global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90
1880.879479056157	-2.349487245525552	5.520090316887244	3537707.6147345603	2159.3403041762795	-22.303618360685505	4662750.549240107	497.45139197910754	1987.4540681537828	1.628447522614806	2.6518413339102995	3949973.673021021	2030.6480698064272	1685.6481852785894	0.581382	27.289518	0.0410143555728266	0.0207292369312176	0.0110698629	-0.0241095743	0.0033212824	0.0015608606	-0.0010210201	-0.0096456033	-0.0474647141	-0.0010491809	-0.0482241128	0.0429457691	-0.0124943014	0.0144892761	0.0037936634	0.0194086451	-0.0421768172	0.0042177872	-0.0106382954	0.0055424143	-0.0097457015	-0.0072567719	0.023407419	0.0018599233	-0.0510552078	0.041808716	0.0001557096	0.0313669015	0.0142455049	0.0220976169	0.0255960707	-0.0124939989	-0.0071390645	0.0173704679	0.0084859889	0.0318086106	-0.0220532125	-0.0120653535	-0.0311684267	-0.0374116923	-0.0166636959	0.0188879729	-0.0520215674	-0.0005117792	0.0098763611	1.33863e-05	-0.0060399615	0.0009544947	-0.0014493924	-0.0178502501	-0.0454585656	0.0134649674	0.0780401729	0.0675308461	0.0510508491	0.0300572439	0.0064061583	-0.0178113211	-0.0404540309	-0.0595200392	-0.0255741523806136	0.0027762091139607	0.0006540372699868	7.707337044438456e-06	0.0209394091122447	0.0151910717606255	0.0002307686612364	0.0004384588539699	0.0713228561859082	-0.0027503780360903	7.564579341407985e-06	0.0050869498145157	-0.0006971310638676	-8.302834127190003e-05	4.859917202091718e-07	6.893705454363097e-09	-0.0006918680158884	-0.0002435089242237	4.786813514093513e-07	5.9296596176632345e-08	-0.0003787411093313	7.939666774729997e-05	1.4344482789750378e-07	6.303830849375143e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1883.434495671841	2.555016615684053	6.5281099064215935	3547325.499486642	2178.3661662876207	19.02586211134121	4745279.154426626	361.98342907976905	1992.185336571409	4.731268417626097	22.384900839626155	3968802.415250138	2041.3269623667604	1691.7799702177467	0.583488	27.388336	0.1013742538659291	0.0587598749550975	0.0109200581	-0.0321550608	0.0101892415	0.0195202592	-0.0096429513	-0.0191819389	-0.0279185628	0.0061115335	0.0064705562	-0.0220803429	-0.0165025053	0.019739012	0.0149102934	0.0246646811	0.0014455358	0.0089973157	-0.005010794	0.0148846246	-0.0267562772	-0.0121974644	0.0115170411	0.0013243501	0.008564162	-0.0127354742	-0.0210349633	-0.0214353349	0.019289255	0.0293052802	0.0171240035	-0.0047327366	-0.004492614	0.01716963	0.0085890759	0.0447738643	-0.0243333642	-0.0052252585	-0.0445531147	-0.0278340876	-0.0211981648	0.0315245076	-0.048042581	-0.012483271	0.0063633596	0.0128413659	-0.0176665532	-0.0045417909	0.0057168645	0.0034895146	-0.0163632096	0.0072393915	0.0777844842	0.0665549058	0.0490241061	0.0268518493	0.0021373389	-0.0227795284	-0.0455396975	-0.0639883028	-0.0311756434569616	-0.005601491076348	0.0009719207449555	3.1376702278406285e-05	0.0205416721107383	-0.0003977370015063	1.5819472236730034e-07	0.000421960293105	0.0491024872159684	-0.0222203689699397	0.0004937447971602	0.0024110542507943	0.0002669342653287	0.0009640653291963	7.125390200657283e-08	9.294219589583704e-07	-0.0002800617017639	0.0004118063141245	7.843455679489168e-08	1.6958444035280637e-07	-0.0004659626023732	-8.722149304189996e-05	2.171211468104049e-07	7.607588848458203e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1882.3166595522987	-1.1178361195422897	1.2495575901533635	3543116.006828124	2163.443050307716	-14.92311597990465	4680485.831924755	222.69939054968555	1988.373955763432	-3.8113808079770015	14.526623663415428	3953630.987958319	2033.9301667618847	1679.347881746403	0.588276	27.613091	0.0667165799509921	0.0473403921289127	0.0095869162	-0.0286763149	0.0088546221	0.0088631679	-0.0115234861	-0.0202292394	-0.0526596714	-0.0600138337	-0.028986262	0.0447036328	-0.0164452862	0.0124569384	-0.0099400931	0.0158363671	0.0044208464	-0.0184717908	-0.0040364889	0.0150937403	-0.0178415405	-0.0097875098	0.0191095321	-0.0418762228	0.0036966314	0.018021127	0.0023234214	0.0140617862	0.0166306966	0.0292853693	0.0214425574	-0.0078460884	-0.0199692116	0.0242407877	0.0041953192	0.0373036038	-0.0346083401	-0.007971999	-0.0362315401	-0.0267967669	-0.0098713038	0.0186497357	-0.0499799688	-0.0076478642	0.0146282324	0.0119102736	-0.0187583165	0.0039141061	-0.0063706878	-0.0199167144	-0.0502129807	-0.0063326057	0.0775202656	0.0655497724	0.0469489822	0.0235993474	-0.0021373389	-0.0276578354	-0.0503807682	-0.0680077345	-0.0227476019611003	0.0084280414958613	0.0005174533949806	7.103188345595999e-05	0.0233111146462192	0.0027694425354808	7.669811957330875e-06	0.0005434080660491	0.0426410833718335	-0.0064614038441349	4.174973963700133e-05	0.0018182619911236	-0.0006500779472776	-0.0009170122126063	4.226013375366581e-07	8.409113980691019e-07	-0.0003373504823773	-5.72887806134e-05	1.13805347960197e-07	3.282004384170275e-09	-0.0004591097540826	6.85284829059999e-06	2.1078176629378545e-07	4.696152969397921e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1888.8059876124432	6.489328060144544	42.11137867217935	3567588.058840617	2176.854855940646	13.411805632929829	4738697.06383237	179.87653033548824	1992.1952431126645	3.8212873492325343	14.602237005404607	3968841.886680728	2038.346569107612	1693.7476060429194	0.596934	28.019493	0.0240608371884317	0.0106426909958161	0.0121979261	-0.0273155159	-0.0054007104	0.0229508708	-0.0149235482	0.0138366839	-0.0625479532	0.0511094062	-0.0080348496	-0.0312893684	-0.0176434205	0.0289710089	0.025446868	0.0324828464	-0.0285640743	-0.0059254921	-0.0170837847	0.0152967236	-0.0278812235	-0.0189997188	0.0202509131	0.036413439	-0.0543429945	0.0173502542	-0.026553764	-0.0145254167	0.0212100781	0.0383788603	0.027106501	-0.013610402	-0.0125547894	0.0189146913	0.0020797396	0.0346391014	-0.0255364682	-0.0082043898	-0.0518510494	-0.0285006346	-0.0224765074	0.026675793	-0.0469501794	-0.0129053089	0.009964572	-0.0011366925	-0.0212556382	-0.006121352	0.0056760722	0.0163859845	-0.0092619778	-0.0030715449	0.0772475461	0.0645158866	0.0448275254	0.0203054443	-0.0064061583	-0.0324269895	-0.0549512416	-0.0715501408	-0.029879498669274	-0.0071318967081737	0.0008927844407271	5.086395065605889e-05	0.0279828807979782	0.0046717661517589	2.182539897672108e-05	0.0007830416177538	0.0436728541157975	0.001031770743964	1.064550868100032e-06	0.0019073181866197	-0.0006140453616693	3.60325856083e-05	3.770517061875815e-07	1.2983472256194676e-09	-0.0002798987949055	5.74516874718e-05	7.834333538955114e-08	3.300696393357381e-09	-0.000328085955472	0.0001310237986105	1.0764039417797519e-07	1.7167235802351062e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1886.372530373133	-2.4334572393102007	5.921714135551223	3558401.323346337	2174.828546101615	-2.0263098390310006	4729879.204938464	4.105931563753839	1991.748249468887	-0.4469936437774322	0.1998033175774259	3967061.089262376	2036.241812022592	1689.5766768068283	0.596112	27.980892	0.0320551725260465	0.0168728437147195	0.0112263074	-0.0349439616	0.0126713442	0.0029898462	-0.0185251115	-0.0017051979	-0.0458270543	0.0127494425	-0.0115548618	0.0990129231	-0.0132134675	0.0185830669	0.0170955429	-0.0071068118	-0.0333690954	-0.0026730744	0.0239670513	0.011188687	-0.0154005718	-0.021769497	-0.0017462703	-0.0167934642	-0.0400583297	0.0107623641	0.0098360777	0.0064526565	0.0181484247	0.0359283184	0.023147818	-0.0067792362	-0.0202677549	0.0195501324	0.000859913	0.0416519409	-0.0321854999	-0.0053814219	-0.040479871	-0.0310594383	-0.0153809967	0.027871989	-0.0497862756	-0.001025453	0.0158055973	0.0065741259	-0.0138013877	-0.0029006101	-0.0097035528	-0.0171988748	-0.0520842711	-0.0055675148	0.0769663555	0.063453702	0.0426618292	0.0169759185	-0.010657419	-0.0370681691	-0.0592265694	-0.0745906743	-0.0327369810743789	-0.0028574824051048	0.0010717099298642	8.165205695484058e-06	0.0267643931091186	-0.0012184876888595	1.4847122479024058e-06	0.0007163327384994	0.0513524755464445	0.007679621430647	5.89765853180527e-05	0.0026370767447481	-0.0003150632775932	0.0002989820840761	9.926486888776981e-08	8.939028659848816e-08	-0.0003409410737085	-6.104227880300003e-05	1.1624081574150485e-07	3.726159801463187e-09	-0.0003740532126216	-4.596725714960001e-05	1.3991580587253994e-07	2.112988729857453e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1888.691257285508	2.318726912375041	5.376494494172292	3567154.6653467133	2173.3246734414324	-1.5038726601824235	4723340.136189309	2.2616329780441595	1990.267495459841	-1.4807540090459952	2.192632435305787	3961164.703483989	2031.1638058805272	1707.6343673918475	0.627751	29.466	0.0636480419394209	0.0390156132129098	0.0181400376	-0.0354768674	0.0039261143	0.0197664814	-0.0027996977	0.0035162076	-0.0660406355	0.0028776702	-0.0152318659	-0.0383966151	-0.0083949741	0.0249320965	0.0259845276	0.0029503277	-0.023788291	-0.0173032864	0.0306606229	0.0015894961	-0.0226861027	-0.0334309372	0.0222211557	0.0078312083	-0.0261539123	-0.0128856656	-0.0069600202	-0.0229479121	0.0239639337	0.0427210466	0.0263555685	-0.0059369036	-0.0125938337	0.0173034045	-0.0051992662	0.044887555	-0.024846851	0.0014924033	-0.058039864	-0.0301105987	-0.0233179326	0.023128966	-0.0479629392	-0.0112858353	0.0125391891	-0.0001387772	-0.0114737263	-0.0055687766	0.0093476726	0.0090456434	-0.0155214409	-0.0237804464	0.0766767246	0.0623636846	0.0404540309	0.0136166111	-0.0148794683	-0.0415630576	-0.0631837885	-0.0771080077	-0.0294794555604198	0.003257525513959	0.0008690383001387	1.0611472474094486e-05	0.0058431600343311	-0.0209212330747875	0.0004376979933695	3.414251918680422e-05	0.0190595135618352	-0.0322929619846093	0.0010428353937394	0.0003632650572137	-0.0003400867219209	-2.5023444327700007e-05	1.1565897842690358e-07	6.261727660215016e-10	-0.0004089277275023	-6.798665379379999e-05	1.6722188632019537e-07	4.622185094078019e-09	-0.0004245695418214	-5.051632919979998e-05	1.8025929584243354e-07	2.551899515822564e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1883.713271183304	-4.977986102204113	24.7803456337373	3548375.688032104	2165.301587405621	-8.023086035811502	4688530.964421302	64.36990953803353	1986.5758767646653	-3.691618695175748	13.628048590571094	3946483.7141432986	2029.7323068472056	1695.1930572350452	0.685205	32.162846	0.1010897217284952	0.0575640896287305	0.0181998477	-0.0484603806	0.0432248763	0.0037499152	-0.0042210913	-0.0080970762	-0.0211040574	0.0310265155	-0.0439414979	0.0646367876	-0.0046322095	0.0247955257	-0.0027877997	0.0152350226	-0.0219006479	-0.0022946848	0.0194794275	0.006797692	-0.0204613737	-0.0129814797	0.0089648401	0.0223237738	-0.0364030663	0.0499932946	-0.0082014262	0.0401652578	0.0219759196	0.0379397637	0.0198303596	0.0139540456	-0.030211359	0.0152274512	-0.0024884156	0.0611548703	-0.0441351011	0.0042358109	-0.0341589894	-0.0153376225	-0.0227103594	0.0234716583	-0.0402436939	-0.0060503102	0.0155463495	0.0106397557	-0.0131153458	0.0118928941	-0.0009133602	-0.0106618289	-0.0412075102	0.0219417605	0.0763786853	0.0612463124	0.0382063093	0.0102334157	-0.0190607341	-0.0458939156	-0.0668016447	-0.0790844839	-0.0234392494102593	0.0060402061501604	0.0005493984129163	3.648409033643671e-05	0.0327589740560227	0.0269158140216915	0.0007244610444502	0.0010731503812031	-0.030026333995913	-0.0490858475577482	0.0024094204304624	0.0009015807332341	-0.0002160772780218	0.000124009443899	4.6689390077310266e-08	1.5378342176164023e-08	-0.0002799402763211	0.0001289874511812	7.836655830673383e-08	1.663776256222245e-08	-0.000552529726719	-0.0001279601848976	3.052890989081729e-07	1.6373808919027988e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1894.6051057648272	10.8918345815232	118.63206055126464	3589528.506790152	2185.64849935442	20.34691194879906	4777059.362730228	413.996825852182	1993.8453013637609	7.269424599095601	52.84453400193623	3975419.085770346	2038.463613780404	1721.0023486852092	0.679569	31.89831	0.0507287940394933	0.0453570884658117	0.0202100965	-0.0533759269	0.0193955045	0.0291014454	-0.0277935559	4.44558e-05	-0.0538118089	-0.0575183181	-0.0066684834	-0.0398099659	-0.0200664499	0.0358542862	-0.0023186027	0.0071117949	-0.0004762011	-0.0102462148	-0.0308135566	0.0111119605	-0.0405653761	-0.0073058672	0.0175565255	-0.0327370342	-0.0030813249	-0.0113470036	-0.0131767879	-0.0298883541	0.0277815	0.0468719741	0.0162642947	0.0062930674	-0.0225427587	0.015568998	-0.0065210084	0.0544805756	-0.0274892132	-0.0027583789	-0.0645866046	-0.0308639268	-0.0180913117	0.0242245412	-0.0540787989	-0.0081982796	0.0029020605	0.0145877989	-0.0191151176	-0.0085147217	0.0098871488	-0.0176570996	-0.0395346777	-0.0309456757	0.0760722702	0.0601020755	0.0359208828	0.0068322673	-0.0231897558	-0.0500436514	-0.0700607062	-0.0805062393	-0.0209015093741555	0.0025377400361038	0.0004368730941179	6.440124490844119e-06	0.0322405565149637	-0.0005184175410589	2.6875674687765624e-07	0.0010394534843945	0.0151705275261875	0.0451968615221005	0.0020427562914479	0.0002301449054228	-0.0002280826019974	-1.20053239756e-05	5.2021673333904384e-08	1.441278037591162e-10	-0.0002799322308082	8.045512899998442e-09	7.836205384525536e-08	6.473027782404134e-17	-0.0005900318560351	-3.750212931609995e-05	3.4813759113622496e-07	1.4064097032414832e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1887.0248408732505	-7.5802648915766895	57.46041582647016	3560862.7500727163	2165.2276656387635	-20.4208337156565	4688210.844047489	417.01044964249326	1986.999200332374	-6.846101031386979	46.86909933195786	3948165.8221214935	2026.771140527146	1681.7566954663623	0.7229729999999999	33.935654	0.0383495138209625	0.030628267145791	0.0136165045	-0.0522102426	0.0407607122	0.0061860538	-0.0188284522	0.0038600593	-0.0231697993	-0.044072203	-0.0707204472	0.0146467923	-0.0190076017	0.0247276672	0.020853185	0.0110654184	0.0073254589	0.0091765431	0.0031306708	0.0085124931	-0.0253952743	-0.0145820136	0.0429214632	-0.0166219201	0.0005193225	0.0452920795	-0.0260981585	0.0295620113	0.020007983	0.0404830576	0.0180817829	0.0089981545	-0.0392191739	0.0169321499	0.0047234879	0.0605923061	-0.0416084625	-0.0003737407	-0.0343151018	-0.0245506007	-0.0419395916	0.0351433333	-0.0409907515	-0.0184475792	0.0102757676	0.0181361251	-0.0087158828	-0.0093566157	0.0079238601	-0.0070912168	-0.0149005119	0.0304455395	0.0757575129	0.0589314758	0.0336000067	0.0034191328	-0.0272552159	-0.0539958877	-0.0729434684	-0.0813633012	-0.0260142064217916	-0.005112697047636	0.0006767389357555	2.6139671100906886e-05	0.0326287946026297	0.0003882380876659	1.5072881271455157e-07	0.0010646382372205	0.0150865671270921	-8.396039909540007e-05	7.049348616258856e-09	0.0002276045076802	-0.0008180920449593	-0.0005900094429619	6.692745940256894e-07	3.481111427842116e-07	-0.0002797322467993	1.9998400890001338e-07	7.82501298993845e-08	3.999360381572063e-14	-0.0006551147947956	-6.508293876050005e-05	4.291753943600811e-07	4.235788917703e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1886.4931116938867	-0.5317291793637651	0.282735920186863	3558856.2604684834	2160.5876899053587	-4.6399757334047536	4668139.165770575	21.52937480658498	1985.6295512952304	-1.3696490371435175	1.8759384849481648	3942724.714976898	2035.05261366377	1728.1006033027809	0.9002989999999998	42.259155	0.3579065886961668	0.1692161695043959	0.0200146033	-0.075707471	0.0550050639	0.0020520961	-0.0026092088	-0.0617443538	-0.026356975	-0.0388698362	0.0085775769	0.0612236443	-0.0172561542	0.0042496912	-0.0159808267	0.0061545594	-0.0353590439	-0.0066316863	0.1122400137	0.013385873	-0.0097903347	-0.0069880697	0.0026011122	0.0064706649	0.0253820331	-0.0532079177	0.0927096831	0.0832977023	0.0223533886	0.0380839188	-0.0099357342	0.0301105365	-0.0616243285	0.0132079156	-0.0307717036	0.0642528686	-0.000212102	0.0079897731	-0.0990802469	0.0014396129	-0.0945846673	0.1128245706	0.0446816844	-0.031125335	0.0944684362	-0.0460958848	0.037464193	0.0626425785	-0.0172138903	-0.0088928474	0.134200789	-0.0280047041	0.0754344479	0.0577350269	0.0312459714	0.0	-0.0312459714	-0.0577350269	-0.0754344479	-0.0816496581	5.702525896822408e-05	0.0260712316807598	3.2518801603930213e-09	0.0006797091213518	0.0393626719243229	0.0067338773216931	4.534510378361397e-05	0.0015494199410218	-0.0896322357587067	-0.1047188028857988	0.0109660276778347	0.0080339376871043	0.0009463982346481	0.0017644902796074	8.956696185450401e-07	3.113425946829001e-06	0.0015780626035304	0.0018577948503297	2.490281580661145e-06	3.451401705911552e-06	0.0001302536114256	0.0007853684062212	1.6966003289411195e-08	6.168035334904279e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
