global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
555.4578870541969	-2.8094915928729733	7.893243010423917	308533.464290713	770.9178995175042	-1.7911552448130124	594314.4077964807	3.208237111021162	543.8438213692859	-2.224537788824932	4.948568373910119	295766.10204154777	623.1989144069006	471.44589373669817	0.79825	22.845423	0.210239513771628	0.1497894783974235	-0.018728419	0.0719024259	0.0744038262	-0.0293896866	-0.0243150355	0.050057206	-0.089743414	0.1241371342	0.0922268414	0.0993487237	0.0370848646	-0.011398309	0.0692103977	0.0745193686	-0.0992647623	0.0833147522	0.0711183287	-0.0512291414	0.0235472536	0.0486761563	0.1995647617	-0.0392588214	0.1827678297	-0.1219343101	-0.0010714316	0.2393626497	-0.111576466	-0.1006344691	0.1373268939	-0.0247300344	0.0413484843	0.0283123402	-0.0205441586	-0.0005869987	0.0583990275	0.0173405466	0.0520269447	0.0705513806	-0.0678752592	-0.0581684989	-0.037074988	-0.1873505226	0.1574581339	-0.0422513809	-0.0278567259	0.0831947239	-0.0249369329	0.1162909769	0.124699007	0.1124052921	0.0379663392	0.0146807592	0.2258545983	-0.1008011256	0.0391005297	0.033058245	0.0406905737	-0.070489619	0.1298453841	0.0725255998	0.1700438926	-0.0091027128	0.2071686402	0.0824387216	0.0002303016	-0.0010739839	0.0676696366	-0.0987572168	0.0198552564	0.0351217116	0.0263934306	0.1999632806	0.1371447369	-0.0911456173	0.0053111646	0.1294123967	0.0296657271	-0.1035405362	0.0261452723	0.132430343	0.0158480276	-0.0380839988	-0.1694742898	-0.0464528388	0.0606668173	0.0263971017	-0.0579782766	0.0189029469	-0.0345407156	0.0897036946	0.0230516017	-0.0540076933	0.0	0.0215711452509594	0.0096404079681206	9.293746579180504e-05	0.0004653143074379	0.2277320048721804	0.1392065891350284	0.0193784744586086	0.0518618660431028	-0.0059810953350023	0.055592314060064	0.0030905053825527	3.577350140638627e-05	0.0010520584467563	6.09980880266999e-05	1.1068269753912785e-06	3.7207667429130304e-09	-0.0002312548291951	-1.297794830000358e-08	1.6842714207756583e-16	5.347879602605487e-08	0.0004661216806962	-5.4992986193300056e-05	3.0242285304564907e-09	2.172694212150502e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
557.0508766420377	1.5929895878407478	2.537615826969036	310305.6791676627	773.0371391921126	2.119239674608366	597586.4185703257	4.491176798434172	544.8756570592772	1.031835689991226	1.0646848911396694	296889.481655779	624.9656602516069	478.6057061051396	0.938875	26.870026	0.1309197082760257	0.0606646123070414	0.0360426315	0.2324619476	0.0511404246	0.0080663596	0.0429858338	0.0473419719	0.0010451772	0.0165251292	-0.0690572087	-0.0483346039	0.0108694297	-0.0767849283	0.0349848839	0.0792127406	-0.1340176875	0.0711710764	-0.0784353868	-0.1084973686	-0.0302494175	-0.04035798	-0.0619120693	-0.0730892203	0.028774796	-0.0173259217	-0.1176967602	-0.1810086738	-0.0075679098	-0.0248889895	-0.1090830669	0.0403119598	-0.0880883573	-0.0317905902	-0.0571167005	0.0869207444	-0.0122467159	-0.0316901539	0.1081437136	-0.0275025027	0.0353096236	0.1257778044	-0.1071673498	0.070894891	0.0846260993	0.0188295516	0.0166446545	0.0574842399	-0.0932460603	-0.0855499853	0.0188399133	0.074547259	0.038631757	-0.1041129309	0.0960780817	0.0569993312	0.0793442519	0.0899298716	0.0396151153	0.0089530667	-0.0781824978	-0.0763264653	-0.0538734354	0.033966581	-0.0161467577	-0.1818270423	0.063116313	-0.0064283063	0.1409409912	-0.0253716614	-0.0565818922	-0.0542386135	0.0855056738	0.0687000059	0.2296031151	-0.0757201016	-0.0459457123	0.1144349457	-0.0095702491	-0.0404581563	-0.031025729	-0.1198210562	0.03042216	0.1808021791	0.0839029086	-0.1058469453	-0.0031314508	-0.1261641139	-0.0798263116	0.0054377601	0.0525107057	0.0881379191	0.018244636	-0.0603787714	0.0	0.0338978769580222	0.0123267317070627	0.0001519483145779	0.0011490660622612	0.1986361253303954	-0.0290958795417849	0.00084657020631	0.0394563102862725	-0.0522317848834603	-0.046250689548458	0.0021391262837078	0.002728159352112	0.0007446176656485	-0.0003074407811077	5.544554679958213e-07	9.451983388817416e-08	-0.0006718708122568	-0.0004406159830616	1.941424445294283e-07	4.514103883626122e-07	0.0003492502952913	-0.0001168713854049	1.3658920726460672e-08	1.2197576876106025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
556.3952310839736	-0.6556455580640659	0.4298710978091404	309575.6531729884	769.3611378444928	-3.676001347619831	591916.5604253726	13.512985907702811	542.9922771900394	-1.8833798692377288	3.547119731849924	294840.6130880246	621.751594543457	469.9937896842557	0.8567289999999999	24.519047	0.0355403453052422	0.0187994320189207	-0.0335696997	0.1235095709	0.0818836339	-0.0461679737	-0.0651322491	0.144943336	0.0044502241	0.0320207093	-0.024072311	-0.009860047	-0.0043920291	0.0127733193	0.1201314082	0.1081660093	-0.0502247684	-0.0022145969	-0.0583958964	-0.0502293671	0.0181021997	-0.0363003696	0.1327632066	-0.0059770012	-0.0788750548	-0.013496895	-0.1423584495	-0.1171302635	-0.1342230045	0.1368015515	-0.052818125	0.1849154893	0.1057419912	0.0389954344	0.1395672899	-0.016412245	-0.0110151192	0.0639107871	-0.0723598584	-0.0967408031	-0.0007740818	0.0217549807	-0.0617651794	0.0091963981	-0.0860494163	-0.0823370535	-0.0510943012	0.1280097402	-0.0514340919	-0.0500796303	-0.0164527733	0.0534290125	-0.0070461955	0.0368557936	0.0614165171	0.0036487082	-0.0136040878	0.1220630468	-0.0019305962	0.0491813203	-0.1913000331	0.0915451451	0.1307527526	0.15738907	0.0288218697	0.0688357954	0.0855062537	-0.0428675321	0.0900085267	-0.0811732799	0.0175433304	0.0191307121	0.0488279335	0.0563042366	0.1194011645	-0.0799230846	-0.0096177189	0.1446323289	0.0246327822	0.0338758119	0.1178415571	0.058712244	0.0102896078	0.1045021637	-0.0099474045	-0.0644247797	0.0752371377	0.058639079	-0.0179258609	0.2198445341	0.1292742151	0.0865329627	0.013405232	-0.066508354	0.0	0.0368750144480287	0.0029771374900065	8.863347634402235e-06	0.0013597666905423	0.188329856695347	-0.0103062686350484	0.0001062191731777	0.0354681349228899	-0.0559189325387876	-0.0036871476553273	1.3595057832185614e-05	0.0031269270162774	0.0009835810456055	0.0002389633799569	9.674316732744085e-07	5.7103496960473513e-08	-0.0006358758059159	3.599500634089996e-05	1.295640481481428e-09	4.043380405491954e-07	0.000252812851092	-9.64374441993e-05	9.300180643693105e-09	6.391433767726575e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
559.0045406526164	2.609309568642743	6.808496425010579	312486.07647024264	773.2309373235585	3.869799479065705	597886.0824342688	14.9753480081772	545.3498980289319	2.357620838892444	5.558376019979913	297406.5112801664	625.2754442378755	474.41943385604606	0.8043639999999999	23.020393	0.0949562958131581	0.052975526602838	0.0556259955	0.146159949	0.0442125388	0.0262314278	-0.0187317552	0.01281477	0.0333511955	-0.0212042444	-0.1272673787	-0.0795396121	-0.1726917178	0.0077049136	-0.0186980318	0.0936743102	-0.0774444312	0.0380668694	-0.1587577994	0.0125198755	-0.0785472548	0.0050699857	0.0306138169	-0.0313054625	0.0121180184	-0.0159052472	-0.0295003328	-0.0518996992	-0.0077883469	-0.0045010554	-0.0646621448	0.0766740136	-0.0168981168	0.0376585276	0.0139200737	-0.0039110847	-0.0637844454	-0.0496384915	-0.0392920184	0.0683295819	0.0510896182	0.0059825121	0.1610267708	-0.1170886134	0.0228879887	0.0387314488	-0.0387524161	0.0467042388	-0.0597554447	-0.1248866947	-0.1325408972	0.080243406	-0.0249119106	-0.0097060975	0.0755938514	0.0313621744	-0.0559078982	0.1231312069	0.0687496153	0.0338451158	-0.0220377349	-0.0659691189	-0.0121139729	0.0753639135	-0.0178290518	-0.0223393427	0.1150805047	0.0248924251	0.1396022925	-0.0567054266	-0.0923439152	-0.0712065743	0.0432607948	-0.0676807618	0.1994968327	-0.0073709295	-0.0518673392	-0.0111382885	0.0425719725	0.0229582717	0.0563114445	-0.0990342538	0.0614831334	0.0810669282	0.0300757402	0.0387768824	-0.0214763255	0.0842400898	0.0327060237	0.0973053512	0.0387553594	0.0848895389	0.0085419939	-0.0723719246	0.0	0.0325491554282848	-0.0043258590197439	1.871305625869968e-05	0.0010594475190946	0.2303775201304319	0.0420476634350849	0.0017680060003501	0.0530738017814475	-0.0755470463875838	-0.0196281138487962	0.0003852628532613	0.0057073562178877	0.0006350256461062	-0.0003485553994992	4.0325757121259685e-07	1.2149086652011656e-07	-0.0005669708519422	6.89049539737e-05	4.747892682117716e-09	3.214559469520641e-07	9.118001437433755e-05	-0.0001616328367176	2.6125173905398523e-08	8.313795021304402e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
558.3113266771226	-0.6932139754937907	0.4805456158199058	311711.5374959687	771.3180289445977	-1.9129083789607648	594931.5017749793	3.659218466298301	543.9691058640497	-1.380792164882223	1.906587002600136	295902.38813453366	622.6291809377908	478.5101109605912	0.798876	22.863338	0.1044062500703546	0.0698386134887094	-0.0508440569	0.1119656455	0.0539447382	-0.0402470245	0.0123482806	0.0997291117	0.0280743894	-0.0236462295	-0.016368321	-0.0273238679	-0.1142341517	0.0286145651	0.0851414909	0.0221501694	-0.0737775106	0.0396396939	-0.1012014422	0.0724119665	0.032142689	0.0775771941	0.1251639878	0.1530261007	-0.1226710725	-0.1105753688	-0.1104091244	0.028262035	0.0511102252	-0.0542434769	-0.0308947434	-0.0382878875	0.1104956908	-0.2242530464	0.0398940524	-0.1020838011	0.0038249092	-0.0020342678	-0.0902664745	0.0810455456	-0.0735489627	-0.0891842827	0.011878536	-0.0059115115	0.089172946	-0.0718604045	0.0030726324	0.1249247496	0.0184299637	-0.0121653753	-0.0799226408	0.0649348573	-0.0069106425	0.0987772594	0.0310302436	-0.0247077451	-0.1931947196	0.0020072065	0.0513243763	-0.0355752187	-0.0917770946	0.029643762	0.072868052	0.1351242457	0.0337501776	0.0238495756	0.0016355796	-0.0717367624	0.1063617749	-0.0727710693	0.0223667252	0.0057866166	0.0249864379	-0.0738237379	0.1144038932	-0.0495642808	0.0199378613	0.0035350824	-0.0189985904	0.0630005502	0.0366772555	0.1588587208	0.1115811574	0.0288616897	0.029999914	-0.0531345132	-0.0684202984	0.1495699479	-0.0019607432	0.1251711176	0.1016927407	0.0832083783	0.0036635686	-0.0779460309	0.0	0.0181510015367081	-0.0143981538915766	0.0002073068354855	0.0003294588567855	0.1658499630864582	-0.0645275570439737	0.0041638056180632	0.0275062102557795	-0.0764497557807999	-0.0009027093932161	8.148842486005797e-07	0.0058445651589439	0.0008890347099127	0.0002540090638065	7.903827154295587e-07	6.452060449585461e-08	-0.0004079245834704	0.0001590462684718	2.5295715514803883e-08	1.6640246579949937e-07	0.0001696812769278	7.850126255346245e-05	6.162448222487646e-09	2.8791735739848755e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
559.4003622891704	1.0890356120478373	1.1859985643084074	312928.7653292551	773.1070246353339	1.7889956907362148	597694.4715404988	3.200505581472746	546.3585388285659	2.389432964516232	5.709389891916826	298507.65295088553	625.4152409561453	486.8010657214976	0.821172	23.50145	0.1314802758679585	0.0895601961871773	0.0218940326	0.1844265497	0.0882418694	-0.0104189646	-0.0030714356	-0.019809274	-0.0036477844	-0.0915284836	-0.1527340567	-0.0357444401	-0.1403479143	-0.0398094309	-0.0181722398	0.0867092922	0.0039989745	0.0951315607	-0.1391669414	-0.0009216152	-0.1453087183	0.054162432	0.0284093592	0.008551303	0.0736417972	0.0026283489	-0.1488051591	-0.1065456662	-0.0686950166	-0.0580408077	0.0489784326	0.0607892344	-0.0393347223	0.1191336757	0.0293105967	0.1358430841	-0.0795752215	0.0056747485	-0.0442686271	-0.1134899436	-0.0204199572	0.1238367774	0.1334485655	-0.0538755994	-0.1763746209	0.0020880521	-0.0346575526	0.0026887045	-0.0605837729	-0.1237327789	-0.1723195544	0.1069668708	0.0412262532	0.0153453358	0.0475363629	0.0937149787	-0.0773197919	0.1203331606	0.1114556042	-0.070971683	0.0304494585	-0.0921121912	-0.0625866635	0.1048423766	0.0059862432	-0.0108734782	-0.0136967276	0.0110786003	0.1305822157	-0.0947338494	-0.0949150098	-0.1109533945	0.075713924	-0.1042256816	0.2196319419	-0.0577137554	-0.0566255919	-0.0825764579	-0.0468395852	0.0774380542	-0.0377645435	0.0347402433	0.0788460017	0.0591377429	0.1336343794	-0.0082538796	-0.0194480407	0.0056789284	-0.0967593682	-0.0702390872	-0.0223734787	0.0814902283	-0.0012213705	-0.0832083783	0.0	0.0326176058172364	0.0144666042805282	0.0002092826394093	0.0010639082092486	0.2399453746344306	0.0740954115479724	0.0054901300124634	0.0575737828084572	-0.0775378560234827	-0.0010881002426827	1.1839621381263662e-06	0.0060121191167183	0.0001600239173177	-0.000729010792595	2.5607654113702092e-08	5.314567357199902e-07	-0.000320987863148	8.69367203224e-05	7.557993340415198e-09	1.030332082883192e-07	0.0001490255939097	-2.0655683018100016e-05	4.2665724094422534e-10	2.220862764013881e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
557.3688605271575	-2.0315017620129083	4.126999409061551	310660.0466853419	770.8535252422021	-2.2534993931318468	594215.1573783302	5.078259514845602	543.7102980852925	-2.6482407432733908	7.013179034333201	295620.88824399764	622.8593234498085	475.488871872336	0.8492579999999998	24.305241	0.1318681684563891	0.0776173175779111	-0.0339856581	0.09692581	0.0292409628	-0.0628472125	0.023448231	0.0998692344	-0.0372613268	0.0202749856	-0.0273033636	-0.0217083337	-0.1434559186	0.0238999502	0.0950486726	0.0401259587	-0.0636941943	0.0811319147	-0.010047966	0.0455617223	-0.0216916647	0.0216378531	0.0890645522	-0.0430388104	-0.1622668824	-0.0857704697	-0.0375710228	0.1246999356	-0.0192832952	0.0554908047	-0.0089939432	0.1091228718	-0.0575120102	-0.1166672404	-0.1155046451	0.0866163016	-0.035236843	0.1510843253	-0.0103758882	0.0488934482	0.1471248289	0.0726288084	0.10350474	0.0635194446	-0.0809716698	-0.070520251	0.0161185975	0.1087641597	-0.0324623685	0.0277266838	-0.0871671605	0.0581732951	-0.0222103985	0.0632074094	0.0451356524	0.0131623311	-0.1563350521	0.0834976457	0.0717797214	-0.0621494074	-0.0422705822	0.008954269	0.123155638	0.0592055382	0.0857275875	0.0752739142	-0.005326894	-0.0578538624	0.1132664685	-0.0613895179	0.0191732065	0.0324118955	0.0150324488	-0.0696546058	0.072082566	-0.041137995	-0.0047428805	0.0033707759	-0.0208725477	0.1110541824	0.038411126	0.1581030599	0.0724369429	-0.0211890695	0.0056356711	-0.0057657687	-0.0549098226	0.0575064435	-0.0596046927	0.0393784131	0.0725718701	0.0797358525	-0.006104138	-0.0881379191	0.0	0.0191714617588871	-0.0134461440583492	0.0001807987900378	0.0003675449459724	0.1746167145579136	-0.065328660076517	0.0042678338273931	0.0304909970029998	-0.0553243153602949	0.0222135406631878	0.000493441388795	0.0030607798700853	0.0006470213562156	0.0004869974388979	4.1863663539907446e-07	2.3716650549311386e-07	-0.0002314380444412	8.954981870680002e-05	8.01917003042075e-09	5.356356841476687e-08	0.0001900748094717	4.1049215562000005e-05	1.6850380982555431e-09	3.612843319570305e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
559.1444976585085	1.7756371313510044	3.152887222232424	312642.56926178583	773.6813887413915	2.827863499189448	598582.8912848082	7.996811970047988	546.5073073396715	2.7970092543789637	7.823260769081564	298670.2369756581	625.8884494010101	470.902907595328	0.800837	22.919456	0.143835635110431	0.0876294319555918	0.045000216	0.0863110074	0.038230265	0.0254853692	-0.0073999306	-0.0467600497	-0.0286929235	-0.0726837289	-0.17016291	-0.0263427952	-0.0971403432	0.0066556307	-0.0554418459	0.0901617019	0.0169809767	0.080409633	-0.0628388361	-0.0462628835	-0.1305973239	-0.002512582	0.0228248634	-0.0658690387	-0.0512816428	-0.0210000453	-0.0424774729	-0.0604452285	-0.0095757649	0.0465564451	0.066958989	0.082648679	0.0078861444	0.0650827611	-0.0372986885	0.1271609792	0.1645827293	-0.1787855532	-0.0470066184	0.1231653005	0.0671559894	-0.0308181019	0.0230522136	0.0451545298	0.0516770986	0.0366799913	-0.0460291183	-0.0272024988	-0.0825577105	-0.0975824551	-0.1215095388	0.0736498149	0.0624108464	0.009763103	0.0749811203	0.0705969708	-0.100480567	0.1681087666	0.0841381295	-0.0928663835	-0.006919878	-0.0560619459	-0.0738044998	-0.0186729832	-0.033233751	0.0241280067	0.0583673214	0.0357713414	0.1036460385	-0.0706933183	-0.0758036164	-0.143451379	0.0222108271	-0.0747281085	0.1068895738	-0.0231314096	-0.0308394615	-0.0807535609	0.0398528103	0.1009937169	-0.000391038	0.0007258259	0.03888009	-0.0130846079	-0.0517463782	0.105623866	-0.0727191756	0.0661341963	-0.0297743168	0.0114058347	-0.076180859	0.0779460309	-0.0109760526	-0.0927149366	0.0	0.0108463125964419	-0.0083251491624452	6.930810857696202e-05	0.0001176424969397	0.2509006693680078	0.0762839548100942	0.0058192417614684	0.0629511458893143	-0.0640705173102134	-0.0087462019499185	7.64960485487583e-05	0.0041050311883983	0.0001839980663595	-0.000463023289856	3.3855288424034964e-08	2.1439056694916603e-07	-0.0005830002296371	-0.0003515621851959	1.235959700597163e-07	3.3988926775691134e-07	-4.94629923576265e-06	-0.0001950211087074	3.8033232841487973e-08	2.4465876129706177e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
557.450918339761	-1.6935793187475383	2.868210908889376	310751.52635784284	771.6278362226841	-2.05355251870742	595409.5176337014	4.217077947089589	544.0682292032401	-2.4390781364313625	5.949102155617489	296010.2380283494	622.8971561421317	479.9927831772375	0.957975	27.416658	0.1079297295977851	0.0852950450829437	-0.0706339118	0.1217691595	0.0579801067	-0.0762733227	0.0111725955	0.0784714407	-0.0025578858	-0.0329074934	0.0320261373	-0.049009693	-0.0998654435	0.0867846457	0.1053134386	-0.0082256116	-0.0089275679	0.0830615687	-0.030073853	0.034214603	0.0246797085	0.0626398691	-0.0510346566	0.0408191714	-0.1397870317	0.0094085846	-0.0141975971	0.0530861639	0.0263587485	0.0458335245	0.1412547058	0.042794383	-0.0778777619	-0.0917492267	-0.0661601669	-0.0898752087	0.0463667895	-0.1040067187	0.0247526315	-0.0596660395	0.0046537915	-0.003277634	0.0598485548	-0.035352122	-0.0153378656	-0.0980002273	0.0225328696	0.0830094641	0.0044864575	0.0341981499	-0.1101022034	0.0060528139	-0.0230506127	0.0193170401	0.0162050052	-0.0257989198	-0.161404828	0.0573557081	0.014020343	-0.0361899108	-0.0066019786	0.050942756	-0.0183848307	-0.0089735182	0.0297256828	0.0146304618	-0.0450705931	-0.0806489249	0.0939107392	-0.0759453677	0.0447727228	0.0425343012	-0.0235654992	-0.1303892067	0.0637175579	-0.0189070946	0.0215579611	0.0135328907	-0.0315013711	0.0989464341	-0.0260287796	0.1691997476	-0.0106033276	0.1277296868	0.088256495	-0.0631204491	-0.0413703228	0.061000073	-0.024342586	0.0004320049	0.0243714281	0.0761215592	-0.0158284522	-0.0969211244	0.0	0.0120243196945466	0.0011780070981046	1.3877007231850556e-06	0.0001445842641166	0.1679707491388598	-0.082929920229148	0.0068773716692128	0.0282141725662697	-0.0561021237303691	0.0079683935798443	6.349529624330388e-05	0.0031474482870576	0.0003190396464082	0.0001350415800487	1.0178629598026929e-07	1.8236228342049445e-08	-0.0006339794764791	-5.097924684200001e-05	2.5988836085775676e-09	4.019299765967137e-07	0.0001261010476873	0.000131047346923	1.7173407135573544e-08	1.590147422783471e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
559.2288526457024	1.7779343059414714	3.1610503962435814	312736.9096314288	772.6467013678539	1.018865145169798	596982.9251346256	1.0380861840418734	547.1266613197964	3.0584321165563324	9.354007011583247	299347.58352694724	626.2932393251033	476.4729173258281	1.030839	29.501974	0.1803790414257921	0.1394972201181052	0.0809356955	0.0843255571	0.0897289783	0.0445178211	-0.018617377	-0.0708907946	-0.0348705722	-0.0476361759	-0.1998312727	-0.0017661669	-0.1016992826	-0.0254403128	-0.0732009158	0.0975713349	0.0599781621	0.1386094549	-0.0745994673	-0.0944970502	-0.1985086274	0.0225318911	-0.0465865018	0.0265541355	-0.0803944627	0.023151751	-0.0074919181	-0.0816436026	0.1202498105	-0.0160365407	0.1391687999	0.0326254999	0.0117875183	-0.0243614355	0.0882529734	0.1151485525	-0.0086463371	0.0781934602	-0.0787289191	0.0121475082	-0.0468643541	0.1553068078	-0.0633500811	0.0331802494	0.0213956481	0.0604466541	-0.0685900206	-0.0723255651	-0.1164579084	-0.1014856854	-0.1006405967	0.1103388206	0.1034045237	-0.0058814284	0.0633322501	0.0316676279	-0.141704841	0.1138807093	0.0114360483	-0.0551236705	0.0291498967	0.0207493698	-0.0757067137	-0.0725561382	-0.0728705476	-0.0767690131	0.1001972424	0.0794372208	0.0832056417	-0.0752002269	-0.1033962768	-0.1849992388	0.0039574497	-0.0874164748	0.0876732667	-0.0473311951	-0.0302359537	-0.0855569484	0.0112350214	0.1338006327	-0.0501804211	-0.0027405431	0.015303663	0.0424914286	0.0171195135	0.0342961025	0.0138083972	0.061811632	-0.0522158828	-0.1024139659	-0.1305111191	0.0742632484	-0.0206527093	-0.100739659	0.0	0.0191752092000001	0.0071508895054534	5.113522071920499e-05	0.0003676886478637	0.2927081691403685	0.1247374200015087	0.0155594239486327	0.0856780722815065	-0.0557283715265271	0.000373752203842	1.3969070987675478e-07	0.0031056513929986	-0.0005599817465489	-0.0008790213929571	3.1357955646795654e-07	7.726786092762405e-07	-0.0006470155058255	-1.30360293464e-05	1.69938061120202e-10	4.186290647786276e-07	5.581887569104248e-05	-7.028217199625753e-05	4.939583700511526e-09	3.115746883412053e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
556.4043400848593	-2.824512560843118	7.977871206360549	309585.7896652678	771.2416134401232	-1.405087927730733	594813.6263017243	1.9742720846546455	543.5564342613603	-3.570227058436103	12.74652124878931	295453.5972269245	622.4204054391286	470.3693582019108	1.230901	35.227631	0.3102099730325255	0.2139004536910853	-0.142265163	0.091620705	-0.014580722	-0.1282619325	-0.0046069347	0.0901848562	0.0203838295	-0.0606691915	0.0713543269	-0.1474868462	-0.0560303864	-0.0554581155	0.1630685363	-0.0239827425	0.0231030929	0.0654059391	-0.0531177401	0.1018876566	-0.0156065098	0.0729170113	-0.1091286275	-0.0128715333	0.0334801774	-0.0064298854	-0.0731206932	0.0510521939	-0.117031007	0.0877359953	0.040537833	-0.1060806373	0.1061996388	-0.0135685549	-0.1324425914	-0.0281817477	-0.0267155924	-0.0087998779	-0.0217916117	0.0596174764	-0.0785984633	0.0525861371	0.0967022319	0.0405409816	-0.0817321843	-0.151542214	0.0478964689	0.0668946648	0.0061198975	0.0146362232	-0.1320972984	-0.0347513357	-0.0435359009	-0.1180097921	-0.0413406468	-0.0013364986	-0.068758594	0.0223567634	-0.0049965563	0.0069498013	0.0039058873	0.0457806392	-0.0484548796	0.023276734	0.1045152025	0.0241688495	-0.0826325271	-0.1314890884	0.0814984925	-0.0802415789	0.077660263	0.0741801136	0.0331682569	-0.1586897862	2.45676e-05	0.0672082836	-0.047826757	-0.0372925504	-0.1204832647	0.0076282914	-0.0995949865	0.127529671	-0.0421099007	-0.069341163	0.0124156509	0.0328721277	-0.0985061277	-0.0711749596	-0.0735706063	-0.011954113	-0.0482245859	0.0723719246	-0.0254402467	-0.1041552675	0.0	0.0018653258712362	-0.0173098833287639	0.0002996320608554	3.479440605903089e-06	0.100045955176526	-0.1926622139638425	0.0371187286894494	0.0100091931471834	-0.0594928493290183	-0.0037644778024912	1.417129312544898e-05	0.0035393991212852	0.0005985654950544	0.0011585472416033	3.58280651869719e-07	1.3422317110266157e-06	-0.0002838609598501	0.0003631545459754	1.318812242625989e-07	8.057704452702008e-08	0.0004635850468609	0.0004077661711698	1.6627325035052558e-07	2.1491109567302285e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
