global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27
840.0791236287304	0.5786096954857385	705732.9339568156	0.334789179710099	946.2753654078432	3.3000109622352056	10.890072350872527	895437.0671777471	788.7546162702833	1.388707827718349	622133.8446876819	1.928509430766216	800.6373199559541	657.1879809243338	0.768973	19.210722	0.2716828736674182	0.180782373668397	-0.0016553895	-0.0268757242	-0.0146497966	-0.0151468314	-0.0221369557	0.0202085602	-0.010915673	-0.0515765704	-0.0613386643	-0.0028592027	-0.0525841994	-0.0113605318	-0.015167078	0.0646048401	0.0101595826	0.0917891744	-0.0292573216	-0.0173837114	-0.1085294131	0.0091443176	-0.1779070033	0.1475157656	-0.209692608	0.0647048268	-0.0864617956	0.14289227	-0.0697759315	0.0552748428	0.0312153209	0.0555554613	0.1042568097	-0.1402257518	0.0129078234	0.0010361241	-0.0194854376	0.134312058	-0.001505859	0.1405469491	-0.047655615	0.0948181376	0.1437067008	0.1082959623	0.0194927009847987	0.0116529623790597	0.0001357915322077	0.0003799653916827	0.0026799054057562	-0.0124667910530717	0.0001554208791609	7.181892983801304e-06	0.3279496767147094	0.0698250260465016	0.1075509904572824	0.0048755342623946	-0.0015330167182949	-0.002832291218943	2.350140258571665e-06	8.021873548901624e-06	0.0007930046905353	0.00021548975277	4.643583354887573e-08	6.288564392109869e-07	0.0012991063528691	0.0005069809120627	1.6876773160648546e-06	2.570296451959272e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
839.0240729570233	-1.055050671707022	703961.3950013925	1.1131319198694385	940.1175286945544	-6.157836713288816	37.91895298752761	883820.9677587562	787.8949272807612	-0.8596889895221693	620778.4164347559	0.7390651587056486	797.8873931329022	655.4268646534388	0.734452	18.348297	0.1685165541732577	0.1048184736000949	0.0064142113	-0.0352817636	0.0003526353	-0.0218252893	0.0020489621	0.0132734532	-0.0093887024	0.0069264664	0.0159484404	-0.0238872034	-0.006926117	-0.0108038618	-0.0050675878	-0.0187884172	0.0103632124	0.0088543703	-0.0056360849	-0.0275320241	-0.0633725161	-0.0068685736	-0.0763958319	0.0667786701	-0.1419486686	0.0034901973	-0.0597163765	0.0363453845	0.0614711395	0.0512018528	-0.0296049287	-0.0743521259	0.0518136153	0.0180006512	-0.0031795882	-0.0551272798	-0.0751661236	0.1036556063	0.0276177726	-0.0056932974	-0.0019774599	0.0691635186	0.1412592515	0.0993643757	0.0190928929601881	-0.0003998080246105	1.5984645654302996e-07	0.0003645385615892	-0.029818722217044	-0.0324986276228002	0.0010561607973654	0.0008891561946572	0.2713144498765274	-0.056635226838182	0.0736115307118027	0.0032075489190123	-0.0002256913352609	0.001307325383034	5.0936578811847966e-08	1.7090996571249947e-06	0.0010643543475576	0.0002713496570223	7.36306363661199e-08	1.1328501771647646e-06	0.0012981235591721	-9.827936969998997e-07	1.685124774877641e-06	9.658834508627309e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
838.507285665915	-0.5167872911083577	703094.4681148204	0.2670691042511145	939.5340352510152	-0.5834934435391688	0.3404645986531971	882724.2033950558	787.8660545303217	-0.0288727504395183	620732.9198811757	0.0008336357179427	798.7207195798462	651.3000789989125	0.7582959999999999	18.943977	0.2562937648936237	0.1458622446932513	0.0135110633	-0.0483034666	0.0005368415	-0.0154596493	0.0060000464	0.0304632354	-0.005642051	-0.0016583217	0.0367649802	0.0042305975	-0.0388359585	-0.003240746	-0.0122659616	-0.0347047403	-0.0104618643	0.010610142	0.0163337403	-0.0301579611	-0.0020397889	-0.0086729595	0.0297249177	-0.0447366014	-0.0446636695	-0.0634133261	-0.0305980143	-0.0969503795	0.128802481	0.0298662638	-0.1071844383	-0.1104462183	-0.0634307307	0.0319468905	0.0067940309	0.0224088124	0.0204075529	-0.00886566	-0.0292928182	-0.1339071974	0.1647979747	0.0650777823	0.1386044847	0.0898496795	-0.0118312651233196	-0.0309241580835077	0.0009563035531737	0.0001399788344182	-0.028912503781612	0.0009062184354319	8.212318527168215e-07	0.0008359328749217	0.2248391304245984	-0.046475319451929	0.0505526345700895	0.0021599553181588	0.0019119045907892	0.0021375959260501	3.655379164280818e-06	4.569316343065984e-06	0.0003071056511974	-0.0007572486963602	5.734255881392224e-07	9.43138809973791e-08	0.0006332068031273	-0.0006649167560448	4.009508555266953e-07	4.421142924691402e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.4352160557254	1.927930389810399	706331.3523866339	3.716915587954477	941.0149620056152	1.4809267545999774	2.193144052490021	885509.1587184294	787.4601106976487	-0.4059438326729605	620093.4259399532	0.1647903952852125	798.3452840821666	650.806553435016	0.8073289999999999	20.168949	0.1257427553933151	0.0680621481129875	0.0206713625	-0.0452445862	-0.0134130925	-0.0366020884	-0.0148351393	0.0227385506	-0.0012677832	0.0129112545	0.0456476901	-0.0245690685	0.0087668568	0.0002912859	-0.0108880901	-0.0498663448	0.0275938187	-0.03138318	0.0264421248	-0.0231058002	0.0118958634	-0.0157024007	0.0861957841	-0.0289012778	0.0104489922	-0.0723361507	0.0054386038	-0.0267849091	0.0567783744	0.0262017667	0.016990947	-0.0449467107	0.0060358383	0.1170040495	-0.0258332208	0.1088813664	-0.0237892231	-0.0819134503	-0.1007048253	-0.1938357747	-0.0484933309	0.1694898246	0.1357462967	0.0798077096	-0.0218471383945058	-0.0100158732711862	0.0001003177173844	0.0004772974560286	-0.0287023623368867	0.0002101414447252	4.415942679123579e-08	0.0008238256037179	0.1824642183212148	-0.0423749121033836	0.0332931909675719	0.0017956331757694	0.0025319200789389	0.0006200154881497	6.410619286133966e-06	3.84419205545511e-07	0.0007397838705145	0.0004326782193171	1.8721044147141654e-07	5.472801750734146e-07	0.0002230639391137	-0.0004101428640136	4.975752093292045e-08	1.6821716890127837e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.4607646141588	3.0255485584334565	711426.0614435015	9.153944079438766	945.1727384065327	4.157776400917555	17.28710460002694	893351.505426904	788.6280836341757	1.1679729365270075	621934.2542965125	1.3641607804595215	798.9900978432698	668.6267697346675	1.019882	25.478998	0.3269417984072065	0.1755826650310117	0.0284761401	0.0284591265	-0.0383881025	-0.0284090081	0.000280538	-0.0387836354	0.0207290373	-0.0206210053	-0.0281956333	-0.0920596885	0.0533702082	0.0297332936	-0.0101247492	0.020702872	0.0965227189	-0.0432587099	0.0496159454	0.0407497083	0.0495380658	-0.0019703313	0.1421975172	-0.0296693572	0.1029669276	-0.0743345711	0.0211372091	0.0049318199	-0.0088838848	0.0535471442	0.0163968237	0.0425322579	0.0944445728	-0.0470925452	-0.0291606099	-0.1728609653	0.0737711777	0.1514799653	-0.0344365507	0.0084902202	0.0029415192	-0.0422185645	0.1326888823	0.0692973963	-0.0534612510142551	-0.0316141126197492	0.0009994521167341	0.0028581053600091	-0.0247327746576786	0.0039695876792081	1.5757626342920747e-05	0.0006117101422675	0.0148964163786757	-0.1675678019425391	0.0002219032209268	0.028078968247854	0.0013629839320304	-0.0011689361469085	1.8577251989730504e-06	1.3664117155492905e-06	-0.0001561279847579	-0.0008959118552724	8.02658052417634e-07	2.437594762456305e-08	-0.0001878939820196	-0.0004109579211333	3.5304148479181775e-08	1.6888641294220364e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
845.7420911653941	2.2813265512352245	715279.6847688138	5.204450833370804	948.3336494847348	3.160911078202048	9.991358844300434	899336.7107450358	790.1703787572977	1.5422951231220168	624369.2274654513	2.3786742468059567	801.1939390640077	680.6716273295415	0.976343	24.391304	0.1688152733917046	0.0832921272947398	0.0525982873	0.0566450982	-0.0722298816	0.0053634358	-0.0317419947	-0.0656197623	0.0697665857	-0.0270729832	-0.0163232607	-0.0377212531	0.026674847	0.0741210533	-0.0029844836	0.0149052718	0.0354943326	-0.0555990275	0.0574775552	0.0364612867	0.0344883192	0.0581647069	0.0449495782	-0.0185213893	0.1020418109	0.01220006	0.0707545965	0.028669014	-0.0798712881	-0.0006668673	0.0792034981	0.0642994775	-0.0092961289	-0.0021381663	-0.0455902958	0.1350124236	0.0916745221	0.0124975542	-0.0458761962	-0.0771324568	0.0004519959	0.1119544546	0.1294367287	0.0583804184	-0.0458649678972165	0.0075962831170385	5.7703517194205614e-05	0.0021035952802127	0.0287256488836078	0.0534584235412864	0.0028578030475195	0.0008251629037843	0.0333036482355453	0.0184072318568696	0.0011091329857969	0.0003388261846325	0.0005299534545283	-0.0008330304775021	2.8085066396647894e-07	6.939397764473768e-07	0.000277087942119	0.0004332159268769	1.876760392998116e-07	7.677772766774232e-08	0.0003329263111316	0.0005208202931512	1.1083992864369495e-07	2.712537777581019e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
845.3665533166038	-0.375537848790259	714644.6094663944	0.1410286758740154	943.4460594578792	-4.887590026855605	23.88853627061837	890090.4671066001	789.7500687839035	-0.4203099733941826	623705.1711441803	0.1766604737346185	800.0959200583463	682.3528387577503	0.804612	20.101067	0.1127186598724057	0.0827150313573282	0.0494130552	0.0540963783	-0.0333406418	-0.0346329198	0.0517259937	-0.0160272142	0.0602944165	0.0087209419	0.0429862665	0.0197051087	0.048194611	0.0607317636	-0.0145637159	-0.0194271987	-0.0245672664	-0.0180449103	0.0603863749	0.0195636666	0.0165960786	0.0929909289	0.0057682513	-0.0441780639	0.1165802326	0.0075948193	0.0539006829	-0.0470399734	-0.0169119312	-0.0278327182	0.0586750001	-0.0107431629	-0.0180910909	0.0593881688	0.0021236482	0.1622627813	0.0628716857	0.0426134707	-0.0668051259	0.0424071409	-0.0205711769	0.1151538883	0.1259946088	0.0471208409	-0.0370173147255457	0.0088476531716708	7.828096664617635e-05	0.0013702815894901	0.0083437419300764	-0.0203819069535314	0.0004154221310624	6.961802939571504e-05	0.1129912592630688	0.0796876110275235	0.012767024669854	0.0063501153512738	0.0005299639473504	1.0492822100018236e-08	2.808617854912176e-07	1.1009931562263108e-16	0.0002770681535344	-1.9788584600046077e-08	3.9158808047318063e-16	7.676676170296185e-08	0.0002569268181447	-7.599949298690004e-05	6.601138988195973e-08	5.7759229342658685e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.8116112588073	-3.554942057796552	708646.7888501493	12.637613034290784	946.442378957648	2.996319499768788	8.97793054469468	895753.1766870122	788.3759129199453	-1.374155863958208	621536.5800723572	1.8883043384507292	799.5358176695762	678.2455805989055	0.8460299999999998	21.13579	0.0570259882931335	0.0271141130053506	0.0522956515	0.0657317539	-0.0736629313	0.0018126543	-0.0636657487	-0.0335854808	0.0698033794	0.0489166129	0.0130558073	-0.0248285067	-0.068634871	0.0750093046	0.0335956631	-0.0405287802	0.0173858839	0.0394911462	0.0742411801	0.026700362	0.0238291637	0.0835304639	-0.0113920444	-0.0396345416	0.0387729046	0.0698346331	0.073861042	0.0036763204	-0.03862975	0.05179112	0.0675719751	-0.0104467472	-0.0935460875	0.0558745809	-0.0144170597	-0.0127994233	0.0352612309	0.1297369414	0.109255612	-0.0400541884	0.045894343	0.1483205063	0.1223675745	0.0355847396	-0.0456198431043475	-0.0086025283788018	7.400349450809034e-05	0.0020811700848652	-0.0032643386484778	-0.0116080805785541	0.0001347475347182	1.065590681194587e-05	0.0941806545962862	-0.0188106046667825	0.0088699957001849	0.0003538388479299	0.0001699641472156	-0.0003599998001348	2.8887811338726153e-08	1.2959985609709597e-07	0.000277022015811	-4.6137723399978295e-08	2.1286895205329043e-15	7.674119724398993e-08	0.0002569763736664	4.955552169999674e-08	6.603685662273324e-08	2.455749730958848e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.4457910285565	-0.3658202302507334	708031.0192396733	0.1338244408606996	942.5551038240131	-3.88727513363483	15.110907964575686	888410.1237446961	787.7125556293951	-0.663357290550266	620491.0702961928	0.4400428949261901	799.3536685692915	663.2757217791174	0.854635	21.35075	0.1036343430021944	0.0450719515264391	0.0458383648	0.081325285	-0.0816285299	0.0217507846	-0.0247701177	0.0540439136	0.0434125511	0.0216663608	0.0008563459	-0.0595699775	-0.0576627012	0.0497853957	0.0230018471	-0.0078691248	0.0462283611	0.0211445218	0.0835117514	0.0445552466	0.0477509012	0.0977837301	-0.0110957943	-0.0504520467	0.0700248499	0.0105425805	0.0903917743	-0.0714636904	-0.0071066122	-0.0364746032	-0.0175584987	0.0219623885	0.0733149208	0.0300312231	0.0238280264	-0.1969277888	-0.0037166099	-0.0910119443	0.1320456892	-0.0031890719	0.0367831135	-0.1044108284	0.1185609488	0.023839813	-0.0300922170480077	0.0155276260563398	0.0002411071709455	0.0009055415268644	0.0171080187769945	0.0203723574254723	0.0004150329470711	0.0002926843064739	0.0665007059154589	-0.0276799486808273	0.0044223438872543	0.0007661795589732	-0.0003590707390639	-0.0005290348862794	1.2893179565189538e-07	2.7987791090076345e-07	0.0005489531679856	0.0002719311521745	7.394655152300545e-08	3.013495806414264e-07	0.0002570985520034	1.2217833700003044e-07	6.609966544224497e-08	1.4927546032093007e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.5698873951942	2.124096366637673	711610.1549199406	4.511785374763363	944.075232977616	1.520129153602852	2.3107926436333237	891278.0455217399	788.1866643471839	0.4741087177887948	621238.2178547403	0.2247790762833351	798.2868784514101	670.8238414665321	0.780826	19.506836	0.0556108147977942	0.0354534984063563	0.0640830317	0.0684662593	-0.0861255298	-0.0049567717	-0.0287647827	-0.0336378045	0.0495379634	-0.0231641854	-0.0149852687	-0.1074894288	0.0141432417	0.0550239444	-0.0165114084	0.0049678662	0.1184204155	-0.0247914832	0.090791318	0.0493295009	0.0480317662	0.0858459075	0.010279137	-0.0417782982	0.0843654939	0.0488392077	0.1187523906	-0.0070279269	-0.0278653315	-0.0093689324	0.095365336	0.0165846654	-0.1286290229	-0.0049561855	-0.0815983375	-0.0625774365	0.0326005767	0.0455307814	0.0875140613	0.0357776896	-0.0298827511	0.0755621401	0.1145803187	0.0119549848	-0.0301747414286523	-8.252438064459966e-05	6.810273400774775e-09	0.000910515020286	0.0066393660693506	-0.0104686527076439	0.0001095926895132	4.408118180284403e-05	0.0359939103795881	-0.0305067955358707	0.0012955615844138	0.0009306645738674	-0.0002250505792029	0.000134020159861	5.064776319956076e-08	1.7961403249167997e-08	0.0003919710154731	-0.0001569821525124	2.46433962074578e-08	1.5364127697101317e-07	0.0002570440209042	-5.4531099200028864e-08	6.60716286825988e-08	2.973640779963388e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
846.8287142910629	3.2588268958686517	717118.8713478546	10.61995273723691	945.1249418559828	1.0497088783668005	1.1018887293220865	893261.1557182749	790.3058763634857	2.1192120163018444	624583.3782146572	4.491059570038129	800.5684503357465	686.1779909567399	0.806282	20.14278	0.1445107979373724	0.0718163417015309	0.0720925705	0.1289610796	-0.1192142671	0.0270303931	0.0478385956	0.0238980946	0.1143220658	0.0188631393	-0.0201658684	-0.0342474276	0.0799056085	0.1110567425	0.0243781272	0.0127868268	0.0326378113	-0.0714173469	0.0937515861	0.079689574	0.058209714	0.1036257719	-0.0146740068	-0.071086307	0.1641709179	0.06157882	0.1270080282	-0.0152794997	-0.0595975334	-0.11976017	0.1313764629	0.0673737286	-0.0754661436	0.0092843652	0.0291844608	0.0184306422	-0.0311329781	-0.1640372713	-0.0235983605	0.0754134389	0.0443119927	-0.0305690733	0.1104315261	-0.0	0.001737862012618	0.0319126034412702	0.0010184142583997	3.0201643749006853e-06	0.0273727218122417	0.0207333557428911	0.0004298720403612	0.0007492658994103	-0.0218680180108634	-0.0578619283904515	0.0004782102117234	0.0033480027570617	-0.0001189910502454	0.0001060595289574	1.4158870038503308e-08	1.1248623682686778e-08	0.0001750059165257	-0.0002169650989473	4.707385416125506e-08	3.0627070819000275e-08	-9.998955844609112e-05	-0.0003570335793502	9.997911798244272e-09	1.274729767836806e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
845.0005816815636	-1.828132609499221	714025.9830421809	3.342068837914431	951.3393817299292	6.2144398739463895	38.61926294689482	905046.619230284	790.5066889316453	0.2008125681595629	624900.825245673	0.0403256875308391	801.5489797584612	686.8515588339274	0.756677	18.903543	0.0807226155508303	0.0495833566369134	0.0781483756	0.1280726793	-0.1259990454	0.0307388292	-0.0542909521	-0.0438858315	0.1334521917	0.0515706818	0.003894615	-0.0392427297	0.107776283	0.1335305169	0.0440804524	-0.0392088289	0.0331927908	-0.066513814	0.1039412007	0.0739102411	0.0481019238	0.1122219936	-0.0244159645	-0.0550111364	0.1142742992	0.1183121475	0.1386817314	0.0155857656	-0.0821436025	-0.0555208118	0.1405165285	0.0535939047	-0.1866819339	0.0394953218	-0.0372476051	0.002151108	0.0159765644	0.0280671973	0.0748032193	0.1293851366	-0.0198356296	0.0065927134	0.10612066	-0.0119549848	-0.0240764429020003	-0.0258143049146183	0.0006663783382248	0.0005796751028132	0.0165029698676733	-0.0108697519445684	0.0001181515073364	0.0002723480144533	-0.0208296718282952	0.0010383461825681	0.0004338752284744	1.078162794853952e-06	-0.0008819823566009	-0.0007629913063555	7.778928773552771e-07	5.821557335740724e-07	0.0001760865276936	1.08061116789999e-06	1.1677204961901809e-12	3.1006465235188954e-08	-0.0001959218911042	-9.593233265810888e-05	3.8385387413846e-08	9.203012449226065e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
846.4244409673237	1.4238592857600452	716434.3342668464	2.027375265645106	949.3998617874948	-1.9395199424343448	3.7617376071005233	901360.0975621144	790.6963738947569	0.189684963111631	625200.7556903173	0.0359803852306608	802.099105774554	688.6716397706564	0.856842	21.405893	0.0939322140691019	0.0526045073856228	0.0832932368	0.1860796858	-0.1461368651	0.0812282772	-0.0008690314	0.0083418067	0.1600388472	0.0729503245	-0.0231739348	0.012808076	0.0371932641	0.1599542306	0.0802840236	-0.0062108649	-0.0208748748	-0.0444787442	0.1091926486	0.0979157947	0.0681000527	0.142974832	-0.0776600392	-0.0945146985	0.1587858064	0.112150596	0.151055725	-0.0650807456	-0.088744514	-0.1385961964	0.1026883251	0.0900068564	-0.0801544679	0.0081299637	0.0931492505	-0.0325154629	-0.0060736298	-0.2219221159	0.0518422665	0.0512878329	0.0897080183	-0.1055129822	0.1016540472	-0.023839813	-0.0125035517290683	0.011572891172932	0.0001339318101005	0.0001563388058414	0.0536781850334193	0.037175215165746	0.0013819966226195	0.0028813475484819	-0.0402090516477642	-0.0193793798194689	0.0016167678344125	0.0003755603621872	-0.0003849842920648	0.0004969980645361	1.4821290513663526e-07	2.470070761526295e-07	0.0001570377098003	-1.9048817893299987e-05	3.628574631321058e-10	2.4660842299323243e-08	-0.0001959695668939	-4.7675789700005536e-08	3.840407114858275e-08	2.2729809235191538e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
838.3299831964864	-8.094457770837266	702797.1607262212	65.5202466038678	933.3656036376954	-16.034258149799484	257.0974344144112	871171.3500539594	784.8372052097435	-5.859168685013401	615969.438681441	34.329857679441666	793.6133975695733	673.5545585434159	1.701402	42.504951	0.3763620953119121	0.2000420163887662	0.0732915694	0.023468714	0.0162880358	0.0180438011	-0.1837682425	-0.1866216386	0.0170550282	0.0444586313	0.069040377	-0.0835773982	-0.0159797776	0.0141941353	0.0046040472	-0.1063356783	0.0995328386	-0.0947068009	0.0921183304	-0.0025590822	0.0151200397	0.0315843278	0.0722403895	0.0175016217	-0.0002738882	0.0194416067	0.0751948904	0.0619797326	-0.1422161771	0.063999102	-0.0138015957	-0.0500426728	-0.2179368126	0.1284898017	-0.3527317251	-0.2370142491	-0.2655830077	0.0986801236	0.1554797859	-0.094297155	-0.1462975211	-0.0973413636	0.0970382431	-0.0355847396	0.0082131943168093	0.0207167460458776	0.0004291835667293	6.745656088566857e-05	0.0450225175464993	-0.0086556674869199	7.492057964412393e-05	0.0020270270862248	0.1368673708581553	0.1770764225059195	0.0187326772056238	0.0313560594074949	0.0022260219207207	0.0026110062127855	4.955173591529075e-06	6.8173534432044805e-06	-0.0001051339400244	-0.0002621716498247	6.873397397180514e-08	1.1053145345054136e-08	0.0003291177559598	0.0005250873228537	1.0831849728801446e-07	2.7571669662166577e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
837.9811208407007	-0.3488623557857409	702212.358885437	0.1217049432843768	910.546296772204	-22.8193068654914	520.7207658214629	829094.5585655746	777.3504235810465	-7.486781628697031	604273.6810416323	56.05189915579537	787.1774833479857	593.5507108329178	2.779112	69.428619	2.592042159055578	1.3101376867030932	-0.2040020897	-0.0928784894	0.2061702678	0.0202732345	0.1274144782	-0.0022674343	-0.2433268558	-0.0608056311	-0.0419066223	0.1265941685	-0.0434038486	-0.2520561853	-0.0485698721	0.0986133961	-0.1085344374	0.016730121	-0.2605658575	-0.0741505928	0.0464553353	-0.0238493647	0.1086795163	0.076146816	0.2580853913	-0.1777003083	0.1207050628	0.116132392	-0.4078459982	0.107132478	-0.081922627	-0.3906479129	0.2072347683	-0.2749415739	0.2346965061	-0.0584856125	-0.2806190363	-0.1295282307	0.1037794513	-0.0688310424	-0.0425877931	0.1178060025	0.092280022	-0.0471208409	0.1527723401889318	0.1445591458721224	0.0208973466552775	0.0233393879268027	0.3433026425351926	0.2982801249886933	0.0889710329632704	0.1178567043716462	1.194982159468708	1.0581147886105526	1.4279823614484968	1.1196069058763545	0.0223399220475027	0.020113900126782	0.0004990721170884	0.0004045689783101	-0.0008850706035119	-0.0007799366634875	6.083011990520138e-07	7.83349973200919e-07	0.0012570429573745	0.0009279252014147	1.5801569966848293e-06	8.610451794205116e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
844.5831234611187	6.602002620418034	713320.6524353393	43.58643860000659	909.9493493331106	-0.5969474390933556	0.3563462450401155	828007.8183517513	783.7065034905352	6.356079909488699	614195.8836133602	40.39975181580586	791.4692523923075	585.2048861113461	1.795556	44.857136	1.2183897962227224	0.5570386687025465	-0.2588933652	0.0705729751	0.1940746487	0.1297611098	0.3413654686	-0.0578767442	-0.1108972429	-0.071818515	-0.1091996959	0.2330703052	0.2473230795	-0.1282596872	0.0126424635	0.1919814088	-0.176171267	-0.2123054234	-0.2832746192	0.0531715491	-0.0021338161	0.0662142644	0.1073424893	-0.0094254691	0.2030476689	0.1030068789	-0.2561284515	0.0376579106	0.0093005695	0.2768144976	-0.1680275534	-0.0757482321	-0.0419094667	0.0190644229	-0.1215604124	-0.1957406378	0.3211467603	-0.324536594	-0.1960254273	0.4322872534	0.0663996472	0.0455494254	0.0873863672	-0.0583804184	0.2787418710421292	0.1259695308531974	0.0158683227033746	0.077697030672067	0.1602949639301698	-0.1830076786050228	0.0334918104283993	0.0256944754613744	1.6376652570537402	0.4426830975850322	2.681947494160893	0.1959683248874791	0.0286348819753288	0.0062949599278261	0.000819956465741	3.962652049293638e-05	-0.0035919897655578	-0.0027069191620459	7.327411349851277e-06	1.290239047587198e-05	0.0015897536510919	0.0003327106937173	2.5273166711600265e-06	1.1069640571391349e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
