global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
842.8975372019648	-0.6286204090256433	710476.2582211377	0.3951636186435671	935.329574664022	-5.951831007250803	35.42429233887211	874841.4132411802	789.9802498147696	-1.0169003270253825	624068.7950974059	1.0340862751043298	803.2644776452946	701.3543004958458	1.104165	24.088608	0.2943793231502876	0.18613842434012	0.0285830175	-0.0405896031	0.026211246	0.0159297793	0.0070390216	0.0880117074	-0.0270699487	0.0011269756	-0.0044665747	-0.0283897539	-0.0296056762	0.0823442301	-0.0316474164	-0.0082761196	-0.0062398751	-0.0210737157	-0.0175384516	-0.1136689615	-0.0187489024	0.0258616533	-0.0019275308	0.0238584937	-0.075692268	-0.0283779021	0.0317251381	-0.068100726	-0.0731845722	0.1426027075	0.0498326228	0.0071190008	0.0415331413	-0.0414351198	0.0353571943	-0.0907892946	0.0244565695	-0.0532562894	-0.0416752372	-0.0321516697	-0.0375583457	-0.2789583412	0.2143651184	0.1107965178	0.1437067008	0.1082959623	-0.0624109618057104	0.0057839734604669	3.345434899138655e-05	0.0038951281535138	-0.0351398725664182	-0.0324106132525514	0.0010504478514064	0.0012348106439841	-0.0176506746650773	-0.1216541890835287	0.0003115463161324	0.0147997417215709	0.000205986550181	0.0021011459582346	4.243045885546963e-08	4.414814337805596e-06	0.0008350034696669	-0.0003587473834168	1.2869968510840053e-07	6.972307943557615e-07	3.1914017601390485e-05	-0.0002307176054234	1.0185045194618618e-09	5.323061345231209e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
846.0342487623243	3.1367115603594584	715773.9500788305	9.838959412892669	936.6981496069716	1.3685749429496354	1.8729973744695976	877403.4234771245	792.1722201820181	2.191970367248473	627536.8264281078	4.804734090895406	803.7216226843339	707.8549563931484	0.920229	20.075825	0.1526721223815989	0.0891558354002555	0.006544611	-0.0170739073	0.0137562457	-0.0344258825	-0.0285760738	-0.056748618	0.0045024588	-0.0449931563	-0.0213917021	0.0304720804	-0.020600468	0.0752599167	8.48711e-05	-0.0402956853	-0.0105066822	0.0436926764	0.0165793529	-0.0391874385	-0.0110327251	0.0146331591	-0.0006377127	0.008120686	-0.0730374497	-0.0465616611	0.0466013872	-0.0407298385	-0.0332738997	0.0935272439	-0.0559250373	-0.0026903127	0.0802614677	-0.0262584508	0.0185643541	-0.0507762347	0.0754555474	-0.1454870495	0.0354510895	-0.0634550688	-0.1420006743	-0.0632295297	0.0316499667	-0.0692131449	0.1412592515	0.0993643757	-0.0452981961395408	0.0171127656661696	0.0002928467487452	0.0020519265734963	0.0487791128054198	0.083918985371838	0.0070423961058387	0.0023794018460838	-0.0336053884465741	-0.0159547137814967	0.0011293221326451	0.0002545528918494	-0.0001298805359592	-0.0003358670861402	1.6868953621049045e-08	1.1280669955230853e-07	0.0007910199090988	-4.39835605680999e-05	1.934553600247712e-09	6.257124965906739e-07	-0.0003019484869322	-0.0003338625045335	9.117288876064495e-08	1.114641719334417e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
845.8084785081534	-0.225770254170925	715391.9823162773	0.050972207668404	940.4546928603414	3.756543253369841	14.111617214438471	884455.0293230391	791.72774524849	-0.444474933528113	626832.8225962579	0.1975579665348205	804.1610201099251	725.652675697227	0.8497989999999999	18.539312	0.0724508976198011	0.0493295867501893	-0.0148788927	-0.0150614667	0.0083253209	0.0167643387	-0.0345413954	0.017733113	0.0007246768	-0.0647389422	0.0288311034	-0.0351022171	0.0192667872	0.0321735925	-0.010423663	-0.0675068603	0.0212182692	-0.0469012155	-0.0158082833	-0.0143765525	-0.0111550424	0.0191427195	-0.0308120946	0.0311880611	-0.0968124653	0.0155544506	0.0402779737	-0.0516194373	0.0060089384	0.0239452458	-0.1138245088	-0.1237005337	0.0077984479	-0.0983989024	0.0767084488	-0.0763498679	0.0830440624	-0.0225308747	0.056722044	-0.0124250334	-0.0220906567	-0.0874794699	0.1714152248	-0.0990410052	0.1386044847	0.0898496795	-0.0453728676388465	-7.467149930569933e-05	5.575832808561056e-09	0.0020586971177722	0.042304523684848	-0.0064745891205717	4.192030428022669e-05	0.0017896727242018	-0.0037122977129655	0.0298930907336085	1.378115430968888e-05	0.0008935968736077	-0.0007449059111499	-0.0006150253751907	5.548848164660628e-07	3.782562121284614e-07	0.0007320951007687	-5.892480833010003e-05	3.472133036739026e-09	5.359632365695331e-07	-0.0002557277451267	4.6220741805499976e-05	6.539667962758644e-08	2.136356973050693e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.5003494914796	-3.3081290166737745	709806.8388932652	10.943717590958991	940.7658525377976	0.3111596774562031	0.0968203448746483	885040.3893011692	791.7599740091349	0.0322287606448981	626883.856442946	0.0010386930127061	804.9842748521249	704.3443995145411	0.8600189999999999	18.762285	0.0429802739834115	0.0213756785547924	0.0275066866	-0.014577407	0.0263524946	0.032090746	0.0545812516	0.0641483548	-0.0111106672	-0.0756670043	0.051338886	-0.0344064224	-0.0017386741	0.0987573081	-0.0219978785	-0.0753050982	0.0511626656	-0.0691810473	-0.0176585783	-0.0829623145	-0.013443501	0.0113915131	-0.0282874062	0.0299587101	-0.0862158789	0.0122248993	0.0606559968	-0.0502299476	-0.0792535909	-0.008812081	-0.0897539869	-0.1298197805	0.0760825175	-0.0763529694	0.0075588477	-0.0588903137	0.021181364	-0.0567425408	-0.0578459952	-0.0543359068	-0.0319143521	-0.0367811064	-0.0926188672	-0.0624002602	0.1357462967	0.0798077096	-0.0570002482569407	-0.0116273806180942	0.000135195980038	0.0032490283013528	0.0384381068869714	-0.0038664167978766	1.4949178854902362e-05	0.0014774880610542	0.0006230693033302	0.0043353670162957	3.882153567523808e-07	1.879540716598468e-05	-0.0010089365681715	-0.0002640306570216	1.017952998593684e-06	6.971218784725782e-08	0.0005621145762577	-0.0001699805245109	2.8893378713034665e-08	3.159727968413737e-07	-0.0002267167356364	2.9011009490299995e-05	5.1400478217625294e-08	8.416386716462763e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.6470149760764	-0.8533345154031622	708369.6978181398	0.7281797951783496	939.1967936303332	-1.5690589074644097	2.4619458550934064	882090.6171654987	790.5131364069065	-1.2468376022284249	624911.0188318844	1.5546040063307274	803.9254714144936	697.1296675563638	0.72297	15.772399	0.0553954771416897	0.0276677164216595	0.0449932646	-0.0147891089	0.0234391037	0.0345061376	0.0729283461	0.062998775	-0.0205853543	0.0190630851	0.0376217458	0.0033265577	0.028029779	0.0793890566	-0.0238057023	0.0176714269	0.0275728535	-0.0264851136	-0.0550688712	-0.0965237678	-0.0104033099	-0.0011913801	-0.03802758	0.0184940871	-0.0971693996	0.0255183134	0.0718920957	-0.0439717483	-0.0781534529	-0.0097629778	-0.0781194463	-0.1240054505	0.0693455252	-0.0793226124	0.0527506032	-0.0584626371	0.0707079666	-0.0299115735	-0.0570963607	0.0546498515	-0.0106625196	0.0413283348	0.0375610894	0.0442560146	0.1326888823	0.0692973963	-0.0453849113616371	0.0116153368953035	0.0001349160511914	0.0020597901793036	0.0195952244769728	-0.0188428824099986	0.000355054217517	0.0003839728223029	0.0002624599483027	-0.0003606093550275	6.888522446305597e-08	1.3003910693334953e-07	-0.0007254029506677	0.0002835336175038	5.262094408374057e-07	8.039131225479119e-08	0.0007320959648551	0.0001699813885973	2.8893672469500293e-08	5.359645017571198e-07	-0.0002647346991624	-3.801796352599998e-05	7.008446094060643e-08	1.4453655506642647e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.522509512326	0.8754945362495619	709844.1790349474	0.7664906830028354	937.3899473674556	-1.8068462628775703	3.2646934176746427	878699.9134255613	789.6818590839656	-0.8312773229408776	623597.4385663081	0.6910219876357522	802.0037152012692	689.8676712216894	0.801191	17.478876	0.1330358714800648	0.0885822022467361	0.0470901525	-0.0051706867	0.0173829873	-0.012208034	0.0313100907	0.0012705302	-0.0276351051	0.0492123929	-0.0162369001	-0.009220824	0.0615262283	0.0153770243	-0.0196352648	0.0427594809	-0.0147956962	0.0100241425	-0.0535443096	-0.0178453972	-0.0132791024	0.0041915078	-0.0487822957	0.0384896647	-0.0986806794	0.0835754305	0.0714074229	-0.0131938904	-0.0638219337	-0.0479715243	-0.1454617781	-0.1057315891	0.0328428189	-0.0507697362	0.0781872668	0.0007015294	-0.0073102969	-0.0541040136	-0.1060074265	0.0564413814	0.0438490746	0.0039321259	-0.0279992621	-0.1391416989	0.1294367287	0.0583804184	-0.0402041817378915	0.0051807296237455	2.683995943435521e-05	0.0016163762292134	0.0351141983245355	0.0155189738475627	0.0002408385492813	0.0012330069239748	0.0515341822361392	0.0512717222878365	0.0026557719387476	0.002628789506361	-0.001860877185853	-0.0011354742351853	3.4628639008281808e-06	1.289301738769642e-06	0.0007328263802148	7.30415359699978e-07	5.335065976856483e-13	5.370345035387265e-07	-0.0003498189630358	-8.508426387339999e-05	1.223733068994424e-07	7.239331958878359e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
845.3677175493096	2.845208036983649	714646.5778745294	8.095208773716353	939.5608813824432	2.170934014987552	4.712954497429971	882774.6498241535	791.0711899994373	1.3893309154716462	625793.6276471257	1.9302403926852825	802.9745341192317	708.7842453164992	0.866101	18.894972	0.0893322826564903	0.0675019184383728	0.0146258647	0.0104362796	0.0022608919	-0.0007239407	-0.0407457637	-0.0866481018	-0.0048557935	0.0335804351	-0.035129889	0.0440824559	0.0018198217	-0.0161055011	-0.0033547595	0.0441463712	-0.0136585952	0.0719450145	-0.0127822603	0.0028721236	-0.0007034326	-0.0126064579	-0.0377310182	-0.0194934425	-0.0845604945	0.019269169	0.04832883	-0.0390846869	-0.0477446916	0.1188773629	-0.1029725759	-0.0598343886	0.1000178051	0.0451716205	-0.0075303589	-0.0995351001	0.0497510548	-0.1487245205	0.1178949797	0.0660411059	-0.1515866198	0.0746829069	-0.0444468371	0.1106564531	0.1259946088	0.0471208409	-0.0370161226532701	0.0031880590846214	1.016372072703704e-05	0.0013701933362819	0.0412757263935787	0.0061615280690432	3.796442814560724e-05	0.0017036855893175	0.0246804391304635	-0.0268537431056757	0.0006091240756725	0.0007211235187856	-0.0007998719861871	0.0010610051996659	6.397951942868963e-07	1.1257320337180763e-06	0.0007321404915743	-6.858886404999959e-07	4.704432271669326e-13	5.360296994026576e-07	-0.0003507069226724	-8.879596366000359e-07	1.2299534561034476e-07	7.884723162308679e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
846.3637714234497	0.9960538741401024	716331.6335781255	0.9921233201895068	937.1007528354468	-2.4601285469964296	6.052232467746764	878157.8209647611	791.7208384208176	0.6496484213803342	626821.8859897624	0.4220430714019602	803.8021417931666	716.659486589868	0.920722	20.086592	0.0814655918973416	0.0403932366572318	-0.0042679838	0.0247278839	-0.0090210435	-0.0419448018	0.0036529743	-0.0642173689	0.0006729372	-0.0163396249	0.0086179572	-0.0064803766	0.0027542308	-0.1220595595	-0.0001397092	-0.0154010305	0.0022192856	0.00801777	0.0249871256	0.0907017594	-0.0062377037	-0.005360256	-0.0403546989	0.0207071517	-0.0804688611	0.0689834105	0.0538030864	0.011607629	-0.0132992492	0.0089109408	-0.1714725615	-0.1078632015	0.1131405055	-0.1136348602	-0.035641572	-0.0987841875	0.1272943358	0.0114827728	-0.1017541269	0.0362471607	-0.0693967708	0.0479543276	-0.0181649765	-0.2581470357	0.1223675745	0.0355847396	-0.0525624732301395	-0.0155463505768694	0.0002416890162589	0.0027628135920691	0.0728155831067027	0.031539856713124	0.0009947625614843	0.0053021091431691	0.0335387576810717	0.0088583185506082	0.0011248482667896	7.84698075440494e-05	-0.0010248778097203	-0.0002250058235331	1.0503745248570792e-06	5.0627620623853483e-08	0.0005537347533683	-0.000178405738206	3.1828607424827804e-08	3.06622177087852e-07	-0.000457716682068	-0.0001070097593955	2.095045610433386e-07	1.14510886059042e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
846.047294730542	-0.3164766929077132	715796.0249208687	0.100157497153803	944.7981701786654	7.6974173432186035	59.250233755682544	892643.5823729543	793.8581578139068	2.1373193930892285	630210.7747276898	4.568134188075308	806.466797430304	720.8949512001735	1.044373	22.784174	0.1531865587199204	0.0780764039725012	-0.0045397004	0.0233967862	-0.0034673812	0.0725114102	-0.0372246211	0.0652503347	0.0264740824	-0.1412412255	0.0690416133	-0.0587644384	0.0289961597	-0.0036855484	0.0036602254	-0.1243772199	0.0666694738	-0.0698699551	-0.025908464	0.0267696944	0.006252941	-0.0267644053	-0.0220667722	-0.0355181448	-0.0395753594	0.031278146	0.0234399711	-0.0507979274	-0.0293458365	0.0816405343	-0.0404367172	-0.1067926973	-0.003949298	0.0499160249	0.0248393521	-0.1359433532	-0.1276695851	-0.2061304857	-0.0633205808	-0.0967260614	-0.0570240052	0.1825885344	-0.1580804449	0.1899581321	0.1185609488	0.023839813	-0.0406200987250002	0.0119423745051393	0.000142620308821	0.0016499924204287	0.019469513716146	-0.0533460693905567	0.002845803119422	0.0003790619643431	-0.0099983501320792	-0.0435371078131509	9.996700536364817e-05	0.0018954797567339	-0.0007559925238314	0.0002688852858888	5.715246960889699e-07	7.229929696755547e-08	4.2132700627028896e-05	-0.0005116020527412	2.617366603690824e-07	1.7751644621268411e-09	-0.0003509838804767	0.0001067328015913	1.2318968435448241e-07	1.1391890935527816e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
844.7263685194383	-1.3209262111037106	713562.6376720379	1.7448460551808045	937.1746627728556	-7.623507405809732	58.11786516643584	878296.3485434157	791.7111192865818	-2.1470385273249804	626806.4964020122	4.60977443781782	804.8388772071162	711.7952010351069	1.00528	21.931324	0.0725148097177957	0.0342580944674471	0.0127008971	0.0393165102	0.0001256897	0.0509435239	0.0067762611	-0.0555662559	-0.0141027529	-0.0040736629	0.0862358819	0.0045726641	-0.0067206201	-0.0788071475	-0.0117259321	0.0110244894	0.0748208001	-0.0222638587	0.0060262816	0.0650392407	0.0102401551	-0.0450465442	-0.019237214	-0.0837411921	-0.0105324412	0.010222534	0.0806187233	-0.1289655428	-0.1018181258	0.0824511025	-0.0744322902	-0.1156048947	0.0316701052	-0.0433849153	0.015467598	0.0183073888	0.0832625227	0.0835395656	0.0241148392	0.0165158149	-0.1107476521	0.0228324816	-0.08146212	-0.0765077985	0.1145803187	0.0119549848	-0.0244743217786265	0.0161457769463737	0.000260686113202	0.0005989924265237	0.0009147892948817	-0.0185547244212643	0.000344277798349	8.368394540301578e-07	-0.0157653041653134	-0.0057669540332342	0.0002485448154248	3.3257758821436205e-05	-0.0004279806037486	0.0003280119200827	1.831673971850162e-07	1.0759181971640513e-07	0.0001990412744714	0.0001569085738443	2.4620300545874457e-08	3.961742894319919e-08	-0.0001949572880654	0.0001560265924112	3.8008344169815365e-08	2.4344297539481933e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.9065183236362	-2.8198501958021325	708806.5855958272	7.951555126765325	946.6794009035732	9.504738130717556	90.34004693351623	896201.8880951483	791.92486052038	0.2137412337981459	627144.9847102233	0.0456853150255536	805.4277522413037	709.289279386109	1.096984	23.931932	0.0940061944373025	0.045441742766227	0.0237965756	0.0320670018	0.0044851415	0.0991310746	0.0246582438	0.1150860954	-0.0061147352	-0.0245644645	0.1255000415	-0.0120787543	0.0539661938	0.1144102914	-0.0115108081	-0.0156181112	0.1103775688	-0.0717985066	-0.06344233	-0.065592735	0.0157502388	-0.0435289158	0.0245061162	-0.0713820603	-0.0179652627	-0.0052046564	-0.0347400024	-0.10818055	-0.1645934629	0.0772476752	0.0417960006	-0.1620222202	-0.2214841476	0.0801084476	0.1209017605	0.0973455373	-0.2567607539	0.0086818555	0.0083940843	-0.1822629561	0.0997083508	0.0322873252	-0.0455579507	-0.0329931569	0.1104315261	-0.0	-0.0003458425981506	0.0241284791804759	0.0005821835075626	1.196071026955574e-07	0.0150644261742911	0.0141496368794094	0.0002002122238191	0.0002269369359606	-0.0162906166360556	-0.0005253124707422	0.0002653841903829	2.75953191917277e-07	0.000169973329461	0.0005979539332096	2.8890932728057653e-08	3.575489062408308e-07	-0.0001510300485556	-0.000350071323027	1.2254993120587417e-07	2.281007556670689e-08	-0.0003509873499623	-0.0001560300618969	1.2319211983355805e-07	2.434538021555044e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
839.3227521052268	-2.583766218409437	704462.6822014919	6.6758478713938025	932.6512345230024	-14.028166380570838	196.78945200097792	869838.3252572804	791.3655293294075	-0.5593311909724434	626259.4010108134	0.312851381194652	804.4883741789226	688.6352056771321	1.061424	23.156155	0.1231785818820114	0.0625759614863784	0.0622725978	0.0160560343	0.0371001025	0.05227718	0.1236855152	0.0181811928	-0.0127849903	0.0559407105	0.0775302737	0.0548510778	-0.0218666712	0.0607904133	-0.013031908	0.0620329157	0.0862156802	0.0253927139	0.0151029737	-0.0526094177	0.01611517	-0.065741768	0.0213291584	-0.1032211909	-0.0192949339	0.053871136	0.0054118592	-0.0628455899	-0.1996103637	0.0460445708	-0.0692377483	-0.2167769687	-0.1343656466	0.074362175	0.0465339283	0.2641707322	-0.1838143776	0.0396404258	0.0746325958	0.0584287455	0.0357756974	0.0852923011	-0.1208875247	0.0136125117	0.10612066	-0.0119549848	0.0133903350843667	0.0137361776825173	0.0001886825773256	0.0001793010736716	0.0640734441167296	0.0490090179424385	0.0024018838396822	0.0041054062409796	0.0022478650611219	0.0185384816971775	5.052897333012563e-06	0.0003436753036365	-0.0002350091124055	-0.0004049824418665	5.5229282913620935e-08	1.6401077822015306e-07	-0.00029399292067	-0.0001429628721144	2.043838280319829e-08	8.643183740407693e-08	-6.103457274563648e-05	0.0002899527772166	3.7252190702423915e-09	8.407261301565612e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.1446836252198	1.821931519993086	707524.3787909711	3.319434463544317	936.2576102617492	3.606375738746806	13.00594596902157	876578.3127730414	791.6297139583372	0.2641846289296836	626677.6040217588	0.0697935181627146	804.2374546195887	679.0833302946652	0.928426	20.254665	0.1195632706406423	0.0682092190030553	0.0675685524	0.0370378245	0.0249227511	-0.0004695237	0.0853839497	-0.0195936755	-3.88367e-05	0.0592876265	0.0081321489	0.055379421	0.0396524055	0.1595837698	0.0021132912	0.0642248376	0.0384022169	0.0396286838	-0.0680886568	-0.1149052592	0.01550525	-0.064100487	-0.0047084763	-0.0668824003	-0.0634858321	0.0581461018	0.0228792057	-0.0027864238	-0.2161542458	0.1581353665	0.0243893156	-0.0883523853	-0.1999056262	0.0604762173	0.0943159928	0.1901170988	-0.1723119084	-0.0385792747	0.0208022377	-0.0040094524	-0.0055913035	0.022165475	-0.0292092274	-0.0203311127	0.1016540472	-0.023839813	-0.0158205129109489	-0.0292108479953156	0.0008532736406054	0.0002502886287655	0.0641117677347153	3.832361798569717e-05	1.4686996955136511e-09	0.00411031876207	0.0452641494001824	0.0430162843390605	0.002048843220922	0.0018504007183389	-0.0008909982386408	-0.0006559891262353	7.93877861261008e-07	4.3032173373895243e-07	-0.0001000157404202	0.0001939771802498	3.7627146457663406e-08	1.0003148331800831e-08	3.495541453487456e-05	9.598998728051104e-05	1.2218810053049194e-09	9.214077658112673e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.5866193737065	2.441935748486685	711638.3843863588	5.963050199737227	934.914090092318	-1.3435201694311445	1.8050464456682915	874064.355853147	790.9870366603673	-0.6426772979699535	625660.4921647492	0.4130341093259604	802.8555132708972	678.7586701960346	1.563469	34.108845	0.6236026448851181	0.2905243574732384	0.059120367	0.019297475	0.0318596498	-0.1256994778	0.0402393254	-0.0649368249	-0.025323022	0.1054628086	-0.1310720275	0.0068213519	-0.1669776881	-0.0414650698	0.0019348133	0.0985097258	-0.1507194141	0.0454543895	0.1807524868	0.0186911271	-0.0186293559	0.0059510359	0.1691171768	-0.0422261878	0.1515501925	0.1630726762	-0.2665772995	0.3243930536	-0.0501711978	0.1480944793	0.0481046269	0.0101149084	0.1458471548	-0.3467435228	-0.1189484405	0.2555341103	0.0375581835	-0.1460694749	0.0215087921	-0.0880158722	0.0259057009	0.009591095	-0.0218995488	-0.1153995278	0.0970382431	-0.0355847396	-0.1287379626505327	-0.1129174497395837	0.0127503504556914	0.0165734630274099	0.2375830279649449	0.1734712602302296	0.030092278125864	0.0564456951769917	0.2258229868754142	0.1805588374752318	0.0509960214013334	0.0326014937904071	0.001909001696977	0.0027999999356178	3.6442874790610656e-06	7.839999639459683e-06	-0.0003760217212347	-0.0002760059808145	7.617930144537415e-08	1.4139233484030641e-07	-2.21406178342816e-05	-5.709603236915616e-05	4.902069580837084e-10	3.259956912299728e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
851.0145179598803	7.427898586173796	724225.7097784874	55.17367740648268	933.1535384420288	-1.7605516502892442	3.0995421133361813	870775.5263068789	793.8338139455001	2.8467772851328164	630172.1241632588	8.104140911148168	804.0247151338601	707.0100379519993	1.317139	28.734867	0.4578252306477971	0.3209141493319258	-0.0056127204	0.0417959339	-0.0342575244	-0.1655634272	-0.088685598	-0.1318828312	0.0133799287	0.0156243483	-0.1844897566	0.0122541096	-0.2049299979	-0.2913247007	0.028515827	0.00687309	-0.2018059754	0.0597099912	0.2213048878	0.224023631	-0.0080564022	0.0374908023	0.158673167	-0.0749713337	0.3328629055	0.2466457565	-0.1706357524	-0.0591128148	0.2544724906	0.0555140777	0.0439535734	0.0205282182	0.0673279968	-0.1171862734	0.1068232675	0.0404681397	0.0146144154	-0.1832022741	-0.3693365265	-0.0637646855	-0.1971369309	0.1147970378	-0.034390701	-0.0050486763	0.092280022	-0.0471208409	-0.1457579909177013	-0.0170200282671686	0.0002896813622152	0.0212453919163647	-0.0722746477730567	-0.3098576757380016	0.0960117792137565	0.0052236247107194	0.2143512352360232	-0.0114717516393909	0.0459464520472089	0.0001316010856758	0.0028007022386119	0.0008917005416349	7.843933029365709e-06	7.951298559519743e-07	-0.0014930672795085	-0.0011170455582738	1.2477907792592254e-06	2.229249901138913e-06	-0.0004029100179903	-0.000380769400156	1.6233648259694388e-07	1.4498533609517405e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
850.5838384868123	-0.4306794730680394	723492.8662949596	0.1854848085221641	941.8995405602332	8.746002118204387	76.49255305163564	887174.7445075783	794.3774768330184	0.5436628875182805	631035.5756995926	0.2955693352647145	806.8005114688149	748.6383364683662	1.50285	32.786362	0.2663249393144343	0.1524569576431412	-0.0575089544	0.0671882468	-0.0549586335	0.030190986	-0.1228329454	-0.0263617425	0.0127222872	-0.1035885103	0.0278940648	-0.0750900716	-0.0791656956	-0.2308038892	0.0034977491	-0.0947286763	0.0018912011	-0.065810865	0.1049935351	0.2160634584	0.0061150729	0.0236438054	0.0482192322	0.0007323239	0.2220944985	0.1756150243	-0.0852322464	-0.0924045238	0.1292131506	0.0106407708	0.0612522037	-0.0365526643	-0.11602184	-0.131158235	0.157858905	-0.0986678393	0.045088055	0.1668696576	0.1350463777	0.0496891723	-0.0213059535	0.041394797	0.069341503	0.1180378579	0.0873863672	-0.0583804184	-0.1350351086440611	0.0107228822736402	0.0001149802042543	0.0182344805665133	0.0128188762946592	0.0850935240677158	0.0072409078382629	0.0001643235894577	0.213375179288235	-0.0009760559477882	0.0455289671362864	9.526852132127456e-07	0.0007679670015906	-0.0020327352370213	5.897733155320566e-07	4.132012543828041e-06	-0.0001871346676816	0.0013059326118269	1.7054599866330287e-06	3.5019383848302865e-08	-0.0003509283263327	5.19816916576e-05	1.2315069022266998e-07	2.702096267585801e-09	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
