global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
831.2412500474888	-7.595443481741881	690962.0157805119	57.69076168433524	922.6835059507646	-2.473220070415437	6.116817516705737	851344.8521535946	784.4545276756058	0.8564886584254054	615368.9059907579	0.7335728220113509	795.9569671582534	670.5842539686498	1.741695	31.113466	0.2586737547216142	0.1366536026962167	0.0826219436	0.0317553762	0.0418757803	0.0150974426	-0.3292614022	0.0226939335	-0.0151731308	0.0338382619	0.0862830823	-0.1458991877	-0.0278148066	-0.1216204347	0.3012192044	0.1223518956	-0.0317376147	-0.1065139992	-0.1091143126	0.1953819673	0.035758467	-0.0473969319	-0.1760326283	0.0308942205	-0.0741080036	0.2375815425	-0.1478236647	-0.1760634983	0.0356347813	-0.0746829988	0.0579494467	0.1195891748	-0.1467306234	0.0831828525	0.0289474139	0.1462022146	-0.1547141426	0.2550215719	0.09915642	0.0765361785	-0.1620234445	-0.1190442925	0.0362907253	0.1927929116	0.0132154732	-0.0172029926	0.1939089999	-0.0178548287	0.0143576892	-0.1105635333	0.3683624119	-0.1567546171	-0.1057245709	0.0421545531	0.1437067008	0.1082959623	0.0246900197730326	-0.0153081553874727	0.000234339621367	0.0006095970763927	-0.0059697161566276	-0.0023203422557286	5.38398818372015e-06	3.56375109907006e-05	-0.0117530540466077	-0.0574955551536077	0.0001381342794224	0.0033057388624215	0.0037898716655254	-0.0024640355760818	1.4363127241152273e-05	6.071471320197258e-06	0.0004830652094571	-0.0006290118322713	3.956558851374237e-07	2.3335199658783194e-07	0.000561086254101	-0.0005779466301428	3.14817784541092e-07	3.340223072934185e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
828.074900821772	-3.166349225716885	685708.0413709874	10.02576741919792	933.222999531955	10.539493581190412	111.08092494795392	870905.1668554193	787.1562593197394	2.701731644133588	619614.9765862449	7.29935387691278	799.396910908292	638.6065414304655	1.910668	34.131985	0.3317322093345971	0.1806347375185082	0.0152979261	0.0159770192	-0.0555242222	-0.0085868409	-0.3194549777	0.1850638863	-0.0507638361	-0.0701259674	0.2014239699	-0.1282916492	0.0598878355	-0.077500951	0.0015553517	0.0522762173	-0.1328168002	0.0570331235	-0.0197892825	0.1000430353	-0.0630531018	-0.1651446084	-0.2076306654	-0.0374787859	-0.1027992324	0.0250432908	0.0093449256	0.0688018989	0.1500881065	0.0105110416	-0.0178849214	-0.0136278962	0.0231512684	-0.006063701	-0.0462584235	0.1393518996	-0.2536378597	0.2440027668	0.0392792811	0.0198212302	0.1067844526	0.0975008397	0.0298230461	-0.0873267678	0.0631878624	0.0012675945	-0.0868237105	-0.155475955	0.0459012802	0.0728949239	0.1752626807	-0.0253313096	-0.0016461845	-0.1586924506	0.1412592515	0.0993643757	-0.0065459920422483	-0.0312360118152809	0.0009756884341243	4.285001181717807e-05	-0.0069365254806115	-0.0009668093239839	9.347202689422064e-07	4.81153857431726e-05	-0.1183746011722632	-0.1066215471256555	0.0140125462026923	0.0113681543114683	0.000630011769244	-0.0031598598962814	3.969148293859551e-07	9.984714564127502e-06	0.0004039817650134	-7.908344444370002e-05	6.254191185079788e-09	1.6320126646334194e-07	-5.812722656743538e-05	-0.0006192134806684	3.378774468421965e-09	3.834253346415188e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
828.2015259962848	0.1266251745128102	685917.7676625748	0.0160339348203996	928.4799530518884	-4.743046480066596	22.496489912072125	862075.0232192369	786.9802815511555	-0.1759777685839481	619337.963550336	0.0309681750357855	798.3612484120227	619.775158737927	1.199745	21.432121	0.190855685374593	0.1025978821034032	0.0456046475	0.031885089	-0.0147043984	0.0314031715	-0.2550651399	0.0997056389	0.0873229885	-0.0734201808	0.2139674152	-0.1730498186	0.1034883172	-0.0289904035	-0.0150605135	-0.1242899555	0.0259209679	-0.2199421709	0.1013881302	-0.0861340726	-0.0675052833	-0.1613333758	-0.2387492158	-0.1157163301	0.0630383684	-0.0767030667	-0.0855000318	-0.0249514404	-0.1030778096	-0.0707996881	-0.0199422511	-0.0157425483	0.0625160952	-0.0009804142	-0.0403925192	0.0897545731	-0.182717154	0.2978341575	-0.2304444969	-0.0824524379	0.1182942516	0.0588983492	0.224440018	-0.0332338934	-0.0545049282	0.022818906	-0.0244458442	-0.0170411086	0.0261170506	0.1710154539	0.0691713162	-0.0120991694	-0.0088492565	0.0222041485	0.1386044847	0.0898496795	-0.0364437048146584	-0.02989771277241	0.0008938732290215	0.0013281436206179	0.0526298327043832	0.0595663581849947	0.003548151027423	0.0027698992904913	-0.0586391353464961	0.0597354658257671	0.0034385481941846	0.0035683258774213	-8.799163481756493e-05	-0.0007180034040615	7.742527797867706e-09	5.155288882439948e-07	0.0002890021584809	-0.0001149796065324	1.3220309918368511e-08	8.352224760661926e-08	-5.798726533307729e-05	1.3996123435808754e-07	3.3625229408087076e-09	1.9589147123039504e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829.3126196372799	1.1110936409951364	687759.4210896477	1.2345290790598291	931.294550890591	2.814597838702639	7.9219609936295665	867309.5405185077	786.19775280981	-0.7825287413454589	618106.9065231951	0.6123512310317082	797.4356887587836	607.544135123152	1.318769	23.558353	0.1878138732506342	0.1264800369965692	0.1111602701	0.0764305357	-0.0357168471	0.1338576714	-0.1241003311	0.1407342985	0.1035066921	-0.0129263321	0.0502552413	-0.1378673895	0.1339032758	-0.161540894	-0.0094634667	-0.1677597745	0.04393857	-0.1447862023	-0.0828169028	-0.1732975129	-0.0261718409	-0.0146879809	-0.1672969495	-0.0876717168	-0.094773963	-0.0285864841	-0.0699468459	-0.0764937455	-0.1999139403	-0.0732645661	0.0084166532	0.0469112671	0.1190204648	0.1298210707	-0.1171581936	-0.0760608035	-0.0738030488	0.2836281121	-0.0267643521	0.0064578597	0.0274646604	0.1529321618	-0.0739759384	0.0933851698	0.002347886	0.1459351842	-0.0759929589	0.0705775197	0.1722963691	0.0582871845	-0.0873643219	0.1154894637	0.0039098604	-0.0967156182	0.1357462967	0.0798077096	-0.0302275895192849	0.0062161152953734	3.864008936537635e-05	0.0009137071681463	0.1033511533488109	0.0507213206444277	0.0025726523679148	0.0106814608985294	0.0573865665298427	0.1160257018763387	0.003293218018084	0.013461963495897	-8.9852761809071e-06	7.900635863665784e-05	8.073518804717646e-11	6.2420047050241995e-09	0.0005070000872937	0.0002179979288128	4.752309696667061e-08	2.570490885158194e-07	-5.799768657350535e-05	-1.0421240428059014e-08	3.363731647878563e-09	1.0860225205941159e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
833.8017747675142	4.4891551302342805	695225.3996054565	20.15251378330876	920.6294097084412	-10.665141182149796	113.74523643518756	847558.510020113	783.8473245769204	-2.3504282328896124	614416.628246396	5.524512877964586	793.2772074357348	625.7497038430315	1.319275	23.567396	0.3082332346533298	0.1884635791402633	0.0770682742	0.0448413558	0.0588248216	0.0440431923	-0.0586861854	0.0556460029	-0.0471975197	0.0822553915	-0.0695083629	0.0382752352	0.031818726	-0.2285936532	0.135641312	0.0321520293	0.0150954196	-0.033525602	0.1162256263	-0.1380756338	0.0646616796	0.0626923978	0.0227116754	0.0066106328	-0.2453612428	0.1334674293	-0.0794152337	-0.0897498817	-0.0261156267	0.1221528433	-0.0098083383	0.0350959486	0.0622537035	0.0795586056	-0.0657270127	0.0635206541	-0.1506126405	0.0543634882	-0.041835467	0.1114445294	0.0737419191	0.046515364	-0.0265535962	-0.140051682	-0.1439053203	0.1029046861	-0.05244961	0.0131648954	-0.1402304107	0.1336213726	0.0337586144	0.2147512627	0.0183486156	0.222589471	0.1326888823	0.0692973963	-0.050365550129257	-0.0201379606099721	0.0004055374575287	0.0025366886398227	-0.0557753263076392	-0.1591264796564501	0.0253212365278546	0.0031108870247236	-0.0265406318742549	-0.0839271984040976	0.0007044051402847	0.0070437746319607	0.0005990882810142	0.0006080735571951	3.5890676844854905e-07	3.697534509599112e-07	0.0005063953778341	-6.04709459599978e-07	3.6567353052969756e-13	2.5643627869174093e-07	-0.000350151339575	-0.0002921536530014	1.2260596060616697e-07	8.535375696211775e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
835.8638275499414	2.0620527824272585	698668.3382064382	4.252061677515999	932.0870295233904	11.457619814949112	131.27705182391452	868786.2306057375	783.4411764361902	-0.4061481407302381	613780.0769357217	0.1649563122186292	793.5713219842737	638.868926127364	1.107908	19.791552	0.2600790647379772	0.1362160027983719	0.0631409203	0.0235286636	0.0167192665	0.097444813	0.1078000642	0.0911106063	-0.300061281	0.1222234552	-0.1602835512	0.0380388558	0.0799408108	-0.1307210134	0.0771189656	0.0688461114	0.2161652703	-0.0182383582	0.1027702887	-0.1748039999	0.0935859655	0.1412268033	0.0681376206	-0.0540463662	-0.1674443683	0.1055318965	0.0641369107	0.0495550887	-0.1915694001	-0.0128680758	0.0084855544	0.0605451635	0.0624980778	0.1216242473	-0.0748416929	0.0404263767	-0.0387644277	0.061444732	-0.0795326859	0.1368263825	-0.0892608742	-0.0250989433	0.0512810668	0.0051589539	0.0729308436	0.0163653179	-0.1643601904	0.1202030518	0.0004960942	0.0789938206	-0.1439931315	0.0672417354	-0.0888492328	0.029377623	0.1294367287	0.0583804184	-0.0267927549470954	0.0235727951821616	0.0005556766727001	0.0007178517176551	0.0596070945318416	0.1153824208394808	0.013313103038779	0.0035530057185279	0.035014244308968	0.0615548761832229	0.001225997304528	0.0037890027819319	0.0009569970794223	0.0003579087984081	9.15843410022812e-07	1.2809870797793e-07	9.103248524788832e-05	-0.0004153628925862	1.7252633253758484e-07	8.286913370407004e-09	6.79564200929262e-05	0.0004181077596679	4.618075031846263e-09	1.7481409869453235e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
839.378688057821	3.5148605078795754	704556.5819656688	12.354244389851466	928.3970981128712	-3.689931410519194	13.615593814336163	861921.1717844001	785.4970064996959	2.0558300635057094	617005.5472199833	4.226437250013889	795.0316420167755	651.0148944017363	1.306411	23.337599	0.1459495828244215	0.0982574601157711	0.0633885377	0.0578409444	0.0750324939	0.148050917	0.1731843169	-0.014542157	-0.0135434991	0.0928082383	-0.1613067482	-0.0002755672	0.0428268899	0.1587078024	-0.061209739	0.1239232706	0.2075632119	0.0802015608	-0.1154202002	0.0696962369	0.0842105393	0.1735587007	0.1106006243	-0.0572180748	0.1222992612	-0.0004394046	0.1300928967	0.0784544772	-0.0697029884	-0.0054273098	0.0181832624	0.0904268697	0.0460205672	0.1440314589	-0.0817099137	-0.0688703963	0.0178250688	-0.1593116583	0.1303007101	0.0623005156	0.1559057159	0.0637423425	0.1484167612	-0.143300299	0.0241913555	0.0405034926	0.068593668	0.0696538603	0.0524749774	0.1304381036	0.0611662221	0.0070360916	-0.0023561455	0.057003224	0.1259946088	0.0471208409	-0.0352108804131745	-0.0084181254660791	7.086483636264948e-05	0.0012398060994708	-0.0360788835824195	-0.0956859781142611	0.0091558064076828	0.0013016858405537	0.0176953962403842	-0.0173188480685837	0.0003131270481042	0.0002999424984226	0.0008100061194903	-0.000146990959932	6.561099136117341e-07	2.160634230173084e-08	0.0003289845189209	0.000237952033673	5.662117032912209e-08	1.0823081368961601e-07	-3.7633209812012514e-05	-0.0001055896299049	1.416258480754955e-09	1.1149169943461928e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
839.6504918127395	0.2718037549184373	705012.9484013752	0.0738772811877619	927.0781954189036	-1.318902693967516	1.739504316154771	859473.9804211709	786.6325170459861	1.1355105462902202	618790.7168741036	1.2893842007363143	796.6834709910486	669.6726734812667	1.373255	24.531691	0.1868348092651013	0.0970942563514973	0.0213346709	0.0059108015	0.0481803854	0.0637797192	-0.0056665644	-0.0732289314	0.0434384714	0.0067269053	-0.0097578322	-0.1562176753	-0.0877217501	0.0378357033	0.0062153267	0.1836430077	0.170496479	-0.0523017656	-0.0406572966	-0.042863023	0.0108309037	0.0397412478	-0.1005395175	0.1132607768	0.0456492717	0.0685643172	0.0902704929	-0.1493337005	-0.1327787194	0.1103556664	0.0053133287	0.0510117886	0.0351353973	0.0550000562	-0.060258143	0.0611041939	0.0396933624	-0.0553022098	-0.0685213327	0.0946475663	-0.0420341202	-0.0893010026	0.0463052211	0.0935008283	-0.2025031208	0.0246454915	-0.0240395844	-0.0291337617	0.0784154193	0.1004885876	-0.0284507309	-0.0573340745	-0.090636635	0.1260742432	0.1223675745	0.0355847396	-0.0042826374332491	0.0309282429799254	0.0009565562138253	1.8340983384666443e-05	0.0429078747548032	0.0789867583372227	0.0062389079926228	0.0018410857159738	-0.025691170322986	-0.0433865665633702	0.0006600362325646	0.0018823941581577	0.0005689979535899	-0.0002410081659004	3.23758671189494e-07	5.8084936030674735e-08	-0.0001000104957984	-0.0004289950147193	1.8403672265401242e-07	1.0002099269841783e-08	-3.697156274005248e-05	6.616470719600321e-07	1.366896451441637e-09	4.377768478332839e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
839.0835947554361	-0.5668970573033221	704061.278987705	0.321372273579166	931.3207807897884	4.24258537088474	17.999530629245207	867358.3967309011	787.6378884321201	1.0053713861340157	620373.443293809	1.010771624057032	797.9010029579097	660.4248175024017	1.122769	20.057024	0.1362064578713712	0.0893860558130363	0.0343672314	0.0306880708	0.0423154242	0.0802417602	0.0455475904	0.0374435736	-0.1565765433	-0.0070436559	0.0036730241	-0.1141758053	0.0704673593	0.1186302734	-0.0350784675	-0.0256318874	0.1161613377	0.3173033224	-0.1244321885	-0.168551359	-0.000615521	0.0469112151	-0.0798708155	-0.0752704219	0.1087136236	0.0766673122	0.1595333507	0.2582664172	-0.0825280714	-0.1200239468	0.0146901474	0.0657601554	0.0665101754	0.1094363037	-0.0785124092	-0.021764506	0.0765705962	0.0191923313	-0.0338749066	0.150257334	-0.1352414242	0.0752007283	0.0276969941	0.0378010723	0.1782782184	-0.0743278726	0.0566859005	-0.014669041	0.0856556032	0.0736486227	-0.1060925455	-0.1041798375	-0.0961338555	0.0899496064	0.1185609488	0.023839813	-0.0042975002843235	-1.4862851074399358e-05	2.2090434205977416e-10	1.846850869376056e-05	0.0828209109011055	0.0399130361463022	0.001593050454416	0.0068593032824888	0.0444367047580556	0.0701278750810416	0.0019746207297546	0.0049179188633821	8.899735861066016e-05	-0.0004800005949792	7.920529839674445e-09	2.3040057118042427e-07	-0.0001430015171544	-4.2991021356e-05	1.8482279172320479e-09	2.044943390846016e-08	-3.699362226387281e-05	-2.2059523820328533e-08	1.368528088202106e-09	4.866225911796418e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
839.3611386078522	0.2775438524161018	704527.1210050702	0.0770305900139708	934.0258720520346	2.705091262246242	7.317518737080967	872404.3296625637	787.4845375654941	-0.1533508666260559	620131.89690474	0.0235164882949623	797.4851424458096	656.7164396053407	1.083496	19.355457	0.0894853007829504	0.0445718744115745	0.0293953185	0.0227068836	0.0151873535	0.0541960827	0.0299059413	-0.0418650715	-0.0560330465	0.000289125	-0.0437960132	-0.0928730632	0.0204118014	0.0128807379	0.0044615121	-0.0849486785	0.1635887835	-0.0200356524	-0.0481140133	-0.0198399852	0.0034524032	0.0557828036	-0.0494189181	-0.0374070754	0.0492073994	0.0155118961	-0.061838649	0.0232323207	-0.162103009	0.0914283416	0.017072153	0.0560291869	0.074801091	0.0902352668	-0.0687041039	-0.1068204237	0.1161718558	0.0228425393	0.1316796774	0.0885949974	-0.0177083377	0.0118398101	-0.0221387791	0.1418183667	-0.045564969	0.0386075648	-0.0020955707	0.0915684967	0.2213734743	0.0554729675	-0.0176713624	0.0264213594	-0.0749052897	-0.0321124456	0.1145803187	0.0119549848	-0.0004645793472377	0.0038329209370857	1.4691282909950684e-05	2.158339698798074e-07	0.0474496867239082	-0.0353712241771972	0.0012511234997935	0.002251472770197	0.0265061845253313	-0.0179305202327242	0.0007025778180909	0.0003215035558161	-0.0003139982325991	-0.0004029955912097	9.85948900753585e-08	1.624054465345041e-07	0.0001010061497972	0.0002440076669515	5.9539741531162935e-08	1.0202242296854405e-08	-3.69841717063715e-05	9.450557501307744e-09	1.3678289568063704e-09	8.93130370855241e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.3250085133366	1.96386990548433	707827.7699499659	3.856785005667032	938.404711595831	4.378839543796403	19.174235750315088	880603.4027452548	785.7835802272408	-1.7009573382532608	617455.8349547406	2.893255866557618	796.3121498089788	664.7768845224768	1.121021	20.025814	0.0971268334110641	0.0593199730859017	0.0304937456	0.0130660343	0.0234624785	0.0356390264	0.1749573087	0.01980341	-0.1150806848	0.0590157099	-0.122868921	0.0707411259	0.0495268846	-0.0697326108	-0.0436577791	0.1064929176	-0.0193598977	0.189610916	-0.0697953042	-0.087021935	0.0551876278	0.1189177862	0.0640997655	0.0024221787	-0.1287086383	0.0346014924	0.1383142095	0.0650378355	0.0632749834	-0.0050899648	0.0082923243	0.0473720165	0.0581419093	0.0780150463	-0.0354066359	0.0070037827	0.0850542054	-0.0964241637	0.0835435998	0.1459612653	0.0025771596	0.1243682276	-0.1433089925	-0.1665356012	0.0144359971	-0.0951349495	-0.0636836471	-0.0597565299	0.0362309803	0.0427153885	-0.0953300419	0.0017312977	0.0031339997	0.0780971586	0.1104315261	-0.0	-0.0042923418300944	-0.0038277624828567	1.465176562516529e-05	1.8424198386378145e-05	0.002501072924943	-0.0449486137989652	0.0020203778824485	6.255365775882932e-06	-0.0075934093113261	-0.0340995938366574	5.765986496933392e-05	0.001162782299825	-0.0001029996433788	0.0002109985892203	1.0608926536159981e-08	4.4520404652956894e-08	2.70019031405333e-05	-7.40042466566667e-05	5.476628523220764e-09	7.29102773210742e-10	-3.699860168110176e-05	-1.4429974730255813e-08	1.3688965263568256e-09	2.082241707158213e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.511360874531	-0.8136476388056053	706459.347759156	0.6620224801339367	930.4111029477044	-7.99360864812661	63.89777921940453	865664.8204883639	784.7928509923512	-0.9907292348896136	615899.8189687027	0.981544416864959	795.0312358647798	672.5487096895047	1.128557	20.160433	0.0612737808913171	0.0477219940703965	0.0229129518	0.0301202612	0.0590486467	0.0413199486	0.0474781394	-0.0948024319	0.0969506943	0.1036530575	-0.1461473555	0.05562135	0.0707333084	0.0383369157	-0.0761509249	0.060215445	0.1653723549	-0.1288976542	0.0227393191	0.1249341007	0.0938620499	0.1273824115	0.0995655024	-0.0747029377	0.0530104358	-0.1065419099	-0.046791725	-0.0477499565	-0.0755238689	0.0852516235	0.0127771594	0.0609971633	0.0575192838	0.0741641569	-0.0706649254	-0.0085231078	0.1371100313	-0.1193908474	0.0644505163	0.0268811942	0.1598818224	0.0072555551	0.1201150575	0.0681635732	-0.0649725727	-0.032800933	0.0624071401	-0.0222348015	0.0594970802	0.045311152	0.0137002339	-0.0077293705	-0.0111253088	0.0129800792	0.10612066	-0.0119549848	-0.0042922040909445	1.377391499000208e-07	1.89720734151804e-14	1.8423015958320704e-05	0.0489119691414572	0.0464108962165142	0.00215397128762	0.0023923807252948	0.0039692231496388	0.0115626324609649	1.5754732411628554e-05	0.0001336944694273	-3.699950120006814e-05	6.600014217873187e-05	1.3689630890538434e-09	4.356018767612822e-09	2.700064570815286e-05	-1.2574323804415142e-09	1.5811361913828134e-18	7.290348686571935e-10	-3.699949156375217e-05	-8.898826504101291e-10	1.368962375976168e-09	7.918911315009563e-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.634807875263	0.1234470007320851	706666.8802114804	0.0152391619897474	936.042844435748	5.631741488043531	31.71651218815076	876176.2066193658	785.4537197455675	0.6608687532162776	616937.5458621484	0.4367475089776372	795.5057754697822	667.0339085276534	1.083563	19.356661	0.0872955649464073	0.0566850420317502	0.0022083701	-0.0017229083	0.0266288193	0.0562319552	0.165753734	0.0304517729	0.0657054512	0.0846967489	-0.1301688179	0.0556043436	-0.0028809351	-0.0160742423	-0.0746873925	0.146913732	0.0584930646	0.0362550744	-0.0168116182	0.0219777516	0.0700002076	0.1128313346	0.0913596096	0.0644798931	-0.0700335411	-0.0209201202	0.1307679869	-0.1170989885	-0.0605673582	0.0577241272	0.0084940109	0.0204208686	0.0445603466	0.017467373	-0.025236154	0.0177101065	0.1358490305	-0.0448217362	0.0223594055	0.079159744	0.026001885	0.0085662071	-0.0682525123	-0.0293861938	-0.1174316212	0.0004216981	-0.1472312927	0.0021686726	0.0197501025	0.0573070134	0.032995168	-0.1197567377	-0.0069325731	0.0891574279	0.1016540472	-0.023839813	0.0146272096477133	0.0189194137386578	0.0003579442162145	0.0002139552620781	0.0516956634735663	0.0027836943321091	7.74895413461633e-06	0.0026724416219722	-0.0508729094008515	-0.0548421325504903	0.0025880529109072	0.0030076595026855	-0.0002519990360757	-0.0002149995348756	6.350351418308193e-08	4.622479999673802e-08	2.700465503546745e-05	4.00932731459136e-09	1.6074705515528366e-17	7.292513935845976e-10	-3.699654926369572e-05	2.9423000564489533e-09	1.3687446574210643e-09	8.657129622179509e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.3833824842742	0.7485746090111434	707925.9963206784	0.5603639452561862	932.9169474311052	-3.125897004642752	9.77123208363453	870334.0308041715	787.9067122956236	2.4529925500561376	620796.9872804986	6.0171724506309126	798.2215185943145	678.3656788027383	0.969871	17.32568	0.0350915548547289	0.0247200757281564	-0.0027694668	0.0028105083	0.033498563	0.0100458078	0.0316746271	-0.0664763529	0.0453112733	0.0008246598	-0.0255904256	-0.0589973698	-0.0111597454	0.0958446035	-0.0877687806	0.0122786006	0.0693630538	-0.0200653336	-0.1008141545	0.0801045827	0.0123094411	0.0360654028	-0.0248167072	0.0136640488	0.1028081994	-0.0638422518	0.0299959347	-0.0126625149	0.0445287943	0.0701246382	0.0150180378	0.0277681704	0.0033784908	-0.0132525234	-0.0383950197	0.0117795973	0.1474111986	-0.0433753731	0.1156029948	0.0168898489	0.1916981972	0.0322622763	0.0157871494	0.0611844359	-0.0209257846	-0.0826640536	-0.1214487586	-0.0819509219	0.0299572183	0.1047948112	0.1244372838	0.0062280677	-0.0393694916	-0.0701640205	0.0970382431	-0.0355847396	0.0377859088352323	0.0231586991875189	0.0005363253480579	0.0014277749065044	0.0517226531486727	2.698967510639944e-05	7.284425623489974e-10	0.0026752328487379	-0.0596786729661289	-0.0088057635652774	0.0035615440069981	7.754147196756699e-05	-0.0003139991087237	-6.200007264800002e-05	9.859544027927797e-08	3.84400900835728e-09	2.700580783843165e-05	1.1528029641993951e-09	1.3289546742669125e-18	7.293136570062964e-10	-3.699572617813605e-05	8.230855596700822e-10	1.368683755447621e-09	6.774698385374126e-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.4729376117821	1.0895551275078788	709760.6506082256	1.18713037587871	935.6346898614404	2.7177424303351927	7.38612391764424	875412.2728721137	789.5925918670472	1.685879571423584	623456.4611313214	2.842189929343367	798.8086987130715	665.7845916499937	1.08571	19.395016	0.0331374462490146	0.0177439175957213	0.0018603911	-0.0110575619	0.0374570481	0.0584276255	0.0964571705	0.0029173565	0.1054752639	-0.043829443	-0.0245416805	-0.1268245599	-0.1273285601	0.0708853845	-0.1532643585	0.0719005781	0.0431764538	-0.0061743593	-0.1496993467	-0.0651801237	-0.0219758243	0.0611652152	-0.081678862	0.1558771273	0.1007162045	-0.0806484236	0.1388350773	-0.0850149078	-0.0308147964	-0.0234203636	0.008463565	0.0182913266	0.0671422934	0.0203498225	0.0239055692	0.0758722799	0.1787071765	-0.1082698331	-0.0637468434	0.0725127072	0.0366112815	-0.0317019706	0.0514679264	-0.1131299233	-0.1759011892	-0.065249406	-0.1519138209	-0.0408809388	0.0169626327	0.033027689	-0.0029624547	-0.1717575852	-0.159312919	0.0944628234	0.092280022	-0.0471208409	0.0264192320946818	-0.0113666767405504	0.0001292013401241	0.0006979758244726	0.0463364011988574	-0.0053862519498152	2.9011710066889094e-05	0.0021470620760614	-0.0476446761921209	0.012033996774008	0.002270015169452	0.0001448170783568	-0.0003020004269569	1.1998681766800012e-05	9.12042578821499e-08	1.439683641409391e-10	-4.799445019210147e-05	-7.500025803053312e-05	5.625038704646547e-09	2.3034672492421086e-09	-3.700720207361902e-05	-1.14758954829707e-08	1.3695330053176719e-09	1.3169617713606735e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
