global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
872.3141718328397	2.4340542720781286	760932.0143804131	5.924620199421788	877.548933128401	4.113946462642275	16.92455549748689	770092.1300347948	813.9491035407824	0.3018280672524724	662513.1431548434	0.091100182181363	812.2512137922522	721.3793669532861	1.191254	20.943539	0.0905489343996415	0.0450671497735541	-0.1539753261	-0.0033468717	0.0115539834	-0.0470740197	-0.072750004	-0.0814747351	0.1119831458	-0.0164152956	-0.0775744841	-0.0892716371	-0.0813516651	-0.0972966375	0.1200592162	0.0161749303	0.0848747966	0.1856283163	-0.0349820802	0.0376619011	-0.0006404421	-0.0733954281	-0.1875124641	0.1139080119	-0.1977476073	-0.0794915623	-0.0669001296	0.1410221	0.0183780996	-0.1928730474	0.0176238025	0.0385948454	-0.0192858694	-0.0099069663	-0.0290820022	-0.0548987762	-0.1209366897	-0.1392796773	0.078980136	-0.0098572018	-0.0431056372	0.0185630704	0.019103859	0.0232278166	0.083077314	-0.1338787732	0.0297787433	-0.1866913105	0.086615829	-0.0563183185	0.085920017	0.0174925231	-0.1424214803	-0.0779959023	0.1518988282	-0.0721345833	0.1452231984	0.1911467717	0.0424325989	-0.1002925149	-0.1247783953	0.1437067008	0.1082959623	-0.020257366791327	0.008409928651588	7.072689992480075e-05	0.0004103609093183	-0.1032344547598	-0.0314203973337754	0.0106573526495531	0.0009872413686123	-0.6675983001696864	0.0037532444772381	0.4456874903894546	1.40868441059185e-05	0.0061652196177034	-0.0002559160459065	6.549302255241787e-08	3.800993293451486e-05	0.0008572058238973	0.0005410168893002	7.348018245234489e-07	2.9269927450817295e-07	-0.0004226472072628	0.0001423743435339	2.0270453696737444e-08	1.786306618070442e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.5265802994211	-2.787591533418663	756076.4738472056	7.770666557187413	879.2496692018012	1.7007360734002075	2.8925031913647565	773079.9807914769	817.4699581959209	3.5208546551384643	668257.1325528406	12.396417502610197	815.0838322770105	666.9252798077422	2.223615	39.093552	0.4375974485810871	0.2827941337321948	0.0886860693	0.3291520454	-0.2116215806	-0.216161	-0.0630544966	-0.1277720907	0.0363322867	-0.0043468567	0.0113472328	0.1343665919	0.0536227585	-0.0847667052	-0.1652224937	-0.1304304861	-0.1103860103	-0.221874831	-0.1053180018	-0.097670804	-0.386159238	0.1811424646	-0.0205033344	0.0956728682	0.1560687122	0.0326885348	-0.1179315088	-0.1530638436	-0.0595204995	0.1290979776	-0.0113545059	-0.0588070255	0.2036039558	0.3953531698	0.1322362828	0.0543923169	-0.085188481	-0.056122392	-0.1110408224	0.106818304	-0.1335413319	0.1799373958	0.0088809353	-0.0337541005	-0.3742410432	0.2438055202	0.3928123113	0.3728183284	0.0391553092	0.0781754994	-0.1687045138	-0.2650024816	0.1888339057	-0.1020593005	-0.1536668867	0.1406702597	-0.0134947626	-0.1146040646	-0.1368054938	-0.0932445052	-0.1386495036	0.1412592515	0.0993643757	-0.0335202019967368	-0.0132628352054097	0.0001759027976858	0.001123603941902	0.1701875404888539	0.2734219952486539	0.0289637989376452	0.0747595874857549	-0.6134917932099029	0.0541065069597834	0.3763721803359022	0.002927514095389	0.0073862092446022	0.0012209896268987	1.4908156689944703e-06	5.455608700504701e-05	0.0004109528468285	-0.0004462529770688	1.6888224231644857e-07	1.9914171954276694e-07	-0.00069152682664	-0.0002688796193772	7.229624971642796e-08	4.782093519627885e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.735445263711	0.2088649642898872	756439.7447480656	0.0436245733078158	873.6909704925008	-5.558698709300415	30.899131340778105	763335.9119201279	817.7490002813049	0.2790420853840487	668713.4274610736	0.0778644854154787	815.6745727094885	664.9579478413481	1.768333	31.089211	0.3815532842895878	0.2464303385388729	0.062221158	0.1180267886	0.0323645689	-0.0616194155	-0.0144158699	0.006974677	0.0376428515	-0.0582455988	0.0605602313	-0.2185431531	0.0416957474	-0.0833159892	0.0288548615	-0.0427700665	0.0089433903	0.0830527604	-0.318713147	0.0095108846	-0.3377912	0.0125925088	0.0932183097	0.046897629	-0.1341775152	0.0360626841	-0.0955753478	0.0360564026	0.001409142	-0.175195607	0.0254888587	0.1708480249	0.1705444978	0.2388522251	0.1755623392	0.063515741	-0.0257970387	-0.0526602935	-0.0247327408	0.0855710715	-0.1767976132	-0.0447271255	0.1854784849	0.1927135689	-0.0586379191	0.1392306298	0.2226338676	0.1343743011	-0.0916744941	-0.0520289788	0.1941185639	0.0529508475	-0.2063996153	-0.2526377711	0.2383522503	-0.0722577774	-0.3037705121	0.2298871181	-0.0252969406	0.0242791446	0.2461004608	0.1386044847	0.0898496795	-0.0407614553551667	-0.0072412533584299	5.24357502009723e-05	0.0016614962426712	-0.0574277980439461	-0.2276153385328	0.0032979519881762	0.0518087423354011	-0.5779308345984049	0.0355609586114979	0.3340040495796088	0.0012645817773686	0.0056970727094737	-0.0016891365351284	2.853182234305913e-06	3.245663745703001e-05	0.0002661403445483	-0.0001448125022801	7.083068299628783e-08	2.097066081665293e-08	-0.0003027611883115	0.0003887656383285	1.5113872154496605e-07	9.166433714779156e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
870.9619221710677	1.226476907356755	758574.6698719211	1.50424560427939	875.7164591530155	2.025488660514725	4.102604313873735	766879.3168314951	814.9362299827558	-2.81277029854914	664121.058938507	7.911676752400216	813.4409337762283	714.518574577126	2.120502	37.28072	0.563395124402104	0.3410244528664374	-0.1637259087	0.1276262828	0.2070913304	-0.0756484671	-0.1972442235	-0.046248739	0.1336992719	0.0783282279	-0.1491013692	-0.0049982293	-0.1268467433	-0.1513871232	0.1402117108	-0.1298024128	0.0090074868	-0.2424423839	-0.1988764084	0.0634146261	-0.0338679162	0.026964836	-0.133838073	-0.1114013959	0.2251906567	-0.1479671475	-0.1063763543	0.1377582599	-0.2000856404	0.1433258017	-0.1613871279	0.1121637008	0.059810709	0.1900389705	-0.0802588486	0.019628058	-0.0490169113	-0.2570647142	-0.2137652658	-0.0966476054	0.1476484156	-0.2624065094	-0.0439093024	-0.0132287732	-0.008901939	-0.0788177115	-0.0223420609	0.137326623	0.0423571637	0.0493461873	-0.1135063025	0.1085118071	0.1141298511	-0.1335510107	0.1150081663	-0.2205971773	0.0032954176	-0.2540927573	0.4743758012	-0.3383328325	0.109301211	0.1357462967	0.0798077096	-0.0475588717006161	-0.0067974163454494	4.620486897338275e-05	0.0022618462774356	-0.2009193104099438	-0.1434915123659977	0.0403685692956073	0.0205898141210812	-0.8696096450625248	-0.2916788104641199	0.7562209347857703	0.085076528473764	0.0064269895234388	0.000729916813965	5.327785553089623e-07	4.13061943343921e-05	-0.0012218049093259	-0.0014879452538742	1.4928072364528703e-06	2.213981078526757e-06	-9.207555162006218e-05	0.0002106856366914	4.438843750807653e-08	8.477907206138736e-09	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
872.3696238250292	1.4077016539614533	761028.7605726229	1.9816239465658112	877.53720864533	1.8207494923144625	3.315128713763372	770071.5525570374	816.3564055753257	1.4201755925698762	666437.7809238656	2.0168987137311998	814.1743300712272	721.0756176405965	2.289572	40.253162	1.133062201788947	0.6035711035712316	-0.1423942492	-0.132239523	-0.2343036169	-0.1736657688	0.0574153995	0.0262179185	0.1981195164	-0.1240096783	0.1417578944	0.1145689364	0.0173662707	-0.005782311	0.1272246992	-0.2806060428	-0.1843906595	0.2152118086	0.1044082754	-0.248538756	-0.0310912943	-0.0908048086	0.0511484982	0.1176520546	0.1389676323	0.0170400874	0.0042121567	0.0491341083	-0.2725469721	-0.1536420077	0.2894904176	-0.1411798384	0.0842543497	-0.0868365109	0.0963512742	-0.1625529403	-0.126081918	0.0179074363	0.0713267898	0.2874047014	0.3027208079	0.2421899667	0.0571231702	0.053986733	0.1641569126	0.0181250365	-0.0302342916	0.1915320599	0.0597723703	-0.2226477155	0.0094890949	-0.1539773297	-0.0140666252	-0.0817316133	-0.0218930689	0.0264835293	0.0160523955	0.1881698684	0.2173900091	0.1477194779	-0.2685710591	0.1326888823	0.0692973963	0.0619864759421204	0.1095453476427365	0.0120001831901679	0.003842323199723	0.0833326131670588	0.2842519235770026	0.0069443244172506	0.0807991560572261	-0.4401998933102504	0.4294097517522744	0.1937759460703558	0.1843927348999499	0.0022731133162052	-0.0041538762072336	1.7254687545021406e-05	5.167044148309401e-06	-0.000228911061421	0.0009928938479048	5.240027404088884e-08	9.858381932073985e-07	0.0009582579695801	0.0010503335212001	1.1032005057567313e-06	9.18258336263776e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.7960015160953	-2.573622308933864	756545.0842533873	6.623531789042072	874.4578779363908	-3.07933070893921	9.48227761501606	764676.5802850157	816.2929460226234	-0.0634595527022838	666334.1737262935	0.0040271148291739	814.6198090984396	712.9905086583834	1.507186	26.497953	0.2506232028141468	0.1518898453039225	-0.1369647625	-0.0706189991	-0.2082178818	0.012635339	0.0234570065	-0.0460636757	-0.0199317703	0.1005231755	0.1789681922	-0.1029976795	0.0601688874	0.0148066671	-0.0008810846	-0.2952912443	0.1178606333	0.1709858617	0.1143272697	-0.2503552984	-0.0033124206	-0.1187927048	-0.1955680557	0.1931032835	0.0577039773	0.0569325949	-0.0429689361	-0.1079547169	-0.2402311202	-0.2552772759	0.0366589928	-0.1721994657	0.0844615181	-0.0185327685	0.0661374809	-0.2100662918	-0.1990704863	0.0243254406	0.0592925059	0.2424000498	0.3446994611	0.0449422521	0.1993435304	-0.0835513864	-0.0154601088	0.1931912721	-0.042774009	-0.0653434987	-0.0022738875	0.1825292234	-0.1606536341	0.1158406571	0.012208868	0.0345524386	0.3474385537	0.0462135715	0.0285528112	-0.2651613765	0.0092342863	0.2101806329	-0.1425093268	0.1294367287	0.0583804184	0.0416840251023842	-0.0203024508397362	0.0004121895100999	0.0017375579487361	-0.0526512997728332	-0.1359839129398919	0.0027721593677687	0.0184916245784441	-0.3862448542007115	0.0539550391095389	0.1491850873965288	0.0029111462453118	0.0017110168319198	-0.0005620964842853	3.1595245764600666e-07	2.9275785991128694e-06	-3.1139439487404275e-05	0.0001977716219335	9.696646915897127e-10	3.911361444224513e-08	0.0010060258618607	4.7767892280599984e-05	2.2817715329310037e-09	1.0120880347325643e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.3858447517839	-2.410156764311409	752358.2036757658	5.808855628556043	868.7553789877478	-5.702498948642983	32.51849425927433	754735.9085201453	815.8522493956519	-0.4406966269714303	665614.8928439451	0.194213517023996	813.9952389181477	726.2312065160785	1.527742	26.859352	0.1831646253913011	0.0956242199508018	-0.1681321756	-0.0224073847	-0.2329240626	0.045370718	-0.1125511649	-0.0056602271	-0.1056887217	-0.0675280685	0.0529126371	0.0337381592	-0.001462341	-0.0747807831	-0.1007941955	-0.2223924203	0.0255136485	-0.158978837	0.1525166125	-0.176210269	0.2156904859	-0.1116045129	-0.0597313344	0.1852603663	-0.0373564313	-0.014350179	-0.1121740036	-0.1386933952	-0.2076770963	0.1236081434	-0.0479548833	-0.1910539934	0.003827158	-0.227069878	0.1007474019	-0.1406063116	-0.1814971505	-0.059424468	0.0859218474	0.2300412559	0.3332658362	0.0564804747	0.0874400499	-0.0003025482	-0.0270118852	0.0465204895	-0.3568780791	-0.107063403	-0.0045207785	-0.125413465	-0.0020769575	-0.0173674682	0.0741869279	-0.3758935027	-0.1562418842	0.0637377378	-0.0873354819	-0.1007570397	-0.2740366912	-0.1464104856	0.2809476365	0.1259946088	0.0471208409	0.0634823657442922	0.021798340641908	0.0004751676547406	0.004030010760492	-0.1324007734764762	-0.0797494737036429	0.0175299648171691	0.006359978556008	-0.4234382658349318	-0.0371934116342203	0.1792999649732944	0.0013833498689925	0.0019252146312874	0.0002141977993675	4.588069725392256e-08	3.706451376523079e-06	-0.0003016435948872	-0.0002705041553997	9.098885833647323e-08	7.317249808855684e-08	0.0014097918953239	0.0004037660334631	1.630270097786059e-07	1.987513188120954e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.2478990317918	-3.1379457199921035	746924.4309808662	9.84670334161676	868.0975744434863	-0.6578045442614666	0.4327068184510358	753593.3987546643	814.1769883738748	-1.6752610217771462	662884.1683975527	2.806499491085808	812.391202221178	614.6101834105236	2.69841	47.440971	0.8724025773496213	0.4957054788299993	0.2700869776	0.2169669696	-0.0472925212	-0.1366291808	0.0872215506	0.1032589373	-0.074685627	-0.0840758614	0.047824452	-0.0608465941	0.0286066788	0.1472625274	-0.2325251592	0.1071078894	-0.3076543327	0.0028857843	-0.1204804572	-0.2081932722	-0.0430101195	-0.0569960219	0.1187745947	0.3571067343	-0.0949324719	0.0384087834	0.1012155991	-0.2035340875	0.1426077951	0.1693497701	0.2064134569	0.0952938227	0.2742338392	-0.1088551813	0.1883858906	-0.0900559882	-0.1694330606	0.1328019453	-0.2542641511	0.2027390984	-0.076944159	0.1396697628	-0.0659613708	-0.0519768465	-0.1467112384	0.3021337452	0.0049884871	-0.0919446509	-0.0913278121	-0.4584416035	-0.0134187591	0.2916531589	-0.1449358057	0.3154211418	-0.0684063518	-0.1527683606	0.3404243041	-0.0717661407	-0.0644397292	-0.183868746	0.1040922081	0.1223675745	0.0355847396	0.0133512367539054	-0.0501311289903868	0.0025131300938507	0.0001782555228588	0.3036872088174931	0.4360879822939693	0.0922259207993596	0.1901727283012252	-0.2040050017859016	0.2194332640490302	0.0416180407536657	0.0481509573712114	0.0042442020219254	0.002318987390638	5.37770251793804e-06	1.8013250802915652e-05	-0.0005740879245204	-0.0002724443296332	3.2957694508014054e-07	7.422591274928377e-08	0.0006662195752704	-0.0007435723200534	5.528997951497446e-07	4.438485224734722e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.8563903025085	1.6084912707167405	749707.28862769	2.5872441679719547	868.0995559692383	0.0019815257519439	3.926444305617199e-06	753596.8390739886	815.6464684372485	1.4694800633736804	665279.1614741554	2.159371656652716	813.6625685234592	542.1147865954367	2.507484	44.084282	0.7916320120134415	0.5112084832176061	0.6028147095	0.1884075966	-0.091116164	-0.2335180518	0.3325428844	0.1643669626	-0.0309868142	-0.0094221919	0.103762402	-0.1719105424	0.1250948492	0.4138148335	-0.1276812381	0.1552638795	-0.3871962828	-0.0757349802	-0.2059592084	-0.1306398563	-0.0618345614	0.149789324	-0.1410640552	-0.1676641497	0.0187370694	0.1548073189	0.3998033098	-0.1352938187	0.1343514087	0.2194825377	0.1990181654	0.15820183	0.264144775	0.088295502	0.186273104	0.1409334607	0.106576201	0.3954661173	-0.5317070514	0.0463353686	-0.1855813398	0.2114124545	0.0102375668	-0.1896271773	0.0581100875	-0.2210978835	-0.085776957	-0.0853173253	-0.1155869232	0.1944691848	-0.1017849174	-0.0728069999	0.0069462015	-0.1453451593	0.0926544574	-0.0606361686	-0.2150136832	0.0398041887	0.0301649308	-0.0476002785	-0.1059560229	0.1185609488	0.023839813	0.0313646563126468	0.0180134195587414	0.0003244832841992	0.0009837416656104	0.4884967484070728	0.1848095395895796	0.2386290732042829	0.0341545659233124	0.2387464241579238	0.4427514259438254	0.0569998550481952	0.1960288251752907	0.0020869480209476	-0.0021572540009778	4.653744824734725e-06	4.355352042137104e-06	-0.0013378091429949	-0.0007637212184744	1.7897333030807485e-06	5.832700995481748e-07	0.000666396894244	1.7731897359999672e-07	3.1442018398556333e-14	4.44084820658049e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.614716774666	-0.2416735278425221	749288.8378968852	0.0584060940598503	864.836740703252	-3.262815265986319	10.645963459953371	747942.5880702239	815.5926316415398	-0.053836795708662	665191.3407879724	0.0028984005721762	812.6501383193552	586.6742972541724	1.819598	31.990501	0.4479134978125084	0.2893881175806476	0.3944018894	0.0557477227	-0.018656759	0.010706723	0.1865256548	0.1258433788	-0.1301384615	0.2906056385	-0.1082361483	-0.0607320677	0.1004616525	0.277602683	-0.0341315277	0.1970603272	-0.0867913439	-0.0289466453	-0.1592627739	-0.1652921561	0.2195880105	-0.0592205535	-0.0980405862	-0.0626238676	-0.0546416209	0.1160859084	0.2896011194	-0.0396446915	0.1565791899	0.0977166085	-0.0355889358	0.1129509429	0.2301275663	-0.1309022207	-0.1036617378	-0.1132216615	0.0007483065	0.3134879743	-0.25857071	0.0410266949	-0.1060961829	-0.0567247063	0.1048081818	0.0184026029	-0.0289531547	-0.1597032502	-0.1539236549	-0.1923596942	0.141856806	-0.0562887233	-0.0429800382	-0.0041751438	0.0349542136	-0.0894660676	-0.044467139	0.0528846883	0.0738757974	0.0364254066	0.0833168421	0.1855225365	0.1108899585	0.1145803187	0.0119549848	0.0014119108780761	-0.0299527454345707	0.0008971669590681	1.993492327629624e-06	0.2233926185233343	-0.2651041298837385	0.0499042620107119	0.0702801996814141	0.1321438201574096	-0.1066026040005141	0.0174619892057938	0.0113641151796904	0.0020412590907566	-4.568893019100007e-05	2.087478341998078e-09	4.16673867559646e-06	-0.0006201550796645	0.0007176540633303	3.845923228336823e-07	5.150273546146336e-07	0.0008281342705963	0.0001617373763523	2.6158978909325546e-08	6.858063701360659e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.575569144139	0.9608523694729456	750953.2170374884	0.923237275921774	858.4410227957488	-6.395717907503126	40.90520755235617	736920.9896186114	816.8660815772743	1.2734499357344475	667270.1952314101	1.6216747388220685	813.4018618570615	625.9931426433678	1.772865	31.168884	0.4681181660917012	0.2495850810708546	0.1852168588	-0.1651516655	0.0596436179	0.0589062065	0.2339783965	0.203557105	-0.0167347757	-0.0081739482	-0.0102803496	0.0184107199	0.1270329433	0.1561343696	0.0884842553	0.0976886129	0.0635977581	0.1266464229	0.0072275791	0.1416339496	0.1592582341	0.0292319673	-0.0412755629	0.0433710077	0.2017892982	0.1414233557	0.1684784095	0.0660990982	0.0620249111	-0.0963827845	0.026791349	0.0836769684	-0.1007354401	-0.05813562	-0.2068814823	0.0833402932	-0.2493069143	0.2203604706	-0.002188566	0.0313425399	0.0070148415	-0.253541362	-0.0466512335	0.0982784148	-0.0932859298	-0.0121890584	-0.0014255412	0.165118196	0.1518471785	0.0869436019	0.2303697184	0.1507943126	-0.0535952612	-0.1115558521	-0.0064126443	0.1698262079	0.1448485977	-0.0185780113	-0.1491628909	0.0688091732	-0.0399921711	0.1104315261	-0.0	0.0012112793143188	-0.0002006315637573	4.025302437569958e-08	1.4671975772966222e-06	0.0247420845882544	-0.1986505339350799	0.0006121707497723	0.0394620346326923	-0.0017488282374671	-0.1338926483948767	3.058400204162284e-06	0.017927241294194	0.0004310071872191	-0.0016102519035374	2.5929111928461416e-06	1.8576719543452032e-07	-0.0003019891603197	0.0003181659193447	9.119745295059749e-08	1.0122955223252177e-07	4.906504951885277e-05	-0.0007790692210774	6.069488512302203e-07	2.407379084287474e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
871.3603153472867	4.7847462031477335	759268.7991621229	22.89379622853665	874.7196543699055	16.278631574156634	264.9938459271293	765134.4737410069	817.7790176427336	0.9129360654593484	668762.5216967145	0.8334522596163956	815.0744493693521	654.2190305102268	1.187532	20.878101	0.1238659233988675	0.0595417056718875	0.1070228861	-0.2149413152	0.0446105802	0.0171696963	0.2011440764	-0.057879927	0.0317524365	0.1745396672	-0.0071666852	0.004479206	0.1419024717	0.1281617633	0.1962457011	0.0189900639	0.1250549072	0.127163665	-0.108816922	0.0275756553	0.0477677629	-0.0178119302	-0.1273693239	-0.0264551711	0.0228138854	0.1531882159	0.1547573871	0.1338577767	-0.0445716041	-0.1754475346	-0.0663042716	0.1316989409	-0.0147219481	0.0354389953	-0.1234351467	0.0378191036	-0.0820140687	0.1937967836	0.0311251351	0.0468150634	0.0092961238	-0.220989543	0.0187593141	0.1878293925	0.0532883345	-0.1681391642	0.0743937346	0.071651493	0.0924700406	0.0792117923	0.1252852038	0.1279395962	0.0283270759	-0.0570217926	-0.0833481686	-0.004412077	0.1567390046	-0.1486426733	-0.0665621584	-0.0313938126	-0.0804136337	0.10612066	-0.0119549848	-0.0186937059413878	-0.0199049852557066	0.0003962084380298	0.000349454641823	0.0680692167474461	0.0433271321591917	0.0046334182686107	0.00187724038114	-0.0149795201557765	-0.0132306919183094	0.0002243860240973	0.0001750512086372	-3.0004525560009933e-05	-0.0004610117127791	2.1253179931952854e-07	9.002715540812893e-10	0.0001849991278235	0.0004869882881432	3.422467729545569e-08	2.371575927886444e-07	4.900276912796667e-05	-6.228039088610111e-08	3.878847088925546e-15	2.4012713822088033e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
871.7905339934948	0.4302186462081181	760018.7351606628	0.1850880835451459	877.5642053681302	2.8445509982246904	8.091470381501082	770118.9345433977	818.1067526323734	0.3277349896397936	669298.6587026874	0.1074102234341956	815.7584028505299	660.8865667847937	1.13434	19.942921	0.1458774621854431	0.0586491851128555	0.0756835692	-0.1894503234	0.0810638315	0.0186456236	0.178020872	-0.0927102501	0.0576885977	0.1501610404	0.0302955435	0.1014573562	0.1523600839	0.0939052297	0.0841205554	-0.1028130256	0.0836205819	-0.0059394452	-0.1449154756	0.0287453107	0.0789953517	-0.1117097689	0.0017003941	-0.1981128772	0.0985384304	0.1497954839	0.1057529813	0.0330521599	-0.151398251	-0.0408537298	-0.1131272716	0.1255013902	-0.0136210135	0.0602603592	-0.1630107141	-0.0891806036	0.1053755941	0.1709486253	0.0379103281	0.1029411162	0.0749700156	-0.2275536146	0.0347263916	0.0226497595	0.0794180351	-0.106038632	0.1244959312	0.2327296676	0.1422185849	0.1000124962	0.0015320868	0.0392808655	0.1160032284	0.0784899858	-0.1096302696	-0.0412780365	0.1422268414	0.1841917497	-0.0532319185	-0.1167426238	0.1243671127	0.1016540472	-0.023839813	0.0055825953898533	0.024276301331241	0.0005893388063252	3.116537128681132e-05	0.0426776386178744	-0.0253915781295717	0.0018213808379978	0.0006447322399101	-0.047798675248714	-0.0328191550929375	0.002284713355532	0.0010770969410142	-0.0004659022952055	-0.0004358977696454	1.9000686558191275e-07	2.170649486777529e-07	0.0006820663382727	0.0004970672104492	4.652144898047293e-07	2.4707581170374934e-07	-0.0002858408034112	-0.0003348435725391	1.121202180707922e-07	8.17049648947603e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
871.661990607163	-0.1285433863317848	759794.625869242	0.0165234021696424	867.6927413278921	-9.871464040238038	97.44580229771267	752890.6933531123	817.9336236958202	-0.173128936553212	669015.4127721756	0.0299736286720461	816.107936924451	679.1126246626139	1.122781	19.739712	0.0658986192176642	0.0357895388113199	0.0254384986	-0.2732644457	0.029769125	-0.046239494	0.1796194675	0.0293079688	0.0233529235	0.0861728869	-0.0776224675	0.0856942365	0.1149650334	0.0971377106	0.1124071194	-0.0718964701	0.0351791281	-0.0486408874	-0.0783116677	0.028772162	0.1996594735	0.0148917466	0.1094277935	-0.1289708592	-0.2226947751	0.1171475678	0.1082764756	0.0775499229	-0.1218072413	0.068662996	-0.0565906776	0.0506502988	0.0788299898	-0.1147856612	-0.2123357844	-0.0388072576	0.1568262375	0.1663072151	0.0631063868	0.0223408015	0.0923839612	-0.1776196048	0.0387296982	0.2220743137	0.0873084764	-0.1561295339	0.106716771	0.0329640066	0.0415548806	-0.0576688585	-0.0338010155	-0.1054236059	-0.0166593139	0.187067993	-0.1352072287	0.0815389148	-0.0278673647	-0.0159638666	0.0304185308	0.0011422563	0.0018447829	0.0970382431	-0.0355847396	0.0181637482799885	0.0125811528901352	0.0001582854080449	0.0003299217515787	0.0436673055621241	0.0009896669442496	0.0019068335750559	9.794406605405377e-07	-0.0166414622042339	0.0311572130444801	0.0002769382642949	0.0009707719246991	-0.0002514738750799	0.0002144284201256	4.5979547357560834e-08	6.323910984770115e-08	0.0006820094681296	-5.6870143100057516e-08	4.651369146184199e-07	3.2342131762210186e-15	-7.691436690391535e-05	0.0002089264365072	4.365025587163245e-08	5.915819836230108e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
