global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
868.8880639326717	-1.7183846099144375	754966.4676446666	2.9528456675907937	867.503996964824	4.500369761031493	20.253327986006656	752563.1847499453	815.1365080403258	-2.455072516757696	664447.5267401761	6.027381062538966	815.2477438218325	729.7895013296737	1.321424	18.359985	0.0068881944143282	0.0070149686955255	-0.0731581732	-0.2188025973	-0.058755231	-0.0085929231	-0.1023681656	-0.1681274678	0.0667694388	0.1411126795	0.0849919495	-0.0338789068	0.1707684265	-0.1146039421	0.0397945576	0.0073232029	-0.1596332232	-0.0863543451	0.0314667245	0.0469647009	0.0214306881	0.0470028518	-0.0642770755	0.117166475	0.1137886179	0.0139194919	0.0192085725	-0.100524364	0.0892832138	0.1024287252	0.2758487308	-0.0305286653	-0.2061177214	0.003622774	-0.0840394716	-0.0223771731	0.1251497196	-0.1423673997	0.082935197	-0.0160904718	0.0472088315	0.0475210059	0.2111938816	0.0209288852	-0.0730934178	-0.0878626757	-0.0640543018	0.0278462192	0.1268435347	-0.0007976696	-0.0363566035	0.0171099867	0.0706820914	-0.1160752984	0.1564354633	-0.1172793509	0.0236444583	-0.0729513188	0.1117847279	0.0471861887	-0.1711512688	-0.0315663433	-0.0866187301	-0.0601201378	0.040934824	-0.0832414197	-0.0555249535	-0.053912218	-0.160056492	0.0788214906	-0.0440273901	0.1183408715	0.0929696516	0.1437067008	0.1082959623	3.944648868525746e-05	2.874870034474952e-05	8.264877715122008e-10	1.5560254695961443e-09	-0.0311926655006544	7.645640465597792e-06	0.0009729823810357	5.845581812918642e-11	0.0064963750801183	4.662710751000485e-07	4.2202889181582057e-05	2.1740871547495507e-13	0.0003809997472675	-2.4501439999059446e-10	6.003205620275103e-20	1.451608074178989e-07	-7.945572622070075e-08	-2.6143830655911412e-08	6.313212429258953e-15	6.834998813649735e-16	-0.0004169998706685	-0.0001370002872038	1.8769078693923685e-08	1.7388889213754574e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.0208742451313	-1.8671896875404173	751725.1963767917	3.486397329257281	856.9530407238558	-10.550956240968162	111.322677598825	734368.5140058624	815.9595217465785	0.8230137062527092	665789.9411289052	0.6773515606798207	815.7757544730279	714.8887325462741	1.458393	20.263033	0.081923297942804	0.0423938254136697	0.0378303538	-0.0740379496	0.1094924527	0.0166438268	0.0573063784	0.0821464499	0.0110671975	0.0881023191	0.0475579627	0.0080516918	-0.018767079	0.0046945743	-0.0889110985	0.0927208907	0.0337206332	0.0166935151	0.0621917453	-0.0329169958	0.2278125516	-0.0704601335	-0.0174231051	-0.0641515078	0.0046892369	-0.1782752237	-0.0193019944	0.1200853931	0.1082408368	-0.0986495736	0.2279990329	0.0109112177	0.0136367916	0.0417612058	0.0866624563	-0.0633644863	-0.0146941903	0.097108426	0.031347143	0.1132107274	0.074956854	-0.1970037295	-0.0601816779	-0.0372967173	-0.0430605354	-0.0423081916	-0.0712956155	0.0738639393	-0.0515358854	1.27235e-05	-0.0265824329	0.1226148629	0.0183429162	-0.0306103822	-0.1291763826	0.0307525059	-0.034726874	0.0569122944	0.157974715	0.0133480768	0.0044235861	0.003056501	0.0095877515	0.1189546817	-0.0996297909	-0.1449104712	0.2584348014	0.0485891906	-0.0683503447	0.196329407	-0.0395347498	0.2541392458	-0.1067469324	0.1412592515	0.0993643757	-0.0134511738877733	-0.0134906203764585	0.0001819968381417	0.0001809340789591	0.0036067427975012	0.0347994082981556	1.3008593607326782e-05	0.0012109988179017	-0.0049863686971605	-0.0114827437772788	2.4863872784022103e-05	0.0001318534046546	0.0003810424341101	4.268684259995e-08	1.8221665311529056e-15	1.451933365925499e-07	0.0003059465792574	0.0003060260349836	9.360330935930455e-08	9.365193408779624e-08	-0.0002800580826765	0.000136941787992	1.875305329844588e-08	7.843252967243731e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.6352532345984	2.614378989467127	756265.473668404	6.834977500567157	863.4722661365663	6.519225412710512	42.50029998173054	745584.3543870172	816.8637607911321	0.9042390445536056	667266.4036938319	0.8176482496952178	817.127642387063	720.9631208001335	1.395411	19.387968	0.1682813317414515	0.0815622253120189	-0.048260374	0.1698184192	-0.0610998105	0.0574632686	-0.0534859785	0.0521611088	0.00515194	-0.1523793191	-0.0923428267	0.0697660704	-0.0968703903	0.0725365128	0.0129748599	-0.0252993973	-0.072310705	0.0889954628	0.0250809548	0.05140673	0.0687598539	0.061465882	0.1531269428	-0.0253579289	0.1961364235	-0.0835431518	0.1155554473	0.1264400406	-0.036401017	-0.0389001712	-0.0592926427	0.0671076477	0.1117803356	-0.0577450173	-0.0043316611	0.0690874717	0.0280262459	0.0588731328	-0.0094144319	0.011433608	0.0004191401	-0.0157772755	0.0499090267	0.0913494922	-0.0981386119	0.062308734	-0.2622347258	0.0719215639	0.0236907736	-0.0478048312	-0.0315325926	-0.0499588151	-0.0551995006	0.2004075222	-0.003287846	-0.0321480738	-0.0414376058	0.2612553276	-0.0219827955	-0.0735926632	-0.003201473	0.1387846147	-0.0097535427	0.0483355425	-0.1270351776	0.0933198298	-0.062915551	-0.0151431753	-0.0640506766	0.069066804	-0.1631197774	0.1839512082	0.0151677144	0.1386044847	0.0898496795	-0.0022975943657854	0.0111535795219879	0.0001244023361533	5.278939869688814e-06	-0.031199290611994	-0.0348060334094952	0.0009733957346916	0.0012114599617028	-0.0378152617556963	-0.0328288930585358	0.0014299940216518	0.0010777362194487	0.0014310006002866	0.0010499581661765	1.1024121507207188e-06	2.0477627180206093e-06	-1.0101654408511962e-06	-0.0003069567446982	1.0204342178900916e-12	9.422244311574737e-08	-0.0007129996868304	-0.0004329416041539	1.8743843260735226e-07	5.083685534202486e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.759874703581	-2.875378531017418	751272.6803961674	8.267801696635885	860.4679805116157	-3.004285624950626	9.025732116284972	740405.1454857382	815.3798228698585	-1.4839379212736503	664844.2555432818	2.2020717541939625	814.9979212803478	718.843760261475	1.24729	17.329954	0.0188609939483191	0.0162906237774181	-0.0334406133	0.0551197201	-0.2109861813	0.0121281855	-0.0041237568	-0.1444161089	0.0369852084	-0.2137734907	-0.0821209842	-0.0076139417	-0.0861427751	0.0535579288	0.1201899036	-0.0268433756	-0.1321201959	0.1101418675	-0.1044277626	-0.0326161379	-0.0688877926	-0.1440753372	-0.027626795	-0.0393527412	-0.0201325558	-0.2554773727	0.0454945356	-0.1303985738	-0.0944195308	0.1756643994	-0.0190117703	-0.0087204655	0.0812955346	-0.0661936722	-0.1109889323	0.1682075842	0.0409212875	0.1363892257	0.0415475898	0.0917055601	-0.1193339396	-0.0729762974	-0.0241773087	0.046074601	0.3204328081	0.087022798	0.0186010829	0.1596184238	-0.0032867524	-0.0584016853	-0.0452800879	-0.1071522176	0.000341155	0.1882329785	-0.0727148189	-0.1193409337	0.0929957967	-0.0303414716	-0.0621681339	-0.0381521553	-0.0756800687	-0.0268127634	-0.075952851	-0.0354777938	-0.0696181171	0.1429586103	-0.0739780565	0.2090564	-0.1355853858	0.183996607	-0.1091802457	0.0213714645	0.1806755415	0.1357462967	0.0798077096	-0.0024126926396945	-0.0001150982739091	1.3247612656854297e-08	5.821085773636015e-06	-0.0311875222237034	1.1768388290603338e-05	0.0009726615424539	1.3849496295840975e-10	-0.0378521045651041	-3.684280940779994e-05	0.0014327818200075	1.3573926050594715e-09	0.001118978095324	-0.0003120225049625	9.735804360313565e-08	1.252111977814927e-06	-6.289890211208515e-05	-6.188873667123396e-05	3.95627188690567e-09	3.830215726761339e-09	-0.00071296523893	3.4447900400030526e-08	1.1866578419704233e-15	5.08319431922512e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.1488942529311	-0.6109804506498904	750213.9070155752	0.3732971110763431	859.9508853978505	-0.5170951137652082	0.2673873566798536	739515.525296547	815.7013221321926	0.3214992623341004	665368.646928207	0.1033617756813707	815.9121559790531	713.0243364161263	1.116909	15.518435	0.0486219696821574	0.0328176219409489	0.0001757004	-0.1367338144	-0.1167491966	0.1015553869	0.0343838853	-0.109225419	0.0865429724	-0.0735363954	0.0665200537	-0.0157100912	0.1578247383	-0.0560918645	0.1738235912	0.0710642499	0.0068488788	0.0962842745	-0.0593269738	0.0537740071	-0.0998316615	-0.0909277684	0.0673300478	0.0140848702	-0.0669725549	-0.0355979699	-0.038158747	0.034185315	0.2013466202	-0.0340350838	0.0851137874	-0.0253281805	-0.1430505732	-0.0358797168	-0.1341205272	0.0079810654	0.0822972533	0.096050549	-0.1178088751	-0.0807837242	-0.1254634818	0.0054083551	-0.078595346	0.0201695981	0.0822558801	0.0369010218	0.0738275804	0.050536575	-0.2214026839	-0.0493511225	-0.003398807	-0.0032551384	0.042230743	-0.0350614317	-0.0481906807	-0.1766623389	0.1171049694	0.0157947624	0.0480790874	0.0227792997	-0.0337839701	-0.0218781164	-0.0693497003	-0.1166760804	-0.0345305332	0.0572055875	0.0339833801	0.147822254	-0.1468980212	0.0512622496	0.0581442357	-0.0957379746	0.0170241138	0.1326888823	0.0692973963	-0.0221897432629845	-0.01977705062329	0.0003911317313561	0.0004923847060771	-0.0312973929102895	-0.000109870686586	0.000979526802981	1.2071567770900684e-08	-0.0379524319498045	-0.0001003273847004	0.0014403870909045	1.0065584120822208e-08	0.0006089994875839	-0.0005099786077401	2.6007818035253093e-07	3.708803758774527e-07	-2.170834567660762e-07	6.268181865531908e-05	4.712522720150889e-14	3.929010389938306e-09	-0.0007129992322862	-3.3993356200008255e-08	1.1555482657406391e-15	5.083679052407106e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.5896984953625	0.4408042424314544	750977.7055382833	0.1943083801455684	857.4330364954953	-2.5178489023551265	6.339563095090916	735191.4120738854	816.788536344906	1.087214212713434	667143.5131044538	1.182034744326092	817.012828463123	707.0152776593814	1.229161	17.078075	0.0948873336874633	0.0612867299964493	0.0266866877	-0.0884671984	0.0721117169	0.0103860715	0.0624900154	0.0017833822	0.0572876127	0.1155315155	-0.1111223649	0.0271762071	0.0462762788	0.0780775257	-0.0389798925	0.0013242269	0.2365072181	0.1152414069	-0.0306674793	-0.1623555805	0.0059596259	-0.1095928057	0.1243583582	-0.1512406802	-0.0699150216	-0.0159078094	-0.002018463	-0.1474141596	0.2155062652	-0.0651371222	-0.0233105869	0.0125261051	-0.0474886747	-0.0418041941	0.1077569218	-0.0655639017	-0.2260162953	0.1639081446	-0.0546972928	0.0555426692	-0.0709301128	0.0369998463	-0.2403615409	-0.1100649802	-0.0828300701	-0.0183227811	0.0776629277	0.1373671947	-0.0611702487	-0.0507168239	0.1297455607	0.0856830411	0.0181214338	-0.079693866	-0.238138112	-0.0252042021	-0.0438575906	-0.093047207	-0.1113376404	0.0553776336	0.042716351	-0.0516767979	-0.1439309093	0.0005666516	-0.0727555586	-0.0206121109	0.0533927385	0.1054004974	0.018447207	0.0858503822	0.0204106398	-0.0909136275	0.0780181151	0.1294367287	0.0583804184	-0.0223105460759285	-0.000120802812944	1.4593319615183062e-08	0.0004977604662061	0.0239444537301949	0.0552418466404844	0.0005733368644374	0.0030516616202507	-0.0229831836186491	0.0149692483311554	0.0005282267292485	0.0002240783955997	0.0006980005070218	8.900101943790008e-05	7.921181460985469e-09	4.872047078026899e-07	-1.0854864207487937e-07	1.0853481469119684e-07	1.1782807696300271e-14	1.177980600005244e-14	-0.0003110000684812	0.000401999163805	1.6160332769991922e-07	9.672104259531109e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868.7410701188519	2.1513716234893536	754711.0469112479	4.628399862355217	860.8958590954026	3.462822599907213	11.991140358428147	741141.6802076112	816.5136156469085	-0.2749206979974588	666694.4845367875	0.0755813901874099	816.8416585580153	709.7941576558949	1.276071	17.729841	0.0553743421495457	0.0326771100354857	-0.0206180288	0.1650299491	-0.0148081077	0.0263733338	-0.0098348036	0.0275065142	0.1073798473	-0.0771590475	-0.1362784352	0.0366893672	-0.0627095309	0.090870453	0.034160912	-0.1658390178	0.0178337716	0.0726836247	-0.0498454861	0.0315742541	0.2161298138	0.0955738247	-0.170597612	-0.0965414532	-0.1002088555	0.0686575095	-0.1104617956	-0.0506253027	0.0010914698	-0.0991781432	-0.197690227	0.0479312601	0.0921611846	-0.0533644268	-0.0210182968	0.0859608419	-0.1195606443	0.0734988603	0.1792230601	-0.1240009795	0.2637915144	0.0297650053	-0.0580835123	-0.046882964	-0.0503594626	-0.0440658544	0.0392173123	0.0283448616	-0.0574067157	-0.0718442535	0.1268122116	-0.0343585499	0.0282122265	0.1103174299	-0.2477110396	0.0860857866	0.088589616	-0.0501832338	-0.073274934	-0.0341864475	-0.0112636574	0.0362716804	-0.0823108761	-0.1166777076	-0.1061551543	-0.1189509126	-0.0179286621	-0.0894004218	-0.0257084827	0.1091612073	-0.0568087547	-0.0293455875	-0.4158362959	0.1259946088	0.0471208409	-0.0223132408867883	-2.694810859800445e-06	7.262005570098413e-12	0.0004978807188718	0.0105790209433962	-0.0133654327867986	0.0001119156841208	0.0001786347935784	-0.0379330837105129	-0.0149499000918637	0.0014389188397887	0.0002234995127567	0.0011289980901938	0.0004309975831719	1.8575891670010495e-07	1.2746366876612475e-06	-2.376652954438896e-07	-1.2911665336901026e-07	5.648479265843132e-14	1.6671110177213143e-14	-0.0004209996578563	-0.0001099995893751	1.2099909662690613e-08	1.772407119151217e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.6624259220423	-2.0786441968095914	751103.7605050794	4.320761696930192	859.7674202229936	-1.1284388724089922	1.273374288763678	739200.0168769016	816.4449012774556	-0.0687143694528913	666582.2768219543	0.0047216645693084	816.9721449403938	718.3182184161745	1.313729	18.253063	0.0504437967813004	0.0291099176988489	-0.015992957	-0.0269611325	-0.188111434	0.1220216502	-0.0096465105	-0.0814143254	0.173877787	0.0708281069	-0.1347761797	0.0069530387	0.1476592573	0.0295662019	0.0831841975	-0.0888094298	0.0172890601	0.1446299274	0.063555865	0.0597316623	0.1183913637	0.0966192521	0.0561511943	-0.1124044557	0.0427401517	0.1006097538	-0.096516472	0.0006104553	-0.0115401861	0.1198541564	-0.0430723567	0.0044003728	-0.1430377431	-0.0786288975	-0.0549005721	0.06225936	-0.1046472108	0.126278882	-0.0192541519	-0.1429825412	0.1071218045	-0.0037331514	-0.0402304235	0.0947172225	-0.1273289492	-0.0727798059	0.0310186625	-0.0918659511	0.0788100472	-0.0612685379	0.2451606969	-0.0975623396	-0.0351179267	-0.0534082663	-0.0668183705	-0.1822877113	0.0718721266	0.2077428214	0.0182144291	-0.1351578143	0.0870520822	0.1465624413	-0.1012888842	0.0095030392	-0.0729454282	-0.1058129371	0.0783626651	0.0193908798	0.0059518683	-0.0280334086	0.1582681968	0.0769011564	-0.1406776078	0.1223675745	0.0355847396	-0.0223114287742163	1.8121125720006737e-06	3.2837519736028967e-12	0.0004977998539469	-0.0141437225574492	-0.0247227435008454	0.000200044887782	0.0006112140462085	-0.0309197737224877	0.0070133099880251	0.0009560324070498	4.918651698813401e-05	0.001363972415013	0.0002349743248192	5.521293332423899e-08	1.860420748916396e-06	-0.0001392873287135	-0.000139049663418	1.9400959940142604e-08	1.933480889667469e-08	-0.0004209050224964	9.46353599000165e-08	8.955851343405652e-15	1.77161037962695e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.244357734027	0.5819318119846457	752112.7760215049	0.338644633799733	857.7226978809158	-2.044722342077762	4.180889456191967	735688.2264601168	816.3174008754102	-0.1275004020454844	666374.098971985	0.0162563525217601	815.6891046292095	711.5768919855309	1.267524	17.611088	0.0259605698393046	0.0185772979307287	0.028514175	-0.1274213622	0.0534712902	-0.0007855633	0.0163583378	0.0407293257	0.045462391	0.2277989146	0.0095285118	-0.0076994709	0.1257818932	-0.0234534106	-0.0407802993	-0.0029270525	0.1277783154	0.0178279411	0.0316921649	-0.1050957181	0.059475849	0.2091847461	0.0912608869	-0.171468371	-0.0821332443	-0.0187170767	0.0623413997	-0.0978771966	-0.0587139371	0.0812770795	0.028039128	-0.0260156496	-0.1446520717	0.0200018058	0.0987679447	-0.0851529957	-0.1137998498	0.0693023466	0.0793694762	0.0481953167	0.1020726777	0.0684066428	-0.1280387363	0.132628144	-0.0143676912	0.1422554566	-0.002478746	-0.023104495	0.1340112509	0.0038612107	0.1175297802	-0.0567437494	0.0539157943	-0.1946878651	-0.0257374706	-0.0609988958	-0.0900180665	0.2257674312	-0.0694129519	0.0538710524	0.0213509544	0.1327544057	-0.192475601	0.0476052328	-0.0278339538	0.0750631217	-0.2545577812	0.0529000549	0.044165477	0.0141833802	-0.0220712538	0.1615094368	-0.1681879673	0.1185609488	0.023839813	-0.0193291857077042	0.0029822430665121	8.893773707759496e-06	0.0003736174201229	-0.0323426164344056	-0.0181988938769563	0.001046044837823	0.0003311997383447	-0.0296165247026465	0.0013032490198411	0.0008771385354624	1.698458007717042e-06	0.00131697711172	-4.699530329300007e-05	2.208558531601063e-09	1.7344287127943533e-06	-0.000116777183964	2.251014474950001e-05	1.3636910694561898e-08	5.067066166434429e-10	-0.0004209232519738	-1.8229477399985244e-08	3.3231384627657275e-16	1.771763840521991e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.186950538547	-1.057407195479982	750279.8332832672	1.1181099770528409	856.5198250919408	-1.2028727889750144	1.4469029464565295	733626.2107755288	815.7741882032882	-0.5432126721219674	665487.5261387338	0.2950800071538881	815.5550589707476	710.1969739067914	1.17876	16.377798	0.0652558284723003	0.0363658225076187	0.0323986393	0.0102697499	0.0347307003	-0.1863751226	0.0271984245	0.0069936455	-0.0071693059	0.2189224383	-0.1655705071	-0.0510521702	0.0093026495	0.1214726539	-0.1743286885	-0.0716310711	0.1975671742	-0.0293774665	-0.0082133873	0.0350028377	0.0289058533	0.1283731685	-0.1094508866	-0.072805115	-0.0173586656	-0.0474583061	-0.021819381	-0.2588633985	-0.0610981192	0.2257299363	0.0618700534	-0.0614501146	-0.0032694985	-0.0411081351	0.1946330482	-0.0557966467	-0.2261451688	-0.0388409089	0.0736167891	-0.0872681688	0.1280994419	0.0525321274	-0.0439241841	0.0776732889	0.0383553158	0.0474013507	0.1107169476	0.0178931969	0.1593570527	0.0028543296	0.1574577983	-0.0499600205	-0.0106509617	-0.1118732895	-0.2585537239	0.0133708076	-0.1767824166	-0.0695583188	-0.1493115316	0.0320097025	0.0576889392	-0.0537611755	-0.0992274973	-0.0782462514	-0.007756917	0.0057916834	0.0301507175	0.0231259517	0.0085993416	0.0806584881	0.1114101952	-0.0237435674	0.1131887628	0.1145803187	0.0119549848	-0.0223260987821731	-0.0029969130744689	8.981487975922635e-06	0.0004984546868313	-0.007700256090203	0.0246423603442026	5.92939438547084e-05	0.0006072459233335	-0.0066796717503052	0.0229368529523413	4.461801469182533e-05	0.0005260992233573	0.0011399969104142	-0.0001769802013057	3.132199165424146e-08	1.2995929557539218e-06	-2.399458991497738e-07	0.0001165372380648	5.757403451879343e-14	1.3580927855783576e-08	-0.0004209998546289	-7.660265510003568e-08	5.867966768375023e-15	1.7724087759755498e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868.1847967405236	1.9978462019765857	753744.8412913842	3.991389446752269	858.7393738189874	2.219548727046572	4.926396551734058	737433.3121470265	817.5787775226311	1.804589319342881	668435.0574553999	3.2565426114864024	817.8110055197568	698.7421925822199	1.49766	20.808624	0.1101264216263987	0.0604284399408272	0.0156233531	0.1551267346	0.1195613824	0.078783277	0.0085203639	0.1463007849	0.1168434798	-0.0540611596	-0.1311254772	0.1151106561	-0.0388004855	-0.0512963455	-0.1279872739	-0.0995965569	0.1817761066	0.3018271916	-0.2311938134	0.0296022611	-0.1515213852	-0.0157998343	-0.1990654505	0.1705284357	0.0751347761	-0.1506265486	-0.0152148506	-0.1138560483	0.3470617002	-0.1202515517	-0.1908260059	0.1083823799	0.0578214167	0.0864516519	0.1375138304	0.0993342037	-0.1479820254	0.1754675174	0.0558681171	-0.2406277129	-0.0331566726	0.2377055081	0.1516717338	-0.00783984	0.1703670994	-0.1363954123	-0.000100371	0.2698784493	-0.2006185743	0.0477439741	0.0747416197	0.1343040874	0.0547316379	0.1033716674	-0.0527480115	0.2282679467	0.269894163	0.3232934915	-0.2082555616	0.4362578463	-0.3864008621	0.0254152332	-0.1332720931	0.034711994	-0.0117590558	-0.0505538287	0.328269531	-0.065030127	0.1588987512	-0.120451051	0.0900210802	-0.1440696206	0.1557818285	0.1104315261	-0.0	-0.0030332063016942	0.0192928924804789	0.0003722157002633	9.200340468637407e-06	0.0163100345883151	0.0240102906785181	0.000266017228272	0.0005764940584669	-0.0018178291636559	0.0048618425866493	3.304502868237909e-06	2.363751333735676e-05	0.000255000192942	-0.0008849967174722	7.83219189936569e-07	6.502509840045723e-08	-8.549727814610721e-09	2.313961713351631e-07	7.309784570392821e-17	5.3544188108572165e-14	-6.700005065738725e-05	0.0003539998039715	1.253158612118695e-07	4.489006788092457e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
872.6077675763094	4.422970835785804	761444.3160345104	19.562671014211777	864.2898736193001	5.550499800312764	30.808048033272037	746996.9856408658	818.4753548342175	0.896577311586384	669901.9064709982	0.8038508756514678	818.104009339607	719.4369549008355	1.401685	19.475138	0.1094064663699404	0.0562740827512886	-0.0978722622	0.0482071072	0.0525583416	0.0203484228	-0.1327028109	0.1135543834	0.0922644852	-0.0444058541	0.0316062281	0.1698549273	0.0327095109	-0.0373866885	-0.0406978288	0.0356915514	-0.2008126539	-0.0988535572	-0.1439741211	-0.141493081	-0.1966029692	-0.0424841416	-0.1503099254	-0.0324289344	0.023151486	-0.0523767159	-0.1083863577	0.1466021406	-0.1359521507	-0.1773824527	-0.0868282048	0.1614155809	-0.0164985631	0.0183061067	0.0340774756	0.0846710731	0.1972115838	-0.079055081	0.0733056001	0.0665200663	-0.0563828975	0.1578197816	-0.0352331936	0.0199518708	0.2261674077	-0.1054279799	-0.17440505	-0.0237032643	0.0366461125	-0.0150210856	-0.0614893432	0.0572864135	0.0422602099	0.0571355047	0.2323731064	0.1764490249	0.161803071	0.1013827084	0.1165107708	0.3035263075	-0.1524892292	-0.2052005674	0.1263325451	0.1391715301	0.0550074604	0.1176966646	-0.3052536221	0.2510393424	0.0008388608	-0.1282684303	-0.068677742	0.0600822831	-0.3603217797	0.10612066	-0.0119549848	0.0205324780252027	0.0235656843268969	0.0005553414777949	0.0004215826538554	-0.0277057989110005	-0.0440158334993156	0.0007676112932967	0.0019373935986394	-0.0017872780562129	3.0551107443e-05	3.194362850220162e-06	9.3337016599373e-10	0.0004929497669217	0.0002379495739796	5.6619999757120714e-08	2.429994727081584e-07	-0.0004390554033146	-0.0004390468535867	1.927696471797461e-07	1.927621396444562e-07	-0.0002258915718166	-0.0001588915211592	2.5246515496288554e-08	5.102700221777416e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
