global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
828.5726662338607	0.9700905399687372	686532.6632298887	0.941075655736836	874.4681942101681	-4.570560570919156	20.89002393244084	764694.6226851923	757.9367596367478	-1.863571942221938	574468.1316086531	3.472900383836847	758.7626175008428	517.738976751096	1.270349	25.379786	0.3569502686973996	0.1972253676277967	0.0059423875	0.0923167935	-0.1759448565	0.0504421943	-0.0209064447	-0.0352376778	0.0367001165	0.0874272182	-0.0921967719	0.0369883581	0.0808201075	-0.0294570756	0.0864230195	0.0737405866	0.1498204934	0.1116524949	-0.005542363	0.149033237	0.086566164	0.1240182265	-0.0643332132	-0.1208340801	0.1236064029	-0.2492010172	-0.0189563499	-0.0209548615	0.0552170453	-0.099556319	-0.0265522929	-0.1827435505	-0.0454584262	0.0229360607	0.072232002	-0.1436865866	-0.0466602407	0.0664596625	0.2496266319	0.1573019013	0.0708033838	-0.0535933034	-0.0568303214	-0.0583280172	-0.0345517714	0.0274230604	-0.0736964536	-0.0703085923	-0.0290940236	0.2335221509	-0.0403271346	-0.0258668781	-0.0103095267	-0.0054225629	0.0133316684	0.0893054454	-0.1268515551	-0.1582397593	-0.1652070016	0.1724233734	0.0335823594	0.0372646417	-0.1742959315	-0.0053568118	0.1322183041	0.1343114551	-0.0953447425	-0.0700077597	-0.1500338619	0.1172215361	0.1590848167	0.0535137955	-0.1110533215	0.0675094759	0.005815387	0.0771973802	-0.1256294844	0.1177341574	0.0735034228	-0.0614888967	0.0605826839	-0.2426442309	0.1461252643	-0.0029187597	-0.1743069993	-0.0094066143	0.2517007726	-0.0557227551	-0.0367017445	0.0080750574	0.0609718093	0.0692958033	-0.3056340049	0.0365408154	-0.2032091615	0.0573937068	-0.1072683074	-0.0317119365	0.0991088896	0.0207083033	-0.0675796767	-0.1236010407	0.0	0.0	0.0618059071691163	0.0233927612839294	0.0005472212804869	0.0038199701609974	0.1555001424947875	-0.1518274668246846	0.0230515796824007	0.0241802943158992	0.1164121496844785	-0.0587190202757454	0.0135517885941614	0.0034479233421434	0.0035601871452832	0.0009299671027093	1.2674932509439742e-05	8.6483881212153e-07	0.001182985259136	-6.628027714319982e-05	4.393075138179377e-09	1.3994541233330693e-06	0.0013938980965981	-0.0014639730264083	1.942951903699806e-06	2.1432170220510767e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829.5304230048068	0.957756770946162	688120.7226905337	0.9172980322932188	876.3343887329102	1.866194522742035	3.4826819967123708	767961.9608758832	757.9508854181793	0.0141257814315167	574489.5447062019	0.0001995377010509	758.6006407316618	527.2867961055957	0.9793440000000002	19.56592	0.0866464883369319	0.0453229176692357	0.0407433116	0.0498204436	-0.1603838859	0.0269582265	-0.0511258247	0.0053775668	0.0405592613	-0.1497757992	-0.07651796	0.0668740694	0.0062999801	0.0163220734	0.1044312472	-0.0087147013	-0.0171815663	0.1375458469	0.1532935766	0.0204625375	-0.0378939636	0.0335609539	-0.027984587	-0.1016218877	-0.0980494216	-0.1421881388	0.0617785551	0.0345901457	0.0295191559	0.0694986623	0.0576882831	-0.0275792763	0.0071459179	0.0908411704	-0.0632238783	0.0754573081	0.0169972568	-0.0075827116	0.126903597	0.0715714766	0.0553327731	0.0764946898	-0.124420006	-0.0582958446	0.0175985814	-0.0131961289	-0.1186588314	0.0497195489	-0.072530443	0.0624445234	0.0467775521	-0.0440757253	-0.0777746444	-0.0685036798	-0.0623933592	-0.1009968734	-0.0012848203	-0.137962446	-0.1243134928	0.049415505	-0.0588530449	-0.0249241259	-0.0741308374	0.0214488677	-0.0239426723	0.0197132658	0.1500505159	0.0636704724	0.0221575205	0.008322393	-0.0398116793	0.0439862505	-0.0461528498	0.0542486243	-0.0137087199	0.0543857407	-0.1083112675	0.1025080109	0.0118801654	-0.0244148257	-0.0125071249	-0.0971169126	0.2496871538	-0.0503862784	0.049961806	0.0434386639	0.0859712309	0.0220681869	0.0350700659	0.0633612787	0.0153980863	-0.114998658	-0.089753714	0.1657614979	-0.0493546058	0.0145299059	-0.0128451966	0.0068049865	0.0968264867	0.0138382331	-0.0762424371	-0.1272470829	0.0	0.0	0.0555638762678256	-0.0062420309012906	3.8962949772667954e-05	0.0030873443459062	0.1669870996903171	0.0114869571955296	0.0001319501856119	0.0278846914629839	0.1509409238938701	0.0345287742093916	0.022783162505935	0.0011922362484031	0.0035340522039294	-2.613494135380017e-05	1.2489524980098247e-05	6.830351595665742e-10	0.0008903142252041	-0.0002926710339319	8.565633410276745e-08	7.926594196007768e-07	0.0010249295512694	-0.0003689685453286	1.050480585065294e-06	1.3613778744197686e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829.4033399420313	-0.1270830627755685	687909.9003069967	0.0161501048444191	871.9320119684393	-4.402376764470887	19.380921176353155	760265.4334953305	758.6124528887251	0.6615674705458332	575492.8536778481	0.4376715180844119	758.7007631749367	531.3676851889334	1.03254	20.628702	0.2044129661506304	0.1134536413067784	0.0397305274	0.0185533962	-0.0499338053	0.0104773283	-0.0783813522	0.0399282624	-0.0328707812	0.0217598696	-0.101423964	-0.0128721039	-0.018500174	0.0270725825	0.143025653	-0.0431457189	-0.0338382169	0.025755491	-0.0295451159	0.0375228492	-0.1232972791	0.0966345139	0.0794808022	-0.189127686	-0.0418288939	-0.0227377566	-0.0444865232	0.1751066802	0.1075812079	0.0276668514	0.0443701966	0.1995999768	0.1196649322	-0.0126028747	0.0132667338	0.1255883754	-0.0010837023	0.1218234129	0.2093600978	-0.0355066613	-0.0617220971	0.032746343	0.0081502989	-0.0276176403	-0.1501170815	-0.0322926667	-0.1337077139	0.0329447624	0.0554089371	-0.0027522107	0.0930996891	-0.0932537705	0.0203997753	0.1321709829	-0.0038960302	0.0102182246	0.0749308678	-0.18260803	-0.0619579335	0.0023790755	0.1020620572	-0.1051298348	-0.0763787204	-0.0346861232	-0.1197019455	-0.1436344567	0.1141586939	0.0953023205	0.0652652414	-0.0312093985	0.1485909084	-0.0954270675	-0.1182917643	-0.1024780457	-0.0169368333	0.0431544448	-0.059076399	0.0506497245	-0.0259010434	-0.0253308789	0.1044799999	0.0622139336	0.0376562934	0.1868982932	0.065731557	-0.0191547077	0.0945007507	-0.1023104843	-0.1630913975	0.0915056548	0.0100578926	-0.0539938549	-0.1235862038	0.1673836851	-0.0473914567	0.1300336137	0.034093364	0.0093038059	0.0944754553	0.006928937	-0.0844190769	-0.1294513648	0.0	0.0	-0.0043128800326428	-0.0598767563004684	0.0035852259450656	1.860093417596896e-05	0.152264365580109	-0.0147227341102081	0.0002167588996798	0.023184437025513	0.152145528165164	0.0012046042712939	0.0231482617406567	1.4510714504195127e-06	0.0051852251318239	0.0016511729278944	2.688655966769818e-05	2.7263720378116947e-06	0.0017209357039056	0.0008306214787015	6.899320408802666e-07	2.961619696977063e-06	0.0009345465284922	-9.038302277720012e-05	8.733772139168223e-07	8.169090806343879e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.3453314430169	0.9419915009856368	689473.3694492136	0.8873479879291729	875.2761397390655	3.344127770626187	11.183190546273272	766108.32079652	757.8690853378882	-0.7433675508368651	574365.5505108873	0.5525953156371992	758.4087429063645	540.2463173290284	0.991043	19.799644	0.1823476351058962	0.0955940637165513	0.0238268011	-0.0617677087	-0.0798629851	-0.0430515289	-0.0638903703	-0.0677465329	0.0286773289	0.0975254276	-0.0493415167	0.0702032571	0.0864250714	0.0132981372	0.0601997316	-0.0051591867	-0.0524393111	0.109328083	-0.1114640208	0.0487147179	0.0099962444	0.1180964814	-0.0520892683	-0.0741857466	0.0086414679	0.0471495694	0.0397865697	0.081823826	0.1259239493	0.0826495677	-0.0074711931	0.0486907703	0.0541385277	0.0435313699	0.044604367	-0.0175768782	-0.0768692423	0.0573395115	0.1292562048	-0.0733206782	0.112974393	0.3198958058	0.0219039094	0.0647416264	0.0017577491	-0.0058827093	-0.0625798703	0.0343717786	-0.103075431	0.0677219172	-0.0725028866	0.0409123342	0.0211469629	0.0583859443	0.0593702356	0.0484365668	0.0397922069	-0.0975064784	0.0880296596	0.0161736024	0.1460781517	-0.1068917468	-0.1357303282	-0.0673220451	-0.0709761415	0.0624355831	0.06715984	-0.0197284932	-0.1349464028	0.0236300831	0.0242815703	-0.2622479957	-0.0805217987	-0.0658294205	0.0272659446	-0.0070334058	-0.0657821733	0.0079383809	-0.0424880226	-0.1600527265	0.0631536502	0.0711065077	0.0588364386	0.0059648601	-0.0933058274	-0.0953777432	0.0771840582	-0.0329884525	-0.0719051363	0.1222816526	-0.0704835378	-0.0740999538	-0.0726606632	0.1194410949	-0.0592084595	-0.0111359433	-0.0048260346	0.1232583447	0.0920574618	0.0	-0.0920574618	-0.130188911	0.0	0.0	0.0097358590364535	0.0140487390690963	0.0001973670694315	9.478695117769326e-05	0.1154831295988287	-0.0367812359812803	0.0013528593203106	0.0133363532219398	0.0786579127849194	-0.0734876153802445	0.0061870672436799	0.0054004296142747	0.0056080105924841	0.0004227854606602	3.1449782805413864e-05	1.7874754574565777e-07	0.002043977418267	0.0003230417143613	1.0435594921755217e-07	4.17784368638543e-06	0.0005197728100083	-0.0004147737184839	2.701637740239243e-07	1.7203723754496152e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
828.4423425609668	-1.9029888820500676	686316.7149479024	3.621366685206165	880.2145578557795	4.938418116714047	24.387973495489515	774777.6678612455	757.9367515062902	0.0676661684019563	574468.1192839079	0.0045787103462019	758.8494266030195	537.3955482760301	0.966674	19.312801	0.1002034306923874	0.0518776249202648	0.0118545032	-0.0592782376	0.0018082776	-0.0310639995	-0.010077534	-0.074975184	0.0721362939	-0.1928383748	0.0712889527	0.0042193671	-0.0358309883	-0.0163973618	0.096963908	-0.0783519882	0.0389573128	0.0207215553	-0.0177386816	-0.0680325269	0.0348844552	0.11110338	-0.0718164246	0.1089000469	0.0122285889	0.0386616189	0.1219714291	0.1832112589	-0.197425951	-0.0406353021	0.136274799	-0.1242642467	-0.0125485675	0.0774545575	0.2278054584	0.0673142026	-0.122059122	-0.0557464071	-0.0781978656	-0.0361617364	0.0428706595	0.0347429929	-0.0320493615	0.1000190017	0.0276884112	0.0195291878	-0.0631933089	0.0876924178	0.0334208775	0.013291463	0.0337958584	0.181132839	-0.0961124473	-0.134310468	-0.0330834968	0.1152094857	-0.0188845612	0.0249437896	-0.0792088595	-0.1205365686	0.0915470614	-0.0844250346	0.0077982045	0.1273968331	0.0409441466	0.0280626002	-0.0002725946	0.0768655064	0.0057407395	0.0842622289	-0.0406184958	0.012878233	-0.0096198461	-0.1061066122	0.0166886947	-0.0223919995	-0.0371928613	-0.009872406	-0.0465266713	-0.1044367173	0.0155238161	-0.0170496587	-0.0123739225	-0.135073937	0.1150382881	0.0086066771	0.1003799761	-0.0033679829	-0.0826641244	0.0301319875	-0.1295033067	-0.0643677989	0.0975175012	0.215854968	-0.0599364029	-0.0458852644	0.0373217369	-0.0355404016	0.08957422	-0.006928937	-0.0991088896	-0.1294513648	0.0	0.0	0.0136825157516682	0.0039466567152147	1.5576099227749282e-05	0.0001872112372946	0.08262807740563	-0.0328550521931987	0.0010794544546178	0.0068273991757507	0.1060364214538935	0.027378508668974	0.0112437226747477	0.000749582736937	0.00590561966677	0.0002976090742859	3.487634364854061e-05	8.85711610973105e-08	0.0016230565484971	-0.0004209208697698	1.7717437860784889e-07	2.6343125596193194e-06	0.0005217071282525	1.934318244200075e-06	2.721783276694705e-07	3.7415870698452616e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
827.2628661349407	-1.179476426026099	684363.8496857969	1.3911646395512998	871.682304983428	-8.532252872351478	72.79933907775005	759830.040821222	757.1887952008065	-0.7479563054837399	573334.8715776488	0.5594386349128857	757.6822568976804	532.6070821253726	0.8976119999999999	17.933031	0.1415468349313358	0.0635465122990107	0.0020208661	0.0080514895	-0.0019810681	0.0065054865	0.0164233563	-0.0361345206	0.0301526513	0.0414648344	-0.0277327602	-0.1588961471	-0.0279618607	-0.0513346226	0.0205638624	-0.0465315655	0.0171010854	-0.0190871482	0.0186174509	0.0490131341	0.0314648301	0.045439068	0.0500928706	0.028096611	0.1673960078	0.0613653035	0.1192435266	0.0694524755	-0.1280539269	-0.0218012302	0.0379174949	0.0343114022	0.1742027729	0.0506191189	-0.0929978461	-0.0401121807	-0.1108881575	0.0558314243	-0.1694908998	0.0484954404	0.0374694565	-0.2490517406	0.0486299654	-0.0156976366	0.0756979483	0.0338076515	-0.0028039552	0.01149165	0.0366121211	0.0276365401	0.046392754	-0.0354301367	0.0377070779	0.0159753423	0.0910095185	0.1861046026	-0.0433633571	0.1048375787	-0.0006957442	-0.0779195723	0.0712663936	-0.0193784995	-0.0194408017	0.2637674691	-0.0776863094	-0.0347044389	0.1335412696	0.0216914344	0.10954106	0.0975488183	-0.007811755	0.1374382761	0.0683369776	0.0614278638	-0.0041066145	0.0098494334	-0.0090008172	-0.0198498574	-0.0323218259	-0.0002585484	-0.0634501152	-0.0990913792	-0.1167722916	-0.0767956203	-0.0172678266	-0.0385796655	0.0249093293	-0.1969606084	-0.0627181423	0.0322606692	-0.1388797037	-0.040523054	0.0262500483	0.0454733795	-0.0671438578	0.0602359702	0.1161187512	0.0541979708	0.08702749	-0.0138382331	-0.1055284005	-0.1272470829	0.0	0.0	0.038158913155712	0.0244763974040438	0.0005990940298806	0.0014561026532251	0.1247281320423638	0.0421000546367338	0.0017724146004159	0.0155571069227773	0.1380505531179068	0.0320141316640132	0.01905795521616	0.0010249046262007	0.0063780289149126	0.0004724092481425	4.06792528394612e-05	2.2317049773065606e-07	0.0020061727966897	0.0003831162481925	1.4677805962917384e-07	4.024729290177772e-06	0.0005181076000568	-3.599528195700032e-06	2.684354852366171e-07	1.2956603231639528e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
825.3539604940634	-1.9089056408773784	681209.1601032359	3.643920745773476	874.869052031546	3.1867470481179225	10.155356748688291	765395.8582025758	755.591175670222	-1.5976195305844385	570918.0247507083	2.552388164504842	756.6998758988121	529.0371383356934	0.895633	17.893486	0.0705492611348024	0.0284557932287791	-0.0209931466	0.0202207903	0.0466849096	-0.0410450094	0.0517793886	-0.0109737429	0.0487561056	-0.046729223	0.0146754069	0.0686823886	-0.0197467231	0.0006936635	-0.0837998247	0.0183813082	-0.0063994199	-0.0601129163	0.0465127026	0.0987047498	-0.1215948842	0.032801249	-0.0371946142	0.1192117931	0.1735151231	0.1258346685	-0.0395439101	-0.0829062944	-0.0457155961	-0.0295062087	-0.0762518563	-0.0390700495	0.0508164245	0.0887547935	-0.0972128142	-0.0988006034	-0.2096095597	0.0369593956	-0.0251652354	0.1107816415	0.0451973606	0.052116663	-0.1238439155	0.0388928926	0.1237266092	0.0159719331	0.0601970257	-0.0309487241	-0.0075165385	-0.0057922797	-0.0258474486	-0.0447584977	-0.1024609744	0.0684362318	-0.106162432	0.1102203606	-0.071882559	0.2059167334	0.0539098985	0.0560669242	-0.054534824	-0.0244794499	-0.0635182143	0.0501026575	0.0137304218	0.0543754724	0.0130807982	-0.026947608	0.0046001975	0.0680515917	0.0230204235	0.000365729	0.0449207355	0.1181585657	-0.0062206666	0.0086630287	0.0212417376	-0.0236612058	-0.0242879559	0.0139131576	-0.0340697326	-0.0847163634	0.0355347664	-0.1650051549	-0.0019215134	-0.118289733	-0.049827044	-0.1389761191	-0.0084852766	-0.0849479054	0.0072568474	0.0875363297	0.0858203727	0.0023126414	0.0316414299	0.0544487038	0.0710683849	0.0829154572	0.0844190769	-0.0207083033	-0.1112750639	-0.1236010407	0.0	0.0	0.0469184462721585	0.0087595331164464	7.67294204181229e-05	0.0022013406005934	0.1364096683266922	0.0116815362843284	0.000136458289962	0.0186075976129981	0.1477771801400393	0.0097266270221325	0.0218380949701416	9.460727322767826e-05	0.0065931570448125	0.0002151281298999	4.346971981756069e-05	4.628011227422827e-08	0.0024126207769219	0.0004064479802322	1.6519996063483485e-07	5.820739013235232e-06	0.000332052415951	-0.0001860551841058	1.1025880693889593e-07	3.461653153264314e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826.4925141438239	1.1385536497605244	683089.875935779	1.2963044133830108	870.2155346032345	-4.653517428311488	21.65522445559877	757275.0766647932	755.6386295209883	0.04745385076626	570989.7384243574	0.0022518679525464	755.9984030812899	522.5903769846146	0.872297	17.427277	0.096715536633425	0.0487815381022001	-0.0220115437	0.0352593347	0.0637526706	0.0130626409	0.0216254138	0.0373359531	-0.0607188774	-0.0409080316	-0.0364797156	-0.0164774121	0.0075590277	0.0129457569	-0.0602494377	0.015002911	-0.0909855947	-0.0975227663	0.1196352606	0.0290849082	-0.0658003891	-0.071097417	0.1670609487	0.0133500443	0.0791829317	0.1108254404	0.0294766891	-0.0700207573	0.1882261194	-0.0740203357	-0.0301974075	0.0362853888	-0.0132980308	0.0420527033	0.0119022538	0.0991065956	0.0966176649	0.028103479	-0.0133101005	-0.0773907298	-0.1413961288	0.0588892078	0.1011058165	-0.0871859947	0.0110315373	-0.0088412385	0.0668595927	-0.0132036181	0.0040683273	-0.0957428589	0.0464969566	-0.1680249171	-0.0201009961	0.0270764284	0.0227867952	0.0063253961	0.0025437385	0.0956770156	-0.0136948795	-0.0516199848	-0.0767191156	-0.1112777232	-0.0143326647	-0.1100461023	0.0151030384	-0.0134373159	-0.006399528	0.0376324607	0.078697182	0.0688500096	0.0376113473	0.0062657483	0.1365899538	-0.0607673409	0.0022077044	0.0074517504	0.0439018712	-0.02547793	0.0025812868	0.0649591071	-0.0543991402	-0.0757693751	-0.0125151018	-0.0238575899	0.0617798391	0.0146663319	-0.1062264145	-0.1318376298	-0.0666627208	-0.113439694	0.0700075673	0.0136522127	0.0942262325	0.1066650514	0.0097826435	0.0269523922	0.0134044808	0.1176159576	0.0817508294	-0.0275196736	-0.116312239	-0.1185545494	0.0	0.0	0.0496289548968746	0.002710508624716	7.346857004660356e-06	0.002463033164156	0.1535059440826103	0.0170962757559181	0.0002922826447223	0.0235640748686934	0.1232357474947747	-0.0245414326452645	0.0151870494605958	0.000602281916282	0.0072374684143431	0.0006443113695306	5.2380949048614025e-05	4.151371409063979e-07	0.0025643235985448	0.0001517028216229	2.3013746088349423e-08	6.575755518053752e-06	8.07202149539746e-05	-0.000251332200997	6.515753102215864e-09	6.316787525800917e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
828.2954775229923	1.802963379168432	686073.3980850419	3.2506769466224505	866.2538939504913	-3.961640652743199	15.69459666146756	750395.8087843889	756.9987963141119	1.3601667931236534	573047.1776210143	1.8500537051162835	757.5262660316652	536.535858395581	0.93002	18.580498	0.1320906805252898	0.0610799007352954	-0.0385601769	-0.0249111448	0.0453822554	-0.0079725508	0.0343216956	0.0679603394	-0.0522967755	0.1085015383	-0.0337017949	-0.0328638705	0.0540060945	-0.0187911456	0.0184858791	0.0233673702	0.0464566662	-0.0258388575	-0.0319718305	0.0434845529	0.0418287619	-0.0686875991	0.1001167678	0.0120215414	-0.1123726794	-0.0416801282	0.0811448659	-0.1705555091	-0.0059130786	-0.1466371075	0.0480260417	0.0080271008	-0.120006673	-0.0481624002	-0.0979781704	-0.0218707667	0.1592371031	-0.0500332119	-0.0237929755	0.0907662901	0.1249611325	0.1471230679	-0.1407040073	-0.0049244757	-0.1641157841	0.0139819705	-0.0156080995	-0.03142305	0.0440458536	0.0311826786	-0.0566419829	-0.0764810247	0.0296663462	0.0332331844	0.0204209022	-0.0876908562	0.0889684371	-0.0537187176	-0.017462013	-0.0103688621	-0.1502436403	0.0684258505	0.0123429148	0.120715413	0.0698824888	0.0596827728	-0.095768793	0.0695563713	-0.0747126525	-0.0889029298	0.0652413824	-0.065282428	0.112177296	0.0552160965	0.0285627255	-0.0081494317	0.0500737846	-0.0266134905	-0.0014228949	0.0058758701	0.0724134277	0.0986986973	-0.0330894418	0.1343911831	-0.0412723987	-0.0009831464	-0.0748201517	-0.178266215	-0.1284673425	-0.0395782187	0.0413856812	0.0665409943	0.0216993168	0.0079697785	0.0271882987	0.034154432	-0.0439865351	0.013068002	0.0790246387	-0.0342530363	-0.1206078089	-0.1121647876	0.0	0.0	0.0346991026925991	-0.0149298522042755	0.0002229004868415	0.0012040277276715	0.1361995591754947	-0.0173063849071156	0.0002995109585532	0.018550319919599	0.1054437262424272	-0.0177920212523474	0.0111183794038879	0.0003165560202439	0.0081278715515595	0.0008904031372163	6.606229595865023e-05	7.928177467648061e-07	0.0028881163136846	0.0003237927151398	1.0484172237760373e-07	8.341215841371123e-06	0.0005077728058288	0.0004270525908748	2.578332223392523e-07	1.8237391537290107e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826.603736164118	-1.6917413588743102	683273.7366404788	2.8619888253258976	869.9125680172082	3.658674066716912	13.38589592646687	756747.8759942938	756.273378922889	-0.7254173912228907	571949.4236674437	0.5262303914886245	757.3908255625579	535.8088086436575	0.886476	17.710543	0.0856792966285547	0.05016263557655	-0.0361368596	-0.0289400095	0.0460972647	-0.0602830651	0.0529105411	0.0118525766	0.0690750702	0.0779411416	0.0454584096	0.0611568848	0.0531851322	-0.0382208891	-0.0561260924	0.0188661863	0.0079113691	0.0158597006	-0.1815877916	0.0062783803	0.0829771231	-0.0431247664	-0.0925124219	-0.065574565	0.0009676957	0.1163380646	0.0092188695	0.1348658926	0.0461196008	-0.019018856	0.009454863	0.0568275446	-0.0710307959	-0.1040620914	-0.0673371898	0.0247287237	0.1439573165	-0.0936565868	-0.0998677734	-0.0103031855	0.0104708731	0.0059477602	0.0636832713	-0.118937658	0.07403562	0.0259443864	0.0359478776	-0.013536945	-0.0313101339	0.0141623563	-0.1099537162	0.1237266332	0.0889645161	0.0331498021	0.0106586997	-0.007646311	-0.0167913526	-0.0242728453	0.1504158601	0.0063104952	0.1175258416	-0.0611863776	0.1320309111	0.0336434773	0.0366488875	0.1148140901	0.1122351935	0.0183458396	0.1694961509	-0.0777380877	-0.0612193645	-0.0234730794	0.0489146183	0.0995650331	0.0251973187	-0.0031625878	0.0548207059	-0.0488141981	-0.0031203543	-0.1026861863	0.0428893321	0.0860458449	-0.0687060016	-0.1302773599	-0.0814664324	-0.0478745781	-0.0610707968	-0.0532001031	-0.0360154774	-0.0332445816	-0.0202819475	0.0731383489	0.0247092555	-0.027011078	0.0448926851	-0.0723862598	0.0579915548	0.128807067	0.0762424371	-0.0408893051	-0.1241343851	-0.104504154	0.0	0.0	0.0380918466337334	0.0033927439411342	1.1510711450103496e-05	0.0014509887799678	0.1311913766921719	-0.0050081824833227	2.508189178626131e-05	0.0172111773183873	0.1238704844137998	0.0184267581713725	0.0153438969089094	0.0003395454167062	0.0090670068743086	0.0009391353227491	8.221061365875941e-05	8.819751544350575e-07	0.00303897287266	0.0001508565589753	2.2757701385898283e-08	9.235356120763372e-06	0.0004207324468988	-8.704035893000001e-05	1.7701579187345157e-07	7.576024082663233e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
