global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
867.3008317621673	-2.087180364736241	4.356321874940509	752210.7327753472	936.5762994756144	-5.243595708614748	27.495295955403005	877175.1647394358	812.0452493919516	-0.6562752489774084	659417.487060037	0.4306972024203594	812.0643733278812	746.4842027601458	1.121461	19.061152	0.0492432429877815	0.0261988576647212	-0.0150639386	-0.1189581043	-0.0658472198	0.1397976609	-0.0213290211	-0.0537686985	0.0191686704	0.075067397	-0.1495164662	-0.0364578078	-0.0884679825	0.0210143516	-0.1153256901	-0.0046837262	0.0336294462	-0.1817013617	-0.0083907048	-0.067722947	0.1012241121	-0.0102578776	0.0269284522	-0.0375078066	-0.0079539921	0.0287500634	0.0117569413	0.0260442052	-0.060948329	-0.1391544577	-0.0770475705	-0.0322670049	-0.0459434885	0.10803317	-0.055691804	-0.0174204452	0.0323848375	-0.0227790803	0.0360415987	0.0648486986	-0.0806636769	-0.0976023292	-0.0368154363	-0.0775315751	0.0861441542	-0.003779375	-0.0343810063	-0.048322645	0.0448758788	-0.0164622454	-0.1163863311	0.0081230546	0.1117636111	0.0001897517	-0.1644260616	-0.0592223438	0.1066703658	0.035976194	-0.0472114257	-0.0174510059	0.0958596857	-0.0168930935	-0.0250710331	-0.0327770556	-0.0804760971	0.059728831	0.0754680472	-0.0583610627	0.0877095789	0.0845581877	0.0386089155	-0.0674073988	-0.0492503099	-0.044529156	-0.0758019041	-0.0050317298	0.0882509111	-0.0654724958	0.0739591892	0.1517788597	-0.1849523861	0.0358226973	0.0179274677	0.0007021123	-0.0903576687	-0.1521781467	-0.0390925163	-0.0118520828	0.0746149871	-0.0985338582	0.1859771652	0.1769549331	-0.124562813	0.1154866792	-0.0586383278	0.0933140383	-0.1102605958	0.0047415981	-0.0722983443	0.1048003462	-0.1437583385	-0.1353315043	0.1714462581	0.1142804277	0.0976197347	0.0970621018	0.016850859	-0.0717238087	-0.124700488	0.0152440268904996	-0.0007188794048857	5.167875987689604e-07	0.0002323803558382	-0.001447338728397	0.0203681455033689	2.0947893947178453e-06	0.0004148613512464	-0.048431465862329	0.0116056109273899	0.0001346902049979	0.0023456068855739	-0.000812004845153	-0.0002159981250429	6.593518685519474e-07	4.6655190022091444e-08	0.0002319832621593	-0.0001150043469317	5.381623392207051e-08	1.3225999813209812e-08	4.209392907237605e-05	-9.671067939145516e-09	1.7718988647502254e-09	9.352955508356832e-17	0.0	0.0	0.0	0.0	0.0	0.0
864.9511594851963	-2.3496722769709777	5.520959809165979	748140.5082947855	940.1572549809856	3.5809555053712074	12.82324233144836	883895.664093382	811.3166176562039	-0.7286317357477401	658234.654085103	0.5309042063387646	811.2239807081884	736.3133726422011	1.055376	17.937927	0.0459107018784298	0.021559020821036	0.0640236045	-0.0710565918	-0.0377993926	0.143289121	0.0459695533	-0.0063078862	0.0033417202	0.138410431	-0.1617659495	-0.074464163	-0.1556929623	0.0647330281	-0.1012386802	-0.0302644585	0.0141893996	-0.222672722	0.0004511882	-0.1153663345	-0.0254317314	-0.0066903998	-0.0020338096	-0.0724628458	-0.176668613	0.0103145574	-0.0578999901	-0.0762822309	0.1093050866	0.0438166517	0.1064715473	-0.0052689707	0.0342297119	-0.0452033079	0.0427432898	-0.0050193749	0.0215152001	0.0848914144	-0.1135536117	-0.0174939601	-0.1126199821	0.0531878278	0.1688052283	-0.0655589678	-0.0804632691	0.1367449786	-0.1431596237	0.1193526462	0.080537748	-0.0324591534	-0.0904387605	0.0437872862	0.1783415595	0.0355409492	-0.1759503399	-0.0291261995	0.0292319909	0.0389753005	0.0318129228	0.0903873305	0.1075847086	-0.0446221144	-0.0312544895	0.1294458185	0.094359627	-0.0529286149	0.0033451001	0.0305494101	-0.1414537305	-0.0080627862	-0.0682969335	0.1228322903	0.0589778344	0.1244957923	-0.1433912757	-0.0993063869	0.1242227062	-0.0401422675	0.0116926754	0.1128141288	0.0526713858	0.0323035854	-0.0644455749	-0.0439367353	-0.0748340671	-0.1095995926	-0.1264903719	-0.0319270746	0.1350366719	-0.0247278142	0.083700295	0.1770645449	0.0211608525	-0.0354640486	-0.1001703781	-0.0768133883	0.0238863143	0.0226283583	0.0524885058	-0.0922725466	-0.002890758	-0.0472396161	0.0244315056	0.0165707762	0.0618597123	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	0.0146768049475696	-0.0005672219429299	3.217407325412835e-07	0.000215408603469	0.0092192305279752	0.0106665692563722	8.49942115279499e-05	0.0001137756997009	-0.0557271388330278	-0.0072956729706988	5.322684409538508e-05	0.0031055140025155	-0.0006679575778212	0.0001440472673317	4.461673257687645e-07	2.074961522575904e-08	0.0003470825847138	0.0001150993225545	1.2046632061161217e-07	1.3247854052504838e-08	-0.0002463842352099	-0.0002884781642822	6.070519135996734e-08	8.321965126767185e-08	0.0	0.0	0.0	0.0	0.0	0.0
865.0755813139044	0.1244218287081366	0.0154807914590769	748355.7613855896	940.0572800409226	-0.0999749400630207	0.0099949886406045	883707.6897579376	810.5201718024488	-0.7964458537551309	656942.9488986711	0.6343259979637393	810.0611153530597	732.5876890082598	0.9871160000000002	16.777733	0.0281790624445921	0.013551758874743	0.089904677	-0.0137359541	-0.0398916384	0.155444814	0.0684219577	0.0104214729	0.0174060122	0.0260055869	-0.0718200615	-0.1329291102	-0.0772673833	0.1066153535	-0.026494842	-0.0087763758	-0.0226977928	-0.062939727	-0.0090677815	-0.1890721704	0.0776454455	-0.014724947	0.1643358832	0.1334179838	0.0363142462	0.0273086333	0.0312756347	-0.1351330283	0.1040528271	0.0866809658	0.0861350428	0.1197046077	-0.0494965202	0.1025375558	-0.1230869026	0.0283167146	0.0495979282	0.0318657282	0.0250144076	-0.0044458233	-0.0231592609	-0.0119648037	0.0828006608	-0.1940514425	-0.0429828645	-0.116749633	-0.0085625236	-0.0711645347	0.0961909216	-0.0216453201	0.025769969	0.0403987394	0.0326365156	-0.0102737299	-0.1520019753	-0.005654079	0.1241066198	-0.0911476244	0.0271961834	0.015600559	-0.0708781815	0.0880279872	-0.2228611971	-0.0371282275	0.0020165894	-0.1254836602	-0.1609531704	0.0078892918	-0.0759380348	0.0302756934	0.0767007904	-0.1047322789	0.1293060784	-0.041211798	-0.0623700405	-0.0239238896	0.0748075306	0.0003729858	0.0525321544	0.0144063202	-0.020796034	-0.0366085968	-0.0257055332	-0.0439232237	-0.1064742982	-0.1192128254	-0.0908530036	-0.0457430647	0.1180613862	0.0902241123	0.0932991696	0.1819494913	-0.0134638592	0.0663554362	-0.100506412	-0.0500791804	0.0187244918	-0.0472972328	0.0964433023	-0.0298422788	0.0347615764	-0.0871354465	-0.0901191448	0.0115047987	-0.0291544913	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.0240559234760837	0.0093791185285141	8.796786437191648e-05	0.0005786874542871	0.0116692660495374	0.0024500355215621	0.0001361717701348	6.002674056916558e-06	-0.054249903993977	0.0014772348390508	2.182222769705449e-06	0.0029430520833557	-0.0008119556031512	-0.00014399802533	6.592719014886291e-07	2.0735431298939333e-08	0.0002726324454533	-7.445013926050004e-05	7.43284503138466e-08	5.54282323590785e-09	-0.0003253895417287	-7.900530651880003e-05	1.0587835386641343e-07	6.241838458129546e-09	0.0	0.0	0.0	0.0	0.0	0.0
865.4703819072158	0.3948005933114018	0.1558675084790349	749038.981958622	943.8371929592556	3.779912918333025	14.287741670180887	890828.6468132071	810.7789298291476	0.2587580266988425	657362.4730548979	0.0669557163810788	810.2626394733259	729.2446659102073	0.98971	16.821833	0.0616270582908534	0.034678187919991	0.1078000343	3.26633e-05	-0.0449540541	0.070764443	0.064206721	-0.0327803529	0.0377249158	-0.0104821949	0.0998579572	-0.1135593734	0.2006527248	0.1188127532	0.0847730432	0.0754258195	0.003937084	-0.1119146177	0.0943470551	-0.0073448684	0.1244338315	-0.0852764597	0.0123234643	0.2187937231	-0.0014614967	-0.0159802362	0.0330351231	-0.0812277819	0.0061367185	-0.0954270594	-0.1047872684	-0.0053938012	-0.06572755	0.1594955833	-0.0106909119	-0.0349744298	0.1206902579	-0.0056554369	-0.0095669327	-0.1220499223	0.137901078	-0.0570286534	-0.0612972161	-0.0738482796	0.0548366219	0.0335181433	-0.0154506296	-0.0464934626	0.1152586639	0.0305138793	0.101615175	-0.0351380559	0.0878786094	0.0289558777	-0.0028396852	0.0200143492	0.1959693717	-0.0840694832	-0.1469751171	-0.0121480981	-0.1570489257	0.0765005007	-0.0933298684	0.040125001	0.0245216734	-0.0056512657	0.0263259537	-0.0724527089	0.1341620038	-0.0252711458	-0.0664001884	-0.1740042433	0.1083750963	0.0057737008	0.1386744065	0.041163863	0.0576743495	0.0283690653	0.0906730741	0.0424913055	0.0310809491	0.0266457068	-0.0729599023	-0.0934841499	-0.0908688564	-0.0775813909	-0.1593150088	0.0078049046	0.1531032522	0.1182453336	0.0082890601	0.153467323	0.0722597598	-0.0225653211	-0.0526417329	-0.0990372959	0.0177704461	-0.0702984308	0.1819072444	-0.0641298668	0.0747296539	0.0189767904	-0.0597788346	0.0586980963	0.098700181	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0194852964467742	-0.0045706270293095	2.0890631441054583e-05	0.0003796767776186	0.0175529126950806	0.0058836466455432	0.0003081047440811	3.4617297849611766e-05	-0.0767789973146477	-0.0225290933206707	0.0005075600458514	0.0058950144286426	-0.0003449493477393	0.0004670062554119	1.1899005250576853e-07	2.180948425938448e-07	0.0003470502666003	7.441782114700002e-05	1.204438875473393e-07	5.538012104266884e-09	-0.000293939792381	3.144974934770001e-05	8.64006015449854e-08	9.890867340331572e-10	0.0	0.0	0.0	0.0	0.0	0.0
869.5554324849285	4.08505057771265	16.687638222470454	756126.650164051	947.987537242748	4.150344283492359	17.225357671517703	898680.3707675704	812.6778540269383	1.898924197790734	660445.2944258297	3.605913108955183	811.4794939273311	740.5187576145261	1.169925	19.884884	0.0644070912415415	0.0357924672543319	0.0249114603	0.0611341036	-0.0705418275	-0.0567244473	-0.0119646016	-0.0070471116	0.0522334616	-0.1410306175	0.2040933874	-0.1049432123	0.1860751081	-0.0009579347	0.0963966282	0.1853398912	-0.0797241811	-0.0848852063	-0.0083458048	0.1051404982	0.0606757754	-0.0994917281	-0.0161323942	0.1202679073	0.1198486383	0.2764461428	0.1118859846	-0.1089226975	-0.0744908698	0.1031709044	0.0261370441	0.0279274379	0.0550785246	0.0253187045	0.2069607974	-0.0320121756	0.0344799422	0.0964174645	0.1655425637	0.0382728844	-0.1309783037	-0.0234633104	-0.1894210295	0.0860382087	-0.0245358412	-0.1279978096	-0.0443832777	-0.0383593349	0.0094540316	-0.0280836839	0.1559501136	-0.1504118072	0.0213481093	-0.1211448045	0.093238503	0.0392992086	0.1018898641	0.0126929268	-0.2403978578	-0.2071941713	0.0193324825	0.051962972	-0.1977236159	-0.0410502468	-0.0802509776	-0.1070658626	-0.020959625	0.1871838406	0.0471035891	-0.1220146705	-0.1692859214	-0.0930004682	-0.0968543088	-0.1718394763	-0.1158814807	0.0760817307	-0.021574429	0.0758442432	-0.1165297331	-0.1835022597	-0.0985783036	0.0150331129	0.0384424421	-0.103361286	-0.1157813032	-0.050333913	-0.1152998219	-0.0711085822	0.0126982657	0.1801609751	-0.1733960272	0.0694477227	0.0163004912	0.0206760269	0.1319602618	-0.0803408448	-0.055459713	-0.0453946716	-0.0611047113	-0.0151848521	-0.0855444762	-0.0904257644	-0.135069952	0.0393968287	0.1237552177	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0223428420546696	0.0028575456078954	8.165566901202292e-06	0.0004992025910799	0.0106786555710698	-0.0068742571240108	0.0001140336848055	4.7255411007013255e-05	-0.0697182833213574	0.0070607139932902	4.985368209504536e-05	0.004860639029277	-0.000812532934925	-0.0004675835871856	6.602097703378342e-07	2.1863441100544706e-07	0.0003469229191208	-1.2734747950002856e-07	1.2035551181129713e-07	1.6217380535010187e-14	0.0001906407632807	0.0004845805556617	3.6343900624247896e-08	2.3481831492540195e-07	0.0	0.0	0.0	0.0	0.0	0.0
872.0562627521921	2.500830267263609	6.254152025661774	760482.1254053203	946.6156266631272	-1.3719105796208169	1.8821386384755256	896081.1446428249	814.8714278023198	2.193573775381424	664015.4438485913	4.811765908041113	814.2951529433805	762.6366095688107	1.262589	21.459873	0.1180527715162645	0.0639020646283563	-0.1045423472	0.0832166437	-0.1252484534	-0.1043021589	-0.1040087091	0.02290341	0.1243989294	-0.0330148789	0.1455582977	-0.0943276982	0.083691237	-0.1648648368	-0.029103519	0.1822036053	-0.0450418231	-0.1398029432	0.0013048228	0.0107685632	-0.0612358664	-0.0357353969	-0.0451720673	0.0223623375	0.0041537372	0.0912158351	-0.0541483491	0.0195021505	0.0047746471	-0.0938166431	-0.0141247749	-0.0152888755	-0.0305832893	-0.0558313049	-0.1367874937	0.036591139	-0.1251899247	-0.1451773222	0.0318567072	-0.0955391059	-0.0752444515	0.0773769957	-0.0419275561	-0.136720828	0.1556061744	0.0132948718	-0.0350989695	-0.0230500987	-0.1191813503	-0.1041474501	-0.0068036947	-0.2088433575	0.1193752267	-0.1123594699	0.0082364292	0.0517531248	-0.0079092749	0.0296091979	-0.1085758271	-0.0087623028	-0.0028579949	0.0034912088	-0.1295175152	-0.007868342	-0.0487233654	0.1029843256	-0.0224513545	-0.0856503661	-0.022162968	0.1328631821	0.0965802974	0.0865371456	0.0717721941	0.1121525979	-0.0110255546	0.180277384	-0.0520542553	-0.0180465042	0.1848000982	-0.077970634	-0.0529880135	0.1441400778	0.0592550153	-0.1582555573	-0.0584365208	0.0182502844	-0.2138069753	-0.0849230751	-0.0282017623	-0.0590456828	-0.0817464836	-0.0025592578	0.0983400229	0.0215417051	0.1351074328	-0.0066780942	-0.1644035345	0.0654005311	-0.067657051	0.056417234	-0.0631316591	0.177488155	-0.115350838	-0.0302850719	0.0296993532	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0233920476091071	0.0010492055544375	1.1008322954625025e-06	0.0005471878913467	-0.0191038486359786	-0.0297825042070484	0.0003649570327063	0.0008869975568428	-0.0915942065280361	-0.0218759232066786	0.0004785560161445	0.0083894986695005	0.0002319217022252	0.0010444546371502	5.3787675963034345e-08	1.090885489064556e-06	0.0003470521153208	1.2919620000001117e-07	1.2044517074864186e-07	1.6691658094442886e-14	0.0004529597008925	0.0002623189376118	2.0517249063262306e-07	6.881122502978341e-08	0.0	0.0	0.0	0.0	0.0	0.0
870.3559469655207	-1.7003157866713536	2.891073774403824	757519.4744182483	947.243480056682	0.6278533935548012	0.3941998837982801	897270.2105098936	814.1809843243293	-0.6904434779904705	662890.6752353337	0.4767121962995773	813.861412224674	765.1234945420371	1.252393	21.28657	0.0550148059943478	0.0315496636376434	-0.1096080666	0.1033450981	-0.1250198118	-0.0782887967	-0.119989531	0.0461862175	0.1549672223	0.1194702834	0.0686008827	-0.021670806	-0.0132475512	-0.1817674617	-0.1949416586	0.1005367769	-0.0561982519	0.0632144282	-0.1318359235	0.0342706885	-0.0513541094	0.0205626586	0.0277983135	-0.0716023015	0.0244487506	0.0238544491	-0.0945845756	-0.0802726889	0.0332784209	-0.0315541818	-0.0941379935	0.1781641617	-0.0444827916	0.1856542684	-0.1530974044	-0.0993941362	0.0039097607	-0.0359548726	-0.0943308244	0.0150803614	0.1629898677	0.0532849473	0.1021242506	0.0158356477	-0.0462107047	-0.1811029898	0.0692656803	0.0292141305	-0.1201409778	-0.1884668841	-0.1514519069	-0.1139938636	-0.0685430135	-0.1233771521	0.0242410207	-0.0332256245	-0.0356918465	0.0704351663	0.1021819224	-0.0030246361	0.0102932148	-0.0089325475	-0.1137859092	-0.0701343571	0.020416132	0.0126976221	-0.0331694269	-0.2279326997	-0.086145157	0.0320849209	0.081279999	-0.2099324145	0.1002019597	0.1650190653	0.1766665155	-0.0029470524	-0.0321527361	-0.1466046535	-0.0173229184	-0.1024522973	0.0711196969	-0.0818175169	0.1989456044	-0.1540968408	-0.0182904854	-0.0193219698	-0.0562322454	-0.0301149285	-0.0762547528	-0.0961168951	-0.0731172502	-0.0281743475	0.0495137849	-0.0913239072	-0.0673505137	0.1653772864	-0.0889180133	0.0867743651	0.043474692	0.2435443244	-0.0882620898	0.0563335862	-0.1146537353	-0.0949140575	-0.1569147228	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0285055868496471	0.0051135392405399	2.614828356454238e-05	0.0008125684816427	-0.0192672126619299	-0.0001633640259512	0.00037122548376	2.6687804975016797e-08	-0.1000536723320877	-0.0084594658040516	7.156256168991843e-05	0.0100107373471367	0.0007789663124564	0.0005470446102312	6.067885159419218e-07	2.992578055830055e-07	0.0002770954485031	-6.99566668177e-05	7.678188758113414e-08	4.893935232242687e-09	0.0002443922394653	-0.0002085674614272	5.972756671086453e-08	4.350038596618657e-08	0.0	0.0	0.0	0.0	0.0	0.0
868.0620000469711	-2.2939469185496364	5.2621924651233725	753531.6359255477	955.7716708713108	8.528190814628829	72.73003857071953	913499.4868401372	813.4509675799676	-0.7300167443617056	661702.4766567855	0.5329244470484639	813.691138927301	764.3139053465533	1.23188	20.937922	0.0998301713960024	0.0554027912297102	-0.0368255646	0.089811017	-0.0912906557	-0.0515245614	-0.0723711286	0.1144691302	0.1377659614	0.2421244747	0.1048466453	-0.0298258125	-0.0538285244	-0.1157377771	-0.1189911953	0.0449491447	-0.0821887074	0.0447791999	0.1377772962	0.1015909885	0.0008431838	-0.0185283664	0.0707118147	-0.0749980224	0.1341436827	-0.097939449	0.0412331244	-0.0012023633	0.2005058746	0.025281428	0.1405243386	0.0276520411	0.0359907653	0.0322176365	0.0410826669	0.009005025	0.1140604061	-0.0666954918	-0.0169947497	0.0704868566	-0.0941492329	-0.1078250714	0.1050155513	-0.024006611	0.0045183009	0.1061799227	0.0797123275	0.0899357644	-0.0833256167	-0.1805100581	-0.0991482826	-0.0433996022	0.0463158348	0.0906710453	0.1387980406	-0.015545119	0.0297037493	-0.1366633334	0.1719334445	-0.1118262639	-0.0253171947	0.0393405382	0.0520837009	0.0005204207	0.1267797955	0.0348366753	0.0063374837	-0.0080852093	-0.1201341535	0.014290125	-0.0249990665	-0.0015604005	0.1598446418	-0.0439755014	-0.1417634082	-0.0947147424	0.070116747	-0.106301657	0.1051675463	-0.0660463193	-0.1009948044	0.0034472647	0.0252038112	-0.2078069746	-0.0039240949	0.0133020876	-0.042575519	0.1078706631	0.1268350152	-0.0158342307	-0.0794212799	0.0638456914	0.0358296176	-0.0593619938	-0.1331431605	0.2629569475	-0.0303268098	0.0199197915	-0.0180551663	0.1176083678	0.1388622383	0.1104610118	0.0216439066	0.0183086993	-0.0707010278	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0101406199592446	-0.0183649668904024	0.0003372720088855	0.0001028321731578	0.031325418759792	0.0505926314217219	0.0009812818604763	0.0025596143541742	-0.1086805893608158	-0.0086269170287281	7.442369742055889e-05	0.0118114705038142	0.000495473785897	-0.0002834925265594	2.454942725111062e-07	8.036801261503213e-08	0.0003470382399437	6.994279144059999e-05	1.2043553998322108e-07	4.891994074503267e-09	0.0001529144363623	-9.147780310299996e-05	2.3382824847999897e-08	8.368188460551232e-09	0.0	0.0	0.0	0.0	0.0	0.0
867.6704253110142	-0.3915747359568513	0.1533307738396778	752851.9669593964	951.530519031343	-4.241151839967756	17.987368929661883	905410.3286480572	812.636173435427	-0.8147941445405422	660377.5503757735	0.663889497977554	812.6222961378759	754.2856297417477	1.379352	23.444464	0.0288774394425904	0.018429960789039	0.0090621269	0.0665688906	-0.0494793637	0.0548447097	-0.0196858215	0.1427216638	0.1088578644	0.1344862531	-0.0298708233	0.1134693957	-0.1034344107	-0.0445406567	-0.0396028809	0.0286337423	-0.0577522267	0.2431546772	0.1527191108	0.0611544333	0.0447942549	-0.05645005	0.0794784228	-0.117541669	0.0856663056	-0.0180828018	0.0095578152	-0.1187520648	0.2514810869	-0.0492157089	-0.020636232	0.0004710608	-0.063061174	-0.1557153695	-0.2216815536	-0.0278929401	0.0015484131	-0.134871106	-0.0455251975	-0.0943871251	-0.1122128487	0.1807869213	-0.0961028501	0.0953829944	-0.1172692889	-0.0060049117	-0.057078353	0.059493693	-0.0577884363	-0.1232714072	-0.0165898794	0.0199596681	-0.2035878585	0.162650916	0.1763302244	-0.0046323775	0.1104644782	-0.0525395465	0.1645017614	-0.1052491647	0.0507883755	0.0132775014	-0.1086202394	-0.0397376123	0.0925860833	-0.063975363	-0.0679877138	-0.1997320537	0.0657360451	0.0536207889	0.0745716472	0.1563311903	0.17576498	0.0365738946	-0.2394727685	0.0941442595	-0.1775471277	0.0602761329	-0.1211472264	0.0070937653	0.1097778491	-0.2117645932	0.1803435244	-0.1188661625	-0.038693564	-0.0829699186	0.1279640649	0.0519331649	0.0114772859	0.1380989424	-0.108414025	0.1121352318	0.0109651674	-0.0540864515	-0.1360441625	0.2536469294	0.1736688287	-0.1458234913	-0.0177297934	0.203803964	0.0740042881	-0.1746388778	-0.1884941005	-0.014687902	0.0085637328	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0127254153435956	0.002584795384351	6.681167178962233e-06	0.000161936195667	0.0275823779348769	-0.0037430408249151	0.0007607875725423	1.401035461698112e-05	-0.1085606043391465	0.0001199850216693	1.4396405424984369e-08	0.0117854048144807	0.000170952056339	-0.000324521729558	2.9224605566532632e-08	1.0531435295531569e-07	0.0003470236909368	-1.4549006900003558e-08	1.204254420713997e-07	2.1167360177635116e-16	0.0002769705220305	0.0001240560856682	7.67126700738477e-08	1.538991239131578e-08	0.0	0.0	0.0	0.0	0.0	0.0
866.6281959702975	-1.0422293407167444	1.0862419986508598	751044.4300507323	941.147471594432	-10.383047436911056	107.80767407714524	885758.5632885922	812.150829041679	-0.4853443937480506	659588.9691130865	0.2355591805426627	811.9837096321564	759.0918131420586	2.558491	43.48595	0.6066146726581445	0.3653128691114549	-0.0206689781	0.1536579498	0.0165049885	-0.2146187617	-0.0787605857	0.1976145079	0.0436458768	-0.0084967219	0.2922948716	0.035575944	0.2529772692	-0.0994755733	0.1803284388	0.0330088441	-0.1679505855	-0.2156760855	0.2524577155	0.1518554005	-0.2620346045	0.3623710871	0.1782270403	0.2198428533	-0.0027238062	-0.2330079486	-0.1429294662	0.1412187888	0.0466571659	0.0051802772	0.0218350069	-0.1439911591	0.1013572354	-0.0041759459	0.0807324451	0.0702744768	-0.0958627279	-0.0714433487	-0.0036877822	-0.0078953725	-0.032027782	-0.0215520495	0.165592988	0.1509098397	0.0189742871	-0.1007919808	0.1210798038	0.1724930636	-0.1260740459	-0.0416305193	0.166865991	-0.0432851504	0.3982720957	0.1528096851	0.1697014622	-0.0533146527	-0.4023871322	-0.4504889395	-0.0118379159	0.0309326449	-0.0337301436	-0.0560361016	0.1153361448	0.1027768088	0.1025532203	0.0650138822	0.0975322459	-0.0255463037	-0.0671595939	-0.0702516503	0.1514576631	0.0411955384	-0.0488849797	-0.0937214448	0.0759603923	-0.0327710901	0.0628670605	0.136118128	-0.0984949134	-0.0992523684	0.0297424062	0.2915960086	-0.4920349643	-0.3983975144	0.3976342999	0.0837268401	0.338021107	0.2729960904	-0.207202222	0.0898572362	0.0446124058	0.0817825742	0.0551015927	0.0018939996	0.0134862531	-0.0349476249	-0.0029074459	-0.0196621606	-0.0016130556	0.0233185415	-0.0933687015	-0.075395249	-0.0513753399	0.0072157093	-0.0187987422	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0112651777233736	-0.001460237620222	2.1322939075116104e-06	0.0001269042291391	0.2835544201762729	0.255972042241396	0.0804031092015023	0.065521686409231	0.104020831685105	0.2125814360242515	0.0451908669421329	0.0108203334244609	0.0028119374360229	0.0026409853796839	7.906992144107042e-06	6.9748037757041134e-06	0.0003480165124374	9.928215006000283e-07	1.21115492929091e-07	9.856945320536924e-13	0.0003670114562915	9.0040934261e-05	1.3469740904920764e-07	8.107369842593723e-09	1.0	0.0	0.0	0.0	0.0	0.0
