global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
825.1386213271529	-4.836241470877894	680853.7444056746	23.38923156463918	836.7090412703427	-24.491505124352216	700082.019743536	599.8338232561708	733.6379615140248	-2.4961549077168	538224.6585744538	6.230789323318668	748.4908527500955	611.1890434967551	1.940912	46.911659	1.3284429872692836	0.6796467017293685	0.0646969981	-0.0266312149	0.0310678229	0.1374553266	0.1723188241	-0.0174366469	0.2486090545	-0.0477125616	0.1637584693	-0.0518628899	-0.0123301795	0.0556601152	-0.0900845508	-0.1324662123	-0.1289561197	-0.2539558843	0.0235465933	0.067512593	-0.3177113283	-0.0739730393	-0.0281760168	0.0522110706	0.3197380739	0.1331885492	0.1550256573	-0.0724687497	-0.0147032777	-0.0042533011	-0.034675034	0.3092992575	0.0848959132	-0.0616710134	-0.0994142471	0.0784586104	0.097921281	0.4287951511	0.0750200579	-0.0223976969	0.0028986174	-0.0039142694	0.0273907307	-0.0815838185	-0.1016925842	-0.1263956766	0.1072547594	-0.1437233371	0.3698439861	0.0570332874	0.1072029973	-0.0524486702	-0.1448864967	-0.0240814703	0.0100388252	0.084565004	-0.132559835	0.3519277123	-0.2182655042	0.1618644563	0.2116446854	0.1114211171	-0.0046553678	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.1033937822119384	-0.1151094037197424	0.0132501748247146	0.0106902742000897	0.0601372801582442	-0.3272899098981555	0.0036164924648311	0.1071186851211427	0.1117422390270945	-0.576790760221286	0.0124863279827883	0.332687581076649	-0.0002583686188804	-0.0027696136867901	7.670759974055052e-06	6.675434322216539e-08	0.0091936716931972	-0.0033223458024343	1.1037981630952816e-05	8.452359920229546e-05	-0.0003558232291412	-9.30987793776e-05	8.667382721599041e-09	1.2661017039647092e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829.4892222777258	4.350600950572925	688052.3698749065	18.92772863112604	865.409641049125	28.700599778782248	748933.8468207753	823.7244276618356	736.6699331914245	3.0319716773997243	542682.5904682579	9.192852252554095	754.7723364742039	607.3803088201572	1.384819	33.47094	0.301078116481248	0.1492328810495306	0.019857059	0.0402092033	-0.0524963612	0.019248567	-0.1321928768	0.1185912829	0.0256525669	0.0107276752	-0.0939946429	0.0341204402	-0.0313228923	-0.032577028	-0.0319773282	0.0097217312	-0.0922956603	-0.0637884958	0.0305155784	0.0141143878	-0.169854676	0.1032904554	-0.0489440108	-0.0821775629	0.0550641594	-0.0151816452	-0.1119452091	0.0251362554	-0.0119708051	-0.014402725	0.0125991938	0.0832348057	0.1284737228	-0.0717631921	-0.1948379133	0.0471611772	-0.0923414209	0.2262410363	0.0257371148	-0.0337081127	0.0210372535	0.0257674235	0.0590445784	0.0621903861	-0.0462132928	-0.0773657135	0.0315475281	-0.1015596663	0.1046552783	-0.0066371487	0.2677058249	0.0378347352	0.0025557108	-0.0294730144	0.0850434535	-0.0369808069	0.0482584352	0.2083658499	0.0677889692	0.0806175941	0.1910921326	0.0601420026	0.1628835965	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.0019591657543003	-0.1053529479662387	0.011099243645177	3.838330452823063e-06	0.0589687459231953	-0.0011685342350488	0.0034773129957543	1.3654722584813083e-06	0.0517814663838791	-0.0599607726432154	0.0026813202608648	0.0035952942559713	-0.0004519695469498	-0.0001936009280694	3.7481319349333e-08	2.0427647137000745e-07	0.0075423456146586	-0.0016513260785386	2.7268778176616704e-06	5.688697737095981e-05	-0.0012028134552681	-0.0008469902261268	7.17392443154497e-07	1.4467602081739856e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
832.4872682079234	2.998045930197577	693035.051728291	8.988279399574255	866.888433564793	1.478792515668033	751495.5562484205	2.18682730439579	738.39304503986	1.723111848435451	545224.2889632367	2.969114442218637	755.9137965128431	617.3542170262169	1.434171	34.663769	0.5415150848563288	0.4232149842971006	-0.1403337261	0.0782823685	-0.1462207093	-0.012880639	-0.0126537131	0.0882671345	-0.0997022501	0.060031259	-0.0475374001	0.0498070234	0.0443326854	-0.1162515069	0.0994587229	-0.0365833009	-0.1372706373	0.1699983394	0.0697424586	0.1466720381	-0.0732630844	0.013012435	-0.1635916973	0.1217863868	-0.1322815698	-0.087126831	0.0197455073	0.0332031244	0.0327033437	-0.1059049741	0.0544430595	-0.0316494557	0.0072914239	0.189604506	-0.0952666442	-0.1301804037	0.0334179559	0.1267423102	0.1117655895	0.0343649142	-0.0316267064	0.2055518407	0.0196672304	0.0045375721	-0.1023877183	-0.1188770634	0.0096860473	0.0196900921	-0.0781433019	-0.0095999865	-0.0015876374	0.065656407	0.0316927864	0.1487477157	0.0410251841	0.1818860446	0.0093430142	-0.0248553958	-0.0603168744	-0.0816007548	-0.0394126045	-0.1245577947	-0.0701442132	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0307805237967215	0.0327396895510218	0.0010718872718972	0.0009474406452005	0.0527986609247079	-0.0061700849984874	0.0027876985954422	3.80699488885593e-05	0.0228878550491344	-0.0288936113347447	0.0005238539087501	0.0008348407759632	-0.0002372875883185	0.0002146819586313	4.6088343361771215e-08	5.630539957000994e-08	0.0156794329815259	0.0081370873668672	6.621219081603137e-05	0.0002458446186221	-0.002325278109211	-0.0011224646539429	1.2599268993511543e-06	5.406918285175884e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
832.0385218832592	-0.4487463246641709	692288.1018976789	0.2013732638996015	865.0983840985732	-1.7900494662197843	748395.2141699624	3.204277091513734	736.7702636310215	-1.6227814088384775	542830.4213709249	2.633419500871794	755.3044128981023	616.9453157278637	0.811674	19.618073	0.096955535141866	0.043037949587753	-0.1219187964	0.0884916863	-0.1376305489	-0.0114006841	-0.081187874	-0.0235609261	-0.0670834857	-0.1030662836	0.0042183632	0.0258004474	0.0423711151	-0.0763807953	0.1026446902	-0.0087873055	-0.1212004667	0.1244775737	0.0294150071	0.0172071225	-0.0001177679	-0.1035271065	-0.1312472598	0.0827902846	0.0442558389	-0.0301770804	0.0741979658	0.032925763	0.0329493849	-0.06265022	0.0145547457	-0.0688205905	-0.0112836007	0.2175614477	0.0154591829	0.0090932467	0.0042569315	0.0939273825	0.1011956067	0.023204263	-0.0264481275	0.1740639243	0.0275976187	0.0418545333	-0.0854539946	-0.1036822215	-0.0068036485	0.0474347437	-0.0946465029	0.0008428465	-0.0413360752	0.0509263469	0.0290943462	-0.071318994	0.0828458042	0.1793750456	0.0672826769	-0.0386880562	-0.0475863236	-0.0520438919	0.0078834603	-0.1142858091	-0.0272039439	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.012900657803442	-0.0178798659932795	0.0003196896079376	0.0001664269717615	0.0428013315221704	-0.0099973294025374	0.0018319539800707	9.994659518284072e-05	0.0434064805645135	0.0205186255153791	0.0018841225549974	0.0004210139930403	-0.0001103112490729	0.0001269763392455	1.6122990728213695e-08	1.216857167202338e-08	0.0151722636528046	-0.0005071693287212	2.572207279956125e-07	0.0002301975843502	-0.0026623267258575	-0.0003370486166464	1.1360176998331925e-07	7.087983595215116e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
832.5192994177755	0.4807775345162781	693088.3839030638	0.231147037695551	872.9354691505432	7.837085051970007	762016.333301079	61.41990211181173	736.5027930324815	-0.2674705985400578	542436.3641446462	0.0715405210833767	754.9169147955976	613.0671163085473	0.7989359999999999	19.310192	0.2451338185609697	0.1334050856936151	-0.086323171	0.0774721819	-0.1083862113	-0.0587587732	0.0146389838	-0.066422907	-0.0962298749	0.0724070831	-0.0572863236	0.0323957602	0.0077557821	-0.0274909894	0.077495628	0.0152414971	-0.0609191287	0.0485674631	-0.0636575226	-0.0390747517	0.1245663871	-0.0925890682	-0.0659655776	-0.0451456544	-0.0751012347	0.0864935537	-0.0776158668	0.0309407174	0.0033192327	-0.0295300463	0.0659349626	-0.0112625138	0.0521130751	0.1003198936	0.0816333534	-0.0321419716	-0.0664597472	-0.06245709	-0.0153275229	0.0076532685	-0.0156207386	0.1298665099	0.0284024741	0.063573174	-0.0902679074	-0.0395878981	-0.0176163828	0.0217553362	-0.1009842188	-0.0344618898	0.0015961467	-0.0239394386	-0.0536848245	-0.1074438142	0.0190667716	-0.0847930521	0.0340673703	-0.0615292472	-0.0322092527	0.1056001459	-0.0065044282	-0.069435124	-0.0372624622	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0255094606268642	-0.0384101184303062	0.0014753371978301	0.0006507325814735	0.0501896051484607	0.0073882736262902	0.0025189964649583	5.45865871769368e-05	0.0396662857873053	-0.0037401947772082	0.0015734142281601	1.398905697145552e-05	-0.0012501660680286	-0.0011398548189557	1.2992690082965314e-06	1.56291519765009e-06	0.0129614398473054	-0.0022108238054992	4.8877418989619685e-06	0.0001679989229153	-0.0032235527359459	-0.0005612260100883	3.149746343997448e-07	1.0391292241424297e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
832.7316861185459	0.2123867007703666	693442.0610658365	0.0451081106641212	863.5944062146274	-9.34106293591583	745795.2984451948	87.25545677274044	736.417247685403	-0.0855453470784368	542310.3626885442	0.0073180064067702	754.2776512624592	610.5860348183321	0.7314899999999999	17.680035	0.070404442054444	0.0376187025007832	-0.078155307	0.065635913	-0.0860644171	0.0225643399	-0.0812229715	0.04663537	-0.0066278987	0.087650954	0.0137621147	0.0022887051	0.004277258	-0.0647812017	0.0940409339	0.0465211748	-0.1210272473	-0.0016859461	-0.0156675686	0.0411765566	0.0531118184	0.0438785893	-0.1037816874	-0.0692563702	0.108189597	0.0327317309	0.0225693722	0.0003355291	0.0014823654	-0.0262750521	0.0997015208	-0.0145090222	0.139820613	0.0798814318	-0.0858255569	-0.0491987249	-0.0436096419	-0.0171636461	0.0017808791	0.0051712951	-0.0124484706	0.1193165302	0.0319872649	0.0751013689	-0.0782220912	-0.0300340457	-0.0257036016	0.0126771046	-0.1007545609	-0.0566737676	0.1368158365	-0.0050622707	-0.0463453611	0.0071160149	0.0052607315	-0.0976636918	0.036393604	-0.0570427246	0.0420932723	0.0795456866	0.0238182968	-0.0566912857	-0.0427416522	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0272722148910133	-0.0017627542641491	3.107302595775836e-06	0.0007437737050616	0.0608079143741093	0.0106183092256485	0.003697602450529	0.0001127484908114	0.0324335248287539	-0.0072327609585514	0.0010519335328173	5.231283108354541e-05	-0.0006840151954486	0.00056615087258	3.205268105230954e-07	4.678767876045864e-07	0.0126815231909285	-0.0002799166563768	7.835333451722289e-08	0.000160821030442	-0.0033932975591109	-0.000169744823165	2.8813304991317127e-08	1.1514468324667992e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
831.9386654096785	-0.7930207088674024	692121.943003637	0.6288818446925574	869.0601443810897	5.465738166462302	755265.5345516804	29.874293704322685	737.0454463524671	0.6281986670641118	543235.9899889075	0.3946335653011267	756.2653516931288	615.4534485758886	0.7716159999999999	18.649874	0.0849894718005775	0.039374608361659	-0.0770126697	0.0619160494	-0.085239802	0.010810098	-0.136884946	0.1413339359	-0.0598702204	0.0279853173	0.0450530519	0.0347397718	0.0047585742	-0.079915594	0.0860660191	0.0858240447	-0.0549608778	0.1145082774	-0.0346843228	0.0004384391	0.0412769667	0.0445628459	-0.1075413011	-0.053404642	-0.1773122808	0.0119487906	0.0081226033	0.0344870302	0.0054492937	-0.031090348	0.0610104888	-0.1643795998	0.0229055556	0.1215244516	-0.1223494851	-0.0569022083	-0.020839122	-0.0823292992	-0.0616114547	0.0083278934	-0.014364075	0.1085419913	0.0213399542	0.0824552887	-0.0508571183	-0.0005511178	-0.034213697	0.0061279867	-0.1066425535	-0.031674882	0.0632896549	0.0134076846	0.0846912191	0.1129482555	-0.0363567765	-0.111941818	0.0903936673	-0.1011576006	-0.0496165403	0.0772318781	0.0789921853	-0.0354587037	-0.0022632227	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.0343630224935225	-0.0070908076025092	5.027955245580227e-05	0.0011808173148903	0.0380282504731468	-0.0227796639009624	0.0014461478340483	0.0005189130874408	0.0134927331380581	-0.0189407916906957	0.0001820538475348	0.0003587535898703	-0.0011772023444521	-0.0004931871490034	2.432335639422005e-07	1.3858053597835205e-06	0.012619246464375	-6.227672655350139e-05	3.878390670219585e-09	0.0001592453813286	-0.0032251972625397	0.0001681002965711	2.8257709707325365e-08	1.0401897382293575e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.936545240944	-1.00212016873445	690455.5422169555	1.0042448325843627	862.6089955676686	-6.451148813421128	744094.2792342621	41.61732101290482	736.4769209896225	-0.568525362844639	542398.2551503547	0.3232210881976283	755.2939732681781	612.388563919542	0.699015	16.895121	0.0671671560863888	0.0401819834937117	-0.0636059223	0.0673442922	-0.0853101884	-0.0052059261	-0.0518868293	0.0268302275	-0.0294490034	-0.0872428168	0.0634039283	0.0116383084	0.0129546752	-0.0525177335	0.07538216	0.0372651047	-0.0389065943	0.1262261595	-0.0127496921	0.018106525	-0.074744399	0.0736979132	0.0409564312	-0.0736497198	0.0153903487	0.0925919945	0.1474169509	0.020060503	0.007036026	-0.0328924415	0.0197145813	-0.1472060532	-0.0197196269	0.1282719753	-0.0415903231	-0.0048526136	-0.0055828632	0.0131377781	-0.0686307014	0.0063940314	-0.008826674	0.0939590805	0.0167029335	0.1034669778	-0.0173338024	0.001089678	-0.0308272892	-0.0056696322	-0.0273279485	0.0141001998	-0.0365609515	0.0057651395	0.0985514391	0.0129480724	-0.0139019805	-0.0696635415	0.1160359687	-0.0404076778	-0.0783973551	0.0172092002	0.1126158018	-0.0179299931	-0.011772323	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0433019885094836	-0.0089389660159611	7.990511343450746e-05	0.0018750622088754	0.0418991758570541	0.0038709253839072	0.0017555409375003	1.4984063327777873e-05	-0.0234068511023224	-0.0368995842403805	0.0005478806785262	0.0013615793171129	-0.0010640638120499	0.0001131385324021	1.2800327514123625e-08	1.132231796114165e-06	0.0123845797791719	-0.000234666685203	5.5068453144210274e-08	0.0001533778163066	-0.0032265456538572	-1.3483913175000792e-06	1.8181591451095997e-12	1.0410596856424788e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
831.0123774761001	0.0758322351560991	690581.5715184803	0.0057505278887699	864.143325957385	1.5343303897163878	746743.6877966912	2.3541697448072423	735.8611756188164	-0.615745370806053	541491.6697831067	0.3791423616690836	754.205221309873	609.3929396412691	0.72873	17.613337	0.0560615897142529	0.0357230907163475	-0.0568550768	0.0541541089	-0.0662615656	-0.0385094722	0.0080246812	-0.0915814875	-0.065947213	-0.092839577	0.0253693535	-0.0009844172	-0.0079652666	-0.0687920112	0.0967256156	0.0792114443	0.0162098639	0.0512319595	-0.0016104346	0.0200456507	0.0841340456	-0.095779374	0.0634414041	0.0507196841	0.004495141	0.1116949714	-0.025923309	0.0064893249	-0.0153776096	-0.0290934403	0.0410107331	-0.1253821512	0.0033358808	0.0914027256	0.1460927553	-0.014165276	0.0043795222	-0.0787189699	0.0310092087	0.0075147038	-0.0085685033	0.08186309	0.0121268281	0.0889160053	-0.0258180391	0.0140592217	-0.0232899769	-0.0216164485	0.0498138738	0.0121596059	-0.0968845379	-0.0758835181	0.0528780755	-0.0295717336	-0.0444432588	-0.1444534902	0.0519409869	-0.0688588705	-0.0737001613	0.0406309612	0.0334223617	-0.1067072566	-0.0173790728	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.0537426644306435	-0.0104406759211599	0.0001090077136906	0.0028882739801047	0.0515267026713388	0.0096275268142847	0.0026550010881805	9.268927255977088e-05	0.009549311062436	0.0329561621647584	9.118934176716255e-05	0.0010861086246298	-0.0010210288477588	4.303496429110005e-05	1.8520081515362563e-09	1.0424999079556628e-06	0.0124015236374612	1.6943858289299174e-05	2.8709433372785233e-10	0.0001537977885305	-0.0032273113275578	-7.656737005998747e-07	5.862562157903066e-13	1.0415538404982887e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.3505702984226	-0.6618071776775878	689482.0695949156	0.4379887404255742	869.8160494457592	5.672723488374231	756579.9598734274	32.17979177555271	736.5190532229831	0.6578776041666288	542460.3157604794	0.4328029420640235	754.9061268317304	598.7037535685287	0.7612189999999999	18.398577	0.0690902678182339	0.0287113605430558	-0.043142351	0.0358497085	-0.0528887065	-0.0424761296	0.0314155911	-0.0620917776	-0.0979083337	-0.0120907078	-0.0132749431	0.0178879123	-0.0085624529	-0.0624589703	0.0783019709	0.0480115351	-0.049001023	-0.1049899554	-0.0317330127	-0.007606987	-0.0094741406	-0.0046787112	0.1103525581	0.1273406079	-0.0556005579	-0.0548789022	-0.0301323666	0.016687886	-0.0023330662	-0.0388891154	0.0726817474	0.020446951	0.1278726746	0.0145249188	0.0945901832	0.0808270269	0.0514279166	-0.0250452384	-0.0673521619	0.0026878717	-0.0025921874	0.0652392755	0.0124804877	0.080129414	-0.0183325014	-0.0043617948	-0.0005236281	-0.0386774453	0.1173595522	-0.0170847844	0.0410661757	-0.0670120476	-0.0549331607	-0.0308946706	-0.0301376451	-0.0918744546	0.0164508544	-0.0714839634	0.0505364216	0.0541876219	0.032247813	-0.0971363976	-0.029285633	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	-0.0675632513079733	-0.0138205868773298	0.0001910086216338	0.0045647929273043	0.0376480024583685	-0.0138787002129702	0.0014173720891053	0.0001926183196015	0.0239844489551899	0.0144351378927539	0.0005752537916841	0.0002083732059828	-0.0006642780748819	0.0003567507728769	1.2727111394826552e-07	4.412653607688031e-07	0.0122234179729872	-0.0001781056644739	3.1721627717724965e-08	0.0001494119469423	-0.0032315717469105	-4.260419352699989e-06	1.8151173060860588e-11	1.044305595543018e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
831.2707300090016	0.9201597105790142	691011.0265696984	0.8466938929728552	871.665310903029	1.8492614572697903	759800.4142316742	3.4197679373435883	736.4226999142403	-0.0963533087427777	542318.3929489792	0.009283960105681	755.5766924192984	606.2590185833759	0.7532379999999999	18.205687	0.0706765054561684	0.0349574164421811	-0.0472834795	0.0344170557	-0.0475675555	-0.0238421405	-0.0325774282	0.0873596891	-0.0834116586	0.0889716979	-0.1221196184	0.0113602064	-0.0071695751	-0.0461836941	0.0684747391	0.0945812351	-0.0570610858	-0.0740446269	0.0108884078	-0.0149144168	-0.1053440832	-0.0087235012	-0.0720924352	-0.0928642947	0.0173546349	0.1255048448	0.0016775334	0.0180360073	-0.005053209	-0.0254815849	0.0878398851	-0.0415445989	0.101541863	-0.0054030294	-0.0794912291	0.1047598461	0.0565773705	0.0330599044	-0.0818910579	0.0099182949	-0.0023982541	0.0569535799	0.0115414707	0.0947457556	0.0083624021	-0.0141152187	-0.0090285599	-0.024400724	0.0627402	-0.0181131813	0.121458385	-0.0155936258	-0.0202886398	0.0599532231	0.0236101021	0.0136942361	0.0398385332	-0.0210523578	0.0805738978	0.0378304011	0.0534319961	-0.0618643477	0.0481797306	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	-0.0546609832302777	0.0129022680776956	0.0001664685215487	0.0029878230877007	0.0315279177149676	-0.0061200847434009	0.0009940095954417	3.745543726640847e-05	-0.0033597090048971	-0.027344157960087	1.128764459758666e-05	0.0007477029745461	-0.000535645249043	0.0001286328258388	1.6546403883300758e-08	2.869158328223376e-07	0.0119586843941346	-0.0002647335788525	7.008386777210534e-08	0.0001430101324385	-0.0033244052357187	-9.283348880820014e-05	8.618056644302222e-09	1.1051670171273908e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
831.3452765161879	0.0745465071863691	691134.968785777	0.0055571817336873	867.1914461742748	-4.473864728754165	752021.0043178302	20.01546561119058	736.0252067024609	-0.3974932117794196	541733.1049014003	0.1580008534107185	755.1020370145566	613.1720779589803	0.859923	20.784266	0.1523408072770463	0.0965042270093458	-0.0270334878	0.0299479357	-0.0444526744	-0.007928048	-0.0791719157	0.0740412113	0.0039660449	-0.033364029	0.0233058709	-0.0075718629	0.004856624	-0.0012099015	0.0314133183	0.0424746696	0.0281795047	0.1172659508	-0.024923551	0.0137654085	-0.038784931	0.0186992689	-0.0553139246	-0.0248943432	-0.0217630464	0.0365207268	0.0986013264	0.0014011503	0.0073353537	-0.0117240064	-0.0075649096	-0.0941799811	-0.0561377675	0.0160551824	-0.0575488538	-0.0130141652	-0.0411102021	0.058507583	0.0140812302	0.0031053814	-0.0034250235	0.0326268763	0.0068317313	0.0552080707	0.0061282889	-0.0539435909	0.0337704816	0.0220665862	-0.1099207314	0.0079117954	0.0135255568	-0.0216454634	0.0750033034	-0.0117358377	0.1164257569	0.1177268233	0.0342172622	0.100773034	-0.0202676935	-0.1591764322	-0.0454420262	0.1619274778	-0.0071519204	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	-0.0562116253525317	-0.0015506421222539	2.404490991308378e-06	0.0031597468247733	0.0882263303689825	0.0566984126540149	0.0077838853703768	0.0032147099974849	0.0114351328047703	0.0147948418096673	0.0001307622622627	0.000218887344173	0.0008547682971278	0.0013904135461708	1.9332498293752595e-06	7.30628841774759e-07	0.0118373961259343	-0.0001212882682003	1.4710844003028184e-08	0.0001401239470422	-0.0032501688362676	7.42363994510999e-05	5.511043003463265e-09	1.0563597464245087e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.7860843415424	-0.5591921746455455	690205.5179355524	0.3126958881848142	864.5588328621604	-2.6326133121143585	747461.975479981	6.9306528511217325	735.7303380187416	-0.2948686837193008	541299.1302811718	0.086947540638353	754.0053514431323	615.2380410547279	0.7640909999999999	18.467993	0.0354902227290722	0.0206019263287818	-0.0123756427	0.0258092779	-0.0332968609	-0.0358402728	0.025141704	-0.0653314758	-0.0116614529	-0.0427355346	-0.034619663	-0.0220343599	0.0039364326	-0.0258433733	0.0339463605	0.0032981257	0.0889198175	0.0839767682	-0.0759564179	-0.0346521092	0.1186623113	-0.0378720994	-0.0354231791	0.0507401391	0.0506641302	-0.133791881	0.1127079116	-0.019298156	-0.0083699127	-0.0101623735	-0.0099046633	-0.0711840834	-0.0662963815	0.0204687921	0.1007678157	-0.0403759113	-0.0956376918	-0.0537512913	0.0504535974	0.004785001	-0.0052998824	0.018270887	0.0017755932	0.0287383442	-0.0030370929	-0.0297993511	0.0405207937	0.0260494396	-0.1327725156	-0.004521695	-0.1194871049	-0.1550947425	0.0896170128	-0.0776744063	0.0559475028	-0.0147119574	-0.0069799049	0.0950074604	-0.0800801742	-0.1069128128	-0.082852749	0.1680304052	-0.0728030281	0.0601105761	-0.0731227308	-0.1282045865	-0.0462651033	-0.0566545713051169	-0.0004429459525851	1.962011169116088e-07	0.0032097404497665	0.0891290918827252	0.0009027615137427	0.0079439950198392	8.149783506950166e-07	0.0198612722843947	0.0084261394796244	0.0003944701367548	7.099982653008499e-05	0.0012100530057628	0.0003552847086349	1.262272241898568e-07	1.4642282767555868e-06	0.0116823309717128	-0.0001550651542214	2.404520205373743e-08	0.0001364768569326	-0.0032541864890735	-4.017652805899871e-06	1.614153406875511e-11	1.0589729705668512e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
