global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
863.3933700697081	1.952357242290077	745448.1114803279	3.8116988015225135	1001.0344154094828	4.449319839477539	19.796447033968438	1002069.900834205	827.0883125852345	3.518781401307706	684075.0768150905	12.381822550189025	848.6161955595016	763.586008936646	1.397006	19.246359	0.1116087221469001	0.068195410447375	-0.1350208114	-0.080866885	-0.1044218959	0.1007663314	0.1304084801	-0.0450290718	0.1774103284	-0.1080313636	0.0987744151	-0.0602408919	-0.1009795885	-0.1028642722	-0.0535678674	0.1726723509	0.2522196811	0.1790253476	0.0940356424	-0.096773251	0.136502929	-0.074956161	0.0267240759	-0.0513298302	-0.0753648258	-0.002726014	-0.1096318979	0.1320331194	-0.1112280371	-0.0205167335	0.0003574047	0.0330643264	0.1426672564	-0.1386202406	0.0102194388	-0.1258561209	0.2972157335	0.0541549387	0.0793807921	0.1237582348	-0.0512363079	0.0386670779	-0.093351946	0.1820697848	0.0890897919	-0.050959853	-0.0011003152	-0.0948216599	0.0214261435	-0.0089645264	0.0392267304	0.2034087012	-0.0984671373	-0.2343429743	-0.06054175	0.0101170102	0.0903317002	-0.10495348	0.0423878767	-0.1392838813	-0.0952502611	-0.2143879076	-0.0279190285	0.0384922351	0.0349111751	-0.1304835592	0.0096052328	0.1058570285	0.0013352139	0.0129157593	0.1179089138	-0.0970121367	-0.0326200504	-0.0074132246	-0.0916992113	0.0016066034	-0.0494477963	0.1437067008	0.1082959623	-0.0153698369677783	-0.0069237424659575	0.000236231888416	4.7938209734904615e-05	0.0925639546926646	0.0377308515040794	0.0014236171552228	0.0085680857083456	-0.0972924442561407	-0.0524014671601521	0.0027459137605364	0.0094658197093342	0.0002598968092612	0.0002859990678538	8.179546681325295e-08	6.754635146415259e-08	-0.0003030883262002	-9.717963980000657e-08	9.186253347883885e-08	9.44388239165902e-15	-0.00067996063891	-4.956972840599932e-06	4.623464704668953e-07	2.4571579742445357e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.217627667808	0.8242575980998481	746872.107971774	0.6794005880253308	1000.3136412521887	-0.7207741572940449	0.5195153858229407	1000627.3808752126	826.1357729941485	-0.9525395910859517	682500.3154206392	0.9073316725861916	848.025784420967	755.0462274398068	1.155151	15.914355	0.1276347222157129	0.0905251003570977	-0.1806525008	-0.0470007776	0.1310022997	0.0862232004	0.0930872441	0.0473458017	0.1998873871	-0.0222006675	-0.0560159773	-0.1282175384	-0.0093073229	-0.1066851116	-0.0559333223	0.0379330932	0.1496857453	0.0981221004	0.067385551	-0.0426914942	0.1633823466	0.1068586838	0.0177518615	0.0826940075	0.1081880704	0.0114568165	-0.0605028079	-0.0782590256	0.0380638417	0.0462424056	-0.022602647	0.0020699748	-0.0164633952	0.1344795512	0.0387587479	-0.0147133991	0.1767756924	0.0543487743	0.0487267336	0.0039190577	-0.1225423603	-0.0736651081	0.0690712119	0.1649957036	-0.0811865271	-0.1021436513	0.0583732631	0.0493490336	-0.1265158698	-0.0898268358	0.0612668863	-0.000922408	0.1023028217	-0.1323431592	-0.0684139027	-0.0012607518	-0.1079041094	0.0492967079	-0.0043291688	-0.1123754349	-0.0208805226	-0.1682228947	0.1975918371	-0.0279776748	0.0449156036	-0.0300446395	-0.1034715842	-0.1126115448	0.1202962366	-0.0345939865	0.1213893728	0.0137161283	-0.1697737141	0.0789856593	-0.129890488	-0.0614841202	0.0134776963	0.1412592515	0.0993643757	-0.0138371686079352	0.001532668359843	0.0001914672350844	2.3490723012641352e-06	0.0036912815037339	-0.0888726731889306	0.0078983520397464	1.3625559139808e-05	-0.0803668530607666	0.016925591195374	0.0002864756373129	0.0064588310708908	0.0004459299517474	0.0001860331424861	3.4608330103290785e-08	1.988535218654385e-07	-0.0003031026251718	-1.4298971599976085e-08	9.187120138603669e-08	2.0446058881692254e-16	-0.0004599322909365	0.0002200283479734	2.115377122460973e-07	4.841247391194757e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.0302821979795	-1.187345469828415	744821.2679907242	1.4097892647220591	999.5691148165998	-0.7445264355889094	0.5543196132907264	999138.4152952408	824.4475247972873	-1.6882481968611955	679713.7211443736	2.850181974205078	846.3760559082032	760.6100125205478	0.99737	13.740626	0.1014877310584059	0.054840414853601	-0.1842589159	0.0654168055	0.1450010419	0.01714456	0.0440325299	-0.023805135	0.1947494811	0.0720691792	0.0208982455	-0.0539171755	0.0302700415	-0.0694439477	-0.0093020179	-0.0610153255	0.0628781028	-0.0314329086	0.0276375045	0.0291555296	0.1759832784	0.0132855678	-0.0771571048	0.098000587	0.128350121	-0.0441609441	0.1249508214	-0.0468280854	-0.1224335353	-0.028739711	-0.0395940878	-0.0541808185	-0.0863153559	0.0356287854	0.0814234082	-0.1316773329	0.0972417595	0.0489139706	0.0284656414	-0.0419638936	-0.1983310872	0.0198819582	0.1171794271	-0.013466027	-0.0356066651	-0.0049517154	0.0358935243	0.1054480888	0.0742717562	0.0291465276	0.0658466662	-0.0161627264	0.096430022	-0.1351676953	-0.0008806487	0.0061441224	-0.131357877	-0.0015274436	0.0715319233	-0.0867366968	0.0933012747	-0.1710477885	0.1573000469	-0.0741218616	-0.061360636	0.0554936502	0.0450456046	0.0047973777	-0.0019121256	-0.0435241398	0.1210275928	-0.0397802188	-0.0203983773	0.1363783627	-0.0006140232	0.1391522197	-0.0487380844	0.1386044847	0.0898496795	-0.0082480544934924	0.0055891141144428	6.803040292762015e-05	3.123819658426374e-05	0.0408929545342431	0.0372016730305092	0.0013839644762689	0.0016722337305396	-0.0532619192102004	0.0271049338505662	0.0007346774390435	0.0028368320379539	-1.6087152312653887e-05	-0.00046201710406	2.1345980444403866e-07	2.587964695305253e-10	-0.0004239969779846	-0.0001208943528128	1.7977343734007338e-07	1.4615444542025765e-08	-0.0004110035465516	4.892874438490002e-05	1.6892391527799324e-07	2.3940220270828852e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.7120078678494	-2.31827433013018	740825.1604879048	5.374395869740534	1000.331281333134	0.7621665165341938	0.5808977989258675	1000662.6724135898	822.9173073568589	-1.5302174404283733	677192.894747463	2.341565414991162	846.1204308271408	760.5173302862039	1.043533	14.376603	0.0595109422758868	0.0312329676232183	-0.1474779578	0.1697379107	0.1452054663	-0.0515149328	0.0672767024	-0.0430438969	0.0749243585	0.1648669188	0.0926403849	-0.0732497419	0.0377128246	-0.055245004	0.0065112133	-0.0916893358	-0.0163602236	-0.0503194671	-0.0367390284	0.0602820242	0.1153066058	-0.046057459	-0.146628735	0.0492115983	-0.0716536892	-0.054194854	0.0625281879	-0.1246511117	-0.0834422274	-0.0772008354	-0.1235334745	-0.0624640331	0.097134129	0.1357856553	0.075304572	-0.3432091382	0.0026372384	-0.047844465	0.0067356331	-0.0014250285	-0.1601392538	0.1352449821	0.1193260354	-0.022262565	0.018397756	0.0568011551	-0.0993214098	0.1951742572	0.0310015914	-0.0104711413	-0.0073266719	-0.0401095898	0.1424380889	-0.1155836164	0.0282926846	-0.0051625231	-0.1190022954	-0.0751659779	0.1324273503	-0.1559573984	0.1425205099	-0.0251291038	0.1439064888	0.0341126583	-0.1444734011	0.0026042945	-0.0154881858	0.0638012202	0.0439509618	-0.0085319696	0.0814501955	0.0330360947	0.0994436459	0.1399202901	0.0279216926	0.0031508403	0.0502902991	0.1357462967	0.0798077096	-0.0082729207143614	-2.4866220869000297e-05	6.844121714610992e-05	6.183289403059059e-10	0.0530410723882965	0.0121481178540533	0.0001475767673959	0.0028133553601005	-0.0373739299426887	0.0158879892675117	0.0002524282029645	0.001396810639361	0.0004919372821636	0.0005080244344762	2.580888260249176e-07	2.420022895825094e-07	-0.0003031006405063	0.0001208963374782	9.186999827532932e-08	1.4615924415666998e-08	-0.0004109249398371	7.860671450001877e-08	1.6885930618012424e-07	6.179015564487462e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857.3750967718138	-3.3369110960355783	735092.056564477	11.134975662845363	997.9681897656671	-2.3630915674668813	5.584201756233082	995940.5077841626	821.9623731063409	-0.954934250518022	675622.1428026076	0.9118994228124164	845.2190681695938	754.1990027228352	1.083393	14.925747	0.0658068217020253	0.0358043144069813	-0.0466127041	0.1990595464	0.112812636	-0.0051869616	-0.0205685493	-0.1034921955	0.0163505078	0.1242894343	0.1528870867	-0.0304771698	0.1061795508	-0.1119464953	0.0621721422	-0.0648627651	-0.0658255247	-0.1098351526	-0.0667350238	0.0543236148	0.1789535675	-0.1382278676	-0.1523742518	-0.0323757682	-0.0190572386	0.1285852291	0.0298727842	-0.1123860501	-0.0721476901	0.2076813141	-0.0040803105	0.0387719764	-0.1042904554	-0.1065452299	-0.1469997804	-0.0804523573	-0.0386363909	-0.0251563061	-0.0029471713	-0.029694211	-0.1909354602	0.2138354076	0.1085593355	-0.0427110652	0.0473811748	-0.007704087	-0.1715921223	-0.0087681596	0.0515727634	-0.0733354036	0.0125940366	0.2051611223	-0.107933132	-0.0035465308	0.0724973505	0.0486908148	-0.1264191066	-0.1278568338	0.1139367145	-0.1653090142	0.1206742003	-0.0733421163	0.0817801465	0.0346179559	-0.0435037585	-0.103600097	0.0646132065	0.0340729149	0.0665984222	0.0358936385	0.0579580839	-0.0838288204	0.0532444118	-0.0548025164	-0.0213486794	0.1012186086	0.1823066223	0.1326888823	0.0692973963	-0.0084975992020162	-0.0002246784876548	7.220919219810636e-05	5.048042281484854e-08	0.0322801669044849	-0.0207609054838115	0.0004310151965077	0.0010420091753814	-0.0405431881591056	-0.0031692582164168	1.0044197642326027e-05	0.0016437501061046	-1.612999195104174e-05	-0.0005080672741146	2.581323550262825e-07	2.601766403406713e-10	-0.0004199949622525	-0.0001168943217461	1.763957683174789e-07	1.3664282456504122e-08	-0.0006190029342591	-0.000208077994422	3.831646326213757e-07	4.3296451762681874e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857.2868949540576	-0.0882018177561576	734940.8202599694	0.0077795606554904	996.6305384142644	-1.3376513514027693	1.789311137909655	993272.4300999064	824.2516315960917	2.2892584897507504	679390.7521888192	5.240704432895886	846.9072249412536	740.659514497714	1.189496	16.387516	0.1316403022160294	0.0648766020371841	0.0453639527	0.0310137499	0.134868244	0.1112463363	-0.1256909491	-0.1329151572	-0.060399031	-0.0043996108	0.0813683088	-0.0895106795	0.0817542173	-0.104207396	-0.0614440302	-0.134280239	0.0184248882	-0.0748906266	0.1137437389	0.1282063177	0.0481524107	-0.0503480394	0.0212747552	0.0273570726	0.142828885	0.1089101416	-0.3002760856	0.0516000973	0.0204030539	-0.0503871951	-0.1158726093	-0.0300879517	0.1216193138	-0.1582482706	0.0607149956	-0.0754615065	0.0144425828	-0.0184773001	-0.1186555508	0.0672148556	-0.0853003104	0.0552188961	0.0510638136	-0.0011804763	0.0121735762	-0.1689672776	0.1248472863	0.1011524154	-0.1355215844	-0.3948830145	-0.0892532589	0.0008087267	-0.1219511078	-0.0349107686	0.1057469253	0.0458152205	0.0124423501	-0.1805807535	-0.0734498849	-0.0867942873	0.1636519329	-0.1308691674	0.0164079188	0.020304586	-0.0471156609	-0.0351217947	0.0761620945	-0.1997410792	0.0795291274	-0.0539080533	-0.1034204145	-0.1024681264	-0.0994755745	-0.1152061948	0.0555137983	0.0149632216	0.156066838	0.1294367287	0.0583804184	-0.0083099007252229	0.0001876984767933	6.905445006306007e-05	3.523071819052537e-08	0.075840421865962	0.0435602549614771	0.0018974958123088	0.005751769588807	-0.0238987230732732	0.0166444650858323	0.0002770382179934	0.000571148964533	-0.0005839887556706	-0.0005678587637195	3.224635755331051e-07	3.4104286674969574e-07	8.2077055180374e-05	0.0005020720174328	6.736642987082159e-09	2.520763106891162e-07	-0.000263976041573	0.0003550268926861	6.968335052455022e-08	1.2604409453034756e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857.5826283688243	0.295733414766687	735447.964479981	0.0874582526095653	998.66380454754	2.0332661332756743	4.134171168725812	997329.3945133672	824.7266244436634	0.4749928475716842	680174.0050662394	0.2256182052442572	847.0504502534866	744.5253714288546	1.138281	15.681943	0.0820711342334651	0.0634021193912336	0.0920108344	-0.0319438785	0.0180888695	-0.0177863596	-0.1782228407	-0.0491784117	-0.0905368596	-0.0387030099	0.0567941825	-0.0396871816	-0.0689587892	-0.0621951279	-0.041338689	-0.1329202798	0.0234264359	0.0591677798	0.0185260676	0.1000757466	-0.0441513284	0.1006625345	0.0293821799	0.2912474988	-0.0894217612	-0.0446093391	-0.0897463005	-0.0893102944	-0.0436281257	-0.1147844987	0.1815346667	0.0885625665	-0.1124274019	-0.1924957845	-0.0529957936	-0.0965501862	-0.0052933455	-0.0684426086	-0.0893372981	0.0844926927	0.0727797369	-0.0522736778	0.0950930255	0.2307801236	-0.0570512967	0.1341257054	0.0994217867	0.0061746479	0.0871296742	-0.1497371564	-0.0206170573	-0.0310257629	0.0930401977	-0.042662024	0.1719905028	0.0450181858	-0.0584198268	-0.0752084155	-0.2023290022	-0.0909895064	-0.0196954274	0.0161500191	0.0125981598	0.1466765977	-0.0975112256	0.0976756943	0.1821067685	-0.051726534	-0.061908898	-0.0096392566	-0.0770673866	-0.1017296991	0.0609143247	-0.0409695321	0.1536711633	0.0643587251	0.1039058586	0.1259946088	0.0471208409	-0.0083252830178963	-1.5382292673400688e-05	6.931033732807252e-05	2.366149278901565e-10	0.0152013527894041	-0.0606390690765579	0.0036770966984715	0.0002310811266279	-0.0239141683587007	-1.5445285427500427e-05	2.38556841936957e-10	0.0005718874482882	-0.0005834253494655	5.63406205100021e-07	3.174265519452069e-13	3.403851383989408e-07	0.0003626199984052	0.0002805429432248	1.3149326324338724e-07	7.870434299324793e-08	-0.0004108944437192	-0.0001469184021461	1.688342438793108e-07	2.1585016889192536e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
856.6707711257017	-0.911857243122654	733884.8101011043	0.8314836318352468	998.1901300364528	-0.4736745110872107	0.2243675424537081	996383.5357021906	822.824610977276	-1.9020134663873025	677040.3404299057	3.6176552263186417	845.3531513929368	737.6796568045662	1.213226	16.714447	0.0699726959700151	0.0404917660603506	0.1321197582	-0.0233858143	0.1691674001	-0.094221385	-0.1304077901	0.1319751487	-0.1352418676	0.0091544549	-0.1750852277	-0.0140608317	0.0809007312	-0.006003488	-0.0007017388	-0.1821515093	-0.1316643084	0.0157121637	-0.1027783843	-0.0174792257	0.020303299	0.0392144055	0.1422780622	0.2093824025	0.076854699	-0.0685212905	-0.1517770856	0.0700809148	-0.0283693415	-0.0036638044	0.0188901926	0.0896225856	-0.1727216082	0.0743134344	-0.0645476003	0.0006719778	-0.1654910668	-0.049078066	0.0121644069	-0.0922317115	-0.0196275329	-0.0571813064	-0.0204067434	0.1630843359	-0.078753977	-0.0487327295	0.1779459187	0.0576014071	0.1501348408	-0.1231542509	-0.0976550018	-0.012813448	0.0572186775	0.1410111324	0.171079987	0.0457874146	-0.0718366124	0.1112021684	-0.1095920499	-0.0132871584	0.1683063282	-0.073053948	-0.0492560828	0.2602031871	-0.0862015878	0.0016479862	-0.0967957965	-0.078787979	-0.1337009052	-0.0718478663	0.023171835	0.0124331328	-0.0665992978	0.1038808893	0.1875057714	0.0222154359	0.1369412456	0.1223675745	0.0355847396	-0.0082918583159852	3.3424701911099336e-05	6.875491433237293e-05	1.1172106978458475e-09	-0.0034889335789074	-0.0186902863683115	0.0003493268045294	1.21726575180276e-05	-0.0078776152637658	0.0160365530949349	0.0002571710351666	6.205682224391592e-05	8.406719265445265e-05	0.0006674925421199	4.455462937857568e-07	7.067292880800857e-09	0.0003259827598074	-3.66372385978e-05	1.0626475969164905e-07	1.342287252072126e-09	-0.0004110132990986	-1.188553794000298e-07	1.6893193203591521e-07	1.4126601212325027e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
856.9669746238493	0.2962034981476336	734392.3955959532	0.0877365123148951	998.681254090934	0.4911240544811335	0.2412028368899874	997364.2472726406	822.1562975727335	-0.6683134045425732	675940.977638505	0.446642806691285	845.3895428895951	741.2936391309144	1.246767	17.176538	0.1835759134496109	0.1005663789883896	0.1413048453	-0.0976503053	0.0508014829	-0.1573730282	-0.0377186143	-0.0658251126	-0.1650934113	-0.0116580282	-0.0302241154	0.0223599367	0.0018947209	0.0368737912	-0.1096529549	-0.1283234456	-0.1117296112	-0.0647849648	0.0172633473	0.0311543612	-0.0475333861	-0.1006141238	0.1589063629	0.1138151537	-0.0904690606	-0.0843947533	0.145238468	0.0359790491	0.0888835684	0.0227707343	0.1128216999	-0.0502808109	0.0526722562	-0.077343311	-0.1729905324	-0.1674569253	-0.1496391756	-0.0256685738	-0.1032946552	-0.003462967	0.0624500399	0.0470157746	-0.2002214173	0.0333739665	-0.0221259239	0.0228884361	0.0055546588	0.1515388495	0.137208389	0.0866970288	0.1000597113	0.0199917776	0.0175409603	0.089517579	-0.0071159406	-0.1177622152	0.2350771096	0.0647763792	0.0144865441	0.0524368245	0.0721410906	0.1133264043	0.0111722032	0.2328304918	-0.102855286	0.1783905179	-0.0582811832	-0.0070594374	-0.0499432418	-0.0240537324	-0.1036019399	0.0876134394	0.0203420869	0.3303269157	-0.0682453077	-0.0664723261	0.1827397239	0.1185609488	0.023839813	-0.0082982637071751	-6.405391189899176e-06	6.886118055381943e-05	4.1029036295637975e-11	0.0702424040629523	0.0737313376418597	0.0054363101504579	0.004933995328543	-0.0241288707784548	-0.016251255514689	0.0002641033058037	0.0005822024050433	0.0012004563302724	0.0011163891376179	1.2463247065913445e-06	1.4410954008910777e-06	-0.0003031708911773	-0.0006291536509847	9.191258925723828e-08	3.958343165473777e-07	-0.0002848177896638	0.0001261955094348	8.112117330897261e-08	1.59253066015087e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.0282247554807	1.0612501316313685	736212.4344770416	1.1262518418875964	999.376273516951	0.6950194260169837	0.4830520025409775	998752.9360686276	824.7124138239756	2.556116251242088	680150.5655153684	6.533730289863905	847.3654668092728	745.7911296550101	1.410675	19.434671	0.05668121803493	0.033100423210622	0.0922431982	0.0237315785	-0.1444480514	0.1943822903	-0.0633686326	-0.1766304198	-0.0791175078	-0.1199301006	0.0583638165	0.0375622841	-0.1200030758	0.0842558855	0.0460602369	0.1305989681	0.0209256385	0.1073303768	-0.0802237666	-0.0268358341	-0.1013251516	0.033213565	-0.0291841602	-0.2418787291	-0.1001114144	0.1288228266	-0.011670445	0.184013798	0.1793813921	-0.1344895728	0.1495849908	0.1339321592	-0.079970906	0.2203010581	-0.0423909273	0.0331719279	0.0106528555	-0.0126505796	0.0669140124	0.023488898	0.1618215228	-0.0908352893	-0.024869003	-0.0748552615	0.2694835353	0.004579565	-0.0454790259	-0.0796303289	-0.1632529937	0.0046622142	0.3087146608	0.0076449921	0.1021504077	0.0378375037	0.0046475391	-0.019955614	0.1315075763	-0.0604089636	0.13548367	0.1627796423	-0.089716391	0.0969203803	0.0870614226	-0.0369330371	-0.0963677494	-0.1439495635	0.1934618832	-0.1965818318	0.031497018	-0.0219212853	-0.0382148337	-0.0405185802	0.0751965803	-0.0099562781	-0.0529163229	0.1394616167	-0.1345391934	0.1145803187	0.0119549848	-0.0083332278366725	-3.4964129497400825e-05	6.944268617789345e-05	1.2224903515110142e-09	0.0658217050969938	-0.0044206989659585	1.9542579347626625e-05	0.0043324968618756	-0.0240801405900157	4.873018843910143e-05	2.374631265310334e-09	0.0005798531708349	0.000726009912723	-0.0004744464175494	2.250994031254596e-07	5.270903933720581e-07	-0.0001489526116411	0.0001542182795361	2.218688051470436e-08	2.378327774310552e-08	0.0001300540082713	0.000414871797935	1.6914045067431373e-08	1.7211860872190245e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.0924791583573	0.0642544028765996	736322.7027881359	0.0041286282890283	998.6684640687088	-0.7078094482421875	0.5009942150209099	997338.7011253538	824.3015235002696	-0.4108903237059849	679473.0016448655	0.168830858115209	846.0938924312592	744.7108558703849	1.310906	18.060171	0.1218793578156616	0.0602794591317105	0.105373718	-0.1063382451	-0.0440349425	-0.14819773	0.1687502701	-0.0613462344	0.0285413947	-0.1612237079	0.0389696039	0.1593792563	-0.0344576885	0.1506136963	0.0321004542	0.1821348982	-0.0122625105	0.1291093712	0.1139887911	-0.1777961235	-0.0532944251	0.0422311339	-0.010220493	0.0688682595	-0.0668833017	-0.1192618027	0.0121014735	0.2576853768	-0.0068766157	0.0053878788	-0.0223368637	0.0980227704	0.0829869282	0.2975876301	-0.072697982	-0.0265066758	0.0121646794	0.1941575959	0.1296647217	0.0909488509	0.0622953529	-0.0852530631	-0.0595116031	0.0765215112	0.1200438196	-0.0528749667	0.2233994806	-0.0452053113	0.0750648257	0.2211348142	0.0238976802	-0.0897450538	0.0123355094	0.0099809302	0.1147691807	-0.0834146361	0.0553459618	0.1346076113	0.0761668465	0.0538142051	0.0266038803	0.123374924	0.0813948897	-0.0081415045	0.0998710108	0.1471833503	0.118016033	-0.1554060209	-0.2849534911	-0.0630867513	0.0165314769	0.1640361039	-0.0611535999	0.0676933535	0.1568804758	0.1663401375	-0.0569867466	0.1104315261	-0.0	-0.0082589737858427	7.425405082980147e-05	6.82106479952369e-05	5.513664064634739e-09	0.0266987338657855	-0.0391229712312082	0.0015306068779579	0.000712822390036	-0.0041983173254322	0.0198818232645835	0.0003952868963241	1.7625868365024182e-05	0.0001130155070701	-0.0006129944056529	3.7576214136175227e-07	1.2772504838311822e-08	0.0002249922742543	0.0003739448858954	5.0621523474122144e-08	1.3983477768732374e-07	-0.0001390128855612	-0.0002690668938325	1.9324582352051283e-08	7.239699335666982e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.2053172114686	0.112838053111318	736516.3664900374	0.0127324262299526	996.1382576514936	-2.5302064172151404	6.4019445137166775	992291.4283569535	822.8331255880519	-1.4683979122177109	677054.3525650027	2.156192428605332	844.5507272720337	746.2832296316263	1.224981	16.876394	0.0978871640136795	0.0475877585196821	0.0873190309	-0.0423253999	-0.0982968029	-0.0842745613	-0.0095436373	-0.0834081273	-0.0655608926	-0.1557559782	-0.0185902986	0.1590392749	-0.0230146353	0.1672573651	0.0567838663	0.1653222614	-0.1554451124	0.0723064336	0.09403073	-0.1906912785	-0.006939021	0.0690479722	0.0687750964	-0.0651508393	-0.0210580349	0.0517896181	-0.1055083108	-0.040747339	-0.1055492044	0.1365193043	-0.1237633371	-0.2525619505	0.0687041492	-0.1185553543	0.1663328288	0.0715062152	-0.1371183867	0.1722027032	0.0758188103	0.0491375799	0.0688222184	-0.0743896864	-0.1129873216	0.0730388044	0.0753518452	-0.1041062562	-0.1309715815	-0.0650260535	-0.173124024	0.1175788351	-0.1238891887	0.0825492663	-0.1029716457	0.1278537807	0.0243040666	0.0665281135	0.1062112028	0.1877164424	0.0453860055	-0.0554830524	-0.000257352	0.0685481939	0.1704892092	-0.0825025424	0.0391400428	-0.073700776	0.1296823477	-0.2470302417	0.0691059965	-0.1075242283	0.0393769311	0.0082386655	0.112254638	0.0083123888	0.0062304814	-0.1838927792	0.1765947563	0.10612066	-0.0119549848	-0.0082834570011698	-2.448321532710039e-05	6.861565989022897e-05	5.994278327531635e-10	-0.0028377817824747	-0.0295365156482602	0.0008724057566399	8.053005444945287e-06	-0.0240785790264794	-0.0198802617010472	0.0003952248053021	0.0005797779679344	0.0003249442985232	0.0002119287914531	4.491381264677156e-08	1.0558879714273453e-07	-0.0003030593055981	-0.0005280515798524	9.184494270960257e-08	2.788384709846156e-07	-0.0003679505832366	-0.0002289376976754	1.353876317041541e-07	5.241246941691285e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
