global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
856.5634207187007	0.3405484820539186	733700.8937133219	0.1159732686292281	1000.1717580837674	-0.2677536349826823	0.0716920090464394	1000343.545668374	821.9619344619506	-0.6240036908318416	675621.421704432	0.3893806061717605	843.5903591970512	727.6790586146511	0.9065740000000002	10.89119	0.0629412063878371	0.0314915450802031	0.1871303317	0.0973966838	0.1651071446	-0.0729451149	0.0154686806	-0.0375157953	-0.006776456	-0.1895759933	-0.1806798062	0.0051189764	-0.0383456163	-0.1124743952	-0.1382254568	-0.1419839463	-0.0800248531	-0.0012721702	-0.015245666	-0.1306178364	0.0192416938	-0.1554014736	-0.0129569305	-0.1282889074	0.0196259437	-0.0695768925	0.0776157526	-0.0072454407	0.0778891849	0.0050295348	0.047037254	-0.0209698145	-0.063497307	-0.0489106544	0.0976298254	-0.0837897954	-0.1517297803	0.1329280513	0.0864480016	-0.0785719081	-0.0192779906	0.0204168141	-0.1877470954	0.0132565193	-0.1003874725	-0.0204581135	0.0328170749	-0.1973747149	0.034692903	0.1600313116	0.0009877673	0.0826515725	0.0411065863	-0.0999682532	-0.1691897436	-0.0951283926	0.1681531956	0.115412847	0.042750149	-0.0524651159	0.0646604346	-0.0510886919	0.0266890861	-0.0400668135	0.0665745779	-0.012372922	0.0391943054	-0.0670124558	0.0484487841	0.1377509716	-0.1086127479	-0.1480132443	0.0593594878	-0.1012123683	-0.0240740289	-0.0391046358	0.1437067008	0.1082959623	-0.0133116253044249	-0.0046903512666887	0.0001771993682454	2.1999395004928303e-05	-0.0504839151476659	0.0163790476924959	0.000268273203313	0.0025486256886367	0.0216011452214246	0.0101318540264401	0.000102654466013	0.000466609474877	-0.0006410369384109	5.371870244000017e-06	2.8856989918372804e-11	4.1092835640722e-07	0.0007639686542413	0.0002058628587009	5.836481046632629e-07	4.2379516592547885e-08	9.674482256764882e-05	0.0004235643390992	9.359560693645851e-09	1.7940674935658346e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857.0382126312079	0.4747919125071576	734514.4979100955	0.2254273601822043	998.618837076823	-1.552921006944416	2.4115636538092597	997239.5817646662	821.5309854599244	-0.4309490020261819	674913.1600707546	0.1857170423473621	842.5654000840428	728.4857998783565	0.931654	11.192483	0.0327517229003456	0.0160557092350038	0.1804992719	0.1158841957	0.11139352	-0.0461579705	-0.0376999809	-0.0760574779	0.1254608272	-0.1561967704	-0.1852661326	0.0038855331	-0.0233997289	0.0304443778	-0.120483347	-0.0603165243	-0.1024630102	0.0558913088	0.0304252338	-0.0666283976	-0.1057630103	-0.1701193872	0.0151493715	0.0415129389	0.0382475108	0.0686351734	-0.0186887897	0.0630583408	0.0409475323	-0.0596946585	-0.1264229611	-0.1859938176	0.0900407274	0.0411470662	0.2067243563	-0.0843585298	-0.178050415	0.0001684021	0.0926079319	0.0069706186	-0.0538660476	-0.0900985004	-0.2020819	-0.0081991783	0.0279510086	-0.065376142	-0.0410805551	-0.0094957222	0.0039295884	0.1909488475	-0.0464357329	-0.0843252777	0.0572596288	-0.1525917593	-0.1929720552	-0.0474640792	0.050926408	0.0649630253	0.0574773061	-0.1052953413	0.000957192	-0.0532667573	-0.0582224651	0.0343413982	0.0097252462	-0.0016295044	0.1206047761	-0.0466918449	0.0146283954	0.0741325292	-0.0712172135	0.005744003	0.1061085001	-0.0890255052	0.0627181528	-0.0901127961	0.1412592515	0.0993643757	-0.0086706572394632	0.0046409680649617	7.518029696425559e-05	2.153858457999436e-05	-0.0577881305270153	-0.0073042153793494	5.335156230792433e-05	0.0033394680298073	0.0238520026203161	0.0022508573988915	5.066359030144617e-06	0.0005689180289995	-0.0004810268831351	0.0001600100552757	2.5603217789364566e-08	2.3138686229866917e-07	0.000552976903025	-0.0002109917512163	3.0578345527912024e-07	4.451751908132104e-08	9.66329879168876e-05	-1.1183465076122477e-07	9.337934353745344e-09	1.2506989110885106e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
859.1730631502618	2.1348505190538845	738178.3524430037	4.55758673870464	998.1510217285156	-0.4678153483073402	0.218851200111918	996305.4621776796	822.1357935125178	0.6048080525933983	675907.2629744573	0.3657927804818188	843.0347787414645	733.3722515842155	0.96894	11.640423	0.0398334566890875	0.0217247614563697	0.1263608223	0.1483210388	0.051968387	0.0067484113	-0.0902376039	-0.096369462	0.1990633902	-0.0355877088	-0.0662535294	0.0677079868	0.0245635808	0.1330128163	-0.0755520831	-0.0738930042	-0.0795643609	0.1604028403	-0.0137208126	0.0017783579	0.0134420124	-0.0708311645	-0.0003571682	0.0283009052	0.0383603655	0.1688602998	0.2263436758	-0.0893173491	0.0129789092	-0.0535999141	0.0401349601	-0.0887413076	-0.0025104785	-0.0216650693	0.0333246954	-0.0618793508	-0.1926048748	-0.1010775194	-0.0268824654	0.0610622872	-0.0952321665	-0.0755517133	-0.1196772989	-0.0095598783	0.1738600984	-0.0129308211	0.016327734	0.0969976755	0.0387764633	0.0073072317	0.0013940583	-0.1838388977	0.0547487541	-0.1565378238	-0.2071052781	0.0055510962	0.0064694411	-0.0545934904	0.0291165729	-0.068267847	0.0270819943	-0.0516837694	-0.0979033113	0.0187309953	-0.0698393017	0.0120849303	0.2009940776	-0.1245541237	-0.05563288	0.0337913396	-0.047023016	0.0356806474	0.0807122598	-0.099026227	0.1142032196	0.0145576744	0.1386044847	0.0898496795	-0.0039484741628115	0.0047221830766516	1.5590448214389975e-05	2.229901300941571e-05	-0.050572264091258	0.0072158664357573	5.2068728418688753e-05	0.0025575538953159	0.0138867868950143	-0.0099652157253018	9.93055244518023e-05	0.0001928428502675	-0.0004810093940562	1.7489078899988412e-08	3.0586788077001987e-16	2.313700371703127e-07	0.0001949766909288	-0.0003580002120962	3.80159100055448e-08	1.2816415186092418e-07	9.604686006445346e-05	-5.861278524341357e-07	9.224999328240703e-09	3.4354585939905197e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.395059424699	1.2219962744371742	740279.6582824312	1.4932748947383334	999.0668306477864	0.9158089192708304	0.8387059766160062	998134.5321006128	822.866954130285	0.7311606177671592	677110.0241996525	0.534595848973654	843.6971411170315	746.0613563451736	0.948545	11.395413	0.0590549760411544	0.0351772799517281	0.0281104632	0.1625862484	0.0229109888	-0.0257435994	-0.1212124621	-0.0648755317	0.2614539632	-0.0387900252	-0.044583186	-0.0139873665	0.1266749569	0.0962883411	-0.059186778	-0.17467363	-0.0145642788	0.0638227284	0.0208774512	-0.0115348852	-0.0099586227	-0.1044517421	-0.056716727	0.0915877065	-0.0451040975	0.105745078	0.1460353986	-0.0577213053	-0.0658582063	-0.0333680829	-0.0136005264	0.0579775918	-0.1114021553	-0.1696175708	0.1494311655	-0.0365125113	-0.2364463698	-0.0132221847	-0.0254251152	0.0839656843	-0.0611124819	-0.1126676443	-0.0477128471	-0.0153406479	0.2207813747	0.039704686	-0.0371301639	0.1643549377	0.0614070059	-0.0675621228	-0.0218594847	-0.1295808741	-0.0249698099	-0.1666059891	-0.1940299961	0.0342001109	-0.0525682887	-0.0651395603	0.0035875314	-0.0985083535	-0.0013800954	-0.0727768993	-0.1475029215	-0.0408430713	-0.085687413	0.0337338429	0.1071392961	-0.0596447605	0.0218014496	-0.0207946156	-0.0447278233	0.1619449785	0.0215534817	-0.1312342418	0.0930551084	-0.1200933512	0.1357462967	0.0798077096	-0.0088034141383843	-0.0048549399755728	7.750010049190458e-05	2.3570442166414817e-05	-0.0536870723153271	-0.0031148082240691	9.702030272728502e-06	0.0028823017337911	-0.0091403428903475	-0.0230271297853618	0.0005302487061518	8.354586815312609e-05	-0.0004809819989581	2.739509810000722e-08	7.504913999090192e-16	2.313436833217297e-07	-0.0003660229535171	-0.0005609996444459	1.3397280250138114e-07	3.1472060106842624e-07	9.591193848543828e-05	-1.3492157901517693e-07	9.199099944034496e-09	1.8203832483948632e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.1747694888676	-0.2202899358313743	739900.6340652265	0.048527655828591	997.9055974663628	-1.161233181423654	1.348462501639301	995815.5814546983	823.2394892238678	0.3725350935828828	677723.2566175748	0.1387823959508072	843.8415382256339	749.6380442162418	1.263985	15.184968	0.0651801391302367	0.0406538354930288	0.0284305897	0.1248001229	-0.1471401224	-0.0968289055	-0.0144627712	-0.1324018203	0.1275043149	-0.0202959073	0.0083383006	-0.1498342997	-0.0638332897	0.2116009368	-0.1136608854	-0.07966953	0.1775354227	0.2466823901	0.0710561499	0.0368348768	0.0730844769	-0.2253511481	-0.0828608678	-0.0088382272	0.0040840053	0.0371272303	-0.0208296395	-0.0328615951	-0.0884028358	0.0058248461	-0.0324088699	0.0952519005	0.1720664202	-0.0271992878	0.03713665	-0.1228469011	-0.0701342517	0.0814150945	-0.1929757438	0.1923220734	-0.1542416613	0.0096194988	-0.213809689	0.0386799981	0.0214775552	0.1334765582	0.0102981492	-0.0382175955	-0.0649616257	-0.0562756724	-0.0075049557	0.1006948858	0.0374503244	-0.2535836584	-0.0560888731	0.2162187101	-0.1528029534	-0.0976877084	-0.0249262295	-0.0366706699	0.1078647395	-0.0064832386	-0.0061686489	-0.0440585345	-0.1606605483	-0.030559772	0.0877291097	0.0618909645	0.0927267111	0.0575366285	-0.0851740351	-0.0094824972	-0.2140217373	0.1315669314	0.0377647204	0.0207298096	0.1326888823	0.0692973963	-0.00888241488353	-7.90007451457013e-05	7.889729416315527e-05	6.2411177335760474e-09	-0.0714330970670431	-0.0177460247517159	0.0003149213944885	0.0051026873565896	-0.0148889336730775	-0.00574859078273	3.304629598728832e-05	0.0002216803459213	0.0001870096168825	0.0006679916158406	4.462127988333357e-07	3.4972596806539434e-08	-0.0002019910029791	0.0001640319505379	4.080036528450279e-08	2.6906480797300877e-08	9.601882911973966e-05	1.0689063430137802e-07	9.219615545525763e-09	1.1425607701350932e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.2656163404978	0.0908468516302036	740056.9306576966	0.0082531504511202	1000.9100301106772	3.00443264431442	9.026615514222138	1001820.8883761568	823.5579155090659	0.3184262851980293	678247.6401976377	0.1013952991050166	845.158440913656	748.817483705723	1.30752	15.707985	0.0153000936783255	0.0094706686249549	-0.0034073557	0.1481932602	0.0265446041	-0.0001076257	-0.0486388077	-0.107721658	0.1035648335	-0.0451795635	0.1038898992	-0.069496551	0.1503034544	0.0593733279	-0.0123834395	-0.1092471951	0.1292231826	-0.0599311467	-0.0530908398	-0.1596213376	-0.0895029071	-0.1747438474	0.0750199236	-0.0911189882	0.0494541774	0.0300638713	0.0249444251	0.0743340944	-0.0803453214	-0.0693821945	-0.2194586905	-0.0296533639	0.158263743	-0.0763869956	-0.2074370918	-0.0390699544	-0.0394456918	0.084842755	-0.1425956395	-0.0010188856	0.092470928	-0.2620254551	-0.0433101401	-0.0836084549	0.064462165	0.2567898266	0.0942018671	0.0520389139	0.0038170319	-0.1408532632	-0.16085015	0.0799117077	-0.1038707307	-0.2019414505	-0.0504257902	0.1391873092	0.095350545	-0.0564158856	-0.069319514	-0.0019024384	0.0188985327	0.0793379609	0.207471758	-0.035045102	-0.1076630798	0.0947802256	-0.1475964305	-0.1545491105	0.1986433597	-0.0263306312	0.0858026084	0.1787981395	-0.2653052184	0.319203086	0.0885779224	0.004925814	0.1294367287	0.0583804184	-0.008844045479762	3.8369403768001575e-05	7.821714044809865e-05	1.4722111455119335e-09	-0.0708671472037423	0.0005659498633007	3.202992477701808e-07	0.0050221525527968	-0.0090931547205883	0.0057957789524892	3.359105366611681e-05	8.268546277255728e-05	0.0001140148493805	-7.2994767502e-05	5.328236082671035e-09	1.29993858792581e-08	-0.0003069948165208	-0.0001050038135417	9.42458173706397e-08	1.1025800858300105e-08	9.601750098808871e-05	-1.3281316509490243e-09	9.219360495997618e-09	1.7639336822525815e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.715338200064	0.4497218595662389	740830.8934128506	0.2022497509717159	1006.7036480034724	5.793617892795169	33.56600828771633	1013452.2349034993	824.2487761961585	0.6908606870925951	679386.0450608649	0.4772884889700525	846.1285849247477	736.0445619564731	1.418485	17.041067	0.1096471792275552	0.0719813252515627	-0.0669195213	0.0110573637	0.2403580714	0.0332268774	0.0237758564	0.1257658499	0.0489742293	0.0328641802	0.0584884748	0.1945014127	0.2326431951	-0.0585409373	0.2116184518	-0.0127934341	-0.0278359928	-0.0582061766	-0.1065422366	-0.0426674223	-0.0344892567	-0.1728351489	-0.0853613288	-0.0256053377	0.0077033721	0.0023296552	-0.1569134589	-0.1959126936	0.0601586511	0.0576213014	0.0330773069	0.0121043921	0.1966369924	0.0064788708	0.007331416	0.2084933081	0.0048638401	-0.0308269522	-0.0239585619	-0.0875536686	0.0849830642	-0.0737504352	-0.0530855402	0.0569948391	0.033121352	0.1337552243	-0.0923265882	-0.2337163527	-0.0088292579	0.0132521819	-0.2138519718	-0.0247953689	-0.193607188	-0.0752113017	-0.1025564311	-0.1053180525	0.092336737	-0.1153171246	-0.1572021395	0.0240598269	-0.026721927	0.1528005336	0.0172108669	-0.0902827864	-0.0453070696	-0.190826116	-0.0696617168	0.0165106982	-0.0211048192	-0.0163216237	0.2256781379	-0.0790639568	-0.0272106075	0.1872652033	-0.0519288239	0.0311841708	0.1259946088	0.0471208409	-0.0087635946919135	8.045078784849925e-05	7.680059192413447e-05	6.472329265444235e-09	-0.0009468140668502	0.0699203331368921	0.0048888529859739	8.96456877185415e-07	-0.0171956193058235	-0.0081024645852352	6.564993235499064e-05	0.0002956893233108	0.0003359672013603	0.0002219523519798	4.926284654936504e-08	1.1287396038987237e-07	-0.0002540433977678	5.295141875300002e-05	6.453804794940866e-08	2.8038527479555624e-09	-0.0002599573426307	-0.0003559748436187	6.757781998761518e-08	1.2671808928942114e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.7217167850532	1.0063785849891929	742564.3171789795	1.01279785632485	1004.9261614312068	-1.777486572265616	3.1594585145845686	1009876.5899288598	823.5152680096141	-0.7335081865443271	678177.3966449467	0.5380342597275475	845.7056423017323	743.7358118406829	1.349743	16.215223	0.0798483210716508	0.0416548108558711	-0.1420002919	-0.09728042	0.0954073584	-0.0437305811	-0.0426005467	0.1929371251	0.0279402984	0.1471841689	-0.017019852	0.1462229516	-0.0848342277	0.0181906969	0.1759379842	0.143200243	-0.0791771831	0.1772808005	0.0430798676	0.1353515681	0.0820177198	-0.2150452859	0.0147865384	0.0713482839	0.0808815826	-0.1654281463	-0.1626409983	-0.0331137758	-0.0172176864	0.0120726255	-0.0028387416	-0.024343062	-0.107773406	-0.1908328072	0.0264042655	0.1803763927	0.0547883089	-0.1919409186	0.0403997047	0.129543396	-0.04816485	0.1453735053	-0.239318739	-0.0285602557	-0.1268431904	0.0307459475	-0.073845583	-0.2331595755	0.0224016369	-0.0338476338	-0.080488091	-0.1754878029	-0.1312371913	-0.1487315019	-0.1282786097	-0.0953303357	-0.2086700149	-0.1603839851	-0.1063422333	0.0549686929	-0.0146298033	0.1072444949	0.1432412134	0.0252431029	-0.0167817818	-0.1629647308	0.0560831352	0.0927513683	-0.105842066	-0.073668997	0.0986480387	-0.1864649022	0.2127669239	-0.0373357665	0.0391411002	-0.1240443881	0.1223675745	0.0355847396	-0.0087116104567002	5.198423521329994e-05	7.589215674928827e-05	2.702360710711693e-09	-0.0332089878692443	-0.032262173802394	0.0010408478584558	0.0011028368752996	0.0069113811098162	0.0241070004156397	0.0005811474690396	4.776718884512421e-05	0.0004939868342799	0.0001580196329196	2.4970204388045133e-08	2.440229924418774e-07	-0.0003750170262606	-0.0001209736284927	1.4063776998534353e-07	1.4634618790713989e-08	-7.040735167502445e-05	0.0001895499909556	4.957195169890568e-09	3.592919907129669e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.5411222892062	-1.1805944958470036	740531.0231507666	1.3938033636242406	1004.613752983941	-0.3124084472657387	0.0975990379229898	1009248.7926844788	822.999568347625	-0.5156996619891743	677328.289500377	0.2659461413757486	844.5506289668164	744.6820398373619	1.323115	15.895328	0.0471942295463363	0.0252883062520829	-0.1100879365	-0.1208395986	-0.022829737	-0.1092107565	0.0652035361	0.1923613214	-0.0080815437	0.1078581052	-0.0131837005	0.0046995771	-0.1350401437	0.2384514965	0.0897482229	0.0857237452	-0.0312340989	0.2119624473	0.084954772	-0.0572300853	0.0350188024	-0.0658035145	-0.066509744	0.0569495982	-0.139277404	-0.1580484196	0.1423504079	-0.0916271784	-0.0679315924	0.028322918	0.1553755187	-0.061524473	0.004455359	-0.0031637316	0.2640383474	0.1241021448	0.0122761604	-0.1088974442	-0.0680375905	0.0914034245	-0.2492334333	0.0406722416	-0.0037201154	0.1397862103	0.1195717385	0.0979377595	-0.0720501023	-0.1594258869	-0.0016897566	-0.018872409	0.1544445166	0.2462328826	-0.0133348411	-0.1726673855	0.0079094569	-0.0276104145	-0.2136963165	-0.231014488	-0.0177208	0.0867854247	0.0524247103	0.1659791095	-0.0899753506	-0.1108832464	0.0270652309	-0.0378546275	-0.0002161336	-0.0107818295	-0.1262241481	0.0167408979	0.03148341	0.0486946557	-0.2053993513	-0.0948152287	-0.0012658806	0.1352618108	0.1185609488	0.023839813	-0.0088015012207449	-8.989076404469949e-05	7.746642373877396e-05	8.080349460539841e-09	-0.0451147373407536	-0.0119057494715093	0.0001417468704783	0.0020353395253251	0.0118412646137358	0.0049298835039196	2.43037513622186e-05	0.0001402155476525	0.0001100209167021	-0.0003839659175778	1.474298258613619e-07	1.2104602111970429e-08	-0.0004299942801777	-5.497725391710002e-05	1.848950809855384e-07	3.022498448265289e-09	9.602359296732936e-05	0.0001664309446423	9.220530406355344e-09	2.769925933454624e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
859.558692927585	-0.9824293616212572	738841.1465873783	0.9651674505755508	1006.4957861328126	1.8820331488715285	3.54204877345128	1013033.7675031084	822.2186316831865	-0.7809366644385136	676043.4782869715	0.6098620738643517	844.7415698589085	739.5464356719873	1.44505	17.36021	0.0561446461352676	0.0336560805065796	-0.1078852655	-0.1311948933	0.0879170935	-0.0393690371	-0.0459655893	0.1046488324	-0.0481655478	0.1664610356	0.075241586	0.0652512313	0.1044183243	0.1332092322	0.111960153	0.0857754665	-0.1763637919	0.0405299919	0.0329008935	0.0242597777	-0.1078238009	-0.091326428	-0.035393255	0.0324044846	-0.2672397534	-0.2220496057	-0.0362295205	0.0346148912	-0.2221548543	0.3298358039	-0.076338958	0.1220295468	0.0329971714	0.0424461607	-0.2374741563	0.1209824252	0.0326940345	-0.1625166889	0.0606258852	0.0296905421	-0.0956236242	-0.0457778845	0.156569741	0.0010137184	-0.0933490753	0.3225329597	-0.1611560505	-0.142339799	-0.1926730917	0.070345031	0.0894065719	0.0812441618	-0.0932881035	-0.0233639774	-0.1000953248	-0.1193614883	-0.1074254613	-0.0742203685	0.080047275	0.3320469919	-0.3624485799	0.1514209687	0.0244503961	0.0189374955	-0.0864305321	0.1717409639	-0.3281452477	-0.0974855493	-0.1677331762	0.248104672	-0.0602933632	-0.0258019148	-0.0231317914	-0.2321866126	0.0633771628	0.1196803799	0.1145803187	0.0119549848	-0.0011369384559003	0.0076645627648446	1.2926290525049583e-06	5.874552237624229e-05	-0.0680160058921757	-0.022901268551422	0.0005244681012643	0.0046261770575244	0.0109126597213986	-0.0009286048923372	8.623070460725831e-07	0.000119086142195	0.0001469983533665	3.69774366644e-05	1.3673308222697135e-09	2.1608515892462404e-08	2.6007028096408646e-05	0.0004560013082741	6.763655104073886e-10	2.079371931476987e-07	9.59981393725632e-05	-2.5453594766159112e-08	9.215642762994068e-09	6.478854865198424e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.0686942452849	0.5100013176999028	739718.1588207893	0.2601013440556371	1004.616068250868	-1.8797178819445437	3.5333393157020807	1009253.4445878328	824.268978914475	2.0503472312885838	679419.3496007113	4.20392376885276	846.6925751998128	741.307772903197	1.489983	17.900007	0.1366919231982541	0.1089339432359782	-0.0753706793	-0.1957412461	-0.0525169445	0.1377575368	-0.1923587301	0.0706797737	-0.0359938462	0.1002728204	-0.0017444722	0.1197632243	0.1274053971	-0.19915478	0.1573776604	0.0100917838	0.0283158036	-0.1846481748	-0.0555665244	0.1064974475	-0.0730297762	-0.1927900791	-0.0266706819	0.0331219726	-0.0204981908	-0.2376995952	0.0499678191	0.0774437212	-0.0994733779	-0.1571691001	0.032562143	-0.259658948	0.0681812995	0.0560158576	-0.0037867767	0.145833621	0.0907761426	-0.0096362926	0.0945811113	0.0360487531	0.245934316	-0.0685184992	-0.0830950958	0.0081175837	0.0384575513	0.1232558652	-0.1074059752	-0.1124235303	-0.0550457732	0.041608009	-0.0376937154	-0.2445813216	-0.0835641207	-0.0266331939	-0.0091205629	-0.201787427	-0.0357370659	-0.1784612736	-0.2037002635	-0.1299126902	-0.2508344261	-0.1365848318	0.0116692904	-0.0265190287	0.0074559759	0.1067375018	-0.0850638961	0.1121095707	0.0037009129	-0.181114042	-0.1114700866	0.1402987449	0.321028315	0.1413231053	0.0141773063	0.1293788372	0.1104315261	-0.0	-0.0088606878020982	-0.0077237493461979	7.851178832625182e-05	5.965630396289248e-05	0.0394732469702603	0.1074892528624359	0.0115539394809247	0.0015581372263751	-0.0047159310826856	-0.0156285908040842	0.0002442528505215	2.2240005976640177e-05	2.9998784305548065e-05	-0.0001169995690609	1.3688899160448462e-08	8.999270598107969e-10	2.600144858089237e-05	-5.579515516277502e-09	6.760753283047898e-10	3.11309933963814e-17	9.599959450681516e-05	1.4551342519575651e-09	9.215922145472937e-09	2.117415691220103e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.2185686938385	0.1498744485536463	739975.9859256762	0.0224623503292595	1003.9956627061632	-0.6204055447047949	0.3849030399004532	1008007.2907327878	824.0554812834224	-0.2134976310526326	679067.436233253	0.045581238465086	846.2938572052987	745.1669323666686	1.479852	17.778301	0.1487997053432386	0.1232018194693882	0.0068114335	-0.0261161363	-0.1788878246	0.1154588168	0.0205443761	-0.065284604	-0.0829047464	0.0544884597	-0.0434710293	-0.013783623	-0.1291485173	-0.1095013691	-0.0461195524	-0.0049890238	0.1309110725	0.0526238262	-0.045014924	0.1496323486	0.031086645	-0.128880099	-0.096726103	0.0785938179	-0.0652152329	-0.0815681939	-0.2083130164	0.0107693498	0.1653262748	-0.1069859766	-0.1003122396	-0.0820855355	-0.0131749665	-0.0047070204	-0.0112615755	-0.0644321698	0.0448747027	0.0339797787	-0.0206742394	0.1521197174	0.1111079277	0.1055369269	-0.1234468442	0.131659157	0.0015203627	0.1065965984	-0.1804980126	-0.0291185271	0.0215831135	0.0329020533	-0.1359353596	-0.146322268	0.044598291	-0.1204911133	0.0352587193	0.0483349278	-0.1907403346	0.0361099248	-0.0957323215	0.0451561992	0.0383023365	0.0440787189	0.0399351112	-0.0775313173	0.0869204381	0.0288950475	0.0524800269	0.1064066288	-0.2373117677	-0.2038669179	0.0387699754	-0.1067336428	-0.0194837563	-0.1234101169	-0.1366371649	0.0663788399	0.10612066	-0.0119549848	-0.0088580554071455	2.632394952699693e-06	7.846514559605962e-05	6.92950318699882e-12	-0.0823986172377857	-0.121871864208046	0.0148527512855444	0.0067895321226991	0.0072583475772631	0.0119742786599487	0.0001433833494261	5.268360955236112e-05	0.0003289989466592	0.0002990001623536	8.940109708751019e-08	1.082403069028631e-07	2.601578711436403e-05	1.4338533471661754e-08	6.768211791799094e-10	2.0559354211796446e-16	9.599549378811306e-05	-4.100718702091158e-09	9.215134827623654e-09	1.6815893873680193e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
