global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
815.0524084276834	0.3301918129532168	0.1090266333413321	664310.4284837673	839.9589963392777	2.8833477713844786	705531.1155312868	8.31369437074784	764.4780721169442	-0.7332162472066557	0.5376060651678116	584426.7227476398	769.7915858008928	600.4647390177993	1.701108	28.393906	0.4265754727494113	0.2271106091124368	-0.0539500993	-0.25062528	-0.034393248	0.0383668017	0.1405988319	-0.0106380439	0.211919521	0.0888221873	0.0195602095	-0.0569023574	0.1944210505	0.1710309734	0.0824267967	0.211630177	0.0650856833	-0.0062272681	-0.2568281807	-0.2286088342	-0.1965928285	-0.0049213534	-0.0695181012	0.0940817664	0.1825302714	0.0539177506	0.0828680738	0.037809602	0.0227167176	0.1868610241	-0.1286508355	-0.1600351639	-0.1432907474	-0.0506310722	0.0721820187	-0.2446952295	-0.0077270798	0.3008030184	-0.1286733705	0.0123316862	0.2305832693	0.0376874648	-0.0166092791	0.1052701571	-0.1287791691	-0.2539280755	0.1845764547	0.1687273166	-0.0591083282	-0.0568909021	-0.161026966	0.1406790169	0.0608851823	0.3388288306	-0.1826693	-0.1356635405	0.0133763224	-0.0075436027	0.1028169728	-0.0499593395	-0.0654964185	0.2453786766	0.0631864091	-0.0387616163	0.0835963839	-0.2131339252	0.2128789538	-0.4099206589	0.1437067008	0.1082959623	0.037471275090354	0.0011535705491923	0.0014040964568969	1.33072501196383e-06	0.1200065763034246	0.1148088795748378	0.0131810788292296	0.0144015783560696	0.2816166900271355	0.1899519097548961	0.0793079601018397	0.0360817280195322	-0.009119324483233	0.0010524238520888	8.316207903049283e-05	1.1075959644456382e-06	0.001291166203702	0.0006889667113718	1.6671101655822346e-06	4.746751293784731e-07	0.0026019465552545	0.000671831693949	6.7701258764007584e-06	4.513578249943828e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
824.1214299866447	9.069021558961254	82.247152036904	679176.131363232	842.9685135321183	3.009517192840576	710595.9148065492	9.057193734003022	767.6349202896347	3.156848172690502	9.96569038541936	589263.3708480739	771.4336880159611	632.5462084942177	2.543077	42.447567	0.9638107886609822	0.5789335241600021	-0.0871387706	0.1075110664	-0.0395245168	0.2172613592	-0.2013559622	-0.0547899832	0.2165520623	0.1545659452	-0.1101886817	0.1676037724	0.0953529581	-0.2267056421	0.0463060436	-0.1050601785	0.2257029368	-0.1926506192	-0.0423716028	0.1598482678	-0.134294019	0.0688032292	0.0467330281	-0.1992844031	-0.0417746104	0.0639166545	-0.0133931407	0.0052704104	-0.067141152	0.0133957242	0.3013158184	0.0511417858	0.0613654648	-0.2197203117	0.184486078	-0.0859398863	0.1678337687	-0.1565338808	0.0088561668	-0.1390330775	-0.0712287186	-0.1483338855	-0.0179101302	-0.0530449774	-0.0356308212	0.2525515397	-0.1071828836	-0.3255124111	0.0649179883	-0.1640397835	-0.1487910472	-0.1080338084	-0.1067022205	0.0747048714	-0.151595558	-0.0891845807	0.1097441672	0.0538916363	-0.0685959634	-0.2158095946	-0.4877602512	0.1310083778	-0.0330505689	-0.0741148514	-0.2186719335	-0.0841362055	0.0587927661	-0.0146791392	0.1412592515	0.0993643757	0.0833611751958045	0.0458899001054504	0.0069490855300256	0.0021058829316882	-0.1345114160945968	-0.2545179923980214	0.0647794084543192	0.0180933210597737	-0.198040022895185	-0.4796567129223205	0.0392198506683253	0.2300705622514453	-0.0065672117596796	0.0025521127235534	4.312827029647403e-05	6.513279353723153e-06	0.0024099766655718	0.0011188104618697	5.807987528600571e-06	1.2517368495893149e-06	0.0026059470345351	4.000479280600114e-06	6.790959946802282e-06	1.6003834474510804e-11	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826.3845335640862	2.263103577441484	5.1216378022284434	682911.3973139322	854.0877513885498	11.119237856431482	729465.8870719493	123.637450507899	768.9107072559608	1.275786966326109	1.6276323834475763	591223.6757328619	772.3113552423325	642.6171399053981	1.52468	25.449074	0.2587402179464108	0.1524552510417588	-0.04655166	0.1444607198	-0.1388795989	0.1698895257	-0.1595785824	-0.1219967834	-0.1100026913	0.09914881	0.1889896513	0.0287027667	-0.0251384416	-0.2604611405	0.0985029014	-0.0262015415	-0.0488862617	-0.2515359057	-0.1658849991	0.2067795725	0.0108732054	-0.0250602475	0.0065604464	0.264768558	-0.055165446	-0.00066532	0.0633266991	-0.0209164657	0.0702347168	-0.0246050228	0.231278573	0.0361167946	-0.0216126251	0.1851824238	0.2312542514	-0.1690499994	-0.049391052	-0.196132271	0.0700284479	0.1293634721	-0.077187664	0.2139643708	0.0334445292	-0.0903891032	-0.0145700252	0.1718892459	-0.0952995241	-0.2454672189	0.2164778206	0.0338633802	-0.1209600839	0.1812263451	0.0696884902	0.051063182	-0.0371458697	-0.1218087191	-0.0016081287	-0.0614738391	0.2049735069	0.0852320082	0.0185911212	-0.0803412174	0.2227649872	-0.050581679	0.1852609745	-0.0145052539	0.0937759011	-0.0016338006	0.1386044847	0.0898496795	0.0955873447391582	0.0122261695433537	0.0091369404742826	0.0001494792217028	0.0033959536134773	0.1379073697080741	0.0190184426197994	1.153250094488953e-05	-0.169061861963442	0.0289781609317429	0.0285819131705459	0.0008397338109859	-0.0055220408845679	0.0010451708751117	3.049293553083943e-05	1.0923821581817584e-06	0.0022303441807727	-0.000179632484799	4.974435164706647e-06	3.226782959509876e-08	0.0022381800391811	-0.000367766995354	5.009449887788711e-06	1.3525256287170908e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
825.205447740118	-1.1790858239681938	1.3902433802827543	680964.0309799686	861.508452762257	7.420701373707175	742196.8141808179	55.066808877739554	767.840405738065	-1.070301517895814	1.1455453392100834	589578.8886839963	772.7269838715844	665.8948203704397	1.574707	26.284101	0.0638443519244687	0.0385235330201592	-0.1422970231	0.2697476522	-0.0115265396	-0.0247104634	-0.2758885373	0.054291333	-0.127577296	-0.0363593411	-0.0425620239	0.0820492975	-0.1122403973	-0.1606348308	0.1090741246	-0.2097985981	0.0397540443	-0.0217425148	-0.0799951769	0.0555451152	-0.038266628	-0.050152572	0.2082632788	0.105565544	-0.1883114006	0.1367506954	0.0882108542	-0.1781973703	0.0180848571	-0.14193893	0.2035432416	-0.0102777892	0.1877314796	-0.0249560989	0.0073045825	-0.0816900367	0.0200249736	0.0066423913	0.0210310181	-0.0448558463	-0.2152506404	0.2120300968	-0.045315389	0.0246356232	-0.0687745311	0.2434466286	-0.0678747549	-0.2994035327	-0.033796096	0.1347102911	-0.0487302587	0.104500773	-0.0267537771	0.0594482431	0.2095619379	-0.0011563695	0.0052068482	-0.0343313702	0.2272633613	-0.079276053	-0.0631828224	-0.0588369771	0.1282470347	-0.0942645417	0.0281657677	0.067308003	-0.1201145457	-0.0383497096	0.1357462967	0.0798077096	0.1002388136550678	0.0046514689159096	0.0100478197629754	2.1636163075673263e-05	0.0224146188130589	0.0190186651995816	0.0003617096259737	0.0005024151365347	-0.1721506825826395	-0.0030888206191974	0.0296358575136686	9.540812817579572e-06	-0.0061904717743527	-0.0006684308897848	3.832194078905747e-05	4.467998544185005e-07	0.0022293196117451	-1.0245690276002896e-06	4.9698659313113225e-06	1.049741692317803e-12	0.0021659275541979	-7.225248498319995e-05	4.691242170033697e-06	5.2204215862475335e-09	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
817.62567316421	-7.579774575908004	57.45298262158137	668511.7414172274	848.3822582418269	-13.12619452043009	719752.4560995018	172.29698258816893	764.4285503594245	-3.411855378640439	11.640757124757696	584351.0086046113	770.317426821536	637.5721881741383	1.805783	30.141088	0.1804640871060065	0.1556426172417522	-0.0935630825	0.0611716436	0.0592372025	-0.0222525861	-0.018617262	0.149291893	0.0055541942	0.0025177896	-0.0218785775	-0.04175779	-0.0957685732	0.0972883628	-0.0434512843	0.1712396228	0.1168814611	0.0500128204	-0.1933409537	0.0708396134	0.0593916476	0.0585941651	0.2008198091	0.1456138776	0.0080991519	-0.0216548948	0.0497199168	-0.2408967086	-0.1691211814	-0.099995918	-0.0924633845	-0.0587094148	-0.1735034144	-0.0557290503	0.0126311749	-0.1416369303	-0.2056377693	-0.0447091343	0.0914608758	-0.0822357646	0.0364264839	0.2321505485	-0.0742332387	-0.2219327866	-0.0755016608	0.0638119568	-0.0125618506	-0.1501004805	0.3235619189	0.0962829846	-0.0583295801	0.1819039197	0.0739329411	0.1202164055	0.0327082942	0.034233098	0.164924617	-0.1949277479	0.0488703395	0.0719454726	0.3407283923	-0.0066287849	0.1778051735	0.032606814	-0.1139495311	-0.1143717848	-0.0119937328	0.1113703481	0.1326888823	0.0692973963	0.0878779681983559	-0.0123608454567119	0.0077225372946712	0.0001527905004047	0.0295244695623608	0.0071098507493019	5.054997767734883e-05	0.0008716943029387	-0.0180805506807217	0.1540701319019178	0.0003269063129181	0.0237376055442743	-0.0062830213430889	-9.254956873619956e-05	3.9476357197710645e-05	8.565422673256526e-09	0.0022371058844683	7.786272723200004e-06	5.004642738322694e-06	6.062604292004839e-11	0.0022040568927	3.812933850210008e-05	4.85786678625838e-06	1.453846454607731e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
817.3410313669377	-0.2846417972722292	0.0810209527543648	668046.3615559695	836.1243688843467	-12.257889357480169	699103.9602422471	150.25585150022553	765.2218420255281	0.7932916661035279	0.6293116675093111	585564.4675129423	769.5344511844206	611.1501629000804	2.807835	46.866764	0.8474620587512149	0.4460731318377668	0.3214749661	-0.1458007292	-0.0095800355	0.0413419466	0.1651376742	-0.1003960883	0.4204110735	-0.2248960606	0.0146581588	0.1479986191	0.3111614892	0.0308234956	-0.1484885376	0.1067462276	-0.10856806	0.3076245806	-0.1995378327	-0.1259370414	-0.0980709054	-0.0692689303	0.4021500683	-0.0072499067	-0.1309814788	-0.1168259938	0.0197857416	0.1842838599	-0.1067470985	0.3201541189	-0.0821674723	0.1093455447	-0.1591142699	-0.0809756924	-0.1879721476	-0.1552871984	-0.0168281484	0.318005406	0.0623233136	-0.3306210087	-0.2590176586	0.1720036144	-0.0739556055	0.1306310959	0.2586256096	-0.264415141	0.1199414881	-0.2174269389	0.0270604023	0.3054024138	-0.3250547477	-0.1293801669	-0.1340105981	0.1313977654	-0.2048477883	0.0134894826	-0.208770856	-0.1822270232	-0.4745339882	-0.0978504514	0.1194430855	-0.0716465079	0.0196698734	0.0866713606	0.1350639431	-0.0213704333	-0.1076743713	0.1706104753	0.1294367287	0.0583804184	0.0105920123442899	-0.077285955854066	0.0001121907255015	0.0059731189722766	0.1686116749107356	0.1390872053483748	0.0193452506916209	0.0284298969162035	0.1992573896600475	0.2173379403407692	0.039703507334136	0.0472357803115677	0.0012692945909452	0.0075523159340341	1.6111087586027424e-06	5.703747596746536e-05	0.0029388943435146	0.0007017884590463	8.637099962342112e-06	4.925070412505805e-07	0.0021831421416203	-2.091475107970009e-05	4.766109610518471e-06	4.3742681272581584e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
825.3067460069501	7.965714640012379	63.452609726107546	681131.2250045805	835.2358661131425	-0.8885027712042302	697618.9520417713	0.7894371744375965	767.132350618039	1.9105085925109504	3.6500430820581737	588492.0433647579	770.3159909022769	640.3480739405898	1.995376	33.305656	0.5769546607730323	0.3071498587916356	0.2756159308	0.0858105507	-0.0996082857	0.080855837	-0.0238480033	-0.2621667232	0.305218114	-0.0940264127	0.0952907427	0.1149315209	0.2480304709	-0.2328605783	-0.0732817406	0.0726164468	0.0388889345	-0.1032191293	0.0321944868	-0.1410287182	0.1407486097	0.0255403708	-0.0780972853	-0.294713995	-0.2368383522	-0.0860201827	0.0922263351	-0.1474612984	-0.0850969799	0.2442316288	0.2101393754	0.1594293301	-0.078762976	-0.0340573542	0.0951807595	0.1698555637	-0.0295527341	0.06303274	-0.1947937873	-0.0419394756	-0.2056809853	-0.1982760634	0.2746616012	-0.1953633463	0.264494071	0.0162558988	-0.2005944797	0.0548691307	-0.1845690695	-0.0393730706	-0.1290705312	0.0065996946	-0.2917551612	0.0174440047	-0.1230299488	0.0400902839	0.0780753864	0.216008456	0.134588237	-0.0179235423	0.0160953959	-0.0590069741	0.0072494906	-0.1424044288	0.2013142908	0.1351505125	-0.201259804	-0.0697201771	0.1259946088	0.0471208409	-0.0320196237286154	-0.0426116360729053	0.0010252563037221	0.0018157515288097	-0.0818517639314109	-0.2504634388421465	0.0627319341966336	0.0066997112586834	0.0647312767076471	-0.1345261129524004	0.0041901381842019	0.0180972750660819	0.0007038005038784	-0.0005654940870667	4.953351492594898e-07	3.197835625075135e-07	0.0007007042211537	-0.0022381901223609	4.909864055426133e-07	5.009495023833902e-06	0.0019997568929364	-0.0001833852486839	3.999027630846644e-06	3.363014943485591e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
825.2472750924192	-0.0594709145309479	0.0035367896751473	681033.0650474629	849.6436378847469	14.407771771604416	721894.3113980269	207.58388742264103	767.1999209006902	0.0675702826512179	0.0045657430975654	588595.7186300254	771.4941998430411	648.9706275033169	1.415514	23.626938	0.1689546742508338	0.0994021198097464	0.1561965939	0.0774904422	-0.1570012126	0.0099723305	-0.0612835366	-0.2325783219	-0.0712378577	-0.0480234867	0.1104842961	0.0750830301	0.0597959254	-0.1146121378	0.063375964	-0.037987248	-0.1739644571	0.0765719003	0.0634070773	-0.190170211	0.2903218477	0.0710710847	0.0200362677	0.0311264491	-0.1385926859	0.0718919581	0.0327229375	0.1027120774	0.0285171646	0.1004613781	0.1203805408	0.0439315757	0.0868859782	0.2085124764	-0.0612945988	0.1923697138	-0.2161531372	0.1067094574	-0.0918752164	-0.0070320877	-0.1233265859	-0.0101882704	-0.0155281853	0.0838425485	0.1682124718	-0.0295743868	-0.2344342866	0.0414285451	-0.0465001429	0.0774743066	-0.0564729686	0.2651269922	-0.0828887293	-0.0577145385	-0.0188682155	0.2010130117	-0.0475153433	0.0418728032	0.0653091602	-0.0645923542	0.1540308666	-0.0271526098	-0.1778476926	0.0908852451	-0.1368926093	0.1440763563	0.0929857257	-0.0946471912	0.1223675745	0.0355847396	-0.0166748045240865	0.0153448192045289	0.0002780491059164	0.0002354634764196	0.0080892996686827	0.0899410636000936	0.008089394921516	6.543676912975006e-05	0.0599777779584087	-0.0047534987492383	0.0035973338488281	2.259575035901099e-05	-6.800481452765917e-05	-0.000771805318406	4.624654798941324e-09	5.956834495198784e-07	0.0005939421996172	-0.0001067620215364	3.527673364861179e-07	1.139812924256008e-08	0.0017000183789395	-0.0002997385139968	2.890062488732085e-06	8.984317677306973e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
824.0876992300567	-1.1595758623624306	1.3446161805735746	679120.5360222885	844.5268634449352	-5.1167744398117065	713225.6230801402	26.181380667910403	766.4265012818087	-0.7734196188815758	0.598177906870922	587409.5818670742	770.0736637582203	666.420468602415	1.45915	24.355295	0.0948156531530853	0.0419337361714012	0.148929194	0.2487996247	-0.0146900805	-0.1998457017	-0.1025868834	-0.0416053785	0.042675766	-0.2931243538	-0.09587487	-0.07435992	-0.084306536	-0.0923703486	-0.0334637423	0.0443679288	-0.1229349013	0.2081757873	0.2273511663	-0.0853491934	-0.0067672849	0.2488985516	0.0551653812	-0.096263035	-0.2649848661	-0.03629791	0.1641521033	0.0181544864	0.1203604033	-0.045894042	0.0620291369	0.0516694615	-0.0695756065	0.0602622181	-0.2860888863	0.2875637566	0.0332324706	0.0018175044	-0.1912510059	-0.1254534849	-0.1953248844	0.0360325468	0.0214955867	-0.0858192759	0.1952320333	0.0482900409	-0.1799586832	0.1088916031	-0.0985896023	0.2159877011	0.0875566204	0.1383968403	-0.1453522966	0.1205749943	0.1628861348	0.0110704396	0.0649378137	0.1484385087	0.082140605	-0.0723813683	0.065072771	0.0015669078	-0.0164004642	-0.104514639	0.1505065618	0.1687716092	0.0356835382	0.0586229762	0.1185609488	0.023839813	0.0053243497941366	0.0219991543182231	2.8348700730322454e-05	0.0004839627907169	0.0315780785611679	0.0234887788924852	0.00055172273386	0.0009971750456152	0.0406020390540646	-0.0193757389043441	0.0016485255753477	0.0003754192580893	0.000135128422052	0.0002031332365796	1.825969044626344e-08	4.1263111803327784e-08	0.0005520915191101	-4.185068050710007e-05	3.048050454732979e-07	1.7514794589073655e-09	0.0013459626752656	-0.0003540557036739	1.8116155232081308e-06	1.253554413040205e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
817.3197896068912	-6.767909623165565	45.804600667337056	668011.6384830528	843.8545101122422	-0.6723533326929783	712090.4342367724	0.4520590039833547	766.006705419415	-0.4197958623936983	0.1762285660828689	586766.2727475064	771.4269605328558	639.6206100401331	1.739432	29.033596	0.097557976638641	0.045651747003747	0.1254406846	0.0423975686	0.1438046651	0.0442704203	0.1216309903	0.1168295059	-0.0059154217	-0.0800353318	0.2281803705	-0.1547701426	-0.1604208451	0.0076935691	-0.2123712188	0.1904109373	-0.2252394252	-0.0716980615	0.0996095686	0.0671104142	0.1488289623	0.0486388699	-0.0462510788	-0.0873529023	-0.0679408981	0.0682036877	0.0399983825	0.0277132177	-0.1300928473	-0.1105027109	-0.1468249108	0.1328802442	-0.186567298	0.2014664257	0.0741117344	0.1786365893	0.0008738958	-0.1138066486	0.0114841936	-0.0211878371	-0.139826265	-0.1788090205	0.0264626447	0.0880550306	0.1531616429	-0.0204876922	-0.0837670373	-0.0056967578	0.1165131003	0.0479836164	0.212380446	0.1655721029	0.054251555	-0.0498256461	-0.206128429	0.2470047733	0.1993930138	0.1606933724	-0.2588486387	-0.0859369348	-0.0841336086	-0.0007393951	0.0388806869	-0.1076463654	-0.2789596343	-0.0653708544	0.0525970385	-0.0647019658	0.1145803187	0.0119549848	-0.0040501401158081	-0.0093744899099447	1.640363495767805e-05	8.788106107165497e-05	0.0165668514016914	-0.0150112271594765	0.0002253369408334	0.0002744605653657	0.0653532509219445	0.0247512118678798	0.0042710474060666	0.0006126224889286	-0.0002371686362264	-0.0003722970582783	5.624896200949045e-08	1.3860509960275034e-07	0.000357888170207	-0.000194203348903	1.2808394237411465e-07	3.771494072517916e-08	0.0009440421284203	-0.0004019205468453	8.912155402323301e-07	1.61540125976425e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
820.8123229041829	3.492533297291743	12.197788832691534	673732.8694313606	841.399567343972	-2.454942768270257	707953.2319266233	6.026743995482433	766.0695504405231	0.0628450211081599	0.003949496678085	586862.5561121452	770.9315005328876	618.2218652944096	1.672145	27.910473	0.1938788003897272	0.1134158724274637	0.1760643277	0.0048337602	0.2177165553	0.096559279	0.0660170212	0.0809009747	0.0280609012	-0.172466677	0.0913056822	0.266064593	0.0063707721	-0.1357671284	-0.272711613	0.0875785033	0.0521748818	-0.0057908934	0.0625133377	0.0444012416	0.1257912282	-0.1173132794	0.107807912	0.0813520264	0.2224848986	-0.0914621837	-0.1443193994	-0.1803375855	-0.1051507895	-0.0110307128	-0.0002820482	0.2717517894	-0.1162436665	-0.0544950406	0.0566524538	0.0839166268	-0.0933649257	-0.0581415121	0.0947236599	-0.113961416	0.1507505846	0.0468648131	-0.00063636	0.0595443911	0.2121413956	0.0633843121	0.0015179219	0.0784981207	0.0370975316	-0.1189570181	0.097966141	-0.1177417647	0.3542541217	0.0779100616	-0.2004466627	0.048833335	-0.2581568077	0.214819474	0.0445663344	0.0050792008	-0.1681995649	-0.3315959102	0.3604314175	0.1400234622	-0.0080013794	0.0089088619	0.0390620601	0.2012762801	0.1104315261	-0.0	-0.0122293357410683	-0.0081791956252602	0.0001495566526677	6.689924107627558e-05	0.0133120750021333	-0.003254776399558	1.0593569411120383e-05	0.0001772113408624	-0.0279369624222027	-0.0932902133441472	0.0007804738693795	0.0087030639057964	9.993206350934745e-06	0.0002471618425773	9.986417317236251e-11	6.108897642622321e-08	-0.0001070006566112	-0.0004648888268182	1.1449140515227936e-08	2.1612162130040241e-07	-0.0001269995025994	-0.0010710416310197	1.6128873660495005e-08	1.1471301753773393e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
825.0569767531669	4.244653848983944	18.01708629769421	680719.0148890757	857.8464653708718	16.446898026899817	735900.5581492983	270.5004547072411	765.6519383273185	-0.4176121132046546	0.1743998770952572	586222.8906643799	772.2429081230723	659.219793432267	1.56196	26.071341	0.132726920946304	0.0586055594011573	0.1438338203	0.1886485025	0.1104105958	0.1041102119	-0.0592470117	-0.0063539503	-0.0553145176	-0.1286146991	0.1245852802	0.105189031	0.1178900067	-0.1152273521	-0.234671497	-0.0488192518	0.155371811	-0.0706227621	0.22938875	-0.1186848377	-0.2466230511	-0.0726688479	-0.0453098731	0.0648707451	0.238007167	-0.1445046054	-0.0926221195	0.0016293154	0.0803378913	0.0605498343	0.0313630037	0.2552211785	-0.0342875046	-0.1936727205	0.0391046139	0.0990832175	0.2610488912	0.1069822419	0.0120640585	0.0395023205	0.4058894527	0.1347648269	-0.1161738791	-0.0099730952	0.2215904733	0.1202914544	0.0954270741	0.0131460097	-0.1114980082	-0.1236808785	0.2258032174	-0.1846225758	0.3501557947	0.2495030476	0.0306950196	-0.274087114	0.1323591743	-0.1196172843	0.0831182329	-0.2104220476	0.2317720759	-0.0164648502	-0.1201857083	0.1415392117	0.098163131	0.0782113282	-0.166895837	0.0034200841	0.10612066	-0.0119549848	0.0256105270551501	0.0378398627962184	0.0006558990960425	0.0014318552164366	0.0416284277799832	0.0283163527778499	0.0008018158346396	0.0017329259994332	-0.0410135524233652	-0.0130765900011625	0.0016821114823841	0.0001709972060585	0.0004849175691403	0.0004749243627893	2.3514504886093765e-07	2.2555315037088465e-07	-0.0005000797279866	-0.0003930790713754	2.5007973434315185e-07	1.5451115635334684e-07	-0.0003288783758561	-0.0002018788732567	1.0816098610574617e-07	4.075507946739474e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
825.7376205488544	0.6806437956875016	0.4632759766078893	681842.6179896838	847.0732258666645	-10.773239504207254	717533.0499801573	116.06268941501176	766.8676506491269	1.2157123218083823	1.477956449396728	588085.9936121113	771.597484719306	635.0895774153412	1.822356	30.417707	0.3588787722725769	0.1915728818478357	0.2400477707	-0.0393817957	-0.0475646998	-0.0033398113	0.1369461875	-0.1240331308	-0.1870686566	-0.2129053703	0.0501665065	0.0973859826	0.1845768674	-0.050213955	-0.1677037033	-0.1339111265	-0.0497158491	0.0946623766	-0.0849063109	0.0787554377	0.0280247145	-0.0666440625	-0.1697392276	0.0069700798	0.076442423	0.1824014624	-0.0926928626	0.2706188922	0.0418015415	0.1748626452	-0.0410191023	0.2357213265	0.0656469438	0.0013257498	-0.0876297953	-0.081021207	-0.0931057176	-0.0941761654	0.0947466415	0.2337253838	0.0463338159	-0.0548562869	-0.078711591	0.085182219	0.2076394092	-0.1070706356	0.0429456686	-0.0861660093	0.1291620587	-0.0940692952	0.0341152206	-0.0311942305	0.131253549	-0.1742175994	0.1949636272	-0.0703996055	-0.2453542579	-0.0518763864	-0.0574190199	-0.1103034438	-0.0228047669	0.1904338345	-0.1461558598	-0.0329614192	-0.0112415743	0.1075895409	0.1460111436	-0.1999355771	0.1016540472	-0.023839813	0.0570354895943125	0.0314249625391623	0.0032530470732629	0.0009875282705877	0.1291524530168857	0.0875240252369024	0.0076604549936699	0.0166803561202788	0.1168908448587018	0.157904397282067	0.013663469611781	0.0249337986810128	0.0005614342124086	7.65166432683e-05	3.15208374862865e-07	5.85479669704828e-09	0.0003081199121046	0.0008081996400912	9.493788023534642e-08	6.531866582435452e-07	0.0004269130850733	0.0007557914609293	1.8225478220680266e-07	5.712207324137966e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
