global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
829.2307574146682	0.6204834978863119	0.3849997711492328	687623.6490425044	886.0571751044347	0.3591042298537559	785097.3175540508	0.1289558478988591	783.4240239290583	-0.6040414558427756	0.3648660803766598	613753.2012691977	793.4061382883899	705.8172366156275	0.939732	13.018856	0.1274118265587013	0.0818747200046844	0.0854675083	0.1028463171	0.0890130122	-0.1080082848	-0.0098284879	-0.0367793397	0.1781298632	0.0197135767	0.0710458645	0.163873072	0.1159144083	-0.0998478139	-0.0771450448	0.1128533849	-0.1221346278	-0.1303847679	-0.0158254878	-0.0286741862	0.1043885802	-0.16049382	0.0416290911	0.1046031187	0.0551821631	-0.0844752415	0.0179479228	0.1192506476	0.0202004753	0.2445274	-0.0151687923	-0.067761822	0.0371083069	-0.158866144	0.0044207312	0.0037602808	0.1867555736	-0.0875382818	0.0060295863	-0.0892386359	-0.0838655709	0.0584535658	-0.0133786697	0.0046454379	0.123141579	0.0083759646	0.0109497078	0.0795180729	-0.0271177732	0.0353780643	0.0926971331	0.0448975432	0.0400974907	-0.0764596297	-0.0095595055	0.0208880008	0.0882316053	0.0963018505	-0.0453552848	-0.0262514196	0.1030076647	0.0616680537	-0.1050095328	0.1468366161	-0.0162256003	-0.0638568491	-0.0255681223	-0.0534855911	0.0356295099	0.0429005178	0.0065426604	0.0459225737	0.0551059106	-0.0648353749	0.0176499031	0.1437067008	0.1082959623	-0.018369999687124	0.0006565663675245	4.3107939496444605e-07	0.0003374568885049	0.0633020351621667	0.072604155736812	0.0040071476556721	0.0052713634302552	0.0303946353714081	0.0321549425007389	0.0009238338593608	0.0010339403272258	-0.0004309827028165	-0.0002599830904657	1.8574609012701556e-07	6.759120732809637e-08	-0.0002290327469702	3.196752373509998e-05	5.2455999184715664e-08	1.0219225737541807e-09	0.0001509503093113	0.0001479726248717	2.2785995881177145e-08	2.1895897711425894e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.5995000517859	1.3687426371176343	1.873456406663736	689895.5294862767	885.0890370148879	-0.9681380895467556	783382.6034439417	0.9372913604312416	784.9936802328566	1.569656303798297	2.4638209120537318	616215.0780055244	794.1211663415297	713.6266968246385	1.044915	14.476041	0.1350159949786315	0.0836044665071559	0.0485862134	0.0843019964	0.1248262189	-0.0878901961	-0.0216223504	0.0257585231	0.2179434731	0.065405757	-0.0254019603	0.0089581103	0.1040946315	-0.0439153821	0.0190101856	-0.0706349123	-0.212620371	-0.0145644349	-0.1323133788	-0.1817014859	0.1376318147	-0.0274669357	-0.0623367831	-0.2746589423	-0.0769500243	0.0174422177	0.100528065	-0.1309157774	0.0277004615	-0.0200597475	-0.0265356823	0.1377932959	-0.0639047925	-0.0888841149	0.0865493917	-0.0079768454	0.1401516558	-0.0166157377	0.1641614596	-0.1527645773	0.0579418772	-0.1744511325	-0.1474785674	0.089724587	0.0423748009	-0.1500501554	-0.0443567979	-0.0211744088	0.171446831	0.1216930811	-0.0035790865	0.0025698198	0.0282804036	-0.1410172123	-0.0979252583	0.0052149658	-0.0295300682	-0.0032282441	-0.1327998948	-0.1069919951	-0.0626404809	-0.0914548583	-0.0726299261	0.1692098028	0.0105579059	0.0105161689	0.0763273995	-0.0140885422	-0.1013991053	-0.054050986	-0.1049208824	-0.11018321	0.1618373458	-0.0639651241	-0.0014622554	0.1412592515	0.0993643757	-0.0164531651263502	0.0019168345607738	3.674254733376893e-06	0.0002707066426749	-0.0042867719976129	-0.0675888071597796	1.837641415951809e-05	0.0045682468532818	-0.0017142884085501	-0.0321089237799582	2.9387847476892345e-06	0.0010309829863071	0.0001910220746878	0.0006220047775043	3.648943301803145e-08	3.868899432381738e-07	-0.0002479831987203	-1.89504517501e-05	6.14956668475518e-08	3.5911962153286815e-10	0.0001780236696193	2.7073360308000005e-05	3.169242694472168e-08	7.329668383667902e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
831.6440977538796	1.0445977020937107	1.0911843592194608	691631.9053288645	886.4230778767512	1.3340408618632864	785745.872992493	1.77966502112094	786.1879176538796	1.19423742102299	1.4262030177716425	618091.4418649434	795.4838948606096	721.6884093043466	1.083922	15.016441	0.0882880740885841	0.0633816542342892	-0.0035460722	0.0592684323	0.0209343275	-0.1419100963	-0.0447861681	0.0106698891	0.1377472768	0.0293330116	-0.121979572	-0.0056325158	0.1478523543	0.0729801641	0.1889532932	-0.0416705329	-0.1465794379	-0.0126129007	0.0656517417	-0.0395636102	0.0874084867	-0.1040934595	-0.1825827907	-0.0774386086	-0.0168497099	-0.0365515384	-0.0778702063	-0.0302942695	0.0786272314	0.0003050927	0.1819694465	0.1650361192	-0.1030908922	-0.0930924778	0.0973584721	-0.0644178012	-0.006573309	-0.0478980245	0.2878970326	-0.064454754	-0.0089184794	-0.0130687541	0.0586843882	-0.0489003838	0.2024401852	-0.0709716074	-0.0661152898	0.0020416171	-0.0023793889	0.1618575445	-0.0508108631	-0.0309836594	0.0217444367	-0.1462888195	-0.0776097871	-0.068316859	0.07129237	0.0587602592	0.0796401516	-0.0664759417	0.1113227945	0.0312233867	-0.1249696166	0.1623893965	0.0248758034	-0.0686142652	0.0589304097	0.0249096807	0.0183460978	-0.0029936836	-0.0583265287	-0.0243500962	0.1863339364	0.012824709	0.113214034	0.1386044847	0.0898496795	-0.0095806236063822	0.006872541519968	4.723182694368407e-05	9.178834868716788e-05	0.0579427361437865	0.0622295081413993	0.0033573606718284	0.0038725116835204	-0.0016801054603234	3.418294822670007e-05	2.822754357808504e-06	1.1684739494692578e-09	4.20158305831742e-05	-0.0001490062441046	1.7653300195939964e-09	2.220286078216733e-08	-0.0003859982113978	-0.0001380150126775	1.489946192023007e-07	1.9048143724370492e-08	8.200809682162523e-05	-9.601557279767478e-05	6.7253279443050585e-09	9.218990219665584e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
831.7430091865747	0.0989114326951039	0.009783471517798	691796.4333307385	894.6478565656222	8.22477868887097	800394.787257462	67.64698448090607	785.7249695438667	-0.4629481100129169	0.2143209525645318	617363.7277647102	796.1696053616506	722.5043027420418	1.177559	16.313665	0.0548733196375837	0.0366970526351391	0.0063943739	0.0751938171	-0.0273814698	-0.0838256674	-0.1069037901	-0.0133339451	-0.0058566696	-0.0395634161	-0.0272684822	-0.0237136881	0.048164313	0.042751308	0.0337634907	-0.0599024158	-0.1099429004	0.0999110385	-0.1842359443	-0.0762179199	0.115367181	-0.1112303883	-0.0223326649	0.0782426929	0.0702843084	0.0118511868	0.0483857078	0.0587164718	-0.0068402944	0.0467602726	0.1768831665	-0.1562861403	0.1774757192	-0.0377353703	0.0480628347	-0.0042417571	-0.0779572382	-0.028216361	-0.0012455138	-0.1628704718	0.1315467248	-0.1426186571	-0.029185167	0.1295673385	0.0842675579	-0.0549117664	-0.0606884822	0.0988017834	-0.0124355443	-0.1407761882	-0.0738458184	-0.0129744582	0.0189769966	-0.0910667805	0.0965990573	0.155974668	0.0471961301	-0.0789285276	-0.1312292141	-0.1035541924	-0.0280937839	-0.0004171651	-0.1116931136	0.1552813194	0.0947444343	-0.0460349713	-0.1377739107	0.0560383826	-0.023454751	-0.0944321072	-0.0210549081	0.0290211834	0.2136419838	-0.0619520199	0.0280366283	0.1357462967	0.0798077096	-0.020391561728843	-0.0108109381224608	0.0001168763830876	0.0004158157897412	0.0230754361195693	-0.0348673000242172	0.0005324757521083	0.0012157286109787	-0.0015835591302248	9.654633009860002e-05	2.507659518918325e-06	9.321193855507841e-09	-2.196368907629386e-05	-6.397951965946806e-05	4.824036378401102e-10	4.09337893585626e-09	-0.000408001959451	-2.200374805319999e-05	1.6646559891585546e-07	4.841649283887024e-10	0.0001779955323251	9.598743550347478e-05	3.168240952769572e-08	9.213587774533733e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
832.2149619713762	0.4719527848014877	0.2227394310818793	692581.742929019	885.603723012484	-9.04413355313818	784293.9542135725	81.79635172699986	785.1015919934983	-0.6233775503683319	0.3885995703032221	616384.5097507256	794.7072395008015	719.5537430108274	1.211032	16.777399	0.0910633408850238	0.0469003671228457	-0.008467897	-3.37353e-05	0.0024281882	-0.0808083699	-0.0083347734	0.0365389534	0.0435489828	0.1223234699	-0.1091416643	-0.0061369597	0.077420316	0.0251875634	-0.1603943423	0.0497078419	-0.0430116381	0.1511233099	0.1165119432	-0.0461227406	-0.0089509556	-0.0058653428	0.0478524369	0.0128071215	-0.061398463	0.0012862899	0.0942825668	0.0514834961	-0.0304248129	-0.0852554134	0.2202386231	-0.0663952547	-0.0434227146	-0.0340262999	0.0633676445	-0.1366068007	0.0799923843	-0.0862794063	-0.0320402288	0.1449268704	0.1104628846	-0.0423485099	0.0523013224	0.1001676582	-0.0820538875	-0.0081396593	-0.1167747884	0.1557271809	0.0133389023	-0.0466761874	-0.0431475493	-0.0657415078	0.031933654	-0.1020621756	-0.0895135882	-0.1146144692	0.037805964	-0.0034196437	-0.0042017341	-0.1682355049	0.0019718517	0.1095868162	0.0904794126	0.1042314757	0.0623008942	-0.1605364441	0.0336353342	0.0809059669	-0.0760765824	-0.0812770552	0.0484388239	0.0282116054	0.203894373	0.1634879699	0.1596890058	0.1326888823	0.0692973963	-0.0151463597032375	0.0052452020256054	2.7512144289416038e-05	0.0002294122122598	0.0230885962425446	1.3160122975298257e-05	0.0005330832764512	1.73188836724973e-10	-0.0286415963291943	-0.0270580371989694	0.0008203410402845	0.0007321373770608	0.0003860020596879	0.0004079657487641	1.4899759008330113e-07	1.6643605216472938e-07	2.697023976727664e-05	0.0004349721992182	7.273938331043902e-10	1.8920081409278414e-07	-0.0001540053504419	-0.000332000882767	2.3717647964732428e-08	1.1022458615806728e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
834.406211393085	2.1912494217087897	4.801574028139105	696233.7256113616	896.4686356324416	10.864912619957636	803656.0146726915	118.0463262393147	786.6916789965875	1.5900870030891383	2.528376677392997	618883.7978024698	796.9028924502967	726.7000708338876	1.321999	18.314709	0.1029767962646298	0.0579495163499532	-0.044007568	-0.0808293299	-0.0178383205	-0.1756640909	-0.0340825658	0.0374799382	-0.0768952599	0.0435951815	-0.1287692058	-0.1496129777	0.0046780329	0.0391884027	-0.0713362243	0.0253771976	-0.0095476901	-0.0631594919	-0.0199011524	0.1848601947	0.0078632006	0.0972407431	0.139016858	0.1028468226	-0.0953030921	0.0333199579	-0.0598780358	0.1227830978	-0.0276178442	-0.1533452574	-0.1428660398	0.0946374264	-0.0548182488	0.0974475857	0.0973546834	-0.0464253663	-0.0243165332	-0.012862006	-0.0157765981	-0.1729068873	-0.0795109738	0.1188237189	0.1673158124	0.0033408429	-0.1103212902	0.1406131115	0.0073825435	-0.0620501467	-0.150179505	0.0711701	0.1088304087	-0.1203864095	0.0416725731	-0.0998524934	0.1912852248	0.0253607132	0.0607749444	0.0677960217	0.0678876133	0.0131637212	0.1741051466	-0.0452151731	0.0746215817	-0.1636209429	0.1080814616	0.0490321139	0.2308662167	0.1756106572	0.0785178177	-0.0499750521	-0.0181710478	-0.1123437103	-0.0356806922	0.0575092624	0.1361422738	0.1294367287	0.0583804184	-0.020823359003927	-0.0056769993006895	3.2228321060029085e-05	0.0004336122802064	0.0719523977669069	0.0488638015243623	0.0051771475444071	0.0023876710994122	-0.0471751096919632	-0.0185335133627689	0.0022254909744487	0.0003434911175679	-0.000182998314266	-0.0005690003739539	3.3488383024197695e-08	3.237614255596781e-07	2.701145623595913e-05	4.12164686824889e-08	7.296187679871353e-10	1.6987972906545885e-15	-0.0001249972993283	2.90080511136e-05	1.5624324839368628e-08	8.414670294092301e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
834.7279110497982	0.3216996567132355	0.1034906691294135	696770.6854855599	887.8404239874619	-8.628211644979729	788260.6184662362	74.44603619056379	786.0464932913214	-0.6451857052660444	0.4162645942796431	617869.0896155834	795.7641060767984	728.8671569824219	1.179523	16.340879	0.108603518905712	0.0769073110828985	-0.0895850242	-0.1711158487	0.041660221	0.0317190547	0.0322590774	0.1626519551	-0.0639966531	-0.0013056984	0.0219230312	-0.1437612848	-0.0656294652	-0.0224193113	-0.1169173638	0.0440294862	0.0590872784	-0.0288041072	-0.0052604259	0.0310666375	0.0402771132	0.1025327689	-0.099525324	0.0611837195	-0.1797783202	0.1604804661	-0.1417230338	0.0071449316	-0.1930245592	-0.064547093	0.0014916772	-0.1935063989	-0.0366387891	0.1601204009	0.0698288821	0.0075661975	0.0377194125	-0.0432865682	-0.0738261651	-0.036272298	-0.0559874678	-0.0748425311	-0.0750538807	-0.0197479543	-0.2087662856	-0.032497307	-0.0046319606	-0.0736496614	-0.1714342341	0.1238062386	-0.2287021743	-0.122590459	-0.0075731472	-0.0521285087	0.0337338983	-0.0667193659	-0.1622153693	-0.0711496994	-0.0561341686	-0.0693166252	-0.0503124979	-0.0385674968	0.0088726971	-0.2504858522	0.099246274	0.0807579449	0.1571757341	0.065469307	-0.0971443584	0.0223679376	-0.0773987872	0.0776238664	0.0216136508	-0.1223177452	-0.2358210369	0.1259946088	0.0471208409	-0.0165720606213142	0.0042512983826128	1.8073537938006207e-05	0.0002746331932365	-0.000694408897786	-0.0726468066646929	4.822037173243674e-07	0.0052775585185772	-0.0476305442236366	-0.0004554345316733	0.0022686687430398	2.074206126405668e-07	0.0002989992455156	0.0004819975597816	8.940054881889807e-08	2.3232164763541714e-07	2.7002715633717145e-05	-8.740602241985584e-09	7.291466515953922e-10	7.639812755260343e-17	1.799598682251596e-05	0.0001429932861508	3.238555417161681e-10	2.0447079884209137e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
833.9434549286016	-0.7844561211966266	0.6153714060828565	695461.6860182525	889.2368191205538	1.3963951330919144	790742.1204796406	1.9499193677227853	786.0934351637326	0.0469418724111392	0.0022035393854636	617942.8888075175	795.6770581169848	725.760786320996	1.020253	14.134379	0.1180411928863255	0.0808677028510389	-0.0811302542	-0.1905754909	-0.0234898534	0.0517428807	0.0640423268	0.1077930584	-0.0506448011	0.0009749416	0.0033731562	-0.1239383209	-0.0375219824	-0.0143680483	-0.012464479	-0.0326062133	0.013323392	-0.1150285495	0.0768038083	0.0448595268	-0.0336969331	0.1005903602	-0.1230104547	0.136911283	-0.0854958254	0.1402503164	-0.0454486101	-0.0451850616	-0.0526910028	0.0485425547	0.0353592154	-0.0983684044	-0.1194523187	0.1466113099	0.0517686571	-0.0205567412	0.0275506865	0.0640821586	0.0539978928	0.0131668732	-0.1234341023	0.1268771684	0.0195061769	0.0036783836	-0.0541106957	0.0778436637	-0.02280657	-0.0869402445	-0.1848275772	0.0281264994	-0.2256415047	-0.0961211154	-0.0407861382	-0.0560196588	0.102383601	-0.1265565694	-0.0869610293	0.0403589383	0.1211397243	-0.0012321065	0.0529133139	0.0112509316	-0.0339722459	-0.1380743714	0.1424445912	0.092492607	0.1382138022	0.1129633461	0.0554061585	0.094986417	0.0012019906	0.2221587364	-0.0658352262	-0.0030514515	-0.0491958262	0.1223675745	0.0355847396	-0.0307908036510156	-0.0142187430297014	0.0002021726533446	0.0009480735894753	0.0766808028630947	0.0773752117608807	0.0058799455277287	0.0059869233950411	-0.0475840913238556	4.645289978100209e-05	0.002264245747117	2.157871898063824e-09	-6.900240445646441e-05	-0.000368001649972	4.7613318207735e-09	1.3542521438216186e-07	2.6993918861517585e-05	-8.796772199559655e-09	7.286716555021949e-10	7.738320113094561e-17	0.0001780012439975	0.0001600052571749	3.1684442864657535e-08	2.560168232363278e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
833.4283903918866	-0.5150645367149309	0.2652914769813664	694602.881911211	893.7400085742657	4.503189453711912	798771.2029263286	20.278715256022185	785.6631598077897	-0.4302753559428538	0.1851368819317495	617266.6006791606	796.1444585548257	734.536036206692	1.081971	14.989413	0.0990599774315789	0.0544533973247897	-0.0728112384	-0.1655135397	-0.0369254492	0.1105522943	0.0660418183	0.0948433472	-0.0338646641	-0.1291938008	0.0330216366	-0.104359324	-0.161674613	-0.0769589184	0.055704068	-0.0833882672	0.0329582403	-0.0428583894	-0.071487173	0.0019700335	-0.1635876013	-0.0437145594	-0.1674357606	0.014426883	-0.1197283604	0.0936283855	0.0148083094	-0.0454864206	-0.0189454485	0.039535692	-0.2431076267	-0.0836956252	0.0927671309	0.1763160675	-0.039369664	0.1073353275	-0.0579533528	0.0898574783	-0.0365729997	-0.0776634553	-0.0199086805	0.0227222652	-0.1213749929	-0.1601964004	-0.0471338978	-0.1060475608	-0.058187312	-0.038778899	-0.0797134578	0.04642058	-0.0881689331	-0.0770278518	-0.0214459454	-0.05711138	0.1287607418	0.0395710621	-0.2153520236	-0.1212395593	0.0537727444	-0.0543843153	-0.0359574434	-0.0563658497	0.0032316813	-0.1071624212	0.0679393337	0.1325309092	0.0514896992	-0.0060526433	0.0845239043	0.0372036438	-0.0360016755	0.2056746125	-0.0610382126	-0.0713508913	-0.012778255	0.1185609488	0.023839813	-0.0171287077467496	0.013662095904266	0.0001866528644973	0.0002933926290735	0.0326456380764739	-0.0440351647866208	0.0010657376854201	0.0019390957377848	-0.0475732708059837	1.0820517871899804e-05	0.0022632160951794	1.1708360701610303e-10	0.0004280020254019	0.0004970044298583	1.8318573374812866e-07	2.470134032988379e-07	2.6967458742976905e-05	-2.6460118540679813e-08	7.272438310541614e-10	7.001378731868274e-16	-0.000152005790482	-0.0003300070344795	2.3105760340057687e-08	1.089046428059539e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
831.4692187045282	-1.9591716873584344	3.838353700546896	691341.0616531186	891.4523259126223	-2.28768266164343	794687.2493750242	5.233491960383969	785.7882436799256	0.1250838721358604	0.0156459750685002	617463.1639055822	796.7510345228663	719.9739028968002	1.132837	15.694102	0.0679082394699344	0.0391289822529395	-0.0006953463	-0.1597438749	-0.0439233331	0.1988825427	0.1760922932	0.0469655864	0.0979963156	-0.2542118599	0.0961254605	-0.0462636664	-0.1541891246	-0.0442989752	0.0797960197	-0.0158101775	-0.0721836806	0.0258397277	0.0693299655	0.0531164979	-0.2614629708	-0.050957534	-0.0902705308	0.0624069968	-0.1161087096	-0.027585736	0.0150956392	-0.0269986294	0.0559401903	-0.0514929443	-0.0090817039	-0.1318053454	0.024479742	0.1304676939	-0.1058030281	0.0791680386	-0.0500866774	0.0298738865	0.0457252135	0.044582322	0.1373573062	0.1921541672	-0.1102182532	-0.2666465833	-0.0876045977	-0.0568542288	0.0288057326	0.0496089538	0.0245062229	0.029710284	-0.0637502345	-0.0316944181	0.0247032656	-0.0354311653	0.0387574914	-0.1119870581	-0.1701163398	-0.0240148395	0.1867886351	-0.0386627582	0.0269266308	0.0159008808	0.0174031942	-0.0281453742	-0.0452725322	0.0999049217	-0.0688634252	-0.0603463885	0.1056172903	0.0578665801	0.0624313998	0.0650267817	-0.0462399633	-0.037163579	-0.00885583	0.1145803187	0.0119549848	-0.0123328449727466	0.004795862774003	2.3000299747067757e-05	0.0001520990651218	0.0325219873059978	-0.0001236507704761	0.0010576796583314	1.5289513039333785e-08	-0.0173843708855372	0.0301888999204465	0.0003022163510859	0.0009113696784067	0.0001879635790311	-0.0002400384463708	3.533030704218058e-08	5.7618455736107434e-08	-0.0002880235685851	-0.000314991027328	8.29575760604958e-08	9.921934729719728e-08	-0.0002529728368833	-0.0001009670464012	6.39952562007847e-08	1.019434445900226e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
828.505084887627	-2.9641338169011533	8.786089284496999	686420.6756846542	889.7042738657731	-1.7480520468492386	791573.6949350225	3.0556859584938127	784.4475281649254	-1.34071551500017	1.797518092162171	615357.9244440615	795.2879363668189	715.2405630674875	1.299963	18.009436	0.0530018835116071	0.0267002353361982	0.0790245878	-0.0840360856	-0.0876719544	0.1896657789	0.1557987227	-0.0427442565	0.0413191825	-0.264344863	0.1743287601	0.0232273944	-0.188805425	-0.0975267732	0.0511497571	0.004717583	0.0212239338	-0.0131417042	-0.1202368207	0.0616169606	-0.148482994	0.0022175011	-0.0435497906	0.00180698	-0.0179596092	0.076175916	0.0060631328	0.0093462602	0.0444057316	0.0982529416	-0.1488500987	0.0114066696	-0.007896156	0.0928471647	-0.1802244035	0.157687907	-0.050482337	0.0207538681	-0.0924127874	-0.0655847368	0.0599267798	0.0688446539	-0.1446948869	-0.1617874756	0.0230180937	0.0007854784	-0.008202986	-0.0434174892	-0.0038710082	0.046141043	0.0422383521	0.0198548729	0.0981167861	-0.0135640621	0.168183713	0.1187371413	-0.1597351755	-0.1145705342	0.104971578	-0.0235824879	-0.0023660283	0.0256146264	-0.0427539848	0.0366669977	0.0670318927	0.0105182827	-0.2462888332	-0.0259120176	0.1723136271	-0.1002778168	0.005339693	0.1005936438	-0.112375084	-0.0673101547	0.0672212968	0.1104315261	-0.0	-0.0106142267264601	0.0017186182462864	2.953648676468884e-06	0.0001126618090006	0.0324871776958985	-3.480961009930117e-05	0.0010554167146448	1.21170895526537e-09	0.0023133365064182	0.0196977073919554	5.351525791927163e-06	0.000387999676499	0.0003370011533127	0.0001490375742816	1.1356977733408995e-07	2.221219854774344e-08	2.698553733515574e-05	0.0003150091059202	7.282192252670844e-10	9.92307368126789e-08	-8.600455181983777e-05	0.0001669682850634	7.396782933731161e-09	2.7878408217033572e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
827.1687832786126	-1.3363016090144129	1.7857019902545088	684208.1960306205	884.438856454996	-5.265417410777104	782232.090807421	27.724620509714665	784.2393466002189	-0.2081815647064786	0.0433395638836377	615031.3527559383	794.18297627575	685.9473144879738	1.27782	17.702662	0.0632869224421816	0.0349297747118951	0.1780528106	-0.1183848259	-0.0065891149	0.1722879499	0.2267107359	-0.0234273349	-0.0491973041	-0.0236207828	0.0382644618	0.0138298329	-0.2405246069	-0.0612623616	-0.0935034564	-0.0085225473	0.0433897413	-0.0162831193	0.0589551669	-0.0130387942	-0.0065987001	-0.0406700508	0.0474073171	0.0893850643	-0.0002449205	0.0198534066	-0.0394814031	0.0268569211	-0.0027537424	0.0789112724	-0.1570564051	-0.123380167	0.0030101131	0.145192101	-0.194172739	0.0241386169	0.0701300669	0.0167355712	-0.0622944662	0.0909489814	-0.0415068757	0.0125654041	-0.0681010338	-0.0169042729	-0.0650362548	-0.0129884043	0.0245798301	0.0192553005	-0.1049309143	-0.0478438073	0.0697377341	0.0512956735	0.1441370363	-0.018124894	0.0405811062	-0.123568161	-0.1109975056	-0.0271714498	0.038769879	-0.0752828862	-0.0675195604	-0.0317132687	0.0060398179	0.0288326956	-0.0229677427	0.0043797286	-0.1197827143	-0.0455580704	0.0878776606	-0.060882529	0.0716159572	0.0086044416	-0.1063227438	-0.0429489094	0.1073347386	0.10612066	-0.0119549848	-0.0156841023650144	-0.0050698756385542	2.5703638990406365e-05	0.0002459910669962	0.0031276764915446	-0.0293595012043538	9.782360235760738e-06	0.0008619803109684	0.0022049075571146	-0.0001084289493035	4.861617335421073e-06	1.175683704708265e-08	8.300316235744267e-05	-0.0002539979909552	6.889524961335987e-09	6.4514979409307e-08	-3.699295693304627e-05	-6.397849426820201e-05	1.3684788626502163e-09	4.093247728826358e-09	0.0001710012959561	0.0002570058477759	2.9241443218665707e-08	6.605200579102852e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
