global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
825.1709676128559	-1.1355541137397722	1.2894831452313196	680907.1257911369	892.2100597763061	-3.425641098022425	796038.7907660397	11.735016932460285	782.2686579697797	-0.2830704323558848	0.0801288696741475	611944.2532418402	791.1738887506028	676.1108599947645	0.937171	14.948553	0.0806276108973206	0.04411786898369	0.0587180706	-0.1070443787	-0.0155982162	0.0555881922	0.0726470889	-0.0747151441	-0.0050955001	0.0171920289	-0.1697610674	0.0661075869	0.0182412869	0.1814873979	0.0251381743	0.0222279818	0.0270164991	-0.1062770881	0.2166197797	0.0834525006	-0.0429856809	0.0143872072	0.0147670597	0.0452999336	-0.0192895078	-0.0114560452	0.0317977606	0.0948376767	-0.0720273322	0.0591121688	0.0798483974	0.0592208684	0.029032485	-0.1761443925	-0.0862408604	0.0287453946	0.0043382198	0.0797322775	-0.144406658	0.05117917	0.1370714061	-0.0916776339	-0.0933756507	-0.0555423002	0.0460429817	-0.110136573	-0.0640327184	-0.1195340108	-0.0083252153	-0.0484318802	-0.0235963031	0.0384453897	0.1065647901	0.0259432993	0.0846626712	0.0703199608	0.0401477831	-0.0057388962	-0.0730602178	0.0739415323	-0.0271175661	0.034591072	0.1155612787	-0.0400851738	0.0727980286	0.0762132514	0.0534057936	-0.0279693117	0.0342287209	0.0820764569	0.1324824787	-0.1005692401	-0.1326365858	0.1437067008	0.1082959623	-0.0071220340556692	-0.004724659481198	2.232240721327416e-05	5.072336909011188e-05	-0.0202653675176094	-0.0221860038525532	0.0004106851206237	0.0004922187669455	0.0056589128143258	0.0262215172533614	3.2023294240140745e-05	0.0006875679670683	7.101359154160276e-05	-0.0004159893001645	5.042930183637595e-09	1.730470978514314e-07	0.0005049978219158	9.400149085550004e-05	2.550228001397021e-07	8.836280283056658e-09	-5.401785521414528e-05	-3.991781518406079e-05	2.917928681936362e-09	1.593431969068834e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
824.8865903152749	-0.2843772975809315	0.0808704473794337	680437.8868819602	891.0232299041749	-1.186829872131284	793922.396228868	1.4085651453831598	783.2755588868848	1.006900917105099	1.0138494568670902	613520.6011495618	792.0670721487033	669.3977239998904	0.85373	13.617608	0.0212692291805548	0.0140754443767347	0.0729636802	-0.0478253656	-0.0557975388	0.0810257336	0.067006563	0.0308974196	-0.0338866666	0.0390587737	-0.0974294314	0.0396853016	0.0212381887	0.0964328862	0.0531539237	-0.1360149901	0.0570757988	-0.1326543654	0.1000147014	-0.0355020608	-0.0197404252	0.0164084737	0.0526613024	0.0936937874	0.0501955654	-0.0191394876	-0.1578041626	0.0312947463	-0.1580201351	-0.0338082917	-0.0988789281	-0.1108166881	0.0025428893	-0.1073357013	-0.0311996998	0.1129986867	0.0088411212	0.1652859024	-0.0310492569	0.1293846745	0.0115914666	0.0139861092	-0.0961411964	-0.0180070491	0.0791631885	0.0064947156	0.0252360178	0.1378728865	0.0180168948	-0.0318293862	-0.0063829581	-0.0091806199	0.1043047784	0.0316254514	0.1469676271	0.0465121196	0.0311834706	-0.05187142	-0.0401660174	-0.0525767519	-0.0107418285	-0.0100143813	0.0891277366	-0.0857340849	0.026996065	0.0434807037	0.0514304108	-0.0875191683	0.0046039584	-0.0385798192	-0.0361597618	-0.1176004236	-0.0574048419	0.1412592515	0.0993643757	-0.0071715081413685	-4.947408569929996e-05	2.447685155781677e-09	5.143052902171468e-05	-0.0074624993666958	0.0128028681509136	5.568889679793521e-05	0.0001639134328896	0.0101255291459523	0.0044666163316265	0.0001025263404855	1.995066145395257e-05	6.30117233537548e-05	-8.001868187847968e-06	3.9704772800101284e-09	6.402989449569332e-11	0.0004339984527044	-7.099936921140004e-05	1.883546569498133e-07	5.0409104284166996e-09	-5.401368036708524e-05	4.174847060036661e-09	2.917477666797649e-09	1.7429347974696742e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826.4188156447221	1.5322253294472148	2.347714460199626	682968.0588516253	892.5731946182251	1.5499647140502475	796686.907750984	2.4023906148008654	784.2468318117449	0.9712729248600454	0.9433710945661872	615043.0932067592	792.1669542277517	659.5148337135067	1.046933	16.699337	0.0431372305543045	0.0299934655016328	0.0899947487	0.0660146534	-0.1410613418	-0.0443541911	0.0505900524	0.0066676217	0.1201503471	0.0625477441	-0.1382456727	-0.0425210089	-0.0228017869	-0.0166494146	-0.1542406427	-0.0030972017	-0.0082278103	-0.0557746468	-0.0471483884	-0.0677240847	-0.1246858573	0.0777790007	0.1051354805	-0.0223707241	0.0195284797	-0.0279519918	-0.1089588634	-0.0055641369	-0.1554917497	-0.0549508237	-0.0956448043	0.0002406335	0.0176786287	0.0731456981	-0.0929790945	-0.0023829605	-0.0790188749	0.0991017624	0.148245469	-0.0501105858	0.105365064	-0.1415023474	0.003589378	-0.0131216448	0.0022624369	0.0860283309	-0.041155193	0.0634407859	-0.021703282	-0.0276656762	0.0055849404	-0.0117726711	0.094222256	-0.0512294132	0.073658742	-0.0392149454	-0.0004160188	0.0970269299	0.0520263269	-0.0005640036	0.0906941921	-0.0742518204	0.0790260173	0.0017929231	0.0996428283	0.0616136749	0.003346425	-0.0905820887	-0.0404143687	-0.0075279122	-0.126159078	-0.0762138653	-0.0799316997	0.1386044847	0.0898496795	-0.0071220106197529	4.949752161560045e-05	2.4500046460868334e-09	5.072303526787308e-05	-0.0365888444681843	-0.0291263451014885	0.0013387435395169	0.000848343978971	0.0152355364313194	0.005110007285367	0.00023212157035	2.6112174456504832e-05	0.0001690136539363	0.0001060019305825	2.856561521689937e-08	1.1236409287226732e-08	0.0005049951668709	7.099671416649995e-05	2.550201185629681e-07	5.040533422439696e-09	-5.404264853470609e-05	-2.8968167620849205e-08	2.9206078606457703e-09	8.391547353096163e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829.7654663685769	3.3466507238547365	11.200071067477433	688510.7291778619	900.9053882217408	8.332193603515748	811630.5185269656	69.42545024646874	784.9382534935361	0.691421681791212	0.478063942050988	616128.0617974827	793.1882846399319	676.1996115631871	1.022834	16.314945	0.0861027546745464	0.0518530595824378	-0.0038022739	0.0849027032	-0.0678342426	-0.1453930258	-0.0796405998	0.043937785	0.1902580665	0.0214407181	0.0077567823	-0.008571576	-0.1015331797	-0.0432752778	-0.0685083107	0.2672175931	-0.0276530079	-0.0826007196	0.0183050723	-0.0062814477	0.0296795234	-0.1703637127	0.0726845494	0.0370923212	0.051079773	-0.0260030204	-0.0693681991	0.0436169976	0.0523309171	-0.0966932341	-0.115135431	0.0914431504	0.0846252659	0.1125104312	-0.0245200352	-0.1898750769	-0.0935647475	0.0497493655	-0.0919225908	-0.0521635006	0.0740637895	-0.0177278024	-0.1639520275	0.1134851334	0.0430718184	0.0799311442	0.1202975843	0.0386858592	0.040852563	-0.0271141667	0.0586724881	-0.0103773868	0.0108942304	-0.0495308249	-0.0747328539	0.0107241275	-0.0655190623	-0.0759484829	0.1075135691	0.0175798407	0.1884711568	-0.0590433289	0.0898156063	0.0691410127	0.0533981025	0.1402444905	0.0829586836	-0.1058814295	-0.1184734863	-0.0210237292	-0.0646731933	-0.0120705051	-0.0130656753	0.1357462967	0.0798077096	-0.0137422504397619	-0.006620239820009	4.38275752744328e-05	0.0001888494471491	0.0076744326784279	0.0442632771466122	5.889691693572203e-05	0.0019592377037578	-0.0072823519221429	-0.0225178883534623	5.303264951793839e-05	0.0005070552958989	0.0003310106752874	0.0001619970213511	1.0956806715422057e-07	2.6243034926628755e-08	0.0004129908710099	-9.200429586099996e-05	1.705614595375159e-07	8.464790456878412e-09	-5.406831841186415e-05	-2.5669877158057534e-08	2.9233830558867276e-09	6.589425933097639e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
831.4317516996945	1.6662853311175922	2.776506804697664	691278.7577344225	899.1284202575683	-1.7769679641725131	808431.9161148705	3.1576151456954067	785.2283448718842	0.2900913783481655	0.0841530077919385	616583.5535902388	793.6273171360507	690.5867002908285	1.085624	17.316477	0.091296283943798	0.0667503585152056	-0.0748591258	-0.0316184947	0.0102529531	-0.2837450791	-0.1585124078	0.0463619956	0.0943458542	-0.1180550276	0.083900419	0.1325345794	-0.0966584438	-0.0038116738	0.1322725921	0.1344116962	0.0443141391	0.036086206	0.005718742	-0.0193250373	0.227539502	0.0562763034	-0.0403272018	0.0996416116	-0.0140693306	0.1191482591	0.0362094404	-0.0658579325	0.0154734512	-0.1849552725	-0.2538693437	-0.1354269066	0.1243198609	-0.0214069345	0.1071186119	-0.1550741599	0.0152034695	-0.0117900762	-0.083900321	0.0208456711	-0.1134133646	0.188512053	-0.0799682845	-0.0481134231	0.0088811127	0.1311516507	0.0220383715	-0.0196284081	-0.2295100471	-0.0426085856	0.059833379	-0.0529144526	-0.0195660795	-0.0514862695	-0.0371553323	0.2039284492	0.0419259113	0.013826116	0.0982946222	0.1366163594	0.00267373	-0.0642913988	0.0224183054	0.2200604355	0.0472880804	-0.1306469281	-0.0889810335	-0.0784315268	0.0335718777	-0.0296846183	-0.1240260458	0.0278188079	-0.0262963047	0.1326888823	0.0692973963	-0.0071493455628228	0.0065929048769391	4.3466394716367366e-05	5.111314197665406e-05	-0.0579075299056341	-0.065581962584062	0.0033532820197719	0.0043009938163773	-0.0071634965219828	0.00011885540016	5.131568242045967e-05	1.412660614721742e-08	0.0004590540639813	0.0001280433886938	2.107306336577475e-07	1.6395109388217154e-08	0.000504950839232	9.195996822209997e-05	2.549753500411011e-07	8.456635755409634e-09	-0.0002141161831486	-0.0001600478647367	4.5845739886124827e-08	2.5615319006788496e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
832.0753987497163	0.6436470500218547	0.4142815250018359	692349.4692044994	902.1852826690674	3.0568624114990826	813938.2842646651	9.344407802835986	785.0166260250031	-0.2117188468811264	0.0448248701246738	616251.1031356796	794.246148700363	701.4448051143003	1.09952	17.538141	0.1184571860932251	0.0789777425177049	-0.1016990893	-0.0627207949	0.0143694529	-0.1064294465	-0.1965289467	-0.0974175946	0.0086270705	-0.0082031202	-0.1174539665	-0.0850888885	-0.0506566636	-0.0036005677	0.1828337995	0.0535521808	-0.0367393944	-0.0611150644	0.0570163283	-0.0249024015	0.0134220297	0.1881975867	0.1157323413	-0.0538085709	0.1573628145	0.005760526	-0.0552149193	-0.0749015999	-0.1015469363	0.0544587369	0.1670348898	-0.0726757404	0.1002822691	-0.0975960478	0.1572829601	0.0229287911	-0.0824241428	0.0160715548	-0.0710906047	-0.016152812	0.0898911716	-0.0292810184	-0.0862846335	-0.1235702313	-0.0997092533	0.1702341429	-0.0780387845	0.00664719	0.0113230372	-0.0323744456	0.0461463837	-0.050792046	-0.0268885454	0.0717589486	0.0035479477	0.1028828947	0.1348679092	0.0391700768	0.0230084693	0.1434584731	0.0338831666	-0.0590938664	-0.0503366334	0.0705406253	0.0077432778	0.1719230144	0.0933533093	-0.1411429986	-0.3247621711	0.0071855184	-0.151490833	0.0226574158	0.1806416639	0.1294367287	0.0583804184	-0.007122925922161	2.641964066180027e-05	6.979974126986501e-10	5.073607369259313e-05	0.0157757635720514	0.0736832934776855	0.0002488747162812	0.0054292277377187	-0.0071644860936856	-9.895717028004028e-07	5.132986098661436e-05	9.79252154983289e-13	0.0002210011144613	-0.00023805294952	4.8841492593136626e-08	5.6669206775171673e-08	5.958833649399864e-06	-0.0004989920055826	3.5507698461220094e-11	2.489930216353456e-07	-0.0003720008961095	-0.0001578847129609	1.38384666706271e-07	2.4927582586745793e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.864061777546	-1.211336972170329	1.4673372601467811	690335.0891534818	906.9582804107666	4.772997741699214	822573.3224056548	22.7815074422658	785.121211910464	0.1045858854608923	0.0109382074376388	616415.3173917558	794.583676086613	701.1109561006745	1.14835	18.317005	0.0970055695662993	0.0514710493379011	-0.0800205235	-0.0591029837	0.0557122526	-0.0672192066	-0.1273040903	-0.1082060151	-0.0640578684	0.064104221	0.0756438467	-0.0426560748	-0.0396648829	-0.0115742113	0.1249539226	-0.0708170924	0.071688652	-0.1389232386	0.0383823106	-0.0282382239	0.1342423193	0.0951226116	0.0597895978	-0.0652972044	0.0447473435	-0.1951504513	0.0334419674	0.0174228445	-0.0186234882	-0.1332958688	0.0524547847	0.1289799558	0.038318078	-0.0489193838	0.1278006609	0.1021461804	0.0255490776	0.0730142995	-0.126053749	-0.006798199	-0.08509849	-0.1740544099	-0.0971488081	-0.0484546372	0.0046645542	-0.0158582918	-0.1504116844	0.1000201592	-0.0202206942	-0.022665031	0.0273571907	-0.0678836974	0.0245594687	0.012251087	0.0519801626	0.1338611422	0.1994836216	-0.2710738355	-0.0333086395	-0.0118454468	0.2050777922	-0.1067698594	0.0434407381	-0.0756971664	-0.1164939612	-0.2468668946	0.0287670984	-0.0890827549	-0.0503581966	-0.1110950298	0.037188751	-0.0726519599	-0.0280944831	0.1259946088	0.0471208409	-0.0071876358144606	-6.470989229960013e-05	4.187370161425848e-09	5.1662108601316695e-05	-0.0167540505951251	-0.0325298141671765	0.000280698211344	0.001058188809751	0.0203988108136741	0.0275632969073597	0.000416111482612	0.0007597353364032	-0.0001310016471866	-0.0003520027616479	1.716143156560242e-08	1.2390594420774828e-07	-6.099648227442245e-05	-6.695531592382231e-05	3.720570849853932e-09	4.483014330458854e-09	-5.4004001691950935e-05	0.0003179968944175	2.916432198744239e-09	1.0112202485920589e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.5101842920868	-0.3538774854591793	0.1252292747149116	689747.166212876	899.7920881271363	-7.16619228363038	809625.8018561922	51.3543118459636	785.135151973387	0.0139400629229839	0.0001943253542967	616437.2068642735	794.3053899776717	690.606724633799	1.165722	18.594103	0.1430596823510068	0.095841527561234	-0.0545351863	0.0504144091	-0.0078887095	0.0208364344	-0.0337054099	0.0091073795	-0.0123946804	0.1232299796	-0.043730187	-0.2652410178	-0.0407449604	-0.0421785049	0.0491251498	-0.1419563797	0.0137429407	-0.0554196521	0.1585033257	-0.0634199672	-0.1808199313	-0.0731426304	0.0677817861	0.1576550314	-0.2394423932	0.1247411707	0.0829310242	-0.1755924553	0.002835152	0.1578887599	-0.0055022119	0.2537579048	0.0308231911	0.0113429018	0.0669779754	0.10192752	-0.035289071	0.0758698897	0.1492586672	0.2331692313	0.1545893833	-0.0413297526	0.1102064297	-0.0903946692	0.210167914	-0.1061884726	0.0238000331	-0.0656753526	0.026585814	-0.0037165907	0.107166198	-0.1239685584	-0.0370113656	-0.0744460135	0.1309337875	0.0288864417	0.1210813387	0.1445762456	-0.0417154602	-0.0374599326	-0.0285662048	0.0467216917	-0.1075918919	-0.0607737759	-0.0797147225	-0.0576222532	0.002161966	0.0305466099	0.0171693278	-0.077285068	0.0732769017	-0.0631148884	0.2217399361	0.1223675745	0.0355847396	-0.016879561118742	-0.0096919253042814	9.393341610377008e-05	0.0002849195835613	-0.0439443984278966	-0.0271903478327715	0.0019311101531897	0.0007393150152671	-0.0676291433930913	-0.0880279542067654	0.0045737010360833	0.0077489207218283	9.500037477053257e-05	0.0002260020219571	9.025071206541641e-09	5.107691392871223e-08	5.994088549066134e-06	6.699057082348858e-05	3.592909753404576e-11	4.4877365792568396e-09	-0.0001240005090551	-6.999650736314906e-05	1.5376126245923938e-08	4.8995110430393815e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.2864093648894	-0.2237749271973825	0.0500752180421938	689375.5215760408	899.9830095291138	0.1909214019775618	809969.417441081	0.0364509817330777	785.2506720441269	0.1155200707398762	0.013344886743746	616618.6179457529	794.4282106797388	693.7991261311939	1.053156	16.798595	0.1280516760530013	0.0665274740904706	-0.0501288147	0.0650628664	-0.0422033226	0.0649947789	-0.0044769828	0.0871177149	-0.1196837826	0.0590301157	-0.026754499	0.0643719996	-0.0504034208	-0.0330671991	-0.0826797906	-0.1535391523	-0.1234431157	-0.0515305996	0.0951913038	-0.1270478807	0.0099488074	-0.1379323424	-0.1256348615	-0.0470107716	0.0042684626	-0.0435671703	-0.2394749367	0.0059640068	0.0205067366	0.0432509779	-0.1000968297	0.1661948492	0.0200034975	0.0933097678	-0.0694715379	0.172077283	-0.0277004298	-0.0375367589	-0.0865200637	0.1576755273	-0.0538154988	-0.1060778713	-0.0320226541	0.0898281194	0.008960954	0.0022092531	0.1967232447	0.1978788967	0.0190813133	-0.0093113271	0.0715600189	-0.042185332	0.0010221874	-0.0262139474	0.0560482737	-0.0846591318	0.1124883198	-0.1146756335	-0.0440526884	-0.095890645	0.1705980928	0.0367805368	0.0716966649	-0.007960057	0.0049952544	0.0878728412	-0.0566371176	0.0905875161	-0.0610691783	-0.1308918173	-0.042361114	-0.0039615127	0.1528712317	0.1185609488	0.023839813	-0.0071122994378498	0.0097672616808922	9.539940074302512e-05	5.058480329363858e-05	0.0041320778343134	0.04807647626221	1.7074067228824117e-05	0.0023113475697908	-0.0370711894176878	0.0305579539754035	0.001374273084842	0.0009337885511628	-3.4015882411716185e-05	-0.0001290162571822	1.1570802562477024e-09	1.6645194617316153e-08	-0.0005879989594919	-0.0005939930480409	3.457427763635571e-07	3.528277411209976e-07	-5.401013158840145e-05	6.999037746669855e-05	2.91709431419644e-09	4.898652937930944e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829.4328555626387	-0.853553802250758	0.7285540933367262	687958.861886793	895.3006398010253	-4.682369728088474	801563.2356281254	21.92458627051933	784.932229870301	-0.3184421738259289	0.1014054180709831	616118.605489163	793.6799529432519	680.525445486044	1.051473	16.771757	0.1111880652897605	0.0685853916938318	-0.0316339174	0.1256671168	-0.0895759108	0.0465856653	0.0445881989	0.2202037458	-0.040340313	0.0484302516	0.0547595047	-0.1645619418	0.0113616148	-0.0607484586	-0.1186738486	-0.0968240034	-0.0772364801	0.099311277	0.0797068222	0.0215015977	-0.086758253	0.0941152978	-0.1220549768	0.1076123755	0.0143748127	0.0310942189	-0.0824260745	-0.0632698114	0.086110442	-0.0582290914	-0.080469922	0.0315925679	-0.0343018815	0.1135870854	-0.0878954004	0.0673779889	-0.0072478023	-0.0444374379	0.0859774676	0.1501410712	0.0812452204	0.1412885226	0.1321085971	-0.0976005821	0.0027764207	-0.0157536704	0.0333200934	0.1030560025	0.0034342124	-0.0029381725	0.0928487285	-0.0536433876	0.0174005158	-0.0813085498	0.0956781432	-0.1093958478	0.0283609234	0.1691661032	-0.0180148466	0.0394170094	-0.0337913789	0.0938138188	-0.0242322877	0.0170644455	-0.0379717146	-0.0908264971	-0.0123812659	0.0786580413	0.0254388725	-0.1056055996	-0.117696069	-0.0484836222	0.0788824766	0.1145803187	0.0119549848	-0.0072180495871805	-0.0001057501493307	1.118309408346546e-08	5.210023984299659e-05	-0.0559049030065068	-0.0600369808408202	0.0031253581801669	0.003604439068481	-0.0289767306891377	0.00809445872855	0.0008396509214308	6.552026210820086e-05	0.0002180005106285	0.0002520163930402	4.7524222634286746e-08	6.351226236100072e-08	1.899411598871304e-05	0.0006069930754806	3.607764421926844e-10	3.684405936814133e-07	-5.400208868803893e-05	8.04290036251988e-09	2.916225582670822e-09	6.468824624142241e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829.2146460183804	-0.2182095442582294	0.0476154052053842	687596.929171388	901.5229332733154	6.222293472290062	812743.5992177227	38.71693605530351	785.483290207359	0.5510603370580611	0.3036674950785439	616983.9991949782	795.2498105054984	688.9781603937025	0.967587	15.433715	0.1119986603583808	0.0751386620018688	-0.0107821048	0.0807058303	-0.0397100502	0.0534192654	0.0768525226	0.1524538799	-0.0854548734	-0.037068088	0.0490611182	0.0738071697	-0.0129481254	-0.0858503768	-0.120428458	-0.0531453193	-0.0444203065	0.030813392	0.0482684017	-0.0055729956	0.0872890175	0.147104626	-0.0914765483	-0.0707221318	0.0603914478	-0.1577235332	-0.0324911765	0.0698706706	0.0421932315	-0.030772344	0.0772542419	0.0484770824	-0.0396094342	0.1573421559	-0.0680008199	0.074532564	0.0474608211	-0.0809627498	-0.0691409858	0.0096563093	-0.0253702005	-0.0421673844	-0.0766050018	-0.0358991315	-0.0951501145	0.0116785304	-0.0790012784	0.1150212229	-0.0295250158	0.0047661846	0.0737640048	-0.0253037712	0.0197841522	-0.0338463505	0.0163844494	-0.1571713165	-0.0312394126	-0.0795275646	-0.026060793	-0.0475237145	0.0849526634	0.0920507173	0.0980441247	-0.0200568867	-0.0383086492	0.0543821578	0.0130922693	0.0515000037	-0.0720470876	-0.0232625587	0.0347791214	0.0651532838	0.0126622338	0.1104315261	-0.0	-0.007129432757992	8.861682918850054e-05	7.852942415423882e-09	5.082881145072941e-05	0.0148645254154189	0.0707694284219257	0.0002209541158256	0.005008311999166	-0.008011189443863	0.0209655412452747	6.417915630546196e-05	0.0004395539197073	3.899446120836939e-05	-0.0001790060494201	1.5205680049310247e-09	3.204316572900224e-08	-5.450407265783497e-05	-7.3498188646548e-05	2.970693936290553e-09	5.401983734323557e-09	-0.0002049993278612	-0.0001509972391731	4.2024724423543776e-08	2.2800166237916814e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
828.7932477745568	-0.4213982438236598	0.1775764798976647	686898.2475566979	898.3659465026856	-3.156986770629828	807061.3738356661	9.966565469931751	784.8889305824055	-0.5943596249535403	0.3532633637749131	616050.6333507921	794.139901453732	672.6028398724345	0.947033	15.105858	0.1341948341137346	0.0720593570985941	0.0171512858	0.1444928742	-0.0727186635	-0.0235540046	0.0896261364	0.2350602104	-0.0065952286	-0.0956200464	0.166038358	-0.1032669605	0.0444617851	-0.0862412214	-0.1529123076	0.0244317056	0.0307831136	0.0407867775	0.0854526516	-0.024671055	0.0297568165	0.1933382048	-0.2421283387	-0.0207942954	-0.0126141293	0.0931751555	-0.0548912469	-0.1579552585	0.2345316673	0.0857680032	-0.0221644981	-0.2651402006	-0.0925678532	0.171426168	-0.078518897	-0.0541655538	0.091618748	-0.0009247563	0.0483030243	0.1079889713	0.0069171868	0.1115484884	0.0753194333	-0.1548970784	-0.1735533516	-0.0314863169	0.0277628454	-0.0344033184	-0.1354955329	0.015647985	0.0991829512	-0.0730026196	0.0296785244	-0.1101550936	0.0422844099	-0.1201032375	-0.0648999852	0.1302703748	0.0527143174	0.0880588735	-0.0250421481	0.0918589493	0.0474455331	0.0376523987	-0.0337845331	-0.0683631511	0.0240001674	0.0418989044	0.0896471542	-0.0101379205	-0.1231470094	0.0688389987	-0.0254279367	0.10612066	-0.0119549848	0.0034485644255681	0.0105779971835601	0.0001118940244154	1.189259659729384e-05	-0.045499672965704	-0.0603641983811229	0.002070220239986	0.0036438364461955	-0.0263412789186503	-0.0183300894747873	0.0006938629750701	0.0003359921801537	0.0005660044317885	0.0005270099705801	3.203610168042227e-07	2.777395090908701e-07	0.0001659845780286	0.0002204886506864	2.75508801433324e-08	4.8615245081524735e-08	-5.404696764247838e-05	0.0001509523602187	2.9210747113471044e-09	2.2786615055602688e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
828.7185123819219	-0.0747353926349205	0.0055853789122957	686774.3727645056	902.2410307312012	3.875084228515675	814038.8775349004	15.016277778090924	784.6840025194648	-0.2049280629406666	0.0419955109806138	615728.9838099674	794.5673595381661	683.319962538682	0.977349	15.589415	0.1230294965902857	0.0910542594051622	0.0161695833	0.0796283749	0.0041497054	0.01799636	0.1000954411	0.04718468	-0.0151347737	-0.1394002521	0.1179110289	-0.0623145465	0.0340732037	-0.0750396024	-0.1397871809	0.0250109417	0.1343579739	0.0403104144	0.0188969702	-0.0672851116	-0.0259208418	-0.0182356806	0.0017411084	0.1534700925	0.0488616063	0.0298468676	0.0558256661	0.0669295165	-0.0391668734	0.0538879147	0.0954792387	0.0341976241	-0.0863939078	0.1378806261	-0.040103268	-0.0418665708	0.1391557461	-0.0033309168	0.0523727105	0.0249043867	0.0534551726	-0.0047815862	-0.1666366736	-0.0712563399	-0.0505536039	-0.0928117404	-0.006717747	-0.045137649	0.0779017617	0.022482959	0.0828706681	-0.0717294159	-0.0255247949	-0.0360720819	-0.0244448859	-0.1503221729	-0.1648485477	-0.0222671029	0.0192243123	0.019505207	0.0204456581	0.0788235536	0.1406234365	-0.0384205236	-0.0029763749	0.1279021449	0.0992146132	0.021330719	-0.0116691109	0.0939267163	0.0752146246	0.0578838056	-0.0114317853	0.1016540472	-0.023839813	-0.0011974832565186	-0.0046460476820867	2.15857590642232e-05	1.4339661496423914e-06	0.0411658368976048	0.0866655098633088	0.0016946261274802	0.0075109105998672	-0.0289060820943234	-0.002564803175673	0.0008355615820437	6.578215329942811e-06	-4.9951941774599546e-06	-0.0005709996259659	2.4951964870529828e-11	3.2604057285326614e-07	0.0001780002633791	1.2015685350500024e-05	3.168409376302897e-08	1.4437669444222088e-10	-5.399956157459515e-05	4.7406067883231594e-08	2.915952650248493e-09	2.2473352721495616e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
