global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
1068.834426436377	-1.760274780761847	1142407.031135579	3.0985673037861687	1150.944039353537	1.7574393596123628	1324672.181723436	3.088593102714712	986.6621877795257	-0.9786530449879364	0.95776178246416	973502.27279388	996.5500335122404	862.0391046390977	1.27306	20.571005	0.133196633170048	0.0786107415557665	-0.0573881208	-0.0002270167	-0.1124231438	-0.1185887866	0.1934537777	0.1201979643	0.0115713514	0.052056096	0.1260920703	-0.0511339384	0.0377679895	-0.0561658646	-0.1168774369	-0.0098394225	0.1098566246	-0.0398348228	-0.0229062887	-0.1932910346	0.0115735371	0.0703246894	0.0878992235	0.1042317082	0.0187463335	-0.0834920206	-0.1274120615	0.1632668854	-0.1778573668	-0.0723458842	0.0137151476	-0.0809051904	0.0588477609	0.0365118994	-0.2699305148	-0.1047204494	-0.0406001245	-0.0733023023	-0.13634137	0.0537386008	0.0625804566	0.0203115052	0.106879928	-0.0029740719	0.0231819493	0.0946305337	0.1202779165	-0.0880375417	0.1868413357	0.0507580978	-0.0111909794	-0.0790436558	0.1369170746	-0.0122170676	0.1149239058	-0.0441720711	0.0890167313	0.0754316116	0.1341752928	0.0197540371	0.0470942977	0.0708187587	-0.1149212436	-0.050539065	-0.0131173576	-0.0497152914	0.239519698	-0.0445210175	-0.2084915041	0.2270469267	-0.0198111018	0.0349631184	0.0202578326	-0.0981976956	0.1104298195	0.1994021944	0.0465622507	-0.0249731136	0.0944043784	0.0462199675	0.0354728668	-0.1048367943	-0.0320979266	-0.2432998292	0.0282250679	0.0168064962	-0.1851711488	0.0540062133	0.1181232675	0.0464773563	-0.0138776467	-0.0751056614	0.1775826242	-0.0258314389	0.0308564404	0.0783501014	0.1114070878	0.1507680939	-0.0987359579	0.0852719642	0.100017221	0.1152580498	0.0954990116	0.0904866633	0.0344435607	0.038576077	0.1129550195	0.0037319448	-0.1637155946	0.1846727166	-0.0623325237	0.1013839798	0.0301376669	-0.0540487397	-0.1150284477	0.0047694368043949	-0.0025700128793602	6.604966200077307e-06	2.2747527431116635e-05	-0.0284592472376772	-0.0580718264522772	0.0008099287533352	0.0033723370275034	-0.0586244115357317	-0.0260415343624487	0.0034368216279108	0.0006781615119505	-0.0014409793500382	-0.000930000595779	2.076421487236513e-06	8.649011081492951e-07	0.0004830630119931	4.049715999999634e-08	2.3334987355584586e-07	1.6400199680653036e-15	-8.715222370688262e-05	2.2409658023846602e-07	7.595510097054512e-09	5.021927727457523e-14	0.0	0.0	0.0	0.0
1072.0545097548973	3.22008331852021	1149300.871885813	10.368936578212129	1153.5266960214035	2.5826566678665586	1330623.8384340554	6.670115464075596	987.3064651539752	0.6442773744495298	0.4150933352275796	974774.0561348376	996.4927933981086	874.1646678109502	1.296041	20.942352	0.2079891295550974	0.1264075142513981	0.1221923405	-0.1292506109	-0.0787648109	-0.0134276264	0.0585770956	-0.1273193082	0.0796670045	-0.0037404094	0.1581304674	-0.1073624102	0.087337919	-0.0143445021	0.005295214	0.1274327502	0.0931858614	-0.1160214932	0.1490626544	-0.0953001684	-0.1052343642	0.0161992277	-0.0345591945	-0.0285000305	-0.081867957	-0.0011237138	-0.1517566943	0.1645977554	0.1945500643	-0.0072719007	-0.0023404577	0.0055739869	-0.015761814	-0.1033176586	-0.033502134	-0.0440331159	-0.1397059062	0.1061415619	0.0045715764	-0.160796987	-0.0133998299	0.1165412241	-0.1085269064	-0.0209661157	-0.0323466269	-0.2090345333	0.0271837738	0.0581330328	0.1157323488	-0.0068951251	0.1291998688	0.0394521067	-0.0893292639	0.1283523303	0.1203625394	0.1501775965	0.0293288408	0.0912553663	0.1034514276	0.0359200912	-0.0738359341	-0.0473335411	0.0806673512	-0.0853853228	0.0573698597	0.0522254544	0.067748706	-0.1245392487	-0.0700178303	0.062987523	0.0109973052	0.1880368903	0.0500195511	0.0675404925	0.0631572875	0.1000539567	-0.048080359	-0.0694210735	-0.237277267	0.1230492125	-0.046728243	0.0102978062	-0.0261249648	0.1005891484	-0.0626328007	-0.140440483	0.0563809472	0.1657205582	0.0002815449	0.0122764608	0.0703809207	-0.1693499581	0.0922831159	-0.0369901696	0.0705888805	0.1135736457	-0.0749806581	-0.0530623159	-0.013484873	0.1476546519	0.0636510328	0.0545889176	0.0807449388	0.2210617441	0.0610539221	-0.0324801929	-0.0394076461	-0.1050952644	-0.4218293074	0.0506268877	-0.013339974	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	-0.0168734651614528	-0.0216429019658477	0.0004684152055032	0.0002847138265547	-0.1021846551229401	-0.0737254078852629	0.0104417037425942	0.0054354357678483	-0.1560408753583004	-0.0974164638225687	0.0243487547825846	0.0094899674236938	-0.0011369789513752	0.000304000398663	1.2927211358702495e-06	9.241624238726292e-08	0.0004830497635415	-1.324845159999307e-08	2.3333707405749906e-07	1.7552146979735896e-16	-8.722569422064431e-05	-7.347051376169807e-08	7.608321732273343e-09	5.397916392407866e-15	0.0	0.0	0.0	0.0
1070.7151338243157	-1.339375930581582	1146430.8978004225	1.7939278834212788	1155.176636442132	1.6499404207283987	1334433.0613817573	2.722303391953405	987.166238881988	-0.1402262719872169	0.0196634073554329	974497.18318841	997.8489196606056	878.2759819762651	1.323484	21.38579	0.0995506802710595	0.0570487998204852	0.2181572511	0.0349590801	-0.1180478161	0.0025990692	-0.0153837261	-0.0397822548	0.2479521735	0.014164089	-0.0286107034	0.0138797456	0.0463235027	0.0467149243	0.1470099217	0.225479914	0.0710954875	-0.0830520972	-0.0842558495	0.0493976894	-0.014197433	-0.045171401	-0.0457524178	0.0093220358	0.1979612224	0.2372738129	0.1582351741	0.1156674946	0.1035115627	0.0490057	0.1793811619	-0.1391446436	0.2108164965	-0.0400357214	0.0527984527	0.1207852879	0.1122235533	-0.0286456767	0.0027262789	-0.0638016574	0.0195370483	-0.069704777	0.020889713	-0.0404625045	-0.0015796633	-0.0270221817	0.1305302302	-0.0502388073	0.0746135842	0.102535315	-0.0411329879	-0.045404799	0.0144596475	0.2302499625	0.0869172074	-0.0273516278	0.0476189925	-0.0687249383	-0.0204509191	-0.0467842852	-0.091281949	0.0001385154	-0.0156995278	-0.1346843091	-0.1904059538	0.0949629531	-0.0837652017	0.166143442	0.0634776819	-0.254342166	-0.042879482	0.1801971084	0.3046621879	-0.1069191616	0.1270670481	-0.0697790352	-0.0836210645	0.0395471969	0.0151993824	0.1532693273	0.0757452919	-0.1282954098	-0.1609576826	-0.0786589301	0.0964352367	-0.1315607484	0.0339221806	0.2297744947	-0.124711198	-0.0605570113	-0.027395348	0.0469116664	-0.0397155279	-0.0234852125	-0.0011860955	0.0173061507	0.0626851929	0.0037073611	0.034719094	-0.0849940927	0.0024850615	-0.0887796305	0.0295251799	0.2916774283	0.1241323506	0.1556246387	0.1562999899	0.1639245322	0.055077017	0.0382898753	0.1594387906	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.0171401894979368	-0.0002667243364839	7.114187167282995e-08	0.0002937860960251	-0.114060550670942	-0.0118758955480018	0.0130098092193585	0.000141036895067	-0.1772094812295392	-0.0211686058712387	0.0314032002376424	0.0004481098745318	-0.0002769991561536	0.0008599797952216	7.672853250980648e-08	7.395652481893852e-07	1.901215107480425e-05	-0.0004640376124666	3.614618884911804e-10	2.153309057837913e-07	-8.799737683904592e-05	-7.716826184016063e-07	7.743538330553056e-09	5.954940635431591e-13	0.0	0.0	0.0	0.0
1068.5938874942024	-2.1212463301133084	1141892.896389972	4.499685993019179	1147.1865815328897	-7.99005490924219	1316037.0528491174	63.84097745270522	987.2861102323196	0.1198713503316639	0.0143691406303365	974733.863457664	997.2991908102864	874.9262660714083	1.425014	23.026382	0.3774200824906871	0.2084212231029181	0.0732855021	0.1177358511	-0.045926448	-0.0002786061	-0.048945388	0.027233953	0.1195656423	-0.0149634391	-0.032760575	0.0199617161	-0.0241013066	-0.0364686651	-0.0563468016	0.1148675198	-0.0816645871	0.017935454	-0.1163967019	-0.1306207158	-0.0048209265	-0.0476934773	0.1328964423	0.0911369275	0.0444651548	0.0149726253	-0.0022676895	-0.0319734626	-0.0754821704	0.0805127421	0.1533019665	-0.2061482871	0.0654445343	0.0302088626	0.3025515971	-0.0356191092	-0.1041259422	-0.0618924636	-0.1228313633	-0.0192281648	-0.0346034934	-0.1175038465	-0.0500785295	-0.0223273757	-0.0305949065	0.136744202	0.0050061868	-0.1059051933	-0.0199390537	-0.0981828438	-0.0038779387	0.134847161	-0.1796642605	0.1218816202	-0.0738521787	-0.091705987	0.0445040647	0.0189669639	0.0648261802	-0.008451189	0.1264751144	0.1209475068	-0.061829951	0.1238141254	-0.0265063154	-0.092527349	-0.153661842	-0.1998776191	0.1829123073	0.0336664976	-0.2294607376	-0.0033835639	-0.0089165724	0.1066883218	0.0277752294	-0.1055738075	0.1397234762	0.1693220535	0.1385566198	0.0681120407	-0.1408580496	-0.0392170732	0.2249707132	-0.2194592466	0.0205876675	-0.1223501281	0.0414952084	0.0665391143	0.0879609136	0.0235982889	-0.1475067704	0.0055928751	-0.0276465536	-0.1122341705	0.0946839855	0.0761616937	0.0469031231	-0.0272272175	-0.0585631222	0.150832869	0.0155424669	0.1628321358	-0.1289274485	-0.1138205633	-0.1786862111	0.0987599964	0.1680897999	-0.0432157701	0.0868646297	0.0931967676	0.1348876769	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	0.008643410533935	0.0257836000318718	0.0006647940306035	7.470854565813851e-05	0.038955195698378	0.15301574636932	0.0015175072718989	0.02341381863696	-0.048898483706651	0.1283109975228882	0.0023910617088096	0.0164637120853186	-0.0010020314471428	-0.0007250322909892	1.004067021063094e-06	5.256718229770479e-07	0.0004829354595867	0.0004639233085118	2.3322665812621718e-07	2.1522483618062362e-07	0.000129241794992	0.000217239171831	1.6703441572754162e-08	4.71928577778387e-08	0.0	0.0	0.0	0.0
1068.481000629282	-0.1128868649202559	1141651.648705752	0.0127434442715241	1147.7551385372058	0.5685570043160624	1317341.8580385605	0.323257067156855	987.3899644388416	0.1038542065219871	0.0107856962123115	974938.9418745368	996.1179796366964	865.6932350247405	1.201455	19.413958	0.1725418865110837	0.0916523833108027	-0.046833347	0.101245963	-0.1771778435	-0.1076483935	-0.0100535666	0.1435495715	0.0646581999	0.028988658	0.1363673517	0.0728975705	0.0853796356	0.0099803557	-0.0423911577	0.0424337371	0.1246977313	-0.017054864	-0.0878429988	-0.1257999233	0.1202318652	0.0316457584	0.0246431311	-0.0129932402	0.0123958282	-0.0993097065	-0.0825220784	0.1034905199	-0.1613544021	-0.0879848333	-0.097409897	0.0862496431	0.1358647702	0.1107412742	-0.0321633764	0.0544313369	0.147374357	0.1021776002	-0.137803623	-0.1432113963	0.0987816979	0.0243954468	0.0555185733	-0.1796128506	-0.1797134603	0.1513068156	-0.0315107518	0.0588550693	0.0146454087	0.1952608418	-0.0585152425	-0.099557182	0.0268574343	0.0181921234	0.1318634415	-0.1079956578	0.0957285176	0.0568315259	0.0683686349	-0.0607333739	0.0344698161	-0.0026840852	0.0139754655	0.0066648201	-0.0285813064	-0.0901650382	0.273106289	-0.0646272104	-0.0535709263	0.0277562189	0.1382356951	-0.0503664567	-0.0451165347	-0.1864620003	0.0811202879	-0.0702477473	-0.1751788674	0.1236738643	-0.0168150905	0.0602877049	0.049279535	-0.042853118	-0.0671896532	-0.1239404475	0.0120469255	-0.0103642246	0.1225516512	0.1103035181	0.0828756207	0.1672675986	-0.0342202611	0.0991687825	0.0418179365	-0.0721537226	0.0676167411	0.0573291038	0.0947098579	0.0907247613	-0.0067012343	0.2789831346	-0.2627897747	0.0362874219	0.1138185577	-0.0445295098	0.1169621879	-0.1289893601	-0.0026902981	0.1788139622	0.1997364983	-0.0162117977	0.0764420707	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0001399569207336	-0.0087833674546686	7.714754384373156e-05	1.95879396612312e-08	-0.0397744553261816	-0.0787296510245596	0.0015820072964944	0.0061983579504489	-0.0776687253531065	-0.0287702416464554	0.0060324308979762	0.0008277268043954	-0.0005129971463748	0.000489034300768	2.63166072188688e-07	2.391545473276467e-07	6.40225320038823e-05	-0.0004189129275828	4.098884604188134e-09	1.754880408960071e-07	-8.798350436518455e-05	-0.0002172252993571	7.741097040378448e-09	4.718683068081845e-08	0.0	0.0	0.0	0.0
1069.971465521738	1.4904648924559751	1144838.937030736	2.2214855956438013	1148.7850739365324	1.0299353993266325	1319707.1460993642	1.0607669267861095	987.468016527884	0.0780520890423304	0.0060921286038718	975093.0836655132	997.0525357109904	867.5971318533254	1.339132	21.638636	0.068668545244987	0.045842776120501	0.0465460798	-0.1198495604	-0.1641368775	-0.052357005	0.0371881402	-0.0497863645	0.0885407939	0.0512669098	0.174463901	-0.0176442093	-0.0720683462	0.1750055081	0.0853471076	0.1047288994	0.2181823393	-0.0776682116	0.0673190039	0.044075695	0.1384250475	-0.0197812385	-0.0074164906	0.1814432997	-0.0295594015	-0.1769603672	-0.0195791954	0.0655411391	-0.0716933939	0.1629404338	-0.0141138052	-0.2078092673	0.0337970166	0.090163103	-0.1104916685	-0.0732346129	0.0298255274	0.0626822226	0.0169091334	0.1373371304	0.1323491113	-0.1071476057	0.0416298283	-0.1998224757	0.0411643169	-0.0701132404	-0.0229186334	0.0669944538	-0.141939272	-0.2247531028	0.0127029799	-0.0558133552	0.0379867385	0.0615601843	0.2325661802	0.0439190773	0.0024545209	0.0559437127	-0.07230406	-0.1268555519	0.0070002267	-0.1616566423	0.0398499905	0.0959554131	-0.0567493495	-0.1954899098	0.1276771968	0.0077036679	-0.1146278689	0.007828939	-0.2129367978	0.1165287815	-0.0614743125	-0.070000808	0.1349403483	0.1731040428	0.0081338403	0.0814578228	0.043465607	-0.2487103118	-0.0281284564	-0.0453215444	0.0605358608	0.0137682509	-0.2593077889	0.0333136744	0.0943042364	0.1622710095	-0.0175992139	-0.0422820765	0.0940282547	0.1159882466	0.1304987408	0.0029726969	0.0462416479	0.1449045964	0.0618721837	0.0133404346	0.0427781772	0.1143145393	0.0855838006	0.0971219244	0.1111469651	0.0830982209	-0.2088731052	0.1703284945	0.3542759903	0.210212881	-0.0022183887	-0.1732242006	0.0903583173	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0083663281767627	0.0085062850974963	7.235688615988764e-05	6.999544716129348e-05	-0.0553430791768789	-0.0155686238506972	0.0030628564127782	0.0002423820486045	-0.1201871530742835	-0.042518427721177	0.0144449517641012	0.0018078166958809	-0.0005449967086912	-3.199956231639993e-05	2.970214124842407e-07	1.0239719884411627e-09	7.352352424350173e-05	9.50099223961942e-06	5.405708617184786e-09	9.026885353730847e-11	-8.797988740887392e-05	3.616956310631067e-09	7.740460588478132e-09	1.30823729530139e-17	0.0	0.0	0.0	0.0
1068.7312525985178	-1.2402129232202697	1142186.4902807968	1.5381280949225664	1145.7042013745788	-3.0808725619535835	1312638.117047361	9.491775742998437	987.4790236588584	0.0110071309744625	0.0001211569322889	975114.8221662524	997.0419367191612	874.5818251587624	1.351557	21.839413	0.1540829632530886	0.0784830316924086	0.1986720933	-0.0766518801	-0.175365144	-0.0919746678	-0.1601187828	-0.1172737517	0.2371857691	0.1222247516	0.0252622196	0.1235681466	-0.047149527	0.0652039238	-0.105704231	0.2015478148	0.1247866771	-0.1275336361	0.0906015423	0.0816337334	0.015888618	-0.000362712	0.000781167	-0.0687703859	-0.0794963233	-0.0830833248	-0.1865533798	-0.0693666453	0.0196605929	0.0825497545	-0.1507012446	-0.0101857953	-0.1468278477	-0.0464232565	0.005699023	-0.0238650206	0.0042167556	0.0105984592	0.0272861908	0.0103327593	0.0291476562	0.2932656066	-0.0570908382	0.2471682351	-0.0220773838	-0.0709244709	-0.1055164474	-0.2956975872	-0.0860711918	-0.0110067032	-0.07883125	0.0660449192	0.0575289876	0.1877317687	0.1681902807	0.1085172097	0.0326043335	-0.0487677185	-0.0694607695	-0.0095979707	0.0191365628	-0.0280364888	-0.0301650391	-0.1389296867	0.0218434169	-0.1412958095	-0.1298585893	-0.2757858274	0.0353966065	-0.0087108319	0.0607525526	0.0560852638	-0.1590354522	-0.0961467811	-0.2241545219	0.0414329375	0.0182003368	-0.075153483	-0.1663089855	-0.1039286734	-0.0408188033	0.0258771361	0.1351624454	0.134692003	0.1887042257	0.1377290225	0.0531878576	0.2805339412	-0.1319767169	0.0582936836	0.0995592364	0.0635447724	-0.0666198086	-0.0211894999	0.0254864073	0.0373706866	-0.0368166068	-0.0397970543	-0.064830076	0.065654751	-0.0233591946	0.2451331746	0.0210727206	-0.0733700679	0.2393306477	-0.2998935144	0.0852872157	-0.2603971105	0.2692361984	-0.1584764646	-0.078654174	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0011035179332736	-0.007262810243489	5.274841263293019e-05	1.2177518290564377e-06	-0.0942743799006962	-0.0389313007238173	0.0088876587056607	0.0015156461760482	-0.184707401107417	-0.0645202480331335	0.0341168240238562	0.004162862406257	-0.0007039743496203	-0.000158977640929	4.955798849233243e-07	2.5273890315381842e-08	-0.0004280417248478	-0.0005015652490913	1.832197182106797e-07	2.515676990960195e-07	0.0001188493076237	0.0002068291950325	1.4125157922632876e-08	4.27783159178225e-08	0.0	0.0	0.0	0.0
1070.0228407605607	1.291588162042899	1144948.8797493002	1.668199980329354	1148.8433490368204	3.139147662241612	1319841.0406261375	9.85424804535698	988.2279231275336	0.7488994686751766	0.5608504141819619	976594.4280489584	997.4047121096148	870.4593388136043	1.219802	19.710415	0.2504308791027098	0.1398838772581613	0.2556656893	0.0621595838	-0.1420941703	-0.1337491061	-0.0181545523	-0.0307014008	0.2728281589	-0.0817487029	0.0865031979	0.154764033	-0.1433464329	0.0780845869	-0.0207709888	0.3111318853	0.1108859009	-0.1188538676	-0.0120042205	0.19047337	0.173816961	0.141666175	-0.1470210574	-0.161703955	-0.0292455905	-0.0014538827	0.0720098413	-0.116809853	0.1529572231	-0.1572323848	0.0630270716	0.147767232	-0.0097382133	-0.0059111757	0.0246393651	0.122748218	-0.0845258186	-0.0725428278	0.0254917583	-0.0028788664	-0.0112905619	0.1141725865	0.0369624293	0.0390042926	0.0814276931	0.06263426	0.1724691004	0.0595208082	-0.0010322282	0.0612140292	-0.1439945146	0.036082151	0.0651850855	0.3009384581	0.1493544092	-0.035057743	0.0823057817	-0.0464426776	-0.2351489973	0.0518991622	-0.0913222353	-0.1379349793	0.0582839931	-0.1289677399	0.0034673201	0.0292268089	0.0218938873	0.1164105654	0.096582374	-0.0690133415	0.1736933325	-0.0594316988	-0.2010349058	0.0715129885	-0.1190743533	-0.1178569961	0.1079962452	-0.1724964938	0.0290171015	0.1624465274	-0.0566378255	-0.0024654653	-0.0211695585	-0.0039016632	0.0272094949	-0.1154736182	-0.0975306048	0.3537472711	-0.2867706933	0.0237409989	0.0026943603	0.0998725618	-0.0879810749	0.0676845979	-0.0980638075	-0.0986341124	-0.0867666891	0.0237291	0.0034223987	-0.1434114549	-0.2154853373	-0.1486062087	0.0755594388	-0.1490928008	-0.1155691607	-0.0525969708	-0.0061935558	-0.165337522	0.0790826558	-0.0283368699	-0.0157494821	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0089562534848539	0.0078527355515802	6.166545564305313e-05	8.021447648495761e-05	-0.1645460732696619	-0.0702716933689656	0.0270754102284649	0.0049381108889419	-0.2710041075905849	-0.0862967064831679	0.0734432263309693	0.007447121549842	0.0007239850898604	0.0014279594394807	5.241544103401714e-07	2.039068160802035e-06	-0.0003420317775837	8.600994726410001e-05	1.1698573687706561e-07	7.397711028373265e-09	-8.737617961141782e-05	-0.0002062254872351	7.634596763486746e-09	4.252895158536174e-08	0.0	0.0	0.0	0.0
1069.8883896064676	-0.1344511540930852	1144661.1662147206	0.0180771128369625	1140.1004314597594	-8.742917577061007	1299828.9938147296	76.43860775928232	986.3579894090471	-1.869933718486436	3.4966521115325104	972902.083271058	996.7179633516146	874.2504032672838	1.107711	17.899181	0.1150635511363254	0.0699928497987774	0.2542985385	0.0749427729	-0.2673822036	-0.0903425764	-0.0089843594	0.0529717736	0.3922059833	-0.0256659684	0.0845919516	-0.0015880663	-0.1407053701	-0.0082838023	-0.0824606232	0.3145059072	0.1421446824	-0.2245403296	-0.0949704873	0.2199506023	0.037634988	0.2267626397	-0.0316347813	-0.1281069353	0.0280585803	-0.0304949265	0.0135514676	-0.0434331977	-0.0541222547	-0.0864345454	0.0194537437	0.059466528	-0.0670768543	0.0030022077	-0.0135015268	-0.0176909926	0.0437862462	-0.0499480679	0.0424604373	0.0914231635	-0.0429854512	-0.216402911	0.0187891641	0.028368992	-0.0228312836	-0.037943358	-0.1448757707	0.144606198	0.0205539089	0.0217992009	0.0931134825	0.077317705	-0.090530804	0.3332856509	0.2041705836	-0.0635027475	0.2020090845	-0.1079799944	-0.2029343439	0.2265278126	-0.0879622975	-0.1204132224	0.0399880051	-0.0296603253	0.101018447	0.0330807059	-0.0537160868	0.0876525748	-0.0024200714	0.1630281697	0.0578139407	-0.1978196828	0.1069708551	0.1311700693	-0.0074009922	0.0085384579	0.0124091692	0.0269006643	0.1077673189	-0.0666664897	0.1145512546	0.0836869446	0.044426107	0.0272736034	-0.0048894813	0.1064710641	0.0242944106	0.41713035	-0.3031384898	0.0852266474	-0.0294966628	-0.0190564993	0.0139889319	0.0838230911	-0.0512555878	-0.1665027476	-0.0953317226	-0.0006017388	0.0302677408	-0.2647151681	0.077959924	-0.0253562042	-0.152669157	-0.0236193975	-0.1380531817	0.1137827881	-0.2684668595	0.0020881331	-0.2234876919	0.1263173462	-0.0464225254	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.00551279990907	-0.0034434535757838	1.185737252857892e-05	3.0390962837442204e-05	-0.2090927469206178	-0.0445466736509559	0.0437197768148095	0.0019844061333647	-0.3245745987239843	-0.0535704911333994	0.1053486701368354	0.0028697975202736	0.0004559850289749	-0.0002680000608854	2.0792234664924042e-07	7.182403263463167e-08	-0.0003400197059226	2.012071661099981e-06	1.1561340041569138e-07	4.048432369401635e-12	-8.742270258854255e-05	-4.652297712473335e-08	7.642728927884765e-09	2.1643874005484628e-15	0.0	0.0	0.0	0.0
1067.2784993538958	-2.6098902525718586	1139083.3951831036	6.8115271304696	1148.3284629331815	8.228031473422107	1318658.2587824832	67.70050192762476	983.7450789748872	-2.612910434159972	6.82730093694205	967754.3804073072	993.1128397728372	866.4344095784564	1.824975	29.489231	0.8107341463576597	0.4986041473513433	0.1585695807	-0.0182637758	-0.0183398448	-0.0876147527	-0.0464189452	-0.1825703308	0.0801556855	-0.2079276416	0.0114122425	0.1554443586	-0.2758802966	0.1176291833	0.0009555426	-0.0016828097	-0.1633678312	-0.1963874264	0.1036337188	0.1205409132	-0.1375795886	-0.1439797757	0.2769959149	0.1029401271	0.0719020474	-0.0097438456	-0.0131987064	0.3675256236	0.0500128754	-0.1173695901	0.0073943997	0.1404377199	-0.055897124	-0.0867724525	0.0340297017	-0.0686944831	0.145863568	0.0834489629	0.005780388	0.1407211198	-0.0651610978	-0.1335805055	0.1350197262	0.1127980932	0.0758250844	-0.0205227098	-0.015061147	0.0815269896	-0.1609354329	-0.06891026	-0.0373772627	0.0773771319	0.0209345519	0.0597770584	-0.1110527052	0.20754931	0.1047464513	-0.0937724496	-0.0877172996	0.0908018626	0.1404571004	0.4447208814	0.2204143668	-0.0744067207	-0.0172663852	-0.1539341327	0.0901792871	0.0954472317	-0.2088238406	-0.0404416946	-0.1646993452	-0.2036111314	0.1998166991	0.1071275156	0.0332281955	-0.0600306473	-0.0992906227	-0.0341439964	-0.0125568052	-0.1305350346	-0.0708025411	-0.0598385714	-0.0040595558	0.1798109091	-0.0776760079	-0.0222146299	-0.0285477897	0.046418003	-0.0132556317	-0.1011887531	0.0264109904	-0.1076471527	-0.0240013937	-0.1598749104	0.2940676892	-0.0839939853	-0.1639005283	0.0168569974	-0.0740628161	0.3280059504	0.2946856142	-0.3206358012	-0.4113378446	-0.0952056131	0.0771417879	-0.050915795	-0.1006433614	0.1308625374	0.0523674704	-0.0249588526	0.1875222131	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0393989076989242	0.0338861077898542	0.0011482683011456	0.0015522739278683	0.0651412754690881	0.2742340223897059	0.0042433857697396	0.0752042990360377	0.0672787944445332	0.3918533931685175	0.0045264361819097	0.1535490817376807	-0.0013409486423381	-0.001796933671313	1.7981432613883935e-06	3.228970619098417e-06	-0.0004281628323425	-8.814312641989999e-05	1.8332341099955172e-07	7.769210735074472e-09	0.0002427129598702	0.0003301356624587	5.890958088895332e-08	1.089895556270728e-07	1.0	0.0	0.0	0.0
