global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
828.2225245196128	1.5061824902373928	685952.5501216406	2.268585693897714	867.7258615306779	5.763301475375215	752948.1707691571	33.21564389606213	779.5910070859469	0.2612782013721926	607762.1383292809	0.068266298512288	780.6845932110921	673.3744193102184	1.082034	20.821613	0.1111320450236738	0.0584642051753063	0.0258377634	0.1378546937	0.1085954881	0.0483677324	-0.011209224	-0.1209003678	0.0088983052	-0.02296233	-0.2282562002	0.0079606607	0.0299187015	-0.1192215117	-0.0108176101	0.0524322931	0.0049779314	-0.025572299	0.0388308584	0.1954792476	-0.0564491987	-0.0200141955	0.0672213119	0.0580509782	0.1039359204	0.0956032256	0.0061232776	-0.1472469395	0.1267054447	0.0182756162	0.0290675976	0.0235373374	-0.006137551	-0.0648867864	-0.0756046375	0.0270696001	-0.010236935	0.1327910663	-0.1994211236	-0.0300401202	0.0785226046	-0.050819144	-0.0767082359	-0.0510636459	-0.0544019871	0.0733920461	0.0246806913	0.0155305333	0.1353610507	0.0593015617	-0.018836447	-0.0016392951	-0.0092375583	-0.142023126	0.0416026184	-0.117879056	-0.1415407913	0.0158982484	-0.0645916841	-0.0901595657	0.0694550485	0.1301950551	-0.0624220192	-0.0313759218	0.1216894272	0.0018580048	0.1121876835	0.0873907162	0.1008509532	-0.1496388583	-0.0495048496	-0.0570479144	0.0264032395	0.0142648943	0.0686824011	-0.0386517682	0.0843525822	-0.0748640674	0.0956092088	0.0644396141	0.0282433858	0.1362100231	-0.0109642511	-0.1233637668	0.0468613352	-0.0391183499	0.0017023129	-0.1539029912	0.1156361454	0.0007672376	-0.0032600916	-0.0461813393	-0.0501353998	0.0262957566	0.0014898381	-0.1115824092	-0.0192297459	0.1313916881	0.1068141248	0.0164032584	-0.0266454077	-0.0467911456	-0.1463068286	-0.0022624215	-0.0449167638	0.0395104547	0.0378370678	-0.0062628846	0.0656991223	0.020391132	-0.0512275504	0.1050713963	0.0357075003	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.0137688486034903	1.9426191045101085e-05	3.7737689852076556e-10	0.0001895811918658	-0.0069613006037343	-0.0309241480848782	4.8459706095551526e-05	0.0009563029347754	-0.0013435811667079	-0.0454392694707905	0.0020647272100391	1.8052103515321616e-06	0.0009160149524245	0.0003939762238202	8.39083393065259e-07	1.552172649357031e-07	-0.0001559083920494	-3.8992756500001384e-08	2.4307426711429412e-08	1.5204350594683997e-15	0.0001990716373532	-0.0003009688089624	3.962951679848397e-08	9.058222396824565e-08	0.0
829.2747641182494	1.0522395986366746	687696.6344033782	1.10720817293907	863.5720388001087	-4.153822730569232	745756.6661973763	17.254243276993627	779.7960051023043	0.2049980163574218	608081.809573513	0.0420241867104778	780.890470418891	680.4816218125193	0.944016	18.165743	0.0499853097396534	0.0276232877627553	-0.0646095565	0.1431962198	0.0066859137	0.0255565713	0.0392809939	-0.050978013	0.0308450726	0.0436519832	-0.161166485	0.1227923411	-0.0411814247	-0.0301818024	-0.0484995866	0.0752100243	0.0873149648	-0.0403401177	-0.0472613454	0.1216737729	0.0150188329	-0.049197164	0.0478511519	0.0751504143	0.0791283872	0.0199928728	0.0097813843	-0.0725246596	0.09413667	-0.0992393722	-0.0787765922	-0.0355520315	0.1043511081	0.0554995662	0.1093622725	-0.0702180815	-0.1192235047	0.0061402919	-0.0663521849	-0.0114648832	-0.0947528253	0.0477651128	-0.0705255882	0.1031367994	0.0239554837	0.017651788	-0.2401559833	-0.0475742096	-0.0385349668	0.0615978223	-0.0410555408	0.0923294011	-0.0072834077	-0.0653950201	0.0423374731	-0.0195769315	-0.1336304585	-0.0251421463	-0.0056856351	-0.0707207861	0.0367610638	0.0263365407	0.0471699112	-0.0557682282	0.059765512	0.0052121609	0.1164952331	-0.0951670918	-0.0130390372	-0.0346282348	0.0326701176	0.0413985931	-0.1619590513	0.0797368781	-0.1381426791	0.0119307251	-0.0899322823	-0.0642391929	-0.0552908342	-0.0110077793	0.0345593799	0.1171945518	0.0793082785	-0.0629133223	-0.1231021895	0.0691324414	-0.0165622667	0.042671547	0.2164438284	0.0240703951	-0.0128315456	0.0048552583	-0.0217556036	0.0069429288	-0.0081515451	-0.1490115393	0.0568476281	0.0511131524	0.068650353	0.0682897875	-0.0245787006	0.0127582796	-0.1180511965	0.0027481985	0.0351263082	-0.0958467385	0.0410193845	-0.0280828975	0.0974529041	0.020486127	-0.1412899583	0.1318643163	0.0535763899	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.02977940047505	-0.0160105518715597	0.0002563377712319	0.0008868126926534	-0.0023212797787834	0.0046400208249508	5.3883398113887104e-06	2.152979325597802e-05	-0.0218765573699357	-0.0205329762032278	0.0004216031117623	0.00047858376236	0.0010920191789132	0.0001760042264887	1.1925058871142598e-06	3.0977487741885645e-08	-0.0001558908828416	1.750920780000005e-08	2.4301967353133463e-08	3.065723577835826e-16	0.000199085118455	1.34811018000149e-08	3.9634884390241386e-08	1.817401057423649e-16	0.0
828.5277217360634	-0.7470423821860095	686458.1856851517	0.5580723207821479	859.0451415940827	-4.526897206025978	737958.5552963975	20.49279831392581	780.1754143543733	0.3794092520689673	608673.677163018	0.1439513805555332	780.8214160664182	682.3451839999149	0.999386	19.231216	0.0431971516048299	0.0287384391982522	-0.0827225556	0.1234160161	-0.1067065658	-0.0455063544	-0.0196456374	-0.0801487979	-0.0068859516	0.0782649876	-0.0993959746	0.2162606251	0.0504504518	-0.0320581063	-0.0624807758	0.0565928134	0.0335407428	-0.0181483925	-0.0636071023	0.1508626242	0.0991329628	-0.0090148165	0.0684450231	-0.0214313974	-0.0164535497	-0.0821749189	0.0234650327	0.0120012298	0.0660373033	0.1045167497	0.0726282502	-0.0617410467	0.0551771103	-0.0578532446	-0.0055482075	0.0100184302	-0.0028515863	0.0722247308	0.1221511143	-0.0781326134	0.0397434742	-0.0043772543	-0.1430275393	0.1298468961	-0.0475218982	-0.1105424712	-0.0096653269	0.1527371561	-0.0952121468	0.0319823616	-0.1905775425	-0.0597493684	-0.0526189224	0.0259261385	0.0216498629	-0.0153376063	-0.1465570942	-0.1086245219	0.0723295753	-0.0334615932	0.019811146	-0.00497687	0.0728623628	0.0614698617	-0.0295401645	-0.1139701974	0.0817605839	0.0452557304	0.0681118834	-0.0087824738	-0.0421106079	-0.077297252	-0.0638557294	-0.0317861586	0.0443017326	0.0290220123	-0.0405604699	0.1274207595	-0.0184896036	0.0727064132	-0.1282762613	0.1195189231	0.069440413	-0.0685721532	0.0517777869	0.1746447921	-0.1125534782	0.0796078373	0.0011761726	-0.0001145938	-0.0013898379	-0.0513749411	0.0123468936	-0.0065091548	0.0095897201	-0.1489668156	0.1658479153	-0.1096947446	0.0463106837	0.0010547726	-0.0455101507	-0.0394734645	-0.0074393845	-0.0540193946	-0.0888349379	-0.0204294506	0.0336342967	-0.0524570009	-0.0173265199	-0.0861805603	-0.0283571331	0.054909122	-0.0402970481	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0229957199410648	0.0067836805339852	4.601832158716973e-05	0.0005288031356078	0.0245020574180756	0.026823337196859	0.0006003508177186	0.0007194914183763	-0.0242152155429664	-0.0023386581730306	5.469322050283281e-06	0.0005863766637923	0.0009470156340522	-0.000145003544861	8.968386111392905e-07	2.1026028022256057e-08	-0.0001559059777442	-1.5094902599985206e-08	2.4306673896374984e-08	2.278560845030401e-16	0.0001990742441995	-1.0874255500020141e-08	3.963055470360216e-08	1.1824943267971824e-16	0.0
826.8410436524011	-1.6866780836622866	683666.111468192	2.8448829579066834	863.8056231854009	4.760481591318239	746160.1546467189	22.66218498127984	779.9870579548372	-0.1883563995361328	608379.8105770425	0.0354781332462152	781.2162795645803	676.2713519246955	1.038815	19.98995	0.073754986984607	0.0363961438784876	-0.0491304314	-0.0261544015	-0.1106726916	-0.0300779078	0.024037477	-0.006910563	0.0328908057	0.0825263772	0.02599245	0.1003648849	-0.0148927667	0.0191703329	0.0136484441	0.1298983284	0.1147223311	-0.0120402457	-0.037816991	-0.0533494968	0.0599666741	0.0249841477	0.0294765726	-0.1203247633	-0.0716660478	-0.0370466615	0.0154051215	0.0508834067	0.0346204154	-0.0448429548	-0.0099529864	0.0255889348	-0.0601381941	-0.0205475133	-0.0681479505	-0.0618678623	0.0621549855	0.0125234137	0.0204375799	-0.0449968023	-0.0379703423	-0.1510651966	0.0478293997	0.2010435981	-0.133240694	0.1031309601	0.0506840175	0.0286133599	0.0212128218	-0.2333083234	-0.2214159096	-0.0719431512	-0.1742844598	-0.0432736447	0.01106431	0.0469851292	0.0252586184	-0.0511555569	0.1334591256	0.0348857584	0.0067053787	-0.0394279205	0.0117190531	0.0287982271	-0.0372382992	0.0850010576	0.0019380257	0.055841165	0.0013348017	0.0273608877	0.0127462016	-0.1193841677	0.0014020805	0.0615838274	0.079165717	0.0737454522	0.004655568	0.0383610426	-0.049939166	-0.0593567551	-0.1416147531	0.1111148498	0.0035014371	0.0872336737	0.2169633147	0.1372300746	-0.2700790992	-0.0913269401	-0.1090576899	0.003263159	-0.0131125002	-0.0664900805	-0.008700549	-0.0246590559	-0.0202295935	0.011091042	0.0659878252	-0.0691186221	0.0123699937	0.0288177869	0.0620930803	-0.025785424	-0.1380647906	-0.0821878583	-0.0835997074	-0.0284683235	0.0754132174	-0.0816626838	0.0420042032	0.1368675195	-0.0084800117	0.0460173356	-0.0955169126	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0097243717946895	0.0132713481463753	0.0001761286816222	9.45634068013527e-05	0.028985354385	0.0044832969669243	0.000840150768824	2.009995169363352e-05	-0.0017890293142244	0.022426186228742	0.0005029338287662	3.2006258871542264e-06	0.0013629989824793	0.0004159833484271	1.857766226239607e-06	1.7304214616862205e-07	-0.0002294882320259	-7.358225428170001e-05	5.266484863837332e-08	5.41434814517676e-09	1.715673405699406e-05	-0.0001819175101425	2.943535235024198e-10	3.3093980496448755e-08	0.0
826.5667152280168	-0.2743284243842936	683212.5347228335	0.0752560844251691	856.2640484828574	-7.541574702543471	733188.1207242532	56.87534899404365	779.5689849364452	-0.418073018391965	607727.8022748395	0.1747850487073683	780.435776610329	670.8877147122433	1.054147	20.284983	0.1416519642851064	0.0679978804585589	0.024361612	-0.1202695424	-0.0574233395	0.029645042	-0.0580578314	-0.0898453085	-0.0409354511	0.1089002361	0.0204388621	-0.0745051084	0.0146056695	-0.1345276697	0.0774182601	0.0777585761	0.0634693666	-0.0239373762	0.0186244958	-0.0975596354	0.0190541206	-0.0176605974	0.0136343427	0.0454716683	-0.0307323679	-0.063953566	0.0516695147	-0.0120091684	0.0372964928	-0.1014813378	-0.0170361306	-0.0582661146	0.1075867065	-0.1414685504	0.086504386	-0.144670673	0.1576631102	0.0174916645	0.1992415787	-0.032986672	0.0338103124	0.1134704474	0.019045587	-0.0549694272	0.0839825633	0.0722443361	0.0372624891	-0.0459438708	0.0302254086	-0.2091079007	-0.1173421202	-0.0524792474	0.0472453082	-0.099286675	0.0271741889	0.0281792192	0.0919328833	-0.0119724261	-0.0162903758	0.0703534692	0.0437948746	0.0128889947	0.0722568377	0.0452735802	0.0034067209	0.0625961011	-0.0186380435	-0.1494159748	0.1081621219	-0.0099754648	0.0911353053	-0.03165898	0.0253781451	-0.1193080656	-0.0370252976	0.0282426416	-0.171708424	0.1500579263	0.1076995514	0.024536852	0.0161431711	-0.0279841063	-0.0273814519	0.0966726016	-0.006785044	0.1077375162	-0.164215112	0.0581594062	-0.0348848421	0.0327853713	-0.0084339715	-0.0905426584	-0.0577571584	-0.0111484773	0.0447069067	0.0625938494	0.0403007934	-0.0880177882	0.0873618825	0.0388243514	0.0149573762	0.0149879872	-0.0259769838	-0.0132005778	-0.0078127239	0.0232097868	0.0642520946	-0.0804170412	-0.0113496758	-0.0430388936	0.0947137839	0.2242565617	0.1251944707	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0120003082592319	-0.0022759364645423	5.1798867906337525e-06	0.0001440073983165	0.0014365819181989	-0.027548772466801	2.063767607696031e-06	0.0007589348644275	-0.0534918258218226	-0.0517027965075982	0.0026731791667061	0.0028613754297522	0.0011480656137004	-0.0002149333687789	1.318054653361276e-06	4.619635301464664e-08	0.0002927430164254	0.0005222312484513	8.5698473665842e-08	2.727254768590034e-07	-0.0004481678256361	-0.000465324559693	2.008543999353897e-07	2.1652694585357186e-07	0.0
827.8440352471026	1.277320019085778	685325.7466942061	1.6315464311572918	863.0246352775424	6.7605867946849685	744811.5210959351	45.70553380846878	778.6476446787516	-0.9213402576936004	606292.1545637674	0.8488678704469101	780.0267089281693	677.8366735031731	1.119326	21.53924	0.0634411525415221	0.0380699795794848	-0.0100705129	-0.1004354998	0.0836981386	0.1307899573	0.073473419	-0.0726517429	-0.0364745653	-0.0340484576	-0.0152315577	-0.0968433643	-0.0434748745	-0.1247042435	-0.1454212032	0.0535763758	-0.0899724001	-0.0882991588	-0.0321575788	-0.027412261	-0.0616587348	-0.1053415181	-0.0210985338	0.1665984404	0.0496566198	-0.1501800531	0.0806935308	-0.2792422295	0.1450177709	0.0031295333	-0.0801275889	-0.0103247381	-0.1933606409	-0.070351059	0.0177570658	0.0929542758	-0.0805355115	-0.0497806992	0.0247339638	0.1243196761	0.0929427479	-0.0561422982	0.2137710216	-0.1088284663	-0.0530289042	-0.0357089187	-0.066576124	-0.144191528	-0.0672136533	0.0970867549	0.0797318323	-0.0933613294	0.0396305338	0.052861242	0.0739211289	0.0684814391	0.0285967364	0.0456468211	-0.1963507414	-0.0140720598	0.0694935158	0.0036754874	0.1211631667	0.0484515367	0.1998219118	0.0696878133	0.1974851032	0.1121566033	-0.0961681124	-0.1524057698	-0.0817606636	-0.0864904862	0.1190045761	-0.0461636855	-0.113442553	-0.1569594116	-0.0037367171	-0.1379212837	0.1147948297	-0.0208817184	-0.0713235983	-0.1464747889	0.0357534972	0.1771627226	-0.0529707797	0.003832763	0.1187008187	0.0588237878	0.0099543598	0.1054895678	-0.0060754749	0.0193380203	-0.0926778736	-0.0800367744	0.1322385654	0.0332913769	-0.0780368742	0.0504289576	0.0096807045	0.0488113911	0.0056895463	0.1411505769	-0.02316519	0.0348524759	0.0751339932	0.0464193566	0.048238619	-0.1051368081	0.1388766472	0.2164515117	-0.018114684	0.0604350096	0.0159931441	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.0059885861738706	0.0060117220853612	3.614080243162081e-05	3.586316436187411e-05	-0.013124604958449	-0.0145611868766479	0.0001722552553153	0.0002120281632566	-0.0618228795877655	-0.0083310537659428	6.940645685103134e-05	0.0038220684405233	0.0018300640630082	0.0006819984493078	3.3491344747140807e-06	4.651218848582439e-07	0.0002840898870675	-8.653129357900002e-06	8.070706393402488e-08	7.487664768455091e-11	-0.0004482600432418	-9.221760569999137e-08	2.009370663671404e-07	8.50408680103908e-15	0.0
831.0066981047698	3.1626628576672147	690572.1322949921	10.002436351267752	854.0053096285053	-9.019325649037114	729325.0688736793	81.34823516337876	779.9531485728728	1.305503894121216	608326.9139687378	1.7043404175656591	780.238895213295	687.5245359069422	1.296567	24.949886	0.123384118466541	0.0646610871337362	-0.1344210739	0.1444968665	0.0488809676	0.0898892791	-0.0945496763	0.0683089696	-0.0751806698	0.1201690372	-0.1061340452	-0.0228172545	0.010205081	0.1296421709	-0.0567315868	-0.0375970341	0.0689922359	-0.0133801328	-0.0450789175	0.1847973264	-0.1296830553	-0.013308944	0.0813257976	-0.1654345184	0.0015322436	-0.0090839908	0.0592848575	-0.2091573663	0.0794290347	-0.0222618109	-0.047240025	0.1054344726	0.1215322687	0.1626090629	-0.0422331799	0.1693826136	0.0457581865	0.0042264683	0.0028426483	0.0918965789	0.0241640234	-0.0439045838	0.0672339968	-0.0233428692	-0.1505636708	-0.0078596095	-0.0122804191	0.0713310937	-0.1303420855	-0.0967471283	0.0764016898	0.0166338059	-0.0567263861	0.129982343	0.0380583192	-0.0806305239	-0.1973503528	0.0897108237	0.0597549608	0.1193311053	-0.0003317459	-0.0150227362	-0.0510136668	0.0439838197	0.1340536552	0.0493588462	0.0897740515	0.0501761766	-0.0243560927	-0.1307030504	0.0805145712	0.0689876128	-0.1593084264	-0.0039940449	0.1234488204	-0.1374439871	0.0184700827	-0.1435952253	0.0568685472	0.0226113216	-0.0380898027	-0.1322764083	0.0542337088	0.0355321098	0.007695989	-0.2060543873	-0.0597360607	0.035600223	-0.2227244598	0.038593115	0.008969192	0.0834417808	0.0840768393	-0.1042911912	0.025910872	-0.1475022	0.0190027876	-0.0285516404	0.0678809399	0.079086726	-0.0124318072	-0.0700105241	0.0283760289	-0.0117376133	-0.0934626223	0.2202299944	-0.0584808664	-0.0789024074	0.0225502285	-0.0287628972	0.0292972003	0.0302752624	-0.052501823	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0164866769409997	-0.0104980907671291	0.0001102099097548	0.0002718105165568	0.0405352912660958	0.0536598962245448	0.0016431098380272	0.0028793844628289	-0.0631888524086576	-0.001365972820892	1.8658817474159137e-06	0.0039928310687231	0.0021479775234024	0.0003179134603942	4.613807441041909e-06	1.0106896829981469e-07	-0.0002581628239552	-0.0005422527110226	6.664804367252359e-08	2.940380026114677e-07	-0.0001512230415792	0.0002970370016625	2.2868408304464452e-08	8.823098035670742e-08	0.0
831.9348938178954	0.9281957131255468	692115.6675517929	0.8615472818646422	867.0098523532643	13.004542724758949	751706.084077629	169.1181314800809	781.2029291299673	1.249780557094482	610278.0164812407	1.5619514408913937	782.261806555692	701.5057421935232	1.259991	24.246058	0.1256201132805376	0.0584395389934758	-0.2241454114	-0.1265020292	-0.0327703551	-0.0588776751	-0.0131861031	0.1331635515	0.1291970318	0.0752105519	0.0793546318	-0.0501830825	0.0192697428	0.1239829122	-0.0910080236	0.0819279876	0.0574284503	0.1026589901	-0.0284024431	-0.1205644229	-0.0026325014	0.0041100319	0.0847559615	-0.0782053946	-0.0929094683	-0.0454311302	0.1257584708	0.0853221085	0.0238996297	0.0510047425	-0.0559273125	0.1270917727	-0.0333553253	0.1474363728	0.0654170995	-0.0895340636	-0.0052359477	-0.144596586	-0.1634152303	0.0770346271	-0.0269675466	-0.0470865159	0.0041617448	-0.0570462433	0.0029861405	-0.031577159	-0.0407720331	-0.148092327	0.1031103254	0.0239762864	-0.0299065283	0.0934001799	0.154517308	0.0401731206	-0.0973425424	0.0586445437	0.0748294185	0.021155192	0.1158770963	0.1734903453	-0.000683652	0.0280518516	0.0169371773	0.1324613549	-0.0474012511	0.0330316254	0.0989345549	0.0263606723	-0.1358102264	0.0740832264	0.0787710759	0.0765785059	0.0766015344	0.0361752703	-0.068934997	0.0596597152	0.1778054468	-0.2024404038	-0.0759655306	-0.118893693	0.0010317766	0.0345101826	0.0456310284	-0.0483516255	0.0419927641	0.0244019647	0.1135205516	-0.0352597299	0.0847019924	-0.0126627564	0.0183025899	0.1166249066	0.1545429164	-0.0579520963	0.0448703325	0.0771152315	0.0044181463	-0.1599554286	0.0213937684	0.0697976099	-0.0474912341	0.0126863168	-0.0203031219	-0.0685018603	-0.0023168734	0.0655731829	0.0985856163	0.0263124986	0.1128742999	0.0642409208	-0.1986755332	0.004629389	-0.0114989232	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.023317224948812	-0.0068305480078122	4.665638608702856e-05	0.0005436929793135	0.0319225645748133	-0.0086127266912824	0.0010190501290331	7.417906105872995e-05	-0.0185531661010998	0.0446356863075577	0.0019923444921467	0.0003442199723749	0.0015860664088684	-0.000561911114534	2.5156066533407025e-06	3.157441006368422e-07	-0.0006498365486209	-0.0003916737246657	4.2228753992352333e-07	1.5340830659350258e-07	0.0002060151646988	0.0003572382062779	4.2442248085873686e-08	1.2761913602472284e-07	0.0
828.2044084209772	-3.7304853969181977	685922.5421279408	13.916521296619925	868.8162117752374	1.806359421973184	754841.6098434742	3.262934361351296	782.7200797154353	1.5171505854680165	612650.7231897374	2.3017458989859447	784.6485190085792	686.8187918110898	1.278287	24.598116	0.0619505292169553	0.0313905206678819	-0.0656105935	0.0008030444	0.0695356781	-0.1030669808	0.1527445314	0.0242270617	0.1490263894	-0.1072627926	-0.0023020081	-0.0292785694	-0.0352460771	0.0107710024	-0.0965022531	-0.0532603726	0.1792181954	0.194207471	-0.1186378343	0.0115081274	-0.0216317559	0.0030344794	-0.1523364628	0.0024124351	-0.0636642133	-0.0497749917	-0.0296339803	0.108635575	-0.0485627866	-0.0843045899	-0.1460174028	-0.0697833171	-0.0321521569	0.0748018085	0.0392557191	-0.1076472028	-0.0971878826	0.0112349139	0.0405496893	-0.077873008	0.022855613	0.1435468108	0.0518122276	0.1284448642	0.0060109553	-0.121577471	-0.0423407604	0.0785575114	-0.1503524871	-0.0071210035	-0.0487853404	0.1215923615	0.1155892218	-0.0667588907	-0.2186752476	0.0429748968	-0.071717096	0.02821657	-0.0722573811	0.0318707743	-0.0941892704	-0.1411658556	0.0433636171	-0.0190805904	-0.0974255676	0.0544534576	-0.012914213	-0.0643736334	-0.0844331267	0.1414845432	-0.0891486193	0.0359333957	-0.0428023305	0.0336731158	-0.0800105836	0.1402697159	-0.2137385758	0.0384712505	0.0109954793	0.0926097204	-0.1155536253	-0.0641670185	-0.0321131863	-0.0193573459	-0.0858680602	-0.1081926376	-0.0916790529	0.085837659	-0.0012317992	-0.0417102322	0.0210299231	0.0364635639	0.0980068488	-0.0391810443	-0.0353100434	0.0682625828	0.0486268572	0.1124096772	0.1673931029	0.0132372817	-0.0941103162	0.051232052	0.0103717457	-0.0279134739	-0.1023980288	0.0706836177	-0.0067370005	-0.1129692778	0.0313073663	-0.2358324067	-0.1224845896	-0.0460105334	0.0047772574	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	-0.0310357898212885	-0.0077185648724765	5.957624369062819e-05	0.0009632202498311	0.0204506684523551	-0.0114718961224582	0.0004182298401481	0.0001316044006444	0.0027654490172608	0.0213186151183606	0.0004544833505647	7.647708267068726e-06	0.0019270433842899	0.0003409769754215	3.713496204935472e-06	1.1626529776759429e-07	-0.0006428801217981	6.9564268227999965e-06	4.132948510031399e-07	4.839187414097125e-11	0.0001251195048699	-8.08956598289e-05	1.5654890498888928e-08	6.544107779153106e-09	0.0
826.4041247365099	-1.8002836844673311	682943.777381517	3.241021344559269	865.7182258157169	-3.0979859595205426	749468.0465095126	9.597517005386416	780.8189074198405	-1.9011722955948471	609678.1661843134	3.614456097537381	782.4344763137797	682.5461722750413	1.199548	23.082952	0.1360129323924438	0.0706402493296761	0.0407762458	-0.0552614913	-0.0477866781	-0.1084218886	0.0283108717	-0.1157608459	0.1013571915	-0.042890865	0.0500776593	0.0339256942	0.0295981131	-0.0228780193	0.0388077471	0.044002253	-0.1394129637	0.0925050122	0.0346380425	-0.0998421074	0.0982271035	0.0182142786	0.0059023345	0.0491221725	-0.048310838	0.0324934912	-0.0057742425	0.1029193338	-0.0885647996	-0.0279526445	0.0406880505	-0.0648816621	-0.0473331651	0.0287261615	-0.1068664414	0.0583394688	0.0820780256	0.0484849004	-0.1341260134	-0.0086196755	-0.0116531249	0.1702181446	-0.1079257955	-0.045841133	-0.0062866332	0.0262195676	-0.1285850017	-0.1268362517	0.0269320141	0.019532495	-0.0992132674	-0.1432468336	0.0784349521	0.0833242669	-0.1123132781	0.0185601931	0.0802744162	-0.0748085042	0.0363128475	-0.0911223674	0.024533379	0.0153050189	-0.0018154026	0.0396281419	-0.0931197982	-0.0454249434	-0.1868663596	0.1166507409	-0.0637611832	-0.0913511072	-0.0458861142	-0.0746121607	-0.0800399041	-0.1104731204	0.0295670097	0.1996896951	0.0257522504	-0.0519315624	-0.0019836713	0.0381729758	0.1393855442	0.0079372321	-0.002797622	-0.0635432838	-0.0914880268	0.167689946	0.0223095562	0.0883527559	0.039338468	-0.0527742917	-0.0014504172	-0.0595474198	0.0039334694	-0.0064602125	-0.0887456838	0.1416552171	0.0570725187	0.0339118221	0.0407609116	0.1197337595	-0.131647221	0.0350549301	0.0120901582	-0.0885301797	0.2104973566	0.0377324422	0.0486383097	0.0987148119	-0.055507068	-0.1295638661	-0.1023465254	-0.0374571876	-0.0337883835	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	-0.0232999018697341	0.0077358879515544	5.984396239900456e-05	0.0005428854271392	0.026222512164125	0.0057718437117699	0.0006876201441976	3.331417983309776e-05	0.0528890755312403	0.0501236265139795	0.0025123779349129	0.0027972543105492	0.0009730942917723	-0.0009539490925176	9.46912500679834e-07	9.100188711151528e-07	-0.0004457949155749	0.0001970852062232	1.987331067524322e-07	3.8842578512041293e-08	0.0004217166904319	0.000296597185562	1.7784496698883497e-07	8.796989048329947e-08	0.0
