global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
961.9231641474256	0.2453941004423541	925296.1737233952	0.0602182645319121	1089.1919802152192	0.8294005760778873	0.6879053155983313	1186339.1697651506	895.4938617167048	1.2614964669911617	1.5913733362311826	801909.2563722968	922.8361438759532	879.7110191701391	1.10297	20.939219	0.0557691929031975	0.0295866412103466	-0.0041358704	-0.0042738189	0.0133604826	0.049822341	0.0973054149	0.0320315854	-0.0053163556	0.0445556605	0.0209626781	0.0224279338	-0.1281493274	-0.0327060063	0.0816407391	-0.0274556303	0.0298278977	0.0192250514	0.0640278326	0.1051764861	-0.062330824	0.0777161681	-0.0553139876	-0.1311540415	-0.0645924945	0.0642359567	0.0195332607	-0.0202318259	-0.0232175376	0.0035325179	-0.031074716	0.0525382692	0.0169611015	0.0004332758	0.1054285679	0.1456911683	-0.0201907048	-0.1396471239	0.0757596527	0.0111701552	0.0553995215	0.1024798761	-0.0546827847	-0.0410392716	0.0433717883	0.1294916193	0.0494613874	-0.1325629923	0.0998593172	-0.0237644409	-0.1331574964	-0.1021965955	0.0697333968	0.003387299	0.1711985485	0.1259962739	0.0945881356	-0.0425146203	-0.0377461496	0.0490863017	0.0318204389	-0.0377596737	0.0427215321	-0.0055477748	0.0172072179	0.0478714969	-0.0292262858	0.004715482	-0.0940465798	-0.0490253941	0.0402071758	0.006137168	-0.1467453511	-0.1057287197	-0.1195673073	0.0124964442	0.2167766079	0.0581584091	-0.0424340822	0.0554693655	0.0378889986	0.0512461463	-0.1101888065	-0.0130767667	-0.0299882413	0.0941335397	0.0111090127	0.0336490138	0.0416163519	-0.0121385559	-0.0445344261	0.0733750621	0.0055918988	-0.0366750853	0.0407608469	0.0675174408	-0.0151424625	0.0278913118	-0.1011970138	-0.1012772345	-0.0025306758	0.0307287044	-0.0466470912	0.0318439332	-0.0220580044	-0.0140545876	-0.0117519357	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0262817196760352	0.0039757786386616	1.58068157836379e-05	0.0006907287891296	0.0609856920856799	-0.0231967170045521	0.0005380876797892	0.0037192546391693	0.0387758827407651	5.193387798380078e-05	0.0015035690823255	2.697127682436307e-09	-0.0008489497571671	-0.0002450197477753	7.20715690194078e-07	6.003467679987162e-08	0.0001438009152743	-0.0001288536488208	2.0678703233726408e-08	1.660326281443405e-08	-0.00070793948329	-0.0001970218710439	5.011783120009122e-07	3.8817617669639166e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
959.87694774678	-2.0462164006455623	921363.7548156749	4.187001558270881	1076.5103722876245	-12.681607927594769	160.8231796292345	1158874.5816428398	894.3748326805874	-1.1190290361174675	1.2522259836739884	799906.3413324286	921.4332864466317	858.3354643639757	1.065766	20.232924	0.0520507608685352	0.0251611200342842	-0.0016753479	-0.0952582765	-0.1217302533	-0.0463743462	0.0845422341	-0.0123771493	0.1445577719	-0.0335040887	-0.0137758085	0.0731621027	0.0854095569	-0.027154552	0.0621780675	0.1143589465	-0.0065913713	-0.002743185	-0.0160508224	0.0720225805	0.0575476385	0.0128449587	-0.0180325636	0.0854188894	-0.0318211239	-0.0558237532	0.1188909096	-0.0008936235	-0.0412273653	-0.0571850188	0.0665902799	0.046689016	-0.1105263635	-0.0010597665	-0.0213911499	0.0107806463	-0.0478467736	-0.0880320396	0.0413284395	0.0348791307	-0.1230877677	0.0225981365	-0.0226891806	0.0233343719	0.0907998628	-0.1361802652	-0.040623413	-0.0507716787	0.0748850853	0.0065049472	-0.0309004424	-0.0348448522	0.0098319045	0.0435036942	0.006672373	-0.0758912176	0.0601268201	-0.0466532019	0.0362535617	0.0259834654	0.0533818399	0.1115062796	-0.0425578325	0.0021234558	-0.0641864946	0.0983213867	0.0035208056	0.0963730748	0.1144788254	-0.0595232509	0.0393810576	-0.0129416233	-0.1176746857	0.0392942238	0.0914491983	0.0326697815	0.0204972797	0.0461892621	-0.0211324045	0.0630777306	0.1547277114	-0.0143510566	0.0011644056	0.0120651119	-0.0284728955	0.0927538653	0.0277268662	-0.0819999344	0.1066119258	0.0557931591	0.0046331404	0.0430888191	0.0676319757	0.0992972299	-0.0005242953	0.0263091554	0.0780407847	0.0049317805	-0.0452312694	-0.0344027761	-0.118566704	0.0699903613	-0.1080673198	0.0769742001	0.0164514592	0.01932953	0.0118378728	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0300462814143571	-0.0037645617383218	1.4171925081637204e-05	0.0009027790268307	0.0484647928675485	-0.0125208992181314	0.0001567729172306	0.0023488361476943	0.048920544208272	0.0101446614675069	0.0023932196456334	0.0001029141562903	-0.0004654035713464	0.0003835461858206	2.1660048422198365e-07	1.471076766576069e-07	0.0002726647415218	0.0001288638262475	7.434606126915e-08	1.660588571514587e-08	-0.0007079367264667	2.7568233000249687e-09	5.011744086803872e-07	7.600074707560559e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
960.3297511925566	0.452803445776567	922233.2310255576	0.2050309605071325	1077.2668952522697	0.7565229646452281	0.572326996035605	1160503.963606465	892.9681363250572	-1.40669635553013	1.9787946366617497	797392.092491846	919.9189578563992	854.3868704655174	1.063158	20.183409	0.0495441955539241	0.0263121756832203	0.1085649782	0.0419584446	-0.0933485869	-0.1555655537	-0.0127491304	-0.0590480698	0.0254214659	0.1000119179	0.0145812702	0.1506452527	-0.0781108495	0.0861759468	-0.1473369014	0.0291830051	-0.0022780394	0.047700226	-0.1232990933	0.0688796791	0.0097762802	-0.0701231512	-0.0375119683	0.0225455895	-0.0043888726	0.219459638	-0.0724020722	0.0873880039	-0.0314713594	0.0798330795	0.0909964774	0.1845489187	-0.0456296052	0.1155256781	-0.0576023589	0.0019077446	0.1077952408	0.0279145479	0.0706764299	-0.2098940489	0.013182849	-0.031575652	-0.0359147312	-0.0113253664	0.0449997919	-0.1488411596	-0.1895364891	-0.1154038678	-0.094037605	0.1095820008	0.060534727	0.0110883161	-0.0635602285	0.1462266147	0.0452448747	-0.0448374911	-0.0434561442	0.0352909616	-0.1350830291	0.0742459389	0.0857205231	-0.1534549659	0.0551167764	-0.1014614507	-0.1667214794	0.0998461871	-0.0445845227	-0.0477479079	0.1633004406	-0.1324877472	-0.044094029	0.0004579755	0.0679943678	0.0400767022	-0.0709497148	0.0766338929	0.0294675972	-0.0669957279	0.0071949385	-0.0752453542	-0.0098484205	0.1241107627	0.1237532029	0.0260880678	0.0702162727	0.0240333048	0.039004486	-0.0597342569	0.0451367259	-0.0521043919	-0.0387811239	-0.0073404315	-0.0680572369	-0.0502186654	0.0249254056	0.0874829259	-0.0093496153	0.0139611294	-0.1307692897	-0.0574148653	-0.0437089159	0.1258633255	-0.0909072209	-0.0010701417	-0.0322593639	-0.0156395184	0.0263673618	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0217373218527683	0.0083089595615887	6.90388089961179e-05	0.0004725111613308	0.063441399680471	0.0149766068129224	0.0002242987516288	0.0040248111934172	0.0632983637153898	0.0143778195071178	0.0040066828490457	0.0002067216937792	-0.0007029034546962	-0.0002374998833498	4.940732666238529e-07	5.640619459116862e-08	0.0002727486332174	8.38916956000138e-08	7.43918169219598e-08	7.037816590645373e-15	-0.0007079043080662	3.241840049997193e-08	5.011285093786854e-07	1.0509526909765804e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
963.8577846525428	3.5280334599862044	929021.8290353076	12.447020094782228	1082.6872454213571	5.420350169087442	29.380195955526258	1172211.671398086	894.1352696923061	1.16713336724888	1.3622002969457088	799477.880507733	919.4596486254368	869.4173860511212	1.214487	23.056297	0.0781949182081448	0.0374268939603013	0.0336400252	-0.0511173582	0.0196516992	0.1259218486	-0.1392646751	-0.0085181548	0.1208472992	-0.0411962775	-0.1180306637	0.0443297507	0.0055106417	0.107742995	-0.0835810791	0.0156878747	0.0138116925	-0.1440462642	-0.1289505307	-0.1442286785	-0.0056092773	-0.1099526933	-0.0129267886	-0.0272566141	0.1035177126	-0.0580813721	0.104931391	0.0136819888	-0.0308485843	-0.0545370151	0.0467970898	0.0846191485	0.2045064469	-0.0937176245	0.0404287166	-0.0360610403	-0.0555662118	-0.0847876231	0.0524195389	0.0724039536	-0.0005808531	0.0439817649	-0.1067986759	0.0612417387	-0.1634354447	0.0478562042	-0.0486293657	-0.0835109267	0.1176770845	-0.108674843	-0.004588383	0.3752697713	-0.1485191948	-0.0473679835	-0.1053441653	0.0142354073	-0.0602353062	0.0746796393	-0.0884617295	-0.1480156844	0.0183861241	0.1554059069	-0.0362997303	-0.0292848841	0.0107933573	0.0199823523	-0.1127945747	-0.0394168893	-0.0066468992	0.0876472284	0.0870825321	-0.0363068425	-0.0876415485	-0.0007262121	-0.0054520169	0.1881001124	-0.1096450011	-0.1095755759	0.1050727474	0.1550445267	0.0309665531	-0.0755597312	0.0236405744	0.0236087231	0.1140534849	-0.0793580753	-0.0117896366	-0.0211833141	0.0379146613	-0.0432823905	-0.0152183178	0.0156645277	0.0963945137	0.0868577678	-0.0070964019	-0.1601509491	-0.0315944891	-0.1536393214	-0.1513696459	0.0177938801	-0.1209527158	-0.0277475746	0.0082991177	-0.0843046322	-0.065498531	-0.0168726807	-0.0421601795	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0103004858803075	0.0114368359724608	0.0001308012170609	0.0001061000093704	0.0922329159147921	0.0287915162343211	0.0008289514070711	0.0085069107781451	0.0553654366184019	-0.0079329270969878	0.0030653315719462	6.293133232612481e-05	-0.001080873657008	-0.0003779702023118	1.1682878624138475e-06	1.4286147383562306e-07	0.0002730028924273	2.542592099000056e-07	7.453057927367195e-08	6.464774581897507e-14	-0.000930352624632	-0.0002224483165658	8.655560061596512e-07	4.948325354295838e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
967.3439746678	3.4861900152571934	935754.3653260974	12.153520822478953	1083.4154466901507	0.7282012687935548	0.5302770878725431	1173789.0301268187	896.7997464644347	2.664476772128637	7.099436469213041	804249.7852586744	922.2456777180636	871.2079148350614	1.287783	24.447773	0.1063033987297455	0.0611936850137945	-0.1238939552	0.0078654261	0.1302801132	-0.018965998	-0.0692242014	-0.0026024426	-0.14389684	-0.084527079	-0.0787598624	-0.1872634073	0.0501128859	0.1062290029	-0.0206592479	-0.1167497079	0.0737525552	0.1109053616	0.0712036299	-0.116813573	0.0104694821	0.1490752792	0.0160613799	-0.0498823277	0.1747056914	0.0516643903	-0.0962532264	-0.094654774	0.0717962972	0.0601860446	-0.0760505322	-0.039909732	0.1154322968	-0.1452231126	-0.0035477417	0.0947111798	-0.0426138108	0.0463001773	-0.0704960023	0.0745445723	-0.0617864771	0.0980153092	0.220835305	0.056587684	0.0587269839	-0.1931185025	-0.0068975521	-0.1534973913	-0.0928509937	-0.0771844893	0.1523064124	0.0748547035	0.0062878273	-0.2208871895	-0.0055600037	0.0288385425	-0.1092460079	-0.0061869551	0.0867913558	-0.05841298	-0.1448011222	-0.0729621602	0.0891892546	0.0135144014	-0.0870704478	-0.0237239511	0.0402828901	-0.0088008137	-0.0011095268	0.2151251233	0.0714954023	-0.0034051943	-0.0640150104	0.0511418864	0.0011072676	0.1410385836	-0.0628955711	0.0261518865	-0.1526994795	0.0368547384	0.0686427741	-0.1671416	-0.0145007932	-0.0052253066	-0.0243876633	-0.0450679451	-0.1035603197	0.148885694	-0.1030281201	-0.0131268166	0.0015495516	0.0229570938	0.0592105139	0.0291107156	0.0655146736	0.0997977647	0.0548597131	0.0025858853	-0.0698845187	0.1770803657	-0.0070089503	-0.0490619595	0.0840229543	0.042042756	-0.0713388749	0.0708798283	-0.0065336573	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.0143049045872061	-0.0040044187068986	1.6035369180159453e-05	0.000204630295249	0.0859628060980242	-0.0062701098167678	3.931427711432918e-05	0.0073896040322465	-0.0021378882387921	-0.057503324857194	4.570566121565587e-06	0.0033066323696319	-0.0012470392180741	-0.000166165561066	1.5551068114148623e-06	2.7610993684411763e-08	-0.0001090586656191	-0.0003820615580464	1.1893792546618664e-08	1.4597103413684272e-07	-0.0007080688367668	0.0002222837878652	5.013614776002893e-07	4.941008234770125e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
967.5019852199324	0.1580105521323958	936060.0914045104	0.0249673345851845	1088.751980624356	5.336533934205363	28.47859443092537	1185380.8753134585	897.9984174958074	1.198671031372669	1.436812241452018	806401.1578249744	924.7115603068122	884.5539981805907	1.236338	23.471123	0.0746702543804154	0.0374003103011276	-0.1557852802	0.0100387655	-0.090667406	-0.0279476353	-0.0146937542	-0.1196439096	-0.0365414864	0.0553734443	0.0985660906	-0.1283635867	-0.1624304939	0.0214083279	0.0800760028	0.037962335	-0.0417420605	0.1447449316	0.1858463217	0.0383720825	0.0005553023	0.0383772619	-0.1329358538	0.0133419224	-0.0712773138	-0.104433154	0.0064249098	0.013949546	0.0460942412	0.1048191946	-0.0224883312	0.1041716164	0.0882163583	-0.0717195649	0.0761472054	0.0214055826	0.1013553863	0.0677183082	-0.0879492469	0.0275059022	-0.0648220222	-0.1042336429	-0.2394529516	-0.0858940185	0.0316089212	-0.0630239699	-0.1046309753	0.0748296075	-0.1382445087	0.0940617073	0.0808685231	0.0084328354	0.1749948732	-0.0909830062	0.0362550581	0.0489411809	0.0626323616	-0.1593007388	-0.0642142394	-0.0662984132	-0.007401877	-0.1261590079	-0.0415535127	0.1079931751	0.0449923285	0.0053076183	-0.1252401892	0.0294374126	0.0919255976	-0.0461089964	0.0408915703	-0.1502042728	-0.1297503987	0.0016305645	-0.0270992445	-0.1324583131	0.0744011929	-0.1256985081	0.1161928956	-0.1918356615	-0.0364145398	-0.0626527377	0.0504819753	-0.0438371404	-0.1169753446	0.0729301239	-0.0783386976	0.0034278431	-0.1405108031	0.0228523283	-0.003047794	0.0256356812	0.0281660605	-0.196290042	-0.0002723176	0.0411937599	-0.0299768678	0.0501738394	-0.0968861107	-0.0226045079	-0.0401464682	0.0394222796	0.0020035241	0.0498436174	0.0114579318	0.0173230854	0.0198619563	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0121467324143793	0.0021581721728267	4.657707127563949e-06	0.0001475431083465	0.0595036374886461	-0.0264591686093781	0.0007000876034994	0.0035406828743802	0.0150639702425934	0.0172018584813855	0.0002269231994697	0.0002959039352136	-0.0014970459497607	-0.0002500067316866	2.2411465756949165e-06	6.250336588861565e-08	-0.0001951500920978	-8.609142647870001e-05	3.808355844577983e-08	7.411733713137409e-09	-0.0004671458925956	0.0002409229441712	2.1822528496893987e-07	5.8043865028119165e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
963.7263454699456	-3.7756397499867935	928768.468952857	14.255455521680345	1087.9638455988286	-0.788135025527481	0.6211568184632033	1183665.3293301917	895.195655511187	-2.8027619846203606	7.855474742433063	801375.2616461039	922.6874549217472	875.9014420154452	1.302035	24.718344	0.1192187699911845	0.0609858926219911	0.0175055923	0.1244294462	0.0325974427	0.0985174955	0.0323630062	0.0535981483	0.0148892571	-0.0396037812	0.1297511765	0.033111185	-0.1012975998	-0.0472011995	0.1364464799	0.0049252539	0.0571671498	-0.105458141	0.0140306082	0.0743787654	-0.0890426727	-0.0066742677	-0.0476842966	-0.0224747818	-0.0025062572	-0.0445960834	0.0491226947	0.0256984771	-0.1377291583	-0.0831004497	-0.0170063088	-0.0232613302	-0.0012315035	0.0655604001	-0.0293292483	-0.1244444814	-0.1459233351	0.1138452204	0.0550261493	-0.1423703097	-0.0852439088	-0.0493871868	0.0659863541	0.0995932696	0.0124567607	-0.0636125781	0.0958554933	0.0398292273	0.0911293733	-0.0177273775	-0.1005412112	-0.1302533393	0.054830521	0.121118664	0.0221260474	0.083336108	0.0275383069	-0.0393235282	0.0049797417	-0.0553364455	0.0531489565	0.1447395965	-0.0058274613	-0.0393611088	-0.0692533383	-0.0143727207	0.068877012	-0.0064952389	0.0100678681	0.0604961356	0.0591585805	0.1435719919	0.023139634	-0.0597990039	0.1015222423	0.0129891151	0.0493539996	0.0275793252	0.0494301831	-0.0270656108	-0.126753984	-0.0064277865	0.1179858498	-0.0057619146	-0.0608071429	0.0522882591	0.0015565611	-0.0184244391	-0.0096069897	0.04546718	-0.0639367043	-0.0873344445	-0.0590901879	0.151418018	0.0673223166	-0.0662955055	-0.0707814455	0.0236889863	-0.0297441267	-0.061149806	0.0084557375	-0.1846405297	0.0320736303	0.0231721594	0.119908908	-0.0629338493	-0.0178247947	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.018006803669337	-0.0058600712549577	3.434043511318152e-05	0.000324244978386	0.0306178528089162	-0.0288857846797299	0.0008343885565637	0.0009374529106284	0.0504168270639553	0.0353528568213619	0.0025418564511967	0.0012498244854317	-0.0006050301928414	0.0008920157569193	3.660615342497017e-07	7.956921105923117e-07	-0.0001378687947386	5.728129735920002e-05	1.9007804562674217e-08	3.2811470271530943e-09	-0.0004340418021714	3.3104090424199975e-05	1.8839228603219677e-07	1.0958808028136083e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
961.5356119934952	-2.1907334764504185	924550.7331317052	4.7993131648405365	1092.150680793511	4.186835194682317	17.529588947430515	1192793.1095577294	894.433483567163	-0.7621719440240895	0.5809060722574598	800011.2565260904	921.3809847253428	878.0449822236139	1.131688	21.4844	0.0909933851189401	0.0600167940919748	0.0354478782	0.0242154736	0.0311988492	-0.0781460814	0.1383247983	0.0370899815	-0.0415402816	-0.0436428058	0.0442782744	-0.0077142113	0.2087116326	-0.0521033723	-0.0295335224	-0.0192056877	0.0566929939	0.0780987048	-0.0233022624	0.0420873854	0.0634092932	0.0031751755	0.022451705	0.0987236474	-0.0147457325	0.0794478926	-0.0202428055	-0.1025694956	0.032288355	0.0369799108	-0.0165609615	0.0234395439	-0.0047999528	0.1141443236	0.0079050084	0.0721670462	-0.1548136677	0.0604579812	0.1492111092	0.0686865871	0.0067903772	0.0430655703	0.1356887991	-0.0060877779	-0.0992058108	0.0978331753	0.0256807293	-0.0460607455	-0.0759568872	0.1210478422	0.0022231003	-0.026962042	-0.0064542743	0.004149862	0.0831306819	-0.0796179865	-0.0781890207	0.008080563	0.0437870266	0.1227175468	-0.0851766579	0.0310839146	-0.0348162601	0.0229168511	-0.029976327	-0.0666959048	-0.0395388694	-0.0192429223	-0.0156299001	0.074793344	-0.0791393984	0.1020445542	0.0191309416	-0.0041230714	-0.0136603865	0.0745839256	0.1140636358	0.123510155	-0.0227956976	0.0917700805	0.0131782669	0.0563979525	0.0029405237	-0.0101662351	0.0089168136	0.0406331123	0.0204778921	-0.0577915885	0.0240140804	-0.0080537766	0.0330922691	0.0224400972	-0.0473304295	0.0477830377	0.0509617287	0.0406787996	0.0494886628	0.1032952278	-0.0649045666	0.0407577385	0.0099777751	0.030337479	-0.0226089657	0.0151265049	-0.0031647583	0.0539847613	-0.026317661	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	-0.0229214290055352	-0.0049146253361982	2.415354219520127e-05	0.0005253919076557	0.0862024117089248	0.0555845589000086	0.0030896431881085	0.0074308557844349	0.050412892088417	-3.934975538300023e-06	0.0025414596887183	1.5484032487019555e-11	-0.0007874382101635	-0.0001824080173221	6.200589348254964e-07	3.3272684783379554e-08	0.0002726774595529	0.0004105462542915	7.435299694822341e-08	1.68548226912781e-07	-0.0004508928487017	-1.6851046530299977e-05	2.0330436101033414e-07	2.8395776916633487e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
961.9225096852742	0.3868976917790405	925294.9146392164	0.1496898239039494	1076.4834587600203	-15.667222033490589	245.46184624669297	1158816.6369839364	894.4007641857207	-0.0327193814422344	0.0010705579219624	799952.7269760012	921.1030032754204	851.3972568124815	1.033077	19.612333	0.06715772889446	0.0420223351009204	0.1234671481	0.0628671262	-0.004222266	-0.0053351458	-0.0250345473	0.0294957529	-0.0509224732	0.0140291188	0.007200522	0.1054974093	-0.0408774368	-0.0413237524	-0.0605487349	-0.0166625381	-0.1280971402	0.0455630189	-0.0765319073	-0.0281149254	-0.0708889103	-0.1084557523	0.0158211904	0.0443289481	-0.0105564124	-0.0279202666	-0.0104430497	-0.0502085603	0.1180342155	0.0389945555	0.1115866375	-0.0913205461	-0.092789317	0.0089851573	-0.0275337957	-0.0430182362	0.1105506651	0.0958832581	-0.0045679328	-0.0401902077	-0.0716981226	-0.0861452837	-0.0066461059	0.1867018757	-0.0710361722	0.1081564034	0.0327870184	-0.1407771077	0.051519406	-0.0366555291	0.0847210793	-0.0441603915	-0.0629802651	0.0997817494	-0.0373178224	0.0268056087	-0.0079547367	0.0810638984	-0.0324313481	0.0221984903	0.0042305809	-0.0438362002	-0.0027524378	-0.0332360384	0.0325243056	-0.1204821953	-0.0223178825	0.0910994563	-0.0055647414	-0.0433124198	-0.0214687593	-0.0426626273	-0.0261360708	0.0763608886	0.0107915209	-0.1138071009	-0.0099567938	0.0028725557	0.0815842304	0.0704883723	-0.0093210356	0.0069776287	0.2142543501	0.0042454805	0.0503103713	-0.0440134427	0.0422735865	-0.0169471935	-0.0240245515	-0.065002838	-8.72427e-05	-0.0834304124	-0.0764487191	0.0145914989	0.023598305	-0.0306103307	-0.0521978268	-0.0218510647	-0.0444206882	-0.011769658	0.0186001481	0.0430135515	-0.0637988885	-0.0368235754	-0.001615216	0.1056527781	-0.0029610999	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	-0.0189050267687065	0.0040164022368287	1.6131486928002593e-05	0.0003574000371255	0.0825273785441709	-0.0036750331647538	1.350586876204106e-05	0.0068107682093728	0.0308097452598445	-0.0196031468285724	0.0009492404029765	0.0003842833655825	-0.0015569432715775	-0.0007695050614139	2.4240723509104487e-06	5.921380395417638e-07	0.0002728302701437	1.5281059080000242e-07	7.443635630668433e-08	2.3351076660645785e-14	-0.0004232877874204	2.760506128130001e-05	1.7917255097925772e-07	7.62039408344329e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
962.5988316234068	0.6763219381325598	926596.510642748	0.457411363999382	1092.0086103166852	15.525151556664923	241.0303308574153	1192482.805005778	894.3420522639889	-0.0587119217318559	0.0034470897534475	799847.7064477634	921.6107022597812	884.674675540124	1.052599	19.982948	0.0706488073993062	0.0349763599001043	0.02568595	-0.0269457812	0.1445754128	0.025826148	0.0520847374	0.0844968112	-0.0889129227	0.0103148992	-0.0585819354	-0.0419411321	0.1436326274	-0.0768357401	-0.0684984412	-0.106307623	-0.0317462282	-0.0689789144	-0.0527983219	-0.0435360847	0.0962756035	-0.0670970544	0.0873082873	0.0248582334	-0.0068128904	-0.0534782349	-0.0251714505	-0.1156066421	0.1725014742	0.0945704179	0.0975376525	0.0761994346	-0.0678144453	0.0786163372	0.1007080035	-0.0470010421	-0.0575488917	0.0682886142	0.0555508697	-0.1004443351	0.0700604136	0.0103089565	0.0865913777	0.0555403359	0.0261148809	0.0576371367	0.1907412012	0.0383978096	-0.0930930937	0.037306592	-0.0148442061	0.0179834343	-0.0383222924	-0.0142518525	-0.02933342	-0.1143575247	0.010013422	0.1005895219	0.0111483651	0.0058307467	-0.0738176254	-0.0426642227	0.0151771977	-0.0027581888	-0.010016732	-0.1634988909	-0.1078357998	-0.0252730764	0.028841735	-0.0005757886	0.009668505	-0.1067616162	0.071513283	-0.0825828768	0.1135854082	-0.0841748023	-0.1128206366	0.0634830245	-0.0381729954	0.1384734156	-0.0036169952	0.1318742619	-0.0549503303	0.0124236718	0.0908367296	-0.074234499	-0.0032032826	-0.0112861542	0.0229080263	-0.0382654253	0.0755830906	0.0354225384	0.0435219165	0.0529793436	0.0444115798	-0.0136799505	0.0210790538	0.0799593595	-0.02988986	0.0046814817	-0.0675854245	0.0222879905	-0.0207237862	-0.0004000835	0.0150334954	0.0597454868	0.0493568249	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	-0.0140180674275427	0.0048869593411638	2.3882371602188124e-05	0.0001965062144031	0.0667777719251319	-0.015749606619039	0.0002480501086544	0.0044592708232849	0.055813390750103	0.0250036454902585	0.0031151345870236	0.0006251822878025	-0.0011379638239524	0.000418979447625	1.2949616646243691e-06	1.7554377753223377e-07	0.0001917408342	-8.108943594370001e-05	3.6764547499711895e-08	6.5754966216674275e-09	-0.0004233908228285	-1.0303540810000433e-07	1.792597888553943e-07	1.0616295322334438e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
