global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
925.4784999212552	-2.80741710103996	856510.4538164968	7.881590779211611	875.6091521442801	5.003295953722954	25.03297040054049	766691.387318825	841.5055004617442	-1.7354220791139596	708131.5073073705	3.0116897926762185	844.6467494098268	797.8381990681033	1.157229	21.418215	0.0914134053234355	0.0440282897454433	-0.0711620486	0.0904373565	-0.123028498	0.1422475647	0.0513988964	0.095685511	-0.0137340492	-0.2171219646	0.0384595383	0.0074383646	0.0760439913	-0.0029784515	-0.0846282744	-0.1192808702	0.0224814245	-0.123703414	-0.1434427498	0.1354771494	-0.0835818819	0.0303817074	-0.0785882501	0.0372208623	0.0057755136	0.0071219131	-0.1207540261	-0.0591465042	-0.0237713573	-0.0842777632	0.0419358006	-0.0361441527	0.0749796918	0.0675585504	-0.0930843166	0.002992424	-0.0113146072	0.0133344662	-0.0460883585	-0.1702530142	-0.056750795	-0.0219359949	0.0835053028	-0.0035171387	0.0188921408	-0.0206133609	0.0315950951	-0.0152417617	-0.042107978	-0.0511092423	-0.1193339814	-0.0399526492	0.0560769576	-0.1735669272	0.1327962781	-0.0277025966	-0.0332756642	0.0243317299	0.0858839185	-0.1102157848	-0.0553728399	-0.0192548787	0.0281388378	0.0818073991	-0.071420913	0.0557177119	0.0525668276	0.050667697	0.0153916948	0.0336604325	-0.0505492556	-0.0355969896	-0.1286362608	0.1503461398	-0.14304085	-0.0476958254	0.0019615441	-0.0198017945	-0.0038923374	0.0703804621	-0.1069283279	-0.0725088743	-0.0944272695	-0.0518062062	0.0067420905	0.1184594829	0.0586114497	0.0255570342	-0.1123545755	0.0908754889	-0.0529796217	-0.0562471304	0.0680565254	0.0830779663	-0.0639798447	0.0193845759	0.0908500186	-0.0114000829	0.1657208415	-0.0036867453	0.1009243328	-0.0740206965	0.026389064	-0.0844130355	-0.0467566805	-0.0132653713	-0.0320271764	-0.1154121668	0.098278333	0.1054279714	0.0430942802	-0.0350428114	-0.1003291122	-0.0044672486308883	-0.0080721962780927	6.516035275205363e-05	1.995631033017339e-05	-0.0044147618027352	-0.0113089177484368	1.9490121774889758e-05	0.0001278916206409	0.0428945587393059	0.0127277502007104	0.0001619956251716	0.0018399431694397	0.0006590508177647	0.0006220578698479	4.343479803963199e-07	3.869559934397075e-07	-0.0003649083038217	-0.000450911292112	2.0332099335412457e-07	1.331580701980301e-07	0.0002771200005257	0.0001131216599639	7.679549469136396e-08	1.2796509953010834e-08	0.0	0.0
921.4647668355042	-4.013733085751028	849097.3165192101	16.11005328365247	866.5587778782499	-9.05037426603019	81.9092743552215	750924.1155178461	840.7706672834313	-0.734833178312897	706895.3149642263	0.5399797999494338	843.3351415547522	771.7473361901277	1.184498	21.922913	0.0587217331550711	0.0322210131775745	0.0162040698	0.1153254726	0.0126509231	0.0389244193	-0.0004684746	-0.064626239	-0.0387911427	-0.0568227003	-0.0534374139	0.1294159201	-0.1589295441	-0.0962081189	0.0506003929	-0.1032487656	-0.0298939835	-0.0418031051	0.01861064	-0.0721984186	0.1100329902	0.0977174608	-0.0913639532	-0.0703574041	0.0119907321	-0.063145965	0.0871186173	0.0626987778	0.0329102268	-0.0037733092	0.06527557	-0.0180744505	-0.1105869765	0.1458132803	0.0271071332	0.0333804329	0.0233657126	0.0258418402	0.1430439782	-0.0492732731	0.0539555659	0.0071899323	0.1355408875	-0.1360885765	-0.0809872952	-0.013989984	-0.1563397175	-0.0152697432	0.090653461	0.0204338387	-0.0042952283	-0.1171522307	0.0375104524	-0.0518004162	-0.0320203872	0.0944506058	0.1154619269	-0.1585548927	0.0407647373	0.0369014829	0.0839379635	0.0516086951	-0.0563415273	-0.0867522212	0.0209108588	0.0259471581	0.0503757121	-0.0301150114	0.093573392	-0.0619582599	0.0171931317	-0.0120823297	-0.1172326499	-0.0459245259	-0.1188634856	0.005916502	-0.2048143222	-0.1023453123	0.0835003234	-0.1260612859	-0.1107972147	0.0321191261	-0.1006695876	0.0311841001	0.1608288053	0.0772849925	-0.0576194015	0.0852583145	-0.1146099599	-0.0081242954	-0.0271938277	-0.0624857562	0.106254617	0.0910048554	-0.0664195483	-0.0225625345	0.0624182708	-0.0285482527	-0.0482393167	-0.0286804575	0.0312051772	0.0720179169	0.0063205568	0.0136064402	0.0531614961	-0.0203589311	-0.096292012	-0.0058304355	0.1426445683	0.1034414224	0.0366662233	-0.0446835199	-0.1082719048	-0.0085590270546447	-0.0040917784237564	1.6742650669118415e-05	7.325694412213994e-05	0.0116743298146246	0.0160890916173598	0.0001362899766206	0.0002588588690717	0.0696366524353209	0.0267420936960149	0.0007151395752464	0.0048492633623976	0.0008720460902393	0.0002129952724745	7.604643835016494e-07	4.5366986096529086e-08	-0.000364889118934	1.9184887700013104e-08	3.680599160621141e-16	1.331440691164308e-07	0.0002541590695292	-2.2960930996499982e-05	6.459683262394872e-08	5.272043522260335e-10	0.0	0.0
924.7541997434686	3.2894329079643967	855170.329943183	10.820368855999106	872.2427785016488	5.6840006233989016	32.3078630867991	760807.4646482763	844.0516136003578	3.2809463169264745	712423.1264213676	10.7646087345534	847.2160668163626	762.5858840265217	1.280335	23.696684	0.0706798829964154	0.0373694041436887	-0.0043513598	-0.0089892342	0.0750183844	0.0753630832	-0.093514105	-0.0465277461	0.010949379	0.0523160365	-0.0500295297	-0.1168447591	-0.1418847757	-0.0257253786	-0.0300917488	0.029276937	-0.0100109162	0.147395096	-0.0221615674	-0.1488829458	-0.1302922436	-0.0312497023	-0.0639563987	-0.2486681662	0.1034633515	-0.1375130864	0.152074745	0.0448285891	-0.0834357688	-0.0092471937	0.017310823	-0.0231722852	0.0063809205	-0.0125498019	0.0022269516	-0.2607380709	0.0898644325	-0.1005492524	0.0381812984	0.168427354	0.0083130122	0.0998537134	0.126057948	-0.0824507606	0.0876833018	-0.0442809816	0.0056990613	0.1649689605	-0.0860433856	-0.0901726437	0.0489999743	-0.0496706582	-0.0794600581	0.1728335745	0.107456436	0.1125428718	-0.0427874611	0.0037561204	0.1471868903	0.1714878611	0.2442051458	0.0240316292	-0.1167524365	0.0715037665	-0.0224801933	-0.00350788	0.0430150153	0.0825159268	-0.0424526784	0.021201083	-0.0558157248	-0.0848510003	-0.157702862	-0.1383310903	0.007416466	-0.0813123343	0.1225311402	-0.1006654991	0.2371988735	-0.0551669091	0.0573608384	-0.1562650916	0.1551085851	-0.0282153067	-0.0554738493	-0.091679081	-0.1168051628	-0.0621000496	-0.0387318836	-0.0210603342	0.0182228196	-0.0555998628	0.0369453942	-0.0100682664	-0.0435318469	0.0412078561	0.0702752545	0.0425405266	-0.1205413312	0.0104378522	-0.1677708521	-0.0997173475	-0.0073256386	-0.0046388274	-0.0329124476	0.033602774	-0.1709563376	-0.0247736189	0.1407715903	0.1013839798	0.0301376669	-0.0540487397	-0.1150284477	-0.0086227129502987	-6.368589565399971e-05	4.0558933052521394e-09	7.435117862324892e-05	-0.0064899283738668	-0.0181642581884914	4.211917029792137e-05	0.0003299402755381	0.0390306613916209	-0.0306059910437	0.000936726687767	0.0015233925286673	0.0006270431956479	-0.0002450028945914	3.931831692083306e-07	6.002641835816467e-08	-0.0002568940918712	0.0001079950270627	1.1662925870294898e-08	6.599457443832857e-08	0.0003380801052464	8.392103571720002e-05	1.1429815756341693e-07	7.0427402358475614e-09	0.0	0.0
926.0694320789626	1.315232335493988	857604.5930310523	1.7298360963289705	874.7710838317871	2.528305330138324	6.392327842405856	765224.4491082395	844.3924893088963	0.3408757085385332	712998.6760012746	0.116196248671647	847.80204150327	780.80100778433	1.254081	23.210768	0.0639849191293237	0.0361380972997852	-0.0478590635	0.0155492228	-0.0419559292	0.0607808218	-0.0090545398	0.00683712	0.0025852646	-0.089766916	-0.0240449213	-0.0357877467	-0.0699584566	0.1677020023	-0.0862094127	0.139589017	-0.0102253831	0.075656295	-0.1600404247	0.2092487835	0.0586960521	-0.1000483639	0.0374816316	0.0124634776	0.082038636	-0.0978855516	0.0189690969	-0.0904781423	-0.0848443357	-0.0284774544	-0.0888188035	0.0222052516	0.1639668702	0.0663444723	-0.0671007288	-0.0286301611	-0.0232524504	-0.0604035996	-0.1300141467	0.0603844185	-0.0222785073	-0.0746460886	0.0776090315	0.0029024216	0.1710641373	0.0465947689	0.117083778	0.1989096039	-0.1302826477	-0.1192861954	0.0105138475	0.1202991928	-0.0010439245	0.004100649	0.2465302181	-0.1783735265	0.0826361991	0.1139890685	-0.0488519874	0.0089011892	-0.0272013614	0.05932382	-0.0287592149	0.0923326006	0.05566628	0.0794943498	0.0451148692	0.1411468606	0.0154366457	0.0885441317	0.053493325	0.0025314878	0.0033526796	0.1100089328	0.0174469934	-0.1139076099	0.2097459037	0.1168645264	-0.0189038374	0.0437237921	0.0183587954	-0.1694380269	0.1189099215	0.1060715242	0.0720769758	-0.0766066585	0.0644122549	-0.0322734759	-0.0590783622	-0.0129321886	0.0028006629	-0.0525840432	0.007633113	0.0840552441	0.0221180602	-0.0133539774	-0.0156015694	-0.0298854998	0.1418800412	-0.0291646861	-0.0381132403	0.1079971031	0.1257560271	0.0420765858	-0.0512864102	0.0280178713	0.0887458632	0.0223692077	-0.0186666274	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	-0.0085725437051848	5.016924511390061e-05	2.51695315529864e-09	7.348850557730353e-05	-0.0044435968457889	0.0020463315280779	1.9745552927905063e-05	4.187472722805634e-06	0.0225860068607488	-0.016444654530872	0.0002704266626397	0.0005101277059137	6.199312313807419e-05	-0.0005650500725098	3.8431473164124296e-09	3.1928158444335945e-07	3.501221041957159e-05	0.0002919063022907	8.520928931707133e-08	1.225854878464357e-09	0.000389999006951	5.191890170459996e-05	1.5209922542276612e-07	2.695572354211912e-09	0.0	0.0
922.4853393252422	-3.5840927537203697	850979.2012700072	12.845720867270863	873.9644808285478	-0.8066030032392746	0.6506084048346172	763813.9137499131	842.1908656686976	-2.2016236401987044	709285.4542157903	4.847146653081794	845.3772195402757	763.0234291144377	1.163248	21.529627	0.1027580735511067	0.0487721860754329	-0.0160404077	0.0638751187	0.0899247841	-0.0618427124	0.1570707193	0.0252934077	-0.1132330721	-0.057427544	0.0818843602	0.1099562824	-0.1198605225	0.264002354	-0.024972261	-0.052450979	0.179933494	-0.0938232964	-0.0929959671	0.0303929705	0.1917999938	-0.1052836509	-0.0896469829	-0.0018902416	-0.1897096214	-0.157865498	-0.1149008177	0.1402236364	-0.1826497302	0.0003832873	0.0569585787	-0.0130842236	0.0747694165	0.063968508	-0.2243038128	0.0874726267	-0.0541986838	-0.1438934444	0.0265497428	-0.0300942716	-0.0357374888	0.0246186571	-0.1039198732	0.0013953584	-0.0322803511	-0.0603957632	-0.0824903663	-0.1320936255	-0.0002008018	-0.0085435793	-0.0892049031	-0.0234226844	-0.0972059854	-0.1760429083	0.0219654109	-0.0569643965	0.2281684321	0.1195339736	-0.009444999	0.0489749993	-0.1023086037	-0.2594757253	-0.1800594498	0.0944509819	-0.0578974925	-0.0765710783	0.1291606393	-0.0387770905	-0.018751719	0.0307377637	0.0011515792	-0.1090162684	0.0244029797	0.1115294106	0.0172512076	-0.1280029646	-0.1068700095	-0.1429959848	-0.1271918202	-0.0421103804	0.0371713135	0.0190725128	-0.0790604211	0.0669641198	0.0075685159	0.0780976225	0.1256012432	0.0360533535	-0.008607886	-0.0710824671	0.1072604313	-0.0597743107	0.0843110971	0.0926080472	0.0543793924	0.0610821829	-0.0936540322	-0.101553279	0.0399326387	0.0017776553	-0.0034175532	-0.0842376753	0.0853283224	0.0924969072	0.0183598711	-0.1055397167	-0.0334465009	0.0428676617	0.1389535477	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.0085405367927222	3.2006912462599624e-05	1.024442445388515e-09	7.29407687078416e-05	-0.0250793138226583	-0.0206357169768694	0.0006289719818153	0.0004258328151494	0.0461030316097037	0.0235170247489549	0.0005530504530429	0.0021254895236053	0.0007035798561141	0.000641586732976	4.950246139295377e-07	4.1163353593085046e-07	-0.0002527779465912	-0.0002877901570107	8.282317447228456e-08	6.389669028286355e-08	0.0006320886152206	0.0002420896082696	3.9953601749149573e-07	5.8607378432128395e-08	0.0	0.0
919.8104769592704	-2.6748623659717623	846051.3135240405	7.154888676892054	867.8810524318529	-6.083428396694899	37.008101057713866	753217.5211702207	840.5453484853109	-1.645517183386687	706516.4828602928	2.707726800820856	843.652223520286	753.6187920316437	1.207422	22.347206	0.0891130883123793	0.0472176237871887	0.0307468342	-0.0055458377	0.128212091	-0.1306522182	0.1395425356	0.018944	-0.0821446789	0.0508597272	0.1617996052	0.157425905	-0.0398241369	0.0851097635	0.0063776741	-0.096991998	0.1087206202	-0.0545671297	0.1803425995	-0.0316014414	-0.0164610112	0.0875300517	-0.1990322559	0.0983724905	-0.0692140569	0.0365835188	-0.0503690738	0.0058071503	-0.0265822643	-0.0121653088	0.1861919375	-0.0823585442	0.0020790287	0.0368688596	-0.0804879098	0.0666497066	-0.0037819155	0.0578067286	-0.062167156	-0.0121999865	0.1073382285	0.0855238478	-0.1855130815	-0.0735320504	-0.0261093637	0.1439419934	-0.071018921	0.0013893743	0.0131114716	-0.0907363903	-0.0734695581	-0.0958278616	-0.0349106342	-0.0341832349	-0.1817219279	-0.0460102375	0.0224411238	-0.061797706	0.2193811104	-0.0844411463	-0.0865794759	-0.1160367058	0.0257472453	0.0511628656	0.1189379324	0.0210938611	0.0251433727	-0.1236075179	0.0245255933	-0.0263790242	0.0307071508	0.0741671276	-0.06563652	0.0536035598	0.0073398048	-0.0328886497	-0.0168370939	-0.0412667618	-0.0864182944	-0.0088280963	-0.1207296636	0.0987816204	0.0034512349	0.0886076362	-0.1243390285	0.0890053886	0.0422716385	0.023034285	0.0066459381	-0.0359620463	0.208250633	0.0317107849	0.0493241352	0.0038235034	0.044665006	-0.0262778938	-0.0264012362	0.0460618191	-0.039712687	0.0734333104	0.1616506545	-0.1456061554	0.0307596079	0.0674686648	0.0184720975	-0.0655133732	0.0118118279	0.0493290046	-0.0268806399	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.0119574587772177	-0.0034169219844955	1.167535584812867e-05	0.0001429808204088	0.0078052174939529	0.0328845313166112	6.092142012790839e-05	0.0010813923999131	0.0678894920986863	0.0217864604889826	0.000474649860638	0.0046089831374175	0.0003371409310224	-0.0003664389250917	1.1366400737065069e-07	1.3427748582236056e-07	-0.0003648694933542	-0.0001120915467629	1.2564514855721812e-08	1.331297471805506e-07	0.0007740616338117	0.0001419730185911	5.991714129392384e-07	2.0156338007868827e-08	0.0	0.0
921.6803968332396	1.8699198739691385	849494.753906678	3.496600335064758	869.699057219685	1.818004787832024	3.305141408580162	756376.4501288089	842.1937263046486	1.6483778193377248	709290.2726269094	2.717149435284593	845.0780107692739	755.5481645369671	1.187964	21.987064	0.0734994854998415	0.0458001819678066	0.042965304	-0.1470604248	0.0470796498	-0.0632008474	-0.0343040274	0.057655268	-0.00329151	0.1553735139	0.0765343111	0.0189964877	0.0021873898	-0.0700981302	-0.0044634626	-0.0268068232	-0.1504631811	0.0957878228	0.0454701637	-0.0371240665	0.0023265284	0.0437883949	0.0073057931	0.132914	0.0752430429	0.1184374766	-0.0210203143	-0.0102807382	-0.0441843599	-0.0565942574	0.0378314607	0.1760264656	-0.0550599471	0.0043413175	-0.2228860234	0.0277213606	-0.0716451477	0.129313082	-0.003011393	0.0237897395	0.0055843439	0.0261886285	0.0825548046	0.0035386001	-0.1870824814	-0.1257061345	0.1019968119	-0.0066830922	0.0434323956	-0.0577821492	-0.0252459881	-0.0233931018	0.0828485109	0.1793352764	-0.0610774925	0.0084738035	0.0151820523	-0.0189898446	-0.0158707374	-0.1447113526	-0.0495867116	-0.0149046962	0.1292866828	0.1157990141	0.064292374	-0.1799790087	-0.075126007	0.0700688253	0.1833055125	0.0135403049	-0.0002228304	0.0455291363	0.0615233698	0.0156673911	0.0252764154	-0.0461673884	0.0361180393	0.0338091825	0.0621791685	0.1104957695	0.0295625565	0.1311143205	-0.1269719656	-0.0853246781	0.2007282222	0.0047680932	-0.1369422195	0.0023119648	0.0031283685	0.0847724597	0.0963304528	0.0674315759	-0.017105899	-0.0711818699	0.1643843439	-0.0709580105	-0.1584447512	0.0272664117	-0.1332297788	-0.0064613883	-0.0910258441	0.0306949352	0.0747510707	0.0342732589	-0.0483083891	-0.0977126562	-0.0053056099	0.1125426936	-0.0442900912	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0086695856571878	0.0032878731200299	1.0810109653415156e-05	7.516171546731641e-05	-0.0215722013366388	-0.0293774188305917	0.0004653598705084	0.000863032737148	0.0572224640921064	-0.0106670280065799	0.0001137854864931	0.0032744103967724	0.0009401410203029	0.0006030000892805	8.838651380561779e-07	3.63609107672291e-07	-0.0003646361280409	2.33365313299992e-07	5.4459369451603427e-14	1.329595058726596e-07	0.0007741714900707	1.098562589999918e-07	5.993414960382879e-07	1.2068397641473276e-14	0.0	0.0
921.3941836107946	-0.2862132224449851	848967.2415918027	0.0819180087023425	869.7616297680398	0.0625725483548649	0.0039153238076219	756485.2926167567	842.0149446293927	-0.178781675255891	708989.1669792393	0.0319628874073028	845.1599995037201	766.9114393651838	1.222027	22.617512	0.0851097129775882	0.0539323095429568	0.0706659254	0.0566923806	-0.088389025	0.0235619616	-0.1477488309	-0.0669507088	0.1117562442	-0.0773831603	-0.0518885533	-0.0041420182	-0.0669901061	0.0036325054	0.0902235382	0.0856450121	-0.1300745129	0.0138687702	-0.1807728321	-0.00107512	0.0275045963	-0.0099918285	-0.0116860535	0.0412323206	-0.03859034	0.0446732261	-0.0984660303	-0.0391732613	-0.0397927754	0.0705056714	-0.0551339713	-0.0317323311	-0.2218088295	0.0141744811	0.0899430936	-0.0843965188	-0.0196907314	-0.1397355621	-0.0884770561	0.0668913254	-0.0688883571	0.0402892658	0.1512504595	0.0920299245	-0.1337984417	0.1317721765	0.0684068512	-0.0411006934	-0.0960639093	-0.0100296143	0.1408347643	0.0548940725	0.1261742723	-0.0069977866	0.1496896858	0.064839007	0.0795169118	0.0458430417	-0.0189344252	-0.0478834288	-0.0572468903	0.0180732443	0.0595988564	-0.0539846859	-0.0169083359	0.0100228102	0.0811209598	-0.0088946893	-0.1796355797	-0.2184580143	-0.0674146044	0.0032470064	0.0889760125	-0.0793841173	-0.059892144	-0.0601492063	0.0755366216	-0.0785428386	0.1135185507	0.0672629283	0.0727442826	0.1023770975	-0.0704043347	0.0416567764	-0.0112910294	-0.1338496728	-0.0212336964	0.0613120667	-0.1128845448	0.036472144	-0.0759230038	0.0509075973	-0.0152331657	0.0622230686	0.0310856404	-0.03559832	-0.0574148023	0.016938057	-0.0724213277	0.0266713115	0.0609790302	0.0141443173	0.0289023332	-0.036689183	0.0347935482	0.0553251968	-0.0342006036	0.0675371898	-0.0299736558	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.0086432815061385	2.6304151049299368e-05	6.919083624243571e-10	7.470631519435582e-05	0.0101739870718802	0.031746188408519	0.0001035100129387	0.0010078204784691	0.0452084006004014	-0.012014063491705	0.0001443377215827	0.0020437994848463	0.0001351374938292	-0.0008050035264737	1.8262142238437065e-08	6.48030677635093e-07	-0.0003649489796011	-3.1285156019999257e-07	9.787609871956959e-14	1.3318775771188408e-07	0.0007530247295783	-2.1146760492399947e-05	5.670462433564719e-07	4.471854793229272e-10	0.0	0.0
922.1287251696084	0.7345415588138167	850321.3857829272	0.5395513016246317	860.1882429261138	-9.57338684192598	91.6497356251615	739923.813268315	841.622338336447	-0.392606292945743	708328.1603869089	0.1541397012605986	844.4161709851502	751.1166998959152	1.112308	20.586823	0.0424736033352722	0.0249397649648951	0.0244406379	0.0696466093	0.0474957563	-0.1308401289	-0.0634217388	-0.1044077455	-0.0429916361	0.0375704068	-0.0333630491	-0.0468526712	0.0301667725	0.1094769197	0.0720785919	0.1499439226	0.072403437	-0.1048610821	-0.0418270169	-0.0152963922	0.0854875037	-0.0884532129	-0.0170289557	0.0031948461	0.0104339688	0.0561207701	0.0566407504	0.1293158696	0.1235591472	0.0708670364	0.0283264128	-0.1292107993	-0.0365211695	0.0346283559	0.0436880568	-0.0637567838	0.0602025541	0.0573807439	-0.1238661488	-0.0774352053	-0.0127208342	0.00067204	-0.0190741218	0.0087240614	-0.0340030197	-0.1770996076	-0.1774283807	0.0674711567	-0.1027903278	0.1369322141	0.1063272829	0.0795737721	-0.0651162383	-0.1207612488	-0.0047160702	0.011506131	0.0869994766	0.0616541048	-0.0113247337	0.0554501403	0.0858410915	0.0280167526	0.0485224689	-0.108867842	0.0460240621	0.0169051425	0.0379114336	-0.131261434	0.0142976354	-0.024150208	-0.09646929	-0.0004695262	-0.0916426592	-0.0511200761	-0.0672907486	0.1222437325	0.0754190503	-0.0256025703	-0.1791141373	-0.0421171474	-0.0593566039	0.060995965	0.1347714513	-0.1478040362	0.0658277079	-0.0742463316	0.064140711	-0.0254970563	-0.0299670081	-0.095336595	0.0534791038	0.0057290369	-0.0290198633	-0.0153112582	0.1033291621	-0.01926578	-0.0804701785	0.0402187252	0.0600629918	0.1340765033	0.0116397502	0.1506851201	0.0655142716	0.0426064351	-0.062227326	0.0146370526	-0.0001051883	0.0893503864	-0.1226954029	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0086110102684529	3.227123768560075e-05	1.041432781760538e-09	7.414949784340127e-05	-0.0020513389631844	-0.0122253260350646	4.207991541878449e-06	0.0001494585966636	0.0250954359499644	-0.0201129646504369	0.0004045313470297	0.0006297809055187	0.0001631692665228	2.80317726936e-05	2.6624209537588536e-08	7.857802803456585e-10	-0.0003649245504941	2.4429106999985552e-08	5.967812688167431e-16	1.3316992755332093e-07	0.0009270293560194	0.0001740046264411	8.593834269217436e-07	3.0277610022906765e-08	0.0	0.0
924.839439366414	2.710714196805611	855327.988607583	7.3479714567634895	863.273308933645	3.085066007531168	9.5176322708243	745240.8059172445	842.5737346980883	0.9513963616412866	709930.4984030845	0.9051550369442778	845.0501749318479	773.553887559112	1.149559	21.276255	0.0687380082015483	0.0400516238191406	-0.0776596637	-0.139044553	-0.0078128942	-0.1111263378	-0.0102025641	0.1265302368	-0.0028599398	0.111989855	-0.0386856673	-0.0394954439	0.1868578453	0.0595446422	-0.0189812372	0.1009910158	0.0292731277	-0.0097788352	0.1277055651	-0.1331774668	-0.0160627487	-0.0823048796	0.0309679867	0.038194678	-0.088031647	-0.0092595906	0.0696981113	-0.0589492234	0.0016374142	-0.0972946504	0.0779948203	0.0170477097	0.0690345581	0.032333593	0.0434373954	0.0623923291	-0.0705225542	-0.0963166247	0.1227745475	-0.0763153052	0.0123243179	-0.1028652409	-0.0723777306	0.0242685574	-0.0239841563	0.1671946826	-0.047008974	-0.0385268284	0.0973655847	-0.0132114149	-0.0022027417	0.1019297298	-0.0626183185	0.0903611473	-0.1504066852	0.0339220494	-0.0107914014	0.0766121169	0.0055512887	0.0372130492	-0.0258596137	-0.0197757393	-0.1178806155	-0.0005214979	0.034055753	0.0634265569	-0.1012546242	-0.0635825189	0.0215260374	-0.0945605907	0.0267280996	-0.028024467	-0.0311005785	0.0807369627	0.0879919827	-0.0079400331	-0.0720563946	0.0388614098	-0.112992686	0.0215260466	0.0382107815	0.0515737855	-0.0243911432	0.1391858064	0.0224250662	-0.0509508776	0.0640418746	-0.120495835	0.1326692413	0.0352738906	0.13831067	0.032324239	-0.0087122616	-4.39219e-05	0.0481673114	0.0077556728	-0.0447266869	0.0443007183	0.012984036	0.0318066445	0.1066359951	0.1048713777	0.1392348203	0.0741339754	-0.0450314163	0.059617135	-0.0461388814	-0.0658405652	-0.0972527204	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0086298444025629	-1.883413411000144e-05	3.547246076735198e-10	7.447421441244623e-05	0.0076435977129847	0.0096949366761691	5.842458599794494e-05	9.399179715492878e-05	0.0382652651957187	0.0131698292457542	0.0001734444023623	0.0014642305204986	0.0008941355039119	0.000730966237389	7.994782993557873e-07	5.34311640202778e-07	-0.0003646686288181	2.5592167600001e-07	6.549590424665409e-14	1.3298320884407318e-07	0.0007411633521742	-0.0001858660038452	5.493231146060972e-07	3.4546171385383906e-08	0.0	0.0
