global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
830.5607020097195	1.9019153539532	3.617282013602926	689831.0797228782	867.9457429979668	7.002576150529308	753329.8127882926	49.03607274396185	778.3819646172345	0.4629479882552232	605878.4828413858	0.2143208398295583	787.6735716105565	649.3328664860827	1.105308	18.132977	0.1008281424211312	0.0546423428393014	0.0769361919	0.0815747554	0.0547009104	0.0148412279	0.0038742743	0.0707492905	-0.0190679219	0.0151412129	-0.0272911734	0.1116433395	-0.1291848726	-0.045692651	-0.1331244182	0.0535186222	0.1053831769	0.1465856104	0.0550975612	-0.0315524374	-0.0658784281	-0.1945777236	-0.0859080123	0.0305014924	-0.0312142586	-0.080273937	-0.0916220467	-0.0733197518	0.119761677	0.1185366399	-0.1077792186	-0.167477642	-0.1088727725	0.0713623747	-0.0299437458	0.0858832723	0.182524574	-0.0345507198	0.0761402604	-0.1125401423	-0.0011068319	-0.0166207423	-0.2518973405	0.1170087872	-0.0067013346	-0.041298731	-0.0879136021	0.0610309371	-0.0640840111	0.0481877648	0.0227317727	0.013085338	0.1089572066	-0.0458475906	0.1701509165	0.0831545899	-0.1345123604	-0.0462967034	-0.1069769687	0.1437067008	0.1082959623	-0.0408037399800207	0.0033622276890242	0.0016649451963571	1.130457503284102e-05	0.0197777211387801	0.0198797756229253	0.0003911582534433	0.0003952054788178	-0.0699659917198118	0.0150581350282266	0.0002267474305283	0.0048952399973367	-0.00012196138666	-0.0007254387421621	1.4874579836030026e-08	5.262613686297298e-07	0.0003330138903543	0.0005250837308667	2.757129244208931e-07	1.1089825116890574e-07	-0.0002319795798035	-3.760859029999482e-08	5.381452544580842e-08	1.4144060643528646e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
834.059402449605	3.4987004398855106	12.240904768055064	695655.0868145922	866.5409528805259	-1.404790117440939	750893.2230190898	1.973435274059727	780.6908404508376	2.3088758336031106	609478.1883638352	5.330907614996459	789.7206495952747	669.6336836848699	1.227167	20.13212	0.0739134514702435	0.0405170618033876	0.1570282589	0.0924172348	0.162211487	-0.0559454087	-0.0121492626	-0.0549759037	-0.0694434386	0.1220163358	-0.0298202483	-0.0164678816	-0.0560532252	-0.118225178	-0.1409322139	-0.1762765409	-0.0570929189	0.0123951015	-0.0235825432	-0.0787102754	0.0757303004	-0.0074167016	-0.2462521223	0.1370708952	-0.0019347941	0.0009057381	0.0081406869	0.0890796085	0.2170103227	0.1119618723	0.0499028909	0.0583841129	-0.0239535325	-0.0582317817	0.0683103237	0.1107638106	0.1742322008	-0.0049537256	0.0786890955	-0.0777123483	-0.0677555083	0.1601801802	-0.0782953376	-0.1147729491	0.0535392014	-0.195760399	-0.0870590004	0.0052095237	-0.0694321568	-0.0540297598	-0.0181196845	0.1449594097	0.0735490188	-0.055046897	0.0782078656	-0.2629348591	-0.0901601891	0.009413407	0.1503886348	0.1412592515	0.0993643757	-0.0369453459572497	0.003858394022771	0.0013649585879008	1.488720443495499e-05	0.0456665278719583	0.0258888067331782	0.0020854317678803	0.0006702303140678	-0.0891501716430411	-0.0191841799232293	0.0003680327593268	0.0079477531039836	-0.0006214615194258	-0.0004995001327658	3.8621442012702403e-07	2.4950038263305184e-07	0.0003330720432928	5.815293850001784e-08	3.381764256186857e-15	1.1093698602324085e-07	-0.0002318964496865	8.313011699999828e-08	5.377596337720342e-08	6.910616352433404e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
832.264124745879	-1.7952777037260148	3.2230220334957527	692663.5733390241	863.9732638499776	-2.5676890305483084	746449.800647583	6.593026957598112	780.6468062783307	-0.0440341725069401	609409.4361525576	0.0019390083483709	790.6228874353045	678.5064608797114	1.185063	19.441387	0.0733781803650438	0.041085693091738	0.1478978065	-0.0704800636	0.0991413383	0.0899569376	-0.0370769575	0.1094126797	0.1088897073	0.0736850909	0.0751779422	0.0549023968	-0.0596535449	-0.1667466984	0.0886030919	-0.094545234	-0.1315586198	0.0799192964	-0.0897774419	-0.0179421763	0.0836244672	0.0214765059	0.0064780872	0.067672571	0.0888998607	-0.0905349122	0.0094151107	0.2263570007	-0.0214023378	0.0409911442	0.059475043	-0.0038320164	0.0331515719	0.1265820332	0.1133131663	0.0986560273	0.1035229679	-0.0629843651	0.0344194185	-0.059779706	-0.0860152141	0.1603353588	0.0100337509	0.0283909726	-0.1421484728	-0.0516417083	-0.0695662256	-0.0619253045	-0.0179807951	-0.0523751801	-0.0653111134	-0.0024519615	-0.0051370899	-0.2019320734	-0.0230879329	0.028052017	0.0412831588	-0.0787346412	-0.0225917235	0.1386044847	0.0898496795	-0.0337798769762116	0.0031654689810381	0.0011410800885279	1.0020193869914404e-05	0.0452805940765728	-0.0003859337953855	0.0020503321999273	1.489448944206612e-07	-0.0587037423454859	0.0304464292975552	0.000926985056971	0.0034461293653651	-0.0002940150046581	0.0003274465147677	8.644482296410257e-08	1.0722122003351361e-07	-0.0001269659790381	-0.0004600380223309	2.1163498199012565e-07	1.6120359833103252e-08	-0.0002320188784092	-1.2242872269999704e-07	5.3832759938263136e-08	1.4988792141952766e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829.9472448396214	-2.316879906257668	5.367932500020541	688812.4292168784	868.441193294004	4.467929444026481	754190.1062099137	19.96239351679878	780.6230904482265	-0.0237158301041517	609372.4093409401	0.0005624405975289	790.5045772084809	653.3723429821907	1.24328	20.39646	0.0731849551046041	0.0463229049882934	0.0791403184	-0.0674830575	0.0254957483	0.122661721	-0.0707904987	0.0027340475	0.0556654814	0.087472442	0.0884110717	0.0804561258	0.0650214866	0.0009375749	-0.0789208505	-0.0409545714	-0.1165126188	0.0627341966	-0.1283294464	-0.0497669803	-0.1331299167	-0.0438650614	-0.2223304448	0.0469519857	0.1203031358	-0.0833269742	0.1145994571	-0.0350428621	0.0620937975	0.009802762	0.0811765211	-0.0344255183	-0.0303902182	0.0355470442	-0.0141704969	0.0788272431	0.0225109148	-0.0221821283	-0.0587436533	-0.0192045107	-0.0565527383	0.1592743389	-0.1710461518	0.013706899	0.0324146674	0.0460327349	-0.1449789676	-0.0375844358	0.0435999051	0.0233536556	-0.029356787	-0.1812085286	-0.0085062864	0.0220160911	-0.1102371985	-0.0371612813	-0.0775342884	-0.2743543916	-0.028180625	0.1357462967	0.0798077096	-0.0337308266796583	4.905029655329768e-05	0.0011377686684931	2.405931591966446e-09	0.0442078687529345	-0.0010727253236383	0.0019543356596766	1.150739619974896e-06	-0.0821163661271384	-0.0234126237816524	0.0005481509523411	0.0067430975859262	0.0002190382407196	0.0005130532453777	4.797775089753743e-08	2.632236325925905e-07	0.0003329743081197	0.0004599402871577	2.115450677507995e-07	1.108718898677929e-07	-0.0002320364599289	-1.7581519700011778e-08	5.3840918736336024e-08	3.0910983496190225e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.589149034315	0.6419041946936659	0.4120409951653237	689878.3344935476	863.8181837738538	-4.623009520150276	746181.8546183594	21.37221702340009	780.966917068563	0.3438266203364719	609909.3255555758	0.1182167448520004	790.4847601660949	659.1966602447185	1.164334	19.101322	0.0468843783007182	0.0281177755725351	0.0830912067	-0.1510227509	0.0418565596	0.1043832944	-0.1115201948	-0.040214745	0.1096162167	0.0804401432	0.0696941212	-0.072372019	0.08234375	0.042173628	0.1683567197	-0.04353547	0.0571114188	0.0520613734	-0.030512127	-0.0845768583	-0.1360659946	-0.0226913866	-0.1331236298	0.0458438452	0.0947792449	0.0471836636	0.1170046305	0.100016894	-0.1176972207	-0.1281157318	-0.0278968663	-0.0212161804	-0.0589513326	0.1183548279	-0.0247422373	0.0630895522	-0.0935175155	0.019555036	-0.0502487436	-0.0790504047	-0.2335606405	0.0789211677	0.059338182	0.0286791597	0.037659792	0.1404209046	0.0129132829	-0.0455455609	0.0071594776	0.0932441604	0.0348877608	0.0757311422	0.0503429801	-0.1056992642	0.003889117	-0.0213981157	-0.152884534	-0.2312507923	0.092355381	0.1326888823	0.0692973963	-0.0337743519792326	-4.352529957429852e-05	0.001140706851617	1.8944517030324304e-09	0.0319700050029467	-0.0122378637499877	0.0010220812198884	0.0001497653091632	-0.0822167048855249	-0.0001003387583865	1.0067866434546781e-08	0.0067595865622334	-4.401090329899094e-05	-0.0002630491440185	1.9369596091931317e-09	6.91948521689134e-08	-9.399485933370144e-05	-0.0004269691674534	1.8230266995585077e-07	8.835033581162322e-09	-0.0002320017615455	3.469838340001345e-08	5.3824817360215046e-08	1.2039778105743289e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
825.1494919883736	-5.439657045941431	29.58986877746025	680871.6841286711	866.0245873706589	2.206403596805103	749998.58593052	4.868216831994496	778.6703325567398	-2.2965845118231982	606327.4868040237	5.274300419946198	788.94313693927	636.053395487738	1.133708	18.598902	0.1005181437415719	0.0674335632154603	-0.0087926954	-0.1750623282	-0.0625844471	0.0575894185	0.0573326434	-0.0210090104	0.0835025144	-0.0767553824	0.0354948492	-0.042568713	0.0003120268	0.014223384	0.2757961434	-0.0757432963	0.1293219759	0.0493023284	0.0665876886	-0.0053568092	0.1270471585	-0.066565339	-0.0482154861	-0.0777928153	0.0206038452	0.0143060585	-0.0362022452	0.1487810736	-0.1898104359	-0.144517026	-0.1154815496	-0.006430147	-0.0271516303	0.0238264556	0.0011338916	0.0145738126	-0.0576714298	-0.0382737291	-0.0186397493	-0.1336774678	-0.1017254379	-0.0444239913	0.1218045463	0.1676798606	-0.0657348478	0.0898112466	0.0152170729	0.0573944919	-0.0247380449	0.1210577695	-0.0677295028	-0.0390284927	0.0425001541	-0.0083762705	0.034994339	0.1211933345	0.027216058	-0.0792026459	0.0881636652	0.1294367287	0.0583804184	-0.0337760304082479	-1.6784290153004644e-06	0.0011408202301388	2.8171239594024864e-12	0.0450256484422482	0.0130556434393014	0.0020273090176449	0.0001704498256141	-0.0151091863923085	0.0671075184932164	0.0045034190383173	0.0002282875134375	0.0003629890940677	0.0004069999973666	1.3176108241208957e-07	1.656489978564864e-07	-9.404207739338588e-05	-4.72180596844396e-08	2.2295451603633002e-15	8.843912320463581e-09	-0.0002319829093711	1.8852174399987048e-08	5.381607024028e-08	3.55404479607527e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
822.1953807953377	-2.954111193035942	8.726772940820236	676005.2442011903	864.2505392481069	-1.774048122552017	746928.9945906434	3.1472467411303366	776.4013632708055	-2.268969285934304	602799.0768887653	5.148221620513225	787.1409456374198	606.6188170740791	1.102196	18.08193	0.077405105196632	0.047770789879854	-0.0849537623	-0.0565658154	-0.0835721794	-0.022096852	0.11749685	0.0179816912	0.1964118542	-0.1599993941	-0.0287402355	0.0219771838	-0.0601722698	-0.0815392048	0.1127482325	0.1376193655	0.0990041724	-0.0137634856	0.0120583797	-0.0553277944	-0.0583479403	-0.1240762421	-0.1149084867	-0.1157703656	-0.0673476002	-0.0239711314	-0.1351278058	-0.0245194191	-0.1998803662	0.0609808843	-0.1115919302	-0.0526868046	-0.1244755778	0.02188803	0.0287650884	0.0027837512	0.0150076027	-0.1272369566	0.009576298	-0.1220833616	0.0909167588	-0.1049867481	-0.0345212831	0.1536604725	-0.0672358954	0.0386558453	-0.0005563646	0.1107738184	0.0329851609	0.1132922354	0.0220364408	-0.0483553257	0.0512222934	-0.0096363207	0.0011761044	0.0618083115	0.092284116	-0.0806644039	0.1556369953	0.1259946088	0.0471208409	-0.0337736271990252	2.4032092226997093e-06	0.0011406578941787	5.775414568068941e-12	0.0228306117421794	-0.0221950367000688	0.0005212368325221	0.0004926196541174	0.0158445197295975	0.0309537061219059	0.0009581319226813	0.0002510488054616	-0.0001220109287162	-0.0004850000227839	1.4886666726189641e-08	2.3522502210038359e-07	-9.398586541209396e-05	5.6211981291922856e-08	3.1597868407634842e-15	8.833342897260241e-09	-0.0002320058579146	-2.294854350000592e-08	5.3826718106689576e-08	5.266356487716638e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
824.0006931773185	1.805312381980798	3.2591527965331824	678977.1423567013	863.0284659797377	-1.2220732683691722	744818.1330913393	1.4934630732625107	777.5208843863584	1.1195211155528568	604538.7256569449	1.253327528168713	787.3303451876168	612.0713234996119	0.993464	16.298138	0.0647649807086737	0.0415297389306796	-0.0560992461	0.0570830675	0.0082624378	-0.1095505558	0.0513034939	-0.133544327	-0.0516200323	-0.0513697321	-0.0738043856	0.0411806367	0.0244209103	-0.1048985376	-0.0984385273	0.0353540083	0.085227436	-0.2252637366	-0.0066754785	0.1822857123	-0.0249059373	-0.1028385158	-0.0990684576	-0.0089296908	-0.0953339898	0.0054860181	-0.0374624859	-0.0867941535	-0.0240206778	0.1409436266	-0.0953139716	0.1835269882	-0.1100743001	-0.1601888855	0.0956815628	-0.0020698718	0.018207627	-0.0923013396	0.0478818648	-0.0978236159	0.0910376979	-0.0217347981	-0.0710578699	-0.0325253417	0.1210750094	-0.105780659	-0.0589200807	0.1109043356	-0.0153288714	0.1389782196	0.0185208808	-0.0704372516	0.0954105589	0.0978102737	-0.0798469655	0.0554910156	0.0379093738	0.1008669778	0.0558113082	0.1223675745	0.0355847396	-0.0119306152276834	0.0218430119713418	0.000142339579711	0.0004771171719801	0.0315155571408354	0.008684945398656	0.0009932303418972	7.542827657763602e-05	-0.0183925036090784	-0.0342370233386759	0.001172173767093	0.0003382841890099	-0.0001220109287162	0.0	1.4886666726189641e-08	0.0	-9.398586541209396e-05	0.0	0.0	8.833342897260241e-09	-0.0002320058579146	0.0	5.3826718106689576e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
828.546916228177	4.546223050858544	20.668144028157563	686489.9923912218	861.4839847335398	-1.5444812461978472	742154.655952378	2.385422319856855	781.379716760972	3.8588323746135984	610554.2617654568	14.890587295366023	791.3827034120545	636.7139244011953	1.131492	18.562542	0.0335957039014025	0.0212680472751157	0.0191814851	-0.0084150654	0.0598148132	-0.0691877819	-0.0297075644	-0.0783083654	0.0223736774	0.1022422587	0.0009868711	-0.1250080505	-0.0175724787	-0.2414434827	-0.0595497277	-0.051715597	-0.0431747774	-0.0743746603	0.0316197103	0.0085808154	0.0920068864	0.0281469695	0.0477457567	0.0836501932	0.0302016681	0.1309468134	0.023437805	0.1462544179	0.0710321385	0.1948121392	0.0532608873	0.0991546135	0.0320179996	-0.0104729557	0.0070054261	0.015985618	0.0777305445	-0.0830567618	0.0441824104	-0.1150415876	0.0148283401	0.1346179905	0.0775606115	-0.1137111894	-0.0685297907	-0.108473993	-0.0360530742	0.0237283198	-0.0487703472	0.0854627136	0.0756838796	0.0917505933	0.0786606283	-0.0749813882	-0.1349674678	0.0323299217	0.1211837749	-0.0024013857	-0.0446580195	0.1185609488	0.023839813	-0.0159494821985362	-0.0040188669708527	0.0002543859824014	1.6151291729411548e-05	0.0325671461657606	0.0010515890249251	0.001060619009382	1.1058394773431316e-06	-0.0376161096864677	-0.0192236060773892	0.0003695470306186	0.0014149717079443	-0.0001220324820795	-2.1553363299998163e-08	1.4891926682483491e-08	4.645474695417076e-16	-0.0002799861890796	-0.0001860003236675	3.4596120404417e-08	7.839226607531751e-08	-0.0002320168174485	-1.0959533900003041e-08	5.3831803578930584e-08	1.2011138330531584e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826.3785236552405	-2.1683925729364546	4.701926350365977	682901.464358615	869.3367402957437	7.852755562203811	755746.3680280292	61.66576991972289	780.8906702867804	-0.4890464741915821	609790.2389409372	0.2391664539192177	791.2577385275544	636.070531801129	1.138538	18.678133	0.0799157326858818	0.037327520149564	-0.0045542581	-0.1453102748	-0.0556066922	0.085565465	0.0825413856	0.0656665405	0.0702067985	7.06683e-05	0.2228528633	0.0490272711	-0.0560315324	-0.1287254162	0.0348181236	0.0366527049	-0.0820897482	0.0093219472	-0.188624643	-0.1121900879	0.2658268498	-0.0488567495	-0.0069159176	-0.0640433728	0.18246793	-0.0818228998	-0.0686445125	0.0847568327	-0.0324484932	0.1078129363	0.1343125044	0.0097755412	0.204782157	0.1363314581	-0.0384382759	0.0140946676	-0.0352541312	-0.0967090808	-0.080765684	-0.063936842	0.0363283657	0.1247202806	0.017290636	0.0537678967	-0.1814422793	0.0195247226	-0.1017988327	0.0720099854	0.0888600988	0.0012716991	-0.1056896474	-0.0040216875	0.0987466523	-0.0511537551	-0.0853357527	0.0188197307	0.1490969187	0.0457093594	-0.1533621235	0.1145803187	0.0119549848	-0.0076339438311237	0.0083155383674124	5.8277098416751593e-05	6.914817833990932e-05	0.0411760715132345	0.0086089253474739	0.001695468865263	7.411359563837861e-05	-0.0081248106152429	0.0294912990712247	0.0008697367209084	6.601254753356371e-05	0.0003619887970202	0.0004840212790997	1.3103588916813154e-07	2.342765986213097e-07	-9.40419454333874e-05	0.0001859442436462	3.457526174516207e-08	8.843887500896212e-09	-0.000231982942199	3.387524950002399e-08	5.381608547130457e-08	1.1475325286888756e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
823.6999133681936	-2.678610287046922	7.174953069873594	678481.5472827697	871.7686332118967	2.4318929161530605	759980.5498521385	5.914103155635436	779.5368416526101	-1.353828634170327	607677.6874937265	1.832851970699493	790.0151014567479	613.8147230757044	1.079215	17.704922	0.0674628080804792	0.0384832282936735	-0.0767902653	-0.0591836423	-0.0863306725	0.0977824844	-0.0162283371	0.0015337034	0.0279550931	-0.0462127505	0.2299974304	0.1711642558	0.1276041291	0.075240292	-0.0174090337	0.0774612171	-0.0728639094	-0.1423300291	-0.0738189092	0.0005392478	0.0858226805	0.0694952976	-0.1284392476	-0.1133037495	0.1867783253	-0.1662569209	0.0300042202	-0.1328013648	-0.022542819	0.0094395615	0.1391975434	0.1309783756	0.1105411459	-0.0293753774	-0.1018164538	0.0109550348	-0.1310596436	-0.1334591137	-0.1350308007	-0.0267865625	0.107570003	0.0282429177	-0.084850259	-0.0210374372	0.01868944	0.114768881	-0.0664724202	0.0972768502	-0.0110147636	0.0218735822	-0.0494118241	0.0141753935	0.103033325	-0.0884939914	-0.0495523114	-0.0615443397	0.0423427319	0.0472931773	0.0847742828	0.1104315261	-0.0	-0.0029241453958235	0.0047097984353002	8.550626295915771e-06	2.218220130115621e-05	0.0261535228766121	-0.0150225486366223	0.0006840067588574	0.0002256769675396	0.0081568795170881	0.016281690132331	0.0002650934335652	6.65346834562914e-05	-0.0001980185745559	-0.0005600073715761	3.9211355869150536e-08	3.136082562195722e-07	-0.0001629766998632	-6.893475442981261e-05	4.752000368298569e-09	2.6561404698299582e-08	-0.0002320162337176	-3.32915186000086e-08	5.383153270849999e-08	1.108325210694719e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
823.053060073401	-0.6468532947926633	0.4184191849841241	677416.3396961894	868.6282716344615	-3.1403615774352147	754515.0742826718	9.86187083703139	779.0634909237133	-0.4733507288967757	606939.9228902427	0.2240609125471089	789.4755207777375	614.4425065669608	0.942842	15.46767	0.0680190025971994	0.0365446256002651	-0.0677795924	0.0055023166	-0.063220196	0.0418238007	-0.1145891103	-0.0928498058	-0.0916364992	-0.0237558553	0.0508787662	0.0103756857	0.2574453304	0.0836295022	0.0612555144	0.0296518933	-0.0733292925	-0.1743906067	-0.0796518993	0.014223212	0.038932508	-0.0695344678	0.0305731861	-0.0576258793	0.0580401884	-0.0380217258	0.1755326938	-0.0968548683	-0.1394338982	-0.0583061541	0.0811865307	0.2118036779	0.0728162495	0.0010847493	-0.0074118976	0.0015330307	-0.1982652774	-0.0908733547	-0.1347769821	-0.0357129256	0.0328585813	0.0097534102	0.0018419812	-0.1153132429	0.1266158157	0.0334595126	-0.0844184391	0.0537711588	-0.0463614239	0.1487266828	-0.0840364463	0.0514206358	0.0806575237	-0.0663290857	-0.152859696	0.064156669	0.0004600956	0.2242148308	0.0984458717	0.10612066	-0.0119549848	-0.0082984844569153	-0.0053743390610918	6.886484428166484e-05	2.8883520343577096e-05	0.0530830880357058	0.0269295651590937	0.0028178142354064	0.0007252014796578	0.008719364697967	0.0005624851808789	3.16389578708369e-07	7.602732073615317e-05	0.0001449394255315	0.0003429580000874	2.1007437073401236e-08	1.1762018982394906e-07	-0.0005230165404903	-0.0003600398406271	1.296286868387876e-07	2.735463016264417e-07	-0.0002319618105094	5.4423208199993985e-08	5.38062815347988e-08	2.961885590779892e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
822.563200358529	-0.4898597148719545	0.2399625402544326	676610.2185840656	864.0712282357972	-4.557043398664291	746619.0874649192	20.766644537309794	778.1812873065153	-0.8822036171980017	605566.1159140253	0.7782832221972382	788.5174227873719	603.9567826791858	0.978261	16.048735	0.0990296796169778	0.0543005536485562	-0.1085023829	-0.0231464497	-0.0348410687	0.0165697839	-0.0837467696	-0.0881851065	0.063342767	-0.0455920847	-0.0615403877	-0.0552685161	0.2076919428	-0.0199771908	0.1669395315	-0.0218562975	0.0659391113	-0.1677873247	-0.0498273328	-0.0167368647	-0.0808555531	0.0618180721	0.0718884905	-0.0292354056	-0.0533370457	0.0367451598	0.1506881656	0.0425542462	-0.208491389	-0.043934402	-0.0748414387	0.1729195846	0.0450103186	0.0355721728	-0.1022230791	-0.0119051414	-0.060569567	-0.1517057886	-0.1234559332	-0.0683840416	-0.1303134354	-0.1032459775	0.1871717066	-0.1444451705	0.0592895916	0.1191322629	0.1005455878	-0.0960171482	-0.0206843404	0.1053834879	-0.0973647524	0.1367219886	0.0462005846	0.098789202	-0.0326932416	0.0813191136	0.0500365536	-0.1036544695	0.0443419687	0.1016540472	-0.023839813	-0.0297152742956541	-0.0214167898387388	0.0008829975264659	0.0004586788869967	0.0938733107502969	0.040790222714591	0.0088121984712218	0.0016638422691059	0.0088619756251375	0.0001426109271704	2.0337876548429574e-08	7.853461198053118e-05	0.0002815083345209	0.0001365689089894	7.924694240473093e-08	1.8651066902555018e-08	7.396741575504961e-05	0.0005969839562453	3.563898440143495e-07	5.471178593480362e-09	-0.0002320100680042	-4.825749480000165e-08	5.3828671655313514e-08	2.3287858043721867e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
824.7446343711692	2.1814340126402385	4.758654351503692	680203.7119240336	859.8433330098137	-4.227895225983502	739330.5573214254	17.87509804189409	777.0280663801387	-1.153220926376548	603772.6159424573	1.3299185050327835	787.1560186163538	611.7318069985572	0.919487	15.084515	0.0884633444475042	0.0395609046723064	-0.0790495271	0.0303070116	-0.012029405	-0.1104079477	-0.0570163912	-0.0346119294	0.0386459612	-0.0733902245	-0.1429948218	-0.0332226728	0.113506851	-0.0532980786	0.2085986111	-0.0021988943	0.0886078749	-0.0445183761	-0.0089397528	-0.0529187573	0.1544761075	-0.0553521427	0.0328186752	-0.0258265012	-0.1442584687	0.0399224012	0.0692507886	0.0642797806	-0.2115356148	-0.0294248029	-0.1184829707	0.0507461914	0.0692863633	0.0855096141	-0.0711327948	0.0007644667	0.0204794404	-0.1395091605	-0.1161297209	-0.0525155945	-0.1749794652	-0.2127826476	0.1124256055	-0.0174947136	-0.0668240465	0.1214054692	0.0301502429	-0.1317052928	0.164100298	0.1493309959	-0.090694166	-0.0128372349	0.0811491235	0.1080448598	0.039897443	0.1285872615	0.1008626079	-0.0158783272	-0.071394774	0.0970382431	-0.0355847396	-0.044766175839527	-0.0150509015438729	0.0020040104992954	0.0002265296372833	0.1036541629857623	0.0097808522354654	0.0107441855042789	9.566507045200858e-05	-0.0111995499687509	-0.0200615255938884	0.0004024648091542	0.0001254299195025	0.0001451348365371	-0.0001363734979838	2.1064120776650737e-08	1.85977309523375e-08	0.0005579648057403	0.0004839973899852	2.3425347351253455e-07	3.113247244448107e-07	-0.0004830404815207	-0.0002510304135165	2.333281067877497e-07	6.301626851026499e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
