global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
822.9954189902917	1.4767581494596698	2.180814631995548	677321.4596790058	881.4053123765956	4.353500407901606	776875.324685684	18.95296580159945	779.251221768168	0.3202354072724347	607232.4666271824	0.1025507160709421	788.2270106604755	652.0867474265133	1.11061	16.375088	0.0188431222438549	0.0135676723797698	-0.0253245228	-0.0426994705	-0.1050591806	-0.1061488388	0.0396275403	0.0438256261	-0.013038447	0.0822340727	0.1239636386	-0.0963042773	0.0137431918	0.0181543112	0.0495504092	0.1626665759	0.1009567344	0.0240054881	-0.004362038	0.0749260861	0.0142675621	0.0391073616	-0.0586293501	0.0161039396	0.0010609234	-0.0286304191	0.0907687832	-0.077436121	-0.0956023891	0.1067518485	0.0762140203	0.0283860206	-0.0325672321	0.0516684044	-0.1955788565	-0.0699621381	-0.0461664238	0.0267689885	-0.001192349	-0.1383322215	-0.0298505557	0.0714133378	0.0554221313	-0.1570151702	-0.0629338267	-0.0719292462	0.0209818471	-0.0882905696	0.0958686315	0.0872756086	-0.1066798286	-0.1014975688	0.0115043758	-0.0451333424	0.1366212503	-0.0707087347	0.1151130408	-0.0394109558	-0.2272268039	-0.0771418013	-0.0600080651	-0.0126942402	0.0996096398	-0.0322385996	-0.0799392696	0.0963301082	-0.0062739373	-0.0042075115	0.1058236262	-0.0971578823	-0.120863503	0.1437067008	0.1082959623	-0.0678762697947945	-4.26282857972915e-05	0.0046071880012557	1.817170750015564e-09	0.0222668655676017	-4.994620316259996e-05	0.0004958133022056	2.4946232103597093e-09	-0.0938668189331082	-0.0124732367896456	0.0001555816360105	0.0088109796966209	4.7124472714939625e-08	6.052320749572979e-05	2.220715928661089e-15	3.663058645571162e-09	0.0007140001965935	-1.5424092999994851e-09	2.3790264487249016e-18	5.097962807355566e-07	-0.0001320000332473	-6.502146939995845e-05	1.7424008777288304e-08	4.227791482929733e-09	0.0	0.0
825.8753570829575	2.8799380926658387	8.29404341758775	682070.1054369026	873.1233730211935	-8.281939355402073	762344.4245159063	68.59051948655771	779.7610320430474	0.5098102748794417	608027.2670928384	0.2599065163726519	788.5024946479996	659.0718235800452	1.083323	15.972758	0.0631555515684083	0.0329780944619354	-0.1342155222	0.0413817067	0.080844564	-0.0091309984	0.1749369011	-0.0848318838	-0.0292189456	-0.070434691	-0.0370695203	0.0173322305	0.1348725721	0.1057514679	-0.0690873378	0.1209493909	-0.1166142387	0.0494742888	0.0077819716	0.0266838682	0.0418356425	-0.0680577206	-0.0114897097	-0.1165728762	0.1623966451	0.0196884359	0.0638931558	-0.0613652562	0.055614144	0.0883974285	-0.0395878326	0.1570864663	0.0509596921	0.0149991343	-0.0394427677	0.1905066382	-0.0867071652	-0.0007713424	-0.0117289416	-0.0334174921	0.003610893	0.0487026298	0.1304798689	-0.0516661581	0.1227227356	0.0135359054	-0.0771992494	-0.0271174603	-0.0281846603	0.0445057108	0.1397483172	-0.2057348029	0.0226185257	-0.0557283994	0.0177581101	-0.0999815426	0.1269447321	-0.1391142276	-0.0609141865	-0.0422016518	0.0948417847	0.0783049383	0.0435414738	-0.1051517516	0.1898604798	0.0624323072	-0.0430652874	0.1625119555	0.0670904701	-0.1715561204	-0.0344474605	0.1412592515	0.0993643757	-0.0676569440243923	0.0002193257704021	0.0045774620747197	4.81037935625154e-08	0.0197737408735747	-0.0024931246940269	0.0003910008281352	6.215670739967215e-06	-0.1175994381103606	-0.0237326191772523	0.0005632372130124	0.0138296278438725	-0.0005160001106932	-0.0005160472351659	2.662561142353947e-07	2.6630474892238506e-07	0.0006279998334055	-8.6000363188e-05	7.3960624684679054e-09	3.943837907573357e-07	1.6200693332083654e-07	0.0001321620401806	2.6246246444021975e-14	1.7466804864704037e-08	0.0	0.0
825.6987536415802	-0.1766034413773241	0.0311887755063139	681778.4317652589	883.213973540426	10.090600519232453	780066.9230570683	101.82021883873423	780.7528004895921	0.991768446544711	609574.9354723408	0.9836046515617092	789.7335475302343	664.7819227394483	1.201815	17.719833	0.0861346241810452	0.0384168221628254	-0.0281895049	-0.1972530492	0.0321919821	0.1238044527	-0.16367318	-0.019889837	-0.1067326556	-0.1941829739	-0.1673239556	-0.1057105824	-0.0945304796	-0.1810882941	0.0214080655	0.0456076431	-0.1729920402	0.1179851077	-0.0569808051	0.0220773783	-0.0221195414	-0.0438683552	-0.1222570118	-0.1084064844	-0.0559808754	0.1952100737	-0.0047725218	-0.0863424486	0.1795277249	-0.0501317075	0.0099780503	-0.1222887072	-0.1465962042	-0.0528409751	0.0651427609	0.1450580239	-0.1298485819	-0.040773352	-0.061751732	-0.0678686728	-0.1160404869	0.0459336654	0.0725271997	0.1351182571	0.031746144	0.1064757508	0.1342989131	0.1470652114	0.1500225981	0.1039832256	0.0875607697	-0.0138360827	0.0386069987	-0.0307101568	-0.1337072152	-0.0143084404	0.0571037629	-0.0615862601	0.0306189191	-0.0086956367	-0.0039208413	0.0210965999	0.0156544237	-0.1374697861	0.0221398057	0.0749436889	0.0875228302	-0.0017111126	0.1246881685	-0.0760145876	0.1619733008	0.1386044847	0.0898496795	-0.0567079663965444	0.0109489776278479	0.0032157934528316	0.0001198801110951	0.008097922353258	-0.0116758185203167	6.557634643939557e-05	0.0001363247381193	-0.0923006281112037	0.0252988099991569	0.0006400297873734	0.0085194059497227	5.782978555418194e-08	0.0005160579404787	3.3442840972426705e-15	2.6631579793117346e-07	0.000714000187223	8.600035381750007e-05	7.396060856735198e-09	5.09796267354479e-07	-0.0001620000594449	-0.0001621620663782	2.624401926015113e-08	2.62965357720545e-08	0.0	0.0
824.8272824242741	-0.8714712173060661	0.7594620825929167	680340.0458314132	882.6504353174095	-0.5635382230165078	779071.7909660124	0.3175753288006033	780.5804785811661	-0.1723219084260563	609305.8835420023	0.0296948401235981	789.8028489573078	653.1879898639436	1.203541	17.745283	0.0611976236279653	0.030413728308493	-0.0799815775	0.0472329821	-0.126522748	-0.0119831998	0.0513173198	0.2315375539	-0.0660920098	-0.0082212197	-0.083871604	0.0434955506	0.1422651868	-0.0637487859	0.1731611341	-0.0178349237	-0.0036785975	-0.064542174	-0.0111741432	-0.0262068708	0.0748601906	-0.0713350772	0.0699814015	0.1071771104	-0.0606823485	0.1634530279	-0.1394538453	-0.0690148367	0.1318823313	-0.0035783499	0.0672009639	0.0824692685	-0.1583034243	-0.1603024386	-0.0074990708	-0.051511798	0.0758025463	-0.0544181821	0.1133334841	-0.0493389978	0.0740199846	-0.0832485776	-0.1756221222	0.0554838862	-0.0014883436	0.1269049736	0.0118344428	0.1581187427	-0.0616967773	0.0883698564	-0.1113253324	-0.0347906874	0.0767414658	-0.0127589532	-0.1200356752	-0.0075833404	0.1376292016	0.1126813241	0.1011117669	-0.166452878	0.0474413749	-0.0203680126	-0.0860418711	-0.1354275331	-0.0168996105	0.0259879622	-0.2055959661	0.0875956727	-0.0878465018	-0.0028684845	0.0731517276	0.1357462967	0.0798077096	-0.0443012980980626	0.0124066682984817	0.0019626050131734	0.0001539254182685	0.0252945278211029	0.0171966054678449	0.0006398131376925	0.0002957232396167	-0.0911598364516947	0.0011407916595089	1.301405610405278e-06	0.0083101157818997	-7.800000168198325e-05	-7.805783146753743e-05	6.084000262389389e-09	6.093025053414476e-09	0.0003450003423428	-0.0003689998448802	1.361608855216117e-07	1.190252362166492e-07	1.342824995537612e-08	0.0001620134876948	1.803178968640588e-16	2.6248370195051048e-08	0.0	0.0
825.8569491688484	1.029666744574229	1.0602136048820898	682039.7004904777	876.3247897872508	-6.325645530158681	767945.1371956692	40.0137913732165	780.0398251527108	-0.5406534284552436	608462.1288242716	0.2923061297004091	789.1938081915242	658.0106143816143	1.224272	18.050936	0.0485955709065937	0.0308129567980044	-0.0842790256	-0.0162711675	0.1756088438	0.0312519392	-0.0477340967	-0.1433945925	0.0445232059	0.1368557531	-0.1937523788	0.0530900911	-0.0168697516	0.0275614624	-0.1592167188	-0.1922378862	-0.027016055	0.1224623951	-0.0282721376	-0.0150310201	0.0072307231	-0.0248426092	0.0689934911	0.1585701737	0.080662647	-0.0367569562	0.0206819082	-0.0455635942	0.024730701	-0.0925606018	0.1795833152	0.0031253865	0.0903253668	0.0696108445	0.2073031909	-0.0660393069	-0.079900665	0.0560606065	-0.0231486773	-0.0371531258	0.0252272195	-0.0381606401	-0.014504626	-0.0602934083	-0.2182002929	-0.0283640383	-0.0349184401	-0.0429642348	-0.106037984	0.1177535168	0.1481052001	0.141246319	0.0439767027	0.0064102439	-0.134089104	-0.1093531082	0.0564763057	0.081901142	-0.0654355919	-0.1926458379	-0.2328706166	0.0445388631	-0.0208430029	-0.0822101131	0.0059619592	0.0204184173	-0.0233590143	-0.0807844182	0.0027572015	-0.0935791101	-0.2385169783	0.1326888823	0.0692973963	-0.0427422465873235	0.0015590515107391	0.0018268996433315	2.430641613137878e-06	0.051715162985559	0.026420635164456	0.0026744580826229	0.0006980499624932	-0.0898945592357023	0.0012652772159923	1.6009264333094775e-06	0.0080810317801811	6.238634125291008e-12	7.800000792061737e-05	3.892055574924549e-23	6.084001235616372e-09	0.000653999138797	0.0003089987964542	9.548025621014413e-08	4.277148735472177e-07	9.231665025142496e-11	-1.3335933305124696e-08	8.52236391364392e-21	1.778471171187341e-16	0.0	0.0
823.0693438330183	-2.787605335830108	7.770743508348488	677443.1447577152	883.6035631523757	7.278773365124948	780755.2568155745	52.98054170085236	779.1535663374318	-0.8862588152790067	607080.2799363388	0.7854546876597486	788.2707651532784	657.241320386846	1.272451	18.761295	0.0586172383446522	0.0322043522900476	0.0110187706	-0.1369161185	-0.1495899968	0.0483656969	-0.172725486	0.0046493146	-0.054747347	0.099923145	0.1391964924	-0.0401161746	-0.1275458957	-0.0640021107	0.0354090536	0.0838561552	0.1126854057	0.086713297	0.0088402105	0.0826493556	0.1733886955	0.0528060898	0.0277398638	0.1184966586	0.1279915763	-0.3323432767	-0.128034314	-0.1931135909	-0.0170374676	-0.0402152968	0.2026369296	-0.1365661165	-0.0418403705	0.1154328957	-0.1377827794	-0.1157280082	-0.073387869	-0.0675700578	-0.0342909498	-0.1112964984	0.1292825726	-0.1863445634	0.15547138	-0.0847883662	-0.010158613	-0.0662087264	0.1015022146	-0.0933072998	0.16054461	0.1269144815	-0.0775414112	0.045721969	0.0092933113	-0.161512404	-0.2004888361	-0.0544258893	0.058773125	-0.0439957894	-0.0587110482	0.0644036485	-0.2327225226	0.0295520186	-0.1129185797	-0.0948140617	0.0671061288	0.2011829614	-0.1668834155	0.040864495	0.1109733682	0.1163450887	-0.0872799052	0.1294367287	0.0583804184	-0.0546713270540522	-0.0119290804667286	0.0029889540018511	0.0001423029607816	0.0517102374537898	-4.925531769200964e-06	0.0026739486575273	2.4260863209407977e-11	-0.0988182122449359	-0.0089236530092335	7.96315830292037e-05	0.0097650390712851	0.0004280951079774	0.0004280951017387	1.832654214741818e-07	1.832654161327243e-07	0.0007139429190263	5.994378022930002e-05	3.59325678817862e-09	5.097144916277939e-07	-0.0002671526124537	-0.0002671527047703	7.137051834083683e-08	7.137056766611392e-08	0.0	0.0
822.7038568793139	-0.3654869537043623	0.1335807133280947	676841.6361240986	876.0363393481312	-7.567223804244577	767439.667858474	57.26287610352577	779.7774087176227	0.6238423801909221	608052.8071463704	0.3891793153222749	789.4234664837813	648.322755116943	1.266608	18.675154	0.0729815044764627	0.0358409353167164	0.0063195347	0.1211993136	-0.038632194	0.0184543254	0.0614459748	-0.066784662	0.1003107467	-0.0215405211	-0.0150184242	0.0453365248	0.0492873885	0.0757113961	-0.050319309	0.1128324037	0.0271454528	0.0192315067	0.0599009673	0.063662553	0.045507487	-0.0289269579	-0.1869238902	-0.1111309511	-0.1474102453	-0.2247279271	-0.1134982126	-0.1309266603	0.0375042986	0.0303894895	-0.1697868083	0.0615596731	0.0599783077	0.0322958528	-0.0848447686	0.0242781736	0.022509158	-0.0605123625	0.0689050274	-0.1074083572	0.0097571838	0.1978957339	0.3101908514	-0.0396047148	-0.0731647311	0.1791015045	0.0260823883	-0.0980645846	-0.0597902361	0.012512677	-0.0577830322	-0.1137955509	-0.0523888027	-0.2218106016	-0.194523201	0.026639019	0.0885503947	0.0791291281	0.055200625	-0.0941124611	0.0122029916	0.1078779959	0.0232212291	0.0796107839	0.0645653986	0.0950665554	0.164159792	-0.0840696265	-0.2067697927	0.0583465598	0.0648811738	0.1259946088	0.0471208409	-0.0476193007709468	0.0070520262831053	0.0022675978059138	4.973107469760931e-05	0.0356772862741223	-0.0160329511796675	0.0012728687558856	0.0002570555235296	-0.0836869464553871	0.0151312657895487	0.0002289552043939	0.0070035050070268	-5.408614826635163e-12	-0.000428095113386	2.9253114342897715e-23	1.832654261049849e-07	0.0007140004979677	5.757894139995016e-08	3.3153344927388933e-15	5.097967110981235e-07	-8.029829436318221e-11	0.0002671525321554	6.4478160776362604e-21	7.137047543704503e-08	0.0	0.0
823.6598947618386	0.9560378825246972	0.9140084328223066	678415.622239083	878.0462607295135	2.0099213813823558	770965.2359810808	4.039783959337956	781.4637899309197	1.6863812132969542	610685.6549731966	2.8438815965609074	790.4296807019776	645.324005762736	1.100935	16.232431	0.1026167837855007	0.0569142397067241	0.0372749819	0.0083829554	-0.0055752322	-0.0462368121	-0.0194850198	0.0042405361	-0.0226460716	-0.1686591066	0.0776573822	-0.0731636446	0.0700139885	-0.1014458624	0.0147892688	0.0701179546	-0.1306330459	-0.0265067861	0.0777820282	0.0572796367	0.1265476812	0.0104442028	-0.2562612572	-0.2100455386	0.0029769811	-0.0334010683	0.1766370375	0.0865288163	-0.1360147804	0.1198881213	-0.109950172	0.00011792	-0.1195259859	0.0036490196	-0.006142242	0.1303605761	-0.0311979299	-0.0703315178	-0.0051191379	0.0330742102	-0.0991908486	-0.1576512235	0.2136001933	-0.1407408742	0.1483736409	-0.0059120904	-0.1236805178	0.0610075446	0.0690331293	-0.0932109445	0.0502025516	-0.055817437	0.0188365024	-0.1594942349	-0.115962079	-0.1603511009	0.1280216956	0.181011754	-0.0903343066	0.1854724813	-0.1796739042	-0.2092401916	0.1085652299	0.1152671911	0.1374868107	0.1114782755	0.1242979467	0.0182026196	-0.0526783916	0.0314674286	0.2812398068	0.1223675745	0.0355847396	-0.0146629008159209	0.0329563999550259	0.0002150006603375	0.0010861242979956	0.0128968522276551	-0.0227804340464671	0.0001663287973819	0.0005189481753454	-0.0454601147468594	0.0382268317085277	0.001461290662472	0.0020666220327976	-0.0001730001858826	-0.0001730001804739	2.9929064315414155e-08	2.992906244403144e-08	0.0007140001666701	-3.31297599922252e-10	1.0975809971424456e-19	5.097962380049307e-07	6.176943971990408e-08	6.184973801426728e-08	3.815463683310864e-15	3.8253900924334975e-15	0.0	0.0
826.4147957377304	2.7549009758918146	7.589479386969672	682961.4146142347	879.0792434358857	1.032982706372195	772780.3162398092	1.0670532716640244	781.6278135978135	0.1640236668938541	610942.0389896984	0.026903763301306	790.516914226286	651.2035158576695	1.188006	17.516228	0.0203020664001986	0.0150463395998571	-0.0519939303	0.1123646271	0.029498332	0.1130473363	0.0905358006	0.0683455529	-0.0124395206	0.0760861034	-0.2149808985	0.1331036157	0.1362687158	-0.099261646	0.0346126476	-0.1677084462	0.0135721525	-0.1271920912	-0.0235481995	-0.1890919329	0.2310159785	0.018275682	-0.0225042192	0.0584362939	0.0519991371	-0.1539026872	0.034640576	0.0561040932	-0.0933715379	-0.1475507512	-0.0957753861	0.0990292893	-0.0931235908	-0.0705686879	0.1777679002	-0.0442852044	0.1029523314	0.146554573	0.1811790149	-0.0170237486	0.0378055009	-0.1398122265	0.0623471597	-0.1761551496	-0.0585647009	0.0538584887	-0.0290651378	0.0846098672	-0.1380715357	-0.0410817426	0.0343254829	0.0711575608	0.0803994909	-0.1246193994	-0.1149138416	-0.2239576491	0.1386911028	-0.0321093475	0.0026744034	0.1434102857	0.2963610495	-0.1033531216	-0.131009472	0.0839977094	-0.046611601	-0.1383176676	0.0390938835	-0.1915537881	-0.1649304362	-0.0863229935	-0.0501381179	0.1185609488	0.023839813	-0.0283592033276534	-0.0136963025117325	0.0008042444133791	0.0001875887024928	0.0123059438395927	-0.0005909083880623	0.0001514362537832	3.4917272308250305e-07	-0.0455228301816958	-6.271543483640091e-05	3.933225766718848e-09	0.0020723280677515	-5.400003199517992e-05	0.0001190001538874	2.916003455480455e-09	1.416103662522966e-08	0.0007139999883931	-1.782770000418113e-10	3.1782688743907985e-20	5.097959834253469e-07	1.9300292793846658e-08	-4.2469146926057424e-08	3.725013019282092e-16	1.803628440627053e-15	0.0	0.0
823.8592055019761	-2.5555902357542664	6.531041453082547	678743.9904903474	883.6134652726637	4.534221836777988	780772.7560111649	20.55916766511435	779.8173766680212	-1.8104369297923315	608115.1409533945	3.277681876755883	788.6238037290354	652.5242104834699	1.352556	19.942394	0.0977995038533876	0.0461883778086946	0.0790354068	-0.1519655882	0.0045911414	0.2019076206	-0.1979540445	-0.0258634845	-0.0828429246	0.2186886377	0.0123173212	0.0588703037	-0.2127590468	-0.1250328687	-0.1379215275	-0.1305659181	0.1441051685	-0.0697593979	-0.1252195269	-0.0798912599	0.0361652261	0.0121425193	0.0525602136	0.0062040773	0.0088271104	-0.0335414309	-0.0931275066	0.2234814899	0.1653654804	-0.2121224403	-0.0740056458	-0.2163332948	-0.0016021607	0.1463322515	0.1224053245	-0.1282449646	0.092488529	0.1769249505	-0.0732639717	0.0612345513	0.0890097745	-0.1304921362	-0.0232150805	0.0167530563	-0.0890172924	-0.0774539289	0.1491296282	-0.1191510934	0.1032730071	-0.0559189414	-0.0194078148	0.2316441012	0.0945870081	0.0363074188	-0.2152801826	-0.1130332164	0.0145881742	-0.0159634276	0.0594054664	0.166681183	0.019416849	0.0055296906	0.0194071703	0.0384355974	-0.2217605415	0.062073648	0.0208120747	0.0590264251	-0.0667763275	0.1192874148	-0.0779164452	0.1145803187	0.0119549848	-0.0145001361624963	0.0138590671651571	0.0002102539487309	0.0001920737426883	0.0371189050806606	0.0248129612410678	0.001377813114387	0.0006156830455507	-0.0155971774903775	0.0299256526913182	0.0008955446890014	0.0002432719456663	0.0001179996687765	0.0001719997007716	1.392392183136371e-08	2.9583897065547435e-08	0.0003020003742533	-0.0004119996141398	1.697436820513441e-07	9.120422604913327e-08	-1.7839912612309958e-08	-3.7140205406156616e-08	3.1826248201485593e-16	1.3793948576115053e-15	0.0	0.0
821.4915031597382	-2.367702342237976	5.606014381439199	674848.2897636461	878.0221342076369	-5.591331065026793	770922.8681585336	31.26298307873365	779.5131364041526	-0.3042402638685644	607640.729826639	0.0925621381588136	788.9995591239278	645.8770107766416	1.278176	18.845705	0.0486242644510877	0.0288256795977195	0.0668416004	0.1122830803	-0.1392515391	0.0936060608	0.0478120086	0.0853193021	-0.0351990661	0.0823847521	0.2385427919	0.1482063516	-0.0094714228	0.0322684664	-0.0361685206	0.0976769825	0.1330950145	-0.2506661687	-0.0497687129	-0.0668665823	0.0247984835	-0.1379727822	0.1027485654	0.091393482	0.0082813248	-0.1346941825	-0.0520265587	-0.1297479514	-0.0128523427	-0.0858696164	-0.1112572337	-0.006158607	0.0136127533	0.066546369	-0.1584939887	-0.0227553216	0.2481265734	0.1268253051	-0.0098955771	0.0544070683	0.1581285231	-0.0206376577	0.0203144297	0.0137175318	-0.0893786362	0.1374042624	0.061896238	-0.0932419692	0.0147458067	-0.2157064976	-0.1805230584	-0.0624696798	0.0557036858	0.0337814317	-0.0496044915	0.0133451986	0.0397769676	0.0459677667	-0.0134158231	-0.0808488053	-0.02499092	-0.0871165222	-0.156403647	0.0957434505	-0.2021561059	-0.0167776012	0.1646358457	0.2467641839	0.0395442428	0.2105352028	-0.0288084715	0.1104315261	-0.0	-0.0145285949152338	-2.8458752737501106e-05	0.0002110800702109	8.099006073742266e-10	0.037143440232839	2.4535152178400965e-05	0.0013796351523304	6.019736924172935e-10	-0.0032755608629457	0.0123216166274318	0.0001518222363134	1.072929896686158e-05	0.0001479900958892	2.99904271127e-05	2.1901068481294613e-08	8.994257184021712e-10	-5.902468943941308e-05	-0.0003610250636927	1.3033909661432752e-07	3.483913963419162e-09	-0.000333995427482	-0.0003339775875693	1.1155294557888393e-07	1.1154102899866803e-07	0.0	0.0
821.7161825015274	0.2246793417892831	0.0504808066268655	675217.4845848836	873.588025285898	-4.434108921738925	763156.0379229147	19.661321929844732	778.9502445502569	-0.562891853895735	606763.4834849051	0.3168472391821775	788.1955493449104	639.6940504980425	1.136017	16.749693	0.0630481744209624	0.0290914789994672	0.1158517772	0.0624161274	0.1484435069	-0.0126662674	0.0505815034	-0.047901737	0.1371598406	-0.0890395491	0.0087402013	0.0838674204	-0.0484686985	0.1292521271	-0.0596693358	0.0671171273	-0.1143933041	-0.0609727425	-0.1534792436	0.0038222659	0.0053913199	-0.0681503561	0.1709876247	-0.0178760635	-0.1033122968	-0.1335843758	-0.0797319526	-0.055918345	-0.0627948678	-0.0287941742	0.0875086346	-0.0065622994	0.127755387	-0.0436941227	-0.0081401636	0.1662272269	0.0261901455	0.1731528717	-0.0291592682	-0.0259696743	0.0623934733	0.1212486093	-0.0105436362	0.0640250869	-0.0063248613	0.0733148269	0.0021863779	-0.026680166	0.0017526317	-0.2427928459	0.1300333014	-0.0336084633	0.0176094489	-0.0968452837	-0.0303349544	-0.0569387588	-0.0474623063	-0.0292204069	-0.0636897506	-0.1276955414	0.0887621078	-0.0153696434	0.0320320756	-0.0002210992	0.0608329774	-0.0216813659	0.1678946694	0.0699083169	0.1025624477	0.1205092416	-0.1267017294	0.10612066	-0.0119549848	-0.0145881453607756	-5.955044554179986e-05	0.0002128139850671	3.546255564226871e-09	0.0283489544369217	-0.0087944857959172	0.0008036632176666	7.734298041459112e-05	-0.0145431170818284	-0.0112675562188827	0.0001269578231456	0.0002115022544557	-0.0002029714648095	-0.0003509615606987	4.11974155269141e-08	1.231740170880673e-07	0.0003025193832117	0.0003615440726511	1.3071411646915338e-07	9.15179772187874e-08	-0.0001879694216194	0.0001460260058626	3.5332503463931764e-08	2.132359438818409e-08	0.0	0.0
822.5734014828105	0.8572189812830402	0.7348243818719332	676627.000827001	871.5900354854396	-1.997989800458413	759669.1899575097	3.991963242735849	779.1297071623322	0.1794626120753264	607043.1005828616	0.0322068291328991	787.5625203601337	635.8815930346225	1.067572	15.740526	0.0746462020324808	0.032587483922896	0.0721735437	-0.0056921841	-0.0507645005	-0.1631009803	0.0771568888	0.1278430443	0.1653836977	-0.1021834473	-0.0178338414	-0.1051194743	0.0158208501	0.0430661094	0.1694748127	0.0664751285	-0.1014563035	0.0626350943	-0.1757351184	-0.074453493	-0.1407655037	-0.1233855061	0.1133755119	-0.0714194734	-0.102628074	-0.0841134614	0.1594570246	0.0401587728	0.1501958653	0.0626569543	-0.1719148189	0.0075891411	-0.0417513998	-0.1998376385	-0.0770665851	0.0442462257	-0.1100499182	0.1897723522	-0.1444152857	0.1174576162	0.0296978792	0.1052537567	0.0011189562	-0.1200854576	-0.0353642974	0.1100676229	-0.1580364689	0.1528743136	0.0550151553	-0.1493839217	-0.0030639246	0.0308584715	0.1059898713	-0.1245919955	0.0801797644	-0.0839789257	0.0993052107	0.0402591095	-0.0876377601	-0.0307897659	-0.0824480283	0.0939160164	0.066787399	0.0434944635	-0.1041028594	0.0145619496	-0.0288173719	-0.0894571365	-0.2226390677	0.1638217787	-0.0401621626	0.1016540472	-0.023839813	0.0090583597778532	0.0236465051386288	8.205388186502868e-05	0.0005591572052711	0.0217933125855012	-0.0065556418514205	0.0004749484734493	4.297644008409601e-05	-0.0313606385426652	-0.0168175214608368	0.0002828290280857	0.0009834896498036	-0.0002299998113372	-2.7028346527699997e-05	5.289991321514759e-08	7.305315160214323e-10	4.727963820450044e-08	-0.0003024721035734	9.14893734401754e-08	2.2353641887484577e-15	-0.0004109996431501	-0.0002230302215307	1.6892070666950959e-07	4.9742479716033135e-08	0.0	0.0
828.0629578219355	5.489556339124988	30.13522880042734	685688.2621168125	877.208578307772	5.618542822332415	769494.8898567425	31.5680234463831	781.8766685127412	2.746961350408924	611331.124764583	7.545796660640419	790.5992057692837	656.5554819648147	1.244118	18.343548	0.0717678867182504	0.0340846129647286	-0.1122477581	-0.0009951134	0.0215011595	-0.0569656024	0.1966310902	0.0704951131	0.0174327678	0.0395147118	-0.1303953644	0.0451151737	0.1725636219	-0.1045641902	0.0082911812	-0.0566769055	-0.0559394357	0.0554778616	-0.124801178	-0.1874309395	0.2551785267	-0.1365679489	0.0634257995	-0.0227380157	-0.0952834997	0.0731013765	-0.0226982021	0.1916987762	0.1696964894	0.2131049271	0.132061178	0.1381589298	-0.1196079613	-0.0479634311	0.0952529807	0.019466569	-0.0626840357	0.2601976162	0.3125931598	-0.1198999208	-0.1076707591	-0.1812624572	-0.0824710586	-0.01585909	0.093314431	-0.0581416281	0.1164009307	0.117516129	-0.0927406208	-0.0369389584	0.0687118419	0.1156258158	0.2045734005	-0.077343007	0.0257337304	-0.0331563048	0.1454494276	0.0331848481	0.0844483625	0.0445723799	-0.1801120279	0.0677611827	-0.2278150266	0.2044103641	0.0753361213	-0.1988026827	-0.1411050111	-0.0658139405	0.0114614252	0.0606722964	-0.1584318026	0.0970382431	-0.0355847396	0.0144639491812057	0.0054055894033524	0.0002092058259165	2.9220396797636837e-05	0.00356940971389	-0.0182239028716112	1.2740685705612291e-05	0.0003321106358739	-0.052847991564505	-0.0214873530218398	0.0004617063398851	0.0027929102124019	-2.5920480065908283e-08	0.0002299738908571	6.7187128684714855e-16	5.288799047596902e-08	-0.0001800002218843	-0.0001800475015225	3.241710280449626e-08	3.2400079878397235e-08	-0.0002880002071008	0.0001229994360493	8.29441192901037e-08	1.5128861268445842e-08	0.0	0.0
