global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
820.9948626398262	1.432746104238845	2.052761399211587	674032.5644809871	867.5495897928873	4.231848483615408	752642.290749807	17.90854158827803	780.2937643371173	1.6418952685875183	608858.3586633888	2.6958200730100788	789.2707267704717	634.5642388437835	1.12216	16.95742	0.0625017606281806	0.0297084773674119	-0.0776697387	-0.0401670707	-0.0008530065	-0.0835013567	-0.0628346102	0.1256166096	-0.1558620231	-0.0072994414	0.1605872324	0.2097269674	0.0709202246	0.0203087747	-0.0882388623	-0.0724345349	0.1862792745	-0.1964215418	0.0459743891	0.0638339931	0.0350501748	-0.0749082149	-0.065589494	-0.0194834363	0.121565213	0.0635044904	-0.0884770921	-0.1514259087	-0.0008223144	0.2213250532	0.0357715973	0.0402464661	0.0238867724	0.0856631316	0.118986421	0.0063054146	0.2667748965	0.1781023815	-0.0507287394	-0.0658257167	-0.0007441169	0.0624506854	0.070878743	-0.2125520493	0.1197517264	0.1049076727	-0.089819409	-0.1109454714	0.0890074941	-0.0250911761	-0.0287586296	-0.0169756675	-0.1229457237	0.0183173148	-0.0390477961	0.1390279849	-0.1095080488	0.2069319568	-0.0491162706	-0.2530029026	0.0381602141	0.0069188915	-0.0311353494	0.1056751702	-0.0487311817	-0.2313302138	0.0988009755	0.1322438524	0.0653956954	0.1437067008	0.1082959623	0.0285754168141494	-0.0047241565192734	0.0008165544461023	2.2317654818594303e-05	-0.0218987935862742	-0.0223541370450135	0.0004795571605342	0.0004997074430272	0.0441867553529817	0.0056953392746236	3.2436889453071206e-05	0.0019524693486242	0.0009948909914199	0.000213057212226	9.898080848084717e-07	4.53933756815574e-08	-0.0005192120847667	-6.792329178479994e-05	4.613573566883071e-09	2.695811889677828e-07	-0.0004252416669826	0.0003135820517744	1.808304753381405e-07	9.833370319510519e-08	0.0	0.0	0.0	0.0	0.0
825.2139591386974	4.219096498871181	17.80077526678706	680978.0783573638	873.174040751987	5.624450959099704	762432.9054431528	31.634448591317582	782.9990304012426	2.70526606412534	613087.481609286	7.318464477708206	791.3717482729311	643.4813438133455	1.281995	19.372744	0.0799181037610763	0.0378725928725601	0.1006902594	0.0909601326	0.0746358225	-0.0698499794	0.1517441467	-0.0557873188	-0.0262256346	0.037126841	-0.091156737	-0.0030389216	0.2579664922	-0.0907602928	0.1051917297	0.0478004091	0.1866139853	-0.005326483	-0.0807320291	-0.0074704553	-0.1082472401	-0.0399266849	0.2125586269	0.1493641527	-0.2630880473	-0.0055420399	-0.0195926369	-0.0348946498	0.051549293	0.0373757031	0.2255460498	0.0040342993	0.0692334018	-0.0494580184	0.1110100716	0.2271979531	0.0347994332	-0.0584721845	0.0318653205	0.3399042245	-0.3106880924	0.0145788981	0.0518819009	-0.0470413254	0.0524323008	0.0460209458	-0.0082786974	0.0977109925	-0.0806691571	-0.1394421207	-0.0137749216	0.0066426347	-0.1471401014	0.1243267971	-0.0592392743	0.0760923716	-0.1740990456	0.0670623448	0.1208798196	-0.0946892585	0.0045057135	-0.2006141725	0.0246983336	-0.1406483001	-0.0555849726	-0.0594005537	-0.0992069564	0.1149018923	-0.1161631841	0.1412592515	0.0993643757	0.0400104202166176	0.0114350034024681	0.0016008337259103	0.0001307593028144	-0.0222139790317044	-0.0003151854454302	0.000493460864421	9.934186501103499e-08	0.0134524796612538	-0.0307342756917279	0.0009445957022951	0.0001809692090364	0.0005998398346393	-0.0003950511567806	3.598078272201027e-07	1.560654164736902e-07	-0.0004512131323606	6.799895240609994e-05	4.6238575283270456e-09	2.035932908146644e-07	-0.0007108643422249	-0.0002856226752423	5.053281130468397e-07	8.158031261256836e-08	0.0	0.0	0.0	0.0	0.0
824.7164185624298	-0.4975405762676246	0.2475466250327199	680157.1710464408	872.026238377889	-1.1478023740980916	760429.7604194907	1.3174502899852154	780.7799810422347	-2.219049359007954	609617.3787963124	4.9241800577136114	789.7880215228046	652.3904484359311	1.284393	19.408985	0.0853828125258601	0.050936108689015	-0.0143342075	-0.1645821352	0.1029560081	0.0043716369	-0.0382590924	-0.0572086044	0.1972545985	0.1063218321	-0.2025365555	-0.0745612877	0.0271929829	0.1357771439	0.0324958075	0.1551597383	0.1252460718	0.1547734785	-0.0460619138	0.0219230123	-0.1116918545	0.0175335155	0.0920250313	-0.0251175362	-0.1301963081	-0.1251719122	0.123774831	0.076188972	0.1859837297	0.1123506659	-0.0573525448	0.0902812165	-0.085704624	-0.1684339365	0.1248615142	0.1622950409	-0.1138333859	-0.0734143594	-0.0459837889	-0.0079127973	-0.1169799443	-0.0172094057	-0.0594042765	0.125233665	-0.0830507515	-0.0447325368	0.1712816577	-0.0219393236	0.0445215447	-0.1004323672	-0.0974937377	0.0518497934	-0.1413308927	0.1523747442	0.0084256718	-0.0671774679	-0.0698773887	0.0043853233	0.0994497534	0.0156561596	-0.0668249743	0.1282118981	0.1574253379	-0.1975329017	0.0046132234	-0.0234113103	-0.1321675273	0.0695986839	-0.1561272611	0.1386044847	0.0898496795	0.0401669634393755	0.0001565432227579	0.0016133849519401	2.4505780591430893e-08	-0.0005939845960369	0.0216199944356675	3.5281770032911934e-07	0.0004674241593982	0.0535827633896985	0.0401302837284447	0.0016104396721254	0.0028711125324764	0.0004159037249376	-0.0001839361097016	1.7297590841697085e-07	3.383249245219581e-08	-0.0004510882273023	1.24905058300007e-07	1.5601273588928147e-14	2.034805888107315e-07	-0.0004254055342051	0.0002854588080198	1.809698685323265e-07	8.148673107608502e-08	0.0	0.0	0.0	0.0	0.0
822.324227696755	-2.39219086567482	5.722577137818045	676217.1354570645	876.7183395385742	4.692101160685297	768635.0468832748	22.015813302104316	780.3211424961986	-0.4588385460360769	608901.0854265727	0.210532811328501	789.9130532723887	647.5383391984751	1.234964	18.662045	0.0441646412965603	0.0307414897790188	-0.002699035	-0.0531036832	-0.1695915647	-0.0393054328	-0.0290203014	-0.1536552271	0.1986000343	0.0100346532	0.0513083602	0.0374011678	0.023240641	0.1326483125	-0.0791699509	0.0256507753	-0.1932445829	0.119614976	-0.0975273649	0.0205699033	-0.1084110412	0.1042514362	0.0617044383	-0.0247041812	-0.0090028439	-0.1248995144	-0.0049942486	-0.1078033088	0.0801783784	-0.0871805984	-0.015646666	0.1313443785	-0.1484032179	0.0073115619	-0.1531168507	0.040982615	-0.0710849168	-0.0686877318	-0.0720045917	-0.0191656429	0.0556702239	-0.0550732152	-0.1223892983	0.1314493154	0.0269595158	-0.0173023175	0.170002572	0.0039790727	0.0662572868	0.0996195493	0.1685068716	0.0005921573	-0.0441531272	-0.0254107956	0.0310011676	-0.150101176	-0.0017443231	0.0865538409	0.0260180655	0.0148101242	0.1634289408	-0.0614974337	0.0268601937	0.1110361369	-0.0114884649	0.045009996	-0.0579420803	0.0477185137	-0.1365573773	0.1357462967	0.0798077096	0.0401627606464245	-4.202792950998291e-06	0.0016130473427419	1.7663468588960922e-11	-0.0130564760934106	-0.0124624914973737	0.0001704715679778	0.0001553136943221	0.0272871677133679	-0.0262955956763306	0.000691458351973	0.0007445895218174	0.0005239038632747	0.0001080001383371	2.744752579541556e-07	1.1664029880832749e-08	-0.000451111184383	-2.2957080699978486e-08	5.270275542653245e-16	2.03501300675433e-07	-0.0004253816030248	2.3931180300005437e-08	1.809495081919485e-07	5.727013905513682e-16	0.0	0.0	0.0	0.0	0.0
820.8542413785352	-1.4699863182197532	2.160859775753265	673801.6855891306	868.1250744289822	-8.59326510959204	753641.1448523259	73.84420524373188	779.2621332975042	-1.0590091986944117	607249.4723913772	1.12150048291938	788.886496423792	647.1371634577362	1.254894	18.963209	0.0536508529700559	0.0307364507213016	0.0558288998	0.1750585838	0.0546902933	0.0107885672	0.0240462731	-0.0230566681	-0.0554734732	-0.0046597406	0.0393296703	-0.1421949998	-0.0442494323	-0.1235520479	0.0911312603	0.0052384769	-0.1991399226	-0.0093371819	-0.0156376089	-0.001467509	0.0217224044	0.1028284149	-0.0522901903	-0.1595390275	0.0112787054	-0.0341863162	-0.0110379805	-0.1054578058	0.0622469551	-0.0298412591	0.0034841916	-0.098563751	0.0741374984	-0.0357113593	-0.1849878222	-0.0513390433	-0.072556519	-0.0332221224	-0.0090542975	0.0103383666	0.1787259012	0.066237477	-0.0897532943	0.0053082562	-0.0904733243	0.0696011677	-0.0268561671	0.0967071202	-0.1361592715	0.0875466245	0.0003299202	-0.0747900808	-0.0592513316	-0.0620592363	0.1080157669	-0.1203283109	0.0584884431	-0.0667299564	0.149192315	-0.1344103344	0.0557489597	-0.0577351189	0.0979997609	0.0855949642	0.0467563796	0.0898949637	0.1420189786	0.1792066953	-0.0111280168	0.1326888823	0.0692973963	0.0297370207473903	-0.0104257398990342	0.0008842904029307	0.0001086960524423	0.0122221306865668	0.0252786067799773	0.0001493804785195	0.0006390079607367	0.0272679730225036	-1.919469086429995e-05	3.6843615737604e-10	0.0007435423527559	0.0004159569945636	-0.0001079468687111	1.7302022132638276e-07	1.1652526464531473e-08	-0.0002010886305456	0.0002500225538374	6.251127742737559e-08	4.0436637334704824e-08	-0.0004259584124799	-5.768094551000238e-07	1.8144056916239667e-07	3.327091474927864e-13	0.0	0.0	0.0	0.0	0.0
819.5630193659289	-1.2912220126063405	1.667254285839168	671683.5427121979	868.0222481833564	-0.1028262456258062	753462.6233412884	0.0105732367894986	778.391324159763	-0.870809137741162	605893.0535271893	0.758308554373506	787.6893170844183	636.0479611578122	1.204076	18.195276	0.0727426350365403	0.0326626966770681	-0.124797694	-0.0209927674	0.1342961421	0.0094331328	-0.1259798618	0.0799102162	-0.1330226489	-0.0543039786	0.004969759	-0.0013079495	-0.1604420371	-0.061001984	0.0053126437	0.0088374844	-0.0023067054	-0.1767297609	0.1000674287	-0.0376410683	0.0859228768	-0.0298950868	-0.0317525202	-0.0810414779	0.1900606048	-0.1152058989	0.0916123275	-0.1494198358	0.0016142597	-0.127831	-0.137096771	-0.0877337347	0.1028520037	0.0059871988	0.052825453	-0.1573346954	0.1271302622	-0.0375469852	0.0163672568	-0.0739851764	0.045071963	-0.0139360935	-0.1247375827	0.0060148377	-0.1139547621	0.083673468	-0.0889257041	-0.0562430142	0.0553418207	0.0473463872	-0.150963243	-0.0029683002	-0.0516473907	-0.0648595296	0.0422157352	-0.018394601	0.1742049954	0.0104148727	-0.0382301478	-0.050827838	0.1432336312	-0.0402800881	0.0098058474	-0.09156703	0.0063503645	-0.1283347581	0.1877859728	-0.1084846894	0.0648886646	0.1294367287	0.0583804184	0.0165850584430273	-0.013151962304363	0.0002750641635586	0.0001729741124553	-0.0064265460824657	-0.0186486767690325	4.130049455005524e-05	0.0003477731452358	0.021676755057058	-0.0055912179654456	3.126171833712164e-05	0.0004698817098036	0.0004159943633243	3.7368760700021934e-08	1.730513103175897e-07	1.3964242762555038e-15	-0.0005030038009643	-0.0003019151704187	9.115277012895269e-08	2.530128237845331e-07	-2.0895391705315613e-05	0.0004050630207745	4.3661739451857247e-10	1.640760507990314e-07	0.0	0.0	0.0	0.0	0.0
819.0568281845112	-0.5061911814176483	0.2562295121449945	670854.087795672	871.1211608886719	3.098912705315456	758852.0769480274	9.60325995516556	779.3802647533033	0.988940593540292	607433.5970869291	0.9780034975518248	788.6913221797237	631.4650694199012	1.070009	16.169344	0.074549585625665	0.0367412439415481	-0.1081467129	0.0008954756	-0.0958142552	-0.1216226564	-0.0914287773	-0.0267780816	-0.1355936465	-0.0850066626	0.0674497425	0.268058425	-0.0262847828	0.0349631925	-0.1040901344	-0.1614956403	0.0695683455	-0.1563617926	-0.0372350175	0.0002201545	0.1122625353	-0.0757186236	-0.0101203155	0.0604243468	0.149665669	-0.058613319	0.0323171554	-0.164973604	0.0802132669	-0.1114886845	-0.0381572155	0.068141836	0.0455109596	0.1928728376	0.0305800045	-0.0154960953	0.1578825087	0.1080824363	0.0173885112	-0.1027161933	-0.0083544281	-0.0699385002	-0.1142352789	-0.1390036322	-0.1367029439	0.0737017222	-0.0978781254	-0.0814755188	0.1410759439	-0.0699144162	0.1339672904	-0.0333027489	0.0305592508	0.0074996866	-0.0231903167	-0.0705455751	0.0205717107	0.0641757583	-0.0725070862	-0.1974139998	0.1955845319	-0.0078042682	-0.1104493504	0.1063923107	-0.0047915945	-0.115837615	0.0106040988	-0.0368065375	0.0070226902	0.1259946088	0.0471208409	-0.0052985953222446	-0.0218836537652718	2.8075112388912357e-05	0.0004788943021182	-0.0221020869931152	-0.0156755409106495	0.0004885022494512	0.0002457225828414	0.0068291121827286	-0.0148476428743294	0.0002204524989236	4.663677320429218e-05	0.0005789437082405	0.0001629493449162	3.3517581731126124e-07	2.655248900861873e-08	-0.0004510720944697	5.1931706494600033e-05	2.6969021394412834e-09	2.0346603440928197e-07	-0.0002488693018028	-0.0002279739100974	6.193592937981316e-08	5.19721036851359e-08	0.0	0.0	0.0	0.0	0.0
819.6045366455945	0.547708461083289	0.2999845583422246	671751.5964900397	865.1978824191623	-5.923278469509569	748567.3757426025	35.08522782735562	780.844015031853	1.4637502785496963	609717.3758110647	2.1425648779543134	789.8846986219618	630.1919736190581	1.177697	17.796658	0.0762253982366895	0.0458211572922312	0.0052894629	0.2169424781	0.0374746911	-0.0725781837	0.055979188	0.0422620183	-0.0602384528	-0.1219664797	-0.0996691201	0.0305897905	0.041803524	-0.1393697022	0.1093056219	-0.0915535296	0.1447363743	0.1669372861	-0.0761746657	-0.0418602328	0.0043793291	-0.0084379141	-0.0196857563	0.1211584534	-0.2035345038	0.0863493888	-0.1049285438	-0.0678193187	0.157283058	-0.0787700848	0.0695005592	-0.117040927	0.069879739	0.0228848944	0.0368808233	0.1942818985	-0.081416695	0.0493414582	0.0965708999	0.086049568	-0.0909364283	-0.06575999	0.1752888868	-0.1111543861	0.0278954824	0.0081656781	-0.0488873288	0.1869412185	-0.0726826784	-0.2034600086	0.0252208418	-0.0490638954	0.0407539745	-0.0294829274	0.0605204326	0.0020495405	0.0775643693	-0.1557412981	-0.0276031972	-0.1870395398	0.185516519	-0.0620419041	0.0264155743	0.1284946157	-0.0496110678	0.0218259675	-0.0119793818	0.1689279059	0.0635100817	0.1223675745	0.0355847396	-0.0022513203105205	0.003047275011724	5.068443140562121e-06	9.28588499707811e-06	0.0088877724995484	0.0309898594926636	7.89925000037288e-05	0.000960371391375	0.0047119753134268	-0.0021171368693017	4.482268523357024e-06	2.2202711354343596e-05	0.000264553713003	-0.0003143899952375	6.998866706367369e-08	9.88410691054353e-08	-0.0004509686144074	1.0348006229996639e-07	1.0708123293604923e-14	2.0337269118053024e-07	0.0002380597601574	0.0004869290619602	5.6672449406198806e-08	2.3709991138144026e-07	0.0	0.0	0.0	0.0	0.0
820.3504515170058	0.7459148714112871	0.556388995392517	672974.8633041553	869.5268337673612	4.328951348198871	756076.9146414921	18.73981977507282	778.7848126507446	-2.0592023811084346	606505.7844154553	4.240314446362647	788.138540536386	633.1746667203769	1.275119	19.268839	0.1434173535412894	0.0619050913424856	-0.1596734805	-0.0888436142	0.1120953581	-0.0322110334	-0.0836931908	0.0333740783	0.0844448305	-0.0708963013	-0.1847654087	-0.0787070514	-0.1405848802	0.048390191	-0.0327461056	0.011280953	0.1820679523	0.2047662369	0.0454237559	0.0151489611	0.023288663	-0.046478053	0.1410417645	0.0025398821	0.0155066357	-0.1193487214	-0.0083139091	0.0904450572	-0.095296393	0.046177563	-0.1500165026	-0.0171718735	-0.0706052972	-0.0046944737	0.1621630895	0.0545868453	-0.1257380749	0.0158994806	0.1505031097	0.0701511221	-0.1638091967	-0.0210259699	-0.0280759406	0.0394962212	0.0169481346	-0.098090959	0.0100749194	-0.0360743733	0.0895293914	-0.1992878925	-0.1296453628	0.0374055274	0.1470618462	0.0407667877	-0.029011512	0.0149630546	0.1816361236	-0.1698295841	-0.088485898	-0.0485362693	0.057258916	0.0449627824	0.0632941489	-0.0690382079	-0.0606557741	0.0365947641	-0.1183911961	-0.0538588536	0.0334343683	0.1185609488	0.023839813	-0.0276019742519793	-0.0253506539414588	0.0007618689826069	0.0006426556552596	0.0260221468634398	0.0171343743638913	0.0006771521273824	0.0002935867848419	0.023716949022031	0.0190049737086041	0.0003611890256647	0.0005624936709136	-0.0001759678349717	-0.0004405215479747	3.096467894462745e-08	1.9405923423002602e-07	0.0002670207988269	0.0007179894132343	5.155087975165344e-07	7.13001070061558e-08	-0.0002419763091803	-0.0004800360693376	5.855253420452013e-08	2.304346278651891e-07	0.0	0.0	0.0	0.0	0.0
823.2489595047434	2.8985079877376165	8.401348554978767	677738.8493256427	868.9816232469346	-0.5452105204265081	755129.0615408774	0.2972545115837438	779.9281032895082	1.143290638763574	608287.8463007697	1.307113484684421	788.1039970567491	639.7839909674416	1.3035	19.697714	0.0495712627939503	0.0252621843750748	0.0336582345	0.0145481814	-0.0991966854	-0.1422270454	0.213362543	-0.0347884449	0.1808313738	-0.2445766014	0.0686711447	-0.0208940812	0.0679812446	-0.0622561016	-0.1813713373	-0.0452865319	-0.113891516	0.1131188695	0.025752254	-0.0723222129	0.0068570863	-0.0206231018	0.1802137101	-0.0504713361	-0.1903328897	0.2013792659	0.1361306533	0.0145825399	-0.0449583664	-0.0630259001	0.1177948931	-0.0357374605	-0.1821078924	0.0961314064	-0.0634257554	-0.0848920269	-0.126576196	-0.0712131215	0.1731350391	0.090887516	-0.1909875643	0.2582546121	0.0528091849	0.0841628205	-0.1260168016	-0.1028253573	0.0920572506	0.04779347	-0.0254003415	0.0256781821	0.1116647672	0.003949593	0.1224213329	0.1014795958	-0.2273706944	0.0749062272	0.1173641666	-0.0048948608	-0.1250194206	0.0184257738	0.1955017333	-0.035323059	-0.0403072655	0.0029708486	-0.0226670222	-0.090506141	-0.0017968223	0.0533518065	0.0110939394	0.1145803187	0.0119549848	-0.0130067098416617	0.0145952644103176	0.0001691745009051	0.000213021743207	0.0228025664016229	-0.0032195804618168	0.0005199570345004	1.0365698350113102e-05	0.0211644840071301	-0.0025524650149009	6.5150776522930526e-06	0.000447935383288	-0.0001760283899863	-6.055501460000296e-08	3.0985994081168926e-08	3.666909793206572e-15	-0.0001329624601786	-0.0003999832590055	1.5998660748466094e-07	1.7679015816745792e-08	-0.0004260115532985	-0.0001840352441182	1.814858435438007e-07	3.386897107764548e-08	0.0	0.0	0.0	0.0	0.0
827.8564808638002	4.607521359056818	21.229253074164788	685346.3529081957	869.5272346920437	0.5456114451091025	756077.6118711926	0.2976918490340432	781.185361147887	1.2572578583788072	610250.5684717546	1.580697322455265	789.4002406367549	661.1324733680402	1.306745	19.746759	0.0721371673313167	0.0402885589431521	0.1453481345	-0.1715702664	0.1372680079	-0.074079198	0.1852433353	0.1531494594	0.0483121345	0.1334326838	-0.0095323108	-0.0186110593	0.099301165	-0.0288745988	-0.0150023711	0.088552938	-0.1184861818	-0.0919845178	0.2198741787	-0.041498323	0.1164605032	0.0398768717	-0.1619416064	0.0060071537	-0.1251365163	-0.0633905386	0.2796547496	0.0811733549	0.0276507526	-0.0663476686	0.1221835701	-0.0355624463	-0.0703234961	-0.1564811189	0.0538927752	-0.1956879167	0.031816347	-0.0505499408	0.1000772832	-0.0628092176	0.1336646227	-0.0560658511	0.1062812276	0.1796111684	-0.2028122665	-0.0540431577	0.0256559027	-0.0239675851	-0.0424201364	0.179270871	-0.104620589	0.1965187619	0.0325868863	0.2018155999	-0.0918588284	0.0198823207	0.0585320768	-0.0422523452	-0.062989341	-0.1477688028	0.0613396289	0.0804411312	-0.006600736	0.1534790636	-0.0530637313	-0.063753027	0.036157823	-0.0621968767	-0.0172969731	0.1104315261	-0.0	-0.0023954891620974	0.0106112206795643	5.738368325726103e-06	0.0001125980043104	0.0354519697790181	0.0126494033773951	0.0012568421612124	0.000160007405804	-0.0162108704769821	-0.0373753544841121	0.001396917122813	0.0002627923216214	-0.00029105266744	-0.0001150242774536	8.471165522393925e-08	1.3230584403745756e-08	-0.000247937541175	-0.0001149750809963	1.3219269250128736e-08	6.147302432390482e-08	-0.0004260359706533	-2.4417354799969454e-08	1.8150664829049948e-07	5.962072154275913e-16	0.0	0.0	0.0	0.0	0.0
826.449284522624	-1.4071963411762454	1.980201542619812	683018.4198879572	873.8853240542942	4.358089362250439	763675.5595974787	18.99294288936044	782.0448725553167	0.8595114074297499	611594.1826900615	0.7387598595018694	790.9523173466436	672.8612517437465	1.3376	20.213022	0.1350862558770193	0.0716013795968437	0.1926305299	-0.2358121907	-0.0939912799	-0.0863530129	0.0504929402	-0.1642260236	-0.027919794	0.1966488191	0.0048395593	0.1292097735	0.1253032827	0.2416901824	-0.0064559563	-0.1652694432	0.0154028872	0.0628459311	0.0902630141	-0.0147876461	0.1165572305	-0.0455661655	0.0093277345	-0.0415759154	0.0026511745	0.0729722322	0.2262713741	-0.3192252681	-0.0986560807	-0.0493088431	0.0726916445	0.2872010269	0.0341271982	0.0586626134	0.0630458442	-0.033986952	-0.0295993445	0.0583430677	0.1759755921	-0.1225040332	0.0024187997	-0.0737510298	-0.0811391489	-0.0262374087	-0.1987409554	-0.0365289976	-0.1483212037	-0.1496376713	0.0668448713	-0.0125346584	0.2033157475	0.1590662105	0.0659968785	0.1545173229	0.0775719191	-0.2212316295	0.011888653	-0.0649189625	0.0606513114	0.1004734737	0.1425532714	-0.039405139	-0.0436099642	0.1668422876	0.0742881908	0.0624338844	-0.0600514015	-0.1109940011	-0.0207774253	0.10612066	-0.0119549848	-0.0219380327834386	-0.0195425436213412	0.0004812772824072	0.000381911011192	0.0281491952196404	-0.0073027745593776	0.0007923771915134	5.333051626509414e-05	-0.0487321739166475	-0.0325213034396654	0.0010576351774147	0.0023748247746423	0.0005300821137687	0.0008211347812087	2.809870473374931e-07	6.742623289106596e-07	0.0004153946989284	0.0006633322401034	4.4000966076059474e-07	1.725527558978161e-07	-0.0003961103068327	2.992566382059998e-05	1.5690337517909574e-07	8.955453551035664e-10	0.0	0.0	0.0	0.0	0.0
824.2207580179215	-2.2285265047024723	4.966330382161418	679339.8579476371	868.098328145345	-5.786995908949166	753594.7073287431	33.489321650194384	781.0872580713874	-0.9576144839293192	610097.3047214781	0.9170254998312164	790.2825177906178	663.1797358687495	1.419593	21.452049	0.0704419443823271	0.0380855262726823	0.2164944016	0.0791987068	0.1065784139	0.0231342097	0.0773112829	-0.0455379547	-0.0638222218	0.020821883	-0.0396293991	-0.2140793277	0.0437098475	-0.0098089122	0.1678721963	-0.1752599209	0.0313788736	0.2919772449	0.060287409	0.0254620754	0.1317239599	-0.0071953889	-0.0866085959	-0.1012452237	0.0779165847	0.1460106946	0.2091913948	-0.0430693098	0.0008164703	-0.0133481703	0.0614249596	-0.0058112729	0.1392682274	-0.0360615335	-0.0300863408	0.112505952	-0.2728391264	0.1650229998	0.1586275819	-0.079462625	0.0479680573	0.078321965	0.1581233879	-0.0337088185	-0.0629494288	-0.056632777	-0.2195521721	0.0682809881	-0.163956021	-0.1670185776	0.0465203769	0.0695827379	0.0594364779	0.0522715399	0.0220468822	-0.1175693195	-0.0072380966	-0.1596831156	0.0005593116	-0.0972967113	0.0212738029	0.082842022	0.0123994005	0.0751807291	-0.0670447521	0.0406065876	-0.1106194576	-0.0031819746	0.0710411319	0.1016540472	-0.023839813	-0.022076303244944	-0.0001382704615054	0.0004873631649627	1.911872052491705e-08	0.0203641723887102	-0.0077850228309302	0.0004146995170771	6.0606580478104497e-05	-0.0219860878910509	0.0267460860255965	0.0007153531176886	0.000483388060753	0.0002441734028795	-0.0002859087108892	5.962065067375461e-08	8.17437909623242e-08	0.0008149482059702	0.0003995535070418	1.5964300498940173e-07	6.641405784140475e-07	-0.0004260993901876	-2.9989083354899985e-05	1.8156069031824458e-07	8.993451204671392e-10	0.0	0.0	0.0	0.0	0.0
823.507342732947	-0.7134152849745306	0.5089613688352906	678164.3435350794	869.8756589253743	1.777330780029274	756683.6619908541	3.158904701639468	779.4336911604709	-1.6535669109165383	607516.8789160362	2.7342835288780627	788.2776034206814	652.7831300077304	1.315023	19.871851	0.0459977650214409	0.0248869484912552	-1.84509e-05	-0.1754636238	0.0862057753	-0.0195824451	-0.0626138873	0.0101116944	0.1118921101	-0.0096455593	-0.139808162	-0.0425528061	-0.1176517161	0.0417390115	-0.0471357205	-0.032273844	0.0997828736	0.2194871431	0.1839392107	-0.0247035725	0.1478452688	0.0467373285	0.1719730735	-0.1976886174	-0.1011324841	-0.1208846246	-0.0650531549	-0.0103627263	0.0050537635	-0.0382522212	-0.1083242689	0.0132527533	-0.0797361525	0.0235722729	0.1645485275	-0.0308078993	-0.184069172	0.0387355864	0.2528814884	0.0431785884	-0.0158835669	0.1380485599	-0.0768195019	0.1490101957	0.0119430736	-0.1724990963	-0.1006066504	-0.0929137509	0.0458094912	-0.1730747601	-0.0624036637	0.1504584634	0.127200592	0.0427351308	-0.0552483896	-0.0330833231	0.1700001446	-0.0894796757	0.0748508684	0.1292085021	0.0377090358	0.0074023325	0.1302618007	0.0106701898	0.0602137827	0.195821953	0.0098460659	-0.0611648138	0.0431184817	0.0970382431	-0.0355847396	-0.0392948610744809	-0.0172185578295369	0.0015440861068627	0.0002964787337291	0.0149098816902863	-0.0054542906984238	0.0002223045720183	2.9749287022913465e-05	-0.0216938547630007	0.0002922331280502	8.540020113000563e-08	0.0004706233344781	0.0003917400219376	0.0001475666190581	1.5346024478767138e-07	2.1775907060238412e-08	0.0011279137769981	0.0003129655710278	9.794744864881945e-08	1.2721894883421194e-06	-0.0004262208674102	-1.2147722259998666e-07	1.816642278159033e-07	1.475671561060671e-14	0.0	0.0	0.0	0.0	0.0
