global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
902.334194674705	1.410516693303407	1.9895573420875776	814206.9988792485	825.612702889278	-4.230572720231635	681636.3351721392	17.897745541168096	839.4740213716947	-0.0770632699819771	704716.6325579645	0.005938747580315	838.9112890232017	718.5368964153787	1.278642	22.190935	0.1621879748982774	0.0809129531601069	-0.0551579508	0.0600887075	0.0809151501	0.1250637972	-0.1872797019	-0.0015075696	-0.0273387889	-0.1895407676	-0.0813585523	-0.0644079848	-0.1009935194	0.0904020582	0.0609530139	-0.0911586858	0.008972471	0.0432485304	-0.0041464569	0.1372167052	-0.0262514417	-0.0636525148	-0.0771538949	0.2079782763	-0.0696106456	0.1377382205	0.014617761	-0.086883487	0.0664960997	-0.06930475	-0.0826201015	-0.0110986255	-0.0052154522	-0.1320426135	0.0273462575	-0.0897271385	-0.1299554603	-0.0050545816	0.2191847163	-0.0478237244	0.0875196178	-0.0560210451	-0.1061456189	0.0530173623	-0.1526445035	-0.0175278188	0.1497970712	0.0062651822	0.0291100274	-0.0044965615	-0.1978983109	-0.0283643344	0.0550435186	-0.0431586051	0.0347965357	0.0163346238	-0.1017631463	-0.0065341666	0.0694820943	-0.0968501751	0.163949145	-0.0599976598	-0.0188274084	0.0434097929	0.1430689284	0.1343847998	0.1523717699	-0.1302823376	0.0333703734	-0.1544358075	0.0372376929	0.04875736	0.026286258	-0.0486278037	-0.0800281735	0.0176557994	0.0237767439	-0.0395546067	0.1907992531	-0.1800315814	-0.0358608658	-0.0455862564	0.1437067008	0.1082959623	0.0585856309364203	-0.0141455602591804	0.0002000968750461	0.0034322761522184	0.0001602320646867	-0.0568500334208437	0.003231926299951	2.567431455376281e-08	-0.0330505513527299	0.024166353595632	0.0010923389447194	0.0005840126461091	-5.2262539702974445e-05	0.0007556713231985	2.73137305620498e-09	5.710391487046104e-07	-0.0008989847681732	0.0005837742363746	8.081736134074222e-07	3.407923590547474e-07	-0.0005840230393176	1.074992879300041e-06	3.4108291045376693e-07	1.1556096905457929e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
903.1052137664452	0.771019091740186	0.5944704398278614	815599.0271321367	829.4757073764143	3.8630044871363225	688029.949127603	14.922803667635362	839.9590450345553	0.4850236628606126	705531.1973353621	0.2352479535347252	839.0755681550239	710.9238640881966	1.389668	24.117815	0.0789270335242391	0.0580813393289964	-0.0028459488	-0.0512043624	-0.0302219958	0.1416938857	-0.1661567571	-0.060134236	0.0334077042	0.0817638025	0.0031619634	-0.0329484566	0.0253592886	0.0215859996	0.1115708143	-0.0685414056	-0.091412757	0.0901960883	-0.0727594681	-0.0648007631	0.0295864065	-0.0127286531	-0.1735950125	0.0744011136	0.0926069162	-0.0659088618	0.0762457166	-0.104395274	0.0232778686	0.0543759593	0.2465357	-0.2312292909	0.1342206888	-0.0273432558	0.0288005609	-0.1729178473	-0.0637329286	-0.0738192688	0.0507849712	0.0918521266	0.013143245	0.0562478448	0.0440646886	0.0643311429	-0.1989234275	-0.0596182023	-0.0966164473	0.2065984552	-0.2198630698	0.1331494096	0.1287157434	-0.0172248582	-0.0502296795	-0.046029161	0.0064358485	-0.014355158	-0.021395037	0.1897662766	0.0496670885	-0.0856496328	-0.194069666	0.0337155976	-0.0663238636	0.1015853837	0.1610638268	0.0750768073	0.0659159984	0.0405492654	0.1938226215	0.0649519637	-0.0084872635	-0.0325648188	0.0959509664	0.0610791962	0.0220033046	0.0971608016	0.0958804582	-0.0918438407	-0.0707287778	0.1015667043	0.0270718029	-0.1784907802	0.1412592515	0.0993643757	0.0553264377911659	-0.0032591931452543	1.0622339958073264e-05	0.0030610147186597	-0.0072228691720823	-0.007383101236769	5.451018387237993e-05	5.216983907701685e-05	-0.0883812001925434	-0.0553306488398135	0.0078112365474744	0.0030614807010347	-5.21868721320291e-05	7.566757094534285e-08	2.7234696229247562e-09	5.725581292768492e-15	-0.0006399847941107	0.0002589999740625	4.09580536692915e-07	6.708098656437569e-08	-0.000584016874903	6.164414599976221e-09	3.410757101714664e-07	3.80000073604e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
903.3379759850789	0.2327622186336384	0.0541782504232537	816019.4988568189	837.6582719474003	8.18256457098596	701671.3805619049	66.95436295835465	840.3538703801082	0.3948253455529311	706194.6274628277	0.1558870534909914	840.0313668510084	721.3716971355935	1.276384	22.151752	0.0735890103862999	0.0496415497321652	-0.0247193376	0.0425753246	0.0544434336	0.1013540591	-0.1018489043	0.0532354019	0.1083620112	0.0477360045	-0.0547437968	0.0465705343	-0.0960884085	0.014034839	-0.0895168459	-0.0970915451	-0.1190471653	-0.1313826364	-0.0140719749	0.0755110497	-0.059782351	0.0221080824	0.0920557618	0.0268996778	0.0765273741	0.1863446235	0.1500855631	-0.1754795782	-0.0469009081	0.0689200817	0.3364176144	-0.0891495162	-0.0547865393	-0.1401348217	0.184996849	0.0355293125	0.0065012831	0.0864388681	0.1101692558	-0.0134486463	0.0674516903	-0.0892331954	-0.1197158106	-0.069352779	-0.0088632079	-0.1323764471	0.0353417719	0.255367016	-0.0876251338	-0.0575720911	-0.0351005021	0.0298321363	-0.071924284	-0.1750879438	-0.0663846763	0.2280198404	0.0052788014	0.1306242326	0.0128028473	-0.0156470865	0.0164988254	0.1732043136	0.0404833926	0.0297657317	0.0815231872	-0.0470728278	0.1949788566	-0.0543210877	-0.0593321879	-0.083822501	-0.038899212	-0.0790399052	-0.0448864645	0.0350143254	-0.0105949044	-0.1417647179	0.0036387257	-0.1351824783	0.1451405097	0.0236440944	-0.1253144924	-0.1217514481	0.1386044847	0.0898496795	0.0580303476682644	0.0027039098770984	7.311128623470801e-06	0.0033675212504996	0.0356542452922354	0.0428771144643176	0.0018384469447862	0.0012712252073588	-0.0639743290105343	0.0244068711820091	0.004092714772348	0.0005956953608951	-5.220794324232135e-05	-2.1071110292247668e-08	2.7256693375934476e-09	4.439916889480656e-16	-0.0007119848092962	-7.200001518550001e-05	5.069223686685463e-07	5.184002186712232e-09	-0.0005840180858647	-1.210961699947728e-09	3.410771246170681e-07	1.4664282387402917e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
903.7399470327766	0.4019710476977707	0.1615807231872434	816745.8918628059	822.0426261112608	-15.615645836139493	675754.0791438981	243.84839487974068	840.4608205942008	0.1069502140925351	706374.3909538774	0.0114383482944391	840.6126826572226	715.0935704638993	1.258525	21.84181	0.1135055545005909	0.0660065303662948	-0.0405115011	-0.0274875189	0.1690856705	0.1612049671	-0.13698606	-0.0317152246	-0.109610987	-0.178829879	-0.0914774988	0.0390378697	-0.0964924624	-0.0338062669	0.2634026792	-0.0473639109	0.0125107898	0.0622528693	-0.0586101887	0.1327019691	-0.0068022267	-0.1149711074	-0.0040741939	0.0401983117	-0.0830241036	0.0356915405	-0.1229862076	-0.1044767744	-0.0066084636	-0.1048460785	-0.0419655234	0.0107254684	0.245713029	-0.0369328362	-0.0218364792	-0.1140234759	-0.0196361786	-0.1025423359	0.0229774493	-0.0212217404	0.1799008325	0.0154093206	-0.1281281057	0.0471803203	-0.0667930602	0.1019872092	0.1581838554	-0.0412820839	-0.094221041	0.0266060486	-0.1037952262	-0.0743071329	-0.0177724011	0.1370283234	-0.0328131148	-0.0785414547	-0.0373866484	0.0263629828	0.1225306747	-0.0706929276	0.1227610499	-0.0246512603	-0.0335141628	0.03370226	0.163667422	0.0690954799	0.1316750554	-0.1272273388	-0.1110397997	-0.0812898446	0.182983799	0.1475064105	-0.0020677901	-0.0245997568	-0.0641057492	0.0543424285	0.1199818141	0.0202415631	0.0369983034	-0.0368687695	-0.0753916182	0.0344883881	0.1357462967	0.0798077096	0.057765997944756	-0.0002643497235083	6.988077631896546e-08	0.0033369105185535	0.0041191474679607	-0.0315350978242746	0.0009944623947865	1.6967375862807043e-05	-0.0076039223063304	0.0563704067042039	5.781963444070903e-05	0.0031776227519973	-0.0004596797744861	-0.0004074718312437	2.1130549507159175e-07	1.660332932571584e-07	-0.0006133657224112	9.861908688499994e-05	3.762175094290133e-07	9.725724298031168e-09	-0.000584641172708	-6.230868433000723e-07	3.418053008253855e-07	3.882372142936488e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
905.0380986399124	1.2981516071357646	1.6851975951091684	819093.9599897478	826.6482487119478	4.6056226006869565	683347.3270985303	21.21175953995849	841.2578107158954	0.7969901216946482	707714.7040905013	0.6351932540788502	839.8107422611843	715.5312552106553	1.269184	22.026796	0.1114484444508372	0.0496120481150719	-0.0518113638	0.0340573906	0.0590317146	0.0009013575	-0.0639316936	-0.039497367	-0.0113074479	-0.026240301	-0.0200142927	0.0119997003	0.0747394737	0.0230345165	0.1621810675	-0.0336289389	-0.1872655391	-0.1186725327	-0.09685897	0.0447011979	0.1038161614	0.0240732176	-0.0080902685	0.1767403629	-0.0165164205	-0.1547406337	0.0826175323	-0.0853828799	0.1474050513	-0.189930984	0.1130733631	-0.0513108772	-0.1137195111	0.0832031593	-0.1815637578	-0.0306916912	-0.0643063556	0.0267507715	0.141586002	0.0095238752	0.0655267997	0.0961910666	0.0809028971	-0.077779261	-0.1699265423	0.1222315429	-0.1006044225	0.2036827356	0.0093635172	0.1933740665	0.0247096545	-0.0376697104	0.1489570483	-0.1337620882	0.0555811686	-0.1184786982	0.0703340452	-0.0310141522	0.1193626782	-0.0844581241	-0.1427378152	0.0357232188	-0.0159979085	0.1268804661	0.0351927487	0.1430473589	0.1104802049	-0.0427176828	0.0479936434	0.0748177752	0.1391446764	-0.1117374889	0.276268564	-0.0091790296	-0.0360742675	-0.0830213113	0.1419975803	-0.0028989071	-0.0866175006	0.0019802579	0.0212140442	0.1073948009	0.1326888823	0.0692973963	0.0389541690537242	-0.0188118288910318	0.0003538849062254	0.0015174272866661	-0.0286319979188505	-0.0327511453868111	0.001072637524148	0.000819791304825	-0.0252484165824142	-0.0176444942760838	0.0006374825399191	0.0003113281782587	3.861965381909743e-06	0.000463541739868	1.4914776611069268e-11	2.148709445998616e-07	-0.0007690007754332	-0.0001556350530219	5.913621926168629e-07	2.4222269729160745e-08	-0.0003589984476598	0.0002256427250482	1.2887988542214614e-07	5.09146393671776e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
904.5679758939692	-0.470122745943172	0.2210153962531482	818243.2230129124	828.2918377054149	1.6435889934671195	686067.3684094134	2.701384779446259	841.562660945012	0.304850229116596	708227.7122968492	0.092933662192441	841.7682466257506	713.049346709597	1.249774	21.689934	0.0954599085205697	0.0515290570807147	-0.0414094116	-0.0376734913	0.0409650675	0.0875409922	0.1841303989	0.0472329212	-0.0964571628	0.120181733	-0.0002864412	0.0877636105	-0.044851356	-0.1339480483	0.0766793604	-0.0007495192	-0.0696920942	-0.0824981624	0.0165481578	0.0550536997	-0.0076796166	-0.1054977644	0.1920212625	-0.1643688202	-0.1049294893	-0.2731555597	-0.0595524778	-0.0672462058	-0.0587997402	-0.0222442915	-0.0144558002	-0.2403540244	-0.1300482764	-0.0731181952	-0.1418035082	-0.0369677192	-0.104456978	0.0432833946	0.0929721755	-0.0793507448	0.0164794797	0.0204724549	-0.0496330074	-0.0135521318	0.1495534898	0.2925499063	-0.0840923112	-0.0371348193	-0.0238131755	-0.0441079638	0.2396745004	-0.0187855356	0.0575328665	-0.1627365052	-0.0995154256	-0.1354703969	-0.098827996	-0.1071132475	0.1477318371	-0.0403626108	-0.021411332	0.1262921391	0.0573840929	0.0600188397	0.0030955032	0.0060086701	-0.1770314409	0.117831407	-0.172000147	-0.0218234233	0.2286920915	-0.0561377535	-0.0784371988	-0.1606068169	0.0174987879	-0.1163721463	-8.4266e-06	0.0043799959	-0.1457151517	-0.0403652724	-0.0012558345	0.14366802	0.1294367287	0.0583804184	0.0391976089675552	0.0002434399138309	5.92629916460423e-08	0.0015364525487733	0.0104230083225758	0.0390550062414263	0.0015252935125178	0.0001086391024924	-0.0011430641236813	0.0241053524587329	1.3065955908472985e-06	0.0005810680171597	0.0004019164819203	0.0003980545165383	1.6153685843919086e-07	1.584473981366116e-07	-0.0006120545248322	0.000156946250601	3.746107413675701e-07	2.4632125577711912e-08	-0.0002728770166676	8.612143099219998e-05	7.446186622540965e-08	7.4169008761442635e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
903.1172380118172	-1.4507378821519978	2.104640402710864	815620.7455940933	819.8881118248249	-8.403725880589946	672216.5159116767	70.62260867609726	839.3799739896334	-2.182686955378585	704558.7407348377	4.764122345179839	838.1869547362298	723.3838483008785	1.459589	25.331295	0.0506457271362471	0.0291779973972754	0.0399243336	0.0144219848	-0.2490978986	-0.0365381957	0.1782579737	-0.144267918	0.1385599652	-0.200306439	-0.0528741068	-0.0164848897	0.0894491703	-0.0918724405	0.0279626512	0.2184670181	0.0832702602	0.0046659134	0.0669141231	-0.1652468125	0.0495835974	-0.1730031121	0.1275969538	0.0477462353	0.1410088323	-0.0581888573	0.0576803459	0.1787306845	0.1106123552	-0.0066653647	-0.1122518745	-0.1115096787	-0.0441207309	-0.0568329769	0.1811129568	0.0786976175	-0.1388977151	0.0243384523	-0.0934110828	0.0090609395	-0.2313767566	0.12137774	-0.1680930372	-0.0046505531	-0.083339128	0.0697569735	-0.1698675937	-0.0567792857	0.2010717242	0.0936737727	-0.1073413633	0.0638204687	0.1037648444	0.1141746524	-0.0065523922	0.0072146776	-0.1345079117	0.0332060145	0.1586097078	-0.010939661	0.1136792189	0.0151094372	0.046984225	0.1047768381	-0.0946550214	0.0339974095	-0.0760161044	0.2744823892	0.2188061474	0.0079811483	0.1433015899	-0.0098534998	0.1625286247	0.0192510707	-0.2922789271	-0.0340646525	-0.1552321648	0.0810479413	0.155108165	-0.0310597895	-0.048320854	0.027300538	0.1259946088	0.0471208409	0.0392083439235477	1.0734955992505736e-05	1.1523928016103479e-10	0.0015372942332272	0.0103335590291919	-8.944929338390063e-05	8.00117608687913e-09	0.0001067824422097	-0.0122283400569926	-0.0110852759333113	0.0001495323005494	0.0001228833425176	-4.309267093958858e-05	-0.0004450091528598	1.8569782887076622e-09	1.980331461290757e-07	-0.0004279903752784	0.0001840641495537	1.8317576133094565e-07	3.3879611150963646e-08	-0.0004330090533251	-0.0001601320366575	1.874968402614993e-07	2.564226916407893e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
902.801927082548	-0.3153109292692306	0.0994209821166257	815051.3195439623	825.6887934191474	5.800681594322441	681761.9835779674	33.64790695871114	839.4183543982873	0.038380408653893	704623.1737007287	0.0014730557684398	839.6277627004704	711.2409166460452	1.470859	25.526875	0.0842156412470884	0.0398228094956003	0.109443386	-0.0265903145	0.0229507529	0.0914294257	-0.2097406719	-0.0282816153	0.0212114481	0.1171549552	0.0333595344	-0.0598204899	-0.0072113033	0.0760322694	0.1195635997	0.100392193	-0.1481704392	0.115817618	-0.0447850998	-0.0886876349	-0.0106899122	-0.1122746353	-0.1444286427	0.0003401305	-0.0116121336	-0.0298684138	0.1714602906	-0.1839417063	-0.1023246867	0.0606712726	-0.2180483471	-0.0993835735	0.063243453	-0.0964977326	-0.0125319166	0.1353206722	0.0260060349	-0.1295084799	-0.0470125021	0.1230081122	0.0128926688	0.0312394705	0.0587688738	0.205830945	-0.0862436329	0.0824067172	0.0150391613	0.0614506231	-0.0883930074	-0.1806124122	-0.0741410702	0.0023711758	0.0089410874	-0.0154393943	-0.2133614894	0.0049461139	0.0126468705	0.0906946458	0.1636903851	-0.0260083173	-0.0941797799	-0.0562512318	-0.0817602371	0.1007385697	0.187969827	0.0873406188	0.0719950143	0.0085510776	0.0154303013	-0.0079761001	-0.0501273105	0.0382987143	-0.1227145412	0.0268602251	-0.029317088	-0.1959102807	0.0843226631	-0.0467659501	0.0101806112	-0.0015363774	-0.0907086539	0.1625686756	0.1223675745	0.0355847396	0.0190846131010005	-0.0201237308225472	0.0004049645422183	0.0003642224572148	-0.0091914180099195	-0.0195249770391114	0.0003812247283778	8.448216503307256e-05	0.0012813609267681	0.0135097009837607	1.6418858246480045e-06	0.0001825120206706	0.0001699949151396	0.0002130875860791	2.8898271173319808e-08	4.5406319341055615e-08	-0.0004280019491544	-1.1573876000008174e-08	1.831856684799656e-07	1.339546056635652e-16	-2.4963565246906964e-05	0.0004080454880781	6.23179589836581e-10	1.665011203409708e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
902.8575554740592	0.0556283915111635	0.0030945179421192	815151.7654765937	823.4970911486396	-2.1917022705077898	678147.4591302708	4.803558842549001	840.2558201246995	0.8374657264122334	706029.8432534314	0.7013488429151697	840.3102944141903	716.3606889247894	1.44042	24.998613	0.0377238456906009	0.0236060136133761	-0.1046940193	0.0298638149	0.032267486	-0.0347607999	0.1938993753	0.0307574659	-0.1782803733	-0.0310625846	0.0396611011	0.0004708848	-0.0735191985	-0.1542186313	-0.005979672	0.063771572	-0.171268048	-0.0102441808	0.0762359782	0.0012996569	0.0357408648	-0.0135619357	0.1342751763	-0.0763961696	-0.0863438248	-0.2208590039	0.063749727	-0.0757068492	-0.096782857	-0.0704410128	0.1699941479	-0.0747372465	-0.0732421712	0.1031178824	0.0728225766	0.0066978085	-0.0204080754	0.0327148208	0.0470440106	-0.1073786432	-0.0403464302	0.0382657692	0.0340100062	-0.0151291052	0.0935944217	0.2457327177	-0.0709959274	0.0854995048	0.0367872688	-0.0179466054	0.0962129245	-0.1026376777	-0.0348230535	-0.0698728249	0.1620570391	0.0376460077	-0.0365680688	0.07071427	0.1683191823	0.0135939409	-0.0957918723	0.1031965405	0.04827983	0.0571423505	-0.0564901277	0.080424173	-0.036469557	0.052432593	-0.1848678417	0.0853584359	0.1045434203	-0.0116329125	-0.1514023735	-0.0758032319	-0.1443902257	-0.007361693	-0.0810460522	0.0397713359	-0.0180232064	0.0269022232	0.0665267729	0.0067531182	0.1185609488	0.023839813	0.0190273381898293	-5.727491117120051e-05	3.280415449668909e-09	0.0003620395985901	0.0101995919152528	0.0193910099251723	0.0003760112659181	0.0001040316752376	-0.0002428155181206	-0.0015241764448887	5.895937584017544e-08	2.323113835153556e-06	7.499765201958442e-05	-9.49972631200156e-05	5.624647808450674e-09	9.024480000293472e-09	-0.0001880008997743	0.0002400010493801	3.53443383159464e-08	5.76005037035492e-08	-2.4992940934165707e-05	-2.937568725874367e-08	6.246470965386957e-10	8.629310019235154e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
903.1151770082342	0.2576215341750867	0.0663688548707253	815617.0229426143	821.7429042421538	-1.7541869064857565	675261.4006723296	3.0771717028860683	839.3616467285157	-0.8941733961838736	704527.9739988055	0.7995460624430025	838.3312380692848	707.7807870533155	1.333659	23.145758	0.0664501810732946	0.0333996719472055	0.0909365413	0.0088939064	-0.1045575568	0.155854696	-0.0370081157	-0.1617356449	-0.0052196281	5.35642e-05	-0.0240402809	0.0282563552	-0.0055750375	-0.1461006016	0.1679249968	0.1724219114	0.0413790303	-0.0782310598	-0.0190159268	-0.0797128496	-0.0391888301	-0.3017184064	0.0469836777	0.0813212419	0.1286842048	0.001981707	-0.0483328395	-0.0188959412	-0.0888977566	-0.0635696869	-0.0171301127	-0.0783101365	0.0491390263	0.0570435042	-0.03127937	0.1500305642	-0.1352020176	-0.0351763196	-0.1191089309	0.09143119	-0.0417153663	0.0465059146	-0.2762680756	0.0785288057	-0.1016384811	0.1050384537	-0.0333720812	-0.0074995027	-0.0372837828	-0.0128808072	0.0295659228	-0.0544124282	-0.0449938019	0.0960301602	-0.0095195295	0.0413172072	-0.0999806425	-0.1010348647	0.1636394756	0.0485219988	0.1100896361	0.0588703381	0.0557879495	0.1260489697	0.0256545686	-0.0583949289	0.0721196081	0.0718242384	0.0247389422	-0.059489325	0.0215889759	0.0836813873	-0.0550232048	0.0294743977	-0.0173440689	0.0868442649	-0.072344406	0.0480761286	-0.0091833599	0.1062779156	0.0587261323	-0.0082545049	0.1145803187	0.0119549848	0.0283304156561996	0.0093030774663703	8.654725034528684e-05	0.000802612451253	0.0367885742967217	0.0265889823814689	0.000706973984082	0.0013533991987854	0.0086136360579445	0.0088564515760651	7.419472613872168e-05	7.843673451918601e-05	-0.000119005748368	-0.0001940034003875	1.4162368144627737e-08	3.7637319361945385e-08	-0.0004279983672226	-0.0002399974674483	1.8318260234521158e-07	5.7598784381597815e-08	-2.5025466086088742e-05	-3.252515192303507e-08	6.262739528259777e-10	1.057885507616512e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
903.6802662031346	0.565089194900338	0.3193257981931122	816638.0235249682	818.4154574690194	-3.327446773134397	669803.8610242243	11.071902028042516	839.2711940354567	-0.0904526930589781	704376.1371377012	0.0081816896816217	839.511121692312	718.2933495010154	1.21478	21.082603	0.1006045213925393	0.0547006856123182	-0.0980367865	-0.0415942998	0.0334030945	0.0141153302	0.1205486014	-0.1258438482	-0.0572587265	-0.0116865538	-0.0064261396	0.0232115399	0.032060154	-0.0232586779	0.1266968256	0.0350771176	-0.0255684131	0.063441037	0.0708713735	0.0637450358	0.0991137408	-0.1531632002	-0.0117406593	0.0155571992	0.0241908019	-0.1446395049	-0.0659879149	0.0467032261	0.1377593032	0.0348169874	-0.0771366213	-0.0152919247	0.0189959191	-0.1610195857	0.2255645119	-0.1085822849	-0.1211381619	-0.1300881576	-0.0511045368	-0.1090685861	0.0423020857	0.0781287217	-0.0301968184	0.0672760784	-0.0789239393	0.1738147511	-0.0979651255	-0.1519343459	0.0737202315	0.0567845855	-0.0740411477	0.1161809621	-0.0346205974	0.0145565062	0.028580464	0.1864982087	-0.0418864172	0.0304285872	0.1867981115	-0.0050637579	0.0145864182	-0.1118527223	0.032629943	-0.0452800826	-0.0681940194	0.1248896334	-0.1307797599	0.0562051527	-0.0122148508	-0.033800718	0.019021249	-0.0022759593	-0.1032906435	-0.1156339906	0.0764612122	0.0435449366	-0.0668658114	-0.0438778413	0.0670292666	0.000667509	0.0520539823	-0.1268640498	0.1104315261	-0.0	0.0043045216175414	-0.0240258940386582	0.0005772435843568	1.8528906355881236e-05	-0.0064942197053738	-0.0432827940020955	0.0018734002566278	4.217488958166536e-05	-0.0016807203900981	-0.0102943564480426	2.8248210296915096e-06	0.0001059737746793	-6.700024602025567e-05	5.2005502347744336e-05	4.4890329667747855e-09	2.7045722744412414e-09	-1.999914361516808e-05	0.0004079992236074	3.9996574534011814e-10	1.6646336646426726e-07	-2.500065396640352e-05	2.4812119685223164e-08	6.25032698747848e-10	6.15641283273839e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
903.8115135510328	0.1312473478982383	0.0172258663303212	816875.2520274088	830.2921961291083	11.876738660088904	689385.1309528977	141.05692120005037	840.0620993276743	0.7909052922176443	705704.3307268193	0.6255311812578773	840.088496831821	712.4104951222738	1.22782	21.308926	0.0577370189672046	0.0360507602029768	0.1201600033	0.0434004065	-0.0028128181	0.1302067409	0.0627479905	-0.0426016693	-0.1342418697	0.0263013444	0.0640291754	0.094262252	-0.0717300106	-0.0562310245	0.049811782	0.1247606301	-0.0473568486	-0.0140583483	-0.0625159434	-0.0798913927	-0.0455680843	-0.1703515243	-0.0389534857	-0.1386092207	0.0693895517	-0.2103048274	0.089242112	-0.0850569374	0.0894680392	0.0310428372	-0.1695688892	0.0721706531	-0.0017487566	-0.0562640226	0.1161289603	-9.21532e-05	-0.0277255776	0.1151632932	0.0108957135	0.1229368425	-0.034668762	-0.0117227532	-0.0285347437	0.1005651696	-0.0164059904	0.1960882973	-0.1667188624	-0.0282644989	-0.0747749353	-0.0962003459	-0.0685942242	0.0684781916	0.0939411768	-0.0207409877	-0.0026154865	0.0157829493	-0.0907925852	0.1454437006	0.1499164715	0.0593079762	-0.0884005078	-0.0143835611	-0.0143993873	0.156037726	0.0447999391	-0.0118686672	-0.0365106064	-0.0691255026	0.0774662968	0.0599273128	-0.1036714812	0.1051849204	-0.1992865719	0.1224073034	0.0013995733	0.1407953653	-0.1279339088	-0.1003775816	-0.0203351834	0.0175496698	0.1104575468	0.1010890678	0.10612066	-0.0119549848	0.004353943213772	4.942159623059963e-05	2.442494173980419e-09	1.8956821508751253e-05	0.0250867870457796	0.0315810067511534	0.0009973599874163	0.0006293468842802	-0.0066369023663241	-0.004956181976226	4.404847302011843e-05	2.4563739781467457e-05	4.400366320099959e-05	0.0001110039092212	1.936322375107005e-09	1.2321867862400678e-08	0.0002919993705241	0.0003119985141392	8.526363238647063e-08	9.734307282511107e-08	-2.500640347777285e-05	-5.749511369331281e-09	6.2532021489317e-10	3.3056880986069656e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
