global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
969.4662740903666	1.7415414656585426	3.0329666766081047	939864.8565986578	1017.6933434023496	4.3947810122843975	1035699.7412054526	19.314100145935477	920.991010710481	1.845601822493791	848224.4418095133	3.4062460871924016	938.4999660239474	743.7674553762872	0.983438	17.814589	0.042121777940342	0.0238554530470551	0.0105527492	0.0016850175	-0.0938608631	-0.1167972554	0.038405125	-0.0585600316	-0.0292801879	0.1211059623	-0.0189105218	-0.1004395433	-7.827e-06	0.0035102167	-0.0158340631	-0.0511571948	-0.0364303602	0.0638642454	0.0215836477	0.1912323705	-0.0305979826	0.0066227988	0.0128395399	-0.0140126463	-0.1669986347	0.1360613005	-0.0114770634	0.0373465684	0.0054247094	-0.1234414311	-0.0091822028	-0.0052254056	-0.1604760699	-0.0069068384	0.0153516453	-0.1069023583	0.0522157637	-0.0656639573	-0.0180077197	-0.0802768344	0.0527579713	0.012717807	0.0105468801	0.0385551355	0.0148845806	-0.0788957641	0.0843444188	-0.0973971395	0.1474730288	0.0102482446	0.115579854	0.1229598584	0.0352920552	0.0405268423	0.0458653116	0.0349912759	-0.0818089726	0.0025862519	0.093569378	0.0760942774	-0.019258509	-0.0810435584	0.098679775	0.0410578797	-0.0874496729	-0.0093704889	-0.0173436449	0.1010051441	-0.1530318676	0.0274813216	-0.0512411587	0.0334330081	0.141574924	-0.0442525552	-0.0981679278	0.0173027015	-0.099369917	0.1119474077	0.0265810339	-0.024080304	-0.0537082278	-0.0959794931	-0.0251336882	-0.1274196141	0.0798048079	0.0430433501	0.0493471502	0.1724890698	-0.0706133789	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0247630510869782	-0.0056398784163036	0.0006132086991362	3.18082285506872e-05	-0.0250540320061816	-0.0006018049429884	0.0006277045197667	3.621691894052715e-07	-0.1087015768711268	0.011658211063235	0.0118160328142694	0.0001359138851949	0.0022701732985983	-0.0003374481658077	5.153686805668687e-06	1.1387126460704845e-07	-0.0007239635424005	1.1202610369995954e-07	1.2549847910194083e-14	5.241232107250806e-07	0.0004738224074141	0.0001468774784448	2.157299367430269e-08	2.2450767376769338e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
968.1400366610036	-1.3262374293630046	1.7589057190433903	937295.1305859694	1014.7369134021782	-2.9564300001713946	1029691.0034209796	8.740478345913433	919.4435638031404	-1.5474469073406	845376.4670190194	2.394591931037987	935.8066135658964	742.4942362794471	1.233726	22.348465	0.1002059267414543	0.0658968204644755	-0.0001148143	0.0119204185	0.1398635078	-0.0663893664	-0.060267023	0.0573964874	-0.021625351	0.0926398913	0.0874055633	0.1227491112	0.0381604764	0.0416217495	0.0943383114	0.1074057543	0.1254848068	0.0825172024	0.0114541159	-0.0756126872	-0.1271913358	0.0196701114	-0.0880697973	0.0474880707	0.0050348355	0.081608045	-0.0526077804	-0.0162657032	0.0077559189	-0.1757761759	0.0020641662	0.0123669893	-0.0490093227	-0.0368560255	-0.0439714766	0.1246105273	0.0753385288	0.0148596929	0.2168680973	0.0446145211	0.0482204467	-0.0447451512	-0.0617376012	-0.1676678383	-0.0480114907	-0.0526171711	-0.098004977	-0.1158251818	0.059633835	0.0186324923	-0.0676240573	-0.0311712732	-0.0229060822	-0.0127453388	0.0378564409	-0.0329530693	0.063458286	0.029540466	0.0345728021	0.1391033825	-0.0159694595	-0.1671089232	-0.0395680951	-0.1592098028	0.0270597585	0.0029376351	0.0591806743	0.0125621732	0.0935881229	0.151288396	0.0754667779	-0.1239215092	-0.0296673036	-0.09659205	0.0483190088	-0.0518163441	0.2847948041	-0.0234200178	-0.056176529	0.1825592613	0.2753768862	-0.0564240349	0.0253164554	-0.2188483667	-0.1520112718	-0.1129269524	-0.1356521291	-0.0113765145	0.2082690626	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0350384657374576	-0.0102754146504794	0.0012276940812349	0.0001055841462392	-0.0853868359962035	-0.0603328039900219	0.0072909117614425	0.0036400472372984	-0.1074316672166588	0.001269909654468	0.0115415631209509	1.6126705305110534e-06	0.0025780814861998	0.0003079081876014	6.646504149486169e-06	9.480745199204041e-08	-0.0007247230436646	-7.595012640999139e-07	5.768421701693671e-13	5.252234900184817e-07	0.00021593412735	-0.0002578882800641	6.650636499441968e-08	4.662754735440601e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
967.6849941093542	-0.4550425516493988	0.2070637238115957	936414.2478244208	1021.7807806360792	7.043867233900983	1044035.9636772752	49.61606560882388	921.0986597630884	1.6550959599480848	848422.7410173578	2.739342636636472	939.03911169334	737.469118319197	1.245359	22.559193	0.1705345817528845	0.0872398574073392	0.0048832887	0.017323566	0.0823083411	0.1178516012	0.0261671651	0.0783828263	0.0338566192	-0.1344679707	0.0409131411	0.0087989903	0.1041744903	0.0195797609	0.0541592025	-0.1460299032	0.0067708001	-0.0163944542	0.0534251623	-0.3242619077	0.030995259	0.065589542	-0.1026741035	0.0516999194	0.0856051053	0.012316879	0.0103301569	-0.1675926126	-0.0867519522	-0.0695378417	0.0294674412	0.0137535677	-0.1633476023	-0.1530265494	0.1361187992	0.0955681846	0.1779502683	0.0560855118	0.0792283821	0.0628701643	-0.1291760537	-0.0246500755	-0.0481348968	0.1028723656	-0.0002268797	0.1020095465	-0.1850754016	-0.0332821718	0.059067479	0.058760506	-0.2232242625	-0.1637064272	-0.1032038933	0.0051713717	-0.0036222884	-0.064410368	0.0311432814	-0.1163393848	-0.0083346615	0.0940745215	0.1472275962	-0.1001584231	0.0553990623	-0.0134248562	0.1325362996	0.0087421293	0.0662040945	-0.1000337685	-0.0151801643	0.2293525625	-0.0273836853	-0.3262749775	-0.1948712053	-0.0339999026	0.3115620207	-0.0915506449	0.2180358296	0.06270783	-0.25474994	-0.0024656906	-0.0116004641	0.0948944166	0.2897111287	0.1383175296	0.2040486073	-0.0774167624	0.0684432875	-0.0538129922	0.032967319	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0285115473614894	0.0065269183759682	0.0008129083329464	4.260066348655137e-05	-0.0273333571147844	0.0580534788814191	0.0007471124111643	0.0033702064102353	-0.0734832656022916	0.0339484016143672	0.0053997903235769	0.0011524939721703	0.0017198676417362	-0.0008582138444636	2.9579447050912377e-06	7.365310028289922e-07	-0.0007258142808179	-1.0912371533000837e-06	1.1907985247424705e-12	5.268063702392055e-07	-0.0003648764486557	-0.0005808105760056	3.3734092520007294e-07	1.3313482278359568e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
967.472066001006	-0.2129281083481373	0.0453383793247161	936002.1984922552	1010.4374766210368	-11.34330401504235	1020983.8941602884	128.67054597767589	921.543696970754	0.445037207665564	849242.7854265249	0.1980581162067623	938.006413726945	727.1382454690789	1.194919	21.645491	0.1114730198364724	0.0586036859106155	-0.0366129341	0.0220032152	-0.0317314649	0.0913591559	-0.0112623125	-0.0452223441	0.0612785494	-0.0346668204	-0.087392769	-0.0200255477	-0.0929804715	0.0098299417	-0.0148719859	-0.0395381614	-0.025005157	0.0237474132	0.0344491925	0.0853025274	0.0527829534	0.0401261212	0.1626661684	-0.1013011954	0.0580580196	-0.0385309516	0.1160917676	-0.0525290902	-0.0266124429	0.0216058003	-0.0823866478	-0.1686443789	0.1024735006	0.0774418848	0.0844451589	-0.079796032	-0.1245697261	0.0265405862	0.125444696	0.1424562883	0.1257129308	0.0194967542	-0.0079533248	0.0721284678	0.0126697295	-0.0603995952	0.0421414159	0.1261855107	-0.0755338999	-0.0264719993	0.0367641723	0.0777847027	0.0659990319	0.0305798227	0.0386508404	0.0387082058	-0.0613602769	-0.1826904225	0.0029317072	-0.1109053042	0.0057788055	-0.0728431619	-0.0594380155	-0.0900655957	0.0290355081	0.0237848343	0.0384861154	-0.0421831836	-0.063586034	-0.0213730345	-0.0164525045	-0.0452278771	0.0003573751	0.114658579	0.046721466	0.0962001418	-0.0459295992	-0.0555929605	-0.0537889796	-0.0550005763	-0.1513960762	0.1921833389	-0.0037041389	0.0125423968	0.0665610862	0.381666625	0.0381299627	-0.0068659247	-0.0668211302	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0190544917678749	0.0094570555936145	0.000363073656532	8.943590050071531e-05	-0.045623545395415	-0.0182901882806306	0.0020815078944474	0.0003345309873409	-0.0896894504669489	-0.0162061848646573	0.0080441975250632	0.0002626404278674	0.0019980278119658	0.0002781601702296	3.992115137388842e-06	7.737308030216013e-08	0.000220761219567	0.0009465755003849	8.960051779289239e-07	4.873551606470919e-08	-0.0002392202973188	0.0001256561513368	1.5789468368801908e-08	5.722635064929508e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
970.491727297596	3.019661296589902	9.11835434612301	941854.1927530712	1021.5810970730251	11.14362045198834	1043627.9378969256	124.18027677797282	922.7253930029932	1.1816960322391878	851422.1508925282	1.3964055126098396	940.5479991425196	744.0065329743476	1.077757	19.523136	0.189643237074115	0.1018136660554889	-0.0268587989	0.0703778161	0.0636793284	0.1034075521	-0.0916196649	-0.0145074829	0.173408315	-0.0776581284	-0.0190053046	0.1176821264	-0.0268650116	-0.0255472518	-0.0966285356	0.0533557692	0.01010515	-0.0098341803	0.0347353055	-0.0316338556	-0.0516063478	-0.1339489913	0.0649322821	-0.0939739038	0.0608114675	-0.03155782	0.0855891428	-0.0246926461	-0.0954192054	-0.1005708818	-0.1182121652	-0.0302283172	0.1283386514	-0.0909558494	0.0041343428	0.1191628892	-0.1623852703	0.0971239844	0.1079577509	0.0925850347	-0.0467574561	0.0247578228	0.0738193938	0.0007759759	-0.0351425899	-0.0229802356	-0.0665199987	0.1348647566	-0.0998948229	0.0850397245	0.0572163814	0.0329420951	-0.0489472895	-0.0802486568	-0.0250483018	0.1052969223	0.0778703685	-0.135930321	-0.0456344751	0.07351761	-0.0478609369	0.0140643511	-0.0283004954	-0.1973452013	-0.0123631609	0.0598978871	0.0736954334	0.0070929299	0.0477061625	-0.0276129222	-0.0092022969	0.1413979082	-0.0446343753	-0.0677042494	0.0506096501	0.1065913249	-0.0625263554	-0.0464832206	-0.1138509694	0.0450279668	-0.0214177468	-0.020838422	-0.0080701884	0.0186510884	0.0457969761	-0.0931204526	-0.0308664918	-0.000790419	0.0513554346	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.0191036474861334	-4.915571825849993e-05	0.0003649493472744	2.4162846375090236e-09	0.0152427467947404	0.0608662921901554	0.0002323413298485	0.0037047055249773	-0.0492599158258428	0.0404295346411061	0.0024265393071691	0.0016345472712963	0.0008430888326262	-0.0011549389793396	7.107987796990086e-07	1.3338840459979974e-06	0.0008104089675025	0.0005896477479355	3.476844666454069e-07	6.56762694608468e-07	-0.000217841934102	2.1378363216800015e-05	4.57034413829428e-10	4.7455108253300106e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
968.7730429536276	-1.7186843439683344	2.953875874201864	938521.2087536312	1011.9165311222188	-9.664565950806375	1023975.0659584244	93.40383501748596	920.7215401785714	-2.003852824421756	847728.1545488008	4.015426141943049	937.1239461890158	731.2407592272465	1.019696	18.471382	0.1231213218680853	0.0710645634912823	-0.0169995331	0.0541426535	-0.1047485591	0.0745239337	-0.0048822011	-0.1149224542	0.0380021168	0.017224194	-0.0628532334	0.0173076204	0.000783765	-0.019813489	0.0436001313	-0.0393309768	0.0220292262	0.0289826655	-0.0293940715	-0.0381173106	0.1817377172	-0.0687150865	0.0684632701	-0.104926631	-0.0622606735	-0.0543865634	-0.1205405878	-0.087581424	-0.0065403721	-0.0841440466	-0.2168831231	-0.0253955508	0.0503850096	0.0655370872	-0.0476590601	-0.2136389997	-0.0252731156	-0.0775821011	0.0056766435	0.0005992104	0.0129432806	0.0261512119	-0.0754637039	0.0327100045	-0.0210621886	-0.0905046234	0.0801867888	0.07704295	-0.0151011378	0.0130348284	-0.0229746816	-0.0128309292	-0.0503863072	0.0138118683	-0.079365174	0.0290375421	-0.1243543431	-0.1226385037	0.1689945647	0.0146976211	-0.0178473676	0.1591051745	-0.0339589632	-0.0888862972	-0.0072921283	0.0338949804	0.0390351326	-0.0096073078	-0.0420727047	0.0286126413	-0.0891571615	0.0844646011	0.0163367205	0.0538246187	0.007996106	0.0905618234	-0.0657155536	-0.0679630192	0.0537076919	-0.0610139309	0.0555197012	-0.0004628305	-0.0399077165	0.0414677226	0.0859980619	0.0252861764	-0.1227050751	-0.0750509232	0.0267720119	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0292736760035126	-0.0101700285173792	0.0008569481067586	0.0001034294800443	-0.0444384426672286	-0.059681189461969	0.0019747751866885	0.0035618443755954	-0.0645105954304199	-0.0152506796045771	0.0041616169227873	0.0002325832284014	0.0013896374049033	0.0005465485722771	1.9310921171063777e-06	2.987153418581364e-07	0.0007457454935155	-6.4663473987e-05	4.181364868067425e-09	5.561363410986767e-07	-0.0003670183735211	-0.0001491764394191	2.2253610077760414e-08	1.347024865020737e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
967.6093157039238	-1.1637272497038111	1.3542611117031964	936267.7878370156	1019.414753607142	7.49822248492319	1039206.43987191	56.22334043340769	920.0907110833502	-0.6308290952212019	846566.9166218651	0.3979453473776002	937.9647927305856	732.4255768271054	0.836291	15.149089	0.0496943211248736	0.0232902943192464	-0.0308242117	0.015316731	-0.0828949843	0.0344783895	-0.0298028664	-0.0713833746	-0.0086327163	0.0409134623	-0.0529362912	0.0077971946	0.0172545384	-0.0274249946	0.0442263374	0.0759250975	-0.0217588951	0.0341221547	0.0138715272	0.1801675092	-0.0018795613	-0.0074180712	0.0855232014	-0.0260982974	0.0284421978	-0.0190503596	0.0038800589	0.0047708772	0.0119648734	0.0607772474	-0.1184742032	0.0701251015	-0.0302944592	0.0701076928	0.1312240333	0.0636464027	-0.1150901916	0.0779440263	-0.177292321	0.0165182437	-0.0459382088	0.0193673013	-0.0331946623	-0.0185339813	0.0216986192	-0.0918129372	0.0441172785	0.0859263835	-0.0291376035	0.0169469946	0.1242529602	0.0616430548	0.0885634809	-0.0090894794	-0.0113296115	0.09813307	0.0417216799	-0.1000585884	0.0662604085	-0.0669691816	0.0063930168	0.111176741	-0.0592896326	0.0075767152	-0.0954447825	0.0440080177	0.0353315058	-0.0493998658	-0.0086146148	0.0262633945	-0.0610330392	0.0527365763	0.0388920167	0.0041967956	-0.0487023225	0.0647593688	-0.1222881127	-0.0640212626	0.0259966305	0.0066347578	0.0631389823	-0.0758040326	0.0082580464	0.140503434	0.1147932232	-0.0665268933	0.0306757931	-0.0049197981	0.016807465	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.037651474396398	-0.0083777983928854	0.0014176335242226	7.018750591183326e-05	-0.0283278345204678	0.0161106081467608	0.000802466208619	0.0002595516948584	-0.0569275193218175	0.0075830761086023	0.0032407424561359	5.75030432688565e-05	0.0013950855766604	5.448171757100207e-06	1.946263766205881e-06	2.968257549486436e-11	0.0009108714927419	0.0001651259992264	2.7266595620517052e-08	8.296868762898571e-07	-0.0001851357749721	0.000181882598549	3.308127965493669e-08	3.4275255174520054e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
967.2649139022724	-0.3444018016514292	0.1186126009807503	935601.4136663704	1014.7806047584578	-4.634148848684163	1029779.6757939414	21.47533555176075	918.7350971965046	-1.3556138868456171	844074.1788206708	1.8376890102086825	934.7342927159772	736.9579601887965	0.91448	16.565449	0.0502452894299966	0.0258324043700002	-0.0709739356	-0.0064393852	-0.1213631516	-0.0971712134	-0.026029465	-0.0703625681	-0.08084461	0.1202705522	-0.0518667488	0.0155428658	0.0289756931	-0.0020903915	0.1510059293	0.084992181	-0.0058650716	0.0844006236	-0.1538902697	0.0686535297	-0.0648775668	-0.0659993857	-0.0057141647	0.0310369747	-0.1029063335	0.027914747	-0.0498280592	0.0523551788	0.1827663834	-0.0824853309	-0.0404383589	-0.053907983	-0.0870035434	-0.1176204843	0.1167656178	-0.0139822869	0.0187655576	-0.0678290739	-0.0614010841	-0.0865695014	0.0595739929	-0.0020772398	-0.1428349389	-0.1240601673	0.051105577	-0.0519753848	0.1252488829	-0.0747800447	-0.0348861208	0.0485443379	0.0539660552	-0.0224962635	0.006626666	-0.0063868523	0.0571966433	0.0724316768	-0.0321040395	0.0725980781	0.2509621772	0.0510189672	-0.0198360626	0.0034004585	0.0342045933	-0.046279813	0.1210876952	0.0407746752	0.0500740342	-0.0444096235	-0.0373604979	0.0439824643	-0.0812694557	0.0206542219	0.1285451736	0.004647115	-0.1431452351	0.019773606	-0.1333822341	-0.0607243776	0.1763144449	-0.0093481788	0.0772576689	-0.0663991778	0.051847869	0.036235496	0.1305797115	-0.0306288622	0.0973820667	-0.0629285311	-0.0804923279	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	-0.0304122537925337	0.0072392206038643	0.0009249051807414	5.240631495141345e-05	-0.0267851251871036	0.0015427093333642	0.0007174429312888	2.3799520872490163e-06	-0.0644342896274707	-0.0075067703056532	0.0041517776797967	5.635160042183674e-05	0.0017250654445185	0.000329979867858	2.97585078787181e-06	1.0888671319164904e-07	0.0011839099044235	0.0002730384116816	7.454997425361089e-08	1.4016426617920608e-06	-0.0001090222707695	7.611350420260001e-05	5.793265521999209e-09	1.1885855523738174e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
967.0264347668156	-0.2384791354568278	0.056872298048236	935140.1255378182	1019.1832612690172	4.402656510559382	1038734.5200509498	19.38338434997091	920.7811723981584	2.046075201653821	847837.9674429272	4.186423730822724	938.162859780942	736.458405355096	1.044225	18.915714	0.0736755534925854	0.0325934522910058	-0.0511361639	-0.0379829722	0.1510445558	-0.0365927974	0.000494026	0.0992436269	-0.0465035243	0.0377692936	0.0921722716	0.0565483313	0.0835680716	-0.066618683	0.0087064839	0.1074647064	-0.015402982	0.1099334041	-0.103542157	-0.0301885901	-0.0571548745	0.1554181028	0.0362694746	0.1396533878	0.0136387174	0.0464010367	0.0325303163	0.0135934609	-0.0148188338	-0.0281481249	0.0055055141	-0.0288912337	-0.103186772	-0.0069026701	0.0336092859	-0.11747755	0.1563309167	0.1333115508	-0.1232094853	0.2633715648	0.1372088864	0.0096533285	0.0146228368	-0.110026304	0.0783718788	-0.0316460375	-0.0131571891	-0.104195234	-0.0397271041	0.0794032843	0.0174187184	-0.1571107602	0.1268495146	0.0975245154	-0.0021058395	0.0281188796	0.0949466087	-0.0460743773	0.0028351906	-0.0757656952	0.0377114549	-0.0033590796	0.0725492981	-0.0035450184	0.0578481885	0.0376769029	0.0361220917	-0.0524495982	0.0119371666	0.082556525	0.06050332	0.0844350507	-0.0321084692	-0.1470709979	-0.1203119319	0.0334449071	-0.0770846626	-0.0432657144	0.1376890195	0.0166081187	0.0291442145	0.043721009	-0.0583037753	0.0357472948	0.1221731147	-0.1216393763	0.0088541914	-0.0711221172	-0.036333614	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	-0.0239859554361885	0.0064262983563452	0.0005753260581868	4.129731056476502e-05	-0.0056925190394707	0.0210926061476329	3.2404773014736426e-05	0.0004448980340991	-0.0455298168664484	0.0189044727610223	0.0020729642238923	0.0003573790903722	0.0018946117868574	0.0001695463423389	3.5895538228989903e-06	2.8745962200499504e-08	0.0009352770694945	-0.000248632834929	6.181828660483136e-08	8.747431967222197e-07	-0.0002358866180533	-0.0001268643472838	1.609456261174461e-08	5.564249657662345e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
966.2584363671556	-0.7679983996599731	0.5898215418802797	933655.3658507004	1018.6146954095852	-0.568565859431942	1037575.897704362	0.3232671365115829	917.9354408165076	-2.8457315816508526	842605.4735069961	8.098188234805063	934.6713952957664	735.5507894482071	1.189396	21.545437	0.142204626148692	0.0684404436391154	-0.1286248701	0.0607529719	-0.0574911231	0.1264119839	0.0988571043	0.0529600609	0.052022102	-0.0829806143	-0.043936067	0.0536679969	0.1730490269	-0.0015915202	0.2055741983	0.0327072308	0.074911921	0.0376740211	0.1535398982	0.0670491974	0.0106383152	0.0236751695	-0.0220654346	0.001831363	-0.0265141776	-0.0020609466	-0.0923346925	0.0333656523	0.0185392531	0.0420636559	0.0135762472	-0.0665960555	0.0216715683	0.0558211515	-0.0844899881	0.0092454029	-0.0591284057	0.0838168033	-0.0281858168	-0.0440187811	0.0211043837	-0.0188867562	-0.2156909538	-0.0637259015	-0.0306179263	-0.0267054971	-0.1597712675	0.0592412489	0.0987747806	-0.0385096967	0.0116895589	0.0175838056	0.0779639859	0.0021396197	-0.0372136495	0.0292491748	-0.0740917605	0.0339453337	-0.0248208182	-0.1095047156	-0.1353866967	0.0048189442	-0.0049670561	0.0523586831	-0.0459294707	0.0904414444	0.125609667	-0.086647662	-0.1068815027	-0.034144184	0.0269995139	0.0846636005	0.0705801923	0.0170561641	0.0916446762	0.0640395883	0.1249026803	-0.0868025582	0.0905389493	0.033195996	-0.1014267684	-0.0325527889	0.0496976035	0.0294971596	-0.017471713	-0.0424699534	0.1111148705	-0.0365939698	-0.1346496004	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	-0.0374849476603458	-0.0134989922241573	0.0014051213010988	0.0001822227910678	0.0280431821615394	0.0337357012010101	0.0007864200657452	0.0011380975355238	-0.0101588162899588	0.0353710005764896	0.0001032015484131	0.001251107681782	0.0011512904553984	-0.0007433213314589	1.3254697126914555e-06	5.525266018019804e-07	0.0010866951761085	0.0001514181066139	2.2927443010568645e-08	1.1809064057774835e-06	-0.000533125822921	-0.0002972392048677	8.835114491038253e-08	2.842231430651935e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
966.3217809544898	0.0633445873341997	0.00401253674454	933777.7843470568	1008.1157094498128	-10.498985959772426	1016297.2836394996	110.22870618349852	922.0880990957284	4.152658279220759	850246.4624939738	17.244570783980716	938.678193494394	721.5299947349872	1.48655	26.928265	0.3829755119346683	0.1942976202873175	-0.0432237674	-0.0429409806	-0.1031810019	0.096352996	-0.2234841633	-0.1143461122	-0.0304400942	-0.0120391585	-0.1205719111	0.1398081055	-0.0397977527	-0.0203172749	0.0315098732	-0.1530527798	0.0427472088	-0.1361672185	-0.1790481404	-0.0557433393	0.1282119305	-0.1156656236	-0.1022560145	0.0723055321	0.0505504124	-0.0590936878	-0.2141042141	0.1026274297	-0.1366848308	0.3205844468	0.3218655024	-0.1084431081	0.081776266	0.1285162387	-0.0747808855	0.0886912852	-0.0481408543	0.2160904065	0.0332321853	-0.0770102439	-0.0845604949	0.0287973184	-0.044281162	0.101056984	-0.0306070678	0.1191382219	0.2204685368	0.0290919282	-0.0263943511	0.0282264868	-0.3092595845	-0.0864137774	-0.0252563547	-0.1067811252	-0.0978397457	0.1356064861	-0.0620926591	0.3105918254	-0.3351456876	-0.303465114	-0.0929691203	0.021712191	-0.0879505977	-0.0251255512	0.0226959802	-0.030644906	-0.0042259742	-0.0072239756	0.1684269214	-0.1278106958	-0.1679109012	0.160705336	0.0329882785	0.0178936922	0.1271342493	-0.176379353	0.0432115113	0.0576156821	-0.0527630403	-0.0360421572	-0.0953052672	0.1924935459	0.0465170105	0.1201582843	-0.0849055214	0.2118131008	0.0286370748	-0.2728271916	-0.0106805413	0.0601105761	-0.0731227308	-0.1282045865	-0.0462651033	0.0006305063527776	0.0381154540131234	3.975382608929114e-07	0.0014527878346265	-0.0362735823326261	-0.0643167644941655	0.0013157727752418	0.0041366461949979	-0.1847485145895433	-0.1745896982995845	0.0341320136430427	0.0304815627523399	7.0406729682022016e-06	-0.0011442497824301	4.9571075845173196e-11	1.3093075645915551e-06	0.0001719983491328	-0.0009146968269756	8.366702852794136e-07	2.958343210440857e-08	-0.000473000529771	6.0125293149999946e-05	3.615050876373431e-09	2.237295011636467e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
