global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
828.0591219114843	1.543921184628516	685681.9093808185	2.3836926243447207	975.1894157907808	6.118966538472023	950994.3966703644	37.44175149894029	767.5647117676865	0.1309725452933889	0.0171538076206288	589155.5867510117	797.4788219633557	697.8078993899481	1.296337	25.598888	0.1621126882984082	0.0786133559663821	-0.1180568598	0.0855811034	0.0316813699	-0.0262814265	0.0740185314	0.0685604715	-0.0895567061	0.0439560458	0.038959646	0.0095679503	-0.0282686427	-0.0770880381	-0.0479603264	-0.0855242657	0.079635867	-0.1080144049	0.0202545385	0.0022257763	0.0052922001	0.0795332278	0.0148591143	0.0457358973	-0.0304361531	0.0249554563	0.0697147714	-0.1735126734	0.0260151038	-0.0359005161	-0.0308510847	0.0136687736	-0.0371496365	0.0530809491	0.0726467743	0.1066509969	0.1414816282	0.1225160514	-0.1100963025	0.0654754365	0.1136874778	0.0717061164	-0.0650359517	0.0736362556	0.0437012805	0.0370620349	0.0098799718	-0.0223751207	0.0190784436	0.0912076842	-0.0712017513	-0.0226820681	0.0784318728	0.0738813777	0.0705126204	-0.0661631399	0.0392034131	0.0060122509	0.0527913268	-0.0868192705	-0.0183910653	-0.0993584152	0.068164658	0.1051709558	-0.0240126049	0.0280697972	0.1533772687	0.0530191773	-0.0211081716	-0.0221568518	0.0369860051	0.029579304	0.0311763146	0.05435295	-0.0344090693	0.0267047407	-0.0859562897	-0.0778143734	-0.1629344947	0.0607553378	-0.1262961404	-0.0707274247	-0.1936748015	-0.0308683104	-0.0753442669	-0.1183109869	0.0451198989	0.0885373526	-0.1087808097	0.0290572504	-0.1370953283	-0.0955056985	0.0526630868	0.0066355851	-0.1618724703	0.1538377976	0.0655401047	0.0810128902	0.0674930019	-0.0519704714	0.0466108668	-0.1093442744	0.0252966942	0.0210082203	-0.0293166033	-0.0258225265	-0.0415989178	0.0101982397	-0.1633245346	0.1511555064	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0117742850684408	0.0332589011588311	0.0011061545062928	0.0001386337888729	0.1307477157396022	-0.0400775583026984	0.0170949651711238	0.0016062106795061	0.026494608767777	-0.0211004575311052	0.0004452293080219	0.0007019642937575	0.001192685313799	0.0011105988999933	1.422498257751819e-06	1.2334299166664858e-06	0.0007190231047367	-6.502004338090005e-05	5.169942251452034e-07	4.227606041254125e-09	0.0008770714806186	-0.0001778964827412	3.1647158571690094e-08	7.692543821145033e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
828.6728856202948	0.6137637088104384	686698.7513622661	0.3767058902527446	974.210565940621	-0.9788498501598042	949086.226790345	0.9581470291578712	768.7922054717137	1.2274937040272107	1.5067407934264416	591041.4551940616	797.9664202880859	697.2880407827241	1.247736	24.639175	0.0766460584113487	0.0377394943706366	0.0964992988	0.1223862421	0.0083037759	-0.0375455588	-0.152593627	-0.0678555892	-0.0776863784	0.121470377	0.0879016482	0.073341098	0.0544623772	-0.052219235	-0.0987062868	0.0716831404	0.1124512467	-0.1645719598	-0.0902411373	0.0757146478	0.0378720838	0.0809428108	-0.0575760602	0.0231699962	-0.1745119352	0.1122351411	-0.0039498385	0.1882769371	-0.1136892699	0.116961162	-0.0339316582	-0.0858712701	0.0153719703	-0.0281378245	0.0951763112	0.0995555877	-0.0101987005	0.1192777799	0.032659694	0.0277764594	0.1920734898	0.1487603081	0.0712666503	0.1049639287	0.0149274229	-0.175027353	-0.0936272254	0.0109527247	0.0524207069	-0.1147558161	-0.1376444403	-0.0129315725	-0.0963508784	0.1054620872	0.1108328855	-0.1602353864	0.0779715912	0.001016058	-0.0364992444	-0.0084090365	-0.0912974804	-0.0812094915	-0.1408779367	0.0632150903	-0.0058231891	0.0553387233	-0.0885708858	0.1543053561	-0.0778396286	-0.157931478	-0.1380290407	0.1265716405	0.0957231499	-0.1143770647	-0.1447797046	0.118599236	0.0229365203	-0.019908019	-0.1608534761	0.115167798	-0.0653194552	-0.1425995302	-0.0360548034	0.1279951442	0.0039637959	0.0018251092	0.0862762508	0.1205371345	-0.1948548455	0.0159744042	-0.0003863829	0.0579600541	0.0545577023	0.1888442207	-0.0129313719	0.0331770419	0.006070106	0.0714245996	-0.1812666672	-0.0161100904	0.0884396268	-0.0892009177	-0.0582105207	-0.0191704814	0.0930790701	-0.0409361746	-0.1517966742	-0.0852372829	-0.0361795778	0.0039016375	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0134283481221757	0.0016540630537348	2.73592458573082e-06	0.0001803205332903	0.139061148345263	0.0083134326056608	0.0193380029791032	6.911316168886427e-05	0.017165638869784	-0.009328969897993	8.702967935765957e-05	0.0002946591578078	0.0008570787551672	-0.0003356065586318	7.345839925589571e-07	1.1263176219667983e-07	0.0013012794326174	0.0005822563278807	1.6933281617530626e-06	3.3902243135711735e-07	0.0006479425100519	-0.0002291289705667	5.250008515295569e-08	4.198294963323566e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
828.6265202560539	-0.0463653642408417	686621.9100716566	0.0021497470011859	970.4593109445474	-3.751254996073612	941791.2741989658	14.071914045567237	768.075562743237	-0.7166427284766996	0.5135768002785286	589940.0700833402	798.2706874883743	700.859665436404	1.285135	25.377682	0.1304159458644703	0.0642073465713029	0.1027075953	-0.1332575557	-0.0296723845	0.0630404884	0.0313734142	-0.1321630232	0.0497183717	0.1621185187	0.0208849812	-0.0378020838	-0.1373681384	0.0717208117	0.0340320516	0.135726738	-0.1004251084	-0.0989408765	-0.0717555973	0.066217058	0.001481587	-0.0073558878	-0.012275017	0.0214520449	-0.0771869636	0.0483802516	0.1022606101	0.0825651759	-0.146216744	-0.0375205404	0.0392244028	-0.0950881448	-0.0438885205	0.0671601645	0.0805003429	-0.102325362	-0.0239788146	-0.2080788258	0.0904740015	-0.0888039614	-0.0949200611	-0.0092061149	-0.1037772006	0.0153220557	-0.0949659846	0.001445518	-0.0038037181	-0.1361028588	-0.0044924659	0.0564413244	0.1402643277	0.0428179218	-0.1585413304	-0.1108148994	0.0993215177	-0.0392141599	-0.0310180048	0.0476972061	-0.0410429341	-0.029867366	0.0513927671	-0.0861780321	-0.115879516	-0.0985888893	-0.0135700964	0.0173101572	-0.006798582	0.0191473405	-0.1153850967	0.0408910358	0.0489922242	-0.0739549723	-0.050495809	-0.0141306925	-0.1434073396	0.0267637428	0.03635043	-0.0935430293	-0.0098504144	-0.114604007	0.1111615102	-0.0389790744	0.1112407034	-0.0212052711	0.0748089401	-0.1045037902	0.0885178703	-0.0351457302	-0.1162368724	-0.0633799736	0.1866223194	0.0175175313	-0.0352089567	0.0604546379	-0.0384206714	0.1116553656	-0.0010277822	0.0432502039	0.0597127107	0.0492395451	0.0552628791	-0.1946566434	0.040781203	0.0055330694	-0.1294366229	0.0732843396	-0.0693063769	-0.0165623577	-0.0150317389	0.0156863455	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0306465348530764	-0.0440748829752521	0.0019425953092821	0.0009392100985008	0.1755299775946639	0.0364688292494009	0.0308107730343832	0.0013299755068219	0.0271567960999163	0.0099911572301323	9.9823222797225e-05	0.0007374915744124	0.0003099657687423	-0.0005471129864249	9.607877779200501e-08	2.993326199147728e-07	0.0012546310591556	-4.664837346179994e-05	1.574099094597903e-06	2.176070746631561e-09	0.0008518026783589	0.000203860168307	4.155896822215837e-08	7.255678028593957e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
827.254413335371	-1.3721069206828815	684349.864382849	1.8826774017858596	971.1798450168466	0.7205340722991878	943190.291366946	0.5191693493440511	767.9564768736844	-0.1190858695525776	0.0141814443270935	589757.1503722419	797.9298739042737	700.9434700735977	1.219982	24.091108	0.1736349073703871	0.0837083363875191	-0.1108858193	-0.0623844276	0.0417387051	-0.1017699589	-0.0231249128	0.0855502555	0.0181216434	0.1807180417	-0.0518368792	-0.132144281	0.0800587564	0.0644522947	-0.1447697192	-0.1457329566	-0.0311645274	-0.1058504552	0.0102081673	-0.0187780089	-0.1059323087	0.0755348874	-0.0709566859	-0.2042163628	-0.0097260568	0.0614659847	-0.2121623114	0.1747402311	0.0481752048	0.0401580966	-0.0546816287	-0.1235128419	-0.0742987581	0.0155051029	0.0267210061	-0.1112599833	0.023837908	-0.0858461608	-0.1303973614	0.0688081575	0.0389148246	0.1959802864	-0.0419972246	-0.0225727595	-0.0560451286	0.0293963773	-0.13242937	-0.0915570108	-0.1048043743	0.0223154876	0.0567530159	-0.0067013656	0.1077671499	0.0229845699	0.1283941695	0.041699228	-0.1290710194	0.0043193917	-0.056918126	-0.0008315455	-0.1251660264	0.092797134	0.019080769	-0.1133026952	0.1352844611	-0.0982818302	-0.1951118266	0.1287425836	0.0507334502	0.0140382023	-0.0302928766	0.0800852093	0.1236825493	0.0579826117	-0.1447658367	0.1451600341	0.0918529328	0.1502215798	-0.0935609962	0.0140729167	0.0370442527	-0.0630600011	0.031255124	0.0369938185	-0.1468891688	-0.1393922908	0.0388712278	4.08864e-05	-0.0103053349	-0.1717788131	0.0038334574	-0.0339407976	-0.147250903	0.1063762652	-0.1550070285	-0.1324370914	-0.0963245343	-0.0414016693	0.0203648617	-0.0420621772	0.1649453694	-0.0792761106	0.0027840389	0.0621105042	-0.0628983826	0.1353994391	-0.0631047949	-0.0088353918	0.0985810157	0.0346807997	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.0200440594027782	0.0106024754502982	0.0001124124856741	0.0004017643173421	0.2055364066247023	0.0300064290300383	0.0422452144481949	0.0009003857831347	0.0888043968698468	0.0616476007699305	0.0038004266806887	0.0078862209034172	-0.0005532778240945	-0.0008632435928368	3.061163506347445e-07	7.45189500573787e-07	0.0009678417884624	-0.0002867892706932	9.36717727494097e-07	8.224808578473763e-08	0.0005742674994865	-0.0002775351788724	7.70257755117351e-08	3.297831609664772e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826.2689973468619	-0.9854159885092032	682720.4559765884	0.97104467040957	976.0467707053904	4.866925688543802	952667.2986044209	23.68696565780756	767.3903449430543	-0.5661319306301493	0.3205053628790202	588887.9415118198	796.6529767572312	697.7804504122053	1.284183	25.358894	0.1558826115073338	0.0721034349246323	0.0669728456	0.0952528633	-0.0767209194	0.0120369433	-0.1063751674	-0.0760546968	-0.1211096864	0.0098492299	-0.0094971124	-0.1252020726	-0.0700922744	0.0291928422	-0.1114323015	0.0883205298	0.1083075642	0.0326020811	-0.0221410738	-0.0309568654	0.0277937615	-0.0073153429	-0.0123770123	-0.0755374494	0.0150448291	0.0234085471	0.0118628227	0.062750717	0.1327379361	-0.127833763	0.0077046434	0.164610053	0.0474592714	0.0199081216	-0.0991159552	0.0154308911	0.0860111952	0.2409536108	-0.0395048025	-0.0439949845	-0.0908634428	0.0705639099	-0.0746569667	-0.0618526239	-0.1414867254	0.0490860513	-0.0030824926	-0.1652104121	-0.0686977077	0.0006158966	0.0631348407	0.0369842741	-0.0794064028	0.0689989455	-0.0700903029	-0.0642953342	-0.1147991585	0.0706659279	0.0198046311	0.011563363	0.0360749252	0.1166550697	-0.0907055769	-0.096872181	0.0969937373	-0.0107811809	-0.0303837012	0.0136669504	0.1002163171	-0.1098447835	0.1481752426	-0.0018433512	-0.0107573015	-0.0560651525	-0.095142577	-0.0539761394	-0.0872926213	0.1024916356	-0.1009379288	-0.0948647302	-0.041839264	0.099573588	-0.1196698937	-0.0492785856	-0.0240801508	0.0015303944	-0.0465343616	-0.05976501	0.0067684157	-0.0422701005	-0.0184017119	0.122920766	0.0362634413	0.1887028059	-0.0145070733	-0.0651682869	-0.2137529286	0.0248340468	-0.032124419	-0.0093962698	-0.0302425718	0.0894956269	0.022676289	0.0319258539	0.0600552214	-0.0371843914	-0.0050926754	-0.0326505451	0.1739924148	0.146321398	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0010586217675978	0.021102681170376	0.0004453231525785	1.1206800468318905e-06	0.2484025945850305	0.0428661879603282	0.061703848996575	0.0018375100702501	0.1174239543673465	0.0286195574974996	0.0008190790713526	0.0137883850592646	0.0002392130564229	0.0007924908805174	5.722288636318553e-08	6.280417957032439e-07	0.0007190958968577	-0.0002487458916047	5.170989088775799e-07	6.187451859021715e-08	0.000798914424947	0.0002246469254605	5.0466241118855455e-08	6.382642583883957e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826.3232465932814	0.0542492464195447	682810.1078604609	0.0029429807370884	968.6793233340549	-7.3674473713355155	938339.6314549224	54.2792807693986	767.4161082845895	0.0257633415352529	0.000663749767062	588927.4832546648	797.8448154413132	700.7556487662451	1.2679	25.037352	0.1536433578780129	0.0768115719776076	0.0465666172	-0.1532026791	0.0441615233	0.1348097899	-0.0142990291	-0.0316240039	0.1163377308	0.0599235177	0.0401420424	-0.0820368834	-0.0307203697	0.0187644418	0.0582786242	0.0338700904	-0.1523802174	0.0335430307	-0.0377814396	0.0649338728	-0.0785320932	0.0041643208	0.0473884817	0.0426279968	-0.1287112257	-0.0218305371	0.0052199503	0.0673572652	0.028195193	-0.1135398014	0.0282763346	-0.0637218289	-0.0447280461	-0.0993153046	-0.0950937979	0.140525375	0.052333382	0.0973178511	0.1245788732	-0.1116013482	0.0206025213	-0.0785977036	-0.0515406174	0.0452735311	0.1155185285	-0.2241468411	-0.0246597247	0.0515150807	-0.1194344793	-0.0581216865	-0.0565135316	-0.2301126389	-0.0369268527	-0.1437811134	0.0380854364	0.0399168362	-0.0386037056	0.0771584545	-0.1063521883	-0.0204879809	0.025600711	-0.010592975	-0.0963085258	-0.0072214873	-0.1429274578	-0.1206735498	0.0146668853	-0.0461655811	0.1559384671	-0.1833541453	-0.0713035433	-0.0368585504	0.0580297497	0.0156902518	0.192554378	-0.0078619278	-0.1374845752	-0.1276146601	-0.1098392814	-0.0227067752	0.1026179188	0.0208582936	0.047877272	0.0334780621	-0.0420013364	0.1789761943	-0.0126304916	-0.0195458123	-0.0421104674	-0.0240552551	0.1695577872	-0.0553699055	-0.1469066784	0.0588010282	-0.0121227664	0.0634284581	-0.001880365	0.0347539117	-0.028623756	-0.0225364328	-0.0931920763	0.1880932893	-0.0913412328	-0.0428439824	0.0496855471	-0.071008338	0.0894717552	0.045947251	-0.0689501888	0.0418624536	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.0020530616359764	-0.0031116834035742	9.68257360407912e-06	4.215062081118092e-06	0.2171830045657827	-0.0312195900192477	0.0471684574722207	0.0009746628009699	0.0577861933077556	-0.0596377610595909	0.0035566625442008	0.0033392441370012	0.000838643397533	0.0005994303411101	7.033227482256936e-07	3.593167338433708e-07	0.0011402602979644	0.0004211644011067	1.3001935471138625e-06	1.7737945275956538e-07	0.0006260226992518	-0.0001728917256952	2.9891548813864284e-08	3.919044199785096e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
828.5805387398368	2.2572921465554145	686545.7091783982	5.095367834900751	975.2346674863416	6.555344152286693	951082.6566671951	42.97253695491935	768.7148980536697	1.2987897690801449	1.6868548642672554	590922.5944896637	798.3790362548829	695.6389487236738	1.449327	28.620008	0.0929952650392671	0.044923588639914	-0.1385251877	0.1156186516	0.0387002283	0.0384833555	0.1449222527	0.1572980275	-0.1375824199	-0.056114595	0.0589835007	-0.1053493466	-0.005166801	0.0918896253	0.0030995254	-0.1773555821	0.1172817912	0.0950549588	-0.1432521203	0.0251313419	-0.0771577517	0.1408084956	0.0790531466	0.0085708678	0.1261336833	-0.0706680207	0.055263763	0.0471190243	0.0384535073	0.0988095266	0.0220375787	0.059070522	0.0304052409	-0.0286683312	-0.0683324694	-0.1398314602	-0.1161178289	-0.1423667707	0.057894079	-0.2587456315	-0.117778618	-0.0021107508	0.1756777003	-0.1088924643	0.1798932686	-0.1403844489	0.1377617492	-0.0362178265	-0.0153240833	-0.0907557004	-0.0076541224	-0.0805007127	0.1336042301	0.0957226808	-0.0803808978	-0.1042177489	-0.152386727	0.041098565	-0.1642732128	-0.1025950762	0.0361319957	0.0101080069	0.0671039963	-0.0297899044	0.0638665246	-0.081664707	0.0026504398	-0.0464278813	0.0588122609	0.0370384376	-0.0062465492	-0.0597458161	-0.0912158802	0.0376593175	0.0106546403	-0.0448086255	0.0771506679	-0.0271767112	0.1600598297	-0.0403762462	0.1112002017	-0.2275660446	0.0254944647	0.1198249105	-0.0344046112	0.2134898638	-0.1054205697	-0.1133014912	-0.0290466729	-0.0304030744	-0.1852546345	-0.0533770284	-0.132136191	-0.0079962637	-0.0791960915	0.0612486338	0.0266464267	0.1114665502	-0.1233605195	-0.051600411	-0.0611450271	0.2096189899	0.0797307838	-0.050252812	-0.0217909114	-0.1491189325	0.0266830181	0.0401091573	0.0794123844	0.0844372855	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	-0.0187186859029537	-0.0166656242669773	0.000277743032208	0.0003503892019334	0.2310045844842392	0.0138215799184564	0.053363118052736	0.0001910360714422	0.0826866314755676	0.0249004381678119	0.000620031820949	0.0068370790247763	0.0010354598140917	0.0001968164165586	1.0721770265988175e-06	3.873670182700768e-08	0.0011400371747916	-2.2312317280001777e-07	1.2996847599068133e-06	4.978395024034658e-14	7.090978526287244e-05	-0.0005551129139889	3.081503472772784e-07	5.028197646026681e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
828.8163774420126	0.2358387021757835	686936.5875161007	0.0556198934439579	975.098227536965	-0.1364399493764949	950816.5533457308	0.0186158597858605	768.2754759657921	-0.4394220878775741	0.1930917713146864	590247.2069704644	797.2141647484189	696.8059351486819	1.409154	27.82671	0.1058263796733962	0.0475665551540461	0.1203595573	0.0323876211	-0.1577083726	-0.0180021885	-0.10152177	-0.0982412372	-0.0897958219	-0.060594548	0.0018783251	0.0106041666	-0.1688473701	0.0706789566	-0.0221746255	0.0527232833	-0.0048845965	0.0059889758	-0.1501596148	-0.116776469	0.0533945998	-0.0371651786	0.0333318635	-0.127514753	0.0226043613	0.0190771864	-0.0668433504	0.1231946231	-0.0505666908	-0.057590817	0.1445624079	0.0978224624	0.0485600945	-0.0754758364	-0.1124384228	0.0199642229	0.2033498014	-0.0401332375	0.1308421744	0.1041351278	-0.0843456099	0.0871972492	-0.1332370273	0.1270641841	0.043292376	-0.0769188877	0.1903306268	0.0729222941	-0.068218165	0.0837938919	-0.0962682398	0.0302065122	-0.0750275463	-0.0126800223	-0.0629717395	-0.1051595013	-0.0804776545	-0.1071040967	-0.0234548481	-0.0321020039	-0.0373726599	0.0294413943	-0.100958019	-0.1076109529	0.0221731354	-0.0165896654	-0.1262097024	-0.1009993368	0.0992507657	-0.1787622089	-0.0788520622	-0.0542332117	0.0478145153	-0.0610772654	0.0178368349	-0.0484730901	0.0510844532	-0.061916567	0.1877679071	0.0937601389	-0.0738966627	-0.0165831303	-0.0771245122	0.069742252	0.1411040985	-0.0696486445	-0.0591525772	-0.0633540126	0.0460286739	0.1082760878	0.0021230773	0.138269901	-0.0812140865	-0.0202145983	-0.0921726733	-0.1106214479	-0.0712311831	0.0968241808	-0.1413868499	0.101775742	-0.1007464263	0.0268441092	-0.0863049372	0.0403614083	-0.0613425188	-0.0105835819	-0.1614737092	-0.0948250959	0.1464553962	-0.0494833211	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	-0.0248062511245308	-0.0060875652215771	3.705845032695505e-05	0.0006153500948532	0.206639001117793	-0.0243655833664462	0.0426996767829592	0.0005936816527872	0.1076694418423969	0.0249828103668293	0.0006241408138249	0.0115927087066532	0.0012353394916149	0.0001998796775232	1.5260636595433597e-06	3.995188548677847e-08	0.0013901977336772	0.0002501605588856	1.9326497387212237e-06	6.258030522195579e-08	-0.0004868583926992	-0.000557768177962	3.111053403471301e-07	2.3703109454164842e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
824.252080472189	-4.564296969823545	679391.492162732	20.83280682874039	972.1089612298816	-2.989266307083426	944995.8325034396	8.935713054664184	765.6922322801976	-2.583243685594539	6.673147939164057	586284.594574232	796.4456184023902	701.3666962491615	1.360398	26.863924	0.1317112031380001	0.06072297542554	-0.0525338515	-0.0034539784	0.0833967627	0.0332597439	-0.1194560248	-0.0366370089	0.0117227495	-0.0114153997	-0.1091219536	0.0142476177	0.0865612482	0.0456709626	0.1566031084	-0.0071854698	0.0023972073	0.0982276575	0.1570395844	-0.0330808409	0.010971352	-0.1606859099	-0.0925339151	-0.0794089527	-0.1156197878	-0.1002395489	0.1570057397	-0.0632203218	-0.0262762239	0.0227434553	0.0393642961	-1.27416e-05	-9.5788e-05	-0.0421570773	-0.1009775498	0.3359594116	0.0727817674	0.0120852327	0.0543835474	0.027458265	-0.1093336023	-0.0913354002	-0.0690959486	0.0567334769	-0.0553141878	0.1656677279	-0.0016285036	0.0105215547	0.052376584	0.0465597684	0.0471890515	0.1298610025	0.0062307494	0.0025361622	-0.0784395799	0.1620719686	0.0623643034	0.0224158951	0.0851757144	0.0849443981	-0.0151229974	-0.0562793192	0.039391542	-0.1743016882	-0.0239182482	-0.0073689098	0.004383982	0.1263311255	-0.1076964833	-0.0947175627	0.0804443304	0.0753382427	0.0555945759	-0.0986315355	0.1516836708	-0.0888325269	-0.0728688234	-0.0810347577	0.0522181661	-0.2612611083	0.0569488249	0.1270985149	-0.0569600849	-0.0307371935	0.1239401802	-0.0753910525	0.0666835063	-0.0505449827	0.0434447475	0.2073281052	-0.1101852802	-0.0329451345	-0.0638027722	-0.1596037801	-0.0147141904	-0.0721654104	-0.0128277062	-0.1177007822	-0.0206886928	-0.010398114	-0.0116426962	-0.1055665255	-0.1386407145	-0.073897075	0.0794371662	-0.0472580537	0.0511297329	0.0161248978	0.0101091262	0.2361558864	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	-0.0553968431012918	-0.030590591976761	0.0009357843174886	0.0030688102255891	0.1928731600254423	-0.0137658410923506	0.0372000558581998	0.0001894983809798	0.1022702270587885	-0.0053992147836084	2.915152027953565e-05	0.0104591993426561	0.0017139759083076	0.0004786364166927	2.9377134142588626e-06	2.29092819384428e-07	0.0021187139564746	0.0007285162227973	4.488948829360253e-06	5.307358868789908e-07	-0.0009188168589147	-0.0004319584662155	1.865881165352473e-07	8.442244202258758e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
823.5339656356947	-0.718114836494351	678208.1925556536	0.5156889183933085	963.2083537308212	-8.90060749906047	927770.3326968388	79.22081385233147	765.1877095344594	-0.5045227457381998	0.2545432009672121	585512.2308225922	795.8183128720239	699.4628502598831	1.245149	24.588072	0.1765657043041663	0.0868193777656716	0.0706993943	0.0286969564	0.0021417048	-0.1977561486	0.151982752	-0.1005815958	0.0731412244	-0.0938045998	-0.0596353179	0.0419155475	0.1393310415	-0.1493441792	-0.0853609036	0.0966953035	-0.0458117542	-0.053369545	0.2602281378	-0.0757324818	0.0997411004	0.0757195926	-0.0297651462	-0.1595503497	0.0231178084	0.0972633775	-0.0071023985	0.0175971089	-0.1010122497	0.1093779263	-0.1525231013	0.044286315	-0.1474870363	-0.1109189795	0.0338752054	0.0083165625	-0.0081926622	-0.0496046949	0.0998180467	-0.0391353011	0.0683940272	0.1356017494	0.0363014534	0.142662491	-0.017138484	0.1032426149	0.1254301035	-0.0731858648	0.0573860829	-0.068764124	0.1155968961	-0.0869377385	-0.0694255783	0.012607257	0.0109876872	0.1547689618	0.129382968	-0.0431097366	0.2353201423	-0.1627463863	-0.1389315597	0.1030501689	0.0570573732	0.0798098345	0.094443216	-0.0044958711	-0.1047203544	0.1440977427	0.0522095865	0.0513140612	0.0643657441	0.0728120751	0.0115988714	-0.0080487031	0.0454570268	0.0594820898	0.1175877809	-0.1296258729	-0.0442378131	0.0173027177	-0.080020819	-0.0891696203	0.0441454976	0.1168107827	0.0683850907	-0.0610541289	0.2048307326	-0.0393125469	-0.0203560196	0.1761793924	-0.0421473506	0.07096348	-0.0364150013	-0.1255265942	-0.0092795125	-0.0686551444	0.1600621335	-0.1723579935	0.0599842416	0.0102658462	0.196157618	0.0236939515	0.1182341115	-0.0108291914	-0.0943247206	-0.0334000019	0.0776743449	-0.1428054442	-0.0223396089	0.0131300519	0.0601105761	-0.0731227308	-0.1282045865	-0.0462651033	-0.0769278092927123	-0.0215309661914204	0.000463582505136	0.0059178878425759	0.1738462790045218	-0.0190268810209205	0.030222528723718	0.0003620222013842	0.0314696391157482	-0.0708005879430402	0.0050127232530801	0.0009903381860754	0.0014159468602462	-0.0002980290480614	2.004905511041072e-06	8.882131348838434e-08	0.0024713904469944	0.0003526764905197	6.10777074149518e-06	1.2438070696536244e-07	-0.0015722567033092	-0.0006534398443944	4.269836302423082e-07	2.471991141100713e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
