global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50
2132.1306142858894	10.501198619283969	110.27517244165152	4545980.956375124	2300.77195111443	-14.39582991399675	207.23991891272365	5293551.571034902	2204.987637015803	11.975222975582255	4861970.479392535	143.40596531491312	2196.978885680672	1711.827077560937	0.757326	27.218626	0.132798324909236	0.0774091580877038	0.0015726527	0.0227546935	0.0147832105	-0.0201133737	0.0166640818	-0.0158089271	0.0109165477	-0.0290566636	0.0006461055	-0.0087664064	-0.0393408573	0.0034602675	0.0245977417	0.003215863	0.0336590345	-0.0123001853	-0.0269358192	-0.022709003	0.0091378482	-0.0828039269	0.0116676387	-0.023972066	-0.008405663	-0.0296807298	-0.0035860355	-0.0238304647	0.0123364323	2.66772e-05	0.0251487879	0.0435068856	0.016819101	0.025035753	0.0442610153	-0.0054295062	-0.0001376688	-0.0217272568	-0.0063847844	0.0034280506	0.0319949676	-0.0262760022	-0.0183596176	-0.0084663146	-0.0138287364	-0.0117801871	-0.0097561224	0.0022329992	-0.0393068441	0.0038326714	-0.0185176419	0.0053424873	0.0310125535	-0.0084212293	-0.0002047798	0.0165238331	0.0503785342	0.0144239601	-0.0304359136	0.0533178926	0.0586347667	0.0025646777	-0.0549512416	-0.0814885411	-0.0620868871	-0.0076839116	0.0510508491	0.0810058262	-0.0121502328703826	0.0188886503314052	0.0001476281588045	0.000356781111342	-0.0260368027005881	0.0002106250998395	4.436293268239945e-08	0.0006779150948693	0.1038959779817076	-0.0637954035290563	0.0107943742407754	0.0040698535114351	-0.0028877747259462	-0.0001309576527296	8.33924286781365e-06	1.7149906808446538e-08	-0.0010919711535106	-0.0004818783116862	2.322067072735425e-07	1.1924010000992704e-06	-0.0014070799015635	-0.0003852369545629	1.484075111608979e-07	1.979873849383949e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2140.7582600223336	8.627645736444265	74.43627095358491	4582845.92785385	2331.960457938058	31.188506823627904	972.7229578874844	5438039.577386677	2201.7470262186607	-3.2406107971423808	4847689.967462716	10.501558338555776	2199.836688504757	1706.565353062809	0.738843	26.55434	0.0999142257419311	0.0451289973669341	0.0076604553	0.0592773793	0.0085517974	-0.0152842369	-0.0049131279	-0.0057276962	-0.0373536248	-0.0312817379	-0.0103806227	-0.0071551404	-0.0776263633	0.0010060707	-0.0070742937	-0.0202541909	0.006055204	-0.0402699895	0.0203839784	0.0696467603	-0.0195800067	-0.0707119068	0.0215305184	-0.0559195396	-0.0047402883	-0.0079745372	-0.0035297273	-0.0278271754	0.0526706192	0.0176443487	-0.0307914968	0.0583952524	0.0367390452	0.0676273364	-0.0126200874	-0.0676512975	-0.0006638333	-0.0266100141	-0.0126666859	-2.05051e-05	0.0695818499	-0.0446837286	-0.0260527223	0.0156266215	-0.0458968004	-0.0257839637	-0.0091169532	0.0025275574	-0.0483938995	-0.0406883047	-0.0113409828	-0.0181204992	-0.0461793497	0.0114272985	-0.0466736333	-0.0259764933	0.0605882965	0.0415635521	0.0457718373	0.042943745	0.058036534	0.0008550176	-0.0568210419	-0.081631751	-0.0592265694	-0.0025646777	0.0555806262	0.0815780375	-0.040770395441541	-0.0286201625711584	0.0016622251444596	0.0008191137055995	-0.0106794197896533	0.0153573829109347	0.000235849209873	0.0001140500070436	0.1144281893010656	0.0105322113193579	0.0130938105067205	0.0001109274752756	-0.0025099484354431	0.000377826290503	6.299841148583266e-06	1.4275270579533278e-07	-0.0006989082618407	0.0003930628916699	1.544984368079036e-07	4.884727584691884e-07	-0.0012698797049269	0.0001372001966365	1.8823893957121676e-08	1.6125944649852309e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2133.890882469067	-6.867377553266579	47.16087445910966	4553490.2982846135	2334.016147132681	2.055689194623028	4.225858064889874	5447631.375076084	2206.6935431766874	4.9465169580266775	4869496.393497683	24.468030016045496	2200.8765803459746	1747.0005361160177	0.8309299999999998	29.864006	0.0318791797406166	0.0169266622993071	-0.0014580798	0.0561480072	0.0174852079	-0.0045473254	0.0095921099	-0.002811449	-0.0382500135	-0.053204864	0.0275887996	0.0360370482	-0.0405690894	-0.0159454355	0.0131992656	0.0345676434	0.0499452281	-0.0141774223	0.0179254136	-0.02983889	0.0245771396	-0.0712284297	0.0225196838	-0.022841132	0.0097439175	-0.0118320595	0.0150591745	-0.0437021503	-0.032730524	0.0260301908	0.0632672094	0.0219299149	0.0054357812	0.0242196069	0.0249599148	-0.0285171688	-0.0017028235	-0.0175747287	-0.0101355494	-0.0017316147	0.0452458118	-0.0245539734	-0.0242244992	-0.0257380619	-0.004312318	-0.0112299251	0.020109343	0.0323304187	-0.01061781	0.0198741749	-0.0149584771	-0.0075466502	0.0461759559	0.0168585744	0.0438742144	0.0235687717	-0.040989762	-0.0233947446	-0.0493112948	0.0194964484	0.057431937	-0.0008550176	-0.0586347667	-0.081631751	-0.0562039158	0.0025646777	0.0598118772	0.0815780375	-0.0396678883358418	0.0011025071056992	0.0015735413650248	1.2155219181172312e-06	-0.026151943233728	-0.0154725234440746	0.0002393989817274	0.0006839241349001	0.1144322730763534	4.083775287794245e-06	0.0130947451214211	1.6677220601198965e-11	-0.0024529124910191	5.703594442399993e-05	6.016779688597527e-06	3.253098956337608e-09	-0.0005827808059322	0.0001161274559085	1.3485586015780615e-08	3.396334677629845e-07	-0.0014027176129055	-0.0001328379079785	1.7645909796130968e-08	1.967616701555304e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2127.644727558109	-6.246154910958012	39.01445117168489	4526872.08670582	2345.7662795892284	11.750132456547362	138.06561274640777	5502619.4384578895	2201.9298833694747	-4.763659807212662	4848495.211275509	22.692454758853373	2197.367453267256	1734.9256929295177	0.910202	32.713051	0.0414841931209732	0.0203841631495853	0.006309082	0.1094098901	0.0442094733	0.0448135075	0.0650057519	0.0018473836	-0.1067040961	-0.0526831792	-0.088616795	0.0180322818	0.0417444973	-0.0067064296	0.0110731036	0.0153082806	0.0594323182	-0.0516408336	0.0077703773	-0.022321304	-0.0137936092	-0.0318376849	0.0017925761	0.003354322	0.0005135766	-0.0320008639	0.0128430863	-0.0818392937	0.0137288339	0.0446558024	0.0151245664	0.0123437578	0.0749309719	0.0246746812	0.0771553976	0.001605853	-0.0006193328	-0.0387979167	-0.0346986128	-0.0188956051	0.1139983582	-0.0718230275	-0.0196944018	0.0312971656	-0.0453953614	-0.0175691724	-0.0416227673	-0.0082993718	0.042351233	-0.0189675999	0.0164255791	-0.0348620407	-0.0159849029	0.0293551309	0.0329036278	0.0201782662	-0.054296098	0.0555792984	0.0723668075	-0.0190337755	0.0568210419	-0.0025646777	-0.060390626	-0.0814885411	-0.0530272111	0.0076839116	0.0637218759	0.0810058262	-0.0433006191663736	-0.0036327308305318	0.0018749436201913	1.3196733287096289e-05	-0.0262242849001665	-7.234166643850168e-05	5.23331670309944e-09	0.0006877131185251	0.1016193425493554	-0.012812930526998	0.0103264907801632	0.0001641711886896	-0.0026599768556101	-0.0002070643645909	7.075476872381394e-06	4.287565108347441e-08	-0.0007423126096299	-0.0001595318036977	2.5450396391041505e-08	5.510280104155523e-07	-0.0012699899792541	0.0001327276336514	1.7616624734700262e-08	1.612874547405829e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2127.363715851733	-0.2810117063759207	0.0789675791203067	4525676.379522493	2307.7716859448856	-37.99459364434279	1443.5891461987333	5325810.154448899	2203.061193894071	1.1313105245963015	4853478.62404197	1.279863503062359	2197.45966152882	1720.8129611892189	1.250604	44.947243	0.0868236924347907	0.0473950839756069	-0.0114123436	0.0669392552	-0.0210791235	-0.0187797152	-0.0449981656	-0.0382715084	-0.0282381905	-0.1167689978	0.1121654977	0.0622658472	-0.0198011182	-0.0102980744	0.0202203523	0.039898787	0.0720426157	-0.0018787741	0.0065305906	-0.0394758483	-0.0290049701	-0.0422294024	-0.0131426493	-0.0176994154	0.0039042525	-0.0382360379	0.0215783441	-0.0476185288	-0.0497832926	0.0310325231	0.050606987	0.0138917122	0.0299618693	-0.0118636123	-0.0181760443	-0.0248640691	-0.0047504612	-0.0242322798	0.0118311736	-0.0166540374	0.0302779257	0.0174498768	-0.0417856299	-0.0418116826	0.0235344826	-0.01136306	0.0833794425	0.0719248678	-0.1124770345	0.0597746273	-0.0145449727	-0.0235704487	0.0986058363	0.0547926579	0.1102558882	0.1079680833	0.0684538575	-0.0760735772	-0.1270802377	0.0313267546	0.0562039158	-0.0042732129	-0.0620868871	-0.0812023727	-0.0497051625	0.0127728206	0.0672896215	0.0798654172	-0.0494154325149054	-0.0061148133485317	0.0024418849706351	3.739094228738265e-05	-0.0095361953599422	0.0166880895402243	0.0002784923325025	9.093902194298316e-05	0.0919631159546057	-0.0096562265947496	0.0084572146960802	9.324271204915134e-05	-0.0018872787415967	0.0007726981140133	3.5618210484828232e-06	5.970623753998652e-07	-0.0004288033193333	0.0003135092902966	9.828807510227785e-08	1.8387228667125606e-07	-0.0012689061245384	1.083854715699939e-06	1.1747410447449956e-12	1.6101227528910615e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2142.1663137454816	14.802597893748498	219.11690440400747	4588876.515745905	2386.555220147141	78.7835342022554	6206.845261397946	5695645.818811568	2201.957860678321	-1.103333215749899	4848618.420203049	1.217344184977013	2206.960820556	1786.9056436116264	2.01325	72.357079	1.6545187526825902	1.0847049907218522	-0.0991871277	0.0187131563	-0.2301979923	-0.0597038957	-0.1683847435	-0.0259736285	-0.0402390115	0.1226227551	0.3166702559	-0.1621592299	-0.0326846986	0.0287439838	-0.0227825531	-0.0457908943	0.0426247287	0.0969326357	-0.0998770555	-0.0539008578	0.0330382592	0.2419459654	0.2110980757	0.1472390891	-0.0148842394	0.0440906258	-0.0250312534	0.0400408088	-0.0383300267	-0.0381342587	-0.1144793074	-0.3435762034	-0.1686665657	-0.1180323898	0.0518894355	0.0209453906	-0.0305667403	-0.0042492548	0.1400440732	-0.10824202	-0.2165741158	0.3505427874	0.1536733002	-0.0256770693	-0.0369141483	-0.0853766962	0.2133714165	0.1956472362	-0.062672714	-0.0460865764	-0.1357791325	0.0498585458	-0.0066047835	0.0563520411	0.0799853933	-0.1227704913	-0.0116753059	-0.020580664	0.0560818934	-0.0902475302	0.0555806262	-0.0059798738	-0.0637218759	-0.0807737477	-0.0462468756	0.0178113211	0.0704959515	0.0781648097	0.0108162219308525	0.0602316544457579	0.0001169906568574	0.0036278521972731	-0.2360000621267204	-0.2264638667667781	0.051285882950961	0.0556960293238158	1.081184624346605	0.9892215083919992	1.1689601919235093	0.9785591926653424	-0.0084600198272089	-0.0065727410856122	7.15719354767677e-05	4.320092537849464e-05	-0.0014020486145891	-0.0009732452952558	9.472064047375492e-07	1.965740317671215e-06	-0.0012949542052315	-2.6048080693100075e-05	6.785025077942528e-10	1.676906393646746e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2139.081030705525	-3.085283039956721	9.518971436644586	4575667.65592421	2336.241016548221	-50.3142035989199	2531.5190837935647	5458022.0874022655	2214.055070420182	12.097209741860752	4902039.854853316	146.3424835385707	2217.133917380506	1698.3040143851465	2.20298	79.176079	1.1885165702298932	0.7644143935712537	-0.0012277268	-0.068924584	0.0014225721	-0.0055853529	0.0706240734	0.0193411784	-0.0086127905	0.0424037738	-0.068974205	0.0043332887	0.0618399133	-0.0208273244	-0.0053100644	-0.0175643461	-0.0307333235	0.0389265385	0.0134823695	-0.018731841	0.0584491818	-0.0088653539	0.0138867309	-0.0260744534	0.0244235825	0.0114085084	-0.0148632613	0.0060492756	-0.0012469335	-0.0417524808	-0.0236969733	-0.0131763469	-0.0078397456	0.0105176945	0.07675908	0.0022425075	0.0071096077	0.0060863554	0.001726682	0.0125042586	-0.0429920081	-0.0301881037	0.0561985502	0.0281668678	-0.0107510023	0.0255687127	-0.1100456171	-0.1186390677	-0.0053450766	-0.024999382	0.0835488797	-0.0274769974	0.0077402985	-0.0312733171	-0.0563916211	-0.032978387	-0.0609454903	-0.01923308	0.064463863	-0.0504407958	0.0549512416	-0.0076839116	-0.0652939789	-0.0802034182	-0.0426618292	0.0227795284	0.0733236445	0.0759159322	-0.0158299528859373	-0.0266461748167898	0.0002505874083709	0.0007100186323669	-0.067155787469801	0.1688442746569194	0.0285083890844212	0.004509899790689	0.3912227790062559	-0.6899618453403491	0.1530552628133777	0.4760473480254598	-0.0034888168971323	0.0049712029300766	1.217184334171585e-05	2.4712858572002173e-05	-0.0006353079778624	0.0007667406367267	5.878912040080654e-07	4.036162267356117e-07	-0.0009716122637181	0.0003233419415134	1.04550011141655e-07	9.440303910074108e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2140.0177285854675	0.9366978799425852	0.8774029182889336	4579675.878660103	2315.43036016897	-20.810656379251213	433.0834189352692	5361217.752792206	2207.508345339235	-6.546725080946999	4873093.094742367	42.85960928550049	2207.7464070958417	1759.9176876912982	0.997639	35.855568	0.1122738723857019	0.0580417873261382	-0.0012295943	-0.0481528371	-0.0065378177	0.008225668	0.0145173997	0.0088426389	0.0562229637	0.0260721878	0.0289928765	-0.0621704366	0.0154446118	0.0086051558	-0.0009469308	-0.0500047293	-0.0728592395	0.0143481829	-0.0125720312	0.0788690825	0.0001841904	0.0376408703	0.1109419146	-0.06749773	-9.85581e-05	0.0278748432	-0.0290712738	0.0621426969	0.046860437	-0.035302965	-0.0787062396	0.01772346	-0.061637589	-0.0156518016	0.0134916516	-0.0631829964	0.005317746	0.0181750325	0.0203587493	0.0136594104	-0.0568770387	0.0199827314	0.0177129118	-0.0178037689	-0.0103660612	-0.0078528179	0.0379742681	-0.0196217894	-0.003834452	-0.0254353296	0.0047917609	0.0255453766	-0.000723492	0.0402314579	-0.0777918139	-0.0819467957	-0.0385754704	-0.0002460434	-0.033162845	-0.0689657755	0.054315831	-0.009384579	-0.0668016447	-0.0794923845	-0.0389598496	0.0276578354	0.0757575129	0.073134559	-0.0259752995283975	-0.0101453466424602	0.0006747161855899	0.0001029280584956	-0.0612172123754533	0.0059385750943476	3.5266674151206766e-05	0.0037475470910213	0.3556371158851519	-0.035585663121104	0.1264777581951089	0.0012663394197687	-0.0026716677505521	0.0008171491465801	7.137808569340118e-06	6.67732727756749e-07	-0.0004119320013642	0.0002233759764982	4.98968268765244e-08	1.6968797374791525e-07	-0.0008000516362407	0.0001715606274774	2.9433048900439243e-08	6.400826206514212e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2136.286962885553	-3.730765699914628	13.91861270765948	4563721.987794779	2335.262671462628	19.832311293658226	393.32057124856345	5453451.744726771	2207.700102483365	0.1917571441299514	4873939.74250506	0.0367708023248749	2207.0957888305343	1723.7354506934248	0.799587	28.73752	0.1068379175186125	0.0501497754725681	0.004875977	-0.0626789363	0.0020812271	-0.0063676031	0.0259765226	0.0160639739	0.0079912889	0.0372995647	-0.0412625473	-0.0076886611	-0.0026925561	-0.0014476173	-0.0013909372	0.0117051527	-0.0240735777	0.0075999731	0.0078091802	0.0002459549	0.0348384537	-0.0011058444	0.0141180082	0.0466063004	0.0045021252	0.0103671036	0.0028152615	0.033489468	-0.0160307096	-0.0035058919	-0.0220802372	-0.0046259678	-0.020955892	-0.0058118532	0.0281546112	0.0346869644	0.0099045336	0.0168159226	0.0005166238	0.0208742302	-0.0491559402	-0.0082493621	0.0409503225	0.0021758402	-0.00376282	0.0119265806	-0.0487769961	-0.0477172938	0.0312995017	-0.0002992472	0.0374655284	-0.0074414461	0.0034340751	-0.0205332268	-0.0133383357	-0.0389797227	-0.0344422145	0.0114771407	0.0499414296	-0.0229368817	0.0536744641	-0.0110811301	-0.0682433853	-0.0786418943	-0.0351510839	0.0324269895	0.0777844842	0.0698401994	0.0007559171903892	0.0267312167187867	5.714107987259021e-07	0.0007145579472667	-0.0658866071317305	-0.0046693947562772	2.180324738994902e-05	0.004341044999331	0.3806822611361156	0.0250451452509636	0.1449189839437057	0.0006272593006418	-0.0031788744783234	-0.0005072067277712	1.0105242948935869e-05	2.572586646964695e-07	-0.0008926995508351	-0.0004807675494709	2.3113743662425434e-07	7.969124880611894e-07	-0.0008199205748502	-1.9868938609500053e-05	3.9477472146808187e-10	6.722697490626824e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2134.28769252617	-1.99927035938299	3.9970819699073914	4555183.954468682	2319.330499472738	-15.932171989889866	253.83410431543123	5379293.965784461	2202.6043682606046	-5.095734222760257	4851466.003080697	25.96650726901008	2203.7256883035493	1707.4249320625458	0.8091589999999999	29.081528	0.1445737960761637	0.0704081332661715	-0.0016199723	-0.0931745919	-0.0349639888	-0.0561742348	-0.0281518765	0.0028773867	0.0469355947	0.0554350764	0.0073491699	-0.0562685826	0.0399685266	0.009593775	-0.0120523321	-0.0312875488	-0.0300450256	-0.0048888954	0.0088548363	0.0507019685	-0.0056207387	0.0754023616	0.0292978655	-0.0722122294	0.0002957801	0.0309708686	-0.011620183	0.0543336563	0.0062881167	0.0101161047	-0.0912048154	0.0215010142	-0.0437572281	-0.0833508971	0.0240723996	-0.004172141	0.0069464724	0.0299957122	0.0282546738	0.0191932707	-0.0893949923	0.0402532739	0.0493307869	-0.0259259566	-0.0035461206	0.008740318	-0.014362439	0.007095454	0.0188938697	-0.0057863704	0.0150162639	-0.0107923692	-0.0247242393	0.0276159479	-0.0416753919	0.0245608769	0.0355708251	0.0701009565	0.0024301847	-0.0507669914	0.0530272111	-0.0127728206	-0.0696177779	-0.0776534394	-0.0312459714	0.0370681691	0.0793936715	0.066055961	0.0007710045398141	1.508734942490004e-05	5.944480004139521e-07	2.2762811266903155e-10	-0.0833846534441278	-0.0174980463123972	0.0003061816247508	0.0069530004299972	0.4369263553423721	0.0562440942062565	0.1909046399927688	0.0031633981330822	-0.0038042857509787	-0.0006254112726553	1.4472590075099573e-05	3.9113925996432203e-07	-0.001389891531329	-0.0004971919804939	2.471998654674466e-07	1.9317984688600724e-06	-0.0011136486858627	-0.0002937281110125	8.627620319897155e-08	1.2402133955237188e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2136.0585448748125	1.7708523486426202	3.135918040693084	4562746.107132701	2335.9699160792247	16.63941660648652	276.87018500421937	5456755.44882718	2205.447769223057	2.843400962452506	4863999.862770959	8.084929033275838	2206.0825722361487	1701.8786879443485	0.716182	25.739906	0.0731838522015541	0.0473716760586015	-0.0067320918	-0.1082456232	-0.0375988065	-0.0499395938	-0.0091157853	0.0086303678	0.0759704283	0.0732091672	0.0327613294	-0.0213525253	-0.0431015994	-0.0089281812	0.0191774931	0.0253406034	-0.0394280754	0.0134379559	-0.002403764	-0.0197934453	-0.0235088835	0.0493245358	-0.0410808652	0.0987981137	0.0135293596	-0.0022818289	-0.0039004808	0.07169017	-0.0284563186	-0.0069839635	-0.0042031006	-0.0668911055	-0.0141977485	-0.0464323657	-0.0038079156	0.0956104349	0.0086043308	0.0250167623	0.020059298	0.0156350356	-0.0835975352	0.0398147624	0.073849031	-0.0094204821	0.0045866484	0.0215148883	-0.0444615973	-0.017644778	0.0730800283	0.0176345788	0.027434946	0.0086000799	0.0062365042	-0.0681706545	0.009323735	-0.0331917023	0.0191716847	-0.0190169271	0.0081550786	0.0169271662	0.0523741431	-0.0144589085	-0.0709234662	-0.076528754	-0.0272552159	0.0415630576	0.0805764318	0.0618083875	0.0008765213352859	0.0001055167954717	7.68289651211377e-07	1.1133794126637655e-08	-0.1038344264275537	-0.0204497729834259	0.0004181932150736	0.010781588111539	0.4788897663996536	0.0419634110572814	0.2293354083623147	0.0017609278675623	-0.0036917628182497	0.0001125229327289	1.3629112706210968e-05	1.266141038993502e-08	-0.0013168982402667	7.299329106230006e-05	5.328020540105654e-09	1.734220975217531e-06	-0.0011414354893789	-2.7786803516199887e-05	7.721064496478983e-10	1.3028749764136489e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
