global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
898.9703801582644	0.7060795965945772	0.4985483967271609	808147.7444018945	1038.122579291315	-0.3020631393585518	1077698.4896344529	0.0912421401591438	845.4313233560059	0.4701570808748556	714754.1225114875	0.2210476806967655	861.2927353879239	718.2538026702829	0.91768	13.314688	0.0804762098442003	0.0527774637499358	0.0115718815	-0.0726772661	-0.1009834774	0.0091942497	-0.0846938206	0.0954151259	-0.023942965	-0.0109932637	0.0162029663	0.0963621799	0.0780379868	0.0261723058	0.1205470889	0.0385219273	0.0651660516	-0.2029020788	0.0176812678	0.091348177	-0.00197487	-0.0626299089	0.0038490997	-0.2006687307	0.0310965121	0.0758227505	-0.0717701822	-0.0914005596	0.0146482682	0.0270159175	-0.0760860308	-0.11223278	-0.0540042445	0.0548038825	0.072881043	-0.0093212222	-0.0037888745	0.1114532757	-0.0322176481	0.02377713	0.1267867315	-0.0992825858	-0.0624778244	0.1391737157	0.0358559208	0.0598554552	0.0381218282	0.0294884656	-0.1236614328	0.0930131949	-0.0108679975	0.0233407357	0.0273064076	0.117833075	0.0825016113	0.0043231355	0.0444300867	-0.0107238347	-0.1090276029	0.0140396193	0.086687453	-0.0506583317	0.0460057616	0.0847475747	-0.0218477914	0.0690939349	0.0196588979	0.1701941329	-0.1818093228	-0.0247589877	0.0054743868	-0.0022112124	-0.0482445944	-0.0625232258	0.000601026	0.042709188	0.0912756697	0.0679614348	-0.0404702325	0.1465885319	0.1163652652	0.0	0.0229949538380793	0.019101731016562	0.0005287679020153	0.000364876127829	0.0592734864020485	0.0482597065909402	0.0035133461902538	0.0023289992802436	-0.0209932108826222	-0.0002636290210914	6.950026076166146e-08	0.0004407149031622	0.0003019982216353	-0.0001510003453756	9.120292587088381e-08	2.280110430358068e-08	-0.0006250005569981	-0.0001059993432487	1.1235860769155733e-08	3.9062569624793523e-07	-4.905622407967025e-06	-2.3175687730160666e-08	5.371125017659195e-16	2.4065131209548192e-11	0.0
898.2254886294974	-0.7448915287670843	0.554863389628964	806809.0284236993	1043.9945850938857	5.872005802570584	1089924.6937053546	34.48045214542261	845.8038902727318	0.3725669167258729	715384.2208004873	0.1388061074386235	861.5914343001995	725.5000882820686	1.003138	14.554602	0.0309154124270865	0.0205413732251615	0.0002307554	-0.1099198927	0.0460356265	0.0901260011	0.0395630692	0.0707285896	0.1392868082	0.088851831	-0.0322203708	-0.0119629203	0.0081886567	-0.0797454355	0.0495193735	0.0996629009	-0.0214788153	-0.0439796116	-0.0782784	-0.0140311448	0.0326857884	-0.0489197408	0.0976418102	-0.0632986926	-0.0023205674	-0.0701254864	0.1076967711	-0.0143075864	0.0394116722	0.1172804606	0.2152720244	-0.0955874377	0.066567628	-0.1259021595	-0.018530474	-0.1589700036	-0.1087629284	0.0652036625	-0.049834205	0.0416371087	-0.0192458377	0.0194747597	-0.0215021344	0.0756807154	0.0163827611	0.0762755673	-0.1073083547	-0.0789966556	-0.0470875525	-0.0095184456	-0.0226516004	0.056522552	0.1337956627	0.1967266465	-0.1154025978	-0.0107302671	-0.1614363903	-0.0229525233	-0.0557986541	0.0391409371	-0.0116576564	-0.0082686282	0.0819250744	0.121942376	-0.0030376822	0.0643502595	0.1208616558	-0.0184171921	-0.0570842032	-0.0161296651	-0.0979909597	-0.0269870597	0.2966261041	-0.2173402357	0.0053787406	0.127090228	0.0944420975	0.1122523206	0.048511928	0.1442837413	0.1078324701	0.0	0.0229298841310168	-6.506970706249976e-05	0.0005257795862618	4.234066777199531e-09	0.0425294789856565	-0.0167440074163919	0.0018087565827913	0.0002803617843601	-0.0209959561911148	-2.7453084926014337e-06	7.536718719549556e-12	0.0004408301763792	8.099855474120076e-05	-0.000220999666894	6.5607658701632965e-09	4.884085276730283e-08	-0.0005639999628568	6.1000594141300034e-05	3.721072485591608e-09	3.1809595810247174e-07	-4.977161275357181e-06	-7.15388673901558e-08	5.117809547466297e-15	2.4772134360915118e-11	0.0
898.2963518965647	0.0708632670673523	0.0050216026194589	806936.3358306768	1042.9566635282913	-1.037921565594388	1087758.6019980654	1.0772811763259056	845.7947751203061	-0.0091151524256929	715368.8016208091	8.30860037436159e-05	861.2800657556412	720.5233641528921	0.942109	13.669129	0.0793927953364637	0.0451919715852461	0.0695127567	-0.0465633082	0.0474389452	0.1359728433	-0.0606174329	-0.0318872327	0.0999228367	0.0987584404	0.0684384161	-0.037164398	-0.037078686	-0.1139791497	0.0368890763	-0.0158043291	-0.0090727872	0.0132640518	0.0585006162	-0.0065013052	-0.0693439423	-0.0882515479	-0.0318498408	0.0420435121	-0.129635633	0.1195650533	0.0329886034	-0.1304782237	-0.0444989385	-0.0410409046	0.1482304419	-0.0801308707	0.0053782547	-0.1013631239	0.2598893736	0.1824584771	-0.136979864	0.0228607404	0.0215818432	-0.0132400338	0.0411122231	0.0350494653	0.0017280515	0.0193731928	0.0578281511	-0.1533367903	0.0917825406	0.0613344294	0.0668877047	-0.0150524008	-0.0565946362	0.0508326311	-0.0145535115	0.0443055697	-0.1440281099	-0.0344768875	-0.0017851439	0.0044169397	0.0951580987	-0.0825901109	0.1866776745	0.0152546789	-0.1147953658	0.0541685245	-0.0740793556	-0.0389859536	0.0311304295	0.0278502304	0.1205757575	0.0369163681	-0.087618383	0.1414961923	0.2305197236	-0.1465650444	-0.0225650406	0.0482535289	0.0244052207	0.1851854719	0.0226234755	0.1417619342	0.0986511579	0.0	0.0053794652323233	-0.0175504188986935	2.893864618577518e-05	0.0003080172035196	0.0047279132019042	-0.0378015657837523	2.2353163244740023e-05	0.0014289583757033	-0.0209562974304589	3.965876065590082e-05	1.5728172967620266e-09	0.0004391664019938	0.0003019994722404	0.0002210009174991	9.120368123348013e-08	4.884140553548786e-08	-0.0003050010997667	0.00025899886309	6.708041108196436e-08	9.302567085889649e-08	-4.95390399741507e-06	2.3257277942110893e-08	5.409009772765979e-16	2.4541164815605008e-11	0.0
899.4281049034412	1.1317530068764654	1.2808648685739208	808970.9158901956	1044.0168852853303	1.0602217570390169	1089971.256760883	1.1240701740988996	846.2219441731771	0.4271690528710223	716091.5788002317	0.1824733997307263	861.8924167930658	721.4471087690525	0.953698	13.837266	0.0410239714113345	0.0410239710825669	0.0917178871	0.0837785692	0.044880077	0.0536427974	-0.1027186528	-0.1598405104	0.005468957	0.1217245447	0.0989748902	-0.1021189572	0.1302820981	-0.1258772757	-0.0666711589	-0.076419849	0.0943121579	-0.0380003188	0.0510779	-0.1050686871	0.0500665657	0.1136886169	0.1492310942	-0.0259256387	0.2262207055	-0.046187287	0.0931983597	0.1225251427	-0.0663721456	-0.1760792873	0.1355191449	0.1023039025	-0.0758836918	-0.021123008	0.1067353295	0.1107071146	-0.1113059738	-0.0942393267	0.0519813295	-0.114521064	0.1054242077	0.0803340061	-0.048582591	-0.1281727801	0.0410882048	0.1247221165	-0.1552502591	0.1535271004	-0.0770142863	-0.0467449772	0.1860369702	-0.071388003	0.1409418493	-0.0655249672	-0.098597478	-0.0373187139	0.0419751518	0.0947591306	0.0592151291	0.0311291195	0.0755884155	0.0215002619	0.130720945	0.0696822792	0.1147873318	-0.0315138423	-0.1638903126	-0.0511316064	-0.0049088862	0.0590586663	-0.1131048703	0.1485995944	0.0673549922	-0.1271463778	0.0219375757	0.0452837976	0.0234417214	0.0687927705	0.0931457442	0.1390269037	0.088876546	0.0	0.0053794650046086	-2.2771470039456562e-10	2.89386437358086e-05	5.1853984775786797e-20	0.0457518842844564	0.0410239710825522	0.0020932349155782	0.001682966203382	-0.0209562975315265	-1.0106759873451664e-10	1.0214659513961272e-20	0.0004391664062298	0.0003019994722404	0.0	9.120368123348013e-08	0.0	-0.0003050010997667	0.0	0.0	9.302567085889649e-08	-4.95390399741507e-06	0.0	0.0	2.4541164815605008e-11	0.0
899.7398058265297	0.3117009230885514	0.097157465454255	809531.7181887614	1039.3792937628114	-4.63759152251896	1080309.3163028804	21.507255129739725	845.9445558205629	-0.2773883526142526	715622.1915224494	0.0769442981660489	861.3191078348362	727.6291428778087	0.925393	13.426584	0.0275939185645191	0.0183794624866435	0.0569095097	0.1292022645	0.0411218521	-0.0134773008	-0.0701806559	-0.1303215217	-0.0911556416	0.0386601597	-0.041157302	-0.1187599994	0.0164812343	-0.0640687438	-0.1188446622	-0.0808356929	0.0550813139	0.0542464959	-0.0721243702	-0.1303498693	0.2389568867	0.0929673639	0.2047432768	0.1022057382	0.0737057646	0.1539364592	0.0178530029	-0.1625180415	-0.1517901787	0.1057189028	-0.1020664767	-0.1113622178	0.0425168674	-0.1266717655	0.0163160868	-0.0610803671	-0.0286728708	-0.1295873018	0.0544976674	-0.1398895253	-0.0519063203	0.1324970999	-0.0718284274	-0.0368909593	0.0387048811	0.3868125785	0.0023668857	0.1657559831	0.087166456	-0.0906697296	0.0227250797	-0.0441574956	-0.1989697595	0.0898227291	-0.0961835476	-0.024649036	-0.0842016993	0.0823786725	0.0219544496	0.0271071473	-0.0300229359	0.1622498292	0.0822438535	0.2405902299	0.2106910065	-0.0809954946	-0.2302254427	-0.003592307	-0.0642201313	-0.1261379102	0.0237859526	-0.0209005877	-0.0680710312	-0.2188986177	0.0891665185	-0.0918233873	-0.07546307	0.0429433724	0.1460675906	0.1360827635	0.0785674201	0.0	0.0054201051217432	4.06401171346004e-05	2.9377539530746872e-05	1.651619120714041e-09	0.0610608476990535	0.015308963414597	0.003728427121727	0.0002343643608294	-0.0210489591196534	-9.266158812690216e-05	8.586169914199658e-09	0.0004430586800208	0.000114999298709	-0.0001870001735314	1.3224838703561807e-08	3.496906490077372e-08	-0.0002490000308825	5.6001068884200015e-05	3.136119716172915e-09	6.200101537948594e-08	-4.985730475026049e-06	-3.1826477610978913e-08	1.012924677122142e-15	2.4857508369603476e-11	0.0
900.3799244634708	0.6401186369411107	0.4097518693593455	810684.0083768455	1037.6819381713867	-1.697355591424639	1076783.8048071256	2.881016003740486	845.0780136001694	-0.8665422203935123	714156.849070408	0.7508954197245183	860.1210428549043	738.7609829214514	0.972651	14.112259	0.0506438708250549	0.0396975624927211	0.0324325091	0.1281505791	0.0644351325	-0.0162259403	-0.213019202	-0.0853241079	-0.162978681	0.0109501648	-0.0288610992	-0.1466432514	0.0107596735	0.0440161851	-0.1255144	-0.1206970365	-0.0038183247	0.1550384017	-0.1592948182	-0.0688511959	-0.1705168093	-0.0299341171	-0.0051597409	0.0329690617	-0.0828850854	0.0225887889	0.0258968326	-0.0091586668	-0.0319876634	-0.077716994	-0.1465666437	0.0827132654	0.146968237	0.0881519245	-0.0040812302	-0.0147793288	0.0970393993	-0.0958291732	0.108473123	-0.0766932849	-0.2096957125	0.0739800658	-0.0196030678	0.0514822622	-0.1765447359	-0.1153892036	-0.0543522872	0.055208998	-0.1638828963	-0.0373539418	-0.0795372436	0.0258717579	-0.1534813176	0.0328513725	-0.0432567773	-0.0353479295	-0.0748807823	0.0654607137	0.155124842	-0.0319003376	-0.074246799	0.1963700585	-0.0982938868	0.1383424157	-0.0181061326	-0.0263826919	0.0990372172	0.0753118128	-0.0446037942	0.014973994	0.1869257256	-0.0836971351	0.0184607933	-0.1484913145	-0.0453217251	0.0396442347	0.0397586252	0.0603309961	0.0304505598	0.1329339419	0.0677857805	0.0	0.0053794661413917	-4.063898035150046e-05	2.8938655966379705e-05	1.6515267240096402e-09	0.0227019526610234	-0.0383588950380301	0.0005153786546233	0.0014714048285386	-0.0209562757576406	9.268336201280132e-05	8.590205593995986e-09	0.0004391654936302	0.0003019994722404	0.0001870001735314	9.120368123348013e-08	3.496906490077372e-08	-0.0003050010997667	-5.6001068884200015e-05	3.136119716172915e-09	9.302567085889649e-08	-4.95390399741507e-06	3.1826477610978913e-08	1.012924677122142e-15	2.4541164815605008e-11	0.0
899.9617841016121	-0.4181403618587183	0.1748413622153398	809931.2128433568	1036.2199728182047	-1.461965353181995	1073751.8320673609	2.137342693904555	845.1113103408636	0.0332967406942543	714213.1268660515	0.0011086729408604	860.3129498853751	727.8251610968028	1.027909	14.914008	0.0167770685738162	0.0167770303027446	0.0039425474	0.0173334719	-0.0733370645	-0.1295058561	-0.207739668	0.0278719171	-0.1851825561	0.007672102	-0.0808501491	0.0214601252	0.0324855577	0.1810166236	-0.0715270669	-0.0620543279	0.0519094954	0.0101966837	-0.0999950392	-0.0373916368	-0.1122875327	-0.0506785759	-0.0391318619	-0.0183877584	0.0027411775	0.180098825	0.0301880755	0.1425258631	0.1034551025	0.0110868454	-0.1173702938	0.1176399151	-0.05775309	-0.1906194013	0.0655984321	0.2195501333	0.2120685913	-0.0070411559	0.0379513364	-0.0860388168	-0.0602209879	0.0025848517	-0.0339270681	-0.0394364154	-0.1180595953	-0.1558678255	0.1086830967	0.0155993396	-0.0999075649	0.1040764244	0.1894616087	0.1348347721	-0.0851869696	0.0233320587	0.0189007104	-0.0190048393	0.1008994041	0.1128045005	-0.0195161618	-0.0616123986	0.0440245029	0.2540778039	-0.1913982945	0.0666015469	-0.0725692853	-0.0106240382	0.033041629	-0.0412571866	0.171258458	-0.0673021088	0.0582214909	0.0468343479	0.0718586434	-0.0206711164	-0.1250164697	0.0226893511	-0.084850637	0.0623593609	0.0991765913	0.129585175	0.0565964693	0.0	0.0053794649992653	-1.142126399532317e-09	2.893864367832042e-05	1.3044527125086542e-18	0.0227019155320391	-3.712898430027756e-08	0.0005153769688238	1.3785614751702573e-15	-0.0377333060603461	-0.0167770303027054	0.0002814687457778	0.0014238023862437	0.0003019994722404	0.0	9.120368123348013e-08	0.0	-0.0003050010997667	0.0	0.0	9.302567085889649e-08	-4.95390399741507e-06	0.0	0.0	2.4541164815605008e-11	0.0
899.521000441386	-0.4407836602260886	0.1942902351223079	809138.030235072	1039.154696625058	2.934723806853299	1079842.4835179164	8.612603822511518	845.0767864947552	-0.0345238461084136	714154.7750723021	0.0011918959501174	861.2140773259156	729.8385235733007	0.981272	14.237338	0.0731341441548527	0.0490412193101445	-0.0807237376	-0.1131208688	-0.0599693244	-0.1116123205	-0.1374068245	0.1161361823	-0.0279063353	-0.0309203024	-0.003461341	0.0518739777	0.0929308795	0.0982635958	0.1066330235	-0.0075178341	0.0850326716	-0.0298713462	0.0323581018	-0.0228404877	-0.0007373133	0.0311845017	-0.0385549019	-0.0273184772	-0.1194033812	0.2128318154	-0.0921761444	0.0655192717	0.0715945821	-0.1253074955	-0.0555591637	0.0058526262	-0.1033493605	0.0045882272	-0.1672887329	0.1201168971	0.0749249748	0.1261504773	-0.0362181595	-0.073409047	0.0566266075	0.006358256	-0.0133939225	-0.1268953755	0.0733077178	0.0141861148	0.1217586368	0.0017690478	-0.0563880904	0.1699795288	0.1644945006	0.0455133139	-0.0984372948	0.0422814399	-0.0147284439	-0.0032632396	0.036386345	0.0387226049	-0.1487484087	-0.0549649404	0.1621076755	0.2427730278	-0.0452740584	0.1390377475	0.0606813038	-0.1092267899	0.0377867246	-0.0347933643	-0.0235689746	-0.0287235142	-0.0729987441	0.0447136391	-0.1735414777	0.0036326346	0.0697131824	-0.1318369874	-0.0823680517	-0.1669654544	0.1465673763	0.1260414998	0.0450667802	0.0	0.0053680417165367	-1.1423282728600067e-05	2.8815871870478284e-05	1.3049138829753263e-10	0.0688240993699338	0.0461221838378947	0.0047367566540825	0.0021272558419765	-0.0416335426110521	-0.003900236550706	1.521184515146306e-05	0.0017333518703462	0.0003019886203184	-1.085192200000768e-08	9.119712680181074e-08	1.1776421109425073e-16	-9.003795020001704e-05	0.0002149631495666	4.6209155671628114e-08	8.106832476220748e-09	-0.0002519859121792	-0.0002470320081817	6.102481306632543e-08	6.349689993678349e-08	0.0
900.5579177246321	1.0369172832461118	1.0751974522944971	811004.5631765253	1038.460304789024	-0.6943918360341286	1078399.8046225123	0.4821800219508481	846.6733249762119	1.5965384814567187	716855.7192262742	2.548935122772125	861.5098242035995	728.0462999813423	1.075034	15.597739	0.0422697632397659	0.0261425712144692	-0.073973731	-0.1777629949	0.0790609705	-0.0525303824	-0.0073538149	0.1257330274	0.0045277853	0.0338578004	-0.0473407324	-0.0192521097	0.092442394	-0.053658949	0.0986789604	0.0242805338	0.1967762874	-0.0132841456	-0.0879951755	-0.1042103267	0.018567391	-0.1003546653	0.13169435	-0.0383799382	-0.2550313826	0.093113419	-0.0951011719	-0.0386994815	0.141703309	-0.1436846339	0.2168855543	-0.0322033605	-0.173736514	0.0543117721	0.0541638519	0.0075105914	-0.0438497283	0.108526546	-0.0178290665	-0.1541427822	0.0176641209	0.0412667131	-0.1057812364	0.2725362197	0.0871525579	0.0064051584	0.1208073503	-0.2712137036	-0.0114843929	0.0239780306	0.0833769915	0.0742966765	0.0100159688	0.0795333996	-0.0565930083	0.0009137526	-0.1384032044	-0.0204620768	-0.1118635603	-0.0086629341	0.1161805715	0.091934217	0.136746173	0.0824190116	-0.1043305484	0.1019786027	0.173112666	-0.1302492479	-0.0929126121	-0.2494571194	0.1902274322	-0.1518699504	0.0922009107	-0.0303481326	-0.0827191099	-0.0406532983	-0.0875592688	-0.2136519782	0.0696631596	0.1223082461	0.0332660541	0.0	0.0053791627056796	1.1120989142899412e-05	2.8935391414174272e-05	1.236763995164866e-10	0.0687963021515827	-2.779721835111104e-05	0.0047329311897318	7.726853480593443e-10	-0.0415489422487382	8.460036231389828e-05	7.1572213036428615e-09	0.0017263146019889	-7.900077108821805e-05	-0.0003809893914066	6.241121832533029e-09	1.451529163643852e-07	-0.0003049996139103	-0.0002149616637102	4.620851686509279e-08	9.302476448543209e-08	-5.01207389694031e-06	0.0002469738382822	6.099607679587177e-08	2.5120884748390424e-11	0.0
901.8876313112534	1.3297135866212102	1.7681382224450426	813401.2995122232	1045.4293909356145	6.969086146590598	1092922.6114320098	48.56816171860099	846.9515718046601	0.278246828448232	717326.9649823844	0.0774212975414998	861.9185300894662	734.7333425188308	1.046092	15.177818	0.0772685755073664	0.0525528179342791	-0.0409692039	-0.0411076288	0.1692336997	-0.0485710372	-0.0146029936	-0.0895540281	0.1009673836	0.1982448507	-0.099552053	-0.1239969219	0.0733507595	-0.1508890218	0.0704060844	0.0140373271	0.0837545295	0.0444493181	-0.0735906083	-0.1276157329	-0.2545834265	0.055075773	0.0301635522	-0.116352603	0.0080556042	-0.0027540692	0.0219965751	0.0169043352	0.1679265598	-0.014667324	-0.1540673651	0.0125001286	0.0475560591	0.0010914298	-0.0053135846	0.1266386259	-0.1515802956	0.0313903025	0.0369590324	-0.12890503	-0.0469541209	0.0786134298	-0.1312721506	-0.0735235991	0.0393484931	-0.2279443342	-0.15055393	0.0334446466	0.0013896293	0.0300940841	0.0002956357	0.0683360138	0.0255886452	0.1959050465	0.0363978711	0.0060369875	-0.1297133151	-0.0125555834	0.1176606593	-0.0312633453	0.0736555844	0.005506974	-0.0261903441	-0.1461267675	-0.0807826394	-0.0035956509	0.0969043947	-0.2297617953	-0.0506611702	0.2453432279	0.0602224376	0.210250597	-0.0156059017	-0.0665222237	-0.0767260797	-0.0409845409	0.0007251298	-0.0940196204	0.1134032964	0.1183910292	0.0212652622	0.0	0.0053814845933857	2.321887706100041e-06	2.896037642884765e-05	5.391162519738511e-12	0.0220983919946036	-0.046697910156979	0.0004883389287471	0.0021806948130292	-0.0200822989351365	0.0214666433136017	0.0004608167751534	0.0004032987305201	-0.0001960106397808	-0.0001170098686925	3.842017090727853e-08	1.3691309371455269e-08	-0.0003049930408141	6.573096199985213e-09	4.320559365426005e-17	9.302075494503129e-08	-7.002963508974893e-05	-6.501756119280862e-05	4.227283263460613e-09	4.904149790803394e-09	0.0
900.9069507565896	-0.9806805546637634	0.9617343502956266	811633.3339215361	1040.678104816097	-4.751286119517545	1083010.917843623	22.57471978952009	845.8101906943155	-1.141381110344696	715394.8786823542	1.302750839051691	860.9133026988794	734.1906643140499	1.08228	15.702871	0.0345588530532008	0.0192802338004671	0.0200505586	0.0994507859	0.1001440127	-0.1033817118	0.131368994	-0.1629224802	-0.0269246241	0.0152020739	-0.0212497548	-0.0004073331	-0.0461425891	-0.0584101298	-0.1535917524	-0.0750698113	-0.0346759923	-0.0710961353	0.1013016132	-0.0083598612	-0.0081563951	-0.0384139476	0.0943649496	-0.0789432147	0.0857759571	0.1684058298	0.0380697083	0.0365882222	-0.0660756388	-0.0158333358	0.1593299386	0.1023725051	-0.1029696296	0.2175482836	0.0234446926	-0.1034880223	-0.0172150444	-0.1714399393	0.0829409065	0.0566251086	0.0810913245	-0.0565437105	-0.0051638955	-0.0040361891	0.1131326974	0.0115353017	0.1252963186	-0.0318332411	-0.0953991874	-0.1323534028	0.1791596713	0.1160301569	0.105368208	-0.0345425363	0.0413559905	-0.0249316717	0.0501810633	0.0680520309	0.1482256356	0.0640339526	0.0290952176	0.0550455003	0.0908312875	-0.0957268001	-0.038628257	0.0039615882	0.1220135366	-0.1042647733	-0.1048957383	-0.0629246282	0.032622509	-0.0059015935	-0.0776505283	0.129978727	0.0579075285	-0.1024315035	-0.0910189286	-0.0672132551	0.1090242235	0.114295741	0.0091365784	0.0	-0.0121267345367073	-0.017508219130093	0.0001470576905237	0.0003065377371073	0.0221111820064692	1.2790011865600888e-05	0.0004889043697232	1.6358440352221146e-10	-0.011146001375252	0.0089362975598845	7.985741407879769e-05	0.0001242333466571	-9.90007677848559e-05	9.70098719959441e-05	9.80115202199096e-09	9.41091526466946e-09	-0.0003049995861652	-6.5453510999851855e-09	4.284162102207727e-17	9.302474756094326e-08	-5.015125409637568e-06	6.501450968011136e-05	4.226886468945294e-09	2.5151482874392383e-11	0.0
899.0305594515745	-1.8763913050150904	3.520844329536234	808255.9468278111	1035.8087681685345	-4.869336647562477	1072899.8042148168	23.710439387294983	844.7289591613627	-1.0812315329527564	713567.0144458392	1.1690616278513677	860.496853529477	729.7497516431307	1.106237	16.050472	0.0796943887711119	0.0472012894228914	0.0120133007	0.0640668265	-0.178830065	-0.1126119991	0.2789481659	0.1055202921	-0.0861950551	-0.1210710227	0.055851523	-0.1302728378	-0.0713667181	0.1772745137	-0.0241113831	0.0181865802	0.0108385848	-0.0455578357	-0.0122444493	-0.1434113516	0.026443557	0.0304629392	-0.0033879997	0.0824063179	0.0880370063	-0.0823335873	-0.0656481078	0.1542771937	0.1178733916	0.0926122757	-0.0261687281	-0.0797571097	-0.0255788341	-0.028347604	0.0349268288	0.231062232	0.1885254902	0.0131571235	-0.0273622942	0.0860934961	0.0556538575	0.1463432387	-0.0936827747	0.0141516005	0.1073274353	-0.0368487251	-0.1301298999	-0.0689087929	0.1088120517	0.0641599582	0.0751392754	0.033093598	-0.048874575	-0.1125388821	0.1710233745	-0.0056611545	0.0400623938	0.1020479129	-0.0925272188	0.0797356234	-0.1001672243	0.1315456503	0.0076013331	-0.2321962936	0.0095895643	-0.0180426658	0.1104239996	-0.1658741434	0.0541516621	0.1006988658	-0.1088650223	0.0912063781	-0.0188933067	0.126999854	-0.0740435307	0.1368622709	-0.0826187332	-0.1132376408	-0.0234970259	0.1100285411	-0.0030470538	0.0	-0.0121533822255628	-2.664768885549985e-05	0.0001477046995206	7.10099321339531e-10	0.0639497045713568	0.0418385225648876	0.0040895647147638	0.0017504619704126	-0.0195242822881027	-0.0083782809128506	7.019559105463833e-05	0.0003811975988655	-0.0003589996023821	-0.0002599988345972	1.288807145105059e-07	6.759939399192511e-08	2.40008955643134e-05	0.0003290004817295	1.082413169782519e-07	5.760429878890786e-10	-4.995689646032246e-06	1.943576360532236e-08	3.777489069219731e-16	2.4956915039473782e-11	0.0
898.8704807813449	-0.1600786702296091	0.0256251806624799	807968.1412200861	1040.9875074329943	5.178739264459864	1083654.9906315585	26.81934036925829	845.0175502394741	0.2885910781113807	714054.6602127221	0.083284810365489	861.4325606866931	723.9256139570667	1.220916	17.714352	0.0704180865422501	0.0532811711013104	-0.0819876203	-0.1295359329	-0.1083058803	0.1038453221	-0.0165701471	0.1661301279	0.0875408809	-0.1035419887	0.0040131231	-0.0370100582	0.0144512661	0.084175594	0.1303101363	0.1014542391	0.0160545447	0.123206961	-0.1556743922	0.0417375291	-0.043092994	-0.1306796523	0.0526888069	-0.0668104969	0.1196168677	-0.0375481666	-0.0048149869	0.145511029	0.0080653888	0.0498814	-0.0056387403	0.0064645795	0.0915562028	0.2366612558	-0.0609565777	0.0616021713	0.0502619989	0.1388223368	-0.0988202	0.0375384365	-0.1535878533	0.035163814	0.0032476631	0.0937285	-0.1117977484	0.0344769396	-0.0146041638	0.0822048513	-0.060055489	0.0015229736	0.1030139197	-0.0254848839	0.0239097436	-0.0060676528	0.0931382414	0.0131765027	-0.1694370919	0.0217108371	-0.0939651462	-0.0523490289	0.0141918963	0.0491944391	-0.1506588314	-0.0547410917	-0.0934302267	0.0695428374	0.0189171749	-0.0720390041	-0.3278445824	0.0778519864	-0.0519333062	-0.0317654263	-0.2034972349	0.0992580354	0.0495350423	0.0002253939	-0.0387689951	-0.1523658001	-0.0391722708	0.1055958478	-0.0152123607	0.0	-0.0028239625555386	0.0093294196700242	7.974764515084101e-06	8.703807137943444e-05	0.0119561605858962	-0.0519935439854606	0.0001429497759557	0.002703328616168	-0.0224182833703849	-0.0028940010822822	8.375242264250556e-06	0.0005025794292748	-0.0003589997912537	-1.8887160000043144e-10	1.2888085012020018e-07	3.567248128672298e-20	0.0001480008810403	0.0001239999854759	1.5375996398044893e-08	2.1904260788705037e-08	-4.973427903956295e-06	2.2261742075951017e-08	4.955851602561679e-16	2.4734985115851104e-11	0.0
