global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
896.9221071042559	-2.5625964902632177	6.566900771909362	804469.2662123383	1058.166175122531	-5.83366106141284	1119715.654173447	34.03160137944439	847.8931995802122	-1.8870229481013892	718922.8778943697	3.5608556066612587	863.1846554875374	760.0113473679569	1.42771	19.97703	0.0606759420426961	0.0383104275889762	0.1145060834	0.2096385268	-0.0814288136	0.0913558497	0.1942960779	0.0457325303	-0.0267564411	0.0691948494	0.0780122078	0.2300708187	-0.2015777531	0.1095623221	0.0327031615	0.0372422934	0.1519343167	-0.1799012387	-0.0518268357	0.0467884425	0.1355514162	-0.0782864296	0.1731752424	-0.0327777367	0.1350337913	0.1484936196	-0.0142723657	0.3116590935	-0.084973894	-0.179154862	0.1239124131	0.1711534687	0.0024153921	0.0809691853	-0.0026637576	0.0428648618	0.1578430695	-0.0314630926	0.1306209498	0.1813506412	-0.0456711258	-0.1153881019	-0.0042784498	0.0206113557	-0.2089314912	0.1576450955	-0.0115033461	-0.084392953	-0.0396439404	-0.0161499982	-0.1235587763	0.0564783276	0.1184450899	0.0089917718	-0.2195244187	0.1849393738	0.0014307472	-0.0547176644	0.0980501538	0.10669022	0.0708289656	-0.1865259359	-0.01479753	0.0282622929	0.0359873659	-0.0371828432	-0.1317214664	0.0424973623	0.0654997541	0.1421492168	0.1858744789	0.0648612984	-0.1965516384	0.0080375068	-0.0634490772	-0.261120145	-0.0838485788	-0.1854955225	-0.0167102311	0.1437067008	0.1082959623	-0.0189333549461281	-0.0035844047756085	0.000358471929516	1.2847957595405732e-05	-0.0371721818846282	0.0352979371129861	0.0013817711060638	0.0012459443644323	-0.0407708223988265	0.0064393662920281	4.146543824290779e-05	0.0016622599590766	0.0004749399753967	-9.406016075940002e-05	2.25567980229818e-07	8.847313842084176e-09	-0.0002131328403065	-0.0002129737147688	4.5357803182449694e-08	4.5425607617116034e-08	-0.0005589492928495	5.0801713200087154e-08	2.580814064063909e-15	3.124243119769561e-07	0.0	0.0	0.0	0.0	0.0
895.7939286903328	-1.1281784139231377	1.2727865336421265	802446.762678461	1059.5259801036907	1.359804981159641	1122595.3025146865	1.849069586786572	847.5415148003968	-0.3516847798154003	718326.6193101513	0.1236821843538066	863.2709696103226	750.2951130351505	1.566675	21.921474	0.1806956902281449	0.1342511120521501	0.1166492859	-0.0247549726	-0.1587978058	-0.2123659943	-0.1555024609	-0.104491961	0.1201563896	0.0799324294	-0.0426731202	-0.1956605196	-0.2451541498	-0.0730137671	-0.1389003695	-0.1089973022	0.0913179923	0.1826245646	0.0282020483	-0.1411486784	-0.1727164487	-0.1670109827	-0.0156570699	0.0238225233	0.1425255662	0.1137251892	-0.066516989	-0.05728459	-0.0305831779	0.0990456292	0.118515985	0.1744136333	-0.0799275624	-0.2542775643	0.1605375249	-0.1224259044	0.2649300197	0.1281304711	0.0689475533	-0.1769559708	0.1019868777	0.1478856574	0.1371512369	0.1392233505	0.0612827928	0.0531068917	-0.0588290496	-0.0488986613	-0.0379121946	-0.1498780368	-0.1336313932	0.1211536284	0.0589049255	0.1324644434	0.0430555424	-0.2292854484	0.2043120524	-0.0616186456	0.171787451	-0.1319245813	-0.0328802832	-0.006348672	-0.1554278111	0.13561977	-0.0075641402	-0.2876675791	-0.0302029444	0.0359380499	0.1579109431	0.0998731741	-0.2778793047	0.2463851381	0.0846391417	-0.111332379	0.1347775176	-0.143685016	-0.0928310938	0.0679019144	-0.021934779	0.1412592515	0.0993643757	-0.0190033943134864	-7.003936735830094e-05	0.0003611289954338	4.905512979951031e-09	0.0944238748759147	0.1315960567605429	0.0089158681465823	0.017317522154924	-0.0333953394295747	0.0073754829692517	5.439774902972334e-05	0.0011152486956165	0.0007060002449399	0.0002310602695432	4.984363458551988e-07	5.338884816137624e-08	-6.005927866148397e-08	0.0002130727810278	4.540001001493723e-08	3.607116953337784e-15	-0.0001700001208007	0.0003889491720488	1.5128145843744705e-07	2.8900041072252596e-08	0.0	1.0	0.0	0.0	0.0
896.294307978564	0.5003792882312155	0.2503794320907778	803343.486514773	1059.1811555106683	-0.3448245930223947	1121864.7201889146	0.1189039999530601	846.9346259005828	-0.6068888998140665	717298.2605493601	0.368314136717528	862.9929861859841	740.5987247679684	1.39836	19.566343	0.2510649426615851	0.2047993933094771	0.1394723254	-0.0482894712	-0.0513262877	0.1457899036	0.0236761129	-0.2796243821	0.1426770466	-0.0123214197	0.0186137264	0.0561498692	0.1089557813	-0.0874733691	0.0020298356	-0.1795321267	0.0062102277	-0.0303616559	0.0870043589	-0.0168411138	0.0781692129	0.1228633781	0.0191367745	-0.0787145644	-0.0188017522	0.0710120044	0.2299028369	-0.0880414464	0.0497949568	0.0243671821	-0.1787334767	-0.0579578287	-0.066735311	0.107665481	-0.0120198367	0.0874344267	-0.2565200944	0.18482113	0.0013941629	0.0249098486	-0.0604671972	0.0318547793	-0.0182646411	-0.18444551	-0.0031567783	0.0262583961	0.118348279	-0.0930672088	0.0046971398	0.0956950311	0.0191021465	-0.0261834516	-0.2756530639	0.1366004619	0.1131852867	0.0600458653	-0.2465031057	-0.0670236226	0.1490944231	-0.0360925485	-0.1170456387	-0.0528117997	-0.0127479535	-0.1090687361	0.0317477973	-0.1097422093	0.0135791508	0.2310576747	-0.2493722142	0.0341026527	-0.1672293884	0.130207099	-0.0181126796	-0.0537147605	-0.0100022721	0.1284824132	-0.1883216882	0.0822849835	0.0400563907	0.1386044847	0.0898496795	-0.0189246374078919	7.875690559450144e-05	0.0003581419010201	6.202650178821211e-09	-0.1082161799862717	-0.2026400548621864	0.0117107416108211	0.0410629918345499	-0.048210727940912	-0.0148153885113373	0.0002194957367418	0.0023242742885926	0.0006834273263324	-2.2572918607499963e-05	4.670729103778528e-07	5.09536654460818e-10	-0.0002591910193145	-0.0002591309600358	6.714885444909536e-08	6.717998449328952e-08	-0.0005589110898067	-0.000388910969006	1.512517418131859e-07	3.123816063089131e-07	0.0	0.0	0.0	0.0	0.0
897.1921251729573	0.8978171943932693	0.8060757145482016	804953.7094723674	1057.4902995847306	-1.6908559259377398	1118285.7337158031	2.858993762278772	846.6158752441406	-0.3187506564421483	716758.4402154023	0.1016019809823004	861.9905603880233	744.5598055092064	1.265464	17.706818	0.1991261736267678	0.1403125356789235	0.1829854197	0.0019664218	-0.0838579893	0.037586714	-0.0373627923	0.0848785174	0.1029739669	-0.0295129074	0.051303131	0.1891465502	-0.097450348	0.0180605138	-0.1649913664	-0.163316783	-0.0151435582	-0.1673471289	0.1681870099	0.0285089909	-0.1648765215	0.064492333	0.0244607275	0.1241509221	0.1649025402	-0.0567270209	0.0823817534	-0.0349240694	-0.0943475982	-0.0905812308	-0.1607732049	0.0064253746	0.1468846912	-0.1119945726	-0.017893487	0.0674785563	-0.0704429329	0.1683970488	-0.0226041781	0.1560535657	-0.1464072893	0.0774775758	0.1713309414	0.0834719032	0.1014070459	0.06279213	0.0796870094	0.0030164927	0.0065667899	-0.0767800984	-0.0697154926	0.0643526721	-0.1447324614	0.1199852146	-0.0236604433	0.1142305632	0.192667702	-0.1065767534	0.127083918	-0.0443979109	-0.006915455	-0.1982333213	0.0348659289	-0.0347531035	0.0854997005	-0.0368098585	-0.06686044	0.0595466453	-0.114919804	0.1214745226	0.0012265251	-0.2467160235	0.0007308031	0.0282277554	-0.0168155413	-0.0722165023	0.0695573818	-0.1801002963	0.0323424045	0.1357462967	0.0798077096	-0.0074289509080358	0.011495686499856	5.518931159400594e-05	0.0001321508081029	0.0265083042179128	0.1347244842041845	0.0007026901925094	0.0181506866440835	-0.0398322055336848	0.0083785224072272	7.019963772840831e-05	0.0015866045976777	0.0002019794077695	-0.0004814479185629	4.0795681162917964e-08	2.3179209828854881e-07	-0.0002030208922121	5.61701271024e-05	3.1550831786997713e-09	4.1217482674597136e-08	-0.000205979525162	0.0003529315646447	1.2456068932255606e-07	4.242756478596299e-08	0.0	0.0	0.0	0.0	0.0
896.3983047601932	-0.7938204127640347	0.6301508477208624	803529.9207769483	1057.1039411436836	-0.3863584410469229	1117468.7423815085	0.1492728449682086	846.9452935050772	0.3294182609365634	717316.3301904013	0.1085163906384698	862.6482418667186	746.1894790417439	1.261338	17.649092	0.135989774826289	0.0873992049614695	0.2025109502	-0.0457734533	-0.015731097	-0.0903780086	0.1321307299	-0.0603762576	0.1983987299	-0.0318001085	0.1061530703	-0.0911866098	-0.1332184985	-0.0733750825	0.0852655699	-0.1588182931	-0.0424593503	0.1008336391	0.021146151	0.0238143523	0.1641605444	-0.035892461	0.0550717213	-0.0460725282	-0.1444303799	-0.026000013	0.0796502527	0.046894345	-0.0355260354	-0.1839774338	-0.0083442482	-0.111546627	-0.0307835228	-0.3204266689	0.159883953	-0.0311821583	-0.0366459804	0.1803031447	-0.0306580766	-0.1207047837	-0.0244841264	-0.0414465136	-0.0293932664	-0.0495493871	-0.1338395406	0.0716221299	-0.0371710561	0.0209270546	0.1223822833	0.0611494536	-0.0259093264	0.0166001143	0.1169702141	-0.0293522034	0.0092509964	-0.1113807044	-0.1499858133	-0.0779606452	0.0832179802	-0.0250923322	-0.0875383213	-0.2382053381	0.007283995	-0.0262847778	0.0306287886	-0.2438478588	-0.0951392794	0.1708909631	0.0891946623	-0.0953604254	-0.123844089	0.0611699939	0.1895276938	0.1295701854	0.0194634402	-0.0270756987	0.0822609637	-0.086326605	0.0187527631	0.1326888823	0.0692973963	-0.0002077843858501	0.0072211665221857	4.317435100310325e-08	5.214524594113552e-05	-0.056442498583479	-0.0829508028013918	0.003185755646346	0.0068808356853953	-0.0465015267039063	-0.0066693211702215	4.447984487156471e-05	0.0021623919857941	0.0004799008106708	0.0002779214029013	2.30304788082491e-07	7.724030619062673e-08	-0.0003551341682599	-0.0001521132760478	2.31384487499942e-08	1.2612027746565098e-07	-0.0005589145328627	-0.0003529350077007	1.2456311966069317e-07	3.1238545504513016e-07	0.0	0.0	0.0	0.0	0.0
893.3451477438342	-3.053157016359023	9.321767766542331	798065.552997453	1060.7998465771946	3.695905433510916	1125296.3144981996	13.659716973455511	846.8281874318418	-0.1171060732353908	717117.9790290985	0.0137138323886127	862.7529931501908	739.0893914763992	1.529268	21.398064	0.0880142463677085	0.0553192906556906	0.0172898826	0.0106138031	0.0675893335	0.1834307846	0.1983288018	-0.2138441972	-0.0705622257	-0.1405311797	-0.2455238448	0.2056390952	-0.2802800046	-0.0967429717	0.1400997652	0.0043300885	0.050635664	-0.2267492945	-0.2647777858	-0.0153026132	-0.1268005906	0.0079226541	0.1358018642	-0.0284521531	0.0784050411	-0.0051838809	-0.0676731208	0.0113794872	0.3885781798	-0.1634696271	-0.087315588	-0.1721611946	0.2676301727	-0.2017059181	-0.0768212204	-0.1405158524	-0.0155132739	-0.0242976177	-0.0301156706	0.252196074	0.2188629029	-0.1159874941	0.2577329211	-0.095252202	-0.071665144	0.0856027744	-0.0286836618	-0.1942315036	-0.080705651	0.1354148531	-0.4649515688	0.022946315	-0.0370169296	-0.171175084	0.1591987707	0.2160612396	0.0353028569	0.024898979	0.0413583961	0.0062835548	-0.0714084235	-0.1007878679	0.0647691424	0.0433849746	0.0601766746	-0.2231744815	0.2755273128	-0.0317351115	0.1607099985	-0.0036576832	0.2923443248	0.1077930088	0.1244504938	0.1988296818	-0.1722878275	0.0571200694	0.1192066842	0.1058914541	0.0654477786	0.1294367287	0.0583804184	-0.0157243556044761	-0.015516571218626	0.000247255359176	0.0002407639823826	-0.0057735510654453	0.0506689475180337	3.3333891905304563e-05	0.0025673422425852	-0.0397221718482825	0.0067793548556238	4.5959652258470025e-05	0.0015778509363444	0.0002508805825557	-0.000229020228115	6.294106670348742e-08	5.2450264885892425e-08	-0.0004270700828428	-7.19359145829e-05	5.174775806878284e-09	1.8238885565935605e-07	-0.0005589458456732	-3.1312810499996464e-08	9.804921014086887e-16	3.124204583953287e-07	0.0	0.0	1.0	0.0	0.0
891.8753275865873	-1.469820157246886	2.160371294649261	795441.5999576824	1056.061456788261	-4.738389788933546	1115265.800513744	22.45233779186969	846.7718207667021	-0.0563666651396488	717022.516444556	0.0031772009389653	862.0831064256755	730.0160328504202	1.750686	24.496216	0.1146896747541464	0.0609579571363587	-0.1377584981	0.0342606319	-0.1559423844	-0.2361859227	-0.2163882321	-0.302801316	0.0104031096	0.1916590151	-0.2507268498	-0.287218213	-0.0355332611	-0.0046032719	-0.3934185136	-0.0327771599	0.1827244188	0.2189407123	-0.003768328	-0.0036327632	-0.2217643836	-0.0349576489	-0.2033707434	0.0294968355	0.0783005453	-0.0669456865	-0.0987178898	-0.0943157924	0.1274570272	-0.1455114507	0.1105163664	-0.1585305603	-0.0029152021	0.1698788085	0.2258781124	0.0775589391	0.0401028012	0.0176797341	0.1826700173	-0.2199561819	0.1559298771	0.0762563876	0.0849073234	0.1560121307	0.275512792	-0.1049214003	-0.0761870893	-0.1253271595	-0.2014928866	0.1433445783	-0.1959002401	-0.0020705369	-0.1085015265	-0.0405337972	0.0425691958	-0.2378210163	0.1116618949	0.079680306	0.2013008498	-0.0846491303	0.0394723945	0.0572912142	-0.0440805401	0.090036919	0.0599982065	-0.0235713373	0.3387207243	0.2261487689	-0.0413898043	0.0907983548	0.0841443957	-0.0624560995	-0.1466989621	-0.0630417225	0.0316052325	0.1587801668	0.0952916763	0.0254157701	-0.0963961911	0.1259946088	0.0471208409	-0.0163709382093344	-0.0006465826048582	0.0002680076178538	4.1806906490534267e-07	0.0237059408129596	0.0294794918784049	0.0005619716298275	0.0008690404414089	9.43036812657283e-05	0.0398164755295482	0.0015853517235951	8.893184300268074e-09	-0.0001860323428844	-0.0004369129254401	3.4608032599058975e-08	1.908929044166264e-07	-0.0001919686968716	0.0002351013859712	5.527266168557915e-08	3.6851980578580246e-08	-0.0003360176622578	0.0002229281834154	4.969697496089023e-08	1.1290786934919696e-07	0.0	0.0	0.0	1.0	0.0
895.9523829566183	4.077055370030962	16.622380490298305	802730.6725256428	1058.3383967561542	2.276939967893213	1120080.1620483869	5.184455617389546	846.8507747693793	0.0789540026771646	717156.234727498	0.0062337345387457	862.6978807937015	732.5245230455656	1.710426	23.932882	0.2337212119786655	0.1349230740121693	0.0911081863	-0.16157673	-0.1405484697	0.187689253	-0.1508854703	-0.1085653125	0.1994574928	0.0945123558	0.0138333411	0.0342286466	0.2917646191	-0.1170573818	-0.2124879765	-0.2032297431	-0.0464375055	-0.0974118107	0.1204614001	0.0094586188	0.005765678	0.17109385	-0.0370321148	-0.0710187027	-0.1767220105	0.2756396664	-0.1822959986	0.0206738406	0.0303410858	0.0779340571	0.0481537609	0.1346041103	0.0144038771	0.0558601042	-0.0065534637	-0.0052894348	-0.0566159289	0.1949229021	-0.0070514919	0.078395823	-0.1095304697	0.0421835959	-0.1286914333	-0.2398452651	0.2041162627	-0.2411856827	-0.1925348437	-0.1285487804	-0.0680627985	0.1122233558	0.128225703	-0.041565097	-0.0522674378	0.1023681222	-0.0356358642	0.1435314977	-0.1519073549	-0.1590875501	0.0439910238	-0.1742142445	-0.1030159125	-0.0673671344	-0.0577917575	-0.0275982741	-0.0332988306	-0.0378440484	0.2772089006	-0.0019597097	-0.138971645	0.0396023066	-0.100528206	-0.1037392328	-0.0121356852	-0.172379485	-0.1886728372	0.0194147314	-0.063771915	-0.1022909944	0.1483700751	0.1223675745	0.0355847396	-0.0163026001136188	6.833809571559976e-05	0.0002657747704645	4.670095326034474e-09	-0.0834975098730268	-0.1072034506859864	0.0069718341549962	0.0114925798389827	-0.0524067541329884	-0.0525010578142541	0.0027563610716156	0.0027464678787554	0.0006990024136636	0.000885034756548	4.886043743075386e-07	7.832865202979777e-07	0.0001099846338707	0.0003019533307422	9.11758139463688e-08	1.2096619687671929e-08	-4.403844189391256e-05	0.0002919792203638	8.525186512430354e-08	1.939384364443513e-09	0.0	0.0	0.0	0.0	1.0
896.962693307358	1.0103103507397009	1.0207270048117774	804542.0731851895	1058.9723720910415	0.6339753348872819	1121422.4848521273	0.4019247252454412	847.2896189395022	0.438844170122934	717899.698362647	0.1925842056508866	863.0105425850911	744.9462223439604	1.348378	18.866983	0.2113369662797355	0.1189238215626918	0.1007114613	-0.0682499056	0.1025593057	-0.0341077364	0.0731282855	0.0603527261	0.1511494735	-0.0557334152	0.0658436049	0.0400593574	-0.0464187845	0.1668662727	-0.0069490179	-0.1209718211	-0.1316993156	-0.093633304	0.0071325262	-0.0133638684	-0.0332947164	-0.1622331708	0.056331668	-0.1956379092	-0.0054723472	-0.1150396426	-0.0025178189	0.1440773162	0.0795975739	0.0685131951	0.0114681051	-0.0313322969	-0.1399909352	-0.1377932937	-0.1503234613	0.0534409904	0.1746036533	0.1111683881	-0.1409602468	0.0440891132	-0.0283600505	-0.0248905256	0.0652048634	0.1185657008	-0.1776797008	-0.1820252116	-0.0643555888	-0.1088319187	0.0742015461	0.074129167	0.0220256832	0.0289440474	-0.227249182	-0.0643352131	-0.241982076	0.0403341005	0.1382590375	-0.0499894602	-0.1041000504	-0.0029628014	-0.0549911502	-0.2569738793	0.1861995521	0.059655286	0.1718040337	-0.0144829631	0.0669077353	-0.0144529704	-0.0175545757	-0.0512015059	0.0946967728	-0.0578706525	0.057053479	-0.0394896393	-0.1031884876	0.1592394354	-0.0122340295	0.0086358804	0.1297442301	0.1185609488	0.023839813	0.0058578758329304	0.0221604759465492	3.431470927403003e-05	0.0004910866941775	0.0190921770837206	0.1025896869567474	0.0003645112257961	0.0105246438698834	-0.0322688439353839	0.0201379101976044	0.0004055354271267	0.0010412782889261	-0.0001160242417531	-0.0008150266554167	1.3461624674381794e-08	6.642684490397322e-07	-0.0002689892532239	-0.0003789738870946	1.436212070995906e-07	7.23552183499514e-08	-0.0001790157629593	-0.0001349773210653	1.821887720198868e-08	3.2046643387900284e-08	0.0	0.0	0.0	0.0	0.0
894.6812717568026	-2.2814215505553648	5.204884291338445	800454.5780323697	1059.4767330817456	0.5043609907040718	1122490.9479415684	0.2543800089439928	848.1766266637318	0.8870077242295338	719403.5900186674	0.7867827028428567	864.1226988922466	738.5858117793057	1.263894	17.684849	0.1518509465152151	0.08118014386828	0.0217736048	0.0235260962	0.1474918724	0.019084782	0.0106966593	-0.1702333304	-0.022519136	-0.150345767	-0.1197309767	-0.0691751081	-0.010484356	-0.0130433277	0.0441627806	0.0828962263	0.0150039292	0.1219476459	-0.1676497319	-0.1149076103	0.0405418884	-0.0214741114	0.2053036269	-4.14065e-05	0.1057243661	0.0587790435	0.0080225622	-0.0783927527	-0.0848114553	0.0778401928	-0.0457119376	-0.0378321661	-0.2103451212	-0.1054462092	-0.0256866036	-0.1599804056	-0.0238732964	-0.0958728459	-0.0808433159	-0.0404193887	0.2146624838	0.0169225205	-0.003398215	-0.0603267359	-0.1489151612	0.1294744652	-0.0832624744	-0.0058624517	-0.1216677379	-0.1227729987	0.144580344	-0.0344281531	0.0039079613	0.176884442	-0.0291078315	-0.0257958516	-0.0464492647	0.0559577356	-0.0950726637	-0.0057916433	-0.0557422735	-0.0129691749	-0.1015530784	-0.0712420591	0.1663761088	-0.1104882334	-0.0082538214	0.1384524873	0.0136826081	0.0513345192	0.3020295374	-0.1278434699	-0.0222092461	-0.0060086222	0.0822299392	0.2217739512	-0.0065411383	-0.0587294026	-0.0252555251	0.1145803187	0.0119549848	-0.0135148717733954	-0.0193727476063257	0.0001826517590513	0.0003753033498184	-0.0501219586408581	-0.0692141357245787	0.0025122107379958	0.0047905965841004	-0.0250564952751233	0.0072123486602606	5.201797319716287e-05	0.0006278279554722	0.000139060839984	0.0002550850817371	1.9337917217055658e-08	6.506839892482298e-08	0.0002169609769286	0.0004859502301525	2.3614762618526773e-07	4.7072065509812505e-08	-0.0005590147415507	-0.0003799989785914	1.443992237305073e-07	3.124974812709959e-07	0.0	0.0	0.0	0.0	0.0
894.9595398902752	0.2782681334725794	0.0774331541063132	800952.5780406131	1063.453061085827	3.976328004081324	1130932.4131328154	15.811184396041368	849.9524925808066	1.7758659170748388	722419.2396443262	3.153699755428058	865.4665751186284	733.9732540749214	1.13397	15.866911	0.1519365100123356	0.0970882359654456	-0.0327924227	0.0395072026	0.0761060036	0.0937676377	-0.213780913	0.061718693	-0.1083929677	-0.1311577904	-0.1505916537	-0.004727846	0.020321183	-0.0319874511	-0.1535498006	0.1874919709	0.0308476796	-0.0471191923	-0.0210319204	-0.2655598591	0.0031307588	-0.0160145024	0.0622384221	0.1067776195	0.0739397393	-0.1173088201	0.0365899499	-0.0655186186	-0.1057370654	-0.0462525831	-0.0358133135	0.0136557513	-0.1712949884	0.2517253182	0.0550300251	-0.1376708173	-0.0412710128	-0.1679562522	-0.0463656154	0.058304806	0.1389215056	0.2571416401	0.0259828609	0.0237316229	-0.0608402015	0.0952550304	-0.051642787	0.1972209188	-0.1208361178	-0.0105780039	0.1017777122	-0.0930307723	0.0057332511	0.0180591935	-0.0866851953	0.0044474114	0.1916182579	0.1052850823	-0.0636898923	-0.0799424143	0.0369283008	0.0699209288	-0.0853515952	-0.1069367232	0.1722181078	-0.0929603733	0.0777674118	-0.0117050957	0.0754038501	-0.0385538338	0.0488612135	-0.0803282771	-0.0344941254	-0.1675217019	0.0057040499	0.1368834696	-0.019139289	0.1175167435	-0.0617756964	0.1104315261	-0.0	-0.0136041734123608	-8.930163896540139e-05	0.0001850735342335	7.974782721906895e-09	0.0340372563742334	0.0841592150150914	0.0011585348214852	0.0070827734719564	-0.0042759654836146	0.0207805297915087	0.0004318304184157	1.8283880817063443e-05	0.0001019615821332	-3.7099257850800016e-05	1.0396164231105288e-08	1.3763549330801463e-09	0.0003150124312782	9.805145434959998e-05	9.614087700071688e-09	9.923283185980269e-08	0.0002439838175843	0.000802998559135	6.448066859728861e-07	5.9528103243008987e-08	0.0	0.0	0.0	0.0	0.0
894.5972741562978	-0.3622657339774378	0.1312364620142117	800304.2829278782	1060.4165239154167	-3.036537170410156	1124483.2041928556	9.220557987282518	847.9272317078894	-2.0252608729172152	718980.5902718047	4.101681603369401	863.8172175261108	734.2004458646517	1.340216	18.752771	0.2222493163211578	0.1546276882800902	-0.1111807595	0.0059071297	-0.0842171098	0.005355456	-0.000965236	-0.1686777025	-0.0230526272	0.0653599408	-0.0405172545	-0.0819547368	0.1163462253	-0.0747247356	0.2324256183	0.0210698191	0.1325455546	0.0711239477	0.1218536719	-0.0253857615	0.0710629197	0.0145409319	-0.1172348885	-0.154642818	0.0022745749	-0.0596762169	0.2553360491	0.1080810272	0.2796631902	-0.0185622138	0.1215087506	0.0829559861	0.0359938522	0.1576481156	0.1021378656	-0.0408633314	-0.0879041726	-0.0208334927	0.1523656239	-0.0546404678	0.0209258594	0.0793316868	-0.0241881361	0.0079059544	-0.0910974521	-0.0048308587	0.3268240258	-0.0745401306	-0.0548112929	0.210207177	0.0412399865	-0.2207211774	-0.0400494287	-0.1656193791	0.0871418847	-0.003668647	-0.2013471271	0.0213704377	-0.0023903524	-0.1967076615	0.0807794138	-0.1290787447	0.0239318819	0.007374895	0.0880097298	0.2599362876	0.0453273884	-0.0156105701	0.1929963375	0.0702514496	0.0126996438	-0.035428257	-0.1400941986	-0.1753454836	-0.0348164464	-0.0564616379	-0.0262135421	-0.0497527909	-0.1430667915	0.10612066	-0.0119549848	-0.0136677104316618	-6.353701930099896e-05	0.0001868063084437	4.036952821655515e-09	-0.1124173233613419	-0.1464545797355753	0.0126376545917285	0.0214489439255239	-0.0247969333041311	-0.0205209678205165	0.0004211101202906	0.0006148879012895	0.0007060218279756	0.0006040602458424	4.984668215780078e-07	3.648887806071808e-07	0.0002389364178159	-7.60760134623e-05	5.787559824316051e-09	5.7090611758694336e-08	-0.0001800845580263	-0.0004240683756106	1.7983398719301297e-07	3.2430448039527815e-08	0.0	0.0	0.0	0.0	0.0
