global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
907.1209993088146	-0.9232000028899848	0.8522982453360678	822868.5073870224	1056.1439072569394	4.108872514715813	1115439.9528359547	16.88283334218705	849.8425147920497	-0.001659797219645	722232.2999480751	2.7549268103414146e-06	863.9884385857971	750.0473619255039	1.192937	15.028881	0.0742275109309009	0.0459627224123053	-0.0783822891	-0.0395930674	0.1565697758	-0.0615425134	-0.0075067474	0.0833579265	-0.0664002836	-0.1003211524	0.0902326038	0.0244346665	-0.1149112541	0.030390359	-0.1618635931	0.0882122642	-0.056519526	-0.0057333175	-0.0412893726	-0.098286634	-0.0334538937	-0.0712936211	-0.0122050169	-0.075626925	-0.0359902788	-0.0239354841	-0.0406830332	-0.0267121843	0.0254151312	0.0231149169	-0.108991094	-0.1956772409	-0.0266505036	-0.2199457067	0.0081072296	0.010228136	0.1015927737	0.0991768354	-0.1120022619	-0.0616240789	0.0246952527	-0.1388476562	0.0399284272	-0.0202222251	-0.0703504577	0.1132521701	-0.0859632493	0.0029013613	0.0922149295	0.0449129003	0.0242235925	0.0147171248	-0.0425276104	0.0558435743	-0.0949576753	0.0309481135	-0.1764709972	-0.1555573305	-0.0346859483	0.0386956919	-0.1001293597	-0.0256000078	0.0380576169	-0.0320652945	0.0107120244	0.1117224308	-0.0939924078	-0.0823701127	-0.1247482184	-0.0447036412	-0.0572463173	0.1176235842	-0.0039355975	-0.0853896297	-0.0824610057	-0.0091718254	-0.1414502184	0.1308183475	-0.1425027656	-0.0486252462	-0.2047385971	0.1437067008	0.1082959623	-0.037340941044178	-0.0003982245775517	0.0013943458780647	1.5858281416630454e-07	-0.0017253717181944	0.0303295712295579	2.976907565945096e-06	0.0009198828909688	-0.0131079922328751	0.0334497100836586	0.0011188831046808	0.0001718194603771	-6.50209557113535e-05	3.773604261738512e-09	4.227724681617794e-09	1.4240089124211058e-17	-0.0005519972498384	-0.0001530015726527	2.3409481234199438e-08	3.0470096382915697e-07	-7.601797000210856e-05	4.799475454569143e-05	2.3034964639011683e-09	5.778731763241476e-09	0.0	0.0	0.0	0.0	0.0	0.0
908.0706550971692	0.949655788354562	0.9018461163553246	824592.3146486019	1055.6819708336334	-0.4619364233060423	1114464.4235431843	0.2133852591767791	849.0758740234374	-0.7666407686122056	720929.8398486642	0.5877380680983134	862.9933692648347	743.0312391540315	0.934578	11.774013	0.0584780082135274	0.0342046587992631	-0.0459099792	-0.0569206787	0.127740766	-0.1503542192	0.0318539	0.064020408	-0.10170069	-0.087247491	0.0147808471	0.0366973518	0.0124698428	-0.0132541138	-0.0012960325	0.0583007905	-0.0648154446	0.0675650818	0.0923544537	-0.0522512514	0.0559203036	-0.0275668883	0.0256515549	-0.2738526159	-0.0696407523	-0.1150573842	-0.0320428256	-0.1898333967	0.1434605708	0.1174125107	0.062286101	0.0751623066	-0.0256294285	-0.102593795	-0.0224558164	0.12680999	0.1338539454	0.016478278	-0.0857854834	-0.0717078344	0.0605573197	0.0087417273	-0.0370025529	-0.0554532722	0.0532096885	0.1639469975	-0.0967440224	-0.0363357376	0.1872468725	0.1182092938	0.1296466837	0.0321350256	-0.191010031	-0.0755990778	-0.1251848478	-0.0076236679	-0.001389738	-0.2151035455	0.0724659255	0.0490329858	-0.0731899644	0.0228547926	0.0156114782	-0.0517984819	-0.0370351122	0.0576832428	-0.0443468671	-0.1220869138	-0.0658479852	-0.0099188484	-0.1421711082	0.2268276206	-0.0061448037	-0.0825179838	0.0118068054	0.0483330687	-0.0343794761	-0.1597449007	-0.0520962063	-0.2146228469	-0.1553422355	0.1412592515	0.0993643757	-0.0348537196029781	0.0024872214411998	0.001214781770163	6.186270497564477e-06	-0.001644251794957	8.11199232374001e-05	2.703563965219316e-06	6.5804419460416855e-09	0.0028576449265926	0.0159656371594677	0.0002549015699077	8.166134526480426e-06	-0.000512989338804	-0.0004479683830926	2.631580617265651e-07	2.0067567225064008e-07	-0.0003400157414399	0.0002119815083984	4.4936159902903314e-08	1.1561070442692497e-07	6.291273229919406e-05	0.0001389307023013	1.9301740041933173e-08	3.958011885350055e-09	0.0	0.0	0.0	0.0	0.0	0.0
909.178096572407	1.107441475237806	1.2264266210768884	826604.811287025	1055.324006322342	-0.3579645112913567	1113708.758320239	0.1281385913440599	849.6634990377987	0.5876250143612651	721928.0615971554	0.345303157503077	863.6129214187207	753.5578912741631	1.0945	13.78875	0.0625313568377298	0.0351073088577277	-0.0840037672	-0.0773222388	0.063420418	-0.1257765333	-0.1051532802	0.0565263637	-0.0441187158	-0.1091370315	-0.0561483149	-0.1030419959	-0.0294871456	0.0102509172	-0.0028277377	0.0582914613	-0.1555157491	-0.1743131559	-0.0005039023	0.0170643016	0.194125067	0.0154003393	0.147277365	-0.1997585875	0.0352222792	-0.0426613274	-0.0941873342	-0.1459157314	0.0748392846	0.0354295093	-0.1377604798	0.0882211049	0.1225436032	0.0365360222	0.0258260235	-0.0781484785	0.1206443523	0.0797372681	-0.075427712	-0.0978797978	-0.1719318835	-0.0136923983	0.0952835362	-0.0926153191	0.1129104393	0.1732285972	-0.1049893675	-0.0660052872	0.0506518208	0.160374986	0.2164074726	-0.0715265443	-0.0082189378	0.0265553628	-0.0104259931	0.0986420627	-0.1414514842	-0.1214679275	-0.125920611	-0.1015955327	-0.1417864407	-0.012274422	0.0114634242	-0.0335555993	0.0222646184	0.1107068667	-0.0600707008	0.0324041474	-0.0561298203	-0.0456690604	0.0320097818	0.0337465036	-0.0848000542	0.0636628053	-0.0942656511	-0.0676089375	0.0580825813	-0.0781535986	-0.134685058	0.0182299817	-0.0967712701	0.1386044847	0.0898496795	-0.0233410820516724	0.0115126375513057	0.0005448061113429	0.0001325408233877	-0.0285893218466526	-0.0269450700516956	0.0008173493236514	0.0007260368000907	-0.013114377038363	-0.0159720219649556	0.000255105485649	0.0001719868851043	-0.000350988906542	0.000162000432262	1.231932125155488e-07	2.6244140053074848e-08	-0.0003400112429152	4.49852470004548e-09	2.023672447691928e-17	1.1560764530873912e-07	6.294034690795334e-05	2.7614608759276956e-08	7.625666169279354e-16	3.961487268893511e-09	0.0	0.0	0.0	0.0	0.0	0.0
909.1305939514256	-0.0475026209813904	0.0022564990001016	826518.4368584718	1052.572965701055	-2.751040621287075	1107909.848124714	7.568224499971575	849.7303284409467	0.066829403147949	722041.631072359	0.0044661691251111	863.1977242127338	750.7970010445093	1.040712	13.111115	0.1290736645974306	0.0710316409772418	-0.0770010496	-0.0666584084	0.0212145935	-0.0188509202	0.1032908647	0.0015513521	-0.0531170046	-0.1223145783	-0.0064587944	-0.0148673434	0.0164747542	-0.1117559277	-0.0553694917	0.1164102838	-0.0877045074	-0.0853458881	0.0720842178	0.0220193976	0.0041597578	-0.1471524367	0.1119385124	0.0465396075	-0.016067747	-0.0067635769	-0.1076816521	-0.0756494231	0.02123148	-0.2087087146	-0.1570528566	-0.0730011428	0.084607992	0.1822028634	0.1183413359	-0.0916428897	0.0090260479	0.1152521576	-0.1118401422	-0.0828716051	-0.0576152107	0.1089784314	0.0247029927	-0.0386675374	-0.0664953348	0.0225269144	0.0150085432	0.0816725783	-0.0723712237	0.0672165772	0.1498910218	-0.1183763821	0.0557989799	0.1375293112	-0.0239106147	0.1376433758	0.0300553924	-0.1814032683	-0.0050270358	-0.0545477282	0.0625230938	0.05262587	-0.0511438842	0.157121975	0.0558642545	0.1135132057	-0.1847894017	-0.00212678	0.0296690322	-0.0127748679	-0.0263736556	0.0468884145	-0.1374405504	0.0653086728	-0.0229289883	-0.1211881519	-0.0167873999	-0.0244672214	0.0602046684	0.0507472424	-0.0035256532	0.1357462967	0.0798077096	-0.0348965416043114	-0.011555459552639	0.0012177686159414	0.0001335286454726	0.0309359282374259	0.0595252500840784	0.0009570316559111	0.003543255397572	0.0104331891354689	0.0235475661738319	0.0005544878727109	0.0001088514355364	-0.0005290046123511	-0.000178015705809	2.798458798887376e-07	3.168959151471203e-08	0.0001669846007528	0.0005069958436679	2.570447854966271e-07	2.7883856888572016e-08	5.904412064742945e-05	-3.896226260523885e-06	1.5180579073195934e-11	3.4862081830282047e-09	0.0	0.0	0.0	0.0	0.0	0.0
909.3099189808196	0.1793250293940218	0.0321574661671668	826844.5287569046	1050.6487148302492	-1.924250870805736	1103862.7219744544	3.702741413796633	850.2518210018383	0.5214925608916019	722928.159116942	0.2719544910652811	864.3021222989106	760.989105596775	1.019646	12.845724	0.0846105958224881	0.055279707121718	-0.1097213281	-0.1213207764	0.0179115403	0.1462984433	-0.012243515	0.2549912858	0.0121855854	-0.1529344815	0.0835110584	0.029117025	-0.0632886801	-0.0996859168	0.0929763586	0.1059229262	-0.0761917991	-0.0021955074	-0.0581103439	-0.067836546	-0.0852138231	-0.0850223026	0.0927894661	0.0649918423	-0.1134971838	-0.1838545653	-0.0464867527	0.092932455	0.232149594	0.078329779	0.0489168775	0.0643459858	0.092630203	-0.1161988833	-0.0419455044	-0.2604906394	-0.1867297908	0.2355849991	-0.1170874713	-0.1120002469	0.0734527194	-0.0265452541	0.106139591	-0.0429200398	-0.0734406506	0.1303051928	0.0134725341	-0.0047261587	0.0510086738	0.1153260494	-0.1428025108	-0.1883172577	-0.0195880053	0.0313094886	0.0304278752	0.1099176818	-0.0619041901	-0.2220394574	0.0780840721	-0.0379700163	-0.0313047569	0.0263407044	0.0026029246	-0.0691385212	-0.0348362626	0.0470443054	-0.1094378449	-0.0438600191	-0.0456450126	-0.0062376926	-0.0464301466	0.0905677175	-0.127861838	0.2476981072	-0.0351962358	-0.1245855356	-0.0449936335	-0.0988057993	0.1561818907	0.1016294533	0.0718970898	0.1326888823	0.0692973963	-0.0286200723936786	0.0062764692106328	0.0008191085438194	3.939406575202156e-05	-0.0211456034307104	-0.0520815316681363	0.0004471365444488	0.002712485940899	-0.0006661720934602	-0.0110993612289291	0.0001231958196902	4.4378525810514557e-07	-0.0005289990433987	5.5689523999202795e-09	2.7983998791673974e-07	3.101323083257784e-17	-9.600496753447985e-05	-0.0002629895682872	6.916351302792983e-08	9.216953791296529e-09	1.897458359131064e-05	-4.0069537056118814e-05	1.6055677998916786e-09	3.60034822463635e-10	0.0	0.0	0.0	0.0	0.0	0.0
907.1062919832744	-2.2036269975451432	4.855971944309823	822841.8249556456	1053.0802556051087	2.431540774859513	1108978.0247453211	5.912390539804403	849.7778783461627	-0.4739426556756143	722122.4425265056	0.2246216408688539	863.8182621520647	755.1972641429835	1.284104	16.177416	0.0965712434665441	0.042957598166539	-0.1467849734	0.0278032813	0.0517153044	0.1090096557	-0.118178529	-0.1328251227	-0.0914467922	-0.0232004584	0.1530790563	-0.0679773099	-0.2276308532	-0.0013086053	0.0542989268	0.1456032926	0.1282855892	-0.1228198273	-0.130537562	-0.2065253104	-0.2279871395	0.0705806658	0.0841331179	0.0165224777	-0.0496187333	-0.0959249989	0.0551478374	-0.0217051832	0.0931122702	0.0231611604	0.2392307265	-0.138551072	0.0441715677	0.1259436843	0.0714070026	-0.1017774302	0.0274939123	-0.1759660421	-0.1436105706	0.0692918397	-0.0134364802	-0.1741671469	0.0864452924	0.0550047197	-0.2249422823	-0.0373687645	0.0651752129	-0.0312532659	0.0367400569	0.1314911684	-0.1234453053	-0.02402264	-0.0772773973	0.0866562227	-0.0048869628	0.0922631863	0.2780676944	-0.0732056785	-0.0269352538	-0.1191500722	-0.1513906702	-0.107398041	-0.0554554591	0.0252506544	0.0193568617	-0.0624917513	-0.1715039416	-0.0024940694	0.0830806582	0.0691592425	-0.0189657749	0.033726473	0.0021750888	-0.0290585374	0.0894601287	-0.1026077443	-0.0271990326	0.1070783159	0.2475712548	0.0398769567	0.0709775458	0.1294367287	0.0583804184	-0.0348753356074666	-0.0062552632137879	0.0012162890337334	3.912831787376936e-05	-0.0036575155987179	0.0174880878319925	1.3377420354864758e-05	0.0003058332160194	0.0191151650167427	0.0197813371102029	0.0003913012978674	0.0003653895336173	2.296078046578446e-05	0.0005519598238644	5.27197439597949e-10	3.046596471605128e-07	-0.0002070040087553	-0.0001109990412208	1.2320787151941332e-08	4.285065964076432e-08	-0.0003789976575346	-0.0003979722411259	1.5838190470678e-07	1.4363922441671398e-07	0.0	0.0	0.0	0.0	0.0	0.0
905.3857414446312	-1.7205505386432378	2.960294156025536	819723.3408112446	1050.1238545360652	-2.9564010690435225	1102760.1098656831	8.740307281041682	847.9133542767693	-1.8645240693933829	718957.056360882	3.4764500053472607	862.3391466863848	751.8639390194458	1.256759	15.832914	0.0531841774902825	0.025969802488383	-0.0048435939	0.3039087959	0.0414726167	0.0259031929	0.0052642161	-0.1633458094	0.0420812185	0.1760681196	0.2032930911	-0.0595304394	0.0254725498	-0.0839063247	-0.1163545016	-0.1013755493	0.2378340071	-0.0748596755	-0.0639971379	-0.127955242	-0.1923165528	0.0140733466	0.1334898672	-0.1027977625	0.0363366165	-0.0267529202	0.0231118676	-0.0022245616	-0.0553891339	0.0683221608	0.0977324311	-0.0908223718	0.2520739785	0.0584190417	-0.0831697621	0.0264379416	0.0431745281	0.0433125918	0.0902594877	0.2090660046	-0.0167282368	-0.1156665137	0.0276127384	0.1630766429	-0.1478844677	0.0690660923	0.0974721676	0.1086743913	-0.0970426077	0.2167587643	0.0888590374	-0.1007513796	-0.0462894083	-0.0116188288	-0.0454720427	0.0084897972	0.0966706095	0.0141602299	-0.0355186798	-0.1622714306	-0.0256011833	-0.1753924826	-0.007385809	0.1115350063	0.0354932137	-0.0195291332	-0.1125156995	-0.1914459955	0.0068199404	0.21203511	-0.0210714107	-0.0478393965	0.0179697321	-0.0130820485	-0.0539998757	0.0246771372	0.0627478551	0.0033105237	0.2349212024	0.0658091902	-0.0512641338	0.1259946088	0.0471208409	-0.0306960596995935	0.004179275907873	0.000942248081081	1.746634711412852e-05	0.0148019387186622	0.0184594543173801	0.000219097389831	0.0003407514536954	0.0349088624017213	0.0157936973849786	0.0002494408770882	0.0012186286741823	0.0001849358841391	0.0001619751036733	3.420128124231061e-08	2.6235934209981317e-08	-0.0003400348248838	-0.0001330308161285	1.7697198039814777e-08	1.1562368213375655e-07	-0.0003789685797354	2.9077799199993693e-08	8.45518406315154e-16	1.4361718442666626e-07	0.0	0.0	0.0	0.0	0.0	0.0
904.7886040081186	-0.5971374365126394	0.3565731180848864	818642.41794296	1045.700235533824	-4.423619002241139	1093488.9825954952	19.56840507698889	846.8500302303538	-1.0633240464154596	717154.9737011512	1.1306580276853466	861.0145128820417	730.9511837311322	1.410805	17.773617	0.0592540636740878	0.0291416942713673	0.2391714595	0.116148626	0.0209382843	0.0376498787	0.0957252342	-0.0485544032	0.1836198094	0.0122372385	0.169593652	0.1644611542	0.0529120813	-0.0819284991	0.0694850442	-0.1644931914	-0.0111044607	0.0750711876	0.1182886028	-0.2483184911	-0.1262143405	-0.0883442217	0.1538269308	0.0726711807	0.0661590947	-0.049990484	0.1723912716	0.1235947425	0.0044863696	0.033437623	0.0433492671	0.1075021134	0.19417746	-0.0451202304	-0.0354133997	0.128452427	0.0481349555	0.0293529668	0.1633237973	-0.0679791924	0.0885421843	-0.0203165026	-0.1442191884	0.0207368351	-0.202017886	-0.0240548385	0.153969486	-0.0272468026	-0.1022971447	0.1917509418	0.065494544	-0.2154147621	-0.1151825954	-0.1478819926	0.1619370971	0.0152603253	0.0403838149	-0.0245103473	0.0721518571	-0.1265439628	0.2016550996	-0.0370534393	0.1470373198	0.1305670112	-0.0630687236	-0.0852323613	-0.1784294907	-0.0038397835	0.0203725358	0.0686462509	0.0503342796	-0.0277415933	-0.0161091263	0.0084389693	-0.1072139407	0.0775611412	0.0225373828	-0.0926219428	0.3532345482	-0.0370297555	0.0117703152	0.1223675745	0.0355847396	-0.0188832638516061	0.0118127958479874	0.0003565776536893	0.0001395421457462	0.0148196540898339	1.771537117170076e-05	0.0002196221473423	3.1383437575112626e-10	0.0497280137239926	0.0148191513222713	0.0002196072459123	0.0024728753489335	0.0004080166584743	0.0002230807743352	1.6647759359253358e-07	4.976503187799245e-08	8.892276036864821e-05	0.0004289575852524	1.8400460994561138e-07	7.907257311580032e-09	-0.0003790182428009	-4.9663065499979716e-08	2.4664200748552747e-15	1.43654828375882e-07	0.0	0.0	0.0	0.0	0.0	0.0
907.2256634053764	2.4370593972578263	5.939258505762679	823058.4043413253	1049.609847248974	3.909611715149822	1101680.8314420143	15.285063763236732	848.2759670840993	1.4259368537454975	719572.1163324639	2.0332959108696085	863.047907582339	737.8070310267007	1.136957	14.323631	0.1222996628645527	0.0560330260569824	0.1514052509	-0.0004410157	0.079278556	0.06722436	-0.0048740078	-0.0885790999	0.1084441268	-0.0412736909	0.0669686778	0.102628962	0.0853726322	0.0663523512	0.1439910983	-0.1001530821	-0.1373689759	0.1341801582	0.1032484293	-0.105583601	-0.0120472648	-0.0467438285	0.1233918359	0.1550597762	0.1868883295	-0.0926586491	-0.0486901346	0.0015640281	-0.0135101143	0.209780505	-0.0322630515	-0.2352957397	0.1016141288	-0.0518972178	0.0749623212	-0.0512529636	0.0571525202	-0.0889398967	0.0825212506	-0.115749503	0.104669377	-0.0073549267	-0.1221153685	0.0020447007	0.0561470519	0.0276068654	0.3395594125	-0.0357777297	0.0542701906	0.0617371498	0.0555197521	-0.0196951363	0.0551596565	0.215070056	-0.0458794274	-0.0325519914	-0.0038372886	-0.1033132122	0.1012187949	-0.0280347535	0.03731951	0.0283980229	0.1880779997	-0.0329103409	-0.0172541465	-0.1098050869	0.067127112	-0.035533638	0.1788334505	0.1987341998	0.1568320651	0.058057454	0.1834244218	-0.0262054522	-0.0310575031	0.084160393	0.2187596832	-0.0129573152	-0.1291075292	0.0361721182	0.055645224	0.1185609488	0.023839813	-0.0022321183983251	0.016651145453281	4.982352544141409e-06	0.0002772606449063	-0.00456121791251	-0.0193808720023439	2.0804708845402083e-05	0.0003756181995712	0.0166085535466322	-0.0331194601773604	0.0010968986424397	0.0002758440509113	0.0002910233466292	-0.0001169933118451	8.469458828325952e-08	1.3687435016484816e-08	-0.0003399799235095	-0.0004289026838781	1.8395751223787876e-07	1.1558634838952548e-07	0.0001380494661072	0.000517067708908	2.673590155954716e-07	1.9057655092482962e-08	0.0	0.0	0.0	0.0	0.0	0.0
908.7730228891008	1.547359483724449	2.394321371871994	825868.4071309943	1055.1613052297846	5.55145798081071	1113365.380054223	30.818685712706927	850.3126278866039	2.0366608025045707	723031.5651434221	4.147987224458562	864.4715403064297	748.4815918659915	1.227138	15.459746	0.0616630729041159	0.0354260314039104	-0.0378121973	-0.0827863035	0.081954711	-0.0256515386	-0.1233695328	0.0012780196	-0.0391481967	-0.1163985777	-0.0414391164	-0.0362451179	-0.0646563281	0.0848564819	-0.0906897447	0.1101607056	-0.0723045605	-0.0094267897	-0.0148291578	-0.0988865128	0.0043244989	-0.0097113753	0.0623310472	-0.1472657763	0.2798991069	-0.0258795977	0.0215604408	0.1254708271	0.1268794141	0.2071751502	-0.0678136682	-0.0239493076	-0.1615178267	0.0348065382	0.1591734968	0.0405280358	-0.2527745334	-0.1283317192	-0.1061862092	-0.0627905503	-0.0077420206	-0.0298500424	0.0284183714	-0.004457802	0.0875733602	0.0586567544	0.0241795732	-0.0243551031	0.0010671244	0.1595686808	-0.0149505164	0.0410590314	-0.1116084407	0.2387030803	0.2919999963	-0.0421903009	-0.032062894	-0.1647096076	-0.0593322111	-0.0689839727	-0.2130051251	-0.021674729	0.078733994	-0.0047244751	-0.1055221959	0.0075517836	0.0168879633	0.1213676495	-0.02300893	0.1075201599	0.0498795364	0.006330507	0.2791675383	0.0264559045	-0.1553536642	-0.0094245387	0.0765050236	0.0208828812	-0.2248660994	-0.0581826636	0.1497847447	0.1145803187	0.0119549848	-0.0021761361716414	5.5982226683700016e-05	4.735568637526088e-06	3.1340097044651742e-09	-0.0047142974716223	-0.0001530795591123	2.222460065094441e-05	2.3433351418016237e-08	0.0026883118864873	-0.0139202416601449	0.0001937731278768	7.227020799028905e-06	-0.0002525457621132	-0.0005435691087424	6.377936196133699e-08	2.954673759790071e-07	-0.0003399659121581	1.4011351400021032e-08	1.9631796805487128e-16	1.1557682142948897e-07	-0.0002690428029625	-0.0004070922690696	1.65724115536317e-07	7.238402982591858e-08	0.0	0.0	0.0	0.0	0.0	0.0
908.838809571994	0.0657866828931901	0.0043278876460891	825987.9817842392	1058.2391251946374	3.077819964852779	1119870.0460927114	9.472975736046362	851.7442877556296	1.4316598690256797	725468.3317243446	2.0496499805786264	865.9336030930067	748.1175860494686	1.04882	13.213257	0.0515221166013886	0.0300712117372741	-0.0583268004	-0.0492344216	0.0820045403	-0.1258389681	-0.0682547328	-0.02708449	-0.1101467187	-0.0934828327	-0.0383389885	-0.1791853967	-0.0972852414	0.0018959431	-0.2600757121	0.196425475	-0.0369070023	-0.1479221361	-0.1404402234	-0.0352829043	-0.0294952561	0.2052012709	-0.0060381047	-0.2165539891	0.0449734714	0.1086648817	-0.0928183573	-0.0494721944	-0.1082293598	-0.0519598653	-0.0500736614	0.1428263563	0.1558962965	-0.0783289613	-0.0461661523	-0.0162428807	-0.1237566003	-0.0207888517	-0.1750191686	-0.0295864382	-0.1088833872	-0.0911944563	0.1424905311	0.143683768	0.0487642123	-0.0154258293	-0.1216266287	0.0797929958	0.0027476138	0.1040826012	0.2213914134	0.0468269311	0.0725269819	-0.066057555	-0.0023719947	-0.2363273879	0.0192535756	-0.0990374131	-0.0945874873	-0.12849899	-0.1352698075	-0.016904331	0.0308921632	0.1124430494	0.0089402262	0.1767526191	-0.0787379702	0.1637488301	0.0081438364	0.104366621	0.0557785145	-0.0832756432	0.0686831638	-0.0248887255	-0.0224376518	0.0640788354	0.0168787828	-0.141606738	-0.2204810519	-0.0837821103	0.1504404082	0.1104315261	-0.0	-0.0022273533738683	-5.121720222690026e-05	4.9611030520825e-06	2.623201803951197e-09	0.022797698475216	0.0275119959468383	0.0005197350557668	0.0007569099209788	-0.0056463332408611	-0.0083346451273484	6.946630939883244e-05	3.1881079066853015e-05	-0.0003910228028614	-0.0001384770407482	1.528988323575853e-07	1.9175890814378653e-08	-0.0001669471365655	0.0001730187755925	2.993549670756247e-08	2.7871346407419714e-08	-0.0002700321531212	-9.893501587000092e-07	9.788137365197337e-13	7.291736371927119e-08	0.0	0.0	0.0	0.0	0.0	0.0
908.0861926513836	-0.7526169206104214	0.5664322291891134	824620.5332840858	1057.0865214123703	-1.1526037822670787	1117431.9137517055	1.3284954788963754	850.4452472282859	-1.2990405273436636	723257.1185331803	1.6875062916813035	864.9446130897184	753.3754605017473	1.302134	16.404558	0.0755666497733378	0.0408562532562174	-0.1200600758	0.0264954671	0.0414091996	0.0837464534	0.1056959178	-0.1022513454	-0.1652169287	0.0020972139	0.0672018664	0.2027288669	-0.1316767507	0.020521463	0.0150888593	0.1516088931	0.0502370874	0.127141439	-0.0525758233	-0.0843812658	-0.0093883395	-0.0712266646	-0.0897291078	-0.0904410413	0.0369354159	-0.0344944656	0.0066229451	-0.0545809117	0.0621946513	0.0808238747	-0.1294866532	0.1713933128	-0.0294181501	-0.1186935262	-0.0099332708	0.0500641434	-0.0411864083	0.0521907968	-0.1591939425	0.0217202211	0.1352278228	-0.0626263103	-0.0501463654	-0.0520724423	-0.087037168	-0.0931920183	-0.0504075981	-0.0544833995	0.0592066854	-0.0124338847	0.1098169121	0.0047499993	-0.0802204555	-0.0304572383	-0.0237093044	-0.189825027	-0.0433147206	-0.1559335112	0.1586278632	0.1191655229	-0.0229975764	-0.0682717247	-0.0028844778	0.1229170478	-0.0264824907	-0.054418821	-0.0581312964	0.1237148069	0.090938185	0.0283123673	0.1384751474	-0.0514980802	0.2264454126	-0.0743924112	0.189680144	0.0213235909	-0.0731851557	-0.12369065	0.0177675653	0.0134153159	0.0423817963	0.10612066	-0.0119549848	-0.0256703438787724	-0.0234429905049041	0.0006589665548544	0.000549573803813	-0.0046818122601024	-0.0274795107353184	2.1919366038845144e-05	0.0007551235102524	-0.0057371739126494	-9.084067178830035e-05	8.252027650949707e-09	3.291516450398483e-05	-1.2037676231059518e-05	0.0003789851266303	1.4490564904381527e-10	1.4362972620701526e-07	-0.0002789980688888	-0.0001120509323233	1.2555411434520761e-08	7.78399224436796e-08	-0.0002700020548483	3.0098272900001746e-08	9.059060315629797e-16	7.29011096223044e-08	0.0	0.0	0.0	0.0	0.0	0.0
