global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
881.225715809268	0.7977210892152016	776558.7622035567	0.6363589361786876	808.7435945688292	-0.1762805983078124	0.0310748493397603	654066.2017561108	866.5336960468096	0.0494326561996558	750880.6463845447	0.0024435874989533	919.4970791204332	649.0463690314392	1.124666	15.187773	0.0581464060776482	0.0381645477536605	0.1822098633	0.0241341609	0.1726991083	0.0743830069	0.0381997979	0.058118649	0.1482370573	0.170354161	0.0132929009	-0.1219810776	-0.0304106603	-0.0936399408	-0.0535025918	0.0559914298	-0.0348689086	-0.0476684727	0.2181480215	0.0297310094	0.177222404	-0.0845050227	0.1285065136	0.0090575895	0.1326500625	0.0238358023	0.1087782063	-0.0037176101	0.0060677103	0.0508664359	0.1625873278	-0.0664899666	0.0615611803	0.1785009627	-0.197779027	0.0522238906	0.0090657801	-0.0925985286	0.2222624127	0.1501737616	-0.1459585622	0.1264201908	-0.2936006075	0.1987546824	-0.0380888133	-0.0033650815	-0.1629526677	0.029131664	-0.1107773731	-0.1230181092	0.0449440777	-0.0404612976	-0.0321018937	0.0493069878	0.013917686	0.1305787688	-0.0110647462	-0.0080917314	-0.1424971086	-0.1434781712	0.037691639	-0.0072992389	0.0723838684	0.0659944719	0.1072490145	0.1402731953	0.0440889703	-0.1789655758	-0.0636645815	-0.041427276	0.049339195	-0.1094615342	0.013425384	-0.1056705315	0.1135786236	-0.1044146506	0.0770590818	0.0128820549	0.1391960128	0.0411690198	-0.0589709456	0.0160363015	-0.0825257998	-0.0143288123	0.1997370463	-0.1668724248	0.0285635318	0.0537965498	0.1437067008	0.1082959623	0.0233565193210552	8.246797098369896e-05	0.0005455269947948	6.800966238168213e-09	0.0952302108431411	-0.0024154723664366	5.834506753018853e-06	0.0090687930572291	0.0178891058920527	-0.0319321622407925	0.000320020109617	0.0010196629853723	0.0003030087217447	0.0002160517652737	9.181428545335705e-08	4.6678365277884554e-08	-0.0008258138882599	-0.0001458730293521	2.1278940692387792e-08	6.819685780429346e-07	0.0012316257495675	-0.0001124012753628	1.5169019869977062e-06	1.2634046703184013e-08	0.0	0.0	0.0	0.0
884.0554903526435	2.8297745433754926	781554.1100226529	8.007623966335977	812.4161716727323	3.6725771039031088	13.487822584113346	660020.0359953784	869.4691723695736	2.935476322763975	755976.6417010312	8.61702124150791	921.8656813287564	648.2083135673624	1.112472	15.023112	0.0444673458662828	0.0224062713463286	0.0509127353	0.1594603984	0.0736367481	-0.0873294919	0.1290550643	-0.0289312731	-0.028721036	0.1861294438	0.0747228188	-0.07163402	0.0678041018	0.1742337846	-0.0399254491	-0.0125722749	0.1066137596	0.1567939337	0.1844215659	-0.0736385768	-0.0788286737	-0.06949525	0.0849448358	0.0909568358	0.0474177521	0.2855548876	-0.039772162	0.0615649087	0.0321248755	-0.0340135838	0.0297801863	0.018984665	-0.110631956	0.0170695557	0.0594435765	-0.1686870528	0.1499578143	0.043327268	0.0935318147	-0.0781194072	-0.1144895297	0.0121669048	-0.0005015787	0.0664581559	0.1149261169	0.0497840768	-0.081907622	0.0780775236	-0.0712546828	-0.0468236305	0.0591285216	-0.047576756	0.0451382971	-0.1637024818	-0.0854223152	0.1827452449	0.0933922042	-0.0720247876	-0.097051063	0.0140278131	0.1055333799	-0.0688568929	0.1036514753	0.0050939002	0.1174675301	0.0683071942	0.1697509909	0.0208116723	-0.0691259796	0.0074752567	0.1899678642	-0.0899491968	-0.1789532569	-0.062625896	0.2459472307	-0.0456615394	-0.0604169769	0.0532692363	0.0426541449	-0.0952412366	-0.0762284276	0.0243720702	0.0720666524	-0.1989444714	0.1269553967	-0.0520658183	-0.0660480723	0.1243468066	0.1412592515	0.0993643757	0.0233064291814599	-5.009013959529976e-05	0.0005431896411904	2.5090220846766172e-09	0.1015952016716426	0.0063649908285015	4.0513108246908266e-05	0.0103215850027017	0.0009965193542882	-0.0168925865377645	9.930508234709712e-07	0.0002853594799358	-2.4020419362630265e-05	-0.0003270291411073	5.769805463566229e-10	1.0694805913339814e-07	-0.0007600147971771	6.57990910828e-05	4.329520387322611e-09	5.776224919281485e-07	0.0012619910845858	3.0365335018300077e-05	1.592621497574044e-06	9.220535707736007e-10	0.0	0.0	0.0	0.0
883.9097344251395	-0.1457559275039557	781296.4186115207	0.0212447904025383	811.2214281614437	-1.194743511288607	1.4274120577662297	658080.2055082923	868.9816934644562	-0.4874789051174275	755129.1835763541	0.2376356829344859	920.816959105527	661.5025144428637	1.086626	14.674082	0.0951305021720154	0.0460180301389259	0.0736008472	0.1136245643	-0.1156367813	-0.1314961398	-0.0630280466	-0.035095736	0.0311332229	0.1278208915	0.0159986585	0.0592851301	-0.0437177876	0.024454616	0.0075045138	-0.0120399784	0.1537905092	0.1036316334	-0.2907425851	-0.1257056851	-0.1269978193	0.172343961	-0.0094885465	0.1853644435	0.0663231096	-0.002143473	-0.024708646	0.0671958396	-0.0538123672	0.1778270234	0.1110755649	0.0025130807	-0.0375941161	-0.0855742682	-0.0697695217	-0.018223599	0.1424284828	-0.018816458	0.0804876686	-0.1889617235	-0.043490522	-0.2374887723	-0.0912053787	0.0932946865	0.0906759379	0.0501271059	0.2223370891	0.0708086237	-0.0778553852	-0.0690538299	0.1179683036	0.0279696548	-0.0740010046	-0.1091682772	-0.0459033946	0.0099130875	0.1030865511	0.0500720796	-0.0977044676	0.0875153631	0.0379797431	0.1564313511	0.0990177444	0.071371843	0.1443086156	0.0271662193	0.0523393484	0.1028013209	-0.0012948767	-0.0915235942	0.0182822098	0.1460991788	-0.260077592	0.0246541566	-0.0055313135	-0.0636874833	-0.0021659381	-0.0342581481	-0.0637113155	-0.0629980751	0.0504626933	-0.0632059592	0.2060885419	-0.096286082	-0.0649162697	0.0203226469	0.0679560974	-0.1675810251	0.1386044847	0.0898496795	0.0230172644624246	-0.0002891647190352	0.0005297944633331	8.361623473476287e-08	0.0785730973271512	-0.0230221043444913	0.0005300172884486	0.0061737316235819	0.0259296607766685	0.0249331414223803	0.0006723473079931	0.0006216615411884	-0.0003082733864755	-0.0002842529671128	9.503248080907301e-08	8.07997493124702e-08	-0.0005636239523787	0.0001963908447984	3.856936392062925e-08	3.1767195969498706e-07	0.0008049130627749	-0.0004570780218109	6.4788503862567e-07	2.0892031802256566e-07	0.0	0.0	0.0	0.0
882.5868156321765	-1.322918792963037	778959.4871277454	1.750114132774779	810.6724432568218	-0.5489849046218751	0.3013844255026893	657189.810255985	866.9689375887212	-2.0127558757349107	751635.1387437161	4.051186215305407	919.7215988393136	653.7516176922271	1.193462	16.116819	0.0413200197739882	0.0219752494034659	0.1767726727	-0.0985252853	-0.0133133004	0.0054777969	-0.0375845272	0.1308945258	0.1220129859	0.0518104645	-0.0541943109	-0.1128690937	-0.1307786199	0.04133869	0.0433722158	0.0585658608	0.1771832909	0.0150180176	-0.0017762167	0.0507760695	0.0905305721	0.0926337145	-0.059893067	0.0489975829	0.0945857254	-0.1866913572	0.0790219722	-0.0139747264	-0.0644895439	-0.0607270931	-0.0573400074	-0.0388712003	0.0337833838	-0.1030960012	0.0317351024	0.0131836755	-0.2161781872	0.1344739028	-0.0582794565	-0.0538194689	-0.0079935474	-0.0807805837	-0.0509835416	0.1234806529	-0.0546267381	-0.0373721168	0.1731341559	0.0728873542	-0.153570122	-0.1670224511	0.009293998	0.1211319562	-0.0932312896	0.0928470363	0.0343131328	0.0553420902	-0.0359273517	-0.0523965175	0.114941071	0.1135166986	0.0081787457	0.0220412281	0.1489869496	0.0489649182	0.085449423	0.0588665265	-0.0638350932	0.0948672604	-0.1367222888	-0.0804050316	0.1170318152	0.0817553405	-0.090462732	-0.1485552829	-0.0997301091	0.0784979309	0.0738500573	0.0708292772	-0.0079061831	0.0109564737	-0.1215833796	-0.0295742971	0.1090782897	-0.1764857071	-0.0111644263	-0.004118344	-0.0612181157	-0.2180000143	0.1357462967	0.0798077096	0.0230368080646599	1.954360223530016e-05	0.0005306945258079	3.8195238833162944e-10	0.0723595676241188	-0.0062135297030324	3.860795137046597e-05	0.0052359070267494	0.0256367534303052	-0.0002929073463633	0.0006572431264462	8.579471355359086e-08	-8.191522670025552e-05	0.0002263581597752	6.710104365354255e-09	5.123801649683511e-08	-0.0002690257106481	0.0002945982417306	8.678812403076103e-08	7.237483298971522e-08	0.0006299886818336	-0.0001749243809412	3.9688573923843697e-07	3.0598539047697004e-08	0.0	0.0	0.0	0.0
884.0346434519369	1.447827819760391	781517.2508231931	2.0962053956721283	814.6313264536303	3.9588831968085287	15.672756165972917	663624.1980396012	867.0891404299392	0.1202028412179743	751843.5774515308	0.0144487230368735	921.0525486132192	654.8414745511774	1.150795	15.540633	0.0969906496072251	0.0397561338088578	0.0584649977	-0.0139034958	0.031425142	0.1131203854	0.294559414	-0.0090127394	0.0692334606	-0.1354690759	-0.1003561907	-0.1254667838	0.0104935598	0.1284870778	0.0405125012	0.1246328621	0.2050152398	-0.1132475821	0.1064306518	0.0784711586	0.1207375807	0.0832265583	-0.1925150988	0.1176020117	0.0903169359	-0.0167697275	0.2051385812	0.0480065523	-0.0228154634	-0.0425114604	0.0304592659	0.0210082265	-0.1398994146	0.050077397	0.1138873898	0.0021171699	-0.1728923915	0.0756501088	0.0333979395	0.2054114191	0.0963400266	0.0580274447	0.0881308308	0.0447871254	-0.0325254258	-0.125636465	0.0786611481	0.2553196416	-0.1317983042	-0.195473109	0.0444649431	-0.0573915644	0.0007329368	0.1144089776	0.1310885795	0.1040850246	-0.1881953011	-0.0269754132	0.0683420933	0.0891946074	-0.2027583213	-0.061927609	-0.0812733311	-0.0534234294	0.0334776089	0.0790682282	-0.0247655504	0.1949607395	-0.1365945006	-0.2624038937	0.1797855034	-0.0840368006	-0.0282850834	-0.1090086538	-0.0378241273	0.003294917	0.1016552898	-0.2099354261	0.0071629271	-0.1198742927	0.1107986743	0.2012864707	-0.0216366836	0.1557487098	-0.4283470776	-0.0803043509	0.0962462014	-0.0117957973	0.1326888823	0.0692973963	0.0399677577570258	0.0169309496923659	0.0015974216601242	0.0002866570574854	0.0916174516681707	0.0192578840440519	0.0003708660978541	0.0083937574501695	-0.0006594560187949	-0.0262962094491001	4.348822407248195e-07	0.0006914906313909	-0.0003718900679335	-0.0002899748412332	1.3830222262758328e-07	8.408540854824537e-08	-0.0004880834310452	-0.0002190577203971	4.7986284865574057e-08	2.382254356608545e-07	0.0004489091150298	-0.0001810795668038	2.0151939355683826e-07	3.278980951385188e-08	0.0	0.0	0.0	0.0
887.7053854242615	3.670741972324663	788020.8513112367	13.474346627385955	816.7482919471208	2.116965493490511	4.481542900629523	667077.7723985394	869.1801398365768	2.090999406637593	755474.1154863312	4.372278518558766	923.8626478915238	661.8680206639038	1.275784	17.228512	0.1620339915317279	0.0761229655708709	-0.1041325315	-0.0635510374	0.0662067669	-0.041736032	0.1045278105	0.236630016	-0.1374471128	-0.1077582062	0.0841808479	-0.0688046676	0.1673237265	0.0555888481	-0.1289985236	0.2340706469	0.2936046023	-0.0845194736	-0.1636667649	0.0961939937	-0.0745390568	-0.0711536225	-0.2623359258	0.1174536511	-0.0061024021	-0.0234417432	0.072473488	-0.1295175637	0.0684883672	-0.1727873036	0.2473033869	-0.0867961507	-0.110399146	0.13895965	-0.2052212658	0.0455329179	-0.017496738	-0.0078378662	-0.1622984553	-0.0104021283	0.1829291894	-0.2014943084	0.1724507968	-0.1700257728	0.1249959326	0.037311086	0.0740782013	0.3874503297	0.014377518	-0.1592603886	0.1098435072	-0.0437964926	-0.0017555792	0.1158866209	0.1151530694	0.0372252379	-0.2082983342	0.0333225095	-0.0062896026	0.0320695009	0.0217802155	-0.1114295959	-0.0577750479	0.072012853	-0.0252456995	0.0031075186	0.138484699	0.3406139379	0.0792489926	-0.3887743237	0.1109964156	-0.0330793875	-0.0018872408	0.0029804968	0.0546314926	0.058075344	0.1570221029	-0.0131424548	0.1277767006	0.0549904679	0.2256810492	0.0258205853	0.1134053874	0.3284977499	0.1333079141	0.1194509182	0.0364065246	0.1683975534	0.1294367287	0.0583804184	0.0386466460930563	-0.0013211116639695	0.0014935632542419	1.7453360286762722e-06	0.0359208201044083	-0.0556966315637624	0.0031021147675494	0.0012903053169732	-0.0297675750523609	-0.029108119033566	0.0008861085244979	0.0008472825936722	-0.0013027193147363	-0.0009308292468028	1.6970776129870152e-06	8.664430867034681e-07	-0.0008954091339787	-0.0004073257029335	1.6591422827026986e-07	8.017575172124856e-07	0.0006289167507021	0.0001800076356722	3.9553627931368733e-07	3.240274890033147e-08	0.0	0.0	0.0	0.0
887.1251338749189	-0.5802515493426199	786991.0031525928	0.3366918605145109	814.1838016953579	-2.5644902517628907	6.576610251386895	662895.262943106	869.254455959674	0.0743161230972191	755603.3092057488	0.005522886152201	923.0240796335504	665.4991675726151	1.335498	18.034906	0.0957636866077617	0.0559151831162729	-0.1849551915	0.134746466	-0.0099286061	0.0919316715	-0.0416523904	0.0271223553	0.0134857694	-0.0798098066	0.0678905445	0.2360189578	0.0458905596	0.0594670789	-0.0724186082	0.0831369564	-0.1228300645	-0.0383676277	-0.1484930623	-0.1481743466	-0.0954247577	-0.0878652101	-0.0610075652	0.088338261	-0.179833231	0.0464192936	0.1584699958	0.0668506505	-0.0451136411	-0.1062080238	-0.0126500725	0.055519365	-0.1533797128	0.0557585373	0.1061154126	-0.0849654542	0.0093122245	0.0239967957	-0.2582541524	-0.0776382329	-0.1568426985	0.0195065412	-0.0486231484	-0.0772839468	0.0447448286	0.0191607335	-0.0220281174	0.1795490912	0.062038501	0.1245096093	0.0565763105	-0.186194572	-0.1316713865	-0.0114488594	-0.0097876693	0.1268617529	-0.1277638232	-0.0246357294	0.172730489	-0.0484366925	-0.0746775846	0.1590501677	0.1531274336	0.0881234688	-0.0225845809	0.0787619693	-0.0094956265	0.1929113961	0.2097804138	-0.0668639894	-0.0404933368	-0.0652735233	0.0312538853	-0.1753659242	0.1797335838	0.1341636848	-0.118247665	0.1175329599	-0.1679370143	0.0027057421	-0.0325698471	0.1489420362	0.1380784923	-0.0035211919	0.1653713424	0.0236970725	-0.1531068947	-0.3404628716	0.1259946088	0.0471208409	0.0608765402549664	0.0222298941619101	0.0037059531534145	0.0004941681944497	0.0208323911110994	-0.0150884289933089	0.0002276606894861	0.0004339885194058	-0.0382065275581737	-0.0084389525058127	0.0014597387480534	7.12159193953641e-05	-0.0004501720165412	0.0008525472981951	2.0265484447677047e-07	7.268368956597648e-07	-0.0010421412287484	-0.0001467320947696	2.1530307635504197e-08	1.0860583406572249e-06	0.0006297655766719	8.488259698000589e-07	3.966046815608908e-07	7.205055270070105e-13	0.0	0.0	0.0	0.0
885.094823578863	-2.030310296055859	783392.8467260987	4.1221598982704295	810.5157285291095	-3.668073166248405	13.454760752951598	656935.7461930732	868.2981568955884	-0.9562990640856696	753941.6892682757	0.9145078999711276	921.633822538692	669.4224674651925	1.503056	20.297649	0.2828171184150865	0.1318658904394841	0.0305744242	-0.029829495	-0.2276186371	0.0814052351	-0.0264673359	0.0279219252	0.1319009347	-0.0853958596	0.0517941204	0.0573721106	-0.3122753159	-0.0643882161	0.1766636848	-0.0590731759	-0.2088812056	-0.1698218777	0.0463756409	-0.1810966443	-0.0142540069	0.20029833	-0.03004047	-0.2753019815	-0.1028896316	-0.0049463004	-0.1481938672	-0.1497534647	-0.0018675549	0.1464059867	-0.0585022769	-0.0307862313	0.0725137089	-0.007470282	-0.2078021375	-0.1581618161	-0.0153339158	-0.1357790135	0.0368257259	-0.0194278557	-0.2349001953	-0.0304351117	-0.0837865036	-0.0909051279	-0.2760435016	-0.0629003793	0.1231701029	-0.0907602884	0.0056849944	0.0423417145	-0.2189673077	-0.0448438218	-0.061428412	-0.1242020051	-0.0072015075	-0.0599282924	-0.2229049263	0.2628448672	0.1136107515	-0.0060349715	-0.1161367824	0.1964911904	0.134017219	-0.1703659873	-0.2030852281	-0.0104248437	-0.1816202109	0.0574079552	-0.1002439481	0.1012454217	-0.1217217978	-0.0825772774	-0.0674763985	0.0808021983	-0.044545586	0.0931329408	0.1650691981	-0.1166282628	-0.1374481367	-0.1532923163	0.0337547135	0.2788459222	-0.0385895797	0.0895675039	-0.0337328745	-0.0476375571	0.2987798874	-0.011192596	0.1223675745	0.0355847396	0.0081018140435986	-0.0527747262113678	6.563939079705148e-05	0.0027851717266848	0.0412504841169152	0.0204180930058157	0.0004168985219941	0.0017016024398798	-0.0766138617474467	-0.0384073341892729	0.0058696838118568	0.0014751233195264	0.0007609579607222	0.0012111299772634	5.790570179864892e-07	1.4668358218260438e-06	0.0006680482741017	0.00171018950285	2.924748135658672e-06	4.462884965302601e-07	0.0001267457566128	-0.0005030198200591	1.6064486819351133e-08	2.5302893937228935e-07	0.0	1.0	0.0	0.0
886.5002108709759	1.4053872921128914	785882.6238742848	1.9751134408324051	812.3731150516244	1.857386522514844	3.4498846940197843	659950.0780586797	867.7744719515142	-0.523684944074148	753032.5341707293	0.2742459206499435	922.3542555395766	661.153943440041	1.385792	18.714096	0.2427195511504056	0.1139520760911541	-0.1183204651	-0.1052248179	-0.0953914296	0.0693015597	0.334525438	0.1124773344	0.0165467807	-0.1360617387	0.4153235176	-0.0411093105	-0.0249810195	-0.0110035282	-0.1310031763	-0.2038890756	0.1083948526	-0.0411731869	0.2114897121	-0.148371039	0.1369633951	-0.175837152	-0.1449857131	-0.3580926628	-0.0748909704	-0.0037007784	-0.1526706793	0.0902496566	0.0930736483	0.1103265596	-0.0073419173	0.1343992309	-0.1509183486	-0.0790819713	0.2306861398	0.0301499048	0.2139388856	0.0814228381	0.1135199343	0.0976366273	0.0401218752	-0.1603723615	0.0938818722	-0.2195761385	-0.2056607147	0.1026781687	-0.1642463491	0.011679898	0.0245042761	-0.1597358029	-0.3789062628	-0.0358682063	0.0164718203	-0.119184901	0.1233300391	0.0887800858	-0.0188672716	-0.0259538369	0.2370919343	0.0936081147	0.0516795389	0.0298670378	0.033149655	-0.0476392	-0.3665794866	-0.0100439806	0.0914154585	0.0745213126	-0.1966104721	0.0471255663	-0.1840882865	-0.227752111	-0.1068716187	0.0205247473	0.1084763155	0.1310026521	0.0206531292	0.2409702486	0.0794905438	-0.0120779686	-0.0532963616	-0.1569666254	0.0738215195	0.1072103923	-0.1206294362	0.2243620082	-0.0603795487	-0.0967469923	0.1185609488	0.023839813	0.0086952998675258	0.0005934858239272	7.560823978619418e-05	3.5222542320254775e-07	0.064077986485671	0.0228275023687558	0.0005210948643955	0.0041059883520578	-0.1429953848434593	-0.0663815230960126	0.020447680086529	0.0044065066085464	-0.000816557988376	-0.0015775159490982	6.667669483806597e-07	2.488556569659195e-06	-0.000380875472014	-0.0010489237461157	1.1002410251653937e-06	1.4506612518188734e-07	-0.0003051553454075	-0.0004319011020203	9.311978483077064e-08	1.865385619263496e-07	0.0	0.0	0.0	0.0
889.1180974480055	2.6178865770295943	790530.991209561	6.8533301301917255	818.9781633865001	6.6050483348757325	43.626663506044686	670725.2321039248	870.2764957860574	2.502023834543138	757381.1791176595	6.260123268621948	924.9337935600488	672.3552168496872	1.393855	18.822983	0.1509002470589018	0.0731393824936535	-0.1963674242	-0.1462743798	0.064343893	-0.1326976864	-0.0071175987	-0.0156543784	-0.3054927896	-0.0426495228	0.0995092985	0.1069549407	0.0011222184	-0.0047536336	0.0926540326	-0.0003296154	0.0532957401	-0.0119016028	0.0153559496	-0.2397537596	-0.16132405	-0.1460048892	-0.1546785283	-0.0408736219	0.0454874851	-0.1033789001	0.0287477478	0.2021948471	0.0681338639	0.1812625113	0.1016386933	0.1868252712	-0.0178100123	0.1307252398	0.1780957446	-0.1242556992	0.1680970363	0.0187350583	-0.0616294755	-0.0470711387	0.0653705203	0.1554151741	-0.0632309418	-0.2331844861	0.1729903218	0.0363142834	-0.0318420284	-0.0134340833	0.0773010722	0.0196390653	-0.19056883	0.1357853393	-0.022943306	-0.1079018474	0.0825095649	0.0733206723	0.0076416248	-0.1005728459	-0.0050584751	-0.2078823698	-0.1273123815	0.1462930274	-0.0606488374	0.0882638102	-0.0874237235	-0.1524218587	0.1793250039	0.1225735056	-0.1705113346	0.1016447552	-0.1438223335	-0.0203834057	-0.0360260666	-0.1003864941	0.0393228131	0.1670754706	-0.1677786059	-0.1191408962	-0.0980998602	0.1177235156	0.0182884298	0.0047909867	-0.0026314352	-0.0341705247	0.0098681572	-0.0568370652	0.0778363384	0.0297004926	0.1145803187	0.0119549848	0.0096336644260901	0.0009383645585643	9.28074902745139e-05	8.80528044769576e-07	0.105850155900427	0.0417721694147559	0.001744914137615	0.0112042555041447	-0.0843358039177815	0.0586595809256778	0.0071125278224584	0.0034409464343761	-0.0003260030015375	0.0004905549868385	1.0627795701145925e-07	2.4064419511212084e-07	-4.0976387194024966e-05	0.0003398990848199	1.155313878614566e-07	1.6790643074746531e-09	-0.0001450067738679	0.0001601485715396	2.1026964467576287e-08	2.564756496617438e-08	0.0	0.0	0.0	0.0
886.779609418347	-2.3384880296584925	786378.0756801561	5.468526264856059	814.9113145872604	-4.066848799239665	16.539259155877104	664080.450642337	870.0690432676334	-0.2074525184239064	757020.140052655	0.0430365474004212	922.809043087778	671.9925346446897	1.326877	17.918482	0.1988687080169967	0.1238880219482593	-0.1941059431	0.1348408815	-0.042899166	0.0289294423	-0.1802204087	0.014052315	-0.0662998744	-0.0372397543	0.063822054	0.1295609005	-0.1176556509	0.111415019	-0.0218743933	0.0637078738	-0.1302129723	0.1184965239	0.1139018459	-0.1698461441	-0.2230266834	0.1079708899	0.0438653061	0.1070004167	-0.139263191	-0.0689951309	0.0700436393	0.0379621514	-0.009604522	0.0148625112	-0.0921158843	-0.1075412179	0.1000517185	0.0653623904	0.1583155006	0.0431986983	0.1617675149	0.1210109203	-0.0045789366	0.0316231199	0.0328625215	0.071390095	-0.1839557098	-0.0821170058	0.0611916342	0.0360977819	0.1771019725	-0.1034098591	0.1001919523	0.1630792201	0.0522057238	-0.0422149115	-0.1984486706	-0.1013625854	0.0201905432	-0.0281555977	-0.0398616692	-0.1861256085	0.0282627674	-0.025280027	-0.0358199523	0.0877460017	-0.0991608725	-0.0552086205	-0.0347843477	-0.0800503436	-0.042964108	0.1456280712	0.1461640659	0.1743681151	-0.0197449018	-0.0418468675	-0.1858298173	-0.0503750454	-0.0370968263	0.1348291215	0.0578612257	0.0303762415	-0.213979781	0.0311004673	0.0356415837	-0.3028547381	-0.0171447748	-0.1245290069	-0.0122725695	0.007985627	-0.0136309922	-0.0209587693	0.1104315261	-0.0	0.0096385743245548	4.90989846469933e-06	9.290211500996702e-05	2.4107102933656838e-11	0.0036409164244872	-0.1022092394759398	0.01044672863425	1.3256272410100656e-05	-0.0155802030482021	0.0687556008695794	0.0002427427270232	0.0047273326509369	0.0001270016505511	0.0004530046520886	1.612941924270372e-08	2.0521321481391362e-07	2.7993109406931893e-05	6.896949660095686e-05	4.7567914613894e-09	7.836141742684589e-10	-0.0001090017670972	3.60050067707e-05	1.1881385230312231e-08	1.2963605125581527e-09	0.0	0.0	0.0	0.0
883.1805779548887	-3.5990314634583456	780007.9332767312	12.95302747496312	812.8464494749558	-2.0648651123046875	4.26366793201305	660719.3504240419	868.7243837966132	-1.3446594710202362	754682.0550028053	1.8081090930044212	920.7022291630134	662.6447249598929	1.690891	22.834225	0.0952408504735686	0.0514141258283969	0.1782618368	-0.1142086166	-0.1428304688	0.0585958858	-0.0889862088	-0.0356273472	0.118904356	-0.0802001685	-0.0769391447	-0.114815156	-0.0825779138	-0.0032541768	-0.0841977376	-0.1283886355	0.0300154229	0.0969926843	0.0068531102	0.0778690409	-0.046003536	0.1980641896	0.1652095214	-0.136779451	0.1726207371	0.069142561	0.0076018324	-0.0603987182	-0.0866822797	0.0270005112	-0.1304674224	0.0481615457	-0.0552638424	-0.0205084369	0.1001518337	0.0435864838	-0.0165098906	0.1098515947	-0.1267122963	0.0678686762	0.066060216	0.0504695162	-0.3287083166	0.0775935546	-0.1649183319	-0.1421335661	0.0119458873	-0.1236409562	-0.010794353	0.0309603872	0.0418292105	0.1775213958	-0.0602489983	-0.1015263385	-0.0534231129	-0.0511481833	-0.0447358608	-0.1789669246	0.0258762754	0.0401144436	0.1070067231	0.0208653778	0.0179032845	-0.0805524228	-0.0056908345	0.0237766347	-0.1845381036	-0.0291192503	-0.1773346926	0.0515291771	-0.0418868843	0.0411456937	0.010791089	0.0061698228	0.040303473	0.0291656186	0.1178451649	0.1317738448	-0.163234082	0.061673629	-0.0752988495	0.0842548163	0.0996152743	-0.0338801013	-0.0370229834	-0.0637954889	-0.1449345777	0.1042849084	0.10612066	-0.0119549848	0.0202219336034659	0.0105833592789111	0.0004089265986629	0.0001120074936265	0.0315230774169492	0.027882160992462	0.0007774149016095	0.0009937044098349	0.0243947443438372	0.0399749473920393	0.0005951035516011	0.0015979964189963	6.699661083198475e-05	-6.0005039719115264e-05	4.488545862972416e-09	3.6006047916926e-09	-0.0001770017303823	-0.0002049948397892	4.2022884340212856e-08	3.132961255832842e-08	-3.799399040242117e-05	7.100777669477884e-05	1.4435433066992719e-09	5.0421043511355775e-09	0.0	0.0	1.0	0.0
