global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
967.4387485840512	1.4012856488988064	1.9636014698097488	935937.732261875	1032.9723412484834	10.62373999393344	112.8638514587009	1067031.8577843732	940.2077951853648	-1.5230116766372248	2.3195645671733307	883990.6981273249	955.3606438456916	732.4997847235575	1.287057	25.1208	0.1128696303056411	0.0508452502238088	0.0169949395	0.2208943319	0.036616943	0.0238680562	-0.1289734965	-0.0171377863	-0.0505702354	0.0023678892	-0.0401400055	0.1605598832	-0.0368172244	0.137503311	0.1032554429	-0.143151563	0.0513756596	0.0522179487	0.0957639191	0.0451986915	-0.0064715645	-0.0090048784	0.076186129	-0.0327434276	-0.0164046609	-0.1303701664	0.0013323134	0.0286290259	0.2042035228	0.2601515534	0.0098112546	0.1125046029	-0.0800494918	0.0641797079	0.0578965843	0.1387777641	0.040678088	0.1278323593	-0.0574292924	0.0053143462	0.0718003149	0.0354387968	0.0018558871	-0.0810354694	0.1319095704	0.1033391124	-0.1280843354	0.0888840774	-0.0411780829	-0.0401606636	-0.139814015	-0.0093036758	-0.0328423742	0.0540396061	-0.0691350411	0.0813016114	-0.052063541	0.1084816865	0.0253992367	-0.1280925921	-0.0104273581	0.2830913494	0.1030442693	-0.0320322163	0.1395207922	-0.0800529321	0.1157654627	0.0235234583	-0.0434552875	0.2215573064	0.0253301477	-0.1203900945	0.0115327219	0.1554877424	-0.0392047998	-0.1664141676	-0.0596681394	0.0387084882	0.1251815513	-0.0252578106	-0.0364617113	-0.1079177269	0.0387750694	0.095392512	0.0801918483	0.2291968151	-0.1122779143	0.0022889215	0.1412831855	0.0801596032	0.0024509338	0.0221944902	-0.0813330339	-0.2030717243	0.042414125	-0.1381675017	0.0557216693	-0.1809152887	0.1054279714	0.0430942802	-0.0350428114	-0.1003291122	-0.0326336425134314	-0.0302367895003925	0.0010649546236944	0.000914263439291	-0.0114025657622391	0.0254999404230319	0.0001300185059621	0.0006502469615781	0.0339691831103365	0.020587936340533	0.0004238631227618	0.0011539054011835	1.901525267022542e-05	-0.0003659681694797	1.33932701072377e-07	3.615798341125149e-10	-0.0002479989710846	-6.296450583300001e-05	3.964528994793893e-09	6.150348965902029e-08	0.0001230024525346	0.0003019666055209	1.5129603329526528e-08	9.118383084981485e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
971.5842092514016	4.145460667350449	17.184844144549626	943975.8756666712	1027.5797902887518	-5.39255095973158	29.079605853301977	1055920.2254098752	944.2397275271117	4.031932341746824	16.256478408424027	891588.663040474	957.96758644379	748.1938306792262	1.845449	36.019501	0.5021576761610577	0.3132704478939943	0.0583336423	-0.0519809549	-0.2567876704	-0.0286252117	0.0996491081	0.1218928118	0.1490151643	0.1802065044	-0.1026603901	-0.0644722059	-0.012085575	-0.2649635568	-0.1579318614	0.0496509022	-0.1469484219	-0.2699181715	-0.1633483048	-0.2113649091	-0.2172514929	-0.1941777885	0.0951968717	0.0468032277	0.2487267656	-0.0286059041	0.205094467	0.0114359468	-0.0286410672	-0.0266861638	-0.1839772072	0.0546648436	0.0277549961	0.0123599946	-0.0147293206	-0.2079463306	-0.0225386447	0.0260273545	-0.0316190864	0.0784080352	0.0560478644	-0.0723932212	-0.1326383325	0.0864665922	-0.0534898723	-0.1934321016	-0.0279723166	-0.2284752247	0.2091609868	0.1272070585	0.1841131481	-0.1415837518	-0.0764124708	-0.1965825176	-0.0114584747	0.0360885083	-0.360160272	0.0170900094	0.0508720071	0.2049041351	0.2118920852	0.0110844868	0.0168870134	-0.0077105618	-0.028112648	-0.0517227227	0.0677884982	-0.2204386448	-0.0661988226	0.0705626064	-0.0937035032	-0.1044148292	0.0305689572	0.1016440888	-0.0634473885	0.2562759012	-0.3712116454	0.0703582059	0.0837093215	0.2799568852	0.0305336882	0.0145972039	0.135712454	-0.0563634057	-0.1469161679	-0.0709238704	-0.0753873675	0.1233648438	-0.0760100215	-0.0647170145	0.0142603392	-0.0177918791	0.0054953001	0.1396655601	0.2709123119	0.2116461852	-0.0818736395	-0.0016160436	0.1034414224	0.0366662233	-0.0446835199	-0.1082719048	0.0719425109861759	0.1045761534996073	0.005175724886996	0.0109361718807734	0.2657856064306543	0.2771881721928934	0.0706419885857106	0.0768332828036371	0.0528084910658748	0.0188393079555383	0.0003549195242436	0.0027887367286545	0.0017515557142094	0.0017325404615391	3.001696450870376e-06	3.0679474199796017e-06	-0.0003582276402398	-0.0001102286691551	1.2150359503726536e-08	1.283270422317756e-07	0.0003113141721006	0.0001883117195659	9.691651375068198e-08	3.5461303725903824e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
973.8965316899364	2.3123224385348067	5.346835059751554	948474.4544376872	1032.332232619777	4.752442331025122	22.585708109719494	1065709.8385057333	945.2721612392328	1.0324337121211329	1.0659193699242222	893539.4588138901	959.34209194647	750.6330564461078	1.657154	32.344341	0.6198515597235229	0.4058398861549412	0.1421005511	0.0754057104	-0.1962782842	-0.0583965555	-0.0873850876	0.1717913499	0.0710783745	-0.0132343907	-0.4137415787	-0.1323423751	-0.1288771626	0.0696127582	-0.1557988928	-0.2370433105	0.0018643004	0.0323289849	-0.0375147966	-0.0540914438	0.2000884264	0.0896994799	0.1291293354	-0.2015753976	-0.0287209054	0.0503839607	0.2596315125	0.0335278915	0.0641466331	-0.0717505497	-0.1038435569	0.1079388946	-0.1359243237	-0.0013637865	0.1250641107	0.0216656607	0.1878971891	-0.0875554592	-0.0436170873	-0.0019008366	-0.0298349117	0.0619922015	0.0451768308	-0.0296592851	-0.0367503882	-0.1756092119	-0.2012593434	-0.0399042649	-0.1090352048	-0.0055680316	-0.0934274532	-0.2360842898	0.1972994642	0.0762269058	0.1565854445	0.2450130694	-0.246983702	-0.0387119607	0.1195103234	-0.126411842	-0.253771343	0.0173727837	0.0258989541	0.1443071728	-0.1774450441	-0.0924326487	0.0373745475	0.014988341	0.1175067475	-0.1951260904	0.1728560064	-0.0227237403	0.0166248406	0.0174773086	-0.2013274565	0.0188999243	-0.0874554369	0.0873262426	0.0317322187	-0.1636178515	-0.0815608778	-0.0477237256	0.0304899127	-0.288853021	0.0508644116	0.0163208349	-0.1245701471	0.091265477	0.0804866607	0.0874163954	-0.390893928	0.0721097236	0.0897732728	0.203145107	0.0700994083	0.0335164799	-0.0021258013	-0.0585683171	0.1013839798	0.0301376669	-0.0540487397	-0.1150284477	-0.0019147641858552	-0.0738572751720311	3.666321887433727e-06	0.0054548970958371	-0.1147499427409428	-0.3805355491715971	0.0131675493590496	0.144807304183329	-0.0551474226809673	-0.1079559137468421	0.0116544793129156	0.0030412382283532	0.0011670002526913	-0.0005845554615181	3.41705087590639e-07	1.3618895897815582e-06	-8.699007220136501e-05	0.0002712375680384	7.356981831540466e-08	7.567272661598698e-09	1.7050768996083616e-05	-0.0002942634031045	2.907287233578063e-10	8.659095040665108e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
977.2072329901306	3.3107013001941823	10.960743099107448	954933.9762082272	1046.002362337979	13.670129718202134	186.87244651247315	1094120.942016633	945.290337693719	0.0181764544862517	0.0003303834976907	893573.8225371054	959.8268778721824	775.3630627802344	1.568647	30.616869	0.304134970100143	0.1579078285788611	0.2058321915	0.0968755466	0.12887558	-0.07292689	0.0706471018	0.1929568469	-0.0004106278	-0.110885335	0.0997195422	0.0409037934	0.0164312704	0.1898889021	-0.1323890375	-0.073025878	-0.1444618658	-0.0664511383	0.13286715	0.0996492741	-0.1180862349	0.0045954986	0.0777605131	0.0393735843	-0.0643910056	-0.0080311995	-0.1270955393	0.1266916642	0.0315333889	0.029674926	0.0575818898	-0.0866466637	0.1619315155	0.036975263	0.0982218948	-0.0211554723	0.0925002197	-0.0196427318	-0.1039548593	-0.1109925685	-0.0145325122	-0.1299942677	0.0425110773	-0.0765499959	-0.0501207531	-0.1478986043	-0.1257931221	-0.0252193609	0.0969754833	-0.1709131495	-0.112563797	-0.0768333155	-0.161243217	-0.0018430288	-0.1247891721	-0.0874555034	0.0193215298	-0.0522212326	-0.1126725491	-0.2667812073	0.0036708183	-0.0893134156	0.1658918417	0.017123821	0.0292333102	0.0713086706	-0.0186993199	-0.0125176552	0.0890606942	0.0385692801	-0.2056209734	0.1538923738	-0.1195817389	-0.0075536345	-0.0631437371	-0.0436581354	-0.1073244751	0.043426302	-0.0572368629	-0.209354084	-0.0718165441	-0.0817650597	-0.0647913199	0.115681994	-0.0331633782	-0.0041856758	-0.2109628818	-0.0365387758	0.0191546773	0.053442723	0.163744778	0.0945279418	0.0955048872	-0.1249711403	0.0075382095	-0.0685527981	0.0050433631	-0.1780945061	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	-0.0515381495170714	-0.0496233853312162	0.002656180855644	0.0024624803717303	0.0183738596221587	0.1331238023631015	0.0003375987174147	0.0177219467556101	-0.0113772450805029	0.0437701776004643	0.0019158284471761	0.0001294417056218	0.0013968170436071	0.0002298167909157	5.281575738683651e-08	1.951097853311279e-06	-0.0003552240890933	-0.0002682340168919	7.194948781798289e-08	1.2618415347216476e-07	-0.0010372505193034	-0.0010543012882994	1.0758886397951728e-06	1.1115512065099508e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
972.2679652397668	-4.939267750363797	24.39636590978384	945304.9962314764	1036.1133960377083	-9.888966300270797	97.79165448789144	1073530.969448793	943.0271093550816	-2.2632283386374183	5.122202512811489	889300.1289786011	958.3479466913932	794.0935473887846	1.494956	29.17857	0.0759459656926146	0.0342482664713751	0.1844568608	-0.0443589465	0.0920334933	0.1817902578	-0.1305048275	0.0852417127	-0.0714088256	-0.122530872	0.1384524179	-0.2404511965	-0.0391186102	-0.0498852855	0.0208751921	-0.009241387	-0.1051543851	0.1586991579	0.0103257616	0.1326038209	-0.0306905246	0.0852017595	-0.0420578898	-0.2310935912	-0.0188237102	-0.0611624928	0.1243422575	-0.0156190448	-0.0771100944	-0.1517694528	0.1361434578	0.0545361384	0.0623468029	0.1586635274	-0.073531026	-0.1236718645	0.1088087657	0.0118455486	-0.1285211852	-0.0912196261	0.1745902665	-0.1113390191	0.0776978427	0.1391554727	-0.1797966628	0.0238688434	0.0161618767	-0.0359361989	-0.1208883345	-0.234398401	-0.079275883	0.0845055628	-0.0514759472	-0.0501759493	0.1526980334	-0.0442674233	-0.0871443095	0.0578150779	-0.0745766411	-0.1867079877	-0.0659881877	-0.2002133215	-0.2231661775	0.1343240796	-0.0230901674	-0.0151040111	-0.1522265471	-0.2168037	-0.0487048321	-0.0131247747	0.1097540336	-0.1962624152	-0.0758355017	-0.0326426752	-0.0718726371	-0.0397939879	-0.1054579773	0.0329523929	-0.0065055251	-0.1349356176	-0.2372039979	0.0950432554	-0.0548439131	0.0533185579	0.0367416008	-0.1618270032	-0.0468545404	-0.0940618585	-0.1006946289	0.088177085	-0.0763221304	-0.0820056712	0.1410269564	0.1637591278	0.1292314459	0.1460101651	0.0191440695	-0.0827089769	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.0653586327310051	-0.0138204832139337	0.0042717508724664	0.0001910057562666	0.0115415236577263	-0.0068323359644323	0.0001332067683418	4.668081473087639e-05	-0.0019536229934544	0.0094236220870485	8.880465323950833e-05	3.81664280055373e-06	0.0016748886856041	0.000278071641997	7.732383808290775e-08	2.8052521091646296e-06	-0.0004514141446556	-9.61900555623e-05	9.25252678907836e-09	2.03774729995147e-07	-0.0004941217283187	0.0005431287909847	2.441562823966592e-07	2.94988883596502e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
960.1656210105006	-12.102344229266237	146.4667358436538	921918.0197704802	1020.7569909529252	-15.356405084783091	235.819177127952	1041944.8345792702	941.4241170816488	-1.6029922734328466	2.569584228685406	886279.3682229619	957.9936517553977	720.8762351730389	1.866882	36.437813	0.263827825919893	0.1500823297067325	-0.1117469324	-0.1377970723	0.2310125739	-0.0441711983	0.1612625073	-0.1513984597	0.1395132214	-0.2191492741	0.1265560752	-0.1598759817	-0.0766659709	-0.0471306046	0.0601562119	0.2792836716	0.0228707282	-0.0752683615	-0.0272522184	0.0930642127	0.1448586697	-0.0839273922	-0.0654952277	0.0692139031	-0.0504800323	-0.1109915104	0.0405936835	0.0691518062	-0.1928892619	0.0238620896	-0.0639657669	0.0006025639	-0.0340569854	-0.2228976797	0.1536587937	-0.0100103174	-0.0794864644	0.0318590745	-0.0634789378	0.0222168506	0.2540742272	0.0129920582	-0.1706535556	0.0584927087	-0.131086969	0.0654518233	0.2496193334	0.0466893516	0.1321183054	-0.0520944175	-0.0097514673	-0.0357851829	0.182724477	-0.1303779763	-0.0492926972	-0.0312101528	-0.0291944837	-0.1642611462	0.1128226384	0.1000047975	0.0390289915	0.1362957533	-0.0851219083	0.0493056128	-0.0603752129	0.0895680736	0.0165356429	-0.13597974	0.0482044189	0.0183440785	0.1067419714	0.0476092235	-0.1922204565	-0.1332859576	0.1141219229	0.033025484	-0.0860218088	-0.0977527632	0.0308854661	0.0172855897	-0.1132944843	-0.080782824	-0.0572665599	0.0491921309	-0.210646521	-0.234384912	-0.191773716	-0.029097075	-0.0646124877	-0.0155330664	-0.0307233842	0.140932595	-0.039373112	-0.2885714064	0.0592090096	-0.1050375431	-0.0796091543	0.0542030764	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.0837973681154835	-0.0184387353844783	0.0070219989030818	0.0003399869625788	0.1204978753409875	0.1089563516832612	0.0145197379616921	0.0118714865721264	0.096003367595344	0.0979569905887984	0.0095955720052139	0.0092166465896467	0.00152822575615	-0.000146662929454	2.151001487605829e-08	2.3354739617602394e-06	-0.0005312932272349	-7.987908257929999e-05	6.380667833710628e-09	2.822724933056751e-07	-0.0010370946815524	-0.0005429729532337	1.0755653785042738e-06	2.9481962794332573e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
960.4767090252722	0.3110880147715988	0.0967757529345345	922515.5085800174	1019.0329170227052	-1.7240739302200154	2.972430916864291	1038428.0859758036	942.8941313914764	1.4700143098276612	2.1609420710980958	889049.3430124868	958.1286280872636	673.7948218526651	1.68574	32.902298	0.2746697200077845	0.1465385207514218	-0.2380739348	-0.3268027768	0.1699887391	-0.3841294379	0.0560392731	-0.1007426168	0.2880239783	-0.0634438614	0.1816873577	-0.2178554909	0.1537984831	-0.0880579136	0.011379789	0.3357683906	0.0617178694	0.0305550834	0.268567475	-0.3205089631	-0.0407097993	-0.1066195091	-0.1475677563	-0.0379152626	0.0316632482	-0.1486489391	-0.0621462344	-0.1499501609	-0.1530470556	-0.0886964738	0.0464286538	-0.034137182	-0.1054426821	0.1281604521	0.0459425794	0.0527588469	0.0654092376	-0.0080644968	0.1222800429	-0.1015662229	-0.0342108157	0.0661477413	-0.0462426373	0.1618592657	0.134048268	0.0191302019	0.2461791291	0.0107595245	0.1976031535	-0.1190988375	0.2901248945	0.035675903	0.0887614996	0.1571895326	-0.1171733342	0.0477922492	0.0492446775	0.3663456507	-0.0471707862	0.0828639238	-0.0196601728	0.0457080002	-0.1455414401	-0.0522125229	-0.2517668477	-0.021946127	-0.0989175664	0.1175507426	0.0530371322	0.1142343378	0.0352139971	0.1028276476	-0.0227667688	0.0374082949	0.2993080224	0.3952121824	0.217233282	0.0982559383	0.1294418138	-0.0224036299	0.0542757211	0.0684453355	0.3460225659	0.0761419164	0.0798819567	-0.233456015	-0.1428869996	-0.0556844198	0.0168192909	0.3137851798	-0.0069812249	0.2337006129	-0.0636376375	-0.0439650288	-0.0339895319	-0.0300515647	0.2340721959	0.1872418106	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0689164017756809	0.0148809663398025	0.004749470433707	0.0002214431592063	0.2333067921223914	0.1128089167814038	0.0544320592504407	0.0127258517053937	0.1252210282846704	0.0292176606893264	0.0008536716961566	0.0156803059246702	-5.52568759004314e-05	-0.0015834826320504	2.507417246005362e-06	3.053322334275677e-09	-0.0008619835335468	-0.0003306903063119	1.0935607868865827e-07	7.430156121058274e-07	-0.0005960240959697	0.0004410705855826	3.5524472297649815e-07	1.9454326146626585e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
962.8087010304482	2.331992005176062	5.43818671220507	927000.594779939	1021.6197158351088	2.586798812403572	6.69152809585253	1043706.8437830084	942.6647901557265	-0.2293412357499846	0.05259740241533	888616.9065993398	958.511408611595	688.4233439610294	1.370649	26.75235	0.2662934777676371	0.1680451768777185	-0.1792772444	-0.1310004325	0.1116834203	-0.1091984239	0.10350998	-0.0935312157	0.1387005982	-0.1439655873	0.0895694771	-0.0326710385	0.0004632693	0.1347518345	0.0228979935	0.1941452423	0.1456494266	0.0614902563	0.2701688765	-0.1655157369	0.0854711949	-0.0020206867	0.0809199763	-0.1801591547	-0.0113355522	0.0433213891	-0.1679836893	0.0512204709	0.0429151582	-0.1561275996	0.0456798217	-0.0495325186	0.0395227736	0.1033280088	-0.1395270643	0.0215371485	-0.0846438936	0.079215089	0.0488751594	0.0606600667	-0.0412980266	-0.0772531622	0.0510410921	-0.1636120065	0.0163069349	0.0244460971	0.1304138324	0.1576902631	0.1340351386	-0.0806836683	0.1071699348	-0.1123308931	0.1389091459	0.2665758556	0.0059468044	-0.0125807113	0.0720501464	0.1115518385	-0.0433097243	-0.0913071312	0.0962318749	-0.1152250259	0.0207486795	-0.0755632067	0.1540639802	-0.0512486843	-0.059334294	-0.0585726643	-0.0724905152	-0.02629267	0.1030835113	0.0430700487	-0.0047448972	-0.0509964601	0.2950159816	0.1734409194	0.3136227117	0.0329706559	0.0608562762	-0.2409238066	0.0954279056	-0.0399097265	-0.0694954087	0.0300338281	0.1288747985	0.1793119509	-0.0290952715	0.0926375971	0.0043767818	0.1344842531	0.0122523602	-0.1897104592	0.0822200024	0.1967375296	0.033410684	0.0626690234	-0.1160307078	-0.1481623509	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.0974740548315367	-0.0285576530558558	0.0095011913653014	0.0008155395480586	0.0753810103511938	-0.1579257817711976	0.0056822967215667	0.0249405525480439	0.1145505360379033	-0.0106704922467671	0.0001138594047883	0.0131218253065709	0.0006861576727818	0.0007414145486822	5.496955329976769e-07	4.708123519173357e-07	-0.0006618561238711	0.0002001274096757	4.005098010350549e-08	4.3805352870567683e-07	-0.0010372731514881	-0.0004412490555184	1.075935590798055e-06	1.947007289958801e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
964.280648631006	1.471947600557769	2.166629738787773	929837.1693242335	1020.42241674481	-1.1972990902987704	1.433525111630263	1041261.9085953188	940.5957838649796	-2.06900629074687	4.280787031150122	884720.4286245754	955.6330274788152	703.9899339054529	1.198769	23.397587	0.1244510950650494	0.0565012906064382	-0.1377298766	-0.0756068196	0.0606585242	-0.1296797567	0.019374791	-0.080737478	0.1365144558	0.0323341522	0.0801223207	-0.0039151631	0.1781328514	-0.0206573374	0.0984078073	0.0002391673	0.1032188067	0.0492179502	0.0468547176	-0.1636409165	0.0650123678	0.0321839591	-0.1504237607	0.1455766759	-0.1891139061	0.033569796	0.0054042646	-0.0184516821	0.0792193517	-0.1699054478	-0.0364799133	0.0547625796	0.0922144681	0.0472872477	0.1060086906	-0.1094576562	0.1336823361	-0.0424352142	-0.0148101161	0.1740772049	-0.0865128612	0.0806552267	0.0113812922	0.1355704501	-0.023408033	0.0905197485	-0.046671689	0.0726484514	0.0025859755	-0.0016564956	0.2337918824	0.1013279909	0.0021806048	0.0748863075	-0.1079574992	0.0293205647	0.0898550652	0.0060843024	0.062197322	-0.078321326	-0.0947862043	-0.0930714799	0.0477598515	0.0799602044	-0.1256468608	-0.1510003169	-0.0344150365	-0.152891946	-0.038250239	-0.1434281264	0.0133387365	-0.0082270969	0.0105421263	0.0146554673	0.1875806337	0.0586250205	0.1082633238	-0.0261218658	-0.0342449031	-0.067849464	0.0796201864	-0.1298542378	0.0178760322	0.0189394816	0.0004310375	0.0756183638	0.0619573626	-0.0977523949	0.0030880149	-0.1139929235	-0.0231180536	-0.1616265347	0.1481529864	0.1002298811	0.09348209	-0.0699826523	-0.1000835616	-0.097564628	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.125284976418456	-0.0278109215869193	0.015696325316173	0.0007734473595137	0.0946283586992819	0.0192473483480881	0.0089545262701199	0.0003704604184326	0.0876523725992513	-0.026898163438652	0.0007235111963724	0.0076829384222779	0.0011208605893688	0.000434702916587	1.889666256892444e-07	1.256328460800174e-06	-0.0012360816799912	-0.0005742255561201	3.2973498930143824e-07	1.5278979196098675e-06	-0.0010363083903674	9.647611207001024e-07	1.0739350799458714e-06	9.307640200145177e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
964.3161881714864	0.0355395404803857	0.0012630589375569	929905.7107695856	1020.945602128	0.5231853831900253	0.2737229451836936	1042329.9225045046	943.657875043251	3.06209117827143	9.376402384047717	890490.1851311439	959.3378179251198	714.3008041003608	1.316549	25.696415	0.1630245120639115	0.098157113118441	-0.0734711542	-0.0023063483	0.0218664889	0.0751180117	0.0254070298	-0.0970947785	-0.0618316899	-0.0523778402	-0.0287762766	-0.1107924323	0.0147313802	-0.0268233282	-0.0564109807	0.1909385964	0.0017735813	-0.1362751143	-0.072099053	0.1192349053	0.2265204748	0.2937395775	-0.014562337	0.111898708	0.0624275301	0.1380263935	-0.0931844245	0.1490277738	0.0041147008	-0.0336210562	0.0423744022	0.2450020967	-0.0490982111	0.099304303	-0.0193143065	-0.0141277143	-0.0563061698	0.0597198345	0.0933155741	-0.081934053	0.0859486495	0.05158581	0.0622529515	-0.0365699492	-0.062747766	-0.0310532782	0.2006913228	-0.0212363138	0.0648449379	0.1083848338	-0.1186167315	0.0922464659	0.0387575883	0.0606154144	0.09152732	0.1040773688	0.0767534739	-0.3184817311	-0.1272772774	-0.021412397	-0.0872748646	-0.0580689944	-0.0580314111	-0.1140191334	0.0436587748	-0.1728590852	-0.1939322746	0.0538688769	-0.0221212743	0.0726060839	-0.0303800952	-0.0549021794	-0.0675050498	-0.0084900688	0.0541639509	-0.069220447	0.1168132305	-0.1146311883	0.0767191225	-0.1886108855	0.0311444134	0.0161271234	-0.2920952366	-0.2211444426	-0.1746972157	0.129454667	-0.0028269371	0.0274405103	0.0117751906	-0.0030546692	0.0316546901	-0.2593415101	-0.1062627307	-0.2076750449	0.0133132798	0.3931829847	0.0639096942	0.3223317412	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.1295751545427634	-0.0042901781243073	0.016789720674781	1.840562833828555e-05	0.0027562386808313	-0.0918721200184506	7.596851665710665e-06	0.0084404864366845	0.0595054934951377	-0.0281468791041135	0.0007922468033015	0.0035409037560998	0.0008416325449041	-0.0002792280444647	7.796830081558055e-08	7.083453406417519e-07	-0.0011192786855784	0.0001168029944127	1.3642939503796584e-08	1.252784775990111e-06	-0.0006580327329041	0.0003782756574633	4.330070775732386e-07	1.430924730292919e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
