global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49
861.2478959527385	2.499347047951914	741747.9382830191	6.24673566610595	933.2823997165846	15.327818939651364	234.9420334467351	871016.0376207468	798.9091660411525	1.5283370139999306	2.335814028362224	638255.8555845697	805.2876495548882	605.8568308991055	1.312081	49.663692	0.660788511697006	0.3686761227603555	0.0524783477	0.0864602065	0.0044555566	0.1404241842	-0.0442623664	-0.0080962593	0.0075133474	-0.0668562316	0.1010704395	-0.0860451445	0.0251923915	0.0726605102	-0.083717825	0.0537242627	0.0925405385	0.2143330082	0.07281311	-0.0671433189	0.0708210306	0.0451157557	0.0484286064	-0.0824377749	0.057954652	-0.0544478263	0.0829426463	-0.0505402789	-0.0681992627	-0.2229927568	0.0582286987	-0.0804624543	0.0396945149	0.0420575354	0.0024886836	-0.0779551022	0.0643770378	0.2093051944	-0.0533110886	0.0035051729	-0.1349077944	-0.0048465314	-0.0419138663	0.1428165273	-0.0191919266	0.0171278221	-0.0338735497	0.0124313618	0.1044575184	0.103390256	0.0116285684	-0.0420772118	-0.0609862615	-0.0826141349	0.0985407749	-0.0579410704	0.0714782622	-0.0074980618	0.2348636027	0.3249426188	-0.0802273691	-0.0404479523	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	0.03410304791241	-0.050700554778487	0.0011630178769161	0.0025705462548463	-0.0638723337730482	0.0241863503270281	0.0040796750216156	0.0005849795421417	0.0974584188047629	0.1806788499206675	0.0326448468086551	0.0094981433959245	-8.683906482726705e-05	-0.0025529590645517	7.541023180074291e-09	6.517599985277034e-06	-0.0049684558101787	-0.0051705201938466	2.673427907497548e-05	2.4685553137698485e-05	-0.0015452269101139	-0.0003809758750181	1.45142617345807e-07	2.387726203740151e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.6965589255951	5.448662972856596	751162.9252534676	29.687928191778475	918.4141379093778	-14.86826180720675	221.06520916764293	843484.5287118256	802.1767436909066	3.2675776497541165	10.677063697172636	643487.5281185465	807.0949813132751	633.8699032650437	1.488741	56.350468	0.9094789319490366	0.492097592730663	-0.0521352459	-0.0862742117	0.0600107272	0.0023077978	-0.0038096336	0.1079624019	-0.0490128612	-0.0593780575	-0.0216087887	-0.0820063709	-0.0465728969	-0.0306647702	-0.0091891578	0.0326392512	0.0588789186	0.0732312254	-0.0976045194	0.0466714562	0.0209675727	-0.0856107156	-0.0048009326	0.1339074574	-0.3206648814	0.0267496907	0.0118987889	-0.0460925675	-0.038632499	-0.0640686706	-0.0670723718	-0.0056616858	0.0092334078	-0.0665783479	-0.0624468507	0.0644499865	-0.2367672871	0.1152686393	0.0115694717	-0.0238442675	-0.0529914312	0.1052038684	-0.0465239368	0.0518153848	-0.1358779122	-0.0181193707	-0.2323465878	0.1114033824	-0.1566939423	0.0120601794	0.0487314011	0.0226879448	-0.1293354166	0.1238907064	-0.037891086	0.2823439414	-0.0875602594	-0.2691186648	0.0151401671	0.1090973536	-0.0528691612	0.1783632462	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.0393425285711401	-0.0734455764835501	0.0015478345543709	0.005394252705001	-0.1045166905053065	-0.0406443567322583	0.010923738594182	0.001651963734179	-0.2153298995037786	-0.3127883183085415	0.0978365320702854	0.0463669656203073	-0.0024468852464594	-0.0023600461816321	5.987247409340679e-06	5.569817979436411e-06	0.0019354175397807	0.0069038733499594	4.7663467232279634e-05	3.7458410532907775e-06	-0.0011571328332117	0.0003880940769021	1.5061701252657068e-07	1.3389563936965365e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.5216847919696	-0.1748741336255079	750859.8302147136	0.030580962611272	945.6647049171336	27.25056700775576	742.5934022441869	894281.7341260093	801.9615373961519	-0.2152062947546937	0.0463137493020441	643142.3074627996	808.1481635920095	627.7335770296496	1.281449	48.504219	0.3878995422642782	0.2035757402304289	-0.0333441455	-0.0026753464	0.0068853587	-0.1308105902	0.1608781904	0.0017814708	-0.0336288393	-0.0483116332	0.019868125	0.0503834921	-0.0553904395	0.0088829667	0.031132117	0.0626265947	-0.070745722	-0.0141905509	0.0121062399	-0.0378463704	-0.0274601217	-0.0013125807	-0.1340222609	-0.1200469429	-0.0906557034	-0.0103946145	-0.0258354685	-0.0549702302	0.0835531749	0.0268763207	0.0026032214	-0.0149395243	-0.018081856	-0.0040898418	0.1785667324	-0.0136981109	-0.0284939049	0.0060703543	-0.0019311021	-0.0266961847	0.0199180168	0.0373882657	-0.0541829614	-0.0358160541	-0.0949072603	-0.1145674251	0.03099732	0.0663338345	-0.1007276236	-0.0827921354	-0.1390304695	0.0639874147	0.0246691177	-0.0943863821	-0.099484593	0.0379916156	-0.0637538149	0.0254445919	-0.0643915584	-0.0128234661	0.1161963284	0.0393892093	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	0.0609912563495527	0.1003337849206928	0.0037199333510968	0.0100668683965118	-0.1445584393570271	-0.0400417488517206	0.0208971423893392	0.0016033416511042	-0.2015336644378038	0.0137962350659747	0.0001903361019956	0.0406158179017293	0.0006522641380874	0.0030991493845468	4.254485058348988e-07	9.60472690773681e-06	0.0009778250776339	-0.0009575924621467	9.169833235603703e-07	9.561418824497429e-07	-0.0005393192113875	0.0006178136218242	3.816936713115358e-07	2.908652117716349e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.4312130754827	0.9095282835130548	752436.9094176034	0.8272416985102036	921.7512786422952	-23.913426274838343	571.8519562021288	849625.4196787062	802.4549257068401	0.4933883106881467	0.2434320251237031	643933.9077911702	807.721999706774	626.8549642590589	0.975207	36.912632	0.3907265440471217	0.2091879730891981	0.0561064241	-0.0147581986	0.0253038484	0.0277898139	-0.0857982581	-0.000236834	0.0116308182	-0.0816813063	0.002216204	-0.1118457994	0.0606118023	-0.0185121998	-0.0657918134	0.0505509687	0.0166616039	-0.0057673177	0.0036521379	-0.0065781672	0.0024952591	0.0157833771	0.0792643448	0.0724859117	-0.0223731778	0.0248132099	0.0668780518	-0.0388987189	-0.0068159781	-0.001556735	0.0134007959	-0.0233881437	-0.0079093304	0.0073796602	-0.0992841294	0.0067765591	-0.0253702987	0.0634401722	-0.0642421658	-0.0090030668	-0.0267533231	0.0639373514	-0.0166979051	0.0171957039	-0.0273429432	-0.0813273119	-0.0472034463	0.0019861752	-0.0537901666	-0.0453448704	-0.0041538793	0.0249594336	0.0270463597	-0.0863897076	-0.0524468002	0.017734978	-0.0439056159	-0.0780952891	-0.0667362561	0.0349699479	0.0698884149	0.1012582889	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.0887569812645381	0.0277657249149854	0.0078778017231935	0.0007709354800546	0.0119428149936737	0.1565012543507008	0.0001426308299731	0.0244926426133427	-0.0846678783384433	0.1168657860993604	0.0136576119606214	0.0071686496223334	0.0009468926665016	0.0002946285284142	8.966057218745102e-07	8.680596975551707e-08	-0.0002758710084445	-0.0012536960860784	1.5717538762482987e-06	7.61048133001854e-08	-0.0007828701705364	-0.0002435509591489	5.931706970234916e-08	6.12885703915692e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.6818999924456	-0.7493130830371229	751137.5157745153	0.5614700964105982	935.8181794760884	14.06690083379317	197.87769906777095	875755.6650379404	802.611854765386	0.1569290585459839	0.0246267294161288	644185.7894099331	808.9242307748367	631.9596979756687	0.8167419999999999	30.914574	0.2608785223840438	0.1386881826940051	0.0071479674	-0.0037491102	-0.0409395454	-0.0738558535	0.0900258437	-0.022910871	-0.0261011745	-0.0532384563	0.0426570054	0.0700423571	-0.1379779814	-0.006276496	-0.0051303085	0.0266195912	-0.0067322442	-0.0160597943	0.0427320746	0.0153508627	0.0590581174	-0.0517710928	-0.0545309749	-0.0389724045	0.0438390673	0.0029470517	-0.005162601	-0.0274638151	0.0146766627	0.0254361731	0.0289136666	0.0021929063	0.0627809619	-0.0680048171	0.1038179383	-0.0052087985	0.0741960307	0.0222636786	-0.0335630135	-0.0245985338	0.0225852173	0.0080353278	-0.0480341989	-0.0801599803	-0.0095783312	0.0205095147	0.0158583562	-0.0149678176	-0.0266459838	-0.0036871384	0.0077902079	-0.0167779752	0.057040828	0.0667818199	-0.078913687	-0.0318534104	-0.0789972681	-0.0149003907	0.059627568	0.0196247056	-0.0319571334	-0.0263963364	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0924696433325493	0.0037126620680111	0.0085506349380488	1.3783859631249196e-05	-0.0782783081267695	-0.0902211231204432	0.0061274935231894	0.0081398510571141	-0.1089803355693277	-0.0243124572308843	0.0005910955766035	0.0118767135408032	0.0028765356975291	0.0019296430310275	8.274457619159225e-06	3.723522227192997e-06	0.0001890337758427	0.0004649047842872	2.1613645845312802e-07	3.5733768409348147e-08	-0.000324772386557	0.0004580977839794	2.0985357968683705e-07	1.0547710306992941e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.3352387125782	-4.346661279867362	743622.0639254792	18.893464281898176	928.3445748591768	-7.4736046169116435	55.85476596992304	861823.6496704656	801.2362277802158	-1.3756269851702427	1.8923496023285715	641979.4927074698	807.0236937512003	624.7870567122171	0.796178	30.136213	0.1561058314935819	0.0764809166527576	0.0412633954	-0.0148867034	-0.0182073292	0.0241638902	-0.0578353653	-0.030084579	-0.0001059326	-0.0363318476	-0.0122194432	0.092993867	0.1386304912	0.0136460524	-0.0355130769	-0.0277348204	0.0887880291	-0.0682389605	0.0302890877	0.0570950005	0.0218269576	-0.0416908289	0.0341800201	0.1038598145	0.0049668799	-0.0094859682	0.0319516162	0.0130268692	-0.0968230899	0.065243356	0.0210112041	0.0448941581	0.0171965664	-0.0085036407	-0.0840652941	0.0513463101	0.0089607757	0.0311638457	-0.0501453648	-0.0237185788	0.0019404762	0.0338425256	-0.0298928165	-0.0602732583	0.0120428074	0.0253875885	-0.0796257779	-0.0265716941	-0.0664268538	-0.025899175	0.0430211353	0.0347183271	-0.0284315499	0.0601748554	-0.0503874492	-0.0074694559	-0.0713577844	0.0020859588	-0.0257386369	-0.0091441615	-0.0364901049	-0.0414413265	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0852007372256054	-0.0072689061069439	0.0072591656237866	5.2836995991566376e-05	-0.1063765967619332	-0.0280982886351637	0.0113159803386509	0.0007895138242249	-0.0401417774892465	0.0688385580800811	0.0047387470785447	0.0016113622999961	0.003512999476956	0.0006364637794269	1.234116532509313e-05	4.050861425223737e-07	0.0001906332006884	1.5994248457000114e-06	2.5581598370425053e-12	3.634101720470379e-08	7.516598259826282e-05	0.0003999383691552	1.599506991225713e-07	5.649924939962349e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.2309555898945	-0.1042831226836824	743442.2207774626	0.0108749696766599	920.2499705881312	-8.094604271045569	65.52261830482917	846860.0083674564	802.3669946859358	1.130766905719952	1.2786337950714746	643792.7941613405	808.0400185388258	591.1408057268276	0.8979789999999999	33.989464	0.2319098124167467	0.1129441887933294	0.0182310896	0.0437125738	-0.0380192112	-0.0574229169	-0.0364287405	0.0049015289	-0.0016012137	0.0364795337	-0.0493976105	-0.0780999008	0.0299047193	0.0087470558	-0.0016484371	0.0078938037	0.0152384182	0.0519604494	0.0381445208	0.0837362064	0.0814647784	-0.1008528414	-0.1279899121	-0.0250199328	-0.1073016166	-0.0073431169	0.0052087592	-0.0143366573	-0.0119409609	-0.055033984	0.0317099974	0.0633465564	0.0780469059	-0.0861414308	0.0721512991	0.0541952254	-0.1655456579	-0.0144485452	-0.0196302001	-0.018384432	0.0367238847	-0.0285718993	-0.0298025442	-0.0847324532	-0.0175801169	0.1285315984	-0.031344449	0.001603836	-0.0425616334	0.0644658357	0.0290846996	0.0160525265	0.0285418685	0.0647012195	-0.1067291662	0.0326733105	0.068118453	-0.0064249908	0.0233178907	0.0635190928	0.0098693343	0.0315847331	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.1113861466881473	0.0261854094625419	0.0124068736740334	0.0006856756687209	-0.0568771041748021	0.0494994925871311	0.0032350049793112	0.0024501997663834	-0.1259165964287021	-0.0857748189394556	0.0073573195640963	0.0158549892561886	0.0038879405822781	0.0003749411053221	1.5116081971324972e-05	1.405808324601582e-07	-0.0004461278466962	-0.0006367610473846	4.054646314663329e-07	1.9903005559778815e-07	-0.0003221336932474	-0.0003972996758456	1.578470324270688e-07	1.0377011632521003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
873.9297945902928	11.698839000398266	763753.2858726314	136.8628339572395	930.6643566186876	10.414386030556445	108.45943639344918	866136.1446804758	807.2854513098321	4.918456623896304	24.19121556114943	651709.7998965193	813.0619042775838	626.3686589862025	1.029951	38.98476	0.6645462753754645	0.339263338466418	-0.0357642774	-0.0290595355	-0.0051029228	-0.0715946235	0.0458317504	0.0002267963	0.0098956949	0.0255907627	-0.0249603242	-0.1766628433	-0.0111740841	-0.11038342	0.0760769094	-0.00114418	0.0438384742	-0.0021114394	0.0997543586	0.1412165195	0.1426739392	0.005921395	0.0558522331	0.1171444926	0.0251859054	0.1006060169	-0.0792261054	-0.004338806	-0.0328742088	-0.0080205594	0.0999896847	0.0938746042	0.1761093675	0.00241824	-0.1479865849	0.032098742	-0.0315292244	-0.0373936737	0.0528537518	-0.0376043867	0.1052493002	-0.012539326	0.0849008655	-0.0058730031	-0.0431892662	0.0667973208	-0.1909878009	0.091602449	-0.0078712016	0.0446989553	-0.0137391802	0.0365427683	-0.0177872399	0.0813771662	-0.0202180245	-0.0082046944	0.1272927881	-0.0248635782	-0.0617796905	-0.1261148957	0.2329327816	-0.0100521291	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.178027435414819	0.0666412887266717	0.0316937677603775	0.0044410613631516	-0.2917838487843909	-0.2349067446095888	0.0851378144114323	0.0551811786630745	-0.3248971488689562	-0.1989805524402541	0.0395932602494287	0.1055581573431767	0.0056208507419082	0.00173291015963	3.159396306280996e-05	3.002977621349218e-06	-0.0010883718759808	-0.0006422440292845	4.12477393151718e-07	1.1845533404259657e-06	0.0005830659098169	0.0009051996030643	8.193863213877665e-07	3.3996585519060935e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.3009481926293	-10.628846397663438	745288.5271502929	112.97237574512305	912.3421174754268	-18.322239143260845	335.7044472228399	832368.1393195455	802.2376643807789	-5.047786929053132	25.480152881119647	643585.2701511274	808.1944500769932	649.0270312442336	1.119727	42.382866	0.4069590489077936	0.1764914066194537	-0.0543389744	-0.0811551218	0.0034879649	-0.0370506474	0.0144128326	0.099175915	0.0276333459	0.0129818788	0.0220141116	-0.0246200426	-0.1340393297	0.0230129907	0.0961137763	0.1830992015	-0.1736190114	0.0323718011	0.0442906714	-0.1921937462	-0.1340857383	0.0252082865	0.0049331363	-0.0084867067	-0.0971588892	-0.0285518659	-0.0814071758	-0.1313291442	0.201188372	-0.0274426724	0.0768306768	-0.0708001308	-0.1776723312	0.0612765472	0.0823092633	0.008421306	0.0200292797	0.0607626067	0.0546405242	-0.0744193867	0.0578165495	0.0111616711	0.0275827366	0.0399833664	-0.0264536284	-0.2309814385	0.0143049771	0.154973825	0.0827164526	-0.1733730494	-0.1181433097	0.0140973138	-0.0345995291	0.0723500162	0.1519680149	0.1980468034	-0.0160121535	0.0230773117	0.1168943225	-0.2353763691	0.1928253864	-0.0663821953	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.1598288782219299	-0.018198557192889	0.0255452703136804	0.0003311874839028	-0.1856703374104142	0.1061135113739767	0.034473474194097	0.011260077296115	-0.4037215528001141	-0.0788244039311579	0.0062132866551023	0.1629910921953353	0.0041857654001977	-0.0014350853417105	1.752063198549221e-05	2.059469937992343e-06	-0.0003698055118612	0.0007185663641195	5.163376196440615e-07	1.3675611660292412e-07	-0.0013397339125484	-0.0019227998223653	3.697159156888029e-06	1.7948869564322435e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
870.9173537755903	7.616405582960965	758497.0371074767	58.00963400415896	945.276452548262	32.93433507283521	1084.6704266897834	893547.5717422266	815.10223123892	12.864566858141076	165.4970804475817	664391.6473706658	821.5554832612557	658.0634240910065	1.234621	46.731743	0.5647879326392959	0.2688048278174096	-0.0895312021	0.03810936	0.0168071556	0.0327592452	0.1069795893	0.0336512176	-0.0049973248	-0.0035420165	0.1483012532	0.0519895408	-0.0737945507	-0.2938790629	0.1046765096	0.2034770222	-0.1166825002	0.0936123356	0.0119655676	-0.2041334091	0.1531857042	0.0996223857	0.0857673998	0.1115811339	-0.0976704138	0.2723821027	-0.1375811654	-0.1454707002	0.2030081509	-0.0868324902	0.0243237196	-0.2414484416	0.0646175353	0.0738633093	-0.1440678536	0.0459416285	-0.083725479	0.0350360823	0.0780980119	-0.014436457	-0.0516048545	0.0319843089	-0.0455723721	0.1337287267	-0.10075234	-0.217342278	0.0328789161	0.2239690753	0.0818073716	-0.0637595884	-0.1463021026	-0.1541415179	-0.1731051366	0.1937571942	0.1174310604	0.0775316611	-0.0178286181	-0.0019668123	0.1000712592	0.0171531375	-0.1446791159	-0.0864036478	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.1513877977790656	-0.0084410804428642	0.0229182653163952	7.125183904290601e-05	-0.3160044767611651	-0.1303341393507509	0.0998588293330977	0.0169869878803009	-0.4514820799500398	-0.0477605271499256	0.0022810679536387	0.2038360685160141	0.0016020477197119	-0.0025837176804858	2.5665568962340984e-06	6.675597052454921e-06	-0.0028276104424782	-0.0024578049306169	6.040805076965235e-06	7.99538081441176e-06	-0.0038632550153607	-0.0025235211028123	6.368158756339008e-06	1.4924739313709602e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
876.8726914744357	5.955337698845369	768905.7170536208	35.46604710728886	955.6186736839404	10.342221135678416	106.96153801927332	913207.0494934532	806.5536363238886	-8.548594915031458	73.0784750213017	650528.7682672875	813.2003847411895	642.8483795620674	1.480187	56.02668	1.0923593601054855	0.6109663199436803	-0.0421348567	0.0040859231	-0.0795703593	-0.0532433731	0.1079669888	-0.0905035724	-0.0329741643	0.0120243613	-0.0389968906	-0.1312594594	0.1555804347	-0.0986022853	0.0093044959	-0.0380983589	-0.0091060181	-0.0103054855	-0.028399027	0.0881086153	-0.068171311	0.2398542852	0.0774640996	-0.0817226134	0.1057620238	0.0945865044	-0.0308594283	0.0270658662	0.0034904792	0.0121199428	-0.0255336698	0.019259303	0.0328516191	0.1883164907	-0.0417837606	-0.1672457548	0.0702787791	-0.1541715804	0.0240590307	-0.0046411197	0.0488224862	-0.0845843971	0.0560761016	0.0879936729	0.015803844	-0.1535403835	0.051205791	-0.0134186293	0.0314840543	-0.0048024316	-0.0312100208	0.1250824898	0.1002813821	-0.1631688144	-0.0366322483	-0.1740238068	0.0018365078	-0.0304845808	-0.3109538371	0.2073323778	0.2283832265	0.082527997	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.1376298171160499	-0.0137579806630157	0.0189419665593973	0.0001892820319239	0.1528844347456726	0.4688889115068377	0.0233736503875038	0.219856811334067	-0.4015491083554678	0.0499329715945719	0.0024933016522643	0.1612416864210712	0.0070791368073339	0.005477089087622	5.01141779369496e-05	2.9998504873747992e-05	-0.0050649385225078	-0.0022373280800296	5.005636937688936e-06	2.5653602236783493e-05	-0.0003820822561911	0.0034811727591696	1.2118563779184483e-05	1.459868504960814e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.6353590257651	-16.2373324486706	740693.2212054075	263.6509650486512	915.4344858363056	-40.1841878476348	1614.7689529740005	838020.2978583812	800.950112212354	-5.603524111534512	31.39948246854864	641521.0822529825	806.6419396136705	633.0684197385643	1.325648	50.177231	0.6237805149211341	0.3226073862313616	-0.0029051364	-0.0796202195	-0.0097316305	-0.1011702821	-0.0105301723	0.0469084258	0.0334969429	-0.0065777143	-0.0667692022	0.1280946806	-0.0849235638	0.0446777657	0.057996972	-0.0134721532	-0.0359498629	-0.0880275349	0.0243562213	0.1184850275	-0.0340830236	0.0206257223	-0.0347002707	-0.0963901052	0.0562521743	-0.0506236584	-0.0528413258	6.6125e-06	0.0036597707	0.1023664927	-0.0162306108	0.1306395416	0.0278778307	0.0478255344	0.1014421097	-0.069322756	0.0526884764	0.0416076595	0.0316987708	-0.063885409	0.1215272194	-0.0772073896	0.045200712	-0.0671066028	0.0204089951	-0.0078603997	0.1458486893	-0.0847486998	0.0403449388	0.0445424817	0.0469307733	-0.0426209407	0.0069863341	-0.0420523748	0.0833490363	-0.0500617153	-0.0395885924	0.0434406481	0.0238485676	0.0685046068	-0.0892395529	-0.0375385457	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.18152355302675	0.0438937359107	0.0329508003034553	0.0019266600521982	-0.1319880597165763	-0.2848724944622489	0.0174208479077465	0.081152338101144	-0.3448712910211426	0.0566778173343252	0.0032123749777831	0.1189362073705896	0.0092244262208245	0.0021452894134906	8.509003910343457e-05	4.602266667634843e-06	-0.0026578299306188	0.002407108591889	5.794171773145843e-06	7.0640599400931344e-06	-0.0001677509172935	0.0002143313388976	4.5937922833637875e-08	2.8140370252810686e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
