global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48
2007.979105508864	5.400319110974351	29.163446500354805	4031980.0881601777	2898.8881227493284	-16.664516639709746	277.70611483516296	8403552.348217126	2059.626571003774	8.298068545909246	4242061.611984765	68.85794159260838	2396.250163935993	1744.3804992661169	0.9503	34.378296	0.1890924044706713	0.1107610560050454	-0.006141209	0.0552882328	-0.1231361413	0.0414015613	0.0063392882	0.0547542369	0.0009195839	-0.0644020591	-0.0320984299	0.0415282133	-0.0190140893	-0.0808511953	0.0111003298	-0.0172894743	-0.0135163851	-0.011094204	0.0235983536	-0.0094738726	0.0071222967	0.097937859	0.0162126269	-0.005262975	-0.0030705593	0.0381089106	0.0265657015	-0.0859384459	0.0770229751	0.0974916423	0.0229635288	-0.046580424	-0.0150795517	-0.0163943645	-0.0324338257	-0.0133594467	0.023099482	-0.0358775306	0.0675779076	-0.0242951409	-0.0057568665	0.0469490813	-0.0090668667	0.0418877293	-0.0038526692	0.0100792558	0.0551422657	0.0091750883	0.0993623791	-0.0445011588	0.0132950406	0.0969380346	0.0138334348	-0.0279260979	0.0353883763	-0.1166722228	0.0498245337	0.0228800444	0.0201637042	0.0242945003	0.0016245779	0.0023597971	-0.0549572766	0.0385085973	0.0415819911	-0.0331688229	0.018594142	0.0188296428	-0.0959264285	0.0110586987	-0.0260971624	0.0085923669	0.0680402692	0.0660748088	0.0151093257	0.0792951479	-0.0157336032	0.0725552932	0.0472981097	0.0115045374	-0.0268518493	-0.0592265694	-0.0784076511	-0.0801222105	-0.0639883028	0.1386263057287067	0.028934985590638	0.0192172526399888	0.0008372333911304	0.0909675036743919	-0.0155329288659943	0.000241271879156	0.0082750867247505	-0.2567450791190993	-0.0993601714943039	0.0659180356518725	0.0098724436793774	0.0039349684229979	0.0003928964670048	1.5483976489990583e-05	1.5436763378485394e-07	-0.0004091390901104	-9.694373186999944e-07	1.67394795056366e-07	9.398087148882345e-13	0.0022173144045698	-0.0005114204660711	4.916483168712728e-06	2.615508931164832e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2017.862050287984	9.882944779119953	97.67259750713433	4071767.253992426	2904.552709197998	5.6645864486695245	32.087539634450415	8436426.44050943	2069.512641272384	9.886070268609728	4282882.572386199	97.73438535588924	2404.556644493025	1760.8461584953511	0.894016	32.34214	0.1247170416084639	0.0763179718632925	-0.0040205636	0.0262243374	-0.0749570176	0.0321419747	-0.0154654001	-0.0582042841	0.0087887635	0.0142577212	0.0573375903	-0.0142615665	0.0105964297	-0.0593418069	0.0426869344	-0.0039585204	-0.0115187987	0.0520119518	0.0199580021	-0.0484527158	-0.0297619964	0.0814301211	-0.0800871144	-0.0039591181	0.0074329135	0.1008285099	-0.0279248197	-0.0129562486	0.0516478381	0.0028123304	0.0327473761	-0.0005907847	0.0214108642	0.0044894972	0.0119617402	-0.0352758102	-0.0022712263	-0.0018437355	0.0178382307	0.0320313678	-0.0032638726	-0.0608324636	0.0533267224	0.0690777051	0.0718294039	0.0140723962	0.068274622	-0.0123300268	0.0244858512	-0.0281310403	-0.0101072771	0.0070816222	-0.0309541954	-0.020276528	0.0130347361	-0.0851015568	0.0342488684	0.0110702627	0.0309050246	0.0073818981	0.0274601758	0.012054507	-0.0260071709	0.0207783973	0.0240575093	-0.0433960447	0.0093342584	0.0518363844	-0.0877485061	0.0478292585	-0.0017655404	0.0037664801	-0.0204670885	0.0545644115	-0.049225279	0.0508895148	-0.0235824511	0.0721591615	0.0458939156	0.008959769	-0.0300572439	-0.0620868871	-0.0796832699	-0.0787557834	-0.0595200392	0.151913150260583	0.0132868445318762	0.0230776052220944	0.0001765402376142	0.0737596555291446	-0.0172078481452472	0.0002961100377898	0.005440486783778	-0.3291324016255146	-0.0723873225064153	0.108328137799779	0.0052399244596477	0.0036140438575615	-0.0003209245654364	1.3061313004378009e-05	1.0299257670054229e-07	-0.0004633841790602	-5.424508894980002e-05	2.147248974032955e-07	2.942529675171716e-09	0.0022788452786821	6.153087411229965e-05	5.193135804171697e-06	3.786048469023667e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016.9842141505908	-0.8778361373931602	0.7705962841133434	4068225.320132676	2943.3388908386232	38.78618164062527	1504.367886259577	8663243.826323137	2061.457672873508	-8.054968398876099	4249607.737049058	64.88251590689258	2400.766936943005	1771.252075326854	0.875372	31.667658	0.20239467502278	0.1359647657994305	0.015033193	0.0217097115	-0.05449815	0.0047949528	0.0342027794	-0.0449335103	0.0682735912	0.1103982436	0.0373496777	-0.0153388786	0.0258476675	0.0036183776	0.0291414768	-0.0324355878	-0.0116035819	-0.0064676788	0.0256066069	-0.0532936749	0.0046140046	0.0691280232	-0.0459564994	-0.0074779571	-0.0125946476	0.0121204091	-0.0044926865	-0.0345772856	-0.0634053452	0.0804465686	-0.000645823	0.1225692855	0.0069109421	0.01253125	0.0162847838	-0.038593385	-0.0418782038	0.1117012278	-0.0463988679	0.0372066527	0.0483529666	0.0090779185	0.0221184291	0.0497189703	0.0186186639	-0.0048203935	0.0640763126	-0.0094612728	-0.0043902291	0.0086206176	0.0551011496	0.0083867854	0.0175079887	-0.0116296655	0.003611234	-0.0738015778	0.0445186102	0.0007390349	0.0301603038	0.0053527776	0.026408463	0.0068161112	0.0054602348	0.0359591682	0.0326912432	-0.0284748531	-0.0037320136	-0.0141347246	-0.0786817735	0.016523349	-0.0359750973	-0.0109986821	0.0087385685	0.0799686384	-0.0290300271	0.0939313475	0.0392631998	0.0717551168	0.044469591	0.0064061583	-0.0332099078	-0.064777029	-0.0806444153	-0.0769663555	-0.0546342852	0.1462795604096243	-0.0056335898509586	0.0213977097936329	3.173733460882472e-05	0.056778868793117	-0.0169807867360275	0.0002883471181744	0.0032238399414259	-0.2282756460405508	0.1008567555849637	0.0521097705752308	0.0101720851471251	0.0021079804100626	-0.0015060634474989	4.443581409207687e-06	2.268227107892272e-06	-0.0004130757609117	5.030841814849998e-05	1.7063158425277998e-07	2.5309369366043222e-09	0.0023009442700513	2.2098991369200183e-05	5.2943445338819095e-06	4.883654195359842e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2007.552659507872	-9.431554642718766	88.9542229785899	4030267.68069713	2923.267332839966	-20.071557998657227	402.8674404934609	8545491.89924929	2062.40376360604	0.9460907325319567	4253509.284136358	0.8950876741828545	2397.619265084387	1759.1192091105086	0.851816	30.815517	0.0978498201607955	0.0634933861418691	0.0165537128	0.0014517379	-0.0483838278	0.0035109552	-0.0039261221	-0.0125901511	0.0362495193	0.1140623103	0.0077745676	-0.0423031916	0.011468607	-0.0009319436	0.021358742	-0.0075817694	-0.0115405962	0.0393074188	0.0051682173	-0.035649925	-0.0047682981	0.0719564664	-0.026877463	-0.0389774892	-0.0091423132	0.0040408999	-0.0113796663	-0.015189718	0.0465935093	-0.0288508949	-0.0165081368	0.0448004865	-0.000877353	0.0011915893	0.0054454259	-0.0203362014	-0.049827977	0.0623601994	-0.0180347077	0.0952196363	0.0143360115	-0.0399419096	0.0433754988	0.0021533989	0.0022275119	0.0084518784	0.0373119506	0.0495892963	-0.0122102947	-0.0096073649	-0.0299449467	0.0380196176	-0.0350961611	-0.0015868821	-0.017917041	-0.032866563	0.0060687404	0.0104212668	0.0177906818	0.0033648468	0.0105651946	0.0041601039	-0.0172581412	0.0153480178	0.0208524917	-0.0127061561	0.048322444	0.0065129578	-0.1020228288	-0.0104176811	-0.0815403308	0.0088286862	-0.0167415943	0.0616048407	-0.0173731257	0.0937373964	-0.0136658817	0.0713432033	0.0430257605	0.0038462256	-0.0363043104	-0.0672896215	-0.081287294	-0.0747635377	-0.049365311	0.1411409667050946	-0.0051385937045297	0.0199207724824486	2.640514526023236e-05	0.056650315607726	-0.0001285531853909	1.6525921474172223e-08	0.0032092582584549	-0.209627922880621	0.0186477231599298	0.0439438660512435	0.0003477375790493	0.0017232483676658	-0.0003847320423967	2.9695849366628443e-06	1.4801874444681302e-07	-0.0004159582008083	-2.8824398965999988e-06	1.7302122481967806e-07	8.308459757511412e-12	0.0012098597501258	-0.0010910845199255	1.4637606149744633e-06	1.1904654296210589e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2010.562937417992	3.0102779101200667	9.061773096156836	4042363.325318865	2949.9328639984133	26.665531158447266	711.050551962122	8702103.90209788	2065.1837673915907	2.780003785550889	4264983.993097723	7.728421047677274	2403.103494237098	1780.132331287267	0.8222359999999999	29.745409	0.029027133030209	0.0209588726014792	0.0289025714	0.0165003831	-0.0308065981	-0.0146225069	0.0830590284	0.0562809478	0.0685040091	0.0389459519	-0.0795712274	-1.8207e-05	-0.0045510586	0.0179570456	0.0375159869	-0.0215768376	-0.0330892483	0.050226597	0.0136376766	-0.0407153241	-0.0155476447	0.0251452789	-0.0186437063	-0.0383875866	-0.0174646902	-0.0297077538	0.0092288049	0.0699172935	-0.0207102435	0.0331951651	-0.0644797512	0.0056713711	-0.0176731869	0.0347784758	-0.1280941902	-0.0392053454	-0.0247222874	0.0405517467	-0.0017342961	0.0793122966	0.0085016073	0.0475726506	-0.0336523413	0.0205517285	0.025722168	-0.0133300225	0.1019006603	0.0057959512	-0.0281921305	0.0271625095	0.0403777477	-0.0319178211	0.040559064	0.0079591259	-0.0136783709	-0.0298560376	0.0260754762	0.0073634413	0.0154761093	-0.0186860571	0.0212294206	0.0081277832	0.0154957073	0.0368686804	0.0126936148	0.0277716428	0.015452574	-0.0335524289	-0.103838684	0.0109818014	-0.0983534742	0.0293344365	-0.0726208801	0.0749332824	-0.0249398011	0.0865514322	-0.0192206782	0.0709234662	0.0415630576	0.0012824971	-0.0393350228	-0.0696177779	-0.0816093689	-0.0721591615	-0.0437500746	0.1209656701900172	-0.0201752965150774	0.01463269336452	0.0004070425894712	0.0565996437017162	-5.067190600980404e-05	2.567642058666414e-09	0.0032035196671612	-0.2048765783113992	0.0047513445692217	0.0419744123405868	2.2575275215473485e-05	0.0016632577942564	-5.999057340940004e-05	2.7664264901546653e-06	3.5988688979886153e-09	-0.0004159765204727	-1.831966439999741e-08	1.730364655845746e-07	3.356101037285323e-16	0.00123084725785	2.098750772420001e-05	1.5149849721568644e-06	4.404754804733551e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2008.6749620626936	-1.887975355298522	3.564450942214581	4034775.103217564	2911.6456102371217	-38.2872537612916	1465.913800581537	8477680.1596131	2056.319340326545	-8.864427065045675	4228449.229400997	78.57806719151428	2388.152114285116	1790.370728291771	0.8548	30.923456	0.1400263877598223	0.0773240298871486	0.0394239461	0.0091390037	-0.06078069	-0.0280662818	0.0414365457	0.0444218789	0.0111431795	-0.0233765084	-0.0588302476	-0.020633673	0.0540894176	-0.0039079302	0.0173723278	-0.0638105058	0.005782415	0.0232877299	0.0209250033	-0.0050992097	0.033066722	0.0864985467	-0.019120114	-0.036289229	0.058478207	-0.0362885186	0.0678485662	-0.0227582514	0.0034948615	0.0724450027	-0.0268015324	-0.0823277036	-0.0562650403	-0.0601522217	-0.1088931472	-0.0090060192	0.0234965919	0.046424123	0.0351443047	-0.029390944	0.0125167604	0.0126723705	-0.0307523543	-0.0435099449	-0.0657734422	0.0520176742	0.0499838244	-0.0625679622	0.0725634267	0.0182875136	0.1055615219	0.0649039858	0.044593121	0.0169757432	-0.0157653223	-0.0266422579	0.0354191961	-0.0430150992	-0.0060555329	0.001872798	-0.0070178998	0.017188758	0.0042480111	0.0492064216	-0.0345889199	0.0323366617	-0.0666664987	-0.0460970005	-0.085094101	0.0300644772	-0.048654083	0.000443531	0.0170131699	0.0300988869	-0.0119204755	0.0534309863	0.0228010927	0.0704959515	0.0400821236	-0.0012824971	-0.0422967282	-0.0717551168	-0.0816093689	-0.0691672152	-0.0378279629	0.0532724161195403	-0.0676932540704769	0.0028379503192134	0.0045823766466501	0.0393178289080395	-0.0172818147936767	0.0002986611225629	0.0015458916700418	-0.2339104952584279	-0.0290339169470287	0.054714119792043	0.0008429683332869	0.0014930685491027	-0.0001701892451537	2.2292536923196416e-06	2.896437916598625e-08	-0.000106050809687	0.0003099257107857	1.1246774235268294e-08	9.605394620602137e-08	0.0012710803408834	4.023308303340001e-05	1.6156452329802604e-06	1.6187009703724602e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020.193095170216	11.518133107522544	132.66739028260693	4081180.141773418	2896.3761714935304	-15.269438743591309	233.1557595442873	8388994.92679552	2061.3365335871663	5.017193260621298	4249108.304701155	25.172228214423768	2392.699137293948	1778.0050678107016	0.898449	32.502525	0.0884286932939635	0.0427359229351248	0.0270590915	0.024154229	-0.1133382247	-0.0004914738	-0.0100463542	-0.0673398592	-0.0085519343	-0.0320712315	0.0549281219	-0.0094452202	0.0087658437	-0.0605457368	0.0250223013	-0.034120988	-2.61342e-05	0.0483129565	0.0529678159	0.0276985601	0.0463797381	0.0969253681	-0.1229519976	-0.0191007396	0.0942483435	0.0331024558	0.0479493782	-0.0075149593	0.042528696	0.0058419541	0.0005073386	-0.0292024416	-0.0414808722	0.0005473461	-0.002729378	-0.0061500583	0.0416301043	0.0280682468	0.0140913341	-0.0631386308	-0.0435174674	-0.0240666445	0.0925026676	0.0145486797	0.0299934604	0.0372728229	0.1133429997	-0.0795150729	0.1355681919	-0.003350022	0.0075153823	0.0490790845	0.0390108157	0.0114601802	-0.0189819051	-0.0604003926	0.0437391729	-0.0448243111	-0.0021151037	0.0259911158	-0.0070772809	0.0272963792	-0.013959962	0.0677161906	-0.0314709821	0.0033499033	-0.0363476263	-0.0220514006	-0.1120149786	0.0080220055	-0.0425358993	-0.0166249211	0.0368617889	0.0461824344	-0.0446121288	0.051579574	0.0365386603	0.0700607062	0.0385836084	-0.0038462256	-0.0451842308	-0.0736957799	-0.081287294	-0.0658037687	-0.0316405151	0.0838767308496244	0.030604314730084	0.0070353059780203	0.000936624080098	0.0563924699221729	0.0170746410141334	0.0002915433657615	0.0031801106639231	-0.2476021355708795	-0.0136916403124516	0.0613068175392602	0.0001874610144455	0.0018470015654282	0.0003539330163255	3.411414782694221e-06	1.2526858004526668e-07	9.897021668869854e-08	0.0001061497799036	9.795103791407944e-15	1.1267775773601552e-08	0.0011900011923667	-8.107914851669998e-05	1.416102837834168e-06	6.573828324193093e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2011.1844914646488	-9.00860370556734	81.15494072396159	4044863.058707918	2906.7428073883057	10.3666358947753	107.46713977484367	8449153.748303648	2062.441335202335	1.104801615168526	4253664.26115119	1.2205866088789838	2397.493759397025	1782.0257577439377	0.905251	32.748569	0.1639669898317378	0.0745121722702847	0.0263098555	-0.0043908395	-0.0834600547	-0.0095683146	-0.0235460608	-0.0467847234	0.0053600497	0.0657604898	0.0524977053	0.0210614173	0.0182010625	0.0007039112	0.0301066633	-0.0108223178	-0.0090423407	0.0387575779	0.0123509512	0.0272776512	0.0418085127	0.1427097746	-0.0743564503	0.003263284	-0.0033906014	0.035936321	-0.0337802848	0.0119224023	0.0665456279	0.0225894019	-0.113470669	-0.0176209359	-0.027448979	0.0338816231	-0.0219665646	-0.0138299321	-0.0102331053	0.0222518553	-0.0015563336	0.0746058278	0.0002906686	-0.0570940653	0.0696156849	-0.0014209883	0.0005997974	0.0217621163	0.0606958758	0.0055519312	0.0650664082	-0.030040626	-0.0271200921	0.0784445441	0.0269160821	0.0129527113	-0.0275670991	-0.0140573238	0.0118595532	-0.0508919721	-0.0043448004	0.0111201678	-0.0450067371	0.0223289307	0.0014834572	0.0680989614	-0.0612725383	0.0092298066	-0.0366843309	0.0220162169	-0.0960066073	0.0012647069	-0.0428739257	-0.0333735356	0.0263587282	0.0317639201	-0.0311778059	0.0698615132	0.0738872947	0.0696177779	0.0370681691	-0.0064061583	-0.0479924649	-0.0754344479	-0.0806444153	-0.0620868871	-0.0252311319	0.0561819298116716	-0.0276948010379527	0.0031564092373635	0.0007670020045317	0.0424881309772615	-0.0139043389449114	0.0001933306414949	0.0018052412739409	-0.2973924818895526	-0.049790346318673	0.0884422882844278	0.0024790785865334	0.0009411866314977	-0.0009058149339304	8.858322753099874e-07	8.205006945315159e-07	0.0005130761327944	0.0005129771625777	2.632471180432568e-07	2.631455693262797e-07	0.0012227591664625	3.275797409579991e-05	1.4951399791680676e-06	1.0730848668610981e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2013.0982216641653	1.9137301995165217	3.6623632765415457	4052564.4500674247	2931.987758255005	25.244950866699128	637.307544262053	8596552.214557208	2064.4138383843924	1.972503182057608	4261804.49611298	3.890768803227388	2407.62458225332	1792.9717227252506	1.055322	38.177574	0.3436955983371924	0.168332907192297	0.0403894457	-0.0514468635	-0.1098762777	0.0006245495	-0.0976374083	0.0826564709	0.0397207659	0.0390936539	-0.0529981769	0.003018505	-0.042946163	-0.0370038169	0.0363168551	-0.0240225658	-0.0253770101	0.1086538021	-0.0196100559	-0.0060045732	-0.0705980052	0.0631087229	-0.0427645115	0.0739864845	0.0478490586	-0.0259746598	-0.0315141177	0.1402620971	-0.0928676145	-0.0312150788	0.0160097319	-0.0507925251	-0.0713546426	-0.0059861849	-0.0174279247	-0.0483564018	-0.0195667843	-0.0262387442	0.0739948937	0.1363504672	0.0095014246	-0.0010991711	0.0398426877	-0.0443107827	0.0070765223	-0.0074739101	0.0515859269	0.0104378124	-0.0440381764	0.0621849107	-0.0321033917	0.002140051	0.0909927263	0.0112765234	-0.0531231812	-0.0319882309	0.0352496307	-0.1123859387	0.0239668973	0.0460370804	-0.0149823185	0.0768385691	-0.0101420397	0.0911632011	-0.0914391582	-0.0609011369	-0.1123118265	0.0814641674	-0.0336573179	0.0397795726	0.0655864888	-0.0028854672	0.0157701277	-0.04066744	0.005350804	0.0047775627	0.0612881478	0.0691672152	0.0355364705	-0.008959769	-0.0507165039	-0.0769663555	-0.0796832699	-0.058036534	-0.0186447705	0.0721670612168026	0.0159851314051309	0.0052080847246697	0.0002555244260393	0.0610952848389274	0.0186071538616659	0.0003462261748317	0.0037326338295496	-0.4170179413817081	-0.1196254594921555	0.1739039634342377	0.0143102505587093	-0.0001344292886087	-0.0010756159201064	1.8071233635841162e-08	1.1569496075863371e-06	-0.0008246766041284	-0.0013377527369228	6.800915013967497e-07	1.789582385144442e-06	0.0025989475809981	0.0013761884145356	6.754528528775877e-06	1.893894552302009e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2004.25500305033	-8.843218613835234	78.20251545208195	4017038.117252279	2923.231546401977	-8.756211853027708	76.67124601510292	8545282.673879694	2055.4069119228407	-9.006926461551757	4224697.573580188	81.12472428380126	2395.5032414047937	1771.221025678847	1.012833	36.640503	0.2958639625571695	0.1546298113976191	0.0358166378	-0.0498987672	-0.0477708439	-0.018005391	-0.0648586264	0.0203663039	0.0308301797	-0.0368459672	-0.0280864954	-0.0306366806	0.0169262506	-0.0190666271	0.0139550554	-0.0515187385	-0.0042886855	0.030477957	0.0138440065	-0.0065998162	0.0305523273	0.0039316298	-0.0024933386	0.023311815	0.0401374607	-0.0161796745	-0.0041007888	0.0366588193	-0.0292061708	-0.0674484072	0.1406860798	0.0725146264	-0.0877200752	0.0335741148	0.0141678371	-0.0260070533	0.0152222429	0.0060439069	0.0537581331	0.0091627899	0.0087627284	-0.0033142822	0.0152426064	-0.0434058121	-0.0503696461	0.0496191138	-0.0488642537	0.0085415464	-0.0059834142	0.0592977738	0.0240409033	-0.0624493985	-0.006660791	0.0198106801	-0.0558333744	0.0358526902	-0.0290101522	-0.0674939159	0.0059820002	0.0225054437	-0.0116455853	0.0349633046	-0.016755171	0.0328386774	-0.0309228671	-0.0082711304	-0.0552641196	0.0652045298	-0.027416563	-0.0304239472	-0.0155188228	0.0383046938	0.0472219347	-0.0127312004	0.0099377882	0.0084659157	0.0036792855	0.0687090676	0.0339891844	-0.0115045374	-0.0533515689	-0.0782873035	-0.0784076511	-0.0536744641	-0.0119276293	0.0876350545382962	0.0154679933214936	0.0076799027839301	0.0002392588173937	0.0794269145511634	0.0183316297122359	0.0003360486479065	0.0063086347551178	-0.2917648155142132	0.1252531258674949	0.0851267075720428	0.0156883455395785	-0.001458834179412	-0.0013244048908033	2.1281971630206835e-06	1.754048314783701e-06	-0.0019116591828371	-0.0010869825787087	3.6544408313254094e-06	1.1815311264162151e-06	0.0022741107773912	-0.0003248368036069	5.171579827846807e-06	1.05518948977548e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
