global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
841.6592614923952	-0.7050469377065838	0.4970911843694314	708390.3124559241	758.2004555184501	-6.806471732003274	46.32805743855965	574867.9307483853	831.9314197034494	-0.4339869616200076	692109.8870897968	0.1883446828561659	821.180229614465	650.4982621763506	0.770834	15.324512	0.0814248361002731	0.0412280804089946	-0.073393595	0.032468949	0.0098717011	-0.0631886923	-0.0152162236	-0.0194935256	0.0192970087	-0.0279618974	0.0684827394	-0.0673570835	-0.0610682046	0.0182581997	-0.0181687182	0.0053591518	0.0186267902	0.071787619	-0.0424645395	0.0718837796	-0.0819431421	0.0096781603	-0.0319978732	-0.0626191798	-0.026327341	0.0136249482	-0.0065002386	0.0280217447	0.0467027311	-0.0868165633	-0.0847716162	0.0650608696	-0.0425108718	-0.090892605	-0.0913617194	0.0082657633	0.0448421746	-0.0252212405	0.002331167	0.0023838981	0.0188715846	0.0444600181	-0.0090591223	-0.027116354	0.0850846769	-0.0403285364	-0.0382488751	-0.0168254811	0.0985509819	-0.0008256883	-0.0067792713	0.0474335202	-0.037349742	0.1044620623	0.0735928475	-0.1086939638	-0.019427912	0.0102814551	0.1437067008	0.1082959623	0.2519628672592091	-0.006945558296735	4.8240780053345775e-05	0.0634852864774818	-0.068324833035831	-0.0006262033352584	0.0046682828093741	3.9213061708875684e-07	-0.5074968156773139	0.0160158325625445	0.2575530179226135	0.0002565068926714	0.0062174019749944	-0.0002210406272896	3.865608731866427e-05	4.885895891257989e-08	-0.0063814398509742	0.0005376337850485	4.072277457160162e-05	2.890500868255769e-07	0.0015018678457682	0.0003980704257766	2.255607026152414e-06	1.584600638779637e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.4415771503789	1.782315657983645	3.1766491046936736	711393.6940659184	762.39268611363	4.192230595179922	17.5747973631626	581242.607839556	832.7205839287097	0.7891642252603788	693423.5708985713	0.6227801744308138	822.455821272068	650.0441048703642	0.8013599999999999	15.931388	0.0853654250975668	0.0497238535643701	-0.0578466955	0.0286352337	0.0164799918	-0.0664933016	-0.003506099	-0.0768704551	0.0140142094	-0.0432488585	0.0213635087	-0.0663782927	-0.031229067	-0.0579263063	-0.0432063033	-0.0279763088	-0.0437859598	0.0287651293	0.0372701746	-0.0872030619	-0.0217557103	-0.1064608266	0.0169457505	-0.0742351133	-0.0312101671	-0.0131103883	-0.0558665936	-0.0273563935	0.0159244768	0.1008210829	-0.0669059713	0.0593407884	-0.0282473669	-0.1076295847	-0.0743549185	0.0202171618	0.0749699187	-0.0068924768	0.0709746381	-0.0200840956	0.0045451825	-0.017857837	0.0222346375	-0.0745279773	0.0500282868	0.0377793859	0.0557475835	-0.0517779674	0.0910112173	-0.0962422159	-0.0283805825	-0.1534748854	-0.0008027824	0.0105946321	0.0107721393	-0.0630503589	-0.0373564517	0.0382834679	0.1412592515	0.0993643757	0.2522377631660504	0.0002748959068413	7.55677595981125e-08	0.0636238891670125	-0.0687538529129767	-0.0004290198771456	0.0047270922903792	1.8405805498610478e-07	-0.4666575251056741	0.0408392905716397	0.2177692457377528	0.0016678476543948	0.0058343454461336	-0.0003830565288608	3.4039586784819875e-05	1.4673230430288518e-07	-0.0066498831553252	-0.000268443304351	4.422094597947784e-05	7.206180765088378e-08	0.0012769233041412	-0.000224944541627	1.6305331246588796e-06	5.0600046807781194e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.3101865152804	-2.1313906350984557	4.542826039385397	707802.829934376	761.420903690883	-0.9717824227469692	0.944361077159969	579761.792577441	831.6129514559494	-1.107632472760315	691580.1010292753	1.22684969471313	821.1948179494343	645.4983905009734	0.820343	16.308767	0.1817415369193176	0.0975100690078522	-0.0401535787	0.0134723127	-0.0118551693	-0.0282568902	-0.0068400761	-0.0181789634	-0.0181557268	-0.0298506613	0.1146965906	-0.0176277204	-0.0490953218	0.0171093586	-0.0160507902	0.046785739	-0.0225892876	0.167519516	0.0075071619	-0.0406652499	0.0467077551	-0.0414155254	-0.0079577315	-0.0158359537	-0.0318806278	0.0202073087	-0.0074857898	0.0423408127	-0.0324278582	0.0721788488	-0.1803688508	0.0671560373	0.0078537459	-0.0063853854	-0.0514541885	0.0636284547	0.0308952054	0.0110997862	0.0601142358	-0.004470456	-0.0927497734	-0.062558105	0.0131434072	0.0101331719	0.0229376126	0.0070935919	-0.0444063161	-0.0608464214	0.0230544915	-0.1205675404	-0.147894117	-0.1855605618	0.0459396054	-0.0557141435	-0.0485140302	-0.1463193921	0.0981947042	0.0721801473	0.1386044847	0.0898496795	0.2206209389649558	-0.0316168242010946	0.0009996235725629	0.0486735987097787	-0.0689917392085277	-0.000237886295551	0.0047598600790174	5.6589889610981025e-08	-0.3828752711800121	0.083782253925662	0.1465934732811677	0.0070194660728641	0.0054238905639766	-0.000410454882157	2.9418588849994395e-05	1.684732102865171e-07	-0.0070532761564978	-0.0004033930011725	4.974870453982038e-05	1.627259133950369e-07	0.0017851668707518	0.0005082435666106	3.186820756429774e-06	2.5831152300106346e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.1415823274853	1.8313958122048464	3.354010620961448	710887.7278496956	757.6136180114746	-3.807285679408437	14.495424244628566	573978.3941964366	832.2812137343774	0.6682622784279602	692692.0187351684	0.4465744727697285	820.8253899980684	645.9860820287313	0.947701	18.840714	0.1947055807027528	0.1251583064264392	-0.0255614534	-0.0581243831	-0.0444725219	0.0420003619	-0.0012529188	-0.0349305974	0.0739635738	0.0309502779	0.0650872592	-0.0132075284	0.004737445	-0.03915689	-0.0180988907	0.0958626587	-0.010647983	0.1522697073	0.146094919	-0.073231789	0.0634885712	0.0738490503	-0.0731669813	0.010974798	-0.0007253944	-0.0225152954	-0.0257824669	0.0933640078	-0.0320513243	0.1089196278	-0.1687249979	-0.0610749665	-0.0706342681	0.0999012506	0.0116868546	0.1115066005	-0.0005871029	0.0699526364	0.1194682505	-0.0126141341	-0.161383799	-0.1006720235	-0.0325080532	-0.0923601388	-0.1343487287	0.0897128341	-0.0203847889	0.0414531406	-0.0768149311	-0.1128168276	-0.0534650308	-0.22660763	0.0545771946	-0.1464867511	-0.1565357689	-0.323103518	0.1472795108	-0.0261938844	0.1357462967	0.0798077096	0.2221775523329228	0.001556613367967	2.4230451773335745e-06	0.0493628647606486	-0.1016324370824435	-0.0326406978739158	0.0103291522673168	0.0010654151576962	-0.269705083637092	0.11317018754292	0.0727408321396907	0.0128074913484997	0.0050884789757576	-0.0003354115882189	2.589261828672712e-05	1.1250093351159165e-07	-0.0067118728108754	0.0003414033456224	4.504923662936844e-05	1.1655624440216801e-07	0.0020551135752694	0.0002699467045176	4.223491807256576e-06	7.287122327991254e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.5057287310805	-1.635853596404786	2.6760169888704723	708131.8914872268	760.8950086975098	3.281390686035138	10.767524834398154	578961.2142607834	832.2471927987895	-0.0340209355879324	692635.3899214654	0.0011574240582782	821.2192719075797	658.6226073925312	1.062472	21.122396	0.2365677158008013	0.1636502414613863	-0.0662401987	0.0063439657	0.0241966288	-0.0491929444	-0.0236037856	0.0332851634	0.018164455	0.0015784471	0.1230008119	-0.0599524624	-0.019676731	-0.0268904901	0.0070888843	-0.0428700728	-0.1949626983	0.0805954668	0.048636119	-0.1394520374	0.0025968382	0.045498654	-0.0753506771	-0.0573722621	-0.050977978	-0.0460781456	0.0125905382	-0.0668005288	-0.1596634554	0.0983104309	-0.0769906351	-0.0075837573	-0.1010357128	0.035608902	-0.051204929	0.0681438774	0.0423743941	0.0205425735	0.0668225838	0.0411233365	-0.0902791355	0.0118936141	-0.0206127826	0.0239486978	-0.0770033078	0.0557906102	-0.1542091579	0.0599740001	-0.0410565163	0.0699824948	0.0320894967	-0.1200255173	0.1755765682	0.0096251419	-0.2070029369	-0.1649768792	-0.0169164368	-0.0554511911	0.1326888823	0.0692973963	0.2515392671611494	0.0293617148282265	0.0008621102976541	0.063272002923968	-0.1058037763345112	-0.0041713392520676	0.0111944390866432	1.7400071155840686e-05	-0.427498824747289	-0.157793741110197	0.1827552451603133	0.0248988647335518	0.0054222139280458	0.0003337349522882	2.9400403881493868e-05	1.1137901837880724e-07	-0.0064528763045363	0.0002589965063391	4.163961260164605e-05	6.707919029585949e-08	0.0017430266216905	-0.0003120869535789	3.038141803921797e-06	9.739826659415856e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.2400383180501	0.7343095869696299	0.5392105695155085	709368.2821459905	764.2106782531738	3.3156695556640443	10.9936646023574	584017.9607561759	832.4661864099893	0.2189936111998349	692999.951515991	0.0479582017463444	821.4816916551574	662.6139635020851	0.935575	18.599638	0.090857823105774	0.0464628975573718	-0.0954552481	-0.0141141916	-0.0141913917	-0.0529101598	0.0507877586	0.0899027644	0.0098876462	0.0184234691	0.0013295041	-0.0708477313	-0.0536782907	-0.0240103914	-0.0411166321	0.0068338048	-0.0758652681	0.0711276139	0.1655529049	-0.0108290856	0.0365925977	0.0936402795	0.0646679988	-0.065228678	-0.0490404113	0.0199118768	0.0045294602	-0.0023935649	-0.0723671174	0.0485686067	-0.0746284446	-0.1413043991	-0.0986573678	0.1024335335	-0.0689450672	0.049777163	0.0151290898	0.0481157495	0.088877977	0.0888076054	-0.0700987987	-0.0169120165	0.0460771272	-0.0996768542	-0.0527772886	-0.0229063672	-0.0520202558	0.0736012671	-0.1884260761	0.0411296468	-0.0207072555	-0.0440981056	-0.0085312497	0.0678019154	-0.2148511768	-0.0703007438	0.0265479817	0.0228319159	0.1294367287	0.0583804184	0.2462277977028577	-0.0053114694582916	2.821170780636548e-05	0.0606281283615994	-0.0796689517354565	0.0261348245990546	0.0063471418706264	0.0006830290568233	-0.4280110522295217	-0.0005122274822326	0.1831934608306223	2.623769935544249e-07	0.00609824397605	0.0006760300480041	3.718857959143011e-05	4.570166258045607e-07	-0.0061940314380815	0.0002588448664547	3.836602545594197e-05	6.700066489000308e-08	0.0014999155048256	-0.0002431111168648	2.2497465216162346e-06	5.910301514329907e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
838.4441234421533	-3.795914875896756	14.408969745054282	702988.5481346808	754.9439996337891	-9.26667861938472	85.8713326349619	569940.4425830626	829.3816893245503	-3.0844970854390112	687873.9865868448	9.514122270081756	818.5868564728768	633.040535191593	1.48135	29.449873	0.3954317433687954	0.2217800173384268	0.0319118984	-0.0762383065	-0.0132226205	0.0562722053	-0.0720672895	-0.1282402552	0.0534149872	0.0480098389	-0.212691151	0.0944778315	-0.0653310121	-0.0725793319	0.1144656206	0.041882726	0.0049804522	0.2569893274	-0.1741158951	0.1101985592	-0.1524176152	-0.1940139806	0.0622607814	0.0756636887	-0.0874666729	-0.1199207119	-0.0168379345	0.0689435247	-0.0150300677	-0.166899916	-0.1600472396	0.0989924234	-0.0264011245	-0.0261397729	0.0506371483	0.1015067926	0.0388564251	-0.018540684	0.1238838217	-0.0180557131	-0.0618951721	-0.065314481	-0.0798725435	0.1870608341	-0.2138922122	-0.1514561178	-0.0385486965	-0.0210809542	0.0304527684	0.1036850576	-0.1280860737	-0.0418625663	-0.1202871952	-0.1304324509	-0.1259858471	0.0834946019	0.0409396338	0.252021091	0.1259946088	0.0471208409	0.2156510661356492	-0.0305767315672085	0.0009349365133331	0.0465053823254421	-0.0129364620266017	0.0667324897088548	0.0001673520497657	0.0044532251827424	-0.2665243514025945	0.1614867008269271	0.0710352298905736	0.0260779545439654	0.0040291767755354	-0.0020690672005145	1.6234265488513847e-05	4.281039080245322e-06	-0.0064753276568001	-0.0002812962187186	4.192986826292027e-05	7.912756266538245e-08	0.0011175624987427	-0.0003823530060829	1.2489459385960274e-06	1.4619382126063016e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.8235939117322	4.379470469578905	19.179761593913675	710351.6104542885	758.7455784606933	3.801578826904233	14.452001577166566	575694.852833652	832.4260059153428	3.044316590792505	692933.0553241703	9.2678635049745	820.6848383775591	636.9629937538734	1.606464	31.937193	0.5914596909297745	0.3298850240525104	0.1102620329	-0.2928556552	0.1243378865	0.15863251	0.1670944739	-0.1605448864	0.2196480349	-0.1484858165	-0.172265895	0.1032513072	0.1327183374	-0.2028984707	0.0143985141	0.2923409567	0.0063780147	0.2712821534	-0.0371521931	-0.0017219767	-0.3030245998	0.0115009703	0.0262888769	0.132575825	0.123923887	-0.1227481632	-0.2085139059	0.2706865207	0.007937942	-0.0574213038	-0.1895850993	0.0828802642	-0.2837466805	-0.0313885706	0.2058767793	0.209347028	-0.0345139772	-0.123654686	0.2266041601	-0.0789169416	0.1518545308	0.080632829	-0.0544494032	0.3625051223	-0.3775300743	-0.0757350613	-0.1994120119	-0.1105958542	0.1397898457	0.0772932585	-0.2151526913	-0.050299832	-0.1711553137	-0.0046294599	0.0306143135	0.1208006121	0.0298006762	-0.0508815061	0.1223675745	0.0355847396	0.1206822159492446	-0.0949688501864046	0.0090190825057277	0.0145641972464201	0.0169810262589464	0.029917488285548	0.000288355252807	0.0008950561053159	-0.116409408484813	0.1501149429177815	0.013551150383784	0.0225344960872087	-0.0007808150372387	-0.0048099918127741	6.096721223780725e-07	2.3136021238953877e-05	-0.0060100598808161	0.000465267775984	3.612081977099523e-05	2.1647410336909785e-07	6.36538966999942e-05	-0.0010539086020427	4.051818565093533e-09	1.1107233414596103e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
838.9726141091795	-3.850979802552729	14.830045439669057	703875.0472251902	752.6101048932757	-6.135473567417648	37.644035896480645	566421.9699874674	831.667470787833	-0.758535127509731	691670.7819666312	0.5753755396662038	820.4900946884285	626.9107063619499	2.525612	50.210247	0.9517376032724572	0.5358825768745467	0.0131491384	0.1025696892	-0.1354638008	-0.003522506	-0.067928848	0.0141406984	-0.098226661	0.230464454	-0.0241796014	0.0002858017	-0.0062187702	0.0105827623	0.0582870434	0.0097008624	0.1678529117	-0.1591819726	-0.0093918225	0.1246050859	0.2807442705	0.0448227933	-0.0294103503	0.0072006836	0.0240885526	-0.0315739076	0.0378433321	0.0610534216	0.0746190432	-0.1029372237	0.1208049113	-0.1253360837	0.2684388891	0.0625693277	0.0049267568	-0.0946733987	-0.1321639066	0.1465676601	-0.1556570763	-0.0042663083	-0.0519110316	-0.1830372673	0.0530569121	0.1202245264	0.0139794546	-0.3192795904	-0.1904725942	-0.0567994687	0.2603950567	0.1785664357	0.1596646085	-0.1226151061	0.2563498033	-0.1004999484	-0.0763714689	0.1490054341	-0.0489197875	-0.3688390524	0.1185609488	0.023839813	0.069018259089816	-0.0516639568594285	0.0026691644383728	0.0047635200877889	0.0981133124554247	0.0811322861964783	0.0096262220809757	0.0065824478634672	-0.354678507516553	-0.2382690990317399	0.1257968436941695	0.0567721635533971	0.0077554324880174	0.0085362475252561	6.0146733076195765e-05	7.28675218124409e-05	-0.0036062056679289	0.0024038542128871	1.3004719319402524e-05	5.778515076815538e-06	0.0007369973822529	0.0006733434855529	5.431651414476272e-07	4.5339144953653627e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
835.9697769939987	-3.002837115180796	9.017030740307325	698845.4680473959	754.2716895839146	1.6615846906389606	2.7608636841657703	568925.7817077732	830.417913387256	-1.2495574005770322	689593.9108744443	1.56139369733683	818.2527002227731	580.8547414730757	1.901315	37.798965	0.5368038740719897	0.3058088501774012	0.2063352107	0.025441896	-0.1894592657	0.1235281774	-0.0645180184	-0.0060201374	0.1198998191	0.2437984507	-0.0251803527	0.1775664668	0.1480105664	-0.0941510577	0.1526156257	-0.0115498587	0.3263011527	-0.2208467232	-0.227281009	0.3754984771	0.2326166382	-0.1691009133	-0.0228248185	0.1819837873	0.1139140455	-0.2158835131	-0.0060476802	0.0692644337	0.1662081401	-0.2900799721	0.2497566282	-0.1139554775	0.4330531878	-0.015251217	0.1969914522	-0.1121180893	-0.2762921496	0.1234421284	-0.337634365	-0.2617971709	-0.0385992492	-0.1913986957	0.1805644871	0.0387921208	0.151284243	-0.1366243285	0.1584713398	0.2288732522	0.1529191169	0.1353309416	-0.0618863412	0.0430444191	-0.0553372804	-0.1694081437	-0.2002029006	-0.0773804458	0.0019901406	0.3406771306	0.1145803187	0.0119549848	-0.0306205224834457	-0.0996387815732617	0.0099278867934041	0.0009376163971592	0.0742782431686635	-0.0238350692867612	0.0055172574082231	0.0005681105279047	-0.1670095071953312	0.1876690003212218	0.0278921754936273	0.0352196536815667	0.0078618212450935	0.0001063887570761	6.180823328980352e-05	1.13185676321975e-08	0.0005010801710945	0.0041072858390234	2.510813378640934e-07	1.6869796963442154e-05	0.0010365432439683	0.0002995458617154	1.0744218966163266e-06	8.972772327082156e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
839.8597271642606	3.889950170261841	15.131712327120123	705364.3613124262	745.4086355372838	-8.86305404663085	78.55372703349948	555634.0339335551	832.5264403616186	2.108526974362576	693100.2739011877	4.445886001614599	819.1765284773045	599.1896469018399	2.046946	40.694172	0.7298467658028225	0.4459170257162957	0.2545028856	-0.3045918337	0.0893090755	0.2959850026	0.2074231874	-0.1228321278	0.2366345384	-0.0622971793	-0.0368515259	0.2048422788	0.3207156864	-0.1607266035	0.0614633114	0.215369786	0.070468729	-0.0551976592	-0.0073032803	-0.0852012272	-0.1277572629	-0.1038065102	0.0857303549	0.239385747	0.2945991404	-0.1598032875	-0.1386466925	0.1833986974	0.0583448308	0.076211959	0.0696747567	0.0692934645	-0.0265188389	-0.1588151343	0.3458390425	0.068347049	-0.2136516898	-0.1160008289	-0.0516177358	-0.1778565947	0.1113121899	0.256819621	0.1325825223	0.0129373723	-0.0135405182	0.2396988195	0.1380926198	0.0109275217	0.1192786589	-0.1289948857	-0.1381473594	0.1024540878	-0.0075916077	0.2814803946	-0.0017746745	-0.0354045321	-0.0047271391	-0.1594789241	0.1104315261	-0.0	0.0112660428430757	0.0418865653265214	0.0017544843548529	0.000126923721342	0.0025541797546253	-0.0717240634140382	6.523834218937757e-06	0.0051443412726209	0.0168995797321116	0.1839090869274428	0.0002855957951219	0.0338225522544857	0.0005170165444353	-0.0073448047006582	2.673061072198186e-07	5.39461560908108e-05	0.0003359739361188	-0.0001651062349757	1.1287848575115948e-07	2.7260068827851068e-08	-0.0001000868230942	-0.0011366300670625	1.0017372157089689e-08	1.2919279093505037e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
844.3097468980495	4.450019733788963	19.802675631111192	712858.9487070484	748.4557919965472	3.0471564592634195	9.28516248723078	560186.0725731787	834.4009542358853	1.874513874266654	696224.9524297558	3.5138022648181813	821.695498869658	615.7428539047893	1.447022	28.767429	0.316435241464206	0.1837766867232488	0.1493997414	-0.1762131483	-0.0116256002	0.194199266	0.1515932554	-0.0991092717	0.0778425283	0.0549552344	0.0342288988	0.0842974884	0.2732757836	-0.1596777557	0.0186741347	0.1936544532	0.0278671922	-0.0626799519	0.1551822001	-0.1264177416	-0.0103908557	-0.0591030654	0.0282544534	0.1345638678	0.2383517072	-0.1243114283	-0.1215248009	0.176644663	0.0167471582	0.2125418632	0.0618462149	-0.0829643591	-0.0300990515	0.0700013438	0.2462137776	0.0383607954	-0.1978401425	-0.0362599064	-0.0287133391	-0.0958102437	0.1282780029	0.0544837252	0.2534025552	0.0247577024	-0.0384188447	0.1032146075	0.1425941766	-0.0275908296	-0.1403505198	0.0026516588	-0.0259386213	-0.0027498598	0.0102914933	-0.2128440259	-0.0430299517	0.1014582549	-0.0159051984	-0.0458710753	0.10612066	-0.0119549848	0.034844070227308	0.0235780273842322	0.0005559233753316	0.0012141092300055	-0.0495674652116093	-0.0521216449662346	0.002456933607504	0.0027166658739862	-0.1381854437723575	-0.1550850235044691	0.0190952168705633	0.0240513645153817	0.0010819333476604	0.0005649168032251	1.17057976877964e-06	3.191309945660664e-07	-0.0007271005670641	-0.0010630745031829	5.286752346249359e-07	1.1301273993175698e-06	-0.0001851064288716	-8.50196057774e-05	3.426439000959671e-08	7.228333366544507e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.598433515856	-2.711313382193566	7.351220256461915	708287.9232963426	759.9064638628279	11.450671866280686	131.11788618923202	577457.8338205073	832.5679575791294	-1.8329966567558813	693169.403987483	3.359876743678238	820.4400313268898	646.412381845458	1.324171	26.325083	0.4095100933630034	0.234645145477486	0.0582801009	-0.1631615457	0.0946056866	0.0805468229	0.1784253959	-0.0091531311	0.1636341976	0.000701886	0.10897654	0.0795384657	0.1936256169	-0.0725095099	0.0710292856	0.1444241706	-0.1885354918	-0.1058212338	0.1697252209	-0.1199697619	0.1194213873	-0.0060224625	-0.0899894958	0.0926595246	0.1497211037	-0.100921542	-0.0261387329	0.0858504003	-0.205853203	0.2302186175	0.0409331478	-0.1069791866	0.0014427984	-0.0215589095	0.1606832725	0.0561886612	-0.1657809301	-0.0276026393	0.014422432	0.1581750886	0.0331517506	0.0871460478	0.2750275135	0.0429977486	0.0455770996	0.1976688091	-0.0515574303	-0.0731527547	-0.0379664927	-0.1535857941	0.1696185588	0.0888610437	0.1952912367	0.1094112047	0.0448638181	0.0285298644	-0.0541941926	-0.0945914902	0.1016540472	-0.023839813	0.0787533321985449	0.0439092619712369	0.0019280232868587	0.0062020873323743	-0.0607631176028462	-0.0111956523912369	0.0036921564608173	0.0001253426324654	-0.2561837695750171	-0.1179983258026595	0.0656301237936654	0.0139236048922306	0.0044201979084882	0.0033382645608278	1.953814955020346e-05	1.1144010278078827e-05	-0.0017250529024099	-0.0009979523353458	2.97580751611282e-06	9.95908863622136e-07	0.0002068137389122	0.0003919201677838	4.2771922602843634e-08	1.5360141791568198e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.817621946747	0.2191884308909948	0.0480435682364564	708656.9086200761	754.7778996494839	-5.128564213344021	26.30217089039297	569689.6777992863	832.9261866383983	0.3582290592689787	693766.032387984	0.1283280589047374	820.8472816842926	635.108484816755	1.582138	31.453587	0.4497985651930984	0.2504744774784592	0.0171600864	-0.072866185	-0.0991393922	0.1100524731	0.0587153054	0.0315795708	0.0679140698	0.0966313393	0.132917666	0.0323318227	0.099092378	-0.0465353529	0.0393085929	0.1080651847	0.0567890057	-0.0648942363	0.1723022596	0.06530093	0.2983188227	0.0045730632	-0.0060278429	0.0621911705	0.0760586343	-0.104799542	0.0129564546	0.1123587616	-0.0367352756	0.13427491	-0.0231572881	-0.239607336	0.160884932	0.0282453033	0.1038691948	-0.0214055117	-0.230904061	0.1940943327	-0.0176880201	0.139867744	-0.0746407215	-0.1627099216	0.0333001873	0.0266540092	0.0497451259	-0.1639170463	-0.2744335791	0.0656600591	-0.2350446967	0.0354905346	-0.176629468	0.0572428082	0.2752261424	0.1361705578	0.5296293998	-0.0244837253	0.1777216282	0.1129246297	0.0970382431	-0.0355847396	0.0737142814094937	-0.0050390507890512	2.539203285463755e-05	0.005433795283718	0.1586860525861482	0.2194491701889944	0.0251812632853737	0.0481579382966382	-0.1928307721012743	0.0633529974737427	0.0371837066691735	0.004013602288908	0.0070220023064087	0.0026018043979204	4.93085163912091e-05	6.769386125038453e-06	-0.0021641054920451	-0.0004390525896351	4.683352580699764e-06	1.927671764653753e-07	0.0004051036861827	0.0001982899472704	1.641089965588115e-07	3.9318903188537664e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
