global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
837.9165232037591	0.9661419955561996	0.9334303555773156	702104.0998578757	753.1222739560263	-6.862564143680402	47.09478662612793	567193.159528696	831.2573956680297	0.2428923797607467	690988.8578527954	0.0589967081458388	819.1403544904407	589.8045473408496	1.123723	15.964997	0.0780952763764408	0.0451116984434803	0.0910625663	0.0554968552	-0.0003853619	-0.0472446533	0.1507157947	0.029658376	0.0935009905	-0.005609812	0.1558507053	-0.0756324406	0.0761354314	-0.1268812936	0.0384673982	-0.1286172249	0.0347432043	-0.0164180642	-0.022808578	0.0194693661	-0.0435489628	0.0839037519	0.0067715992	0.0280134211	0.0924159505	0.0691851314	-0.0215472773	0.1348285968	-0.0672132463	0.0681220862	0.0268557558	0.0632152536	-0.1607292678	0.0185258958	-0.0411876696	-0.1324971196	0.0010017191	-0.1220215576	0.0203393166	0.0592402878	-0.0106709338	-0.0305239482	-0.0739645268	-0.0735542114	-0.0773845027	0.0130544255	-0.0987811369	0.0603313569	-0.1425476297	0.0073620792	0.0702701098	0.0830039904	0.0408117041	-0.0925640389	0.0973571308	-0.0463512305	-0.0476627968	0.043705023	-0.0891637783	0.0573646268	-0.0142901328	0.0957092135	0.011976707	0.0336099079	-0.0452111985	-0.0455662152	-0.0238028056	-0.0018963627	0.0181236136	0.0414726285	-0.1087486969	-0.158299397	-0.033496377	-0.004294833	-0.0827385396	0.0798226065	-0.0592132141	0.0391133849	0.1437067008	0.1082959623	0.0159738513639382	-0.0082922761203008	6.876184325531092e-05	0.0002551639273971	-0.0173335003031951	0.0146957652242889	0.0003004502327608	0.0002159655155274	-0.0751502301706352	0.0002025171470166	0.0056475570946994	4.1013194835745817e-08	0.0018209999825177	0.0007989819973136	3.316040936329464e-06	6.383722320312295e-07	0.0001050043930708	6.546803158000028e-07	1.1025922564167073e-08	4.286063158959914e-13	4.404372984289674e-06	0.0002984576800672	1.9398501384740728e-11	8.907698679114865e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.0750480401337	2.158524836374568	4.659229469245855	705726.0863396329	757.0767059780303	3.954432022003971	15.637532616650413	573165.138734545	831.0659589767456	-0.1914366912841387	690670.6281699378	0.0366480067698186	818.9287502789738	601.4813131568778	1.050146	14.919672	0.0767463981577771	0.0488936286063262	0.0688709934	0.0464363095	-0.1227725995	0.0405782532	0.1813097436	-0.1475407917	-0.0016485153	0.003286775	0.0458135696	0.0395560966	0.0507718499	-0.0933251999	0.0533175207	-0.149467572	-0.0088276418	-0.0074522572	0.1048640559	0.0137438682	-0.025371757	-0.034348478	-0.0464301174	0.0355430348	0.135677073	0.1650386455	-0.0564987242	-0.3223254736	-0.1592200661	0.1754722708	-0.0687589404	-0.0145628114	0.1650094493	-0.065356894	-0.0709526567	-0.0946206688	-0.0077468792	-0.1730512051	-0.0731042405	0.005614744	-0.0311447699	-0.1218412617	0.0298019543	0.1030571711	0.1120856719	-0.0578979745	0.1106148031	-0.0578260265	-0.0633908049	0.0564584601	0.0345868069	-0.0343156134	-0.0210716625	-0.0697068525	0.0563948738	-0.0390743055	-0.0340549145	0.0323782723	-0.0525047057	-0.003698376	-0.0299136369	0.1419563706	-0.0147307096	0.0084881766	-0.0651658753	-0.041487843	-0.0663752376	0.0477011266	0.0070484208	-0.014003227	-0.0990222916	0.083347339	-0.0284161291	0.0256381343	-0.0421692162	0.1751664443	0.0596925902	-0.0845778978	0.1412592515	0.0993643757	0.0227419194798415	0.0067680681159032	4.580674602150684e-05	0.0005171949016275	-0.0489027056256929	-0.0315692053224977	0.0023914746175131	0.000996614724694	-0.0753862733506309	-0.0002360431799957	0.005683090209696	5.571638282248437e-08	0.0010590012483478	-0.0007619987341699	1.1214836440021986e-06	5.806420708765301e-07	0.0001050014154146	-2.977656200005719e-09	1.1025297239069398e-08	8.866436445432498e-18	2.9444540227830784e-06	-1.4599189615065958e-06	8.669809492283452e-12	2.1313633741664974e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
837.5683134601883	-2.5067345799453733	6.283718254293907	701520.6797125442	755.6968671480814	-1.3798388299488806	1.903955196634696	571077.755017425	830.9333594894409	-0.1325994873046738	690450.2479124084	0.0175826240334623	818.5522221523503	600.1849782275339	1.012303	14.382035	0.0845828429905456	0.0439545892651513	0.0276182921	0.0611669198	-0.0507645763	-0.05357368	0.154316909	-0.1069131434	0.0230957831	0.1040440422	0.0016113976	-0.0390919357	-0.0053315585	-0.0639455713	-0.0093042544	-0.1483284025	-0.0180645021	-0.052660824	0.0593919299	-0.096235705	-0.0632430417	-0.1053401713	0.0565977701	-0.0188616326	-0.0052164795	0.0468382413	0.0187353319	-0.130874244	-0.1203335996	-0.0016970283	0.0064558717	-0.171088889	0.1419317427	0.1235489713	0.0149253613	-0.0782718074	-0.0722941097	-0.1450966156	-0.0092675276	0.0101227511	-0.0612224996	-0.1300748457	0.0509497784	0.1265733707	0.0263016328	-0.0972827989	-0.0188727434	-0.0591387228	0.0283103174	-0.0475122584	-0.026184429	-0.0583967224	-0.2069991893	-0.0912300436	0.0223093905	-0.0378609831	-0.0731668813	-0.0294258629	-0.0589491505	0.0143807491	0.0247384558	0.2044668911	-0.0111372378	0.0198218684	-0.0201194619	-0.0105547325	-0.0586823431	0.152871883	0.0363122625	-0.041886848	-0.1389884561	0.13074069	-0.0422864157	0.0706319269	-0.0710601645	0.0366268149	0.0411484123	-0.1178115311	0.1386044847	0.0898496795	0.0296741655335068	0.0069322460536653	4.8056035348558135e-05	0.0008805561001099	-0.045511595689021	0.0033911099366718	0.0020713053421609	1.1499626602594872e-05	-0.0581129334209009	0.01727333992973	0.003377113030782	0.000298368272328	0.0007460309861416	-0.0003129702622062	5.565622322834081e-07	9.795038502541757e-08	-0.0006249626373044	-0.000729964052719	3.90578298026471e-07	5.328475182619471e-07	9.973308050715087e-05	9.67886264843678e-05	9.946687347445838e-09	9.368038216730465e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
839.0759619002955	1.507648440107232	2.27300381895777	704048.4698389062	760.0406514349438	4.343784286862388	18.86846193079258	577661.7918336538	831.9028602218627	0.9695007324218068	692062.3688453161	0.9399316701664198	819.769223749437	596.7481786515978	1.081854	15.370164	0.0610628293948086	0.0292203264270782	0.0265953108	0.0216255408	-0.1308922533	0.025636736	0.0746100169	-0.1285564963	0.0372274133	0.0908381822	0.0995717418	-0.1071463793	0.1536888354	0.0385896936	-0.0557322584	-0.1136269608	0.040061649	-0.0395649447	0.0018285777	-0.0665514624	-0.134548272	-0.0730810029	0.1746418395	0.0080674336	-0.0212592512	-0.2199698163	-0.038689872	0.0487840894	0.0098217709	0.0319966017	0.0348809383	-0.2042998267	0.0297485945	-0.0010238527	-0.1206259457	0.0220422721	-0.0665580374	-0.1421356983	0.1247918762	0.0809213101	-0.0404376774	-0.084623477	-0.0720929378	0.0073755878	-0.0729991826	-0.0885915383	-0.128021577	0.1312313595	0.1257977035	-0.009645445	-0.0411801107	-0.1285068122	-0.037285951	0.1241736389	0.0305417466	-0.0355406461	-0.0207179317	0.0024519059	-0.0644643337	-0.0532109055	0.1340022448	0.1678576422	-0.0923195378	0.0635243974	-0.0538414534	0.0272421971	-0.0384466425	0.048553668	-0.0783498058	0.1173692524	0.0472460685	0.0553526196	-0.0325327745	0.060215278	-0.2259723478	-0.1592372464	-0.0404915926	0.0139156374	0.1357462967	0.0798077096	0.0423110086479425	0.0126368431144357	0.0001596898038988	0.0017902214528062	-0.0476665559209692	-0.0021549602319482	0.0022721005533668	4.643853601278245e-06	-0.0754526316511032	-0.0173396982302023	0.005693099623077	0.0003006651347144	0.0009905637579334	0.0002445327717917	9.812165585311394e-07	5.979627648018051e-08	-0.0004633655031283	0.000161597134176	2.1470758948934267e-07	2.611363377392845e-08	0.0002722297309037	0.0001724966503965	7.410902638790093e-08	2.9755094398029293e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
839.0512224116743	-0.0247394886212077	0.0006120422972388	704006.9538305249	766.0242419810522	5.983590546108417	35.80335582347802	586793.1393026457	833.3225979995727	1.419737777709997	694426.5523367575	2.0156553574569216	821.3664128081967	606.6541286859757	1.046697	14.870672	0.0372800604424937	0.0197757315857575	0.0418032207	-0.0160481063	-0.1883407321	0.0726917029	0.0073564342	-0.1508993468	0.0963069153	0.0082001905	-0.0374052817	0.086956134	0.1421618936	0.1211935766	-0.2404040418	0.0829835418	0.1427193099	-0.1171713618	0.0191518059	0.0064907782	0.013989368	0.0830422138	0.1053926834	0.0231474645	-0.0401685985	0.1217852466	0.0368249738	-0.0542924201	0.1491204269	0.1137958901	0.0460731357	0.0057633637	0.1474414099	-0.1508281612	-0.1571292136	0.0965659884	-0.1452719668	0.0473135279	0.2521808419	-0.1254321602	0.0095233923	-0.0477600859	-0.0796138243	-0.0715913368	0.0308983897	-0.0687464183	0.0612479877	-0.0823670874	-0.0863180235	-0.0337801049	0.0330438783	0.1317309523	0.0957881827	0.1786570271	0.03250391	-0.0330152623	-0.0001554708	0.0057748779	-0.0558413238	-0.107616259	0.1888788819	0.1450867684	-0.1326041243	0.0372714927	0.0151194135	0.127275074	-0.0272518031	0.0306400897	-0.0809872486	-5.85649e-05	0.0757599447	0.0938453558	0.0845594802	0.0196545758	0.0415242604	-0.0709946998	-0.0771769626	0.1034188537	0.1326888823	0.0692973963	0.0263908605009959	-0.0159201481469466	0.0002534511170207	0.000696477517983	-0.0517951197147965	-0.0041285637938272	0.0026827344262701	1.7045038999701645e-05	-0.0666959595583733	0.0087566720927299	0.0044483510214121	7.667930613959465e-05	0.0009390652016478	-5.149855628559992e-05	8.818434529458233e-07	2.652101299501102e-09	-0.0005478879970319	-8.45224939036e-05	3.001812572916273e-07	7.144051975684099e-09	0.0002387572529131	-3.34724779906e-05	5.700502581861e-08	1.1204067828312014e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
836.2364817633896	-2.814740648284669	7.922764917105999	699291.4534320119	765.2511357012249	-0.7731062798272887	0.5976933199083901	585609.3006920146	831.8964405822754	-1.4261574172973042	692051.6878534593	2.033924978912117	820.6118568009399	603.6412107353536	1.115187	15.843728	0.0437011232811079	0.0249929788501291	0.0254974675	-0.0117404634	-0.1018446411	0.0205764243	-0.1233564329	-0.0192968424	0.122381096	-0.1179425386	-0.2051808252	0.1044738288	0.053764031	0.1006089591	-0.2124472174	0.1434412886	0.0434183261	-0.0987398426	0.0791028959	0.0149619484	-0.139042931	-0.0990547505	-0.000477566	0.0506170858	-0.04885895	0.062921668	0.145130975	0.0262249942	0.0804975078	0.0412935201	0.1312997852	0.1041662485	-0.0087054443	0.0923802003	-0.0760830296	0.1152076773	-0.1466749254	0.1292607063	0.1638422892	-0.0355135664	-0.0517726388	-0.1736003694	-0.0365009528	0.1097828168	0.02944968	0.0207657943	-0.0133988376	-0.0400377354	-0.0880408161	-0.2717837628	0.0243507049	-0.0046777206	-0.0059353753	-0.0147132429	0.0281177506	0.0023627222	-0.0168718443	-0.0396269117	-0.0768496776	-0.1525278365	0.1827320544	0.0690562475	-0.1197182387	0.0284336361	0.0998196599	0.1651019828	-0.062825131	-0.0195200324	0.0556076087	-0.134099541	-0.013948598	0.048075333	0.0636914781	-0.0459588452	-0.0072516837	0.083798272	-0.137963287	0.1111022954	0.1294367287	0.0583804184	0.027427791026156	0.0010369305251601	1.0752249140088037e-06	0.0007522837205744	-0.0314037977971253	0.0203913219176712	0.0009861985160827	0.00041580600955	-0.0526475909112917	0.0140483686470816	0.0027717688287627	0.0001973566616443	0.0009905624110545	5.149720940670005e-05	9.812138901941044e-07	2.651962576677516e-09	-0.0004633677038563	8.452029317559999e-05	2.1470962897705973e-07	7.143679958489374e-09	0.0002672297941547	2.8472541241600025e-05	7.141176288396336e-08	8.106856047546141e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
835.1569700102465	-1.0795117531431515	1.1653456251742005	697487.1645566957	757.5976305007935	-7.653505200431482	58.57614185303174	573954.1697404168	831.7377914047241	-0.1586491775512968	691787.7536508084	0.0251695615377029	819.8785524978381	594.1016817141802	1.124049	15.969632	0.0568422325500963	0.0263984205015311	0.0054675221	0.0002376039	0.0522231783	-0.0634423567	-0.1233980763	0.0981997929	0.2385061895	-0.0461270962	-0.0549129011	-0.0689236684	-0.0532337568	0.030311924	-0.2004299486	0.1218676054	0.0222181565	-0.1383753557	-0.0096709468	-0.2030154485	-0.0831447435	-0.0696574723	0.1147648228	-0.0188381165	-0.1101453449	0.0422535162	0.2236359428	-0.1318918595	-0.0384079986	0.0226870029	-0.1372707898	0.1232831503	0.0257349288	0.0061233319	0.0210878411	0.0612989943	-0.1355664985	0.1816145631	0.1558361041	-0.0142018434	-0.1185485232	-0.1384326196	0.0434469859	-0.0344930118	0.0604798226	-0.1163495287	-0.0457153596	-0.0768445736	-0.0299927661	-0.195562504	0.1781815829	0.0176191939	0.0030875755	0.0607992832	0.0024373577	-0.0099469546	-0.0470015421	-0.0962624628	-0.0986284766	-0.1259000186	0.1836038622	0.0394969886	-0.104256102	-0.0199614107	-0.0047529324	0.1200958834	-0.043910243	-0.0395856164	0.1412270678	-0.1396699792	0.0199314492	-0.039888497	-0.1217722918	0.0321543239	0.067786798	-0.0919371511	-0.0602920539	-0.0199643095	0.1259946088	0.0471208409	0.0420198867896459	0.0145920957634898	0.0002129292587708	0.0017656708858146	-0.0180634521676239	0.0133403456295013	0.000326288304212	0.0001779648215145	-0.0621624765044117	-0.0095148855931199	0.0038641734851615	9.053304785016252e-05	0.0009240824323023	-6.64799787522001e-05	8.539283416897348e-07	4.419587574892976e-09	-0.0007393975808753	-0.000276029877019	5.467087826042459e-07	7.619249300712427e-08	0.0002218415386462	-4.538825550850001e-05	4.921366826891345e-08	2.060093738104882e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
836.319130161905	1.1621601516585542	1.350616218103034	699429.6874747655	755.9117581163134	-1.6858723844800352	2.8421656967523994	571402.5860584959	831.0839213562011	-0.6538700485230038	690700.4843368003	0.4275460403554753	818.7696753222533	592.7898665925377	1.055632	14.997618	0.0757293049885786	0.0307937431307375	-0.0244951307	0.036287585	0.1242278449	-0.1463758025	-0.0292677871	0.0437693074	0.1561535468	0.0488838319	0.1179936659	-0.0518453705	-0.1198872331	-0.0794451039	-0.0875315085	-0.004468552	-0.1291469126	-0.077230353	-0.0761955164	-0.1217764968	-0.0149074403	-0.0407058293	-0.0173343832	0.0320778017	0.0706303042	0.1062256098	-0.0404536849	0.2007511603	-0.0761845739	0.1026284037	-0.0666982982	0.0651762637	-0.2466560978	-0.0544787982	0.1085205936	-0.0509446336	-0.1060333047	0.0696815172	0.032707478	0.085045501	-0.1434627402	-0.0208252725	0.0683483146	-0.0431550474	-0.0990270389	0.0088381659	-0.1029370938	0.0267939319	-0.0949013275	0.1154597776	0.1966226282	0.0310120657	0.0831623127	-0.1122569739	-0.00983674	0.0092012038	-0.0527109944	-0.1158767916	-0.0537607444	-0.051441491	0.15498121	-0.045470831	0.0855970744	-0.0942240146	0.0422467959	-0.0031672762	-0.1088283235	0.0379004469	0.1165827722	0.0212468279	0.1826686137	-0.1154452454	-0.083737386	-0.0236406623	-0.1138810533	0.0313303052	0.1047639942	0.1110370014	0.1223675745	0.0355847396	0.057132577835901	0.0151126910462551	0.0002283934306595	0.0032641314501752	-0.0319454147819016	-0.0138819626142776	0.0010205095255877	0.0001927088860242	-0.0505408289480158	0.0116216475563959	0.0025543753907525	0.000135062691925	0.0005870032459955	-0.0003370791863067	3.445728108092536e-07	1.1362237784125437e-07	-0.0008899981666745	-0.0001506005857991	7.92096736683971e-07	2.2680536443062177e-08	7.261235319201676e-06	-0.0002145803033269	5.2725538360821855e-11	4.604470657590661e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
836.5901439512115	0.2710137893064939	0.0734484739942646	699883.0689563089	755.258455821446	-0.6533022948674443	0.4268038884790691	570415.3350897951	831.6247480773926	0.540826721191479	691599.7216147868	0.2924935423547257	818.876858759408	594.7061678291386	1.165824	16.563135	0.0737410081602492	0.0391402009572568	-0.0160802609	0.1123124219	0.0332041506	-0.1713247434	-0.0235904843	0.0564281142	0.1567471192	0.0090183688	0.0192289147	-0.0187056222	-0.058295937	-0.0348785299	-0.1231559892	-0.0314519611	-0.0353694038	-0.1104591249	0.0327713347	-0.023006472	0.0340319452	-0.076496307	-0.1434904432	-0.0938503263	0.2128828548	-0.1804544377	-0.1302829962	0.1650261277	-0.3148465387	0.0165243501	0.1663859839	-0.0167751452	-0.0517572767	-0.1026686192	0.0837066929	-0.035505065	-0.1668885947	-0.015655791	0.0688832799	0.0068071317	-0.0419859596	0.0653718499	0.0139324405	-0.0236713122	-0.0384361432	0.119922587	-0.1788599115	0.148952254	-0.1335368558	0.0081811486	-0.1648611552	-0.1931398712	0.0888972002	-0.3737331545	-0.0230061937	-0.0238219356	-0.0907166353	-0.0225433149	0.0528565257	-0.0168620468	0.0928495234	0.0557087211	0.104994244	-0.1670956721	0.1490827291	0.0827622668	-0.1019930185	0.061137465	0.1891614617	0.0799831985	-0.0725062572	0.038696664	-0.1709393871	-0.3165241357	0.0240970047	-0.1355030217	0.0487686989	0.1224664691	0.1185609488	0.023839813	0.0430846828052011	-0.0140478950306998	0.0001973433547935	0.0018562898924247	-0.0159274627304597	0.0160179520514418	0.0002536840690301	0.0002565747879222	-0.0634708999885305	-0.0129300710405147	0.004028555145354	0.0001671867371127	0.0005559754048517	-3.10278411438e-05	3.0910865080001173e-07	9.62726926044888e-10	-0.0014330093512597	-0.0005430111845852	2.0535158007977463e-06	2.9486114658462215e-07	-3.360153970365391e-05	-4.086277502285559e-05	1.12906347045623e-09	1.6697663825685103e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
837.6249006640629	1.03475671285139	1.0707214547910142	701615.4742124813	764.5454195454007	9.286963723954727	86.24769521005106	584529.6985478528	831.4340924072266	-0.190655670166052	691282.6500170286	0.0363495845664664	819.1402794680612	597.1806090428279	1.071152	15.218113	0.1837433167978802	0.0914593425130193	-0.0321831004	0.0523018562	0.0983683284	-0.1422163539	0.0898401568	0.0343551341	0.0284083996	-0.1205889966	-0.1108224515	0.1428431327	-0.0772436227	0.0183470747	0.0350273205	-0.0633539252	0.0880360277	-0.1034064995	-0.0900141471	0.0844032881	0.016021141	-0.1126641462	-0.0324836994	0.1234349353	0.0243368575	-0.0436827245	0.1108220682	0.1091822385	0.1073009996	0.2090723318	-0.0417378609	0.0027343094	0.0571648013	-0.0631411367	0.1103392674	-0.0265400439	0.0346125106	-0.0750131869	0.1058554801	-0.0724581904	-0.0300797279	0.0811931897	0.0043817613	0.0006363045	-0.1011870285	0.1596255292	0.014823177	0.1169905402	-0.0089183239	-0.2156122333	0.2070882972	-0.097609489	0.1127868623	0.0547746486	-0.0330390772	0.0780574319	-0.0633561369	-0.0433320157	-0.0287197544	0.0311487408	-0.0664657224	-0.0029615087	0.1595882632	-0.0977551697	0.117092782	0.057986183	-0.1290292828	0.085693963	0.0840581776	0.047675038	-0.0701712382	0.0518036485	-0.1153039708	-0.0380088889	0.1478944074	-0.2281888262	-0.0424247633	0.0265494002	0.1145803187	0.0119549848	0.0214427897364259	-0.0216418930687752	0.0004683715356003	0.0004597932316805	-0.0306754641224671	-0.0147480013920073	0.0009409840991287	0.0002175035450586	-0.0047535778279552	0.0587173221605753	2.259650216642728e-05	0.0034477239217087	-0.0003731246747202	-0.0009291000795719	1.3922202288505504e-07	8.63226957860511e-07	-0.0008499446180385	0.0005830647332212	7.224058537326116e-07	3.399644831263091e-07	-0.000294158730441	-0.0002605571907373	8.65293586946609e-08	6.789004964493774e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
836.2997611342324	-1.3251395298304942	1.7559947735193833	699397.2904731742	762.1936868258884	-2.351732719512256	5.530646784024512	580939.2162372405	830.6634815597534	-0.7706108474731082	690001.8195969708	0.593841078243222	818.1414372864797	592.2152983673617	1.109637	15.764874	0.1528068137298591	0.0854506773570251	0.033392667	-0.0023679442	0.1740627903	-0.110442346	0.0626602932	0.161281044	0.0310290409	-0.2226784305	-0.0014071331	0.0826643482	-0.0915060208	-0.0302352738	0.1724123082	0.0926695507	0.0988357876	0.0008419312	0.1167373959	-0.033862741	-0.029172458	-0.0562357472	-0.1413144229	0.2445597899	-0.0621293999	-0.2551875704	0.1928589269	0.1008922097	-0.0389055398	-0.0217112039	0.0182040797	-0.0431937561	0.1513405605	-0.091105641	0.1336390504	-0.0726803393	0.1923943817	0.0490825271	-0.0092425431	-0.1221255788	0.0674336029	-0.0099357625	0.0869291039	-0.0568553826	-0.2949697995	0.1974494951	-0.0422587726	0.0873937613	0.0199570315	-0.2089549567	-0.0181309788	-0.0722363978	-0.0641454066	0.116661213	0.0389945056	0.125200028	0.031480412	-0.0315776024	-0.138517275	0.0180221392	-0.1449421201	-0.1424984698	0.2076556953	-0.0867880023	-0.0342195815	0.135012807	-0.1671302741	0.0201412509	0.0304587246	0.022844701	0.14519873	-0.0948996309	-0.1222613482	0.1323475614	0.0007344066	-0.1667708898	-0.0796659341	0.0817356556	0.1104315261	-0.0	0.0123743365445818	-0.0090684531918441	8.223684329266744e-05	0.0001531242049185	0.0190008460768211	0.0496763101992882	0.000361032151635	0.0024677357950159	-0.0046013916737734	0.0001521861541818	2.117280533547117e-05	2.3160625524646746e-08	0.0002570582517075	0.0006301829264276	6.607894477091645e-08	3.971305207609799e-07	0.0003979622259753	0.0012479068440138	1.5837393330321578e-07	1.5572714913364827e-06	-0.0002940512171916	1.0751324939996169e-07	8.646611833186153e-08	1.1559098796538358e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
838.4565692728052	2.156808138572728	4.6518213466135565	703009.4185567223	754.7265521458218	-7.467134680066692	55.75810033025471	569612.1685139198	831.3535918426513	0.6901102828978765	691148.7946696777	0.476252202561387	818.7364535090899	595.0885625170846	1.094162	15.545024	0.1137621695968374	0.0559397544296668	-0.0147389673	-0.043097374	0.1440457598	-0.0703650227	0.2115057206	-0.0317028121	-0.0947324658	-0.2277135091	0.0636722772	0.1514296861	-0.0601579339	-0.0765853388	0.2666779787	0.0190170753	0.1867889139	0.0814272676	0.034350396	-0.0014604393	0.0510976706	0.0508893268	0.175877468	0.149201287	-0.0900023428	-0.1061857114	0.1014963318	0.0533545643	0.0022594094	-0.0050001318	0.0271937002	0.1152222609	0.0299782639	0.076058034	0.0965968977	-0.1085278198	0.2727276972	-0.0895184164	-0.0302429392	-0.0939078749	0.0987866225	-0.0102598085	-0.0976958297	-0.0850020281	-0.2119233893	-0.107919966	-0.0828609879	-0.0935253115	0.0155029361	-0.1946500007	0.0690336533	0.0203046076	0.0766621203	0.15253188	0.0041841204	0.0553914088	0.0330661575	-0.0773757054	-0.1457992988	0.0623339298	-0.1064995974	0.0135400787	0.1011019986	-0.0038270245	-0.1510989469	0.0674726247	-0.0355669052	-0.0243286553	0.0235231493	0.0809182237	0.0188835259	-0.0624492704	-0.0566264944	0.0519416147	0.0748248486	-0.2402094503	7.43399e-05	-0.1201008715	0.10612066	-0.0119549848	0.0279434980340909	0.0155691614895091	0.0002423987894864	0.0007808390823812	-0.0047832668891061	-0.0237841129659272	2.2879642132418743e-05	0.0005656840295759	-0.0354573259898245	-0.030855934316051	0.0012572219663486	0.0009520886825164	0.0005569740628161	0.0002999158111086	3.102201066498729e-07	8.994949375292942e-08	-0.0001730818533369	-0.0005710440793122	2.995732795453616e-08	3.2609134051751815e-07	-0.0002939518911054	9.932608620002093e-08	8.640771428444095e-08	9.865671399813986e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
