global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
980.8700958471736	-2.9890755636412223	8.934572725157091	962106.1449272436	1005.2123958587648	-7.481126276651821	1010451.960788118	55.96725036721034	923.7846523022362	0.434457088578597	0.1887529618161908	853378.0838291633	930.4131071685824	700.609563231594	1.100542	24.090899	0.0664567379849616	0.0299213134266379	-0.0186480016	-0.246254391	-0.0536992739	-0.1302411744	0.2300180226	-0.0545419665	-0.1002149678	-0.1039400724	-0.0917944751	0.0188951047	0.0263391523	0.0674253411	0.112809205	-0.0866752136	0.1557178784	-0.0227322866	-0.1781851407	-0.0165472244	-0.0098348885	0.0313691501	0.0068387874	-0.0769516569	-0.1488788168	-0.0452081253	-0.0034150848	0.1153743773	0.1918916955	-0.1439656721	-0.0781054761	0.2404526881	-0.1382529515	0.0440307758	-0.1217462977	-0.0618436038	-0.057156582	-0.1292252041	-0.0497612327	-0.1796091957	0.0695115087	0.0403770827	-0.1960265933	0.1795796938	0.0065935261	-0.0958185837	0.1453195125	-0.0269092872	-0.1357987169	-0.0467233713	0.0436050155	0.0260288563	-0.156304311	0.1105828423	0.0782986945	-0.2003711734	-0.0263831558	0.0876781154	0.0310269388	0.1122317941	0.0963099082	-0.0391990034	-0.0008185586	0.0568606332	-0.0974692327	-0.2163297683	-0.1445650585	0.0847277108	0.196653903	-0.0264112452	0.0458960006	-0.1623551339	-0.0813111719	-0.0158581587	-0.0102745905	0.1007531626	0.1226583241	0.017395135	0.227328286	0.1954774335	-0.118012659	0.0928507981	-0.0497363927	-0.0164013271	-0.0864695907	-0.1140847883	-0.0182813417	0.1053870236	-0.043253999	-0.029999747	7.7619e-06	-0.0741027486	0.0324175041	0.0367494259	-0.0979814103	0.0810834183	0.0502196065	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.0483760613037986	0.0183636941346776	0.0003372252622719	0.0023402433072688	-0.0651454591987032	-0.0135778476723372	0.0042439308542099	0.0001843579474131	0.0163314104578091	0.0066381415715568	0.0002667149675414	4.406492352403059e-05	-0.0008759978752294	0.0003687481146856	7.673722774064235e-07	1.3597517208425814e-07	0.003355791811779	8.472864182639981e-05	1.1261338684002982e-05	7.178942745746348e-09	-0.0017910357452013	-0.0001040643356157	1.082938594713705e-08	3.207809040588776e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
986.178434963678	5.308339116504385	28.178464175810557	972547.9055874092	1005.991700108846	0.779304250081168	1012019.3006878864	0.6073151141945716	923.8120184894516	0.0273661872154207	0.0007489082027094	853428.6455055549	930.7259469500189	702.6214993908891	0.986196	21.587868	0.1771484515681783	0.0930374518062125	-0.0041685861	-0.1923274536	-0.0838665197	-0.1224874814	0.1503350328	-0.0356311278	0.0155904351	0.05887157	0.0014966034	-0.0198412098	0.1269992549	0.02433324	0.0769599609	-0.119173944	0.053844015	0.0688925966	-0.0886181523	0.0535231923	-0.0566410539	0.1053247332	-0.0229184189	-0.1289965158	0.0030101391	0.0897507586	-0.1332882266	0.2428265805	0.1074873542	-0.0947202292	-0.0040838834	-0.0896516591	0.0836221463	0.2484907515	-0.1680703479	-0.0718969206	-0.0223420917	-0.0587986735	0.0633687306	0.0154601462	0.024873039	0.0018094757	-0.0224181896	0.1039250909	0.1520756805	-0.1134638531	0.050998225	0.065422226	-0.0552728278	-0.0580596374	0.0089425168	-0.0912132784	-0.1672345155	-0.0112971043	0.0941581268	-0.1580116347	-0.1777401451	0.1580978083	-0.0455765761	0.0786429966	0.2219299998	0.0489776595	-0.2437203834	-0.0989619394	-0.1473307317	0.0950297875	0.0586969379	-0.0849830704	0.0506052942	-0.0826787703	0.017505782	-0.0185934178	-0.0037708292	-0.0322792655	-0.0528606651	0.1178633483	0.1218554603	0.0019569027	0.2546611259	0.0732098404	-0.0956222503	0.0170855223	0.0182201775	0.0383073121	-0.0119977335	-0.0603787834	-0.0339201665	0.0613712797	-0.1318357723	0.0260991119	-0.0958306844	0.1119179551	0.1186030501	-0.0343220763	-0.0634676442	0.0945186907	0.0942064551	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0146385914717512	-0.0337374698320474	0.0011382168706683	0.0002142883602768	-0.0850987473958895	-0.0199532881971863	0.0072417968083494	0.0003981337098799	-0.0621071082942705	-0.0784385187520796	0.0038572929006762	0.0061526012240203	-0.0007959106022954	8.008727293400001e-05	6.334736868462264e-07	6.41397128600501e-09	0.0037630605434477	0.0004072687316687	1.41606246536529e-05	1.6586781979503168e-07	-0.0013780082540667	0.0004130274911346	1.7059170843294215e-07	1.8989067482759547e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
988.831545603686	2.6531106400079807	7.038996068123557	977787.8255809743	1010.2200209935506	4.228320884704658	1020544.49081621	17.87869750402958	924.8049216575469	0.9929031680952676	0.9858567012136192	855264.1431220213	931.3192113605066	721.7073597026853	1.056157	23.119318	0.2086264658440827	0.0937084290006081	-0.016191075	-0.0804197475	0.0713272546	-0.1021695265	0.0649348308	0.0022190296	0.0590707923	0.0230818695	0.1069789095	-0.0969786277	0.124590844	-0.0920269766	0.0587189142	0.0024070196	-0.040760199	-0.0754580009	0.2057153212	0.0178709308	-0.1039339021	0.0613289701	0.0330975344	-0.010554303	-0.1090629586	0.11276473	0.1828090551	-0.0414322947	0.0348314229	-0.0875972671	-0.1435937643	-0.2108154507	-0.0374352768	0.1047720853	0.0084333169	0.0101629219	-0.1177288381	-0.016723648	0.0816197273	0.0055473336	-0.0822374903	-0.1860407658	0.002251792	-0.113587585	-0.0028234655	-0.0034962246	-0.0222368042	-0.0373947819	0.1379569693	-0.0148928961	-0.1764439932	0.0042155445	-0.0153343231	-0.0056135776	-0.0013511874	-0.0630126007	-0.1232190322	-0.1121308092	0.0958629991	0.1106988231	-0.0432516741	-0.1881641587	0.0119817568	-0.1583530902	-0.0852618458	0.1304790543	0.0213811888	-0.1441081437	-0.0831217968	-0.0616874963	0.0498454238	-0.0673745255	-0.0362168204	-0.0081479833	-0.0417601883	0.050199461	0.0568731896	-0.0637234702	0.2002742705	-0.0583842317	0.0195376289	-0.051403606	0.0257124943	0.0820569617	0.0796392858	0.1493416169	-0.1143052745	-0.0414687338	-0.0612543866	0.0278147208	-0.015338402	-0.0795080594	-0.0138039539	0.0039444176	-0.1158980694	0.0644728263	-0.1133799691	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0059653137610524	-0.0206039052328036	0.0004245209108423	3.5584968267801126e-05	-0.022242211257577	0.0628565361383125	0.0004947159616266	0.0039509441353069	-0.0931274856760921	-0.0310203773818215	0.0086727285883507	0.0009622638129106	-0.0011467573208742	-0.0003508467185788	1.315052352978573e-06	1.230934199375117e-07	0.0026790370877032	-0.0010840234557444	7.1772397172892444e-06	1.1751068526042475e-06	-0.0009299654865671	0.0004480427674995	2.0074232150870058e-07	8.648358062059831e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
992.9250169976668	4.093471393980849	16.756508053339516	985900.089379817	1011.9256738503774	1.7056528568267595	1023993.5693975404	2.909251668001286	925.40909418886	0.604172531313111	0.3650244475932921	856381.9916074463	932.3218343412994	729.8520429721603	1.238925	27.1201	0.1982038027065108	0.0927535119091064	0.0679800141	-0.0428269871	-0.1143413225	0.0238851239	0.108875022	0.0546901677	0.0293913867	0.2420445984	0.044582959	0.0252231109	0.040121391	-0.121272372	-0.0229646994	-0.0737315319	-0.0791031709	-0.0202165169	-0.072014787	0.0356385879	0.0213158149	0.028511842	-0.159265391	-0.3153609962	0.0830156076	0.1544280482	0.0721494275	-0.0485458047	-0.1069654271	0.0155039981	-0.1088035659	-0.0536698908	0.1664035524	-0.2071791267	0.0355318587	0.0298246119	0.0464332913	-0.1351604995	-0.0133476821	-0.0023810752	-0.0267766763	0.0330994042	0.1234945963	-0.2288736851	-0.0420384093	-0.0566617448	-0.0844997288	-0.0018469931	0.0008205427	0.0639914991	0.0085971495	-0.2598032788	-0.1346521291	-0.0571989445	0.1838654773	-0.0250310658	-0.0456151655	-0.0733249066	0.032893597	-0.1942877699	-0.1004073599	-0.0711840963	-0.0061166844	0.096544165	-0.0581173065	0.0967994681	0.1126128775	0.0959315223	-0.0717011975	0.1686122961	-0.0120410952	0.0293181259	-0.0574047808	-0.0782911814	-0.0254450834	0.1479727203	0.0782068817	-0.0547559328	0.0731150606	-0.2022067573	0.0430144475	-0.094393273	0.0953400792	-0.0174364424	0.0889883457	-0.0894345094	0.050105656	0.0326218558	-0.1171814387	0.2706444151	-0.1064943361	0.3077720954	0.0747200503	-0.1233740303	0.0217563447	-0.0063118014	0.1369971874	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0015236422586895	0.0074889560197419	5.608446226562844e-05	2.321485732464441e-06	-0.0481374343283249	-0.0258952230707479	0.0023172125837137	0.0006705625778837	-0.0730833713666783	0.0200441143094137	0.0053411791703198	0.0004017665184488	-4.2554611251547085e-06	0.001142501859749	1.8108949387702975e-11	1.3053104995300274e-06	0.0015379977798553	-0.0011410393078479	2.365437170839832e-06	1.3019707020540149e-06	-0.0003179964680319	0.0006119690185352	3.74506079646936e-07	1.0112175368076321e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
989.131893814369	-3.79312318329778	14.387783483671084	978381.9033608002	1018.2708625952404	6.3451887448629805	1036875.5496104548	40.26142020793584	922.8385818296116	-2.5705123592483687	6.607533789048615	851631.0481132887	930.1438656841644	746.2200969063618	1.804304	39.496265	0.6378175391325361	0.3129782193933159	0.1566246146	-0.0223623484	-0.0412852678	0.4239599402	-0.0772691593	-0.0268395701	0.2587396946	0.0952958011	-0.238998118	0.0440443936	0.1030854759	-0.1036514112	-0.1926220398	-0.0935614939	-0.2643560701	-0.3164954188	-0.0010219908	0.1168791904	0.0936971152	-0.0753070722	0.121552528	0.0216476633	0.0819047503	0.1972067136	0.166685649	0.3463637402	0.120611017	0.0540725416	0.2028096768	-0.0979614123	-0.1323150265	-0.2379707481	0.1136998754	-0.0496094233	0.2336806076	0.0464036553	0.1081801543	0.0425041434	0.0621479003	0.0659027595	0.1445612635	0.0909187619	-0.0965596282	-0.0731476714	-0.2816096155	-0.2504355271	0.043978099	-0.0159708091	0.0411198101	-0.0506884348	0.0845708328	-0.0989880353	0.0872013032	0.1122228279	-0.1120995727	0.0130792024	0.5126196947	-0.0699903886	0.2936588466	0.2399087658	0.1678024975	-0.1275421062	0.0511899207	0.0747971471	-0.1393821042	0.0997025738	-0.0543191968	0.047990217	-0.173649566	0.1784437721	-0.0943878174	-0.1195350641	0.2013238705	0.0784223103	0.0675715798	-0.0666142723	-0.2324902074	-0.3552203705	-0.1257200855	0.0686788382	0.0273846176	-0.0167344565	0.1001582251	-0.3394066279	0.1382797799	0.0364598804	0.2517602053	0.3898595736	-0.2544457524	-0.0867666278	-0.0843781709	-0.1574250013	-0.0134645817	0.0993545217	-0.0516311572	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0643597117672385	0.0628360695085489	0.0039483716312832	0.004142172498762	-0.0097318670912045	0.0384055672371204	9.470923708086914e-05	0.0014749875948049	0.1243917515093357	0.197475122876014	0.0154733078435603	0.0389964241548968	0.00141032256288	0.0014145780240051	1.989009731368412e-06	2.0010309859983283e-06	-0.0024212343332685	-0.0039592321131238	5.862375696598158e-06	1.5675518925590752e-05	0.0010902089850562	0.0014082054530881	1.983042598107061e-06	1.18855563109727e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
994.6982783847042	5.566384570335117	30.984637184864862	989424.6650214944	1021.722475306193	3.451612710952645	1043916.8165458142	11.913630306409868	928.4213429315852	5.582761101973574	31.167221521709195	861966.190010888	935.2947938492176	763.5417601153365	1.675519	36.677166	0.3932294290246158	0.1930532058645726	0.1106844951	0.0984399504	0.1426151973	0.2302871266	-0.1702714233	0.0082789701	0.2379843417	-0.0331949246	-0.0124841861	-0.0413878697	-0.1402935094	-0.0163419951	-0.0657582431	0.0926326485	-0.0982985046	-0.0690850064	-0.0285777665	0.1940771998	0.267974725	-0.1671235397	0.0370405549	0.3699297371	-0.1496063988	0.0523741699	-0.0643938931	0.1155139403	-0.1056152509	-0.1440432166	-0.0489450243	-0.1129697911	-0.1390471091	-0.0321143795	-0.0534425839	-0.2016456073	-0.2280286382	0.0318537446	-0.0281297886	0.0609927415	0.0639056946	-0.1878545399	-0.1756231127	-0.1278609966	0.0875761217	0.0730776581	-0.1322961127	-0.0885393863	0.1171429307	-0.0540712929	0.3426501268	0.1627660102	0.1489148924	0.1299635351	0.0077994132	0.1852271795	-0.0750731838	-0.0801284111	0.038374531	0.1671825222	0.1602062547	-0.0693356241	0.1373613579	-0.0200526858	-0.0743158523	0.0406388434	0.035848154	-0.225811928	0.1685482823	0.0219101964	-0.0059867537	-0.3450694449	0.1122620252	-0.0152296718	0.2304716598	-0.092282028	-0.030100073	-0.0628717132	-0.203334571	0.0594840944	0.0901831787	0.2197113977	0.024636945	0.0962507006	0.0513931971	0.0065067028	-0.0257097598	0.0217919677	0.2005936756	0.0435938864	0.1220286085	-0.0393347264	0.0228713827	0.1477987079	0.040549215	-0.0261653394	-0.2085315084	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.1015508451710331	0.0371911334037946	0.0013831804038588	0.0103125741549511	0.0402933143918033	0.0500251814830078	0.0016235511846767	0.0025025187824078	0.185781191431559	0.0613894399222233	0.0345146510897295	0.0037686633339642	-0.0015027078102453	-0.0029130303731253	2.2581307629722244e-06	8.485745954750526e-06	-0.000766075894659	0.0016551584386095	5.868722763775872e-07	2.7395494569002385e-06	0.0007659243124792	-0.000324284672577	1.0516054886837213e-07	5.866400524467353e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
996.7072326822145	2.008954297510286	4.035897369485046	993425.307681038	1027.334538213412	5.6120629072190695	1055416.2534061647	31.49525007458416	928.012190475155	-0.4091524564302062	0.1674057326028718	861206.6256704953	934.1772962273678	759.854693987805	1.452464	31.79447	0.3338660406894369	0.1574349063528114	0.033075095	0.1645507884	-0.0500137159	0.043636818	-0.1575858291	0.000525962	-0.0775136347	-0.0751043969	-0.0951203205	-0.06596863	-0.1795875766	-0.067184609	-0.0266255672	0.0226309596	0.1130304969	0.0682126437	-0.173356758	0.1142281981	0.1541446859	-0.1663473212	-0.074813852	-0.0244227594	-0.0201437512	-0.1056404027	-0.1170639503	0.0403621212	-0.1365686021	-0.0977144083	-0.0673369291	0.1391675936	0.0554820318	-0.0579147462	0.062863727	0.0659778371	0.0032056673	0.0910081888	-0.0315361799	0.0309459653	-0.0076760824	0.0908681691	0.1712571442	-0.1004304027	-0.0149527583	0.0111077551	0.09212025	0.0148511048	-0.0956902777	-0.0557361174	0.2791032516	-0.0087072054	0.070335259	0.0696396532	0.0764801877	0.0780735102	0.1900052322	0.0167434853	-0.0878412453	-0.0440573172	0.1378142828	-0.1471655553	0.021122992	0.1631973844	0.0048264608	-0.0994991881	0.07357662	-0.040846039	0.0298392994	0.06044202	0.0596973521	0.1121226284	-0.1161854071	0.0290651954	0.0926684009	0.019415425	-0.0259947682	0.0782666357	-0.1369502956	0.1847783358	0.0067471757	0.1533018045	-0.0843217269	0.047811593	0.0648100621	0.0288585463	0.0694169141	-0.0297526837	0.0510470158	-0.0192748934	0.117921179	0.1572638351	0.1540993013	-0.0501863158	-0.1148535427	-0.0789483245	0.0385534149	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.1342648179125518	0.0327139727415186	0.0010702040125328	0.0180270413290906	-0.0214672336783792	-0.0617605480701825	0.0004608421218021	0.0038143652979293	0.0813318412014183	-0.1044493502301407	0.0066148683932127	0.0109096667634985	-0.0019250731838905	-0.0004223653736452	3.705906763334307e-06	1.7839250885444953e-07	0.0009033476719888	0.0016694235666478	8.160370164875846e-07	2.7869750448790617e-06	0.0001588698598203	-0.0006070544526589	3.6851510849299685e-07	2.5239632359321767e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
987.9246683577476	-8.782564324466875	77.1334361133983	975995.1503497656	1008.6857795715332	-18.648758641878885	1017447.0019098317	347.7761988830524	926.1350638818162	-1.877126593338744	3.5236042474195184	857726.1565513759	931.9056064895916	748.852932527677	1.365813	29.897678	0.0752780546908183	0.0382524787384663	-0.0061984494	0.0246603088	0.1937591604	0.0142519138	0.0282288733	0.0299341516	0.0573766328	-0.160756107	0.0876878701	0.0549154797	-0.1891669204	-0.028334338	0.0414647287	-0.0199122115	0.1609298995	0.0485473947	0.0813372627	0.0104027391	0.1863475069	-0.0933962672	0.0081804973	0.0863249134	0.0711301921	-0.0840786377	0.077609644	-0.0143253785	0.2374977687	-0.0756147402	0.1071192162	0.0297122203	0.1548592463	0.2074941686	0.117437832	-0.0119332159	-0.0528807862	0.2801813676	0.0554120471	-0.0319451988	-0.0419210365	0.1140999825	0.0552384385	0.0601304158	0.0265652359	-0.0380176789	0.1563895891	0.0002056601	0.0830678708	0.0498204777	0.1212426435	0.0436177807	0.1867475519	-0.0203311707	-0.0589501285	-0.0712292488	0.0815478814	0.2498165616	0.0797378922	-0.0098563385	-0.0173912087	-0.1646753456	-0.0645175078	-0.0593024158	0.0918023868	-0.12259051	-0.0415922515	-0.1773261904	-0.0473032334	-0.1116834236	-0.0285079706	0.2940497887	-0.0242131643	0.0409451154	0.1160326432	-0.0382647535	-0.0554252725	-0.0886677611	-0.0043337836	0.1038695675	-0.0653881532	0.0861282029	-0.1082230224	0.0299768926	-0.0575969467	0.1090935212	-0.0932111284	0.0355871984	0.103665531	-0.0167186039	-0.0374832198	0.0395549885	-0.1117715005	0.1183519572	-0.0642717793	0.0217635552	-0.0722326535	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.1225027600283112	-0.0117620578842405	0.0001383460056722	0.015006926214554	-0.0274863344799882	-0.006019100801609	0.0007554985831457	3.6229574459930113e-05	0.0632639109831103	-0.018067930218308	0.0040023224328789	0.0003264501023736	-0.0019479464031587	-2.287321926820003e-05	3.794495189578917e-06	5.23184159691157e-10	0.0014315776598252	0.0005282299878364	2.049414596110596e-06	2.7902692004964325e-07	-7.860624880831558e-05	-0.0002374761086286	5.639490216939002e-08	6.178942351714815e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
989.2521512350536	1.3274828773060108	1.7622107895406454	978619.8187231814	1009.7878377914428	1.1020582199096225	1019671.4773515172	1.214532320070366	926.1405382658306	0.0054743840144055	2.9968880337179427e-05	857736.2966193225	932.4311103694624	725.6773952627132	1.14031	24.961426	0.1576958125708583	0.0970561018280322	-0.059931009	-0.0604451174	0.0292404682	-0.0189163029	0.1201126206	0.0640068706	-0.0154065361	-0.028836092	0.0485226228	-0.1626823703	-0.1374359925	-0.0628343859	0.0507791772	0.0107162995	0.0857716453	-0.0225315556	0.0238525926	-0.067136026	-0.0056575429	0.0369305407	-0.1871935539	-0.0256751669	0.0870768721	-0.0708725432	-0.0787691674	0.108095868	0.1175760436	0.0066484954	-0.054604082	0.0268602135	0.1878575931	-0.0686902715	0.1753390659	-0.060782102	-0.0123934863	0.0538252459	-0.0480456329	-0.0209000004	-0.0444001038	-0.0163339187	-0.103646297	0.0844160742	-0.0435840123	-0.0009026479	0.0897136283	-0.0246806057	0.0050745217	0.0916607634	-0.0367926677	-0.070494115	-0.0872319122	0.1143352083	-0.0147265597	-0.0135558848	0.1647614293	0.1422622512	0.088980297	-0.1805040258	0.0131402536	-0.0448190877	-0.094825131	0.0811118059	-0.0686272778	-0.0256141453	-0.0200854461	-0.0501869133	-0.0311593965	-0.0479603621	0.0372341924	-0.017074528	0.1027096696	0.0626663487	0.0729907164	-0.0348442397	0.0104573009	-0.0352694657	-0.0199293804	0.1166373708	0.0144805481	0.0066650917	0.0236079048	-0.0619329676	0.0559127868	-0.0527015177	-0.1843003606	-0.0193756325	0.0047359749	-0.092676038	-0.090648848	0.0839189761	-0.0087441715	-0.147129285	-0.1173953879	0.0253115378	-0.0108436064	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.1168711900976688	-0.0056315699306423	3.171457988371564e-05	0.0136588750748454	0.0495800038287512	0.0770663383087394	0.0024581767796589	0.005939220500317	0.0714962829552376	0.0082323719721273	0.0051117184764154	6.777194828746732e-05	-0.0031488548042359	-0.0012009084010772	9.915286578159507e-06	1.442180987777797e-06	0.0014318394063717	2.6174654650006415e-07	2.0501640856388622e-06	6.851125460471024e-14	-0.0002127467483716	-0.0001341404995632	1.7993673623087508e-08	4.5261178942688895e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
989.4505586744124	0.1984074393587889	0.0393655119929114	979012.4080611068	1016.5221842050552	6.734346413612343	1033317.350981016	45.35142161853343	924.4446542098938	-1.6958840559368582	2.8760227311808486	854597.9186972501	931.0388698220384	724.9330879753218	0.958464	20.980804	0.2011186251831808	0.1564358561973028	-0.0586571567	-0.07687259	0.0391265848	0.0515082834	0.0087175306	0.0555168665	0.0005916264	-0.1036020165	-0.1110193281	0.1470083155	0.0373910826	-0.1487612233	-0.1516071429	-0.0188920415	0.0676548161	-0.1263361068	0.0096368941	0.0433944685	-0.0735987479	0.0624264648	0.0253430816	-0.0692084208	0.1460728	-0.1110201235	-0.0979654942	-0.0098070192	0.0289740506	-0.1447095425	-0.0408609975	-0.048908782	-0.0222124093	-0.0437735579	0.0599452444	0.0714586833	-0.0847430266	0.0486755877	-0.0864828397	0.0782839144	-0.0005015274	-0.0174323117	0.0373267285	-0.0858618211	-0.0803718412	-0.0226524639	0.044221743	-0.1445784717	-0.0581924984	-0.0817946059	-0.0847644831	-0.1047183898	-0.0036402401	-0.1035867947	-0.0548854158	-0.0143649877	0.0923067782	0.0706635206	-0.1084220076	-0.0221615889	0.1532780483	-0.0839952411	0.15051183	-0.0498204864	0.0175778141	-0.0117281212	0.0770418436	-0.0975954053	-0.0809074982	-0.0499943874	0.0371680753	-0.0248326472	-0.0402118832	0.066886766	0.0693131256	0.0002391094	-0.0233642878	0.0335814556	-0.0460257581	0.132278114	-0.0752331171	-0.0419674838	-0.1768261818	0.0654729449	-0.0931565218	-0.1449087021	-0.083009232	-0.0112222713	-0.0163659343	0.0273492431	-0.0559414534	-0.1808863801	0.1261028687	0.0620706223	0.0306838558	-0.0950229891	0.0046234382	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.1269298117194779	0.010058621621809	0.0001011758689307	0.0161111771031421	-0.1054655785760019	-0.1550455824047531	0.0111229882643708	0.024039132623229	0.0721992123617241	0.0007029294064864	0.0052127262656533	4.941097505034467e-07	-0.0025779504908978	0.000570904313338	6.6458287335202086e-06	3.259317349880474e-07	0.0014316044277056	-2.34978666099981e-07	2.0494912374262785e-06	5.5214973522126365e-14	-7.765620537315767e-05	0.0001350905429984	1.8249454807614e-08	6.0304862329580424e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
