global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38
1923.1468230192147	-4.993875133342272	3698493.7028888986	24.93878884741429	2182.765564767938	-6.302656876413494	4764465.510736696	39.72348370180229	1935.2895498564749	-3.774404352361444	14.246128215125008	3745345.641783677	2011.3786393808025	1976.8201296925545	0.842611	22.558283	0.0675642398589682	0.0312796175994002	-0.0094222477	0.0320540354	0.0303424962	0.0042900968	-0.0488143263	0.0127462893	0.0453879567	-0.0204774633	0.0002720175	0.0172655572	0.0345079345	0.0059003919	-0.002624708	-0.0133320741	0.0042980426	0.0311535616	-0.0061602249	-0.0015620549	0.00534704	-0.0003392166	-0.0002393325	-0.015196116	2.99319e-05	-0.0096186076	-0.0239870319	0.0501771565	-0.0017731888	-0.0035012455	0.0024975141	0.0076560038	0.0281526242	0.0358815565	0.0048069903	0.0324102145	-0.0041344601	-0.0047819113	-0.0027065304	0.0024246608	0.012049226	0.0172307289	-0.0489631132	0.0802942992	-0.0317728969	0.016689022	0.0449631772	0.0134185367	-0.0030296831	0.0326806957	-0.0548842418	-0.0096590847	-0.0457743635	0.0592265694	0.0042732129	-0.0530272111	-0.0812023727	-0.064777029	-0.0127728206	0.0462468756	0.0798654172	0.0207377566335082	-0.0120600620518872	0.0001454450966953	0.0004300545501906	0.0462821765069918	-0.0147653615397729	0.0021420398622243	0.0002180159014002	-0.0773547553847819	-0.001879276966818	0.0059837581806394	3.5316819180130268e-06	-0.003154789972182	-0.0003807026609183	1.449345160302743e-07	9.952699768580105e-06	0.0024313505927986	-0.000287550052626	5.911465705102103e-06	8.26850327652154e-08	0.0010513387104715	-0.0001089380724655	1.1053130841358764e-06	1.1867503632498533e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1919.3892812832944	-3.757541735920313	3684055.213105201	14.11911989718304	2177.5903593364515	-5.175205431486575	4741899.773075055	26.78275125808814	1930.6282214540424	-4.661328402432446	21.72798247532341	3727325.3294747993	2007.0594446669063	1963.5771415556471	0.824273	22.067343	0.063721237386367	0.0314394866822384	-0.0098672544	0.0112134867	0.0106567365	-0.0031052014	0.0017111312	-0.0635067833	-0.0163386892	0.0227965907	0.0295812409	0.000186082	0.0039378976	0.0174717589	0.0130623757	-0.0195332456	0.0122058426	0.0047864991	-0.0145259666	-0.0079503638	0.0102478095	0.0063500419	-0.0039694887	-0.0042839537	0.0375174048	0.0106245455	0.002407868	0.0286610144	-0.0095624767	-0.0042456895	-0.0035015348	0.00863673	0.0276778146	0.0329155066	0.000768215	0.0149167534	-0.0134994384	0.0253759478	-0.0038408079	0.0149105661	-0.0012546211	0.0013656275	-0.0175151559	0.0525813403	-0.0152637981	-0.0015346276	0.053715429	0.0243963866	-0.0504988925	0.0408501251	-0.0547254093	-0.0253577078	-0.0133082113	0.0586347667	0.0025646777	-0.0549512416	-0.0814885411	-0.0620868871	-0.0076839116	0.0510508491	0.0810058262	0.0302515229577551	0.0095137663242469	9.051174967237438e-05	0.0009151546412635	0.0281516833919255	-0.0181304931150662	0.0007925172777992	0.0003287147805954	-0.055392005550388	0.0219627498343938	0.0030682742788942	0.0004823623802881	-0.0030408829127258	0.0001139070594562	1.2974818193958344e-08	9.246968888907744e-06	0.0023717410030885	-5.9609589710099727e-05	5.625155385731245e-06	3.553303185406427e-09	0.0011601066235584	0.0001087679130868	1.345847378024071e-06	1.183045891727943e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1917.5972097684687	-1.7920715148256932	3677179.0589118167	3.2115203142496545	2163.825091713353	-13.76526762309868	4682139.0275283	189.4825927355288	1936.7280694210167	6.0998479669742665	37.208145220200095	3750915.6148832585	2007.1661974535823	1951.047568211953	0.843635	22.585701	0.0530474205389242	0.0261629376466489	-0.0087250024	-0.0032718295	0.023863802	-0.0182573489	0.0448882104	-0.0559057489	-0.0667704976	0.0277482266	0.0358245882	-0.0469362469	-0.091568626	0.0002780877	0.0064271365	0.0110667787	-0.010505404	-0.0071644476	-0.0040438376	-0.0170115316	0.002081644	0.0039047828	0.0106105983	0.0016383607	0.008071133	0.0043130047	0.0247150796	-0.0132400087	0.024559648	-0.0058727552	0.0005347379	0.0089951335	0.0225287956	0.0193227708	-0.0069362892	0.0161795237	-0.0211808033	0.0022783853	0.0043994946	0.0188169001	-0.0359602564	0.0049042319	0.0130675167	-0.0032975946	0.0085460317	-0.0297230651	0.06074166	0.053933398	-0.0740233459	0.0506956268	0.0053833602	0.0157508104	-0.0124305456	0.058036534	0.0008550176	-0.0568210419	-0.081631751	-0.0592265694	-0.0025646777	0.0555806262	0.0815780375	0.0250982736488509	-0.0051532493089041	2.655597843972161e-05	0.0006299233401526	0.0407716070716475	0.012619923679722	0.0016623239432048	0.000159262473682	-0.065251067959366	-0.0098590624089779	0.0042577018698378	9.720111158412308e-05	-0.00277315491046	0.0002677280022658	7.167828319723622e-08	7.690388157408409e-06	0.0022841061255043	-8.763487758420025e-05	5.2171407925662646e-06	7.679871769197763e-09	0.001007165800582	-0.0001529408229763	1.014382949861981e-06	2.339089533269852e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1919.6551897549384	2.057979986469718	3685076.047553069	4.2352816247099	2168.4968691374124	4.671777424059656	4702378.67145876	21.82550429995347	1937.6039521188447	0.8758826978280467	0.7671705003545374	3754309.075266567	2008.483716126765	1946.7480568190413	0.8232549999999998	22.040098	0.03830519787944	0.0202466298879472	-0.0051073089	-0.0069570717	0.022954545	0.0107935108	0.0167099814	0.0237643363	-0.0363751383	0.0172297675	-0.0502816053	0.0199364279	-0.0483789087	-0.0036238166	0.0247601632	0.0140036422	0.0079199953	-0.0066352911	-0.0053816542	-0.0024878075	-0.0031895793	0.0242022333	0.0055192683	0.0195751551	0.0182059455	0.0089930116	-0.0017663767	-0.0306512597	0.0344909478	-0.0038120011	-0.0039080239	0.0047213044	0.0144038895	0.0212139401	0.0016756014	0.0121672445	-0.0165762594	0.0232943895	0.0234637095	0.0457288535	-0.0332171707	-0.0011720091	0.0554905273	-0.0029228224	0.0223831798	-0.0895601365	-0.0314360641	0.0127891463	-0.0335752208	0.0398445697	-0.0189819305	-0.0013712446	0.0058812145	0.057431937	-0.0008550176	-0.0586347667	-0.081631751	-0.0562039158	0.0025646777	0.0598118772	0.0815780375	0.0205402513953458	-0.0045580222535051	2.077556686344772e-05	0.000421901927384	0.048283028029715	0.0075114209580674	0.0023312507957182	5.642144480929565e-05	-0.0645518944756986	0.0006991734836673	0.0041669470804017	4.888435602636013e-07	-0.0028959161452979	-0.0001227612348379	1.5070320778926106e-08	8.38633032059705e-06	0.002418915557335	0.0001348094318307	5.851152473517294e-06	1.8173582910516197e-08	0.0007540048435666	-0.0002531609570154	5.685233041218929e-07	6.409047015695319e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1921.2638863194047	1.6086965644662996	3691254.9208751423	2.5879046365256757	2181.878487034848	13.381617897435715	4760593.732185478	179.0676975529719	1935.9950168494024	-1.608935269442327	2.588672701255453	3748076.705265718	2010.345560241444	1962.5614066272967	0.791463	21.188951	0.0441306330602736	0.0264703165353956	-0.0025407158	-0.0002314231	0.0153354391	0.0128961763	-0.0363110101	0.0019011461	0.059678153	-0.0064069723	-0.0464168378	-0.0041371236	-0.0588158749	0.0032862148	0.0122381054	0.0054994086	-0.0014553689	-0.0277591172	0.0171304362	-0.007615786	0.0008322192	0.0061583927	0.008035371	0.0010550904	0.040430317	0.0292905762	0.0035332951	-0.0003489413	0.0450236983	-0.0067704312	0.0043735137	0.0020547277	0.0124094579	0.0158010505	0.0059094423	0.031320534	-0.0178283414	0.0012816325	0.0212969251	0.0389730631	-0.0159870157	0.0192693774	-0.0063538504	0.0563326134	0.0030654125	-0.0802444973	-0.0532191094	-0.0081926714	-0.0111272477	0.0228115871	-0.0351680724	-0.0224504049	0.0288423653	0.0568210419	-0.0025646777	-0.060390626	-0.0814885411	-0.0530272111	0.0076839116	0.0637218759	0.0810058262	0.0205118026623267	-2.844873301910064e-05	8.093304103920671e-10	0.0004207340484582	0.043193536593435	-0.00508949143628	0.0018656816034484	2.590292307996745e-05	-0.0883262630549381	-0.0237743685792394	0.0078015287452501	0.0005652206013415	-0.003152953180363	-0.0002570370350651	6.606803739505747e-08	9.941113757561158e-06	0.0024467895718818	2.7874014546800177e-05	5.986779209069523e-06	7.769606869552278e-10	0.0007738602801894	1.9855436622800027e-05	5.988597332548167e-07	3.942383634820285e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1924.2503912541767	2.9865049347720287	3702739.568241852	8.91921172541768	2184.492241708856	2.6137546740078506	4772006.354086183	6.831713495897885	1937.12258125074	1.1275644013376225	1.2714014791638706	3752443.89479153	2014.6843587324709	1967.4480068534613	0.805234	21.557631	0.0542856191714586	0.0250238302929908	-0.0019833146	0.0171007851	0.0026290468	0.0103849507	-0.0277196994	-0.0035288874	0.0965954015	-0.0282538521	-0.0112925168	-0.0485280381	-0.0112107581	-0.0038484912	0.0030194067	-0.0028898903	0.005728632	-0.0259627681	0.0333495528	-0.006350248	-0.0087266704	-0.0015833837	0.0060509984	-0.0076700861	0.0484952218	-0.0111946434	0.011392617	0.0407873546	0.032309508	-0.0016485177	-0.000477522	-0.008750224	0.0109432286	0.0082781781	0.0209640483	0.0253474146	-0.0260507669	0.0047040519	0.0148905413	0.0228468456	0.0111814761	-0.0089842207	-0.0594649293	0.0786102009	-0.0270208895	-0.011183231	0.0169154212	0.0184835139	-0.0291127714	0.0231667236	-0.0041522835	0.0095886726	0.0306742693	0.0562039158	-0.0042732129	-0.0620868871	-0.0812023727	-0.0497051625	0.0127728206	0.0672896215	0.0798654172	0.0208978417392557	0.0003860390769289	1.490261689161937e-07	0.0004367197893589	0.0577141072364497	0.0145205706430147	0.0033309181741004	0.0002108469717987	-0.0951137240988231	-0.006787461043885	0.009046620511947	4.606962742225647e-05	-0.003359899315679	-0.0002069461353159	4.2826702922228054e-08	1.1288923411500213e-05	0.0023890630002449	-5.772657163690027e-05	5.707622019139162e-06	3.332357072950179e-09	0.0011610185413891	0.0003871582611996	1.3479640534492733e-06	1.498915192151751e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1926.789844840964	2.539453586787204	3712519.106182266	6.448824519446394	2171.4339294433594	-13.058312265496625	4715125.309937828	170.5195192232196	1939.1170399983723	1.9944587476322797	3.977865696006921	3760174.894812049	2012.1454198350468	1950.2755746543407	0.854824	22.885248	0.0641183157318289	0.0287569021681106	-0.0040274037	-0.0016657693	-0.0141111995	-0.0120722716	0.0655411817	-0.0465401773	-0.0021404694	-0.0011162986	0.0197941813	-0.0419903078	-0.0121876575	-0.0023143419	0.0003618876	0.0102254541	-0.0142018815	-0.0213939546	0.0319033713	-0.0271230488	-0.0047343151	0.0070738166	0.0026800825	0.0049184452	0.0245893377	-0.0280508847	0.0522014998	-0.0542931646	0.0395450801	-0.0029421385	0.0011645134	-0.0088724738	0.0112963794	0.0022500279	0.0024551434	0.026080995	-0.0271765672	-0.0165904215	0.0085159375	0.0173968182	-0.0232527188	-0.0132727068	-0.030288738	-0.0024167893	-0.0012448525	-0.0043280851	0.0816804546	0.0554268429	-0.0688939413	0.0333485586	0.0445070013	0.031547794	0.0508787721	0.0555806262	-0.0059798738	-0.0637218759	-0.0807737477	-0.0462468756	0.0178113211	0.0704959515	0.0781648097	0.0324848979575307	0.011587056218275	0.0001342598718054	0.0010552685953111	0.0709700310497254	0.0132559238132756	0.0050367453071989	0.0001757195161433	-0.1143972052235113	-0.0192834811246881	0.0130867205629501	0.0003718526442862	-0.0033081025103379	5.179680534110002e-05	2.682909043543807e-09	1.0943542218903916e-05	0.0027360903775934	0.0003470273773485	7.486190554359195e-06	1.204280006293784e-07	0.0011620314502113	1.01290882220011e-06	1.3503170912801772e-06	1.025984282090814e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1925.6477316977705	-1.1421131431934557	3708119.186592769	1.3044224318552344	2183.8402489110044	12.406319467645062	4769158.232763678	153.91676273326885	1940.7932138154	1.6761738170275748	2.80955866488879	3766678.2987919087	2012.084087547398	1940.0871487160523	0.796478	21.323208	0.0412428064134127	0.0179958953813497	-0.0089729596	0.0028104282	-0.0002059455	0.0316768055	0.0249983451	-0.0044991773	-0.0507258802	0.0280407344	0.0205298148	-0.015082855	-0.0669658321	-0.0073584374	-0.0009285438	0.0150909322	0.0139512112	-0.0371349985	0.035776755	0.0282693604	-0.007615096	0.0022291105	0.00239403	0.0270554777	0.0158114799	-0.0159792564	0.043678713	-0.0464583141	0.0677194771	-0.0013093767	-0.0017136593	-0.0186361432	-0.0031785294	-0.011085598	0.013865235	0.0237318281	-0.0341642669	-0.0043896817	0.0290267995	0.0405491113	-0.0304219279	-0.0273627767	0.018124811	-0.0180690166	0.0206962264	-0.0523609162	0.0311548128	0.0249801607	-0.0787321681	0.0328455833	0.0696296393	0.0236289205	0.0331639418	0.0549512416	-0.0076839116	-0.0652939789	-0.0802034182	-0.0426618292	0.0227795284	0.0733236445	0.0759159322	0.0334804702081754	0.0009955722506446	9.911641062537524e-07	0.0011209418853605	0.0785531215215655	0.0075830904718401	0.0061705929007818	5.750326110411225e-05	-0.1231758321792142	-0.0087786269557029	0.0151722856330419	7.706429122739362e-05	-0.0035479041444911	-0.0002398016341532	5.750482374254518e-08	1.2587623818497125e-05	0.0027740974586825	3.80070810890999e-05	7.695616710268705e-06	1.4445382129134155e-09	0.0013619330696735	0.0001999016194621	1.8548616862702824e-06	3.996065746361013e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1926.823382631708	1.1756509339375043	3712648.3478562976	1.3821551184681262	2190.757627788343	6.917378877338706	4799418.983712808	47.8501305326517	1941.5410794344816	0.7478656190817219	0.5593029842044871	3769581.763131612	2013.504505620342	1959.0152322116	0.7992909999999999	21.398537	0.0222545262799942	0.0131283686345771	-0.0046808659	-0.0028748058	-0.0051492517	0.0252209869	-0.0287150421	0.0311499675	0.0161163545	-0.0042228545	-0.0206904275	0.0161803785	-0.0198062519	-0.0072375261	0.0090380591	0.0148842748	0.0233120555	-0.0068536945	-0.0015452216	-0.0151647778	-0.0060652282	0.0101346898	0.0031544638	0.0268112016	0.0068892017	-0.0026377842	-0.0169088037	-0.0083251802	0.054590783	-0.0080677491	0.0022717884	-0.0124571822	0.0005217102	-0.0003795504	0.00390232	0.0303813498	-0.0141647162	-0.0312106034	0.0180395408	0.0418396565	-0.0065028772	-0.0046563918	-0.0253322866	0.0217294668	0.0006725155	-0.0166287735	-0.0563614791	-0.0080672708	-0.0053391673	0.0093235603	0.0226918424	0.0072304935	0.0692037843	0.054315831	-0.009384579	-0.0668016447	-0.0794923845	-0.0389598496	0.0276578354	0.0757575129	0.073134559	0.0330268385847034	-0.0004536316234719	2.0578164981384165e-07	0.0010907720669	0.0826715838765039	0.0041184623549384	0.0068345907806498	1.6961732169044762e-05	-0.1209214782591203	0.0022543539200939	0.0146220039043709	5.0821115970427545e-06	-0.0034721121408577	7.579200363339988e-05	5.7444278147653e-09	1.205556271869144e-05	0.0027409964038278	-3.31010548547e-05	7.513061285796933e-06	1.0956798324938583e-09	0.0011622645605318	-0.0001996685091416	1.3508589086681784e-06	3.986751354286905e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1932.97756053403	6.15417790232209	3736402.24952809	37.87390565342952	2191.9296899092824	1.1720621209392448	4804555.765505803	1.373729615340601	1939.0761057535808	-2.464973680900812	6.076095247533697	3760016.143904472	2017.1322186202683	1968.419082462788	0.8312659999999998	22.254564	0.0431378487456364	0.0213868000784842	-0.0036166312	0.0139115571	-0.0196254028	0.0203096028	-0.0108275899	-0.032888787	0.0495415729	-0.0125636812	0.0785758939	-0.0207710365	0.058584638	-0.003655637	0.0038706711	0.0035134256	-0.0061175419	-0.0089822333	0.0155869734	-0.026990325	-0.0135065796	0.0052359884	0.0193373062	-0.0112345887	0.03533718	-0.0334795528	-0.0182480259	0.0256158517	0.0220447147	-0.0002023181	0.002538891	-0.0257875674	-0.0090601931	-0.0058169193	0.0196609576	0.042229886	-0.0153968874	-0.0224004379	0.006362663	0.0122320418	0.016437813	-0.0189254127	-0.0651332363	0.0476467255	-0.0309425223	0.0518290115	0.0237962438	0.020031216	-0.0200286905	0.0103254876	0.0564852979	-0.0011183735	0.0346405646	0.0536744641	-0.0110811301	-0.0682433853	-0.0786418943	-0.0351510839	0.0324269895	0.0777844842	0.0698401994	0.0210079267732652	-0.0120189118114381	0.0001444542411311	0.0004413329873108	0.0775337189981399	-0.0051378648783639	0.0060114775816825	2.6397655508326305e-05	-0.1309672800184245	-0.0100458017593042	0.0171524284354244	0.0001009181329872	-0.0034210669609021	5.10451799555999e-05	2.6056103966995773e-09	1.170369915097593e-05	0.0025359156668065	-0.0002050807370213	6.430868269154655e-06	4.205810869719968e-08	0.0012248440494855	6.25794889536999e-05	1.500242945560038e-06	3.9161924377062484e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1923.222228694645	-9.755331839385008	3698783.7409451976	95.16649929651888	2174.1130583913705	-17.8166315179119	4726767.590667878	317.4323586450517	1935.951670791164	-3.124434962416899	9.76209383437309	3747908.871639099	2008.0119115598031	1932.207119345665	0.935113	25.034731	0.0713662008700634	0.0350563812720915	-0.0105677019	-0.0202226938	-0.0323030807	0.0083891354	0.0547034519	-0.0231504325	-0.0356741419	-0.0155291517	0.0684659738	-0.0308629945	0.0147235506	-0.0014077853	0.0104921593	0.0354316566	-0.000344697	0.0075482256	0.0338837356	-0.0016846454	-0.0015196821	0.0096526651	0.0278518777	0.0080527914	-0.0120328175	-0.0369922647	0.0422221538	-0.0455709805	0.0371652429	-0.0104664859	6.03163e-05	-0.0160751478	-0.0059462507	-0.0120930366	-0.0013037845	0.0338128194	-0.002449107	-0.0472814262	0.0009991353	-5.6926e-05	-0.0153422235	-0.0205436198	-0.0344725725	-0.0115647384	0.0258771619	0.0730199387	0.0263044345	0.0394347485	-0.06515097	-0.0022791426	0.0848557823	0.0321875647	0.048064593	0.0530272111	-0.0127728206	-0.0696177779	-0.0776534394	-0.0312459714	0.0370681691	0.0793936715	0.066055961	0.0273911350464146	0.0063832082731493	4.074534785840291e-05	0.0007502742791309	0.0954743747031159	0.0179406557049759	0.0091153562249509	0.0003218671271244	-0.1020027789144464	0.0289645011039781	0.0104045669062694	0.0008389423242023	-0.0034713390837521	-5.027212284999978e-05	2.52728633584547e-09	1.2050195034384869e-05	0.0022889965060179	-0.0002469191607885	5.239505004562154e-06	6.096907196454642e-08	0.0011604786173649	-6.436543212059997e-05	1.34671062136115e-06	4.142908852071563e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1922.469958012564	-0.7522706820811891	3695890.739460829	0.5659111791188974	2171.137127926475	-2.975930464895555	4713836.428260823	8.856162131893473	1931.471983938506	-4.479686852658006	20.067594297876987	3730584.024739348	2001.5601975189595	1934.2653880814712	0.911557	24.404112	0.160257145192593	0.0816471018701284	-0.0138161978	-0.0230894805	0.0206511885	0.0067482228	0.0339330891	0.0107923268	-0.0507016636	-0.0042571557	0.0282222667	0.0365682906	-0.0154209953	0.0069227947	0.0210791569	0.0089351414	-0.0042051381	-0.0030791758	-0.0022719415	0.0015996277	0.0068557718	0.0241517959	0.0012712905	-0.019593764	-0.0299256068	0.015269989	0.0046470973	-0.0501213572	0.0259869717	-0.019719182	-0.007018938	-0.0006482649	0.0054022841	0.0189205871	-0.027225365	0.009298646	0.0078632981	-0.0341492342	-0.0145328645	0.0020441839	-0.0347108369	0.0081588667	0.0225179788	-0.0529350303	0.0359765552	0.0755485445	-0.0091663721	0.01595272	-0.0420590581	0.038937412	0.0419734533	0.0211750901	-0.0471542997	0.0523741431	-0.0144589085	-0.0709234662	-0.076528754	-0.0272552159	0.0415630576	0.0805764318	0.0618083875	0.0183865393809838	-0.0090045956654307	8.108274309789511e-05	0.0003380648304084	0.0369199463003013	-0.0585544284028146	0.0013630824348171	0.0034286210855803	-0.0598993056120988	0.0421034733023475	0.0035879268128116	0.0017727024641214	-0.0035400826538391	-6.874357008700019e-05	4.725678428306308e-09	1.2532185196012485e-05	0.0028266737647999	0.000537677258782	7.990084572608041e-06	2.890968346113258e-07	0.0007550064897939	-0.000405472127571	5.700347996309064e-07	1.6440764623695332e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1925.718865448584	3.2489074360200902	3708393.1487445817	10.555399527826635	2179.4382448698343	8.301116943359375	4749951.063201304	68.9085425073281	1935.479307232481	4.007323293975105	16.058639982435487	3746080.148725125	2005.6244437884088	1938.852797249953	0.8307449999999998	22.240616	0.0488904772189498	0.0300035736840378	-0.006897153	-0.0316727366	0.00618398	0.0124229952	0.0066911814	0.0556331785	-0.002209366	-0.0088319043	-0.008062407	0.0262129392	-0.0068640825	0.0052410485	0.0009858694	0.0188004543	-0.0001201134	0.0064128956	0.0131546965	0.0174076608	0.0057866401	0.0017215568	0.0127277084	0.0056587182	-0.0184890742	0.015025713	0.0030773854	-0.0309222462	5.30892e-05	-0.0198502078	0.0032649118	-0.0076708008	0.0035182112	0.0199298541	-0.0125611942	0.0205729198	0.0114365749	-0.0291191102	-0.0003328394	0.0282337069	-0.0182965111	0.0044964067	0.0373627681	-0.046233035	0.0500135419	0.0479288184	-0.0831566126	-0.0207539962	0.0025761896	0.0085391034	-0.010517427	0.003838542	-0.0169388802	0.0517153317	-0.0161386543	-0.0721591615	-0.0752698111	-0.0231897558	0.0458939156	0.0813264124	0.0571272725	0.0211322570898744	0.0027457177088906	7.538965736915449e-06	0.0004465722897125	0.034169632428501	-0.0027503138718003	0.0011675637802988	7.564226393417173e-06	-0.0849644049648077	-0.0250650993527088	0.0072189501110238	0.0006282592055611	-0.0038930657605614	-0.0003529831067223	1.2459707363132673e-07	1.5155961016055511e-05	0.0028260708106977	-6.029541022001782e-07	7.986676227077555e-06	3.635536493600229e-13	0.0007420056249074	-1.3000864886499974e-05	5.505723473942212e-07	1.6902248779702801e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
