global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
905.1183502350202	1.7874476872748346	3.1949692347441547	819239.2279321647	1158.7767272949218	4.579996631763606	20.97636914696598	1342763.5037203296	822.9742771192529	-0.2780424973060462	677286.6607999568	0.0773076303081827	857.3400788642991	733.6809964760154	1.702105	27.496559	0.2136180639012568	0.1486774443929018	-0.0284512283	-0.05097357	-0.0498934615	-0.0675453066	-0.0035855737	0.0686670358	-0.0405057899	-0.0556410194	0.0290646597	0.0040050315	-0.0928575674	-0.0015727661	-0.0576268696	0.0149745187	-0.1263722563	-0.1554707991	-0.0293568277	0.1878549166	0.0567173022	0.0355404606	-0.2314928047	-0.0471197662	0.2400482024	-0.1595573812	0.1067189624	-0.1300991451	-0.0454236418	0.0432076571	0.038949777	-0.0111506897	0.0126328298	0.1423451417	0.0079136556	0.0766891294	-0.1085622261	-0.0514000869	-0.0207032285	0.2020718685	-0.0130378949	-0.1241600492	-0.0259086553	-0.0499841219	-0.0049490908	0.0950773926	0.0520695735	-0.0731866229	-0.0799542568	0.0323731852	-0.2471173026	0.1191570718	0.1481499956	-0.174716412	-0.0062653104	-0.2495401832	0.106592813	-0.0493478509	0.0834301247	-0.0080486098	0.0364131672	-0.1318795036	-0.0735641595	-0.1512276068	-0.1584940073	0.0883424975	0.1377824619	0.0180701569	0.0719412731	-0.0457515765	-0.1676033162	0.1606300036	0.0108812482	0.0460157226	0.0464301176	0.0733234682	-0.0389816724	-0.1781814905	0.0853387619	0.0968017301	0.3316949471	-0.0482099947	-0.0457480809	-0.0116773201	-0.1203092404	-0.1053122211	0.0071668516	-0.0148919239	0.2168433816	0.1464733269	0.0768151777	0.1610569252	-0.1624549204	0.1568235595	-0.1902080314	-0.0055610263	0.1076731285	0.0452805379	-0.033411768	-0.1000767807	0.0	0.0	0.0	0.0	-0.0203514160857594	0.0069291744611632	4.8013458713236337e-05	0.0004141801366957	-0.0948018924976423	0.0110496482815704	0.0089873988211345	0.0001220947271464	-0.2872032312104409	0.0414604309268681	0.0824856960177179	0.0017189673326416	0.0028576106471804	-0.0027483774949461	7.553578854726199e-06	8.165938610878784e-06	0.0008920658258195	2.921858039499933e-06	7.957814375950264e-07	8.537254402990392e-12	-0.0013542780272194	-0.0003322768516475	1.104079061407747e-07	1.8340689750092697e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
904.1960979000098	-0.9222523350103984	0.8505493694321321	817570.5834576042	1150.7084615071617	-8.068265787760083	65.09691282193984	1324129.963384179	823.7978648452466	0.8235877259937752	678642.9221235872	0.6782967424075976	857.3028893189686	724.0246533054603	1.215923	19.642561	0.055019589387688	0.0272870946858454	-0.0437143688	-0.0797035456	-0.0944108409	0.0141279818	-0.0089588965	0.0835385052	-0.1283146731	0.0082422816	-0.1069806418	0.0453780855	-0.0037535858	0.011559577	-0.1264848548	0.0248449804	0.1327605083	-0.0678284192	0.0285410086	-0.1118539194	-0.0174855722	-0.0638237903	-0.1301205968	0.1332298848	0.051261477	-0.1536404195	0.1071733597	0.0277702745	-0.1113107284	-0.0854927491	0.1435020832	0.1140974055	0.0376425523	0.079565596	0.0308130211	0.0123489895	0.0003043685	0.0897102663	-0.0477850928	-0.1047978673	-0.0975671149	-0.0072792654	0.1602487921	0.0017414821	-0.0057789436	0.078690475	0.1698803036	0.0281536221	-0.0307099845	-0.0632360167	0.0555990824	0.0311346653	0.1492347464	-0.0616570623	-0.0901444686	-0.1072237618	-0.0048667972	-0.0073489046	-0.073534672	0.0401152301	0.2054216082	-0.0081497244	0.1743656427	0.0321749496	0.0973044982	0.144780819	0.1607623478	-0.051377461	0.0272656475	-0.0671018398	-0.0798978926	0.1117501456	0.0176166032	-0.0994323672	0.0053022571	-0.0358196304	3.23946e-05	-0.2168863567	0.0166700102	0.051564874	0.0002444826	-0.1169538815	-0.094002537	0.111645739	-0.062378192	-0.1487350716	0.030668066	0.060043097	0.1478523246	-0.1811218309	0.0586507725	0.0681147427	-0.0563340116	-0.0133565372	-0.0589590933	0.150549396	0.1055985637	0.038541402	-0.0436074395	-0.1086808899	0.0	0.0	0.0	0.0	-0.0124651516851912	0.0078862644005682	6.219316619566932e-05	0.0001553800065348	-0.0968945151264364	-0.0020926226287941	0.0093885470615872	4.37906946654114e-06	-0.3042570053069866	-0.0170537740965457	0.0925723252783757	0.000290831210936	0.0025742922577195	-0.0002833183894609	8.026930980671821e-08	6.6269806281545605e-06	0.001167758406124	0.0002756925803045	1.3636596950732647e-06	7.60063988349532e-08	-0.0013550056226896	-7.275954702001212e-07	5.293951682557354e-13	1.8360402375204304e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
906.4411418498568	2.245043949846945	5.040222336744372	821635.5436380721	1156.4918970178676	5.7834355107058855	33.44812630649385	1337473.507867986	824.7190501713661	0.9211853261194848	680161.5117155603	0.8485824050578613	858.2507492328101	728.9272509438966	1.165301	18.824791	0.086033856979691	0.0438112201416203	-0.0143469493	-0.0635498208	-0.0989059186	0.1309647595	0.1242442327	0.0854756796	-0.112552896	0.0590212336	-0.1288040795	0.0014862184	0.0349871285	0.0447849386	0.0011534237	0.0080873999	0.0610044012	-0.1093182767	0.1053169616	-0.1261861766	-0.0020667556	0.0816107418	0.0845251963	-0.0335751229	0.1492653191	-0.1668733851	-0.077498488	0.0208598338	-0.1150923917	-0.0246025635	-0.0259312176	0.0458059147	-0.186262913	0.0540012083	-0.0908164644	0.1703101816	-0.1167678697	0.001496528	-0.2090380478	0.0531738096	-0.023865754	0.0974502026	0.1066611992	-0.0181105093	-0.0445158695	0.0168151172	0.1117829031	0.0418066444	0.0538597066	-0.1847496671	0.0475772484	0.1365599497	0.0062392714	0.0283718754	-0.0297567105	-0.0326555429	-0.1243198531	-0.0371706378	0.0003243726	-0.0131644562	-0.0017911587	-0.0905227167	-0.0706769024	-0.1869586507	-0.1600056667	0.0591806051	0.1600937331	0.0332962892	-0.1957398234	0.0373744252	-0.0779639732	-0.0394418074	0.0334044363	-0.1270049267	0.0131586634	-0.1458328053	0.0453820431	-0.1180155659	-0.0433350585	0.0764422854	-0.0884449781	-0.0835095218	-0.1196606965	0.0696510286	-0.0976168396	-0.2120208896	0.1466279712	0.1151625648	0.0067215132	-0.0013886539	0.03029349	0.0363687248	-0.0983360249	-0.0224164226	-0.1370020765	0.0186375231	0.1034465501	0.0316892176	-0.0535154055	-0.1160108149	0.0	0.0	0.0	0.0	-0.0150326961605458	-0.0025675444753546	6.592284632923933e-06	0.0002259819538552	-0.1310018030136603	-0.0341072878872238	0.0171614723928298	0.0011633070870219	-0.3226019987736492	-0.0183449934666625	0.1040720496127535	0.0003365387852918	0.0028570693772062	0.0002827771194867	7.99628993051955e-08	8.162845426169424e-06	0.0008310685318995	-0.0003366898742244	6.906749047135903e-07	1.1336007140530956e-07	-0.0013541919933918	8.136292977999667e-07	6.619926342384669e-13	1.833835954966457e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
907.5949515185227	1.1538096686659856	1.3312767515071111	823728.5960219096	1155.3353065773292	-1.1565904405383662	1.3377014471447322	1334799.670624131	824.8696156235034	0.1505654521372434	680409.8827788662	0.0226699553772925	858.6307242029834	737.8044888705257	1.204718	19.461544	0.058660824250757	0.0373204241663291	0.0297568148	0.0433457729	0.0257316364	0.0970704688	0.0886808554	-0.0124326479	-0.0013222512	0.0731918707	0.1054158268	0.108057641	-0.031675455	0.0318853553	0.1362248344	-0.0991369804	0.0169396127	-0.0300508444	0.1215841885	-0.0802181904	0.0255896203	-0.0005921043	-0.0164076286	0.2021013737	0.062863948	0.0260634173	-0.1336831297	-0.0311099666	0.1323793595	0.0182275157	-0.0659529036	-0.0859193966	0.004237529	-0.0132302248	0.0291226035	-0.0555327683	-0.1839184077	-0.0989978325	0.0276928758	0.1478994371	0.0898717386	-0.0220990386	0.2246998698	-0.1556901957	-0.0403555252	-0.0216614889	-0.1134044385	0.0397122989	0.0816191631	-0.1820919504	0.038499278	-0.0533876264	0.0517575969	-0.0451379616	0.0496443115	-0.100744616	-0.1259466172	-0.0354110975	-0.0138101956	-0.0777254672	-0.1196566216	-0.014597436	-0.0973849058	0.0242179189	-0.0758702622	-0.0537607173	-0.1091132755	-0.0375402164	-0.0101689355	-0.1148141668	-0.0413497544	-0.0795422466	0.0422968203	-0.0969207525	0.0281532903	-0.1833044049	0.0116459096	-0.0747221565	-0.0726574911	-0.0316698448	0.1317794748	-0.0537520083	-0.0171322254	-0.0388732282	-0.145163751	-0.1480581254	0.0021919733	0.0999439788	0.0760157463	-0.0472902429	-0.034557141	0.1871258084	0.0037765303	-0.0145048159	0.0083498508	0.0586416004	0.1012186658	0.0247440833	-0.0630702973	-0.1219806193	0.0	0.0	0.0	0.0	-0.0227308038423217	-0.0076981076817758	5.92608618802171e-05	0.0005166894433181	-0.1344765717450826	-0.0034747687314223	0.0180839483483103	1.2074017736870146e-05	-0.3384803243697831	-0.0158783255961338	0.1145689299854735	0.0002521212237368	0.0034875724783441	0.0006305031011378	3.975341605445088e-07	1.2163161791703207e-05	0.0008301395301666	-9.290017329000554e-07	6.891316395452233e-07	8.630442197313058e-13	-0.0013549523353495	-7.603419577000437e-07	5.781198926391351e-13	1.835895831069064e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
905.046278498362	-2.548673020160777	6.495734163695457	819108.7662237346	1155.447796630859	0.112490053529882	0.0126540121431557	1335059.6107391072	823.9626987267271	-0.906916896776238	678914.5288930313	0.8224982576582415	858.2209387805602	729.2528482969777	1.173296	18.953947	0.0582557230321572	0.032278708817734	-0.0069501404	0.1137654705	0.122710398	0.0903398313	0.0267408823	0.0373016752	0.0875996651	0.1304222811	0.1564007344	0.0961807289	0.018480789	-0.0198913107	0.1579786282	-0.1554802674	-0.0557924264	0.0775273301	0.1166905207	-0.0042439744	-0.0762931001	-0.1779501124	-0.1199656964	0.0055951671	-0.0093444517	-0.0257541919	-0.0256525316	-0.0830256535	-0.1298266924	-0.0466017201	-0.062428351	0.266426765	0.0055186359	-0.0192661952	0.1381474193	0.0590155873	-0.0072958618	0.0324276596	0.0615234073	0.0374833779	0.1290131599	0.2144716533	-0.0915656236	-0.0692291869	0.0136417476	0.0351708604	-0.2169669789	0.0533389608	0.0569806432	-0.1151643491	-0.0555361135	0.0452566344	0.1936161385	-0.0812667272	-0.0057036422	0.0508330144	0.0441142581	-0.0383986216	-0.0491394172	-0.0941224001	0.0470716608	0.0799295004	-0.076651806	0.0206800211	-0.0365502306	0.0416124284	0.0405046101	0.203636304	0.0474489746	0.0157980955	0.0275798459	-0.0678215029	0.0308050089	-0.1838000757	-0.0545045439	-0.1351199159	0.0588788615	-0.014260906	-0.1247965159	-0.112364614	0.0501883377	-0.2064990121	-0.1480887891	-0.0095682429	0.1799936478	-0.0516044222	0.0869102388	-0.0145708488	-0.0399472416	-0.0821753221	0.1103673618	-0.0365736743	0.0298646529	-0.0140963553	-0.0808055497	-0.0835560629	0.098916545	0.0177263703	-0.0722090751	-0.1265203124	0.0	0.0	0.0	0.0	-0.0048645141649359	0.0178662896773858	0.0003192043068362	2.366349806086202e-05	-0.1398623422200273	-0.0053857704749447	0.019561474771272	2.900652360878613e-05	-0.3239491810761663	0.0145311432936167	0.1049430719199187	0.0002111541254196	0.003079568555036	-0.000408003923308	1.664672014348018e-07	9.483742485166518e-06	0.0008309178277134	7.782975468000226e-07	6.904244364119555e-07	6.057470713549336e-13	-0.0013542841644802	6.681708693001553e-07	4.4645231058132534e-13	1.8340855981618333e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
905.4251054530348	0.3788269546728315	0.1435098615866915	819794.6215846392	1156.3273729112414	0.8795762803822527	0.7736544330110792	1337092.993343813	824.3176702155921	0.354971488864976	679499.6214296616	0.1260047579070177	858.1637061272802	732.093286688883	1.245078	20.113537	0.0590208326041868	0.0312909629103421	-0.0330293239	0.068045109	-0.0191942484	0.0163783684	-0.0380776639	-0.0385326855	-0.0245304787	-0.0360314883	0.0886089844	-0.0832647962	-0.0554245304	0.0151268241	0.0367785297	-0.0656920084	-0.011337719	0.1282984886	-0.0554424261	-0.1200432508	0.0334699729	-0.0046947009	-0.0172405923	-0.1453523547	0.0206254268	-0.0131749909	-0.138984728	0.047877834	-0.027590131	-0.0271587681	0.2799007199	0.1116881015	0.0002280386	0.1453174993	-0.0258845664	-0.2190440912	-0.0441779448	0.1733871381	0.0169268776	0.038654763	0.1719132549	0.1659646065	0.0122684611	0.1663947829	-0.0186470203	0.0037280061	-0.0881368784	-0.0121423572	-0.0188100398	0.0136621368	0.1694713442	-0.0374251445	-0.0931902945	0.0193600532	0.0458796955	0.0885179138	0.1673303263	-0.1229017212	-0.0250995056	-0.0073916828	0.1130652797	0.0123734861	0.0409364295	-0.0614983231	-0.1067217794	0.2141900551	-0.0777577113	0.0302414186	0.140612587	-0.1064899449	-0.00210681	0.1237382001	0.043672956	-0.0535801227	-0.1839032555	0.1272000014	0.1514618259	-0.0779987639	-0.163563554	-0.0647202128	0.0278669209	-0.0266659013	-0.3177870077	-0.1139116079	0.2217779449	0.1428318258	0.1190125184	-0.1382165995	0.0592100462	0.1099213204	0.0186896755	0.081278111	0.2183605577	-0.123166624	-0.2361063345	-0.221497588	0.0965418761	0.0106566627	-0.0808714449	-0.1295766705	0.0	0.0	0.0	0.0	-0.0142515373470502	-0.0093870231821142	8.811620422155126e-05	0.0002031063167543	-0.1401403606025582	-0.0002780183825308	0.019639320669815	7.729422102509053e-08	-0.326886660434333	-0.0029374793581666	0.1068548887699109	8.628784979655351e-06	0.003364930046231	0.0002853614911949	8.143118065703386e-08	1.132275421602816e-05	0.0010249709602205	0.000194053132507	1.0505654692953336e-06	3.7656618235818084e-08	-0.0018032357744056	-0.0004489516099254	2.0155754805460857e-07	3.251659258096164e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
908.3474430251722	2.922337572137394	8.540056885525878	825095.0772503684	1159.2376424153647	2.910269504123334	8.46966858663028	1343831.9115927329	825.1445230184387	0.826852802846588	680863.4838673268	0.6836855575752585	859.2430556510723	752.3768602152412	1.415212	22.861969	0.0717284688164978	0.0400668177360468	0.0451008582	-0.1335484146	-0.0547963869	0.0774902412	0.0712926361	0.1077497165	0.0240095092	-0.0067127097	0.0464697805	0.048396475	-0.1114506673	0.0594729311	-0.1326977356	0.069924273	0.1099423264	0.009205504	0.0889374829	0.1028424243	0.0275710666	-0.0193176015	-0.0229983192	-0.0422595031	0.169985039	0.1198663392	0.0464603607	0.0288800695	-0.0227564571	0.0405559302	0.0811893296	0.1177171777	-0.1509050192	-0.0847452459	0.0768062127	-0.103839532	0.0869599586	0.1031099284	-0.0561249008	-0.0211189249	-0.0690035726	0.0404146523	0.0724400977	0.0184564028	-0.0636362296	0.0480611066	0.0670397106	0.0737167676	0.1232002359	0.0990363336	-0.061953106	-0.0832145554	0.0891747945	0.0286699945	0.0664650979	-0.1440453431	0.136613975	0.1415206678	0.0167066514	0.1884678792	-0.0015302022	-0.0464724097	-0.0333965099	-0.056982234	0.0361760855	0.1172111643	-0.0276110907	-0.0267526805	-0.0875443382	-0.1052518005	0.0109768227	0.0255727088	0.0355223966	0.0770091375	0.1747497231	-0.0323956288	0.0067813876	-0.1419388732	0.0121115056	0.1652808457	0.0796544325	0.1312908138	-0.0318497976	-0.1061577531	0.0143881988	-0.018193664	-0.0239000543	-0.0375859923	0.0610280565	0.0315841253	-0.0219308968	-0.0587841724	-0.0539980099	0.1168086952	-0.0949861931	0.0194300827	0.0940964007	0.0035556974	-0.0890002554	-0.1311138607	0.0	0.0	0.0	0.0	-0.0127349099328881	0.0015166274141621	2.300158713388018e-06	0.0001621779309987	-0.1254213761125839	0.0147189844899743	0.0157305215859742	0.0002166485044161	-0.3408931471351195	-0.0140064867007864	0.1162081377636862	0.0001961816696993	0.0026600375610997	-0.0007048924851312	4.968734155945795e-07	7.075799826461241e-06	0.0011496016806658	0.0001246307204453	1.321584024189632e-06	1.5532816478714552e-08	-0.0018030315757507	2.04198654899998e-07	4.169709066296848e-14	3.250922863154052e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
904.6901622941364	-3.6572807310358257	13.375702345605944	818464.2897517908	1152.7692257351346	-6.468416680230121	41.84041434907925	1328876.8878019815	823.4261923135925	-1.718330704846153	678030.6941880615	2.9526604112170767	857.4642154253829	731.1639219219963	1.146935	18.528091	0.0652355896927047	0.037967422469735	-0.0092862019	-0.125808987	-0.0540395044	0.1195001162	-0.009688472	0.1853988966	0.0153295771	0.0553913996	0.0048542024	-0.0318620042	-0.0173387223	-0.0151942185	-0.1293259018	0.0283557416	0.0945532778	0.0152553443	0.0640496591	0.0133584897	-0.0510837681	-0.053499607	-0.0261092846	-0.0444361171	-0.1415619877	-0.0473738467	-0.0052522049	0.0495787804	-0.0623024565	0.1491103947	-0.0751126264	-0.030303499	0.006122075	-0.1535641948	-0.0992224765	-0.1171144655	0.037538706	0.025687684	0.0404675522	0.0690601243	-0.0600111205	-0.0851654635	-0.1705528684	-0.0556778512	0.0132752713	0.1120675044	0.1122941384	0.0583766262	0.0870582283	0.0326405676	-0.0074827211	0.010506924	0.0589941286	-0.0328543425	-0.1542650537	0.0065942987	-0.0102381459	0.0898111044	-0.1393433765	0.0442585521	-0.0541034758	0.0481246653	0.0887448916	-0.0503071471	0.0541090306	0.0573836385	-0.0162933351	-0.0153452327	0.0161867661	-0.0377501152	0.1321407264	-0.1532271399	0.0124541498	-0.0299696909	0.0962962323	-0.000483808	0.0442646318	-0.1058346758	-0.0503134446	0.1064809531	-0.1289683088	0.003293355	-0.0977293294	0.0023730748	0.1218476708	-0.0454413259	-0.0132391691	0.0137860375	-0.0309137438	-0.0803466626	0.0577717474	-0.1468848824	0.0424553668	-0.0050409466	0.017748754	-0.0467507677	0.0915819124	-0.0035556974	-0.0965418761	-0.1311138607	0.0	0.0	0.0	0.0	-0.0183359701992458	-0.0056010602663577	3.1371876107371006e-05	0.0003362078031476	-0.1118443419884727	0.0135770341241111	0.0125091568348344	0.0001843358556072	-0.3068629984874036	0.0340301486477158	0.0941648998406802	0.0011580510169856	0.0028580813519706	0.0001980437908708	3.9221343102516687e-08	8.168629014482093e-06	0.0011919258112618	4.2324130596e-05	1.4206871395521e-06	1.7913320307072626e-09	-0.0018032105873742	-1.7901162350001353e-07	3.2045161348110604e-14	3.2515684224184075e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
907.5370595632538	2.846897269117449	8.104824060908387	823623.5144807169	1159.5844944706669	6.8152687355323	46.44788793752403	1344636.199816792	825.2818344876227	1.8556421740302085	681090.1063352559	3.4434078780395585	858.8909643070737	734.3376458014425	1.139127	18.401972	0.0706663083612255	0.0360070342807823	-0.0294367379	-0.0840296004	-0.116374082	0.1038610054	0.0842711155	0.0724944688	-0.0838016297	0.0233510092	-0.0841683137	-0.1201625158	0.0228153006	0.0574062222	-0.1401589964	0.0393986576	0.0699085258	0.0476204933	0.0924577691	-0.005022102	-0.009204855	0.0318090442	0.1581445786	0.0446869844	-0.0778022701	-0.0385808047	-0.0129882225	0.0543694437	0.2552810848	0.1424387834	0.0208994489	0.084111156	0.1768718734	-0.0711977531	-0.0523289399	-0.0144622866	0.0394067044	-0.1410517046	-0.1083780088	0.1079904225	-0.0733137349	0.0589523541	0.0157958752	0.2196152062	-0.0543690133	0.0186486155	0.1312124381	0.018337915	0.1350573518	-0.0107325645	0.0993981069	0.0443364721	-0.1395147367	0.0759042048	0.0226503163	0.0287401207	-0.0344874812	0.1025311076	-0.0402899245	-0.054884651	0.0483844983	0.0020303813	0.0460213173	0.1141788958	-0.0798863764	-0.1313786415	-0.2038608662	-0.0741075412	0.0542774441	-0.0037817648	-0.0231285868	0.0568757524	0.009575219	0.0207825601	0.1445780064	-0.0324343854	0.0514757676	-0.0021485103	-0.0324494508	0.1844423501	-0.1106519007	0.140853311	-0.0507524684	-0.0072707829	-0.0223321209	-0.0288529452	-0.0090210941	-0.0283212261	-0.010367974	0.0685345184	-0.0842028306	0.0172681761	-0.0414924	-0.0122080586	-0.0910195337	0.0426141689	0.0890002554	-0.0106566627	-0.1034465501	-0.1295766705	0.0	0.0	0.0	0.0	-0.0022554420897478	0.016080528109498	0.0002585833842803	5.0870190202059244e-06	-0.1099113609168114	0.0019329810716613	0.0120805072585855	3.736415823400877e-06	-0.3263679947295799	-0.0195049962421762	0.106516067983807	0.0003804448784073	0.0023482189392225	-0.000509862412748	2.5995967993331374e-07	5.514132186523244e-06	0.0013448885459663	0.0001529627347044	1.8087252010713483e-06	2.339759820827922e-08	-0.001803079676069	1.3091130520001724e-07	1.7137769829172055e-14	3.25109631825309e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
908.786437345048	1.2493777817941236	1.5609448416408047	825892.7887023047	1154.9444274902344	-4.640066980432493	21.53022158289992	1333896.6305907452	825.701686862054	0.4198523744312297	681783.2756868415	0.1762760163155415	859.2317414460359	753.4730435191273	1.18422	19.130424	0.0595757918493691	0.0291134111005604	0.0486430675	-0.0181151481	0.0248695517	0.1403171329	0.0899420755	0.0204086064	-0.007273634	0.1393038549	0.0338773049	0.021829884	-0.0542141412	0.0440208311	0.040138628	0.019357847	0.039290315	0.1051656754	0.1602104325	-0.0105835046	0.0647251045	0.1311357812	0.0680474018	0.1174107486	0.0027490454	-0.0859485938	0.0499810853	-0.0251081173	0.0603174584	-0.1135781416	0.1617517999	-0.1422682302	0.0494469858	-0.0677834814	0.1384878599	0.1610918314	0.043345692	0.0758170786	0.0265493518	-0.0162748936	-0.0278912721	-0.0414376345	-0.003673517	0.0061478976	-0.0488217323	-0.0665224144	-0.008011264	0.0633219758	0.1747623958	-0.0669627402	0.0423694243	-0.0821899456	-0.0724388926	0.0186871812	0.0186138849	-0.0978644887	-0.0214770116	0.0538519113	0.1119044702	-0.0950908149	0.090420165	0.0501489676	-0.0243083594	0.0088276111	-0.0611890375	0.0290660392	-0.0557187862	-0.1092093508	-0.132125377	-0.0639502193	-0.005674384	-0.0392985182	0.0127223325	0.0078356471	0.0576219537	-0.0741569462	0.0707694389	0.058367599	-0.1141867747	0.0446976844	-0.0804268428	0.0895103448	0.005696976	-0.0442065382	0.0400865569	-0.071872495	-0.0318197672	-0.0206962828	0.0128618972	0.0651306483	-0.0265458544	0.1323539317	0.0516020698	-0.060559766	0.1095656243	-0.0002197434	0.0863533232	-0.0177263703	-0.1096687229	-0.1265203124	0.0	0.0	0.0	0.0	-0.0027633926023469	-0.0005079505125991	2.580137232496884e-07	7.636338674705574e-06	-0.1146417094470422	-0.0047303485302307	0.01314272154494	2.237619721745668e-05	-0.3483186126193942	-0.0219506178898142	0.1213258558970995	0.0004818296257446	0.002508856827592	0.0001606378883694	2.5804531179811897e-08	6.294362581354994e-06	0.0010740176677777	-0.0002708708781886	1.1535139506986498e-06	7.33710326506634e-08	-0.0015868509442926	0.0002162287317764	4.675486444563037e-08	2.5180959194023163e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
