global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
885.179309810504	3.1632659908243568	10.006251728706	783542.4105166002	1006.386710757301	9.27862739562977	86.09292634693128	1012814.2115888994	847.1809814453125	1.4433496525856526	717715.6153226428	2.083258219619124	874.345700130883	695.111593762566	1.25143	18.94038	0.0681584524500844	0.0381791189188833	0.0362528296	-0.0610953928	-0.1690933822	-0.1454053042	-0.2016420369	-0.1502715468	0.0512561817	0.0517867135	0.0533229163	-0.0441085957	0.1822006629	0.2071053428	0.029355378	0.114692052	0.2360401244	-0.03945763	0.1579571607	0.0073544998	-0.1877144335	0.1660834139	0.0266143968	-0.1359090931	-0.0208421735	-0.126593197	-0.1112155873	-0.0839182814	-0.0880238654	0.1554063231	-0.0651790348	-0.0278161569	0.043298259	-0.0104081678	-0.0034188034	0.116016907	-0.1269148704	0.1483600681	0.1961537984	0.1740231318	0.0709076372	0.0353393052	0.1569464814	-0.1320820225	0.0158836973	-0.0482304077	0.2055065073	-0.0197735012	0.032347563	0.0994695006	-0.1844687202	0.0790135834	-0.1171671515	-0.1398637002	0.0600660349	-0.057460517	0.026663465	-0.1582494201	-0.1069043484	-0.0882614744	-0.1198210349	-0.011019107	0.0234495564	0.090220858	-0.1520525214	0.0405981942	0.0728056541	-0.1753083839	0.0142694332	0.1494042954	0.1000200633	-0.1691357446	0.1437067008	0.1082959623	-0.1364452266324036	-0.0051630673407458	0.0186172998707679	2.665726436507691e-05	0.059119810510765	0.0007356790358983	5.41223643860254e-07	0.0034951519948287	0.0416600628215491	-0.0298723782351401	0.0008923589814232	0.0017355608342954	0.0032660673838322	0.0001888892694627	3.5679156118152574e-08	1.0667196155732512e-05	0.0022651096314829	-0.0003295613421521	1.086106782410938e-07	5.130721642636598e-06	-0.0026937098605062	0.0001292959451512	1.671744143254215e-08	7.256072812588331e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
883.596602661146	-1.5827071493580434	2.504961920629064	780742.9562343191	1006.1699919473556	-0.2167188099454051	0.0469670425841526	1012378.0526953416	846.171448510094	-1.0095329352184308	716006.1202736706	1.0191567472907404	874.1686830950935	703.5806145720038	1.152315	17.440273	0.1025897813158256	0.0597485094364035	0.0296457698	-0.2088507669	0.0174483211	-0.1389883916	-0.0227863162	-0.1267507205	0.0534860489	0.1163611483	0.1111484279	-0.0516195228	0.112790196	0.1318545853	0.0480394578	0.0604905052	0.1115054323	-0.0288264701	0.1064570333	0.203767857	-0.0709419455	0.068007124	0.0492807127	0.1288248532	0.0118186796	0.0084312732	-0.0837545281	-0.2096993227	-0.0523267606	0.0289614287	0.0644261347	0.1066161495	0.030907253	0.0028427449	0.0410938292	0.1214641544	-0.0259282054	-0.0398725378	0.2137567366	0.1384619538	-0.0508994191	-0.0302601414	0.0527738541	-0.0254461323	-0.058348882	0.1152327111	0.1631113743	0.0956390241	0.0696774432	0.0484210482	-0.0995102418	0.0639079565	0.0341834014	0.0229401317	-0.0925096771	-0.0755909641	0.1360228701	-0.1432161774	-0.0201870275	0.0813892952	-0.0909226079	0.1545044381	-0.0622358924	-0.1086128895	-0.0667593202	-0.1157300021	-0.0622656255	-0.1297683409	-0.1859946988	-0.0329272398	-0.0775066647	-0.2099211367	0.1412592515	0.0993643757	-0.1115242984384821	0.0249209281939215	0.0124376691421956	0.0006210526620465	0.0590364067231803	-8.340378758470157e-05	6.95619178347402e-09	0.0034852973187847	0.0869016932174986	0.0452416303959495	0.0020468051208837	0.0075519042840682	0.0033018754678657	3.58080840334998e-05	1.2822188821501831e-09	1.0902381605293334e-05	0.002091786610028	-0.0001733230214548	3.0040869766255695e-08	4.375571221892432e-06	-0.0022559645872272	0.0004377452732789	1.916209242781064e-07	5.089376218823191e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
882.6333487574265	-0.9632539037195328	0.9278580830309192	779041.6283387488	1002.5233750343324	-3.6466169130231942	13.297814910346814	1005053.1174902286	845.6701212925194	-0.5013272175746124	715157.9540469045	0.2513289790811027	872.855039694627	701.2553525139303	1.129649	17.097221	0.0280664333922924	0.0186545550875362	0.0224972741	0.0318655878	-0.0394439781	-0.2158952605	-0.0423449256	0.0320581431	0.0530242786	-0.1444657739	-0.1013173653	0.0814316479	0.0986023772	0.1217026012	0.0193141968	0.0711735162	-0.0465137841	-0.2130186246	0.0369033921	0.1659037538	0.0501564368	0.1452825868	-0.115581218	0.1989937993	0.0462537617	-0.0578488256	0.1335605171	-0.0201539467	-0.0878200198	-0.012423595	-0.0763661875	-0.0135754965	0.0034791442	-0.0488158613	0.0818827877	-0.1056885389	-0.133199603	-0.0409461044	0.1041868238	0.1585722916	-0.0665618605	-0.0687017721	-0.1486133447	0.096756538	0.0104529075	0.1293511337	0.0906793394	0.0447614583	0.0722728375	0.0165208523	-0.0753188867	0.0972418001	-0.0677198582	-0.0681699085	0.0174619324	0.1000193087	0.0645285685	-0.1193248209	-0.1110658471	0.014619554	-0.0965465294	0.120213096	-0.0720889854	0.0212777348	-0.0753315791	-0.0955463844	-0.1781431729	-0.1195756851	-0.0423320428	-0.0516833311	-0.0376145507	-0.2312955601	0.1386044847	0.0898496795	-0.1120172034054434	-0.0004929049669612	0.0125478538587764	2.429553064551115e-07	0.0589749978991562	-6.140882402409786e-05	3.771043668022619e-09	0.0034780503772054	0.0867505975104165	-0.0001510957070821	2.2829912698641297e-08	0.0075256661684142	0.0034129276133729	0.0001110521455071	1.2332579021752316e-08	1.1648074894123236e-05	0.001975705145742	-0.0001160814642859	1.3474906350781877e-08	3.903410822911417e-06	-0.0019358777191359	0.0003200868680913	1.0245560312449733e-07	3.747622543446815e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
880.4339384996747	-2.199410257751765	4.837405481903686	775163.920062049	1006.1798434938704	3.6564684595380186	13.36976159559633	1012397.8774533496	844.5944169576189	-1.075704334900479	713339.7291559803	1.1571398161236817	873.6711112759922	697.8042157341453	1.180385	17.865118	0.0470178934002523	0.0262424739218037	0.0597979669	-0.1549061841	-0.1377920404	0.0958681869	-0.0051058657	0.0492772673	-0.1082134134	0.0163186022	0.0922867711	0.1169096276	-0.0022490733	0.0219254585	0.0549083642	-0.1710471548	0.0693090628	0.0663504442	0.1253543704	0.1494586391	0.0582246361	0.0783517452	0.0288898537	0.077321116	-0.0593136561	0.0201212068	0.0396959067	-0.0591837605	0.0559697827	0.1580535835	0.1299317602	0.0640330141	0.1098720328	0.0752623131	-0.1424143815	0.0513777375	0.0697314918	-0.0740820875	0.1331053867	0.0557909319	-0.0923110657	0.0335037443	-0.0373024686	-0.010004463	-0.0087090371	0.0844880515	0.1255943374	-0.1621258336	0.0743052627	0.0743016655	-0.0249390802	-0.0283227872	0.0858297656	-0.1293830023	-0.0694022258	-0.0779855443	-0.0216514395	0.0337843876	0.0242315353	0.0225832397	-0.0884408985	0.1447342715	-0.0469643741	0.0748920004	-0.0685610978	-0.0012282886	-0.1192380323	-0.1662325192	0.0846992245	-0.0905715939	0.0211688977	-0.2064102277	0.1357462967	0.0798077096	-0.1119620962320055	5.510717343790161e-05	0.0125355109926648	3.036800564314969e-09	0.0403392399296365	-0.0186357579695197	0.0003472914750985	0.0016272542781007	0.0865132827589718	-0.0002373147514447	5.631829125325998e-08	0.0074845480937338	0.0030741496459156	-0.0003387779674572	1.1477051123449927e-07	9.450396045483009e-06	0.0020928712665726	0.0001171661208306	1.3727899870490762e-08	4.380110138445199e-06	-0.002041727900965	-0.0001058501818291	1.1204260993253569e-08	4.168652821578946e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
878.355589183713	-2.078349315961645	4.31953587915824	771508.5410502676	1002.710647333236	-3.4691961606343966	12.035322000960438	1005428.6422754372	844.4879222768598	-0.1064946807591695	713159.8508714875	0.0113411170299974	872.4306391488843	691.6765999476115	1.283256	19.422071	0.1206435634179226	0.0552662510833133	0.0636750994	0.1350251276	-0.003117564	0.0444397171	-0.0176933438	0.0445759675	0.1325120501	0.0550735249	-0.0136895788	-0.0139238327	-0.0043216004	-0.1173580324	-0.0693085039	-0.026863552	-0.0845076386	-0.0122696257	0.0278329283	0.0916555504	0.1112476505	0.1561252711	-0.0188364509	0.0897369061	-0.0553884977	0.0128777385	-0.1794896185	0.0821023148	-0.1784136566	0.0576451226	-0.0661774105	0.157738724	0.1450944721	-0.0819177861	0.016288098	-0.0053926217	0.0642269343	-0.0438433281	-0.008635183	0.0600142825	-0.1992621646	0.1496562327	0.1478639866	0.1569249244	-0.0877532364	-0.0267160609	0.0529648611	-0.1810973404	0.100660394	-0.0415990145	0.0114712334	-0.0147315818	-0.0515779741	-0.0609962654	-0.0806105781	0.2051785673	-0.0642164999	-0.0171558268	-0.0807162262	-0.0678736056	-0.0359593939	0.1791672336	0.0499459884	0.195855004	0.0875416648	-0.0214254076	-0.1588136787	0.000620573	0.001674802	-0.1259499533	-0.3190205243	-0.1403456534	0.1326888823	0.0692973963	-0.0921819792388447	0.0197801169931607	0.0084975172963907	0.0003912530282631	0.0598291186677641	0.0194898787381276	0.0003798553732269	0.0035795234405613	0.124107187116536	0.0375939043575642	0.0014133016448456	0.0154025938939788	0.0032189519180472	0.0001448022721316	2.0967698014473973e-08	1.0361651450699748e-05	0.0017914137590053	-0.0003014575075673	9.087662886868876e-08	3.209163255953499e-06	-0.0016123944140825	0.0004293334868825	1.843272429586861e-07	2.599815746564448e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
878.2621514371373	-0.0934377465757734	0.0087306124851584	771344.406646989	1001.8364109765917	-0.8742363566443601	0.7642892072788047	1003676.1943584584	844.6328512816302	0.1449290047704607	713404.6534641365	0.0210044164237562	873.3607154357846	673.5657866683661	1.463166	22.145002	0.0773001330360314	0.0379207883800228	0.0497390208	-0.0246688256	-0.0506264525	0.2040306027	0.0796777472	-0.2600516249	-0.0480315982	-0.0381926614	0.0664030973	0.0940799946	-0.0155996182	-0.1553160437	0.0001564071	-0.1974688295	0.163241727	-0.007152355	-0.0854834154	-0.0932332226	-0.0556275402	-0.139048835	0.0872753968	0.1952367681	-0.0294796768	0.1262824324	-0.0483211847	-0.0937764433	0.0765989629	-0.0145874182	0.051569961	0.0647849283	-0.189184448	0.0660498591	-0.2000533507	0.0307455925	-0.0203683013	-0.0687845039	-0.0039880118	-0.0534142428	0.0702606316	0.0900563437	0.0064863383	0.0711199531	-0.2298772999	0.2066285435	-0.1275090739	-0.0346491672	0.0855535699	0.0883333456	0.0194531744	-0.0319305272	0.2311147061	-0.228455226	-0.0147260655	-0.0917384061	-0.0168256329	-0.050227728	0.3476663938	0.1020758843	0.1125197203	-0.1154447343	-0.5936005258	0.0814892194	0.0817731644	-0.2261453135	-0.139575307	-0.0593198791	0.2461783227	-0.0069769119	0.0938646031	0.1179975625	0.1294367287	0.0583804184	-0.1099408850192844	-0.0177589057804396	0.0120869981988235	0.0003153787345185	0.0307267225967109	-0.0291023960710532	0.0008469494570764	0.0009441314815352	0.1081087699996175	-0.0159984171169185	0.0002559493502469	0.0116875061508301	0.0030730812750972	-0.00014587064295	2.127824447464647e-08	9.443828523353033e-06	0.0018498966034918	5.8482844486499935e-05	3.420243099232136e-09	3.4221174436104974e-06	-0.0016968492079984	-8.445479391590012e-05	7.132612215377161e-09	2.8792972346847974e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
883.89989703453	5.637745597392723	31.784175420921027	781279.0279776527	999.0761426424696	-2.760268334122088	7.619081276357128	998153.1387973562	848.4949709191786	3.8621196375484033	719943.7156751378	14.91596809473701	874.3958556584521	689.2604639539531	1.701033	25.745115	0.3116581975279089	0.1918290438460585	0.2464788977	-0.0304924239	0.1597579776	-0.0891933354	-0.0271340425	-0.1575564836	0.1984079827	-0.0156938024	-0.0396298821	-0.112366868	-0.0044875685	0.0335182443	-0.0506432974	0.3075270428	0.3188358405	-0.1273310436	0.1399431188	0.1379298446	-0.0280835646	0.0547004895	0.0064154421	0.1617564493	-0.0173415565	0.2001806788	0.0221912736	0.2270964788	0.0671545216	-0.2768979845	0.2131604369	-0.0061937092	-0.1099500812	-0.1430051081	0.1472932015	0.2202413057	-0.2495016222	0.0627960158	0.3069133861	0.0587750457	-0.1140737121	-0.099073657	-0.1241701198	0.2265604341	-0.0390015099	0.0959957992	-0.4110079246	-0.0819948905	0.2609910794	0.1689804984	0.023768391	0.108863986	-0.1416463777	0.1030233932	-0.2441130288	-0.0052501971	-0.3821402772	-0.1137346462	0.4743978295	-0.2791227045	0.1883283445	-0.1172691481	0.0425398994	-0.0607158626	-0.1923455689	0.0670962087	-0.0468529599	0.0065004084	-0.2850617308	0.0792986479	0.0472714048	0.0377522103	0.1259946088	0.0471208409	-0.1095955868809426	0.0003452981383417	0.0120111926637782	1.192308043423061e-07	0.1073623792280784	0.0766356566313675	0.0058730238673208	0.0115266804735137	0.1160516418108272	0.0079428718112097	6.308921260930967e-05	0.0134679835669885	0.0063998426467851	0.0033267613716878	1.1067341224154756e-05	4.095798590360931e-05	0.0020819769185713	0.0002320803150795	5.3861272647399996e-08	4.334627889463645e-06	-0.0026726949401708	-0.0009758457321723	9.522748929990872e-07	7.143298243214596e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
877.9210431679476	-5.978853866582426	35.74669355794763	770745.3580370973	999.135165441604	0.0590227991344818	0.0034836908176693	998271.0788220216	844.4281897080683	-4.06678121111031	713058.9675736454	16.538709419039844	875.0417577497357	705.7943555906708	2.358608	35.697514	0.4554732843897411	0.215430260030597	0.0489057133	-0.0963283799	-0.1728005715	-0.0938745105	-0.1086531892	0.4427239406	-0.4921305804	-0.2843601094	0.0039349162	-0.1973687697	0.3004395514	-0.0059360241	0.1991825602	-0.2715942664	0.1774351412	-0.332376862	-0.2572352675	0.0300813405	0.0607320827	-0.0765022325	0.3821345396	-0.1154982691	0.0149018233	0.144261572	0.2098830402	0.1707120384	-0.0277919828	0.0528412259	0.0549649651	-0.249171907	0.1316547829	0.3077166366	-0.224532437	-0.0738951923	-0.3557510151	-0.3163286762	-0.0192599729	0.0034412218	-0.0185870897	0.2520311242	0.0187517444	-0.0936699898	0.4157896788	0.0308043198	-0.1816770669	-0.0714216575	-0.1165652323	0.499922981	0.41082394	-0.1416735286	-0.2816343756	-0.0314729484	-0.0201791088	0.135549683	0.0907123938	0.1040263992	0.1197717119	0.4376316248	-0.0609368282	-0.0821788436	0.2242131568	0.2088561904	-0.0749837316	-0.1294642064	0.1175912349	-0.0458970899	0.0115720302	0.0033835923	-0.0010640302	0.0264557669	0.1223675745	0.0355847396	-0.1472034172804655	-0.0376078303995228	0.0216688460590468	0.0014143489073592	-0.0204590479554696	-0.127821427183548	0.016338317247239	0.0004185726432442	-0.0513558253914681	-0.1674074672022953	0.0280252600750875	0.0026374208016389	0.0052100505581616	-0.0011897920886234	1.415605214151069e-06	2.71446268186e-05	0.0032102209055075	0.0011282439869362	1.2729344940576922e-06	1.0305518262157393e-05	-0.0028073900566986	-0.0001346951165278	1.814277441643768e-08	7.88143893045017e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
880.4043538465768	2.483310678629209	6.166831926593863	775111.8262720084	1010.6775661196028	11.542400677998785	133.2270134114668	1021469.142657444	847.4862166413163	3.058026933248016	718232.8873970122	9.351528724470263	877.5938314736077	683.5793921620239	2.151295	32.559826	0.38101446552021	0.2246169059291517	-0.3319590938	-0.0884106959	0.0214044268	0.0879785783	-0.1959606098	0.0038101594	-0.3895500704	0.1536733745	-0.2727162969	-0.3247939259	-0.0246107303	0.0297485986	0.2843907267	0.0618239032	0.284140275	0.0713420202	-0.290578306	-0.1568752905	0.0297287044	-0.3573136472	0.1537577008	0.0325813782	0.0936963602	-0.3713546377	-0.0233201765	-0.0152330054	-0.0740244574	0.1239371709	-0.0418593793	0.2862792866	-0.0531481456	0.4794408173	0.0571277731	0.2739529659	-0.278477998	-0.053985943	-0.2809812686	-0.2243641618	0.2201678639	0.0885668735	-0.04938369	0.1734419492	-0.0981365504	-0.1847829275	0.1686184136	0.1106605818	-0.3885378735	0.3656857572	-0.2229990867	-0.3784144096	0.0341813032	0.1217970955	0.2619394262	-0.0369310195	-0.1558947949	0.1034578065	0.1544591547	-0.0659695908	-0.2084912648	0.0120424456	-0.107437058	-0.3308518828	0.1639128453	0.176351039	-0.0638105431	0.1142507688	-0.0574930036	-0.0268445879	-0.0348973936	-0.1600634102	0.1185609488	0.023839813	-0.1434492798682214	0.003754137412244	0.0205776958947113	1.4093547710010758e-05	-0.0039816200297622	0.0164774279257074	0.0002715056310468	1.585329806140354e-05	-0.1869237371163166	-0.1355679117248485	0.0183786586894363	0.0349404834975298	0.0010711361510535	-0.0041389144071081	1.7130612469367e-05	1.1473326540937065e-06	0.0034510743995459	0.0002408534940384	5.8010405590505646e-08	1.1909914511201097e-05	-0.0026828581886969	0.0001245318680017	1.550818614799289e-08	7.19772806065801e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
883.5222849025455	3.117931055968711	9.72149406977416	780611.6279194148	1009.944270815168	-0.7332953044348187	0.5377220035061535	1019987.4301523814	846.8711727176093	-0.6150439237070486	717190.7831800989	0.3782790280889618	874.3277666185985	693.5592909270642	1.986389	30.063984	0.404858013932375	0.2057963964732553	-0.2802166549	-0.1028179654	0.0547054695	-0.0073074584	0.1199253843	-0.0090524098	0.087517026	0.3220714975	-0.0193840422	0.0562418661	0.1765997639	-0.0956570379	0.1211466625	0.2772826347	-0.0663429012	0.2611568813	-0.1251114359	-0.0404309477	-0.0775211021	-0.0339704953	0.0277012638	-0.0859160942	-0.4435527854	-0.0694753149	-0.1314355925	0.1093591294	0.0526431742	-0.0558639522	0.0225663164	-0.0587862635	0.1832193228	0.0366539865	0.2722805959	0.1545079304	0.1813458645	0.1173021674	-0.0118006459	0.1099407395	0.0816883058	0.2020273721	0.0059998205	-0.2192972843	-0.2147237859	-0.2738662665	-0.2638137171	0.0787946752	-0.2329364249	-0.0615589531	-0.1935121492	-0.2397288081	-0.1139318248	0.0725185813	-0.0264075636	-0.0609346474	0.1092477915	-0.1501914222	0.0031131095	-0.1676221132	0.2796565993	0.1306168012	0.2111516755	-0.0077953303	-0.1037745876	0.0609801423	-0.2574791067	-0.021085272	0.0492426425	-0.0618846731	0.0424678737	0.0496794961	0.1145803187	0.0119549848	-0.0614309448564398	0.0820183350117816	0.0037737609859549	0.0067270072781048	0.0194188918655555	0.0234005118953177	0.0005475839569629	0.0003770933612861	-0.0488360939282159	0.1380876431881007	0.0190681972012442	0.0023849640701655	0.000606895353523	-0.0004642407975305	2.1551951809175478e-07	3.683219701278072e-07	0.0019130611990074	-0.0015380132005385	2.3654846050306804e-06	3.659803151147631e-06	-0.0014580817100224	0.0012247764786745	1.5000774227143076e-06	2.126002273101846e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
879.5698856932441	-3.952399209301348	15.621459509685918	773643.1838184266	1003.2575732639858	-6.686697551182192	44.71192414098592	1006525.758311542	845.9315150978291	-0.9396576197801778	715600.1282357087	0.8829564424109492	873.5657464234552	682.3201197381113	1.444352	21.86026	0.3357985048710824	0.1661697650045265	-0.2792559636	0.1173497428	-0.0154939151	-0.0798817586	0.014974452	-0.0278731704	-0.0733907871	-0.0656821822	-0.1825140056	-0.0526535652	-0.0187154383	0.0055294622	0.1697609003	0.0812457974	-0.1155725365	-0.0712228918	0.0136593347	-0.2593203001	0.1677838527	-0.1219293376	-0.0017640086	0.030454469	-0.3295293841	0.1198673858	-0.0136656775	0.100538664	-0.0455664039	0.0803164843	-0.1291433781	0.0212239567	-0.0872434604	0.1285001514	0.1369901121	-0.1774744462	-0.0570645225	0.1351259813	-0.0055478949	-0.1724497683	-0.0334309053	0.2451712546	-0.049631136	-0.1622835594	-0.1415662796	-0.0264905094	-0.0962542173	-0.0079824875	-0.2538909882	-0.1965557823	0.1957674308	-0.1782100333	-0.134729984	-0.0347010368	0.0263225863	-0.070369798	-0.0171357971	-0.1466157766	-0.0061711802	-0.1142597063	-0.1079265667	0.2172805419	-0.0875518902	-0.0247288634	-0.1313804299	-0.2116612722	-0.0823983766	0.0302699398	0.1415619399	0.3383583196	-0.1069287827	0.3614245158	0.1104315261	-0.0	0.0019463311607381	0.0633772760171779	3.78820498726012e-06	0.0040166791153575	0.0286686280207106	0.0092497361551551	8.555761893998349e-05	0.0008218902325898	-0.0070883775683512	0.0417477163598647	0.0017428718212637	5.0245096551504473e-05	-0.0005480063255378	-0.0011549016790608	1.3337978882974551e-06	3.0031093282944125e-07	-7.645236413389433e-05	-0.0019895135631412	3.958164217923168e-06	5.8449639816615726e-09	-0.0001740214254468	0.0012840602845756	1.6488108144243703e-06	3.028345651453617e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
879.7555295388997	0.1856438456555906	0.0344636374297967	773969.7917542699	1011.4133080073764	8.155734743390553	66.51600920454777	1022956.879614424	846.7739357197179	0.8424206218887775	717026.0982142609	0.7096725041834747	876.3006768882087	690.8015545788933	1.371478	20.757313	0.122855777916894	0.0697008856450634	-0.1678330236	-0.1040357295	0.0566646258	0.2207685044	0.0373003789	0.0584509385	-0.0621042842	0.1730048712	0.032173831	0.1962040567	-0.0340129	-0.1432279805	0.1954665334	0.0206983538	-0.0831172457	0.1646158414	0.2355272417	0.0451058726	0.1568759423	0.1270746841	-0.0519995937	-0.0362415626	-0.1066149381	0.0582992936	0.2210346808	0.0689812792	-0.0141824394	0.1361677606	-0.0105306439	-0.1205138453	-0.0777397986	0.136830018	0.0629850546	0.0324931259	0.2336751058	0.087386644	0.1128900079	0.0472613022	-0.1601171778	0.0916786281	-0.286167053	-0.0495166279	0.0850190026	-0.024055317	0.0125154777	-0.2132071055	-0.1422005514	-0.1776378693	0.099115632	-0.0760532598	0.0501649909	-0.0459359701	-0.0981748955	-0.2436430161	-0.1703495262	-0.0069150231	-0.0481795305	0.0683592645	0.1074526708	0.0827578913	0.0405215552	0.0319962877	-0.140958366	0.1024985129	0.0142961373	0.1114656422	-0.0413346071	-0.0209887679	0.1341467936	-0.1249216111	0.10612066	-0.0119549848	0.002126285972821	0.0001799548120828	4.521092038215346e-06	3.238373439179178e-08	0.0365650350867525	0.0078964070660418	6.235324455263638e-05	0.0013370017908954	0.0176599161551678	0.024748293723519	0.0006124780422255	0.0003118726386075	0.0007559476800852	0.001303954005623	1.700296048780267e-06	5.714568950261959e-07	-0.0001852123505396	-0.0001087599864057	1.1828734642969284e-08	3.430361479240367e-08	-0.0005619298797231	-0.0003879084542763	1.5047296889902837e-07	3.1576518972561765e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
877.752137604071	-2.0033919348287554	4.0135792445369045	770448.815068516	1002.1797033037458	-9.23360470363059	85.25945582290896	1004364.157713984	846.4505361371336	-0.3233995825843294	716478.5101268408	0.1045872900157185	874.1914053213434	678.1561449312696	1.317476	19.939995	0.0539227420444838	0.0266619482345651	-0.1922969966	0.1563066453	0.0770803458	-0.043606628	0.136517453	0.0393769213	0.0560819554	-0.0153099723	-0.2586377082	0.0311293104	0.024745901	-0.0814194892	0.1495790125	0.120732278	-0.1941205139	-0.1560901658	0.0172996651	-0.0216963795	0.0203203736	-0.0275206265	-0.0180474198	0.0762114665	-0.0697182296	-0.0604484922	0.0271104432	0.0678204283	0.0461772863	0.068610396	0.0900024491	-0.0372339152	-0.0143259204	0.0812920696	0.2343985553	-0.1957408907	-0.0079266186	-0.0624139871	0.0506995405	-0.052900952	-0.0298536079	0.0867556027	-0.0489220753	0.0715862741	-0.0599490762	-0.0480644319	-0.0281875396	-0.0143568853	-0.1590874146	-0.1693448225	0.1881723186	0.0318255177	0.0044920097	0.0812870497	0.0503933909	0.0961261439	0.0138945479	-0.0509409962	0.0582164921	-0.0183939582	-0.0796541322	0.077050075	-0.1199276923	0.0325881342	-0.1835838816	0.02135328	0.0395958418	0.0034558941	0.0270116829	-0.1464387398	-0.0561287911	0.0514770048	0.1016540472	-0.023839813	0.0021014572432989	-2.4828729522100024e-05	4.416122545413411e-06	6.164658096816012e-10	0.019554669275962	-0.0170103658107904	0.0002893525450169	0.0003823850904922	0.0344946493423918	0.0168347331872239	0.000283408241485	0.0011898808332545	0.0009769986932565	0.0002210510131712	4.886355042405819e-08	9.545264466249084e-07	-5.2745155687539125e-06	0.0001799378349708	3.2377624453995445e-08	2.7820514485027408e-11	-0.0005619973179199	-6.743819679999683e-08	4.547910387635103e-15	3.158409853491612e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
