global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
877.8760711995589	-0.2090264956218561	0.0436920758719538	770666.396384773	998.0456138433412	6.322573373484033	39.97493406308927	996095.0473119318	844.2677872953042	-0.5067184285336452	712788.0966645089	0.2567635658156069	872.7207362878651	648.6973828667531	0.949145	17.13512	0.069511449284092	0.0410309540662276	-0.0231871682	0.1339463633	-0.0949652515	0.0232409524	0.0048538771	-0.0576431098	0.0445207334	0.0306198934	0.0608990255	-0.0534371512	-0.0043434205	0.0588969596	0.0042732395	-0.0498012205	0.0014134073	-0.0020894746	0.053460199	0.1187614398	-0.0468432791	0.0185193509	-0.1374248825	0.0703378047	-0.0598591431	-0.1091642219	-0.060091736	-0.0291649713	0.051978379	-0.0469953334	0.0230794022	0.1056681483	0.010621858	0.0135599166	-0.0544399407	0.0226656895	-0.0491389903	-0.0641348127	-0.0389166912	0.0199132212	-0.0247946939	0.0295557133	-0.0490828335	0.0622160871	-0.0226129496	0.0613649114	-0.1314204419	0.072929935	0.0120876311	0.0261347235	-0.1122274253	0.0479758919	-0.0433613757	0.0510784314	-0.0326131644	0.0941166774	0.0202212477	-0.0036032203	-0.0210072215	0.0239890164	-0.1305708092	-0.00700758	0.1437067008	0.1082959623	-0.0169569038909287	0.0183414610205972	0.0002875365895661	0.00033640919237	-0.0142020660546222	0.0012169182105594	1.4808899311913345e-06	0.0002016986802198	-0.0860457609479397	0.0374489026736171	0.001402420311458	0.0074038729771099	0.0001442432699099	0.0001804881647782	3.2575977625025866e-08	2.080612091430026e-08	0.0003448979110198	-6.296129251999981e-07	3.9641243557889844e-13	1.1895456902582189e-07	-0.001410025225529	6.896556988290003e-05	4.7562498292731674e-09	1.9881711366281077e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
877.9719911023763	0.0959199028173998	0.0092006277564994	770834.817160271	994.480012760606	-3.56560108273527	12.713511081202933	988990.495780335	846.0300601402636	1.7622728449593978	715766.862660938	3.10560558008129	873.0460223224148	638.8816143006028	0.984149	17.76705	0.0229185194430486	0.0171565551713652	-0.0573773094	-0.0297305355	0.0141684828	0.1151991768	0.0806225394	-0.0282850618	-0.1441421213	-0.0224195937	-0.0138245559	-0.0177681408	-0.0386336373	-0.0195630556	0.0239537687	0.0783504853	-0.0164434382	0.0146951332	0.0048428199	-0.0255988713	0.057848728	0.1931648068	0.0225768637	0.1204769102	0.0597281496	-0.0860553811	0.0081868059	0.0472358426	-0.1045743686	0.0147142548	-0.0230952654	-0.0173592119	0.1739964452	0.0786292841	0.0206375638	0.0446189926	-0.0306578639	-0.0969686383	-0.0346382556	-0.0216540747	-0.0472672212	0.020016012	-0.0419746088	0.0382621708	-0.0598140338	7.62584e-05	0.0066681346	-0.133281197	-0.0908532939	-0.044668198	-0.0417959917	-0.0988803173	-0.1106004374	-0.0386211454	0.087770956	-0.0057386682	-0.0294846409	-0.0297665835	0.0431027068	-0.0083099158	-0.0797350496	0.0432137997	0.1412592515	0.0993643757	-0.0002787100323473	0.0166781938585814	7.767928213103304e-08	0.0002781621503844	-0.0142785964176823	-7.653036306009935e-05	5.856896470110618e-09	0.000203878315659	-0.0887822904513768	-0.002736529503437	7.488593723181695e-06	0.0078822950977926	0.0001442035537526	-3.9716157299984206e-08	1.5773731506770888e-15	2.0794664914879e-08	0.000291400035737	-5.349787528280002e-05	2.862022659774025e-09	8.491398082752487e-08	-0.0013950175026097	1.5007722919299984e-05	2.2523174722248203e-10	1.9460738325874045e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
882.0253795808472	4.053388478470993	16.429958157401387	777968.7702247377	997.8540139309196	3.3740011703135906	11.383883897277478	995712.6331180478	846.3912558776204	0.3611957373568657	716378.1580260956	0.1304623606847699	873.5765863462937	653.8873710408369	1.048034	18.920378	0.0629664929079358	0.0300323333291392	-0.0254560947	-0.0789943832	0.1281126028	0.027044893	-0.0099069178	-0.028749366	-0.0491234921	-0.0415726885	0.0328694446	0.089485498	-0.0433881367	-0.0331563723	-0.015668765	0.1204038322	0.0099977229	0.0500925806	0.0253418449	0.0203101133	0.0320054961	0.0167748784	0.1036538041	0.1058966421	-0.0107977778	-0.0098386123	0.0125139465	0.0739251426	-0.070493605	0.0695764097	-0.0026031368	0.0236610487	-0.0361659674	0.0116662273	-0.0206316974	0.0324991385	0.0574609781	-0.1054619778	-0.0338923011	-0.0167134599	-0.0282375378	0.0345601763	-0.0017605561	0.0427245969	0.0694510603	-0.0145379408	-0.0172340268	-0.0445904969	0.0142627064	-0.0296180408	0.0913642414	-0.0924656707	0.0600166952	-0.1123270648	-0.1174007677	0.1425997875	-0.0102430109	-0.0677679085	-0.0177775022	0.1577842899	-0.0575075226	0.0250975551	0.1386044847	0.0898496795	-0.0130498721497502	-0.0127711621174029	0.0001702991631248	0.0001631025818289	-0.0098047350827101	0.0044738613349722	2.001543524455924e-05	9.613283004212624e-05	-0.1019108024488275	-0.0131285119974507	0.0001723578272672	0.0103858116557639	-0.0003597216722299	-0.0005039252259825	2.539406333815137e-07	1.293996814718756e-07	0.0004082449780606	0.0001168449423236	1.3652740546605417e-08	1.666639621116998e-07	-0.0013639285217536	3.108898085609998e-05	9.66524730670951e-10	1.860301012452961e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
883.8440030475354	1.8186234666881087	3.307391313588676	781180.2217230917	1001.7274760756382	3.8734621447185873	15.00370898656792	1003457.9363248682	847.1893733014416	0.7981174238211679	717729.8342348894	0.6369914222069377	875.0011581195081	668.6185307736033	1.029219	18.580719	0.067650694801069	0.0330882740978545	-0.03436495	0.0080428628	0.0327582105	-0.080318884	-0.1352592167	0.031575938	0.0162690608	0.1317390689	0.0343764361	0.1554655234	-0.0504746504	-0.0122046346	0.0851776049	0.121176648	0.0406602626	-0.015478755	-0.0323065586	0.0452008341	-0.0150158092	0.1279339264	-0.1228666917	-0.1125442466	-0.0598222662	0.0093524049	0.0008529096	-0.0426517121	-0.1191386785	0.0348736481	0.0743882607	0.0526618383	0.0259588462	0.0313378013	-0.1045774615	-0.0200067459	-0.0269238182	0.1703389079	-0.0415482177	-0.01003087	-0.0277644557	0.0001241907	-0.0281492209	0.0645142948	0.0137983338	0.0313561496	-0.0118714494	0.0123147862	-0.08881731	0.0884853323	-0.0059351291	-0.0636444459	0.0288682067	-0.0219434663	0.0904316445	0.0242518801	-0.1560328044	-0.0482039905	0.0114015775	0.1314867785	0.0523591091	0.0137868261	0.1357462967	0.0798077096	-0.0248141147476559	-0.0117642425979057	0.0006157402907098	0.0001383974039023	0.0131685294635417	0.0229732645462518	0.000527770883912	0.0001734101682321	-0.1011032619726535	0.0008075404761739	6.521216206593283e-07	0.010221869581511	3.820531531565166e-05	0.0003979269875455	1.5834588741707764e-07	1.4596461183683671e-09	0.0003479767132263	-6.0268264834299984e-05	3.6322637461373205e-09	1.2108779294777864e-07	-0.0011800108305187	0.0001839176912349	3.3825717149176035e-08	1.3924255601414322e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
879.3661974683067	-4.4778055792286295	20.050742805371044	773284.9092498691	1006.9073493425236	5.1798732668854655	26.831087060994705	1013862.4101599868	846.3964004788111	-0.7929728226305315	716386.8667434879	0.6288058974306323	874.1782975630326	658.0413931904474	1.060659	19.148296	0.0797176881265048	0.050093451192819	-0.0333068281	0.0764837663	-0.1216300534	-0.0786505529	-0.0873636646	-0.039295208	0.0406885964	0.1873020082	-0.0792506837	0.002545427	-0.1063753004	0.008690511	0.1344970028	-0.0472004578	0.0866622831	-0.0038243563	0.0579308342	0.1294718971	0.0964558272	0.1149125446	-0.1073059854	0.0038109642	-0.0337805575	0.0090241556	-0.0288438649	-0.160319908	-0.023433157	-0.0016366357	0.0628483943	0.0528801447	0.0857397708	0.1426546907	-0.0248208788	0.044697263	-0.1253984719	-0.0517862718	-0.0327043098	-0.031437529	-0.0154250252	0.0406016326	-0.0720659679	0.0100558743	-0.0695322268	0.0620035533	-0.107445062	0.0808388726	-0.1303439608	-0.0504216544	-0.0228297959	-0.0187774276	0.0349234194	-0.0329245698	0.0168807209	0.0135453922	0.0384738399	-0.1524232468	0.0740033505	0.0963608865	0.0068024828	0.0065892203	0.1326888823	0.0692973963	-0.019417376491404	0.0053967382562519	0.0003770345098089	2.9124783806492795e-05	-0.0317853155691665	-0.0449538450327082	0.0020208481832247	0.0010103062858314	-0.0969046768261563	0.0041985851464971	1.7628117232386865e-05	0.0093905163907817	-0.0003728489820476	-0.0004110542973632	1.689656353807965e-07	1.3901636341393153e-07	0.0002557201152975	-9.225659792880004e-05	8.51127986139627e-09	6.539277736776669e-08	-0.0011799513319898	5.949852889997227e-08	3.540074941260836e-15	1.3922851458645034e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
879.2256003354611	-0.1405971328456416	0.019767553764415	773037.656285252	991.59844740047	-15.30890194205358	234.36247867141188	983267.4808870228	845.7146574950303	-0.6817429837807367	715233.2819019365	0.4647734959342618	873.0630835841624	654.2207183987194	1.292094	23.326452	0.0814916613585579	0.0375424345067877	-0.0230237252	-0.1201117768	0.1283682477	0.1050921023	0.1150320146	-0.0107624915	-0.1629602459	-0.0930267394	-0.040868215	0.0060937722	0.0229828529	-0.0196071302	-0.0115738743	0.1067261398	-0.1279243985	0.0936752377	-0.137534914	-0.1399466986	0.1527815985	-0.0460138518	0.0959523516	0.017593215	0.1076017156	-0.0478834261	0.0198984472	0.0860125931	-0.1209394259	0.019251566	-0.1662759018	-0.1498926658	-0.0088263698	0.048495043	0.1541575094	0.0510720367	0.1143425955	0.0926532088	-0.0213121049	-0.0291037199	-0.0376731348	0.083072732	-0.0529671335	0.0421728317	-0.0759102912	-0.1052719774	0.1781843987	-0.1431584767	0.059630813	0.0891338546	-0.0066746113	-0.092387333	-0.0422966781	0.0421196396	-0.0786616699	0.0497319635	-0.0477732766	-0.0462939242	0.0573826946	0.0702555062	0.0352280877	0.0154440763	0.1294367287	0.0583804184	-0.0130034574778505	0.0064139190135535	0.0001690899063782	4.1138357112423113e-05	-0.0488436032226928	-0.0170582876535263	0.0002909851776704	0.0023856975757758	-0.0772755653356682	0.0196291114904881	0.000385302017906	0.0059715129979471	-0.0003180566648065	5.47923172411e-05	3.0021980286493435e-09	1.0116004202783429e-07	-0.0001328639905937	-0.0003885841058912	1.509976073512633e-07	1.76528399964828e-08	-0.0008555208911023	0.0003244304408875	1.0525511097445765e-07	7.319159951124735e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
877.0394589269378	-2.1861414085233264	4.779214258060353	769198.2125148558	999.4129357448844	7.814488344414372	61.06622808498807	998826.2161342084	843.9590770137692	-1.7555804812611768	712266.9236739331	3.082062826185225	872.6524229311792	647.8751537515226	1.279563	23.100222	0.1155137141663598	0.060791867557339	-0.0001849058	0.0941303702	-0.1766825332	0.0939988776	-0.0170004	-0.0274843483	0.0562430412	0.032247108	0.0467830403	-0.0898432313	0.0375894721	0.0685012239	-0.0067100436	-0.0806553798	-0.0477159573	-0.0233012646	0.1440943382	0.0468281999	0.0687807539	-0.0587298062	-0.0193382429	0.0159526355	-0.0555195188	-0.1850024269	-0.0462485788	-0.0203034573	0.0563373322	-0.0911588076	0.0498371459	0.0834639101	-0.0768933147	-0.0598994723	0.0948276151	0.0215286481	-0.1606895071	-0.0307161642	0.0041905839	-0.0126619427	-0.0443933239	0.1480379419	-0.1119862626	0.0231401268	-0.0007388881	-0.0451015337	-0.0818973678	0.0880064177	0.0922833186	0.0149088601	-0.0168083866	0.1970847566	-0.162198171	0.0693047848	-0.0385218616	0.0522912002	0.0350135609	-0.02499487	-0.0267888987	0.1122087664	0.0448898396	0.0322601151	0.1259946088	0.0471208409	-0.0046349237072007	0.0083685337706498	2.148251777157108e-05	7.003235747050615e-05	-0.0137496183215262	0.0350939849011666	0.0012315877762433	0.0001890520039876	-0.0344267534600248	0.0428488118756434	0.0018360206791542	0.0011852013537973	-0.0003521302315095	-3.4073566703000035e-05	1.1610079478637927e-09	1.2399569994293408e-07	-0.0004303934408842	-0.0002975294502905	8.852377379016714e-08	1.8523851395614137e-07	-0.0006030762357178	0.0002524446553845	6.372830403219898e-08	3.637009460875515e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
879.030375478794	1.9909165518562304	3.963748716455102	772694.4010143896	994.898966855781	-4.513968889103353	20.37591513179296	989823.9542507004	845.4216204334408	1.462543419671647	714737.7162963048	2.139033254424835	872.3963776441256	647.7146619285389	0.989897	17.870827	0.0537352656878238	0.0302434141074918	-0.0265831639	0.0119140143	-0.0615631978	0.1178142797	0.0374140429	-0.020811005	-0.083883273	0.0077626448	-0.0272870544	-0.0255247256	-0.121572503	0.0099689575	0.0231199287	-0.0184194939	-0.0160364838	-0.0235571132	0.0472594606	-0.0054994443	0.1150454772	0.0796155445	-0.0318375409	0.0484326287	-0.0716369943	-0.1144392893	-0.0023552711	-0.0012922088	-0.0284547265	-0.0413247335	-0.0012018729	0.0720009957	0.1350105509	0.053602578	0.0619285551	0.0914419769	-0.0799032099	-0.0389168695	-0.0054249563	-0.0190906939	-0.0639240122	0.1002107782	-0.1329809759	0.0222394078	-0.0503097568	-0.0441500234	0.0097415726	-0.0217704997	-0.0331562936	0.014483126	-0.1418805525	-0.1015461166	-0.1204522375	0.0460246327	0.0701747239	0.0929371444	-0.043563462	-0.0631150405	-0.0214471796	0.107589368	-0.0646397601	0.0371967122	0.1223675745	0.0355847396	-0.0042405810020511	0.0003943427051495	1.798252723495671e-05	1.5550616910470433e-07	-0.007208461926865	0.0065411563946612	4.278672697941711e-05	5.196192335106227e-05	-0.0343466822999118	8.007116011300025e-05	6.411390681841722e-09	0.001179694585011	0.0001097217127684	0.0004618519442779	2.1330721843327645e-07	1.203885425283127e-08	-0.0006480470536107	-0.0002176536127264	4.737309513289722e-08	4.199649836935095e-07	-0.0008579645872714	-0.0002548883515536	6.49680717577116e-08	7.361032330117838e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
877.0829311159421	-1.9474443628519111	3.792539546403686	769274.4680549324	997.9416272362996	3.042660380518555	9.257782191177318	995887.4913710336	844.1158183359166	-1.3058020975241789	712531.5147649142	1.7051191178985452	873.5562167339043	653.95991479534	0.978396	17.6632	0.0411010756642608	0.0183582308052344	0.0218498645	0.0192442294	-0.1150396495	0.0938810056	-0.0095996041	0.0203178005	0.0533952631	0.0463859812	0.1426929479	-0.0691920566	0.0818098357	0.0515354056	-0.0359218692	-0.0808209284	-0.1151414717	-0.0694129866	0.0580639512	-0.0506633481	0.0630422816	-0.1017904643	-0.0220587916	-0.1452959426	0.0662457029	-0.0584994446	-0.0320735818	-0.0118025673	0.0524979811	-0.1463221441	0.0061894932	0.0026109837	-0.1343611788	-0.0955376658	0.0920828219	0.0555638251	-0.0061966263	0.1366196311	0.0246792196	-0.0106346772	-0.0330939586	0.1576312889	-0.1772449797	-0.024075929	-0.027056103	-0.014266458	-0.0434817285	-0.0862412549	0.0568066884	-0.0273624562	0.05067192	0.1014963743	-0.0182559723	-0.0210759481	-0.0682901888	-0.0207564684	-0.085327153	0.0179521029	-0.0530302551	0.1465252176	-0.0326006	0.2243162538	0.1185609488	0.023839813	-0.0110205070835149	-0.0067799260814638	0.0001214515763778	4.596739767011308e-05	-0.0189396090605669	-0.0117311471337018	0.0001376198130725	0.0003587087913671	-0.0261073371685967	0.0082393451313151	6.788680819292584e-05	0.0006815930540347	0.0001057068504158	-4.0148623525999925e-06	1.6119119710324746e-11	1.1173938224828316e-08	-0.0008030384484531	-0.0001549913948424	2.4022332475192748e-08	6.448707496939622e-07	-0.0007299576981108	0.0001280068891606	1.6385763672574143e-08	5.328382410312178e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
876.3675369395909	-0.7153941763511966	0.511788827557207	768020.0598015651	995.5748753214992	-2.366751914800375	5.601514626211241	991169.3323714188	844.1046179503309	-0.0112003855857665	712512.6060450741	0.0001254486372698	871.9350317537659	639.1983484428689	1.120986	20.23741	0.0667382469649061	0.038269028996259	-0.0098829826	0.1144457545	-0.259281398	0.1552164344	0.0271661542	-0.0196283576	0.0006166649	0.1188606278	0.0076402144	-0.1837738896	0.1260357888	0.0643507271	0.0835674698	-0.1509473096	-0.1219865794	-0.1054895438	-0.0484215861	-0.0523951159	0.1091479342	0.0548756251	-0.244051104	-0.1276669199	0.0572174065	-0.033089583	-0.048777986	-0.1083990795	0.0161486635	-0.20500251	-0.0204649522	-0.1021295833	0.0632465723	0.058466256	-0.0527476807	0.1168105767	-0.2101463798	0.0971345741	0.0135431057	-0.0228326634	-0.0821125645	0.1327666304	-0.2555608723	0.0146192783	-0.1235180593	-0.0095517485	-0.0240300524	0.1331783458	-0.1409621263	0.0993399362	-0.153542665	0.0527872376	-0.0766518861	0.1097214351	0.0369911985	-0.1350993333	0.02982075	-0.1270963609	0.0312945812	0.0790501645	0.097653876	0.1717510683	0.1145803187	0.0119549848	-0.0045861639123501	0.0064343431711648	2.103289943094237e-05	4.14007720443151e-05	-0.0153796110945165	0.0035599979660503	1.2673585518282973e-05	0.0002365324374185	-0.0153756953731658	0.0107316417954309	0.0001151681356254	0.0002364120082083	0.0001629392546195	5.723240420370001e-05	3.275548090935698e-09	2.654920069595825e-08	-0.0010510085080706	-0.0002479700596175	6.148915046670655e-08	1.1046188840367886e-06	-0.0001149148812868	0.000615042816824	3.782776665268005e-07	1.3205429941159336e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
876.2747829271185	-0.0927540124723691	0.0086033068297244	767857.4951939686	991.576311288878	-3.998564032621289	15.988514322972623	983223.5811092578	845.2736738211744	1.169055870843522	714487.5836551451	1.3666916291537057	872.9584142188945	633.2713829234622	1.502309	27.121504	0.0912715512316653	0.0565262293929575	0.0835630155	-0.0994044229	0.0233230497	0.2265506843	0.1598845764	0.0244324001	-0.1803300361	-0.1874398285	-0.0555864178	-0.0601204193	0.2058558375	-0.0625223608	-0.1525987199	0.0368068835	-0.0771408704	-0.0549650485	-0.0155182194	-0.1281659504	0.0993058937	-0.0530232388	0.1051234588	0.1137695078	0.2880531533	-0.2038643236	0.0668069581	0.1737654496	0.0158211598	-0.0386807286	-0.059732168	-0.1228751138	-0.0147717092	0.020048213	0.2092109492	0.0298115799	-0.0496963499	-0.1500949418	0.0786354571	0.0147218027	-0.0541810053	0.1317027231	-0.2254308389	-0.0226415748	0.0875461953	-0.0918654407	0.1469360376	-0.1973068032	0.2781476283	-0.3609656065	0.1122037229	0.1654324121	-0.2863798293	-0.0411181322	-0.0120664496	-0.3787827209	0.1627177062	-0.1175607702	0.1095277819	-0.1756947492	0.0335033986	-0.0514508939	0.1104315261	-0.0	0.0098566226397878	0.0144427865521379	9.71530098631774e-05	0.0002085940833906	0.0294846808027386	0.0448642918972551	0.0020128046874421	0.0008693464020393	-0.0154888975595781	-0.0001132021864123	1.281473500852518e-08	0.0002399059476111	0.0001189736007491	-4.396565387040001e-05	1.932978720251819e-09	1.4154717675206248e-08	-0.0004580063808596	0.000593002127211	3.516515228767712e-07	2.0976984490810897e-07	-0.0001149725121226	-5.7630835800009316e-08	3.3213132350076347e-15	1.3218678543781403e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
886.1665459105241	9.891762983405556	97.84697491987238	785291.1470909889	999.480127024096	7.903815735218018	62.470303176279934	998960.524316103	849.7588722527663	4.485198431591925	722090.1409722932	20.117004970754667	877.5451822099424	655.8637234786719	1.778037	32.099277	0.230324507166139	0.1162761695524179	-0.0085753917	-0.1220393548	0.043725198	0.1414443355	-0.0725703046	0.0447794613	-0.1097155803	0.0770013304	0.0673210419	0.0779580712	-0.0731886205	-0.0884424279	0.156268915	0.2511915824	0.0389355243	-0.1221418071	0.091541937	0.1149692914	0.2219660583	0.0536518256	-0.0499962644	0.1022248019	0.3475654713	0.1135200976	0.0726386721	-0.0292718941	-0.2720642507	0.0594000675	0.1269131504	0.0756448983	-0.0870733504	0.2296021989	0.0338147774	0.2082791499	0.0849421356	-0.0146337193	0.0316350594	-0.0597879426	-0.09656372	0.1498553855	-0.1205167843	-0.0239195755	0.2466043953	-0.3736496489	0.3136290922	0.4650355914	-0.1561804839	-0.3493532587	-0.0892987977	-0.0647367566	0.2744104745	-0.0078308151	-0.0094917169	0.012207299	-0.0982188844	0.3363696327	-0.046753602	-0.1367985116	-0.0557328218	0.0305081405	0.10612066	-0.0119549848	-0.0232618817251761	-0.0331185043649639	0.000541115141396	0.0010968353313721	-0.0029638421753759	-0.0324485229781145	0.0010529066434612	8.784360440536948e-06	0.0090312812045425	0.0245201787641206	0.0006012391666244	8.156404019552262e-05	-0.0010445682470861	-0.0011635418478352	1.3538296316637516e-06	1.0911228228205274e-06	-0.0008012632913176	-0.000343256910458	1.1782530657717145e-07	6.420228620131131e-07	-0.0014129197750082	-0.0012979472628856	1.684667097232221e-06	1.9963422906092227e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
872.7386497993031	-13.427896111221004	180.30839397374413	761672.7508535106	986.6134154741154	-12.86671154998055	165.5522661104029	973406.0315934996	844.6248972611071	-5.133974991659216	713391.2170733357	26.35769921498224	872.0998440151739	657.7381722175911	3.573789	64.518387	0.8628811282592268	0.6845826449871808	0.4129671934	0.2182661604	0.0818346822	-0.3231164563	0.3504408798	0.1735742781	0.2990113624	-0.3036889508	0.1433108819	-0.0605441519	-0.0647476809	-0.1279036263	-0.4446403625	-0.2134680143	0.414670273	-0.0375059327	0.2791028455	-0.2184571088	0.234345605	-0.0341307997	0.1834989866	-0.219911384	-0.139576779	-0.0347397057	0.1394198674	0.2224077429	0.4807310002	0.1970971876	0.2583754756	0.0085167501	0.1448287425	0.1027883965	0.4198676653	0.0489731346	0.1037284325	0.2977857371	0.2512095566	0.440982609	0.4699539849	0.4346797025	0.395085182	-0.0871229431	-0.1949525034	-0.2422867287	-0.0863999172	0.031262399	-0.0365507613	0.0442039536	-0.0583685344	-0.0683643074	0.0283013848	0.0162688744	0.0081311082	-0.1024670863	-0.0194210118	-0.0453971236	-0.014026953	-0.0402045881	-0.0236298636	0.029849676	0.1016540472	-0.023839813	-0.0150028110663953	0.0082590706587808	0.0002250843398939	6.821224814673393e-05	-0.0148908923146677	-0.0119270501392917	0.0001422545250251	0.000221738673927	-0.2330136324009117	-0.2420449136054542	0.0585857402022717	0.0542953528846672	0.0098017414061089	0.010846309653195	0.0001176424330929	9.607413459222966e-05	-0.00171122269801	-0.0009099594066923	8.280261218279845e-07	2.9282831221846235e-06	-0.0016696525922348	-0.0002567328172265	6.591173944110677e-08	2.787739778756388e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
877.9410314925528	5.202381693249777	27.064775282260413	770780.4547782077	995.62511106979	9.01169559567461	81.21065750910115	991269.3617927316	842.6837617595849	-1.94113550152224	710115.9223332847	3.7680070352699975	871.8285030502094	663.7189266928955	2.584835	46.664581	0.4293795820718799	0.2287063535306447	0.3569317153	0.2600324296	0.1115174531	-0.1929932607	0.108268844	0.07937857	0.0896272197	-0.1729570073	0.234076388	-0.1103368	0.0834022086	-0.0061550879	-0.3899370525	-0.2265057624	0.1618745375	-0.1420204616	-0.2121745301	0.2748919832	0.3073524046	-0.1437899468	-0.1176366886	0.1193408201	0.1242255869	0.2574645763	0.0414021168	0.1316781291	0.4540946334	-0.0308135179	0.0570998452	-0.0707530744	-0.3182001091	0.4229695779	-0.1010637358	0.1356740209	-0.1445695315	-0.0547749531	0.2274787176	0.3915364974	0.2269121273	0.0514855196	-0.2708295461	0.148456442	0.3781280431	0.5549862987	0.0800068284	-0.0797263933	-0.0457412001	-0.1284599913	0.1375184705	0.0236476617	0.1308699888	0.0513776493	0.0625470545	0.114609039	0.0329679467	0.066201207	0.0282290264	-0.0164952159	-0.0066336984	-0.0984735506	0.0970382431	-0.0355847396	-0.0310502233833744	-0.0160474123169791	0.0009641163721574	0.0002575194420711	0.1154665825133065	0.1303574748279742	0.0169930712435259	0.0133325316773022	-0.1293590869006351	0.1036545455002765	0.0107442648028689	0.016733773363766	0.0078748979482436	-0.0019268434578652	3.7127257111183015e-06	6.201401769525126e-05	-0.0002112057756955	0.0015000169223145	2.250050767229865e-06	4.4607879687137865e-08	-0.001829195200588	-0.0001595426083532	2.5453843880142562e-08	3.3459550818541737e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
