global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
849.202487987532	-4.053493986235139	721144.8656042144	16.43081349644444	946.630903222095	-1.7852129881410974	896110.0669350793	3.186985413027666	823.1723680732664	-1.4316352276762243	2.049579425123555	677612.7475593492	829.8722040459661	645.4930175189314	1.237713	20.594986	0.0620616249994357	0.0351985835809402	0.0045584911	-0.1060327413	0.0538709819	-0.0708805846	0.0380152103	0.0522572352	0.0037854229	-0.1472463928	-0.1051607869	-0.0742425528	0.2803589113	-0.0381612478	0.0067926726	-0.1697979315	0.1383497588	0.1718805171	0.1208011275	0.1705528646	0.1091900478	0.0326652793	-0.0724381326	0.0804722521	0.1078538654	-0.1185348975	0.0955168169	0.0809109239	-0.1004346007	-0.0392096009	0.1943847877	0.0131745986	-0.0958767553	-0.0601277815	-0.0248449842	0.0737561979	-0.1186096136	-0.1121048683	0.2548560056	-0.02638176	-0.0972515135	-0.0693127843	0.0570989498	0.1128799101	0.0436460196	-0.0683214003	-0.0643431968	-0.1162294943	-0.0359652062	0.0108950707	0.0091944577	-0.0758949512	-0.0521129098	-0.03460416	0.1584149218	0.0213999102	-0.0327900874	0.0927186091	0.1480110852	-0.1323630504	-0.0314703563	-0.08740111	-0.1116568155	0.1262023737	-0.0492664405	-0.0343909121	0.1057866132	-0.1074835471	0.0487294243	-0.0558080209	-0.0806901152	-0.0751847755	0.0539800678	0.0327852479	0.1437067008	0.1082959623	0.0056316288043944	-0.0063753879710048	4.064557178083397e-05	3.17152429904847e-05	0.030008542774766	-0.0040958296235089	1.677582030481385e-05	0.0009005126394649	0.046193831842288	-0.0115236950585568	0.0001327955478026	0.0021338701002735	0.0005420953868322	0.0003499582537477	2.9386740842475255e-07	1.2247077936613958e-07	-0.0003868667001738	-7.195079863129997e-05	5.176917423681877e-09	1.4966584370336485e-07	0.000491604868951	-0.0003794251945482	1.439634782580153e-07	2.416753471763299e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
848.8512959271735	-0.3511920603584713	720548.5225972419	0.1233358632588281	946.7471882611856	0.1162850390905987	896330.2384804607	0.013522210316302	821.9470775257457	-1.2252905475206717	1.5013369258435074	675596.9982531143	827.4112810191542	622.8689090531448	1.165329	19.390553	0.1019818926450077	0.0455561314439978	0.0277585555	-0.1704248014	-0.0079973433	-0.1950191396	-0.0982752997	0.0833886823	-0.0409729392	0.0867777173	-0.1823093788	0.0616315499	0.0597017492	0.0570751093	-0.0483010728	0.0288115795	-0.1683559449	0.1252915983	0.0240153651	0.069375366	-0.0235139742	0.0259389771	-0.1446378822	0.0633351209	0.1202277545	-0.0579744133	-0.1652846847	0.1744592736	0.0263141482	0.0480995322	0.0697525215	0.0091199342	0.0065641379	0.0470329287	-0.1005111226	0.0394869124	0.1964543232	-0.0288585259	0.0241052967	-0.1166525868	-0.0222265071	0.0470278792	0.0919346214	0.1326211605	0.1364406639	-0.1220636239	-0.0685862262	-0.0069321962	-0.1292043532	-0.0347024524	0.0087737796	-0.1657983496	0.0373044279	-0.0055136644	0.0166055497	0.0157480062	0.0743118063	0.0368877719	-0.0544159183	-0.228351447	0.0387036128	-0.126308408	0.0202155122	-0.1579052396	-0.0686816698	0.00359354	0.047599645	0.1141713817	-0.0800123819	-0.0500299683	-0.1146641766	0.1766773148	0.0441987816	0.0044344461	0.1412592515	0.0993643757	-0.0077699138438873	-0.0134015426482817	0.0001796013453537	6.037156114143152e-05	0.0112079044840953	-0.0188006382906707	0.0003534640001366	0.0001256171229246	0.0711557881127333	0.0249619562704453	0.0006230992608476	0.0050631461819441	0.0001922466686177	-0.0003498487182144	3.695878159460376e-08	1.223941256363286e-07	-0.0005949201457176	-0.0002080534455437	4.3286236202646945e-08	3.539299797806504e-07	0.0008300578139049	0.0003384529449539	1.1455039594796766e-07	6.889959744245816e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
850.9543248488517	2.103028921678174	724123.262978965	4.422730645414863	948.7774243409606	2.0302360797750225	900178.6009390672	4.121858539620251	822.6439074807915	0.6968299550458141	0.4855719862491513	676742.9985152651	828.3016429334584	642.6349964339157	1.152301	19.173775	0.0616626934577497	0.030282767296233	0.0389686051	0.0217648818	0.027510739	-0.2096621593	-0.0529883804	0.0096342287	0.0659523707	0.1215194607	-0.1331866942	0.119257835	-0.1824798895	0.0601748762	-0.0036366262	0.2258901324	-0.228788343	0.0464443165	-0.0719894283	0.1680057244	6.23026e-05	0.0363852217	0.0077745999	-0.0739405539	-0.0342318874	0.06652694	-0.0021736687	0.2186703102	-0.0619929601	0.0331308851	0.0098251193	-0.0326894024	0.2021357224	0.0667352903	-0.1029137412	-0.1423487577	0.2753500468	0.0136401657	-0.1273068664	-0.1270250052	-0.0458738987	0.0367253374	0.0352945027	0.010001384	-0.1000858198	-0.1035931289	0.0590077242	-0.0827801016	0.0153347211	0.0285959476	0.0205419534	-0.1811882954	0.081012198	-0.0082094126	-0.0834848212	0.1194862496	0.0419385857	-0.0337748152	-0.1140150651	-0.1519191645	-0.0416742553	-0.0016491545	-0.2360982216	-0.0594319466	-0.0264904536	-0.0485624739	-0.125343899	0.0681114668	-0.1043299599	-0.0670319145	0.0090527637	-0.0894445349	-0.0349774976	0.2926906818	0.1386044847	0.0898496795	-0.0078952932699536	-0.0001253794260663	1.5720000480714892e-08	6.233565581857462e-05	0.0114818633640965	0.0002739588800011	7.505346793151183e-08	0.0001318331863117	0.0602989292978861	-0.0108568588148472	0.0001178713833255	0.0036359608744714	-0.000186928551723	-0.0003791752203407	3.4942283449258285e-08	1.4377384772041838e-07	-0.0002710490174606	0.0003238711282569	1.0489250771846213e-07	7.346756986635666e-08	0.0005249742357659	-0.000305083578139	9.307598965009534e-08	2.755979482179908e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
850.6090325157942	-0.3452923330575004	723535.7261974554	0.1192267952682917	948.2635861977764	-0.5138381431842163	899203.8289086677	0.2640296373910031	822.8665851687597	0.2226776879681438	0.049585352718838	677109.4169872956	828.5470492523496	630.9960716971036	1.163437	19.359064	0.1304866881557008	0.072411387310895	0.0301247008	0.0487309006	-0.1897697425	-0.0799431011	0.1138144686	0.0243742784	0.0054313336	0.0033186347	-0.0054338728	0.127438865	-0.1666776757	-0.0173501256	-0.0846776969	0.1654768637	-0.0017933516	0.1482896158	-0.1162627192	-0.062277793	-0.1409561798	0.0139943611	-0.1197621863	-0.0630109108	0.0825652369	0.1488610397	-0.1848544658	-0.0533777342	-0.024656363	0.0588797945	0.0243823012	0.115129828	0.120279751	-0.0299907808	0.0645342972	-0.1032887108	0.1059080178	-0.1648718013	-0.1155143417	0.017199495	0.0289865346	0.2184481648	0.1406889655	-0.086859865	-0.0540018242	-0.0062977867	0.0796868903	0.1494041397	-0.0177597146	-0.1473891481	0.0344223571	-0.0970868004	0.0021260284	-0.0178932599	-0.1523769956	-0.0794228127	-0.0990612405	-0.077666993	-0.0634745537	-0.0903222927	0.0005557365	-0.0061930422	0.0534748379	-0.0640426268	-0.0333793743	0.088983416	0.0666029627	-0.0066889059	-0.0639431323	0.017081563	-0.074830596	0.0559131138	-0.0537284901	0.0112558384	0.1357462967	0.0798077096	-0.0079876805578606	-9.238728790699964e-05	8.535410966810844e-09	6.380304069442423e-05	-0.0278072018868442	-0.0392890652509407	0.0015436306482926	0.0007732404767757	0.006987565168103	-0.0533113641297831	0.0028421015453783	4.882606697848631e-05	-0.0001720686503037	1.4859901419300004e-05	2.9607620417336995e-08	2.2081667019131423e-10	0.0001649284244549	0.0004359774419155	1.9007632985918323e-07	2.720138519317565e-08	0.0008300143221725	0.0003050400864066	9.3049454314946e-08	6.889237750114746e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
850.2601346338032	-0.3488978819909789	722942.2965474932	0.121729732057791	945.0967071357816	-3.1668790619947917	893207.7858388972	10.029122993301009	822.2893462882554	-0.5772388805042965	0.3332047251658535	676159.7690191664	827.8032949617593	628.3930867491098	1.109714	18.465139	0.0791099760990614	0.0348758426989513	0.0318181682	-0.0685821698	-0.1504676515	0.0198883526	0.079304521	-0.0232826175	-0.1123713133	0.1391385642	0.1171996908	0.0316211287	-0.0618442595	0.0163698732	-0.1393514087	-0.0908580287	0.0003336856	0.0072051966	0.0424916699	0.059353361	-0.1149224378	-0.0292699174	-0.1117869112	-0.0298011896	-0.0705784408	-0.2107495836	-0.0036016568	0.0179521338	-0.0590446149	-0.0412544021	-0.0140638192	-0.1302945676	0.0757881912	0.0091196839	0.1357917685	0.0735912454	0.0374684276	0.0513862578	0.0491921758	0.0204988065	-0.0985982081	0.1833363576	0.0186880443	0.1379222985	-0.0522275689	-1.46952e-05	0.0710856038	-0.1033043022	-0.1428900854	-0.0583208206	0.0311293585	-0.0771328223	-0.1293163706	0.0360626904	0.0388574751	-0.0671051261	-0.1433754209	-0.0781431965	-0.047530572	0.0102187529	-0.0495351828	0.0301648231	-0.0561653362	-0.0754881093	0.0119890382	-0.0777145299	-0.0866413561	-0.0124907981	0.0359277047	-0.0065863967	-0.1545055693	0.0673522001	-0.0792397093	-0.0746988756	0.1326888823	0.0692973963	0.0089202822819487	0.0169079628398093	0.0002858792073923	7.957143598964791e-05	-0.0277228841679857	8.431771885849745e-05	7.109477713500617e-09	0.0007685583065915	0.0239993856523881	0.0170118204842851	0.0002894020361895	0.000575970511692	-9.89842058192838e-06	0.0001621702297217	9.797873001674336e-11	2.6299183408012176e-08	-0.0003410026035248	-0.0005059310279797	2.55966205072596e-07	1.1628277561069195e-07	0.0005959980787518	-0.0002340162434206	5.476360218473628e-08	3.552137098758369e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
852.7577346194511	2.4975999856478666	727195.7539532981	6.238005688308223	950.596562966533	5.499855830751471	903633.8255237858	30.24841415905096	824.7481682895628	2.4588220013074533	6.04580563411359	680209.5410969891	829.9594292366859	634.796698721524	1.109202	18.456614	0.1532074148555616	0.1002860040125013	0.0207149613	-0.1434398022	0.0315063556	-0.0248751373	-0.0353036371	0.0042737488	-0.099445547	0.140366598	0.158499627	-0.0971042979	0.0277742679	-0.0179493956	0.0861985735	-0.1252079274	-0.0632631469	-0.1029840896	-0.0432320664	0.164874555	-0.0146007862	-0.029846698	-0.0459546875	-0.1093798082	0.0091819366	0.0116492589	-0.0657690098	-0.1846660602	0.0142590195	-0.1029692158	-0.0611254675	-0.0926745593	-0.0868253588	0.0087706224	-0.0220689683	0.1351303849	-0.0840902403	0.1499364279	-0.0103640735	-0.14169176	-0.0933799244	0.0868375169	0.0125837756	-0.0389384359	-0.0519615094	0.1843569563	0.1125232675	-0.0204004838	-0.0602002026	0.089216401	0.0294783999	-0.0878745751	-0.0443173809	-0.0585352653	0.1354574141	0.0117343806	0.0206388095	0.0443266667	0.1458188971	0.1346754931	-0.1133329543	-0.0168551297	-0.0957361727	0.1069142753	0.1481606689	-0.0002914235	-0.0538813578	-0.0453273044	0.006082898	-0.1402779193	-0.2175898812	0.0703378758	0.0798957395	-0.0355723605	0.1294367287	0.0583804184	0.0161796422449782	0.0072593599630294	5.2698307072835634e-05	0.0002617808231754	0.0685847826539713	0.096307666821957	0.009275166688689	0.0047038724116924	0.0070641473584629	-0.0169352382939252	0.000286802296072	4.990217790207837e-05	-0.0001039886715083	-9.409025092637162e-05	1.0813643802061125e-08	8.852975319387575e-09	-0.000303003690955	3.799891256979997e-05	1.443917356487302e-09	9.181123673235317e-08	7.398424671497308e-05	-0.0005220138320368	2.7249844083777264e-07	5.473668761982005e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
852.8789193567052	0.1211847372541115	727402.4510830612	0.014685740543348	950.0008373041262	-0.595725662406835	902501.5908785408	0.3548890648500623	824.7557095109923	0.0075412214295056	5.687002064883509e-05	680221.9803709803	830.7899814416867	647.3014572275096	1.16907	19.452789	0.1050046813704199	0.0715163934472215	0.0315832653	-0.0606114357	0.1253530918	-0.1047838156	-0.113911612	0.0614371678	0.002657337	-0.031503115	0.0497235386	-0.14999386	-0.1197599144	-0.0370262836	0.1092270082	-0.071866923	-0.0533333706	0.0637972247	-0.1437947009	-0.010643869	-0.0253722187	0.1202620208	-0.0680038488	0.0794882019	0.0845251449	0.0581157012	-0.0594425256	0.0727015462	0.0236743139	-0.1965410002	0.0753021537	-0.1843531984	0.1320492241	-0.009424556	-0.119482551	0.0690640941	-0.0720746152	-0.0691775816	-0.1267743731	-0.0881457958	0.0056040539	-0.0266843776	0.0910558672	0.1074724191	0.0520243229	-0.055182084	-0.0432076095	0.0283261079	0.059726931	0.0105167711	0.0182205462	-0.1341125737	0.1652578112	-0.0670970965	0.0104886457	0.0623553561	0.0532413075	0.0053278557	-0.063472994	0.0117090091	-0.0965316279	0.0365438038	0.0734016909	-0.0919408259	-0.1095112259	-0.0693843046	0.0002530322	-0.099662064	-0.0446942278	0.0291425125	-0.0590545901	0.0576523077	-0.0703589512	-0.1067975137	0.1259946088	0.0471208409	0.0045308646268011	-0.011648777618177	0.0001356940199977	2.0528734266397468e-05	0.0012198446731161	-0.0673649379808552	0.0045380348691644	1.4880210265297251e-06	0.0069731388134073	-9.100854505559967e-05	8.282555273137115e-09	4.862466491104737e-05	-0.0001289981561132	-2.5009484604899995e-05	1.6640524280605515e-08	6.254743202027298e-10	4.5004603660192544e-05	0.0003480082946151	1.2110977312097465e-07	2.025414350611016e-09	-7.099711859157456e-05	-0.0001449813653065	2.101959628615061e-08	5.040590848306102e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
852.4298503088947	-0.4490690478104397	726636.6496976448	0.201663009701375	958.2705283329404	8.269691028814236	918282.4054714928	68.38778971205066	824.619935141319	-0.1357743696732996	0.0184346794601818	679998.0374324733	832.0006111069481	650.919145025056	1.253642	20.860044	0.048499822071582	0.0265343060789867	-0.0087132786	0.0648621093	-0.0583957722	-0.2183345124	-0.0213676197	0.0031062933	0.0321459498	-0.144438189	0.0460598095	0.0719933728	-0.2710906587	-0.025095383	0.1104665022	0.1796184021	-0.0508643368	0.1251877206	-0.1732034819	0.0573338363	0.0482365726	0.0263935387	-0.1389764873	-0.0536811604	-0.1796440551	0.172484842	-0.2261684804	-0.0393941949	-0.0549563224	0.1525975079	0.0310284566	-0.1048617282	-0.1011817562	-0.0023547569	-0.1149307034	-0.1858783596	0.0228282991	-0.1202787606	-0.1548176322	-0.1385403771	-0.0490165575	0.0227879704	0.0448405443	-0.1167070624	-0.0059500331	-0.1095401523	0.2333852476	-0.1298547582	0.0561871542	-0.0323432957	0.0036977122	-0.1185621335	0.1266174337	-0.14186007	-0.1839588194	0.0006187337	-0.0116993455	-0.0842399078	0.0248266596	-0.0297793373	0.0166857457	0.0675496761	-0.0783948965	-0.0114732404	0.2165298557	0.211290031	-0.1658517755	-0.0325794487	0.1217188934	-0.0789503909	-0.0988423215	-0.0244360424	0.190583782	-0.1060551497	0.1223675745	0.0355847396	-0.0079930497393974	-0.0125239143661985	0.0001568484310518	6.388884413648083e-05	0.0237658807855183	0.0225460361124022	0.0005083237443817	0.0005648170895114	0.0070029490915999	2.981027819259994e-05	8.886526859201993e-10	4.904129597953987e-05	-4.600203488511403e-05	8.299612122808596e-05	2.116187213571248e-09	6.888356138907141e-09	3.799750667687896e-05	-7.007096983313581e-06	4.9099408133562286e-11	1.443810513659461e-09	0.0001070008894928	0.0001779980080843	3.1683290882005065e-08	1.1449190352250397e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
854.4863084958375	2.056458186942791	730146.8514068436	4.229020274644031	946.8162197244578	-11.45430860848262	896460.9539333128	131.20118569835904	824.7806918057529	0.1607566644338476	0.0258427051598966	680263.1895755763	829.8642851574587	643.6240455561671	1.191436	19.824959	0.1453207682593915	0.09396070239383	-0.0209819372	0.0832806939	0.0422608159	-0.0610132212	0.0043707883	-0.0199016243	0.0856356192	0.1339942532	0.0465606586	0.0410589743	-0.0974582786	-0.0198805083	0.107342735	0.1605880874	-0.0551499048	-0.0092422855	0.000339392	-0.0847021139	0.0187280936	-0.0452697957	0.0673129222	0.0275463938	0.0916567024	0.1222056051	-0.0499555006	-0.0517263877	-0.0330289792	-0.1443816257	0.0228430902	-0.0141382876	-0.0286520248	-0.0062633593	-0.0661505514	-0.1319322479	0.0323947959	0.0611163529	-0.0546546619	-0.0275794394	0.0736828598	0.057157321	-0.0924581557	-0.1288395249	-0.0901475082	0.0088109037	-0.0926623109	0.0056203949	0.0102355823	-0.1067921882	-0.0062398177	0.0366189272	0.045323731	-0.2862967913	-0.0499640256	0.0393077212	-0.1203608128	-0.0788412152	-0.0314064969	-0.0192586085	-0.0346950634	-0.0769367015	-0.0114823967	-0.0846584354	0.1566292122	0.1977512057	-0.201820918	-0.132131337	0.1838386664	0.0186097519	0.0238550758	0.1149022466	0.0599734031	-0.1434043402	0.1185609488	0.023839813	-0.0081078567345542	-0.0001148069951568	1.3180646136933729e-08	6.573734082805591e-05	-0.0270691924204697	-0.050835073205988	0.0025842046678581	0.0007327411782964	-0.0356152090288901	-0.04261815812049	0.001816307401583	0.0012684431141715	0.0009019983040351	0.0009480003389202	8.136009404821967e-07	8.987046425928408e-07	6.502122987650516e-05	2.70237231996262e-05	7.302816155700152e-10	4.2277603346533284e-09	4.6970352857506254e-05	-6.0030536635293744e-05	3.6036653287213445e-09	2.206214047558646e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
854.9384013071398	0.4520928113022364	730919.670029608	0.2043879100311595	953.3848576162052	6.568637891747358	908942.6867318718	43.14700375289917	824.9121487199768	0.1314569142239179	0.0172809202972745	680480.0531058091	832.1686361180674	665.5748882491013	1.265179	21.052008	0.0808235874393999	0.0585029037749954	0.008434478	0.1948384172	0.0859944235	-0.1558665225	0.0355164962	-0.0329057345	0.2254591683	-0.006814069	0.153662621	-0.0044419338	-0.0279330878	-0.0076751971	0.1666053536	0.1111324164	0.110940259	0.053718875	0.1071463843	0.0459532731	-0.1302008691	-0.2348413676	0.0676853106	0.1171764929	0.0950168377	-0.0821808869	0.0802746344	-0.0658302045	0.0670137835	0.0327521824	-0.2326205578	-0.1401296044	0.0160081948	-0.0306281757	-0.078419757	-0.1769677428	-0.0956283473	0.0218105303	0.133055146	-0.055847393	-0.0848913117	0.1636592195	-0.1757583453	0.0029553932	0.0476288106	0.0924696728	-0.1822413438	0.1235126553	0.0058714845	0.0949598524	0.0232775811	-0.0233590262	-0.1523016393	-0.1412676912	0.0184898572	0.1600051072	0.0017526524	-0.1445598175	-0.0143242112	-0.0126603225	-0.0090898888	0.1693815626	0.0174355519	-0.0044477558	-0.0825914453	-0.1266369142	-0.0051758289	-0.129590394	-0.0819839253	0.0636742006	0.0876894824	-0.118233086	-0.0263953997	-0.0065302313	0.1145803187	0.0119549848	-0.0025457103639325	0.0055621463706217	3.093747224822016e-05	6.480641257033342e-06	0.0011220762513062	0.0281912686717759	0.0007947476293242	1.2590551137453749e-06	-0.0338446040565827	0.0017706049723074	3.1350419679597e-06	0.0011454572237468	-2.001460772851497e-06	-0.0009039997648079	4.005845225263312e-12	8.172155747728316e-07	6.499992473751881e-05	-2.1305138986349448e-08	4.539089472276672e-16	4.22499021588311e-09	4.50000743105447e-05	-1.9702785469615547e-06	3.881997552616935e-12	2.025006687954545e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
848.9952179369451	-5.943183370194674	720792.8800798008	35.321428571758524	948.6132906332784	-4.771566982926743	899867.1751660968	22.767851472556615	821.8011198185692	-3.1110289014076216	9.678500825393511	675357.0805350543	828.2022445527634	646.7506507150058	1.379491	22.954109	0.0470730791111565	0.0366360026234668	0.0140999045	0.0778241185	-0.1589134093	-0.0646660001	0.1375036147	-0.0361784322	-0.0567323899	-0.1540360222	-0.1097337038	0.0051054248	0.1202825028	0.0439907753	-0.1299983872	0.0770472179	0.1060310724	0.2446745489	0.0849780218	-0.0359363364	-0.0561773774	-0.0968723099	0.0464666588	-0.0763935578	-0.0022206553	-0.1743934175	-0.1106426878	0.0333182186	0.1488223532	-0.1519673801	-0.0400323739	0.0696552392	-0.2155769932	-0.0223819435	0.1199154141	-0.058201393	0.0293389851	-0.2380539557	0.202640224	0.0406780364	0.0541454803	0.0525030348	-0.1275305182	0.1939695575	-0.0170571034	-0.0236543066	-0.0706838091	0.0571201618	-0.1197472985	-0.0374105488	0.0130651303	-0.0728749644	-0.0424223991	-0.0800993966	-0.0362086426	-0.1863939603	0.0339331089	-0.0592339709	0.0572901844	0.1180407101	0.0094454004	0.0959203332	-0.0169244169	-0.1266903733	-0.1032748083	-0.0275605825	7.93175e-05	-0.1534798395	0.03195486	0.0214097727	0.0243851067	0.1069520814	-0.0078525336	-0.1427755543	0.1104315261	-0.0	-0.0080672149682357	-0.0055215046043031	3.0487013095341432e-05	6.507995734372612e-05	0.0011110178343898	-1.1058416916400046e-05	1.2228858469692268e-10	1.2343606283322011e-06	-0.0006046198301703	0.0332399842264123	0.0011048965513721	3.655651390351625e-07	-0.0001340026016072	-0.0001320011408343	1.7956697237497963e-08	1.7424301181569507e-08	6.499473014476287e-05	-5.194592755941585e-09	2.6983793900080788e-17	4.224314946590547e-09	7.900437615393193e-05	3.400430184338723e-05	1.156292543856188e-09	6.241691451471968e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
849.4707899471132	0.4755720101680936	721600.6229733725	0.2261687368553213	944.5595803096376	-4.053710323640871	892192.8007547187	16.432567387992577	822.4337856324252	0.6326658138559651	0.4002660320220307	676397.3317496818	828.1530700683594	629.8945185168036	1.277322	21.254059	0.0345986413547443	0.0166716420902928	0.0216544482	-0.1418886485	-0.1070865271	0.0689563693	0.00384602	0.0497117633	-0.2472502804	-0.0120155036	-0.0883662057	0.0047549023	-0.0086508578	0.021348225	-0.2028789897	-0.0374602557	-0.0127870027	-0.0647664674	-0.0892173584	0.077592494	-0.1034222331	-0.020821416	0.1273015181	-0.2227581489	-0.1721423247	-0.0601954345	0.0048387315	-0.0549839312	0.0301886461	-0.0766372489	-0.0151253005	0.0229014549	-0.1402560435	0.002897046	0.1561824829	0.1256458224	0.1039109411	-0.0359310059	-0.0724713407	0.0023397774	-0.1040941232	-0.0273597347	-0.1676273566	-0.0408238088	-0.146378708	0.0431133822	0.031894132	-0.0857881258	-0.0185037138	0.0736218215	0.002314383	-0.1168241782	0.0616139546	-0.0010485503	0.0231223347	-0.1267601996	-0.104151344	0.0149629496	-0.0244269847	0.1213793095	-0.1130584386	0.0173456484	-0.1661059437	0.0191850141	0.0521654113	-0.0627406059	-0.1454158046	0.0748198471	-0.036724957	0.0342629394	8.32187e-05	-0.0475487624	-0.0924449201	0.0950219303	0.10612066	-0.0119549848	-0.0047447926369699	0.0033224223312657	1.1038490147293672e-05	2.251305716784377e-05	0.0010789248121767	-3.209302221310003e-05	1.029962074770532e-09	1.1640787503305275e-06	0.0130387233531621	0.0136433431833324	0.0001861408132181	0.0001700083066802	2.300374223859728e-05	0.0001570063438457	5.291721569798247e-10	2.4650992007824726e-08	6.499866660969467e-05	3.936464931797445e-09	1.5495756159271066e-17	4.224826661038236e-09	-0.000116000999894	-0.0001950053760479	3.8027096687595344e-08	1.3456231976407788e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
851.400115629288	1.9293256821748628	724882.1568935651	3.7222975878995	948.0738065873068	3.514226277669195	898843.9427369459	12.349786330660686	823.0363849230049	0.6025992905797466	0.3631259050072138	677388.8909071287	828.9378323394474	631.0919647348338	1.143944	19.034716	0.1182825774082654	0.0595301220018187	-0.0027278044	-0.1598022135	0.0194208027	-0.0062088813	-0.1114694193	0.112358943	-0.1106187388	0.0736166539	-0.0187421976	0.0195994378	0.0168855784	0.037554335	-0.1034292046	-0.1027491653	-0.0548015687	-0.0379622046	0.0275450263	0.1509936485	0.0092886991	-0.0345620058	0.1008283652	0.0387519129	0.0185897351	0.0036945962	-0.0688805525	-0.1313911107	-0.0752737537	-0.082145297	0.1086735154	-0.0908350777	0.0994247261	0.0270461996	-0.0036957427	0.1577527312	0.0903654641	0.0325164154	0.0319381156	-0.0165882058	-0.1180702883	-0.0762410058	-0.0722524924	-0.1304807144	-0.0379836264	0.0341580022	0.025532738	-0.0457524914	-0.1056899843	-0.0002335251	-0.002853309	-0.0468963965	-0.0269569393	-0.0813283604	0.1386381396	-0.0219099584	-0.1231616065	0.0317631706	0.048251776	-0.0352180695	-0.0189279082	0.012658221	-0.0073628177	0.0737825997	0.0969991095	-0.0036313179	0.1913567589	-0.0314836974	0.1199036077	0.061365216	-0.0328395689	0.0401623321	-0.0258295886	-0.1401753555	0.1016540472	-0.023839813	-0.0080569825753684	-0.0033121899383984	1.0970602188028257e-05	6.491496821979001e-05	-0.0363935313810515	-0.0374724561932282	0.0014041849731534	0.0013244891263835	-0.0198118486494962	-0.0328505720026583	0.0010791600809018	0.0003925093469105	0.0002089462176104	0.0001859424753718	4.3658521853692635e-08	3.4574604147393464e-08	0.0003150353597127	0.000250036693103	6.251834789788648e-08	9.92472778693103e-08	0.0003409670171108	0.0004569680170048	2.088197685652992e-07	1.1625850675743657e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
