global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48
1907.6835705610504	-0.4876650438343404	0.2378171949779491	3639256.605388558	2555.069128226235	-5.323728551415115	28.342085689152483	6528378.250014773	2035.420199480384	0.9965584538072108	4142935.3884527674	0.9931287518546186	2135.7303557511486	1566.190808871248	0.719812	23.345448	0.0783247756783237	0.0456965820651658	-0.1318873585	0.0175177786	0.1005366063	-0.0372021324	0.0042799839	-0.0603882297	0.0748879725	0.0458885856	0.0674856814	0.0540777066	-0.0246890545	0.0396433911	-0.0028593736	-0.0381083392	0.0329371692	0.0178441531	0.0121622922	0.0907729347	-0.0100346591	-0.0034577336	0.0066730172	-0.0420300393	-0.0588420939	0.0087736991	0.0628279346	-0.0545450272	-0.0113606078	0.0795811061	-0.0141001561	-0.0565746066	-0.0059204897	-0.0430263907	0.04559066	0.0566757739	0.0160008676	0.101081764	-0.1002870104	0.0525731115	-0.0540901697	-0.0423466536	0.0192310394	-0.0024667799	-0.0717190711	0.0537608145	-0.02873824	-0.0072920766	-0.0559937177	0.0041808339	0.0431863631	-0.0050128713	-0.0125338674	0.0029763601	0.0653554463	-0.0432928111	-0.0610754535	-0.0688856031	0.0040942455	0.0642529755	0.0194761753	-0.0336000067	-0.0723582192	-0.080282427	-0.0539958877	-0.0047000831	0.0465985677	0.0925938121045675	0.0154768276509288	0.0002395321941365	0.0085736140400559	0.0130991330092911	0.0064658194298773	0.000171587285595	4.180682089977881e-05	0.0627105775779384	-0.0301315687457588	0.0009079114350803	0.0039326165401586	-0.0005829935691019	-9.50010926975e-05	9.025207613718989e-09	3.398815016141719e-07	0.0024020041843806	-0.000430000929143	5.769624101781911e-06	1.849007990639293e-07	-5.799821645608339e-06	9.175194576462951e-09	3.363793112086702e-11	8.418419551595518e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1908.069610814265	0.3860402532145599	0.1490270771019615	3640729.639712901	2556.2198428808083	1.1507146545732212	1.3241442162495678	6534259.885137584	2036.2955812828563	0.8753818024722477	4146499.6943520857	0.7662933000995613	2124.508223082214	1567.2738767581309	0.85046	27.582731	0.0960587236007136	0.0656916418627071	-0.1474266184	-0.065054349	0.0942334448	-0.0297947726	0.0406082866	-0.0531200336	0.1073887441	0.0064347397	0.0763937958	0.0895125286	0.0250352126	0.0626479679	-0.0268765916	0.0101770794	0.0009848952	0.0289145811	0.0198691095	0.1230018924	-0.0120891627	-0.0512535042	0.0624948251	-0.088807104	-0.0686908606	-0.0455926896	0.0323504393	6.55578e-05	-0.0251882305	0.1315482227	-0.0041845999	-0.0262012355	-0.0171116328	-0.0069205992	0.0251465951	0.0689901634	-0.0119891613	0.1160516257	-0.0891367494	0.0737424201	-0.0673386601	0.0031330754	-0.0279165165	-0.0242704185	-0.0537019511	0.0437948927	-0.0420269299	0.0042756233	-0.0293362913	0.0135864387	-0.007782481	0.0077827499	-0.0331469143	0.0166251409	0.0028663957	-0.0102663666	0.0100403174	-0.0261178195	-0.0119086398	0.0637218759	0.0178113211	-0.0359208828	-0.0738788195	-0.0793936715	-0.0500436514	0.0012824971	0.0520454508	0.0890656914683063	-0.0035281206362612	1.2447635224012178e-05	0.0079326973967275	0.0183281207418133	0.0052289877325222	0.0003359200099264	2.734231270686768e-05	0.1162504694041288	0.0535398918261904	0.0028665200167601	0.0135141716366802	-0.0011379915602921	-0.0005549979911901	3.080227702251572e-07	1.295024791296048e-06	0.0025210063987364	0.0001190022143558	6.355473262469872e-06	1.4161527021583782e-08	-4.565559076811533e-06	1.2342625687968055e-06	2.084432968385618e-11	1.5234040887328892e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1905.183596145784	-2.886014668481039	8.329080666687721	3629724.5350229815	2553.7342267261124	-2.48561615469589	6.178287668485183	6521558.500752416	2028.2135998497129	-8.081981433143483	4113650.4066153313	65.31842388567598	2121.8939118269764	1563.5075505826965	0.930369	30.174379	0.2258927396407804	0.1014255545523331	-0.1609326558	-0.0791641114	0.0793851187	-0.0163784538	0.0239657665	-0.0589758788	0.1275290634	-0.0417633211	0.1086810702	0.0424276154	0.0495411115	0.0278204041	-6.28413e-05	0.0659968767	0.0394668805	0.0068756912	-0.0063728166	0.1774969085	0.0307533588	-0.1778607126	-0.0271695682	-0.1858638667	-0.0501581571	-0.0403042811	-0.0075162231	-0.0403922453	-0.0373374607	0.1659552159	-0.0646389396	0.0243089671	-0.0288172585	-0.0171580664	0.1473567573	0.0833423295	-0.0181908479	0.1178043869	-0.0665566003	0.1079087864	-0.1292474475	0.0696852697	-0.144493279	-0.0853871891	0.0322131956	-0.0533743334	0.0729467385	-0.0393632775	-0.0340334926	-0.0420818242	-0.0286686005	0.0578400921	-0.0311515459	0.0054610872	-0.0384524741	-0.0086438049	0.094081941	-0.0107770691	-0.110901488	0.0631837885	0.0161386543	-0.0382063093	-0.0752698111	-0.0782873035	-0.0458939156	0.0072581889	0.0571272725	0.0402350769309265	-0.0488306145373798	0.0023844289160981	0.0016188614156375	0.0197439610310539	0.0014158402892405	0.0003898239971957	2.004603724636901e-06	0.1776463102550494	0.0613958408509206	0.0037694492737915	0.0315582115472332	-0.0008876381179364	0.0002503534423556	6.267684609934878e-08	7.879014284136743e-07	0.001125786615469	-0.0013952197832674	1.2673955035691458e-06	1.9466382436207308e-06	-0.0006440012127185	-0.0006394356536416	4.147375619828987e-07	4.088779551481734e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1916.0298178583384	10.846221712554552	117.6405254378898	3671170.2629222577	2560.5218084045728	6.787581678460356	46.0712650417707	6556271.931315424	2046.022952261001	17.809352411288046	4186209.921178822	317.17303330945134	2137.568491502802	1576.371727116942	1.089215	35.326183	0.1782365093129044	0.0908992511240789	-0.1584459921	-0.0493802796	0.1389139083	-0.0462645884	0.0244991509	-0.0768375336	0.0973286756	-0.0237265104	0.1233430336	0.0111050366	0.0026906179	0.0718111139	0.0329873615	0.0159137264	0.0264308525	0.0045649665	0.0621606463	0.1935395415	0.0038631132	-0.0780632757	-0.0950645391	0.0056808055	-0.0829630363	-0.0024294831	0.0313523514	-0.0264537253	-0.0630155563	0.2082325294	-0.0097282696	-0.0026802452	-0.0383593577	-0.02594936	0.0470848059	0.0753886204	0.0009316666	0.1144483225	-0.120673009	0.089265395	-0.091982035	-0.005168887	-0.0523956958	-0.0608044527	-0.0378559414	0.0055143526	0.0257713291	-0.0457057317	-0.0634754668	-0.0245228018	0.0107344266	0.0341822565	-0.0138935384	-0.0115219849	-0.0116306247	-0.0426314864	-0.0051915158	0.03188714	0.0044019158	0.0626387723	0.0144589085	-0.0404540309	-0.076528754	-0.0769663555	-0.0415630576	0.0131948967	0.0618083875	0.0873410979906736	0.0471060210597471	0.0022189772200813	0.0076284673982164	0.0179594411697792	-0.0017845198612746	0.0003225415271307	3.184511135283872e-06	0.1015495385520068	-0.0760967717030426	0.0057907186636249	0.0103123087801255	-0.0005450065635935	0.0003426315543428	1.173963820314316e-07	2.9703215435999576e-07	0.001764157608088	0.000638370992619	3.1122520661747736e-06	4.075175242173675e-07	-0.0005600198259036	8.39813868149e-05	3.136222054050985e-07	7.052873331353859e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1912.20294271308	-3.8268751452585543	14.644973377397683	3656520.094120562	2549.9972604481964	-10.52454795637641	110.76610968606686	6502486.028293307	2042.075482044636	-3.947470216364991	4170072.274367832	15.582521109088669	2130.016393904925	1581.943132424177	0.842145	27.313034	0.0672766987977383	0.0343304950888515	-0.1758604503	-0.0331551428	0.1153161129	-0.0239013184	0.037293567	-0.0370414431	0.1181700566	0.000832745	0.1308523334	0.0818994031	0.0614718546	0.0678958403	0.0250059365	0.0086410023	0.002769463	0.0008976473	0.0249244074	0.1869731709	0.0318446979	-0.0896402577	-0.0209555253	-0.0478134016	-0.0709649814	-0.0311589669	0.0398743439	-0.0042319627	-0.0490542795	0.2062303741	-0.037961272	0.0015032084	0.0007875343	0.0234906084	0.0204024939	0.0829028089	-0.0004951701	0.1278854923	-0.1050339237	0.0920125721	-0.1111575057	0.0172695815	-0.084983045	-0.0467738401	-0.0163228193	0.0097268826	0.020261419	-0.0559870688	-0.0597989984	-0.0371161075	-0.0231231951	0.0248705078	-0.0054608118	0.0039073684	0.0166721118	-0.0121977596	0.0342615013	0.0003579171	-0.0412609249	0.0620868871	0.0127728206	-0.0426618292	-0.0776534394	-0.0754344479	-0.0370681691	0.0190607341	0.066055961	0.110000675374394	0.0226595773837203	0.0005134564472088	0.0121001485828228	0.0318791452476432	0.013919704077864	0.0010162799017203	0.0001937581616153	0.1036992732869208	0.002149734734914	4.621359430495788e-06	0.0107535392802354	-0.0009669549651699	-0.0004219484015763	1.7804045359287889e-07	9.350019046667224e-07	0.0016983118472766	-6.584576081139991e-05	2.884263130600058e-06	4.3356642168320894e-09	-0.0006431793155406	-8.315948963699997e-05	4.136796319392746e-07	6.915500716686304e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1905.207315705051	-6.995627008028805	48.93879723546205	3629814.9158160463	2540.1495406065937	-9.847719841602611	96.97758607869376	6452359.6886438895	2033.560470438449	-8.515011606186818	4135368.186929847	72.50542265349621	2125.0946427500885	1581.7329959987708	1.237043	40.12064	0.450446936632623	0.2794153731943347	-0.142309044	0.0226466606	0.1671001178	-0.0162125036	-0.0073938136	-0.0375482608	0.144046202	0.0068919812	0.1364675816	0.0204254691	-0.0458856011	0.0311177591	0.0160350468	0.0091046278	0.0280524955	0.0530017714	0.0395408612	0.2254792594	-0.0211486062	0.0075454907	0.0068664063	-0.078401719	-0.0535559335	-0.0434210535	0.0712724128	-0.0336919069	-0.028178248	0.2181142584	-0.0475676442	-0.0491848217	0.0161460508	-0.0234794048	0.0258469121	0.0626206627	0.0243902941	0.0967029142	-0.117756381	0.0630231584	-0.1755481431	0.0137189294	-0.1125089506	-0.1479790169	0.1311223906	-0.1796345499	0.1583156072	-0.0548934505	-0.0301492074	-0.03734948	-0.0348205466	0.0492901212	0.0387054707	0.0276370326	-0.0740510604	-0.1366108658	-0.0052909202	0.1382119497	-0.0405747335	0.0615281933	0.0110811301	-0.0448275254	-0.0786418943	-0.0736957799	-0.0324269895	0.0248241955	0.0698401994	0.0865787790572056	-0.0234218963171883	0.0005485852270931	0.0074958849830364	-0.0059932078393245	-0.0378723530869677	3.591854020534064e-05	0.0014343151283439	-0.1821118598264561	-0.2858111331133769	0.0816880038115524	0.0331647294894508	-0.0018712994125342	-0.0009043444473643	8.178388794786413e-07	3.501761491350842e-06	0.0025693793024779	0.0008710674552012	6.60171000000182e-06	7.587585115108687e-07	-0.0009345984952768	-0.0002914191797362	8.734743473736586e-07	8.492513831811966e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1929.9651498978144	24.757834192763312	612.9503539163602	3724765.479820093	2542.8802704336754	2.730729827081632	7.456885388513279	6466240.069760842	2038.6039540893933	5.043483650944154	4155906.081628909	25.43672733734097	2130.611618806164	1648.268381776644	1.827387	59.267101	0.7805489811715717	0.4713658075381166	0.0364393648	0.0781042913	0.0967172683	-0.0074173847	-0.0107293433	-0.0431837889	0.0541483781	0.0270264218	0.1187052574	0.1142401406	-0.0919435989	0.0368204214	0.037808775	0.0392575698	0.111205419	0.0474988791	0.182757882	0.1754459207	0.1159029382	-0.0184926025	-0.0294398893	0.0177681568	-0.051671469	-0.0236066045	0.029442516	-0.103830163	-0.0184106302	0.1562685522	0.0089314318	0.0271006809	0.2701481904	0.0050048049	-0.1131707554	-0.0195215906	0.0469802895	-0.0565679616	-0.0291780949	-0.0047531435	-0.0775697908	0.0247395977	0.0030507513	-0.180205542	0.2460063143	-0.2363109659	0.1000254578	0.0172906783	0.2616451725	-0.1177009145	0.0702717152	-0.0554095948	0.085400242	0.4058282693	-0.1374127762	-0.028972319	-0.0387680067	0.1578959589	0.1963619071	0.0609627523	0.009384579	-0.0469489822	-0.0794923845	-0.0717551168	-0.0276578354	0.0304543249	0.073134559	0.2475740392241476	0.160995260166942	0.0259194737962213	0.0612929048977597	-0.0890959311794148	-0.0831027233400903	0.007938084952727	0.0069060626265395	-0.5786465465163104	-0.3965346866898543	0.1572397577482209	0.3348318257952526	0.0006871155214746	0.0025584149340088	6.545486974559253e-06	4.721277398513115e-07	0.0023451764110882	-0.0002242028913897	5.49985239912453e-06	5.026693650750165e-08	-0.000950306889372	-1.570839409520007e-05	9.030831839878868e-07	2.467536450501164e-10	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1921.3351824651609	-8.62996743265353	74.47633788866055	3691528.883378433	2586.4601333378496	43.579862904174206	1899.2044507466192	6689776.021346047	2065.501955406688	26.89800131729476	4266298.327788852	723.5024748651905	2170.6194309117527	1593.401734515396	2.149974	69.729477	1.771145490579292	0.990332520433698	0.1308930451	-0.0389017393	-0.1554581004	-0.0155494786	0.0592307855	-0.1178059742	-0.1572916446	-0.0153097252	-0.1869209154	-0.0370886984	0.1628511156	0.1152245573	0.1089031906	-0.0251164903	-0.0321526765	-0.0424280286	0.0055411242	-0.1657695975	0.0304352453	-0.071515053	-0.1230227226	0.2014671904	-0.1033804903	0.1588361246	-0.0848467479	0.1072427933	0.0253109625	-0.1588763113	0.0125332415	0.1436544124	-0.070597833	0.0280955395	-0.0649964074	-0.077596803	-0.0116291665	-0.0653528785	0.2002797429	0.0180767011	0.090533622	0.06672105	0.0365053764	0.0671370912	-0.0077253482	0.0391123195	-0.0765704326	0.0117371593	-0.045612119	0.0025790666	0.0717483365	-0.0470836108	0.0648739929	0.1157700013	-0.0099126927	-0.0227339581	-0.0943366412	-0.0079699941	0.0967197964	0.060390626	0.0076839116	-0.0490241061	-0.0802034182	-0.0696177779	-0.0227795284	0.0359208828	0.0759159322	0.1343639870298147	-0.1132100521943329	0.0128165159178435	0.0180536810105482	-0.0956208282127022	-0.0065248970332873	0.0091433427880831	4.2574281295002566e-05	-1.300090750105127	-0.7214442035888167	0.520481738891902	1.690235958508912	-0.0073651439147112	-0.0080522594361858	6.483888202764326e-05	5.424534488440742e-05	-0.0056699280436216	-0.0080151044547098	3.214808401984666e-05	6.424189941990887e-05	0.0015816559749895	0.0025319628643615	2.501635623219985e-06	6.410835946505692e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1904.566024936488	-16.76915752867285	281.2046442214453	3627371.743342375	2514.304672161322	-72.15546117652775	5206.410577597404	6321727.984452252	2047.8472672221817	-17.654688184506313	4193678.4298693575	311.6880148921468	2146.394073141218	1559.735831703205	1.208126	39.182804	0.5655920867976401	0.2572143014896941	0.1049923362	-0.0922272853	-0.0912779165	-0.0258738618	0.0126197472	0.0187313053	-0.1048871395	-0.0708350862	-0.094832752	-0.0549439554	0.0219386073	0.059116673	0.0934302267	0.0060361361	-0.0101893909	-0.0166750849	-0.1023886799	-0.1556545539	0.0287425228	-0.0071858346	-0.0697044002	0.0041886052	-0.0400230445	0.0903053676	-0.072543861	0.0751218761	0.0063268603	-0.0710854161	-0.0793994012	0.1302156751	0.0371342343	0.033022537	-0.0191165507	-0.07250378	-0.0401425022	-0.0363284515	0.2079587422	0.0476485028	-0.0069443064	0.1031979424	-0.1074655855	-0.0219053004	0.0631991245	-0.0730271218	-0.0342672183	-0.0037598231	-0.0478090503	0.0437709779	-0.0533732911	0.001340314	-0.0016539463	-0.0139508543	-0.0106300269	-0.1223713061	-0.0763629336	0.1258132222	0.0276247749	0.0598118772	0.0059798738	-0.0510508491	-0.0807737477	-0.0672896215	-0.0178113211	0.041194508	0.0781648097	0.11325475662548	-0.0211092304043346	0.0004455996082632	0.0128266398982967	-0.1065458044092508	-0.0109249761965486	0.0113520084372143	0.0001193551048951	-1.448110795903709	-0.1480200457985818	0.0219099339582142	2.097024877212873	-0.0107842625374985	-0.0034191186227872	1.1690372156690922e-05	0.0001163003184776	-0.0026059862619232	0.0030639417816983	6.791164397332453e-06	9.387739241637165e-06	0.0003539596915117	-0.0012276962834778	1.2528746321505781e-07	1.5072381644652025e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1898.427070548763	-6.138954387725107	37.68676097456935	3604025.342192357	2538.187911268304	23.883239106982277	570.4091102412874	6442397.872908557	2044.2462625949183	-3.6010046272633645	4178942.782133292	12.967234325572162	2150.1143000145144	1573.9752845243545	1.035251	33.575996	0.2315881446847968	0.1476572031126532	0.1067552763	-0.1010277411	-0.0852954085	-0.0093948043	-0.0342496652	-0.0041667966	-0.1091489518	-0.076309669	-0.1383155906	0.049404969	0.1122686167	0.0345887036	0.1234191526	0.0465337011	-0.0178456492	-0.042496488	-0.0831747195	-0.1268741728	0.0463385541	-0.0744678442	-0.04108454	0.0024802123	-0.0263794216	0.116019016	-0.1099592638	0.0462413971	-0.0099018055	-0.0644200284	-0.1195482069	0.1800327255	0.0582101219	-0.0489156732	-0.0202419721	-0.0754733882	-0.0452132158	-0.0551459581	0.2225703638	0.0702427347	-0.0405597783	0.1024656528	-0.1450715438	-0.0111773972	0.0722407583	-0.0746781219	0.0390561613	-0.0035319098	-0.0360551144	-0.0365830834	0.0207403401	0.0524886233	-0.0262577422	-0.0018102289	0.0305309193	-0.0754692317	-0.029009096	0.107179242	-0.0164356303	0.0592265694	0.0042732129	-0.0530272111	-0.0812023727	-0.064777029	-0.0127728206	0.0462468756	0.0798654172	0.1029470336725637	-0.0103077229529162	0.000106249152474	0.0105980917419799	-0.1083550722847803	-0.0018092678755294	0.0117408216898399	3.273450245423028e-06	-1.412132869165923	0.0359779267377859	0.0012944112123494	1.9941192401787815	-0.0128965690268899	-0.0021123064893914	4.4618387051250215e-06	0.0001663214926653	-0.0011952806664095	0.0014107055955137	1.4286958714923385e-06	1.990090277213663e-06	0.0005008121489779	0.0001468524574662	2.508128085638623e-07	2.1565644263862084e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1878.1966715541937	-20.230398994569214	409.26904347946703	3527622.737037252	2521.25293575906	-16.93497550924394	286.79339549869206	6356716.366073679	2050.4700479002386	6.223785305320234	4204427.417336007	38.73550352672008	2153.5777670717007	1510.7012511459236	0.993321	32.216087	0.3461292385682225	0.1872724464081966	0.1048578283	-0.0920068781	-0.1333360772	0.0085906021	-0.0375239227	0.0004055585	-0.1079881799	-0.085984183	-0.1524571632	0.0544103909	0.0766213265	0.0679214208	0.1068291006	0.0549327266	1.11765e-05	-0.0101680259	-0.1034562413	-0.1873754464	0.0296712334	-0.0638468183	-0.0152246007	-0.0341289198	-0.0576095271	0.1135127304	-0.149356672	0.0160506417	0.0341258937	-0.1094855724	-0.0788860229	0.1387865954	0.0039741765	-0.0129769064	0.0021168725	-0.0624475486	-0.0358727377	-0.0482700257	0.2192659853	0.0442789402	0.0144261264	0.0944137069	-0.097989364	0.0216837502	0.0318255158	-0.0449752137	0.0407510632	-0.0304427893	-0.0150431113	-0.0300764555	0.0306108568	-0.012413047	-0.0068846731	-0.0111081359	0.0010446288	-0.0445662266	0.0032669811	0.0090038825	-0.0739335875	0.0586347667	0.0025646777	-0.0549512416	-0.0814885411	-0.0620868871	-0.0076839116	0.0510508491	0.0810058262	0.0943007438813197	-0.008646289791244	7.475832715417025e-05	0.0088926302965702	-0.0399917676075745	0.0683633046772057	0.0015993414763782	0.0046735414263884	-1.3845637066347152	0.0275691625312077	0.0007600587226721	1.9170166577300616	-0.0097493347872312	0.0031472342396586	9.905083359280071e-06	9.504952879351644e-05	-0.0021221802225925	-0.000926899556183	4.5036488971627525e-06	8.591427872522423e-07	0.0012576879845075	0.0007568758355296	1.5817790663745376e-06	5.728610304086301e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
