global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
894.1157302957458	-1.043849730972056	799442.939162295	1.0896222608504338	1011.4429121017456	-5.772955838371559	33.32701911178826	1023016.7644408594	851.1461230830947	0.8831904823529158	0.780025428118776	724449.7228393826	852.5232721882481	612.571485968621	0.870067	21.917341	0.1943223358717348	0.0990445005026128	-0.0494094157	0.0614791939	-0.0665604017	-0.0514168648	-0.022200389	0.0629232694	0.019213016	-0.0884067084	-0.0338297252	0.0184104654	-0.0120616128	0.0275553456	0.0279389353	-0.0426099124	0.0148596349	-0.017701111	-0.0077055004	-0.0954852354	-0.1121420878	-0.0358348684	0.0605687401	0.0103461485	0.0630185547	-0.0585232712	0.1522234164	0.0130335612	-0.0696665142	0.0908655533	0.1649053915	-0.0812666926	0.1571241446	0.0328571589	0.0310699696	-0.012899267	0.0167735706	0.0243557167	-0.0563856232	0.0401842274	0.1070990976	0.0947409422	-0.0028646173	0.1293919059	-0.0389440631	0.0351104977	-0.0667922263	0.0397401346	-0.0819052179	0.0237898595	-0.0238604771	0.1036946668	-0.0348335049	0.0107885458	-0.0036139233	0.0274875722	-0.0193148838	0.0374287049	-0.001774902	-0.0270234936	0.0206788664	0.1378628216	0.1093579416	-0.0901940942	0.0461544137	-0.0772557172	-0.0509548318	-0.1003035441	0.1133280567	-0.0777114215	0.0820470634	-0.1003203542	0.082341473	0.0377902159	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.0736665427583886	-0.042240007124235	0.0054267595219734	0.0017842182018554	0.0861897232425406	0.0863738166437712	0.0074286683926257	0.0074604362016118	0.0692145977919196	-0.0087283520916585	0.0047906605474972	7.618413023596092e-05	0.0012491315817985	-0.0002243399570499	1.5603297086464224e-06	5.032841632915103e-08	-0.0006007281203497	-0.0003096026869393	3.608742745788836e-07	9.58538237600961e-08	0.000435875294585	0.0006056605562521	3.668247093996032e-07	1.8998727242956053e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
894.6619280609376	0.5461977651917778	800419.9655217143	0.2983319987004924	1013.354912365184	1.9120002634383584	3.655745007388351	1026888.1784146496	851.0128242596685	-0.1332988234262302	0.0177685763268173	724222.8270544175	851.950462843372	607.4738764678801	0.786127	19.802847	0.1325153651166991	0.0701869660038889	-0.0710137665	0.0924693726	-0.0484965323	-0.0285624626	0.0175937726	0.0515682477	-0.0025709559	-0.069511996	0.0015696177	0.0191291849	0.0306113671	0.0444781992	0.0555714196	-0.0542490282	0.0392760472	-0.0361908437	0.0739206906	-0.0964801146	-0.0054203507	-0.065990065	0.056086312	0.0701112558	-0.0265804538	0.0390041649	0.0403603724	0.0226956201	0.0032559841	-0.0989995397	0.0369161826	0.1587073925	-0.0531826551	0.0407873928	0.0684516694	-0.0520017493	0.0302512657	-0.0246863552	-0.1132381647	0.0101132587	-0.0034347824	0.0994251727	0.0352126058	0.0361153204	0.007999889	-0.0720081467	-0.0438003873	-0.0109916455	-0.0010999848	-0.0545303815	-0.0245278069	0.1165503767	-0.0392364875	0.0070238117	-0.0018210421	0.020663383	-0.0040463746	0.0405466043	0.0364026764	-0.0224244255	0.1032738351	-0.0068918782	-0.0383537082	-0.0653011054	-0.0249367989	0.0035183076	0.0018201088	-0.0501935523	0.0335208557	0.0873231913	0.0733631187	-0.2241538875	0.0269460253	0.1116422698	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.096088474681224	-0.0224219319228353	0.0092329949665642	0.0005027430311522	0.0547926048364928	-0.0313971184060477	0.003002229544768	0.0009857790442033	0.1151583642866356	0.045943766494716	0.0132614488651734	0.0021108296797209	0.0007500888599298	-0.0004990427218686	5.626332977907871e-07	2.4904363825012054e-07	-0.0005678824497097	3.284567064000001e-05	3.224904766882899e-07	1.0788380797913587e-09	0.0003127127212317	-0.0001231625733533	1.5169019475007005e-08	9.778924602013493e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
896.3563332942908	1.694405233353223	803454.6762367858	2.871009094814789	1016.5644350612864	3.2095226961024537	10.301035936796763	1033403.2506314724	850.947604866915	-0.0652193927535336	0.0042535691911396	724111.8262287392	851.807896531628	618.5923268536777	0.831439	20.944284	0.1157384164404182	0.0664396458301939	-0.0700338158	0.1034960955	-0.0351690062	-0.0736667965	-0.0146207002	0.0381982586	0.0337726028	-0.1087023097	-0.0091821536	-0.0396103663	0.0852021043	0.0577659022	0.0487767883	-0.0877796778	0.0974316031	-0.0696119133	0.0624287527	-0.0088911908	-0.0393136549	-0.0350759428	-0.0701779857	0.0381230479	0.0677072946	0.0271516849	0.1572108246	0.0192200225	-0.2792976834	0.0052809803	0.0139976704	-0.0552635156	0.1014543643	0.0630068974	0.0659185007	-0.0757695648	0.0888074429	0.0369447631	-0.0870031427	-0.0270409034	0.0398444354	0.0506300762	-0.1032182284	0.0283933187	0.0565848131	0.0022990366	-0.0632233267	0.071909758	-0.04794769	0.0226039341	-0.0191413714	0.1319738992	-0.0346919428	-0.0015930328	-0.0114398039	0.019195147	-0.0443561117	0.0368827992	0.0472455438	-0.0160305436	0.0063115335	0.1141270745	0.128115213	-0.1123846477	0.002375553	-0.0850666215	-0.0706080622	-0.037943316	0.1432267147	-0.0149571937	-0.0481131498	-0.1313763722	0.0358984776	0.0454803897	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.0787139197712747	0.0173745549099492	0.0061958811657586	0.0003018751583188	0.115047642884889	0.0602550380483962	0.0132359601333689	0.0036306696102136	0.1323410521359491	0.0171826878493134	0.0175141540804499	0.0002952447617269	0.0006860105420654	-6.407831786440002e-05	4.706104638248639e-07	4.106030820331087e-09	-0.0004829853257117	8.489712399799992e-05	2.3327482485283698e-07	7.207521663131774e-09	4.3165450438914206e-05	-0.0002695472707927	7.26557311918394e-08	1.8632561115943587e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
899.4957004684164	3.139367174125596	809092.5151611671	9.855626253977327	1021.6163672839892	5.051932222702817	25.522019182783023	1043700.0019025347	852.242496566956	1.2948917000410347	1.676744514835161	726317.272954678	853.0462726174632	621.4964766033951	0.8812999999999999	22.200283	0.2129111151789998	0.0946386971031856	-0.0690195378	0.0544480186	-0.0209283755	-0.0811858603	0.0720232873	-0.0078663785	0.0235175908	-0.095823758	-0.0233611778	-0.032848194	0.0218749357	0.0279529432	0.0462147472	-0.0383043913	0.0827948316	-0.080663754	0.1159899284	-0.0512870635	0.129889331	-0.0637235658	-0.0750929603	0.0564496771	-0.0291339082	0.0634649901	0.078820571	0.1353853264	0.008739198	-0.0692995247	-0.033500241	0.1035389125	-0.0274858202	0.0229854124	0.0568656677	-0.053517527	0.0503726561	-0.0128814919	-0.1431102144	-0.0097652619	-0.1177898328	0.029106864	-0.0794189369	-0.0532549051	0.0233971091	-0.1255404421	-0.0730312452	0.0974854718	0.1375137485	-0.0331356276	-0.0378422848	0.097564516	-0.0302687726	-0.0216359625	0.0110056981	0.0327918104	-0.0052237167	0.053339329	0.0548862275	-0.008296006	0.1190605031	0.0318346752	-0.0148450103	-0.0529735698	-0.091098272	0.0826113883	-0.0154332766	-0.0245844876	-0.0712345554	-0.0042743714	-0.0766514993	0.0040746584	0.022140958	0.0976319563	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.1051252724133462	-0.0264113526420714	0.0110513228999802	0.0006975595483838	0.0695299442441665	-0.0455176986407225	0.0048344131465969	0.0020718608895476	0.0624239179187853	-0.0699171342171638	0.0038967455283312	0.0048884056571408	-1.7102426143225904e-05	-0.0007031129682086	2.9249297998449686e-10	4.943678460631442e-07	-0.0009399979033493	-0.0004570125776376	8.8359605830108e-07	2.0886049611896335e-07	-0.0002180075972957	-0.0002611730477346	6.821136086298706e-08	4.75273124786441e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
898.1620513730805	-1.3336490953358862	806695.0705267001	1.7786199094902275	1021.4470661948708	-0.1693010891184485	0.0286628587766928	1043354.1090381088	852.6248942285705	0.3823976616145046	0.1462279716082411	726969.210258281	853.6956619656471	622.7197687451726	0.783929	19.74749	0.1242463773291331	0.0741588229507966	-0.0171065717	0.0592653403	-0.0169762051	-0.0256512872	0.0746790113	-0.0042326589	0.0201557983	-0.0127848861	-0.0561794375	-0.015930413	-0.016348695	0.0145198673	0.0228506346	-0.0280043264	-0.0304733623	-0.017573831	0.0706988166	-0.0116091486	-0.0153732931	0.1173291714	0.0579086194	0.0701629692	-0.0811761538	-9.4696e-06	0.0308669041	-0.0299522931	0.1216011042	-0.0803999643	-0.0038443597	0.1138907906	-0.1796717705	0.0147711245	0.0217858456	-0.011411477	-0.0364659579	0.0065405147	-0.0394603949	-0.04912322	-0.0037892061	-0.0739881941	-0.0050098427	0.0985126766	-0.0720993794	-0.1053177414	0.0826942188	0.09808335	0.0394845364	-0.0837513588	-0.0167175978	0.074090749	-0.036827223	-0.0071783512	-0.0103285747	0.0108039164	-0.0109956689	0.0282855911	0.0242685837	-0.0794112308	0.0850049779	0.0437408994	0.0138541971	0.0152223235	-0.0277421487	0.1034617012	0.0560182343	-0.0706733281	-0.0024663344	0.1268338511	0.1153524517	0.0550038359	0.0023588187	0.0433610175	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.088851321163716	0.0162739512496302	0.0078945572725378	0.0002648414892753	0.013883426910823	-0.0556465173333435	0.0001927495427881	0.00309653489133	0.0644723038918684	0.002048385973083	0.0041566779691254	4.19588509472357e-06	0.000931924390478	0.0009490268166212	8.684830695677917e-07	9.006518986662179e-07	-0.0009405758003711	-5.778970218000244e-07	8.846828362437354e-07	3.339649678053379e-13	-0.0001620618554772	5.59457418185e-05	3.1299260276222595e-09	2.626404500071286e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
894.5793390434035	-3.582712329677065	800272.1938433326	12.835827637220063	1014.6600395651424	-6.787026629728416	46.06373047264266	1029534.9958903362	851.7613615450518	-0.8635326835186561	0.7456886955049314	725497.4170210805	852.7268287314138	617.1578654041818	0.806992	20.328438	0.1422178259954947	0.0705486117716404	-0.0555004322	0.0665393557	-0.0566313195	-0.0167785687	-0.0006429748	0.0516550546	-0.0326369489	-0.0563103028	-0.0758951409	-0.0145912962	-0.0003826118	0.0285582656	0.0326323849	-0.0285243929	0.0196856138	-0.0176464953	0.0271289533	-0.0392602065	-0.0634506205	0.0175574511	0.1041995515	0.0495405435	0.0131959244	-0.0739784145	0.073429095	0.0165591954	-0.0353775633	-0.0783130533	-0.1478317763	0.0036019106	0.1910955645	0.0357771724	0.042048533	-0.0184668712	0.0160609711	-0.0003737722	-0.0471941627	0.0071387951	0.0657093616	0.011162895	0.002788888	0.1082859371	-0.0428581668	0.0110299865	0.1355828369	0.0549030349	-0.0006384565	0.0930985815	-0.0014573523	0.0915471021	-0.0345871738	0.0386280326	0.0178476029	0.0184164895	-0.0049019274	0.0728548169	0.0176155344	0.0036743319	0.010415353	0.0367447366	0.0862606472	-0.0132606612	-0.0390333261	-0.0596575318	-0.1292851938	-0.0697969426	-0.0116790516	-0.0171293467	0.0698308494	-0.0266833768	0.0435979802	0.007601853	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0343144166726858	0.0545369044910301	0.0011774791915866	0.0029742739514637	0.0347888062881338	0.0209053793773108	0.0012102610429532	0.0004370348869092	0.0966696346699222	0.0321973307780538	0.0093450182672162	0.0010366681092314	0.0010680125283587	0.0001360881378807	1.140650760731143e-06	1.8519981271836428e-08	-0.0005909769453911	0.00034959885498	3.492537499837953e-07	1.222193594033271e-07	4.381537864409915e-05	0.0002058772341212	4.238543552943623e-08	1.9197874057257802e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
891.9562359704179	-2.6231030729856	795585.9268865158	6.880669731506499	1009.007768462686	-5.652271102456325	31.94816861566284	1018096.6768180494	849.8460255541033	-1.9153359909485064	3.668511958222696	722238.2671501057	851.0766130410472	605.8368420300616	0.7382499999999999	18.596802	0.0795774699707832	0.0569198304441212	-0.0236606344	0.0793766222	-0.0685295249	0.0152410842	0.0253574551	0.0687438577	-0.0343208401	-0.0353817636	-0.0660750261	0.0422917725	0.0009140855	0.0705834768	0.0351892789	0.0126466138	-0.0378454899	-0.0322930317	0.0778840353	-0.0614944427	-0.0758383728	-0.0510462132	0.1437993323	0.0645734591	-0.0003674276	-0.0648198749	-0.0092384696	-0.0219506609	0.0976807015	-0.0792847243	0.0929212694	0.0533600618	0.2453794206	0.0679759067	0.0329603907	0.0290593177	-0.0541946656	0.0071698011	-0.1035854866	-0.024216329	0.0184065657	0.105527676	0.075762025	0.0880829459	-0.1054237146	-0.0359416727	0.0311986586	0.0053661212	-0.0166868476	-0.0624197609	0.0151267679	0.0849587494	-0.0444534481	0.0119314896	-0.0400421762	0.0136992727	-0.0431092308	0.018263787	0.011831229	-0.0494791598	0.126531603	-0.0111656047	0.0187601102	0.0057563636	-0.008135183	-0.0827196394	-0.0894622704	-0.0744262523	-0.0492290095	0.0733793111	-0.0059158218	-0.1339832527	0.0719389815	0.0313925461	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0504351425570632	-0.0161207258843774	0.0025437036047512	0.0002598778030392	0.031002715615827	-0.0037860906723067	0.0009611683755558	1.4334482578928551e-05	0.15081194094072	0.0541423062707978	0.0227442415303072	0.0029313893283208	0.0010680204582063	7.929847599960974e-09	1.140667699147195e-06	6.288248295860681e-17	-0.0007014766125714	-0.0001104996671802	4.920694379846461e-07	1.2210176446957058e-08	4.38747244822246e-05	5.934583812545157e-08	3.5219285028123005e-15	1.924991448391118e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
894.6059594616426	2.6497234912246768	800319.8227042861	7.02103457994789	1017.727078550002	8.71931008731599	76.02636839877036	1035768.406413922	851.3664652832814	1.5204397291780651	2.311736970063068	724824.8582089487	852.2483190721081	606.8389921476619	0.8022399999999998	20.20874	0.1058525845062477	0.0576669038586235	-0.0902514938	0.0813411894	-0.0542149409	0.0126744638	-0.059755568	0.0371854492	-0.0278658098	-0.0946091122	-0.0520619324	-0.010779381	0.0232396787	0.0396929562	0.0608507691	-0.0315366423	0.0584209486	0.0306577221	0.034029933	-0.019048973	-0.0686875703	-0.0297851292	0.0001367803	0.0254971371	0.0360764794	-0.0964997554	0.0668354677	0.0426183412	0.0604643152	0.0833577506	-0.0675362058	0.0302420798	0.0369692107	0.0438145992	0.0695207594	-0.0295037646	0.0399574321	-0.0253283704	-0.0258488557	-0.0129925715	0.0564413393	0.1056878123	-0.053471225	0.0600307667	-0.0200515214	0.0146299242	-0.046830072	0.0495695291	-0.0335374442	0.0665176538	0.0017672162	0.0886158042	-0.0267091666	0.0491709298	0.0403842262	0.0049399007	0.019401224	0.08530115	0.0416883131	0.0379630995	-0.0120462861	0.0118439843	0.0922185706	-0.018978518	-0.0685700883	-0.0485355334	-0.1152466405	-0.0261349274	0.0454419051	0.1507295031	-0.0094587766	-0.0859671957	-0.0847589495	0.0080694031	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.0363698433827153	0.0140652991743479	0.0013227655076832	0.0001978326408639	0.0275338972551679	-0.0034688183606591	0.0007581154980581	1.20327008192457e-05	0.0949762021776905	-0.0558357387630295	0.0090204789800975	0.0031176297232132	0.0008119686567294	-0.0002560518014769	6.592930995109462e-07	6.556252503956582e-08	-0.0004820529811493	0.0002194236314221	2.3237507663492737e-07	4.8146730026461595e-08	-0.000130304406783	-0.0001741791312652	3.033836976830834e-08	1.6979238427069538e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
894.2404599261704	-0.3654995354721677	799666.0001689687	0.1335899104303704	1010.5996280557968	-7.127450494205277	50.80055054734705	1021311.6082265148	849.0323664490089	-2.3340988342724813	5.448017368152156	720855.9592780041	850.8253587242865	621.2599160485064	1.664587	41.931614	0.7456869679295491	0.5130521026720204	0.2335594139	-0.0700753189	-0.077998345	0.0721600353	-0.016428557	0.0614244044	0.1407356647	0.1185156946	-0.0228569096	0.1739950948	-0.1906407014	0.0789533257	-0.1350295732	0.0577933526	-0.3027158445	-0.0074557334	0.0042095095	0.1588501446	-0.088840479	0.0058266573	-0.0257251206	0.0528911924	0.0471102522	0.236320594	0.1890410983	0.0847793859	-0.1691362607	-0.0833067582	0.0507288969	-0.0831689749	-0.0133840477	0.0714589521	-0.171317175	0.07268211	-0.2918061841	0.0632639855	0.0634315781	-0.1365635374	0.0343230337	0.0025333488	0.0561327313	-0.0175481792	0.0946643929	-0.030983627	-0.1181787813	0.1832065943	0.0523942039	-0.1140529747	0.0840829124	-0.1718065921	-0.0586384181	-0.0522345002	-0.0186989114	-0.0108817337	0.0435593838	-0.154389079	-0.0746626334	-0.2596183938	0.0091343989	0.1404931949	0.1172917204	-0.1319612039	0.3302194292	0.0764577642	0.1692010536	-0.118636721	-0.0037301265	-0.1081721678	-0.1431245678	0.0698981592	0.1468998259	0.0900679558	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0882586694186358	-0.0518888260359205	0.007789592727548	0.002692450267386	-0.1208343684938313	-0.1483682657489992	0.014600944609303	0.0220131422813656	-0.387869858478389	-0.4828460606560795	0.1504430271160455	0.2331403182910943	0.0011689354469596	0.0003569667902302	1.36641007915864e-06	1.2742528932725166e-07	-0.0001899287513145	0.0002921242298348	3.607293057588519e-08	8.533656565657506e-08	-0.000732889696489	-0.000602585289706	3.631090313700639e-07	5.371273072197385e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
897.205109859458	2.96464993328766	804977.0091579222	8.789149226942527	1018.9916805940516	8.392052538254802	70.42654580482886	1038344.0451198895	851.0102623248922	1.9778958758832916	3.9120720958361326	724218.4665822819	852.1906460374402	624.4953357494749	1.115229	28.093065	0.26220548351321	0.1352926826239954	0.2612035072	-0.0739741582	-0.0290299201	0.0093706997	0.1005713028	0.002292974	0.0183035744	0.2041019951	0.0717004468	0.0802036746	-0.1186519122	0.0463036492	-0.1073711837	0.1938066846	-0.1594440765	0.0373119113	0.0052492559	-0.0127530799	0.0791399555	0.0042477108	-0.0519398209	0.0196968086	-0.2600035941	0.1368734897	-0.0682224834	0.0127671023	-0.1303501752	0.0936283274	0.2113341118	-0.0013292663	-0.1498956428	0.0394998746	-0.1425905449	0.1546568977	-0.1588590814	-0.1002107808	0.0292313793	0.0638177572	-0.1072109277	-0.0831412706	0.0596534547	-0.1633414903	0.0230419215	-0.073802621	0.0503605071	0.0149284138	0.0354240333	-0.0434684489	0.1120599134	-0.2034198031	-0.0506226865	-0.042714889	-0.0490592414	0.0298449772	0.0658768132	-0.1556158645	-0.0873924784	-0.1411930146	0.1630556156	-0.0607742137	-0.2009458273	-0.0318123487	0.2282539759	0.1838706993	0.1255561973	-0.058991063	-0.154589677	-0.1018520997	0.0301888636	0.0726311274	0.0784981311	0.1451487289	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.0119571643918163	0.0763015050268195	0.0001429737802929	0.0058219196693577	-0.182360962263985	-0.0615265937701536	0.0332555205578465	0.0037855217409575	-0.3790339423309419	0.0088359161474471	0.1436667294389358	7.807341416471657e-05	0.0030979561212499	0.0019290206742903	9.597332129189726e-06	3.721120761839404e-06	-9.708256269580497e-05	9.284618861869504e-05	9.425023979584902e-09	8.620414741018294e-09	-0.0010218522049558	-0.0002889625084667	8.349933129942544e-08	1.0441819287730302e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
901.1330352994958	3.9279254400377113	812040.7473080823	15.428598262495449	1024.071354557486	5.079673963434516	25.803087574794525	1048722.1392252042	854.9315291514087	3.921266826516444	15.376333524738342	730907.9195371659	855.7961120703912	623.1365541270758	1.142383	28.777084	0.4551854998035056	0.2336168619735806	0.1376643706	-0.032003427	0.0350277207	0.0658239304	-0.0071820283	-0.019570449	-0.0354210705	0.1423367412	0.0941350978	-0.0645045357	-0.0363896229	-0.0483524384	-0.0891511928	0.1051565226	0.0339210416	0.0678426942	-0.0695802439	-0.0510296254	0.0104175367	0.0749157483	-0.0282530797	-0.0070748913	0.0765758966	0.0156063908	-0.1653538912	-0.0226255698	-0.1829948218	0.1392703039	-0.0352797494	0.1205765012	-0.1147875604	-0.0434913272	-0.0932867386	0.0496041221	0.0350520185	-0.0968467449	0.0660250611	0.0909202046	0.0335056036	-0.0813142609	-0.0116906033	-0.0319728068	0.1397311328	0.0869385742	0.0414783017	-0.1606051512	-0.0248366526	0.0713922885	0.0934058374	-0.1261274529	-0.0023675687	0.0518526441	0.0037789704	-0.0073008111	0.0709043393	-0.0376109504	-0.0493938781	0.0597293889	-0.0755591022	-0.0861032038	-0.1101134934	0.0282611555	0.0266116212	0.1464039491	0.0793995057	-0.1214373286	-0.0198859707	0.0020333688	0.0079464932	-0.0029092082	-0.0893138751	0.1239732304	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.0270314526168391	0.0389886170086554	0.0007306994305764	0.0015201122562476	-0.0498950184099982	0.1324659438539868	0.002489512862134	0.0175472262811275	-0.2385832975849737	0.1404506447459682	0.0569219898865201	0.0197263836095581	0.0013139877828282	-0.0017839683384217	1.726563893421769e-06	3.1825430324910816e-06	0.0009683400005038	0.0010654225631996	9.376823565756992e-07	1.1351252381748162e-06	-0.0010056372226792	1.6214982276599975e-05	2.6292565023045133e-10	1.0113062236379348e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
898.7368014739443	-2.3962338255514624	807727.838323616	5.741936546716996	1025.1762060558094	1.1048514983233415	1.2206968333473331	1050986.2534629833	854.8041112145712	-0.1274179368374461	0.0162353306279114	730690.068549333	856.28836429719	623.3138566677757	0.8492229999999998	21.392269	0.1508951101563589	0.0876759855695455	0.1785333313	-0.0733182354	0.0250459557	0.0230178281	-0.0306079042	-0.0126839598	0.0620961659	0.0834589374	0.0945937791	-0.0603565341	-0.0429414679	-0.044706	-0.1259791325	0.0818489801	-0.0818865428	0.0370267741	-0.0626112227	-0.0513203375	0.0077047409	0.0639370013	0.0502416681	0.0170251817	0.0777995355	-0.0037594805	-0.0605834581	-0.0883357662	-0.0021466811	0.2151889551	0.0924655753	-0.0978950683	-0.0912427531	-0.0470274065	-0.1423026426	0.0569917554	-0.0641198148	-0.0365442855	0.0403989954	0.0916478872	0.0172832548	-0.0473810799	0.0557225448	0.0628657225	0.0608389674	0.0884071426	-0.0059211128	-0.1464864046	-0.1568983092	-0.0282859729	0.0853269554	-0.1563809027	-0.0108168214	0.0081513711	-0.0185405378	-0.0055791811	0.0738586919	-0.0965911404	-0.0735123604	0.0123743467	-0.0725316847	-0.0555886265	-0.1639364015	-0.0035907088	0.1174342663	0.0557508853	0.1193107266	-0.1025697357	-0.0169784944	-0.0807529491	0.1770908079	-0.070455137	-0.1032600338	0.011160585	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	0.0247120314716227	-0.0023194211452164	0.0006106844994544	5.379714448876956e-06	-0.1265098038462042	-0.0766147854362059	0.016004730469205	0.0058698253474358	-0.2191031320138421	0.0194801655711316	0.0480061824582751	0.0003794768506787	0.0008588210993599	-0.0004551666834683	7.375736807057473e-07	2.071767097395316e-07	0.0011914113445679	0.000223071344064	1.419460991965091e-06	4.9760824542564064e-08	-0.0013770139552229	-0.0003713767325437	1.3792067747483492e-07	1.8961674328786147e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
