global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
915.106625055122	0.6577222843848176	0.4325986033763829	837420.1352197756	1052.5667552178215	3.751859245813648	1107896.7741897737	14.076447800397355	845.0586115704835	0.3565557252461531	0.1271319852058102	714124.0569894334	862.8320064913247	715.4156807576737	1.016325	19.541321	0.0641207065252469	0.0383538900435996	0.0160662412	-0.0144355589	0.0238970894	-0.0132050017	-0.1488350685	-0.0412922804	-0.0274281019	0.0535783897	-0.0058876063	-0.0907414913	0.0802981933	-0.0507324747	-0.012802556	0.008013448	-0.0290623842	0.0528629287	0.0314105606	0.0210349374	0.0001892042	-0.1238656155	0.0302863602	0.043586873	-0.0550645771	0.0136239519	0.1374302141	0.0276969815	0.1882914746	-0.096856194	-0.1632447135	0.1498435517	0.0167082351	-0.0523610147	-0.0435907538	0.0210028565	0.1034924555	-0.0156788418	0.1312380739	-0.0015272585	-0.0170549376	-0.2003922229	-0.0072786825	0.1472461615	0.0680881141	0.0017043193	-0.0247023086	0.0641584903	-0.0876096431	0.0588111143	-0.1176313391	-0.0698763178	0.0280726719	-0.0176557699	-0.1412290388	-0.0956659482	-0.0166168834	-0.014181718	0.0252152337	-0.0781582481	0.0413618338	0.0120309021	-0.0671049088	0.0141959985	-0.0562782127	0.1290928472	-0.104532982	0.0713571087	0.1359658702	0.0424025772	-0.0215985076	0.0015636077	0.0039698419	0.0060558611	-0.0101227544	-0.0114778748	0.0195395667	0.0173596813	-0.0468356107	-0.040649386	-0.06281306	-0.0226620143	-0.0498326406	-0.0860507922	0.048816501	-0.0599161191	-0.1353218601	-0.0063571908	-0.1718919371	-0.0586901853	0.1327506262	0.1051277028	0.0215629113	-0.0659869204	-0.0570040159	0.095188267	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0385367033441639	-0.0224755062023831	0.001485077504636	0.0005051483790533	0.015918645528103	-0.005916843448091	0.0002534032754493	3.5009036389217394e-05	-0.0360705918525781	-0.0088286549246561	7.794514777865612e-05	0.0013010875965952	0.0001470037401829	0.0005179993512064	2.1610099627761573e-08	2.6832332785025136e-07	-0.0001019948969189	2.1104749299991825e-08	1.0402958997497038e-08	4.454104430155054e-16	6.700740717626503e-05	-1.997358304663302e-05	3.9894401972074604e-10	4.489992616485773e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
914.7247591876431	-0.3818658674788366	0.1458215407453644	836721.3850708917	1048.6821872044038	-3.88456801341772	1099734.3297598122	15.089868650868093	845.5168228830057	0.4582113125221667	0.2099576069232867	714898.6977781721	862.5734060720545	711.2565533736857	0.992539	19.083975	0.0782843400602381	0.0484140699311883	0.0254879529	-0.0340793271	0.0039178486	-0.1505391663	-0.0295071017	-0.0220404629	0.1093438042	0.1117067872	0.0519534052	-0.0160490713	-0.0023488658	0.0871769843	0.0263381374	0.0003346808	-0.0194031656	0.0759197192	0.0290390762	0.0698256432	0.056539369	-0.0034102275	-0.0303330313	-0.0150013656	0.0484938786	0.0863790186	-0.0986098242	0.0449012124	0.0511322621	-0.1931598814	0.0079257672	0.1237751184	0.0563886477	-0.1036058232	8.85156e-05	0.1826288035	-0.0816169471	-0.0882400524	0.3076109554	-0.0114331557	-0.05266353	0.0536226781	0.0179584105	0.0826927757	0.1329419287	-0.0214508241	-0.0010561812	0.0196678993	-0.0607803334	-0.1266559749	-0.0057007993	0.0578619941	-0.051442511	-0.0774964615	-0.0686620578	-0.0129354858	-0.0241619351	-0.0103688899	0.1260716743	-0.0301099121	0.1202876861	-0.1780029973	-0.0488082951	-0.0706008828	-0.0779571979	0.022977579	-0.0230430829	-0.0045831265	0.1213741263	-0.0723334747	-0.0038280007	0.0206070865	0.013812639	-0.0049092192	-0.0071719282	-0.0307659066	0.014584135	-0.0054464451	-0.0032413209	-0.023619615	-0.0227697439	-0.0368699958	-0.0544417166	0.0326499697	0.0208663372	-0.1007687388	-0.029334296	-0.0350489775	-0.1401833706	-0.0647343685	-0.0995361323	0.0826417394	-0.0619210464	0.0202872835	-0.0602943796	0.0149113237	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0330207107717797	-0.0055159925723842	0.0010903673398735	3.0426174058597664e-05	0.0313786102083923	0.0154599646802892	0.0009846171786102	0.0002390105079157	-0.0360741512819728	-3.559429394700553e-06	1.2669537615858344e-11	0.0013013443907146	0.0008930007864212	0.0007459970462383	7.974504045488817e-07	5.565115929962682e-07	0.0002239971972786	0.0003259920941975	5.017474438866805e-08	1.0627084547927174e-07	-7.099919951334614e-06	-7.410732712759964e-05	5.4918959339970665e-09	5.0408863315359306e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
913.7198141801144	-1.004945007528704	1.009914468156867	834883.8988253429	1052.6262233032774	3.9440360988735392	1108021.9659857212	15.555420749217609	845.4303279483792	-0.0864949346265575	0.0074813737160524	714752.439414904	863.0821154221245	713.5214017606363	0.978358	18.811308	0.0853715215315327	0.0446297944906901	0.0330859718	0.0015472562	-0.0284756683	-0.0556114361	0.1434148766	-0.0362588413	0.1095351625	0.0121020049	-0.0092773223	0.0782147064	-0.0638847344	0.1085781414	0.0191675027	-0.0350988829	-0.021493508	0.0253302579	0.000745779	-0.0022468716	-0.0546438591	0.0771158253	0.0204860875	0.0564781733	0.018472446	0.0697486208	-0.0558316194	0.1261971764	-0.1295436051	-0.0342256482	0.0332615236	0.1093939813	-0.0109466707	0.0581225157	-0.0539501312	0.1260553764	0.1337093077	0.0139641854	-0.0676938812	0.0529661041	-0.0081711682	0.0844150373	-0.1037120401	0.0298977062	0.0436642417	-0.0331098439	0.0307691707	0.0180852255	0.0309612216	-0.1184647905	0.0949641819	0.052734393	-0.0134644464	0.0438772612	-0.0001238724	0.0735611374	-0.0694989156	-0.0052266405	0.1141695597	0.0018312696	-0.1001658835	0.0326855771	-0.0824867826	-0.0157500072	-0.031713443	0.0107206516	-0.0156839718	0.0997091881	-0.0151834093	-0.0148682021	-0.0249077192	-0.059421273	0.0187825905	-0.0122410996	-0.0006312061	-0.0522461333	-0.0152213099	-0.0324013712	0.0003719979	0.0100256527	-0.0194524906	-0.0438131736	-0.0656502225	0.114451035	-0.0066949742	-0.0915821315	-0.0285883232	-0.095770062	0.0272206206	-0.0206615294	-0.1231347966	0.0079990675	0.0095873729	-0.0291157949	0.0352315126	0.0559908672	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0353534116436833	0.0023327008719036	0.0012498637148477	5.441493357779839e-06	0.0672153801031782	0.0358367698947858	0.0045179073224147	0.0012842740764918	-0.0183474440802413	0.0177267072017314	0.0003142361482159	0.0003366287042775	0.0011264614000134	0.0002334606135922	1.2689152857201492e-06	5.450385809884655e-08	0.0003366330108187	0.0001126358135401	1.1332178397286301e-07	1.2686826491840178e-08	0.0002363105241786	0.0002434104441299	5.924864431153202e-08	5.58426638375647e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
913.5913261675588	-0.1284880125556355	0.0165091693704971	834649.1112485988	1046.3600272961262	-6.266196007151166	1094869.30672315	39.265212400037214	845.1414684533879	-0.2888594949912431	0.0834398078465959	714264.1016995489	862.4099265480963	714.7853889035016	1.015608	19.527534	0.1175425837698126	0.0599405956602666	0.0504081849	0.0243468476	-0.0330717651	0.0970837627	0.0689344751	-0.0116968517	-0.0607280879	-0.0745309808	-0.0144092453	0.0485441859	-0.0572069266	0.0348389851	0.0208643802	-0.0019783623	-0.0663283136	0.0677053552	-0.0519735246	-0.0650526068	-0.0178374374	-0.0075382879	0.1064577958	-0.0125424988	-0.0679385855	0.0549865707	-0.0013187084	-0.0372113079	-0.2066935995	0.1423174295	-0.0322079545	0.0460021232	0.10393777	-0.1746971835	-0.0275092871	-0.0979408407	-0.1879337714	-0.187946276	0.0112646685	-0.094502941	-0.0919479647	0.0220390891	-0.0901618593	0.0904337978	-0.0717896799	-0.0244616737	0.0024020083	0.0659149177	-0.0493095392	0.0150676913	0.1036188926	0.0222130735	-0.0154969956	0.0561311379	0.0225710144	0.1277733444	0.0272118324	-0.078362712	0.027735854	0.1730270503	-0.010697131	0.0953802216	0.1690299855	0.1000116034	-0.0114187554	0.0064172091	0.052660917	0.0048415625	0.2181289471	-0.0471250582	0.0982546611	0.1089741383	0.0377197095	0.0085443136	-0.0193622816	-0.0550655917	-0.009445592	-0.0560234498	-0.0413680052	-0.0370142918	-0.0241749949	-0.032019621	0.0079804581	-0.0385856306	0.0677832712	-0.0879421623	-0.0529129687	-0.1324019391	0.1609923658	0.0368053139	0.0054073603	-0.0090260183	0.0753482411	-0.040897208	-0.0415520447	-0.0585635522	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0377128339948313	0.0023594223511479	0.0014222578479217	5.566873831096754e-06	0.0401033611624654	-0.0271120189407127	0.0016082795765271	0.0007350615710415	0.0142050634698733	0.0325525075501146	0.0010596657478002	0.0002017838281831	0.0006979991242704	-0.000428462275743	4.872027774822453e-07	1.835799217348706e-07	-0.0001020024930091	-0.0004386355038278	1.0404508580071497e-08	1.92401105218268e-07	-6.964394807345653e-06	-0.0002432749189859	5.9182686207618437e-08	4.8502795032583095e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
914.5829760199138	0.9916498523549536	0.9833694296756011	836462.0200254421	1050.2217316905478	3.861704394421622	1102965.685715093	14.912760829895266	846.2353618587794	1.0938934053914409	1.1966027823588832	716114.2876602593	863.8828690478191	709.5326140427007	0.999558	19.218929	0.2355217708339234	0.1300886486975519	0.0597871524	0.034001631	-0.0086893281	0.1181021553	-0.0192043548	-0.0567330489	-0.1527606553	-0.0411898624	-0.0428009395	0.0547400482	0.0267606604	0.0155850599	0.0642206532	0.0036844199	0.0067162058	0.0374621845	0.0027744387	-0.0351494649	-0.1084327404	-0.0244497036	-0.1686226649	-0.0609155343	-0.0793393197	0.0108873793	0.0580094868	0.0080105596	-0.103261951	0.0543812285	0.0191486866	-0.2362184631	-0.0782002082	0.0932954706	-0.0280031208	-0.1126222572	-0.1169340434	0.0210331576	0.0068077093	-0.1299582844	0.1527529073	0.020838901	0.0797328002	0.0002363329	0.0816359918	-0.0647851565	-0.0026941378	-0.0279652166	-0.0467034856	0.0842820399	0.0598672654	-0.0618973922	0.0344475679	-0.070090247	0.1598315999	0.0267223506	-0.0831979524	-0.0318324879	0.0379449805	0.0752540222	0.000475041	-0.0381648286	0.1453934712	-0.0188323367	0.1053314919	-0.0541899621	0.2158036387	-0.0068494798	-0.0822104754	0.0078391565	-0.1398310746	-0.0200591449	0.058864954	0.0328476223	-0.0180506665	-0.1230704572	-0.0323524401	-0.0892109236	0.0667312911	0.0297920499	0.0531397739	-0.0021632891	0.0390739528	-0.0142596575	0.1025133361	0.0527333898	0.0797580804	-0.0822069044	0.0355777222	-0.0221241894	-0.0909985345	-0.0652418851	-0.02453627	-0.0263894304	0.009070611	0.0039306009	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0602360011050393	0.022523167110208	0.0036283758291262	0.0005072930566743	0.0151923984297184	-0.0249109627327469	0.0002308089700473	0.0006205560642723	-0.0728025224261728	-0.0870075858960461	0.0075703200034578	0.0053002072716133	0.0019554606145979	0.0012574614903275	3.823826215243596e-06	1.5812093996566575e-06	0.0004951566794402	0.0005971591724493	2.451801371942451e-07	3.565990772403329e-07	0.0001600160443143	0.0001669804391216	2.7882467049257614e-08	2.5605134437996025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
913.894142505533	-0.6888335143808035	0.4744916105342087	835202.5037059233	1049.2597824575655	-0.961949232982306	1100946.0910828975	0.925346326835247	845.3614891776203	-0.8738726811590141	0.7636534628760439	714636.0473846039	863.4068598908502	713.5597680696627	0.975796	18.762039	0.1652893610413244	0.0870338722337461	0.0688743785	-0.0114418304	-0.0178680226	0.0862270891	-0.0988230532	-0.0716803994	-0.1072193112	-0.0028055181	0.0024241238	-0.0940051362	0.0471844346	-0.0317748507	0.0845543534	0.0119739328	-0.0991866357	0.0765448748	-0.0237041096	0.0143404738	-0.0771599942	0.0316136507	-0.0284689871	-0.0740246458	-0.1387514205	-0.0148785262	0.0434533424	-0.0323449567	-0.1680802872	0.0244326306	0.1026119966	-0.0737069146	-0.0512527221	0.0017235424	0.0175734348	-0.0042495857	0.0213733247	-0.0426469672	0.1446487032	-0.1567343252	0.0029833998	-0.0788824414	0.0307986552	0.0297220608	-0.1263490113	-0.0904878076	-0.0042835072	0.0911538851	-0.0996589343	0.0735523244	-0.0102041726	-0.0734979485	0.0552965018	0.0018820891	0.1229125858	0.059458307	-0.043780895	-0.0227819819	0.067334417	-0.0307540241	-0.0583860079	-0.0746446149	0.0770220953	0.039452975	-0.0246018652	-0.1609416321	0.023283004	0.0004832489	-0.0822723391	0.0552347631	0.0317584443	-0.0642218824	0.0663456489	0.0437723102	-0.0886178253	-0.0479728424	-0.0245253179	-0.1101235073	0.0515538323	-0.0420508997	0.0701301619	0.1663912352	0.034234735	-0.0553386658	0.0611250796	0.0934915289	0.0941693467	0.0963193931	0.0804396538	0.0381358763	-0.0125618702	-0.0396421981	-0.0526916694	0.0535612063	0.1130839028	-0.0431812438	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0743705428857595	0.0141345417807202	0.0055309776491225	0.0001997852713509	0.0730316280822904	0.0578392296525719	0.0053336187003499	0.0033453764868029	-0.0596537144231206	0.0131488080030522	0.0001728911519011	0.0035585656444752	0.0026958434210417	0.0007403828064438	7.267571750773817e-06	5.481667000775977e-07	0.0003621999060534	-0.0001329567733868	1.311887719450918e-07	1.767750358942889e-08	0.0008900120965833	0.000729996052269	5.328942363283245e-07	7.921215320646013e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
913.3713088028658	-0.5228337026671852	0.2733550806446786	834247.14774426	1050.5914945730717	1.3317121155062068	1103742.4884692803	1.7734571585860168	844.9637777138221	-0.3977114637982595	0.1581744084365542	713963.7856484134	863.0175028446216	710.4668292289826	0.820998	15.785673	0.0998560849423672	0.0493064830144756	0.0679032782	-0.0183514256	-0.0391810612	0.0522821751	-0.1377127134	-0.0780356562	-0.0792141571	-0.0129258288	-0.0197746513	-0.1337128894	0.042679606	-0.0186722948	0.0372022858	0.0291374629	-0.1034567472	0.0680499569	-0.0512969744	-0.0165229862	-0.02614189	-0.0116673298	0.0604890589	0.1432087223	-0.180275439	-0.0500930465	-0.0439731817	0.0073538495	0.0260896656	0.1350577748	0.0876104618	-0.0363457768	0.0491594091	0.1837289298	0.2198571816	0.0701935024	0.0909489048	0.1243483764	0.0849399242	0.0524781993	-0.1227168681	-0.0462617548	-0.0046012861	-0.0238636706	-0.0040563717	-0.0565911952	-0.0251229634	0.1252190359	-0.0824875989	0.0876628915	-0.0445077197	-0.0546057455	0.0126586995	0.0405346499	-0.0674450123	0.0885932744	-0.1168193739	-0.0415088341	-0.0965861093	-0.0176470649	-0.1012104787	-0.0112155565	-0.006399222	-0.0410540552	-0.1468705929	-0.0829350198	-0.0516365578	-0.0687746502	-0.1937783029	-0.1381491019	-0.0062795855	0.0096424663	0.0642266153	0.0325730052	-0.1048688192	-0.0087730477	-0.0187688799	-0.0682769505	0.0161722312	-0.095637253	0.0286085839	0.1869616895	0.0209629456	-0.0927563706	0.0201243488	0.0028381241	0.1161063747	0.1164492656	0.1122405288	0.0439172877	-0.0126523559	0.0426461086	-0.0603258326	0.0725133401	-0.0165612321	-0.0755060058	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.1010462819784692	0.0266757390927096	0.0102103511016723	0.0007115950561423	0.0810293700234439	0.0079977419411535	0.0065657588063961	6.396387615728584e-05	-0.0225791488589166	0.0370745655642039	0.0013745234117744	0.0005098179631931	0.0031913493303025	0.0004955059092608	1.0184710548022216e-05	2.455261061123723e-07	0.0003399933367949	-2.2206569258500022e-05	1.155954690649303e-07	4.931317182325583e-10	0.00093446038495	4.444828836669998e-05	1.9756503387293163e-09	8.732162110409021e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
911.9920968424176	-1.379211960448174	1.902225631843296	831729.5847030296	1049.0909911014571	-1.5005034716145929	1100591.9076102376	2.251510668327445	844.2057717625726	-0.7580059512495154	0.5745730221296828	712683.3850772408	862.8839784520836	712.3523775565915	0.954721	18.356823	0.1097389860208971	0.0704916388299272	0.0296675047	0.0030487965	-0.056155031	-0.0478278721	-0.1718066451	-0.0440697699	-0.0058997535	0.0088201424	0.0313913877	-0.1676642702	0.052763754	-0.0107384251	0.0575122195	0.0616025621	-0.1785076713	0.0400390937	-0.0387087147	0.1028928057	0.0783486048	-0.1054681395	0.0750538593	0.08158913	-0.0590210296	0.0927723478	0.0509217806	0.0087587871	0.0736422224	0.0126071455	-0.0846364764	-0.0108521754	-0.0317939178	-0.1932554511	-0.0231687069	0.0570487934	-0.0863098343	0.0517426847	0.0901841501	-0.001214104	0.0820254387	0.0392219086	-0.0063654622	-0.2120390018	-0.0426762015	-0.0728922353	-0.0582288411	0.1997862356	-0.0544865611	0.0192405407	-0.126637543	-0.0063556184	0.0277891386	-0.036981084	-0.0608969673	0.0010924095	-0.0008008604	-0.0205967129	0.040530839	0.0618202983	0.0025620687	-0.0198302424	0.0821883224	0.1096914413	-6.81048e-05	0.0848771633	0.0324107306	-0.0432492902	0.1403734976	0.0498550942	-0.0394617905	0.1262206229	0.0624376502	0.0275407525	-0.0755643826	0.0469351977	-0.0008700409	0.0009265156	-0.0357964348	-0.1270287606	-0.0218284365	0.1507228839	-0.0239042179	-0.1304681904	-0.0266282569	-0.1286096506	0.0685102772	0.0911149088	-0.0263485285	0.056956472	0.0365808075	0.0883342791	0.0850216305	0.0097027788	-0.1234744813	-0.0388842761	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.0896876989464914	-0.0113585830319778	0.0080438833423164	0.0001290174084943	0.0767141488731368	-0.0043152211503071	0.0058850606373297	1.86211335760578e-05	0.0241276171705706	0.0467067660294872	0.0021815219929332	0.0005821419103296	0.0024569065324829	-0.0007344427978196	6.0363897093571465e-06	5.394062232690825e-07	0.0002350158803239	-0.0001049774564709	5.5232464004417684e-08	1.1020266367120698e-08	0.0008267123230581	-0.0001077480618918	1.1609644841460711e-08	6.834532650961202e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
912.0550750697952	0.0629782273775845	0.0039662571236227	831844.4599605697	1043.1157883443104	-5.97520275714669	1088090.547893172	35.7030479890134	844.76640551243	0.5606337498574021	0.3143102014791721	713630.2798823912	862.5335531833667	704.9923302522519	0.956451	18.390089	0.0756636906159349	0.0387094312043493	0.0279470007	0.0051275271	-0.0411858628	-0.1477091671	-0.1037681421	-0.0425279283	0.0919787514	0.0176024195	0.0330135128	-0.0813346919	-0.024214389	0.0328975151	0.07588091	0.0567393596	-0.0866204119	0.0205015538	0.0577495281	0.0910427401	0.0180409781	-0.102530309	0.0329401717	0.0616942634	0.0423639517	-0.0306966122	-0.0475471044	-0.0671434464	0.0721278855	-0.0882304712	0.0262461957	-0.0954343753	-0.0530331568	-0.0288611745	-0.1464195896	0.0875754066	-0.140703956	0.0012966973	0.0172928138	-0.0758141861	0.0674433201	-0.123631524	0.0977807205	0.0808308576	-0.0303276079	-0.0779431042	-0.0530761121	0.0818198835	-0.0173841146	-0.099450095	-0.0346790721	0.0117629319	0.0281261115	-0.1092596463	-0.0856619473	0.0103265238	0.011600268	-0.1259203459	-0.0296779605	0.0460819653	0.1188332275	-0.0426867419	0.0234589624	-0.0171847968	0.0289852222	0.1385418232	0.1788705665	0.0030078916	-0.0399063668	0.0889701051	-0.0535048839	0.0248541729	0.072050011	0.0468362364	-0.0589592445	0.0002062669	-0.0223585617	0.0227064289	0.0410980479	-0.0308330831	-0.0537961447	0.1269763665	-0.0013097596	0.0177352575	-0.0897497601	-0.0704847178	0.189562325	0.0585916397	-0.0796421345	0.067777765	-0.0389414765	0.0285453375	0.0231272752	0.0357225835	-0.1041462597	0.0287391055	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	0.1027463671191242	0.0130586681726328	0.0105568159561778	0.0001705288144429	0.0478746625180832	-0.0288394863550535	0.0022919833112203	0.0008317159732233	0.002216627573027	-0.0219109895975436	0.0004800914651436	4.913437797503569e-06	0.0023799331747699	-7.697335771299999e-05	5.664081916370334e-06	5.9248977976134555e-09	0.0001948412766956	-4.017460362829999e-05	3.7963123104371363e-08	1.6139987766910143e-09	0.0007067693545853	-0.0001199429684727	1.4386315686067084e-08	4.995229205809215e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
912.5973933637916	0.542318293996459	0.2941091320032298	832834.002374387	1048.7630303216088	5.647241977298336	1099903.8937693636	31.891341950160417	846.6914397376587	1.925034225228728	3.70575676830197	716886.3941250293	864.4895561282761	706.2126361998116	0.970095	18.652428	0.0986704742395423	0.0444692994622493	0.0625830707	0.0336033654	-0.0136572569	-0.2186414779	0.0787300993	-0.080733038	0.098214332	0.020862387	-0.001932646	0.0303582674	-0.0634007251	0.1053480703	0.1045452881	0.0584027501	0.0377512762	-0.0757199861	0.0041862463	0.0246705517	0.0076575404	0.0387399525	-0.0582413194	-0.0076883787	0.0270138241	-0.0904843145	0.0579675743	0.0145871499	-0.0472445158	-0.1752811947	0.1509754936	-0.0364448548	-0.0195365182	0.1126577771	0.0475446614	0.0512304338	-0.0876309616	-0.0534363855	-0.0530460235	-0.0421814493	0.0567287756	0.0597247803	-0.1654298228	-0.1414500581	-0.0274925636	-0.0994256723	-0.05867358	-0.0612353296	0.074844987	-0.0992737045	0.0539610646	0.1061205981	-0.0298637973	-0.0504663858	0.06565507	-0.0492728212	-0.0062595847	-0.1273057946	0.0261505118	-0.1046280967	0.0790577107	-0.1047783534	-0.0241430881	-0.1242896854	-0.0646939598	0.0194355567	0.0353689344	-0.0102334478	-0.1040029874	0.0161113911	-0.02554465	-0.0895175621	0.0829671412	0.0701805483	-0.0421090815	-0.0012612265	-0.0272222381	0.0238713727	0.0098155347	0.0184455862	-0.0337072472	0.1098415325	-0.072153191	0.1642353761	-0.1102496066	-0.0043176142	0.1740328121	0.1280079515	-0.014585676	0.0883939718	-0.0683934266	-0.0338660785	-0.1421716326	0.1626204094	0.0247195285	0.0664151962	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	0.1063113902749677	0.0035650231558434	0.0113021117021964	1.2709390101700286e-05	0.076395363531887	0.0285207010138038	0.0058362515691691	0.0008134303863187	-0.0280072678043481	-0.0302238953773751	0.0009134838517825	0.0007844070498644	0.0020078087786702	-0.0003721243960996	4.031296091705121e-06	1.3847656617256617e-07	0.0005277323471934	0.0003328910704977	2.7850143027425525e-07	1.1081646481717123e-07	0.0007289709818382	2.2201627252900025e-05	4.92912252676713e-10	5.313986923621494e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
