global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
891.4506358085479	5.243238106343824	27.491545839815974	794684.2360834642	864.1331258509532	-0.1984227709024253	746726.0591929393	0.0393715960125963	865.4780755615234	0.1329862467447355	749052.299277678	0.0176853418232516	860.618910755185	668.9150968662743	1.358204	19.119905	0.1150370913451848	0.0633072114849333	-0.1739866439	0.1161461155	-0.0523163907	0.2728683586	0.0155088779	-0.0325838924	0.0230727475	-0.0919799354	0.116523992	0.2142160045	0.1379446128	0.1025931834	0.0370518937	0.0800960416	-0.1039213712	-0.1590245446	0.0335290988	0.0799944941	-0.1025329394	-0.1170327885	0.0604561255	0.1034983117	0.2328004146	0.0602167896	0.2092763819	0.1492486864	-0.0940908296	-0.1049979882	-0.0144067032	0.0145056308	-0.060281979	-0.1433198476	0.0326169811	0.1277575721	0.0460438667	0.1859395512	-0.0940270323	0.0681547399	0.1135738874	-0.1613213502	0.0051074874	0.0660251859	-0.1367279802	-0.1227669055	-0.0587607871	0.2205091662	-0.1470790295	-0.0424428064	0.1027501873	-0.1859195482	-0.1715266096	-0.1416024853	-0.1681822497	-0.0391989819	0.2524767757	0.0097926007	0.0068670621	-0.0619417254	0.2252393629	-0.1280785342	0.1051829965	0.1437067008	0.1082959623	0.0263862812000041	-0.0171272697515406	0.000293343369142	0.0006962358355656	0.0261614567027947	0.049207644569094	0.0024213922840382	0.0006844218168122	-0.0834167621658252	-7.448594814721266e-05	5.5481564713892525e-09	0.0069583562102298	-0.0005908862308919	-0.0005751184017908	3.4914653785763575e-07	3.3076117607847385e-07	0.0003816760000117	-0.0003973288641049	1.5787022625096953e-07	1.4567656898493124e-07	-0.0005958871081757	1.0655563220001493e-07	1.1354102753544858e-14	3.550814456899984e-07	0.0	0.0	0.0
890.415715304939	-1.034920503608873	1.071060448790044	792840.1460620061	873.6646749197719	9.531549068818665	763289.9642026706	90.85042765129792	866.2517091878256	0.7736336263021713	750392.0236708291	0.5985089877454476	862.7511216856593	676.7437683698043	1.38433	19.487694	0.0443064863562339	0.0276488138885632	-0.2374830477	0.0007989908	0.0225125325	0.1431096954	0.0873717472	0.0026653986	-0.0065658643	0.0031513549	-0.1443457787	0.1838806277	0.0486402308	-0.0055696462	-0.0515851277	0.1231576296	0.1434018438	-0.2439795446	-0.0483362963	0.0339785325	0.0474077166	-0.104554591	0.2477627216	-0.0095159497	-0.1575778407	0.1630867507	-0.0275163901	0.2251002477	-0.0390092152	-0.0079466651	0.0716894866	0.0759727991	0.0434595406	-0.1923845637	-0.1779529029	0.1907796229	-0.0024055001	-0.1551052476	0.2237054304	-0.0384391001	-0.0992701479	-0.2457330282	-0.0297894073	0.0377758423	0.0813663069	0.0071711406	-0.0071602528	0.1138461871	0.13630045	0.1777440837	-0.4157556038	-0.2091105135	-0.1474936145	0.2192102175	0.1048252586	-0.1028065835	0.0849676419	0.3151042195	-0.1354414044	0.2265291368	0.2420596609	0.0188287286	0.0335853237	0.1412592515	0.0993643757	0.0262043546815817	-0.0001819265184224	3.3097258105296265e-08	0.0006866682042781	0.020428118126091	-0.0057333385767037	3.287117123511881e-05	0.0004173080101735	-0.1083045923166281	-0.0248878301508028	0.0006194040896152	0.011729884716871	-0.0007113418572988	-0.0001204556264068	5.060072379453063e-07	1.4509557933078662e-08	0.0005312118966334	0.0001495358966216	2.2360984378455743e-08	2.82186079124854e-07	-0.0005958108089982	7.629917749994372e-08	5.821564487167918e-15	3.549905201190896e-07	0.0	0.0	0.0
890.3768874231255	-0.0388278818135177	0.0015076044061244	792771.0016572931	866.3929627200207	-7.271712199751164	750636.7658507752	52.87779831600992	867.6583717854818	1.4066625976562364	752831.0501294334	1.9786996636449907	863.702243048265	672.1212321457353	1.435347	20.205873	0.1816217655092564	0.0821758715073329	-0.1327185231	0.2040770217	-0.0213785694	0.1168132537	-0.0370633276	0.0489158569	0.0988875639	0.0857312565	0.0312692597	-0.0268454088	0.3033970035	0.0561005553	0.0721499711	-0.1614183308	-0.0669074687	-0.1063575335	0.1042204682	0.0419002622	0.0886702949	0.036850883	0.1248927287	-0.1053166556	0.1265048845	0.008029251	0.03006371	0.0036855916	-0.2664253086	-0.1204462524	-0.0155390224	-0.059213947	-0.20776568	-0.0798884038	0.0696391802	0.1266247764	-0.0677610951	0.0984681644	0.0109579868	0.152324397	-0.0151645086	-0.091043223	0.0404947875	0.210964296	-0.0253761015	0.1937641571	-0.0282467842	0.2150033276	-0.0321030649	0.0638502287	-0.1614188999	0.0969405492	0.1386319926	0.3420158515	-0.2296462563	0.0715309837	-0.099619692	-0.0582311278	0.1604541083	0.1727000509	0.0749215615	-0.105189051	-0.1609510333	0.1386044847	0.0898496795	0.0603064937717476	0.0341021390901659	0.001162955890525	0.0036368731910418	-0.0190850424969113	-0.0395131606230023	0.0015612898624191	0.0003642388471089	-0.134971700730091	-0.0266671084134628	0.0007111346711353	0.0182173599979732	0.0002449738125421	0.0009563156698409	6.001216883141196e-08	9.145396603832492e-07	-7.908029617320622e-05	-0.0006102921928066	3.724565606006958e-07	6.253693242842015e-09	-0.0006559900940032	-6.017928500500001e-05	3.621546343713019e-09	4.303230034303273e-07	0.0	0.0	0.0
889.6659268870148	-0.7109605361106333	0.5054648839067191	791505.4614637312	873.0730003448854	6.680037624864667	762256.4639312202	44.62290266960758	866.9995194498698	-0.6588523356119822	751688.1667263051	0.434086400141364	863.3279545657559	675.9989466769024	1.336065	18.808254	0.0984926552533425	0.0537347883697869	-0.1669190459	0.0351783288	-0.053736767	0.0392818445	0.0736446323	0.0763567896	-0.1211502981	0.1965379414	-0.0438731121	-0.0201090216	0.1683700004	0.1426347151	-0.0633095869	-0.2129842858	0.0787317849	0.1067295408	0.1699567131	0.0238532388	-0.0128417929	-0.0654723774	-0.2207565497	0.1018593515	-0.0158635521	-0.0290525415	-0.0457830533	0.0136574256	-0.1371581842	-0.1502437709	0.1730119571	0.1069964399	-0.1025385666	0.0547229731	0.2232771401	0.1264150779	-0.1091437616	0.123102848	-0.0876649188	0.0330161877	0.1259100917	-0.153257719	0.0826379327	0.144911281	-0.0214685096	0.2203063516	0.2061200791	-0.0306911868	-0.0023875714	0.110582033	-0.0775643307	0.0551303405	-0.057102528	-0.079255728	-0.1373776427	-0.1342922348	-0.0627711844	0.0073076275	0.3000820916	-0.2092528439	-0.0407241446	-0.2310945032	-0.1667473198	0.1357462967	0.0798077096	0.0424623182380372	-0.0178441755337104	0.0003184146004778	0.0018030484701483	0.0254972146897785	0.0445822571866898	0.0019875776558601	0.0006501079569366	-0.1233605425341863	0.0116111581959046	0.0001348189946503	0.0152178234543287	-0.0001550146491774	-0.0003999884617195	2.4029541459592398e-08	1.599907695087319e-07	-4.995379556005375e-05	2.9126500613152476e-05	8.483530379679712e-10	2.4953816908556456e-09	-0.0005960037695951	5.998632440810004e-05	3.598359115993818e-09	3.552204933715691e-07	0.0	0.0	0.0
886.9449260700983	-2.7210008169165576	7.403845445660574	786671.3018814921	872.9329889366426	-0.140011408242799	762012.0031738605	0.0196031944381317	864.9103130086263	-2.0892064412435047	748069.8495486799	4.36478355413335	861.8047695179515	661.5601364357958	1.442493	20.306471	0.0962289864934069	0.057929098682506	-0.1109625971	-0.0976621708	0.0430114438	-0.0125020208	0.188850018	0.1520732984	-0.1119494923	0.0517260848	-0.1694500223	-0.0618089802	-0.0106341592	-0.1420241545	-0.2759489828	0.0860282656	0.0764227409	-0.0258761806	0.1615037032	0.1393626975	0.1160845939	-0.1754000626	0.1286644119	0.1327999361	0.0696458958	0.096351397	-0.1595070394	0.0421089495	-0.0395173432	0.1243566312	0.235502737	-0.0191015112	0.2068269064	-0.0379368306	0.0633740774	0.1504460282	0.0504847683	0.114887996	0.151948153	-0.0515659047	-0.1451164603	-0.1461806848	0.0502759001	-0.0965182806	0.0722998288	-0.0101873249	0.193280378	0.1439915295	-0.1103784434	0.2377619153	-0.1632268453	0.051170642	-0.020077016	0.0518762176	-0.0229177219	-0.0139598437	0.1629706985	-0.1001903322	0.0151162796	0.0155661252	-0.127850225	0.3800589599	0.1347089482	0.1326888823	0.0692973963	0.0352803740386633	-0.0071819441993739	5.158032248292044e-05	0.0012447047923079	0.0103632433622777	-0.0151339713275007	0.0002290370881416	0.0001073968129857	-0.0714023889043744	0.0519581536298118	0.0026996497286191	0.0050983011412515	-0.0005239936824308	-0.0003689790332534	2.7456937922739004e-07	1.3614552698061365e-07	2.015616831685385e-05	7.01099638769076e-05	4.915407034821288e-09	4.06271121217343e-10	-0.000595994419991	9.349604100043069e-09	8.741509682754216e-17	3.552093486604085e-07	0.0	0.0	0.0
885.0925204129837	-1.8524056571145595	3.431406718510022	783388.769691008	875.5674068726689	2.6344179360263524	766618.2839777297	6.9401578616573465	865.4297305297852	0.5194175211588572	748968.6184848566	0.2697945612868118	862.4734320174998	660.9339990041789	1.55089	21.832413	0.1914864271393813	0.0839862143397429	-0.0650845003	-0.1402618917	0.1998060613	-0.0470091886	0.2115563431	-0.0711964136	0.1540885261	0.1227333575	-0.3118607201	-0.0361374086	-0.0523159424	-0.0776706246	0.0256486221	0.1384527461	-0.0103935533	-0.0819751032	-0.0908594438	0.1363971067	0.1336413033	0.4589661328	-0.026678518	0.0260982571	0.0420793604	0.1870286143	-0.2699775247	0.1043207192	-0.0114349359	0.0060084973	-0.043689235	-0.0514895809	0.2027692178	0.1352009943	-0.2565960279	-0.2605323039	-0.2975063903	0.2049812399	0.2297938389	0.0072272206	0.0472898803	-0.0856474162	-0.3092576995	-0.1506737408	-0.056520877	0.3272283214	0.1867035227	-0.0369513076	-0.246559546	-0.6379271088	-0.0889353968	0.0716724485	0.0648143626	-0.0702267919	0.1431342127	-0.0469452364	0.1269811687	0.0167251319	0.0094640271	-0.0169129814	0.1096139422	0.156584655	0.0985376382	0.1294367287	0.0583804184	0.0042606014586965	-0.0310197725799667	0.0009622262909128	1.8152724789846747e-05	-0.0142371592201726	-0.0246004025824503	0.0006051798072186	0.0002026967026605	-0.087412226724993	-0.0160098378206186	0.0002563149070425	0.0076408973810215	0.0004990333627591	0.0010230270451899	2.490342971466555e-07	1.0465843351899775e-06	0.0008739810572846	0.0008538248889677	7.290169410207841e-07	7.638428884923073e-07	-7.571807102173324e-05	0.0005202763489692	2.7068747929679024e-07	5.733226279252238e-09	1.0	0.0	0.0
882.5323781431159	-2.5601422698678107	6.554328441963906	778863.3984709438	870.8130039536809	-4.754402918988035	758315.2878548334	22.604347116081943	864.0102001953124	-1.4195303344727108	746513.6260415439	2.0150663704882064	861.6959476921811	646.8227527951731	1.333495	18.772064	0.1846249593702147	0.1096481942040661	0.0660996943	-0.0610413248	0.1801666844	-0.1314769244	0.1067739384	0.0495210783	0.0766485386	-0.1245526077	-0.2081354699	-0.0420221482	-0.2008486613	-0.0158234621	0.1562922566	0.091831818	0.0912444745	0.0218528762	-0.0012214633	0.2535361268	0.0466626057	0.0499007603	-0.2771875317	-0.1256704035	0.1545031836	-0.01047614	-0.2413371197	0.0573932309	0.0907745752	0.078395627	-0.1709799101	0.199674682	0.1021154452	0.1900230636	-0.1375943462	0.0062961391	-0.1105929292	0.1524893747	0.1048173859	-0.2437476033	-0.0058971713	0.0205502311	-0.2883938912	-0.1153078968	-0.1388717048	0.0799388068	0.1247079921	0.1794497309	0.1011822192	0.0059770527	0.2018025056	-0.1890408899	0.0841181802	0.1361605316	0.2741290224	0.0132788991	-0.0055936886	-0.0577387364	-0.0473386616	0.3119385003	-0.2142185892	-0.2969853821	-0.0986167723	0.1259946088	0.0471208409	-0.025234606489036	-0.0294952079477325	0.0008699672918799	0.0006367853646564	0.0336128162631723	0.0478499754833449	0.0022896201537567	0.0011298214171417	0.0060380656619543	0.0934502923869473	0.0087329571472059	3.6458236938071616e-05	0.0003519924212487	-0.0001470409415103	1.238986646165223e-07	2.1621038480264856e-08	0.0008380029202004	-3.59781370842001e-05	1.2944263480494944e-09	7.022488942643979e-07	1.7852521427466476e-05	9.357059244919973e-05	8.755455771294231e-09	3.1871252131814967e-10	0.0	0.0	0.0
882.466193086289	-0.0661850568269528	0.0043804617471869	778746.5819402074	866.3927533482931	-4.420250605387764	750636.4030544363	19.538615414430897	864.0587641398112	0.04856394449871	746597.5478868178	0.0023584567052737	860.2497993461398	636.4541039550189	1.215848	17.115917	0.2391461113147217	0.113129600306314	0.1324593411	0.0194432593	0.1531648031	-0.1153627972	0.0020410056	-0.0502206226	0.1754336534	-0.0510404103	-0.0511804842	-0.0695977378	-0.0662974582	-0.0196369872	0.1154981958	-0.0729354289	-0.2492268867	0.1014246677	-0.0213727734	0.1304857131	0.1531819019	0.0724241355	0.0648917866	-0.0391803543	-0.0128431134	0.0135935371	-0.1013299922	-0.0400583772	0.013547569	0.0312233993	-0.1739902736	-0.137279864	-0.0308953196	0.2170399727	0.0069226332	0.1145361503	0.045368332	0.0253564127	0.0403903928	0.1279943177	-0.0559920599	0.1353352536	-0.2197317383	-0.0448519764	-0.1026969815	0.0781714598	0.0723919577	0.0560372879	0.0672798607	0.2249119429	0.0981177934	-0.0045481452	0.1497571542	0.0500169437	0.1051354099	-0.0216805268	-0.0681449676	0.0449424314	0.0142879793	-0.3603973649	0.0307142228	-0.0475065548	0.2322225165	0.1223675745	0.0355847396	0.0239703306480407	0.0492049371370767	0.0024211258386636	0.0005745767513763	-0.0066723972960005	-0.0402852135591728	0.0016228984315081	4.452088567567479e-05	-0.0778093268590396	-0.0838473925209939	0.0070303852325696	0.0060542913462568	0.0005035855179399	0.0001515930966912	2.535983738787974e-07	2.2980466964427523e-08	0.0002873499087325	-0.0005506530114678	3.032187390386671e-07	8.256997004857608e-08	-0.000596072732363	-0.0006139252537904	3.7690421724168877e-07	3.553027022666927e-07	0.0	0.0	0.0
882.7943836489492	0.328190562660211	0.1077090454192259	779325.9238021281	868.9291997702725	2.536446421979349	755037.9542134061	6.433560451571842	864.5881526692708	0.5293885294596521	747512.6737360624	0.2802522151234529	861.5850844505757	643.6815039106943	1.114637	15.691133	0.0701642572665915	0.0358610674880881	0.1474354198	0.0349458532	0.0600678018	-0.1779660019	-0.0575367271	-0.0152114651	0.0815257773	0.0075271071	-0.02101944	-0.1402344362	-0.0792696586	0.1605931042	0.0871453929	0.0190788998	0.1063901231	-0.0493990628	-0.1854515695	-0.0146940456	-0.0204137064	0.0813196904	0.0972859225	0.14690972	0.047532757	0.1246996789	-0.1037265176	-0.122524502	0.0557061362	-0.0976581218	-0.1153812299	0.1876802609	-0.0115417093	-0.0016312238	-0.1354852452	0.0263716879	-0.0583319952	-0.0567284424	0.0238677837	-0.0386461915	0.1189413733	0.1450682441	-0.0859437653	0.028355424	-0.0567926792	0.1870114662	-0.0535766555	-0.0423313464	0.0384179794	0.0492860408	-0.1094690197	-0.2534789727	-0.0405399511	0.0455279184	0.2475271676	-0.0625264816	-0.0067849565	0.0685582385	-0.0689128684	-0.297728513	-0.1292942264	-0.1385934676	0.0126685502	0.1185609488	0.023839813	0.0177792217316863	-0.0061911089163543	3.832982961416294e-05	0.0003161007253844	0.0157149888014629	0.0223873860974634	0.0005011950562768	0.0002469608730301	-0.060981013886888	0.0168283129721516	0.0002831921174886	0.0037186840546728	9.711213985485692e-05	-0.000406473378085	9.430767707189289e-09	1.652206070918664e-07	0.0003759707157995	8.862080706700001e-05	7.853647445206438e-09	1.413539791387884e-07	-0.0005960179319026	5.4800460399986185e-08	3.0030904600504528e-15	3.552373751494524e-07	0.0	0.0	0.0
883.1603312847479	0.3659476357987614	0.1339176721467029	779972.1707549858	873.3340466740619	4.404846903789462	762712.3570800925	19.40267624582361	865.9898091634115	1.4016564941406386	749938.3495748818	1.964640927566626	862.5014592765659	640.8684347948981	1.216095	17.119389	0.0464051461780957	0.0332056449238423	0.1408644473	0.0056282251	-0.1106273116	-0.118248855	-0.040760182	0.1338181404	-0.1724839847	-0.0746425075	0.0111368068	-0.1790112369	0.1025484045	-0.0958718415	-0.0445574457	-0.1033783999	0.0369558191	-0.1073342731	-0.1032667926	-0.0348709683	-0.15486303	0.1006948774	-0.0179082688	0.1938395233	0.0361964538	-0.281898879	-0.0424365872	-0.17118894	-0.0853564645	0.1112677875	0.122964173	0.0566828609	-0.0911611637	-0.0439247892	-0.0841878168	-0.0328118355	-0.0604628593	0.0905358207	-0.107480082	0.0505496972	-0.1216540344	0.092602976	0.0619067976	-0.0672009937	-0.1782837843	0.1175399873	0.0730395427	0.1223097205	0.2436471642	-0.0177869058	-0.0128913155	0.1940091967	-0.1325947312	0.0145803189	-0.0255505486	0.0364614143	-0.1320666881	0.053149035	0.1823430769	-0.1803805772	-0.0022993328	0.0770250753	0.1328342782	0.1145803187	0.0119549848	0.0217960826051779	0.0040168608734915	1.6135171276987693e-05	0.0004750692169317	-0.0160282952220853	-0.0317432840235482	0.0010076360805996	0.0002569062477263	-0.0608862372786092	9.477660827880012e-05	8.982605476833126e-09	0.0037071338899471	0.0002571269636282	0.0001600148237733	6.611427542465769e-08	2.5604743827214048e-08	0.0004269236167637	5.09529009642e-05	2.596198116667573e-09	1.822637745505986e-07	-0.0005960547006206	-3.6768717999978446e-08	1.3519386233619385e-15	3.552812061319131e-07	0.0	0.0	0.0
883.8839034669794	0.7235721822314645	0.5235567028992036	781250.7548080246	870.9561626710088	-2.3778840030531683	758564.6372946086	5.65433233197616	865.1470210774739	-0.8427880859375136	748479.3680792272	0.7102917577982178	860.9379012449917	638.904855750371	1.37805	19.399282	0.2004254561371699	0.0919242524234331	0.0314197092	-0.1705337475	-0.1067797579	-0.0052102946	0.0421966172	-0.1691483281	-0.0949995788	-0.0835706599	-0.0623302571	0.0571007674	-0.0439282541	0.1648841417	-0.1258741282	-0.0443907593	-0.1160113333	-0.0051874863	-0.1176005019	0.2560331834	-0.0210749125	0.0619047024	-0.1092264068	-0.0956302026	0.2300882003	-0.2460996921	0.0070086471	0.0587525651	0.1065906752	-0.13737506	0.0859480828	-0.0067451658	0.0072150192	0.1606254486	-0.166547299	0.148463383	0.1415787135	0.2215879765	-0.085692823	0.0352351441	0.1869529573	-0.0060447915	-0.0735752253	-0.2591169911	-0.2114197531	-0.1493261207	0.1234665069	0.2601975726	0.2122235574	0.0839750624	0.0959108753	0.1097637154	-0.0787435325	0.0480254896	-0.091291936	0.1927967824	0.0165496737	0.0690755932	0.0601176089	-0.0745739441	-0.1699976645	0.2037984798	0.0664226016	0.1104315261	-0.0	0.0004130663297701	-0.0213830162754078	0.0004572333850343	1.7062379278974106e-07	0.0102782894723958	0.0263065846944811	0.0006920363982879	0.0001056432344783	0.0046954481933738	0.065581685471983	0.0043009574693461	2.2047233736657285e-05	-0.0001049918772404	-0.0003621188408686	1.1023294286463224e-08	1.311300549120185e-07	-0.0003080024168971	-0.0007349260336608	5.401162749523952e-07	9.4865488814455e-08	4.998381875596174e-05	0.0006460385193765	4.173657685182602e-07	2.498382137428832e-09	0.0	0.0	0.0
885.3631462411312	1.4792427741517713	2.188159184880228	783867.9007219946	873.028415542051	2.072252871042224	762178.614343864	4.29423196154274	865.7553610229493	0.6083399454753362	749532.3451399773	0.370077489260935	862.1563502720425	649.8385268165069	1.307062	18.399956	0.1426881614065506	0.0728127328293024	-0.0161184684	-0.1262960769	0.045647727	0.0126706775	0.0945919781	-0.015551673	-0.0409862198	-0.260268828	-0.0512172939	0.1481464557	-0.1104479862	-0.0645066735	0.1046345715	-0.1955357151	0.2349732203	-0.0555438853	0.0432700329	0.0852113642	0.0029946732	-0.0011641746	-0.0082493625	-0.052391276	0.0105697709	-0.1242552405	-0.0092562276	0.140999737	0.1279295151	0.1249530586	-0.0414949523	0.195507233	-0.2193189669	-0.051181357	-0.0514400156	0.0645157265	0.018518615	0.0385040339	0.0655950889	-0.2487161778	-0.0234156141	-0.063243458	-0.0897428454	-0.1195404347	-0.0536838931	-0.0335176548	-0.0789678172	-0.103011532	-0.1050923139	0.008338282	-0.1694976779	-0.1395316245	0.1205820378	0.0377627796	-0.1110413159	0.0913038541	-0.1120648537	-0.1056591795	-0.020940856	-0.1089876825	-0.0048964918	-0.067404944	-0.0957657823	0.10612066	-0.0119549848	0.0130537864072834	0.0126407200775132	0.000159787804078	0.0001704013395669	-0.0231026120237771	-0.0333809014961729	0.0011142845846971	0.0005337306823211	0.0047768157457852	8.13675524114002e-05	6.6206785854219594e-09	2.281796866918142e-05	0.0001487155658733	0.0002537074431136	2.2116319533015827e-08	6.436746669129132e-08	0.0007239561647254	0.0010319585816225	1.064938514184322e-06	5.241125284439105e-07	-0.0005960536021169	-0.0006460374208728	4.173643491680591e-07	3.552798965965317e-07	0.0	0.0	0.0
885.6885385656908	0.3253923245596297	0.1058801648823194	784444.1873466292	874.6822394635304	1.653823921479443	765069.0200329368	2.735133563257643	866.280631612142	0.5252705891927008	750442.1327063317	0.275909191870847	862.2984720761337	651.8663616069313	1.308953	18.426579	0.1616750353121508	0.090672613204279	0.0143749545	0.0052089028	0.1533461011	0.020776093	0.0174662841	0.0174507893	0.1693288105	-0.0444888047	-0.0467016829	0.0822662935	0.0505112619	-0.046074454	0.1781172935	-0.1464432164	-0.0576009521	0.0982825407	0.0223787559	-0.066685334	-0.2621764451	0.1426866534	0.0574481349	-0.0953336595	-0.0903141717	0.1063680183	-0.0285682369	0.0892152188	-0.0449576849	0.0199165436	-0.1428889114	-0.0885451637	-0.2189975671	0.0590469391	0.0325178434	-0.2089185527	0.0827908021	0.0661644957	0.0294062914	0.1691351366	-0.0445947361	0.0213314597	-0.2186549813	-0.0438789257	-0.0556193698	-0.0586011728	-0.0302297928	-0.1483263628	-0.0234499053	0.023225743	0.0119737387	0.0666252165	-0.0271573998	0.1798753325	-0.056205597	-0.041832144	-0.167705284	-0.0290105846	0.1778890421	-0.0019796493	-0.1063661249	0.0540364763	-0.3261231628	0.1016540472	-0.023839813	0.041373834202588	0.0283200477953046	0.0008020251071283	0.0017117941566232	-0.0288478860533416	-0.0057452740295645	3.300817367478833e-05	0.0008322005297465	-0.0738341990550566	-0.0786110148008418	0.0061796916480181	0.0054514889501017	0.0005910552362456	0.0004423396703722	3.49346292293342e-07	1.95664383985075e-07	0.0001863235992609	-0.0005376325654645	2.890487754479399e-07	3.4716483641536464e-08	-0.0005960553400089	-1.737892000013702e-09	3.0202686037116256e-18	3.5528196835312537e-07	0.0	0.0	0.0
885.0577965266635	-0.6307420390272682	0.3978355197962759	783327.303192633	874.2870244175555	-0.3952150459749646	764377.8010649033	0.1561949325649933	865.3291873168945	-0.9514442952474838	748794.602422517	0.905246246958981	861.7537934321906	655.260262505985	1.254125	17.654755	0.1422801030344763	0.0645078417022418	0.0438707232	0.0764452162	0.1217391347	-0.0597863555	-0.0033530368	0.014976052	0.1300123642	-0.0479310955	-0.0582019141	-0.0389844856	-0.0305789775	0.1729587735	0.1936616914	-0.0288362221	-0.0964665201	0.055738616	0.1423086043	0.0817428097	0.1199039945	-0.1625327324	-0.0654568267	0.058923285	-0.1166847303	-0.0611015747	-0.097473083	-0.0030519714	0.0104027704	-0.1318658415	-0.1847055511	0.0409475708	-0.0408281367	0.0258470373	0.1510559489	0.2055383573	0.0074269447	0.0115888011	-0.0409778726	-0.0725330085	0.1141992732	0.0781193852	-0.1750572391	0.1694558773	-0.0497307583	0.0720997144	-0.0044591338	-0.1689376665	0.2268404704	0.0985671411	-0.1520905852	-0.0018605992	0.2473530179	-0.3803815726	-0.3395101625	-0.0129563259	0.1141885324	-0.2630505626	-0.0711971484	0.1435203034	0.042905603	-0.199165744	0.1757079153	0.0970382431	-0.0355847396	0.024268319974638	-0.01710551422795	0.0002925986170025	0.0005889513543914	0.0103823438661123	0.0392302299194539	0.0015390109395332	0.0001077930641541	-0.0371630635598592	0.0366711354951974	0.0013447721785071	0.0013810932931541	0.0001077029603988	-0.0004833522758468	1.159992767866548e-08	2.3362942256628105e-07	0.0005584607472532	0.0003721371479923	1.3848605691584297e-07	3.118784062226025e-07	-0.0007260303840073	-0.0001299750439984	1.6893512062386024e-08	5.271201185017875e-07	0.0	0.0	0.0
885.5994234589082	0.5416269322446396	0.2933597337327395	784286.3388307506	870.5204627255359	-3.766561692019536	757805.8760238813	14.18698697978907	865.7197924804688	0.3906051635742642	749470.7590924259	0.1525723938108777	861.9387290617423	650.9899932157646	1.234952	17.384842	0.0642161085914362	0.0315669586640129	0.0853805853	0.1126102166	-0.0161457371	-0.0431655507	-0.0723531372	0.2056389417	0.0277767056	-0.1313522455	0.0582800958	-0.1493076194	0.078276996	-0.1319678111	0.0460545942	0.0198856473	0.0831793543	-0.0789322983	0.1229476501	0.1100175839	0.0321112615	-0.0267826255	0.0115218665	0.0404563803	0.1238140696	-0.1064581627	0.0045398209	-0.1388095975	-0.1595258479	0.1362307152	-0.0267474109	0.0478872448	0.0411767024	-0.1185010068	0.0122830072	0.1085630416	-0.0003460955	0.1544502308	0.0423384201	-0.0373545981	-0.1841630772	0.0651114107	-0.0263449933	0.0741273869	-0.1573742467	-0.0388374281	0.1190163089	0.0163396215	0.1171506656	-0.0363431377	-0.1376396188	0.0286037068	-0.0561177929	-0.1778535019	-0.107586436	0.0244987378	0.0400586065	-0.2095316721	-0.2076428408	0.0035041574	-0.0016898609	0.1561365215	-0.0814337744	0.092280022	-0.0471208409	0.0241699795409999	-9.834043363809997e-05	9.670840888129545e-09	0.0005841879110123	-0.0091586056823587	-0.019540949548471	0.0003818487092558	8.388005804493305e-05	-0.0505670818284613	-0.0134040182686021	0.000179667705745	0.0025570297646463	0.0004766294208626	0.0003689264604638	2.271756048318175e-07	1.361067332303478e-07	0.0004338581255767	-0.0001246026216764	1.5525813328656982e-08	1.882328731289276e-07	-0.0005961034593331	0.0001299269246742	1.6881005755295238e-08	3.553393342288889e-07	0.0	0.0	0.0
