global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
1992.068086845053	-0.2719393138215764	0.0739509904017498	3968335.262626509	2688.028587297712	4.683202950613577	7225497.686129733	21.93238987663571	1914.7462255859373	6.159990776909353	3666253.108395593	37.9454863716083	2087.87494014111	1419.0183070793948	1.230327	29.603729	0.3149827062252939	0.1363032870711363	0.0267513414	0.0832121018	0.0607540922	0.0527752705	0.0625074809	-0.041267245	-0.007987002	0.0278112463	0.0098278471	0.0226856066	0.0592688546	-0.0158152399	0.0861722563	0.0474997884	0.0586920958	0.0113130011	-0.0657615287	-0.0413635159	0.0677603665	-0.0333976968	-0.0146701897	0.0553473359	-0.0145442796	-0.0571901188	0.025630263	0.0476585764	0.0384889114	0.023855677	0.0568836558	0.0233434361	0.0044122975	-0.1519938644	-0.0753546388	0.0772598629	-0.1663989978	-0.1217110074	-0.0690139156	-0.0196544279	0.0240740976	-0.0054155895	-0.0400885178	-0.0643839319	0.0200226815	0.0224797473	-0.024159516	-0.0408594683	0.0643278843	-0.0475992598	-0.0423470959	-0.016461516	-0.0705655058	0.0741356468	-0.0181109084	-0.0071971581	0.0199450508	-0.0939921352	-0.0065373522	-0.0077548472	0.0373554934	-0.0265743019	-0.0494294573	0.0062639384	-0.0441974037	-0.1349165868	-0.0642129031	0.0150792125	-0.0058098636	0.0371570535	-0.0473020243	0.0328828444	0.0337827465	0.0623224024	-0.0380253431	-0.0302408319	0.0052572229	0.0914830353	-0.0271284712	0.0788840035	-0.0873256973	-0.0475219567	-0.000792257	-0.0338947238	-0.0198879766	-0.0292204859	0.0904372749	0.0346328932	-0.0830595748	0.0365071265	-0.0377391232	-0.0622032209	-0.0356854979	-0.0143862345	-0.0229166884	-0.0096288869	-0.0148223602	-0.0349971465	-0.1137700432	0.0673923012	-0.0329389432	0.054315831	-0.009384579	-0.0668016447	-0.0794923845	-0.0389598496	0.0276578354	0.0757575129	0.073134559	0.0288300791163038	-0.0536766071001153	0.0008311734618523	0.0028811781497801	0.0313085761267473	-0.0488752482323775	0.0023887898897765	0.0009802269390843	0.2896309741875384	-0.0610817056683359	0.0838861012088225	0.0037309747673532	0.0009820336417011	-0.0003073078056433	9.443808740930028e-08	9.643900734327245e-07	-0.0019059716406568	0.0021634863150395	3.632727894987974e-06	4.680673035363196e-06	0.0010829376206015	-0.0005561887838065	3.093459632321536e-07	1.1727538901140384e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1996.132452614103	4.064365769050028	16.519069104625622	3984544.7683791937	2706.1024581473216	18.073870849609648	7322990.513990977	326.6648074883694	1915.385090060764	0.6388644748267325	3668700.043227081	0.4081478171956367	2094.841339960854	1409.7332736082185	1.283703	30.88805	0.2001341580400612	0.1277114468045719	0.166595166	0.1500636157	0.0374830572	0.0142722332	-0.0314378815	-0.0935070561	-0.1081201627	-0.0295953262	-0.0407619855	0.1271376411	0.1623884725	-0.0145081142	-0.0292115611	0.0447499384	-0.0828437421	-0.0113834381	-0.1606946267	-0.050193195	0.078873119	-0.0268286517	0.0057099338	-0.0027978915	-0.112845179	-0.0796400026	-0.0660644218	0.0670996483	-0.0469825013	-0.0279613074	0.0813066259	-0.0524602485	-0.0129447982	-0.0127511679	-0.0132851816	-0.0586227858	0.0216606751	0.0347404898	-0.0001415271	-0.0097106538	-0.0023350902	0.0013592709	0.1781875934	0.0187629123	0.0652535723	0.0420125559	-0.084989997	0.0915414485	0.1261486852	-0.1252733394	-0.0128675674	-0.1220186331	-0.0745561714	0.0062909144	-0.0453557097	0.1065009156	0.0224675255	0.0899413615	-0.1089141008	-0.0359075982	-0.0246637854	0.0038951751	-0.0518070631	-0.0278816488	-0.0506432077	0.017614457	-0.0036969992	-0.0085002061	0.0008534716	-0.002432677	0.0460696947	0.0822802181	0.0778192012	-0.0264249725	0.0327298795	0.0253023047	0.0309646118	0.1816148338	-0.0918139238	0.0884673548	-0.082516747	-0.0181222215	0.0087681883	0.0083426336	0.0151462608	0.1298466141	0.0352969781	0.0373094459	0.0303299224	0.0511298201	0.0626043998	0.0402243135	0.0448187005	0.0895644161	-0.0140124134	-0.0006146939	0.0073270177	0.0033168034	-0.0510307348	-0.0433900055	-0.0104226961	0.0536744641	-0.0110811301	-0.0682433853	-0.0786418943	-0.0351510839	0.0324269895	0.0777844842	0.0698401994	0.0218213910702047	-0.0070086880460991	0.0004761731082388	4.912170812753246e-05	-0.0095596380507316	-0.0408682141774789	0.0016702109300562	9.138667966099546e-05	0.4035541868531567	0.1139232126656182	0.1628559817267125	0.0129784983840556	0.0004410349107092	-0.0005409987309919	2.9267962693484625e-07	1.94511792464272e-07	-0.0017672428149293	0.0001387288257274	3.123147166919236e-06	1.9245687087731042e-08	0.0011698909268994	8.695330629789988e-05	7.560877476136395e-09	1.3686447808415371e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1994.4998108407133	-1.6326417733896506	2.665519160216903	3978029.495443641	2706.2908555385043	0.1883973911826615	7324010.19477133	0.0354935770044327	1913.415232747396	-1.9698573133680384	3661157.852909772	3.8803378350295454	2086.200682417484	1421.2618567969969	1.21689	29.280426	0.1457866344681446	0.0668102150413171	0.0772591785	0.0620396937	-0.0468552844	0.0020184967	-0.0617362402	-0.1400361105	-0.0285985081	-0.1127415156	0.0085742843	0.0684284155	0.0698918048	0.0434319301	-0.0482997123	-0.0679191997	-0.0094588454	-0.0337965744	-0.0680188329	-0.0188101179	0.0355966256	-0.0101243558	0.0196283782	-0.0158987856	-0.047395896	-0.0608975112	-0.1277949305	-0.0533718115	0.0037560744	-0.0322656513	0.0059606376	-0.049114996	0.0182803596	-0.0248601014	-0.0937709327	-0.0955530764	-0.0117577346	-0.0465628494	0.0490529299	0.0241773347	-0.0933113341	-0.1459548114	-0.0204522421	-0.009925739	-0.0646842091	-0.0239155647	0.0505599696	-0.0296520372	0.1098758719	0.0047746895	0.0306601688	-0.0431179995	-0.0498859788	-0.0029645131	0.0372260868	0.0454603422	0.0841145049	0.0978891417	-0.0341704727	0.0809810652	0.0297318614	-0.0737056456	-0.0101605282	0.0164872562	-0.0137011643	-0.0585059235	-0.032588527	-0.0019729641	0.0337231914	0.0357594883	0.0121436402	0.0326811046	-0.0519140995	0.0068799963	0.0480343672	-0.0252745003	0.0027049834	0.0957249374	-0.0546608116	0.0299468983	-0.0669448097	-0.0176609494	0.0037651709	0.0840928122	-0.0636926107	-0.0227315079	0.0455027181	0.0887385974	-0.0031554562	-0.1299200756	0.0028010344	-0.0525041382	-0.0213476219	0.0145743827	-0.0337298112	0.060874068	-0.0236027587	-0.0142312093	-0.0095010818	0.0861420158	0.0271923911	0.0530272111	-0.0127728206	-0.0696177779	-0.0776534394	-0.0312459714	0.0370681691	0.0793936715	0.066055961	-0.0069796405271915	-0.0288010315973962	4.871538188881404e-05	0.0008294994210742	-0.0093251020563229	0.0002345359944087	5.500713267327798e-08	8.695752836083757e-05	0.366203243974077	-0.0373509428790796	0.1341048158971373	0.0013950929339562	0.0007978631185439	0.0003568282078347	1.2732636990652386e-07	6.365855559325973e-07	-0.0008011392188791	0.0009661035960502	6.418240480262145e-07	9.33356158301128e-07	0.0009048202508391	-0.0002650706760602	7.026246330706446e-08	8.186996863285318e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1987.2222569036217	-7.277553937091625	52.96279130727781	3949052.298333124	2704.07866960798	-2.212185930524356	7312041.451428862	4.893766591209912	1903.053490125868	-10.361742621528036	3621612.586280247	107.36571015479072	2095.060293193548	1393.906755613958	1.469175	35.350811	0.2302087460844301	0.1036045097646962	0.0299511255	-0.0340365291	0.14327648	0.018806599	0.0372627106	0.0672825255	0.0200268958	-0.0580886668	0.0261593909	0.0110792415	0.1597009547	0.0884605842	0.0053582648	-0.1066238581	0.0982662752	0.0621744097	0.0368076584	-0.0136074078	-0.0429294093	-0.0417840442	0.0041831471	0.00021274	0.0018114233	0.0103824009	0.0512005554	0.0471913694	0.0624164454	0.0586893962	0.0436458456	0.0788722415	0.0081179319	-0.0880776592	-0.0269519327	0.0387160497	-0.0125629389	0.0266143504	0.0167549721	0.009769286	0.0116424519	0.0200514156	0.0345676908	0.0327983789	-0.038863841	0.1020747087	-0.0686341036	-0.0612439843	-0.0924267344	-0.1225897353	-0.0518133524	-0.0291351771	-0.0311813579	0.090352778	0.0131053425	0.0263281177	-0.0240436261	0.0165780012	0.0262087997	-0.0560897238	0.0625398921	0.0590288069	-0.0275519581	-0.0609162594	-0.0272761572	-0.0382558791	-0.0692410618	0.0247881541	0.115843693	-0.0546935389	0.0112952355	-0.0305131237	0.043034473	-0.0559873585	0.057057553	0.0202314103	0.0179057859	0.0247758394	-0.0440674966	-0.0324221005	0.0047209735	-0.0723173698	-0.0204412188	-0.1054356657	0.1123592462	-0.0220495205	0.0543031248	-0.0116873198	-0.0980510393	-0.0203206478	-0.0096840102	-0.1400327541	0.0092650406	0.0036948523	-0.0252220952	-0.0852482629	-0.0100717985	0.0093762341	-0.0635577156	0.0427402384	0.1058667309	0.0523741431	-0.0144589085	-0.0709234662	-0.076528754	-0.0272552159	0.0415630576	0.0805764318	0.0618083875	-0.043846991986399	-0.0368673514592075	0.0019225587062553	0.0013592016036167	0.0381203358654431	0.047445437921766	0.0022510695795881	0.0014531600064941	0.3044129576050807	-0.0617902863689963	0.0926672487578726	0.0038180394895625	0.0009370034029006	0.0001391402843567	1.9360018730863343e-08	8.779753770473041e-07	-6.695500779141383e-05	0.0007341842110876	4.482973068348287e-09	5.390264558104482e-07	9.60313395942792e-05	-0.0008087889112448	6.541395029525825e-07	9.222018184271777e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1980.1714365307168	-7.050820372904809	49.71406793096951	3921078.918052123	2667.819047154018	-36.25962245396204	7117258.468357772	1314.760220503868	1904.901175672743	1.8476855468750275	3628648.489079399	3.4139418801308685	2077.039183394046	1386.4147112237572	1.268354	30.518728	0.3235582965555994	0.1446728437835597	0.0836234241	-0.0191799689	0.0384545722	0.0731185365	0.0621496347	-0.0243168505	-0.0283259458	0.0071803825	-0.0620890059	-0.0390887377	-0.0632645206	-0.0786770198	0.074524674	-0.0434316669	-0.0816558484	-0.0420766186	-0.0565933926	-0.0167665048	-0.0043003304	-0.0123601526	0.0986423464	0.045838273	0.0538396753	-0.0033629625	0.0938976663	-0.0254174554	0.0635966943	0.0042924343	0.0624713292	0.0474169254	0.0171124902	0.0258373084	0.012778502	-0.1109202013	0.0873447197	0.0335408202	-0.1270410239	-0.0366516274	0.1428921957	0.0538630423	-0.068069463	-0.0033964168	-0.0628822486	0.0130992345	-0.0256000846	-0.0028191661	0.0439862235	-0.0331341659	0.0642467407	-0.0036157195	0.024166693	0.0584277304	-0.0227379272	0.0700237568	-0.1002939201	-0.0512994382	0.0481971599	-0.0418747922	0.0344701576	0.0609663172	-0.0552741875	0.0305480533	0.098655189	0.0742394129	-0.0114643513	0.0854315678	-0.0328811939	0.1011226276	-0.0799777793	0.0881400392	-0.0960307752	-0.0447686453	0.1000562606	0.0226117248	-0.0373000078	0.009534153	-0.0884044825	-0.0155562683	0.1239999129	0.056273067	0.0153031235	-0.0959620964	0.0751218959	-0.0024105323	-0.1095199246	-0.1501896938	-0.0888798643	0.0167243344	-0.0084026246	0.0890698533	0.0791208429	0.0290478444	0.0433093309	-0.0703616422	0.0335078422	0.0430675194	-0.0519174492	-0.0513800194	0.0230109229	0.0517153317	-0.0161386543	-0.0721591615	-0.0752698111	-0.0231897558	0.0458939156	0.0813264124	0.0571272725	-0.0658845850885256	-0.0220375931021266	0.0043407785522871	0.0004856555097348	0.0291278595547339	-0.0089924763107091	8.08646301986661e-05	0.0008484322022403	0.2194473956704143	-0.0849655619346664	0.0481571594665273	0.0072191467148736	9.77365586314488e-05	-0.0008392668442691	7.043688358894997e-07	9.552434893118628e-09	0.0014979202548479	0.0015648752626393	2.2437650898835976e-06	2.4488345876204613e-06	-0.0016510798576592	-0.0017471111972534	3.052397535568485e-06	2.726064696367924e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1985.321807962088	5.150371431371241	26.526325881085043	3941502.681169854	2684.200394984654	16.38134783063606	7204931.760435772	268.34855674828475	1907.0681857638888	2.167010091145812	3636909.0651527694	4.695932735127781	2075.0743465709484	1400.918167461475	1.322202	31.814407	0.1300194982438009	0.075017724719633	-0.0315331842	-0.0595125178	-0.1171675113	-0.0262611665	0.0566346538	-0.0081499309	0.0678801782	-0.0683476106	0.0605811929	-0.1186400388	-0.000143985	-0.0512891284	-0.0315113062	-0.0632982894	0.0690947701	0.0493983924	0.0440028655	0.0500487734	-0.0459762227	0.0102049726	-0.0067665663	0.0163157166	0.086549862	0.0867588942	-0.0499974128	-0.0237376504	0.0012895798	0.0532333527	-0.0594927638	-0.0649020465	0.0183048273	-0.0116873026	0.0532258561	0.0147368508	0.0923387067	0.0565166975	0.0628042693	-0.0550390731	0.04132357	0.01023752	0.0396342801	-0.0127614409	-0.0895118688	0.0647304462	0.0707611276	-0.0792335086	-0.0235441661	0.0968122645	0.0401258705	0.0747933282	-0.0270936672	0.0073715624	0.0482041438	-0.0493056785	-0.0275035467	0.0401411997	0.0935503983	0.0003477792	-0.0123883923	0.0456054286	0.0004577549	0.0443517917	0.0621839484	0.0033773311	0.0817176946	0.0644568196	0.0568378526	-0.0686383156	-0.0728971186	-0.0781990517	-0.091113253	-0.0749515479	-0.0584728439	-0.0013425455	-0.0344957102	-0.0676110169	-0.0113290594	-0.060711277	0.1286552225	0.0204590918	0.0065877086	0.0078407854	0.022931362	-0.0504254603	-0.0723621707	0.0336492271	-0.0411022626	-0.1423321014	-0.0077684796	0.005776819	-0.0197904564	-0.0612503651	0.0852881557	0.0936272621	-0.038845342	-0.0213724876	0.0774206219	0.0604868662	0.0290642798	0.0510508491	-0.0178113211	-0.0733236445	-0.0738788195	-0.0190607341	0.0500436514	0.0816395852	0.0520454508	-0.0692915243824359	-0.0034069392939102	0.0048013153512417	1.160723535238999e-05	0.0346713170697796	0.0055434575150456	3.072992122111663e-05	0.0012021002273531	0.1533587691883369	-0.0660886264820773	0.0235189120869615	0.0043677065502875	0.0005228992398085	0.000425162681177	1.8076330546565894e-07	2.7342361499230725e-07	0.001626212890943	0.0001282926360951	2.6445683666691898e-06	1.645900047622978e-08	-0.001104925675876	0.0005461541817831	2.9828439027927654e-07	1.2208607492100354e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1980.097741446252	-5.224066515836057	27.29087096187948	3920787.065680549	2653.927810058594	-30.272584926060063	7043332.821002404	916.4293981055188	1904.9912055121529	-2.076980251735904	3628991.493078645	4.313846966100939	2066.017900291296	1398.6563511950503	1.122061	26.998676	0.0707623568957251	0.0389468731270311	0.028842843	-0.0678997933	-0.0137300548	0.0412786837	0.0297035145	-0.0354657707	0.0429413353	0.1264042087	-0.085901355	-0.0751558863	-0.1039409844	-0.0322454751	0.074534859	0.0115200934	0.0360743852	-0.0291764914	-0.0226287914	0.0106214734	-0.03514648	-0.0068445893	0.0058893823	-0.0276815515	0.0961625702	0.1008126467	-0.0324197817	-0.1032006405	0.0137417157	0.086189813	0.0309649267	0.0111831327	-0.022752909	-0.043322837	-0.0579008084	0.1323006053	0.0393642312	0.0305645082	-0.0692616513	0.0257310696	0.0063018658	-0.0722716314	-0.0354843781	-0.0199100163	0.0835110975	0.0947660966	0.138926313	0.0258644165	0.0694216149	0.0854083162	-0.0150585945	0.099501075	0.0565303099	0.0683187874	-0.0023061893	-0.0995086342	-0.0039520974	-0.0820691619	0.0642200364	0.0448668046	-0.0578668979	0.0482556632	0.0752406188	0.0272981458	0.0602327883	-0.0511228406	0.0040323439	0.0917386938	0.0298953158	0.0360199496	-0.0590613644	-0.0122578385	-0.0495569474	0.0089169555	-0.004607081	-0.1094809302	-0.0249150115	-0.0310682423	-0.0551812876	-0.070259781	0.0922299421	0.0556774584	0.0068511787	-0.0215466208	0.004476973	-0.0726094848	-0.0408785305	-0.0387537177	-0.0725307822	0.0004129226	-0.0099266806	-0.0804529327	-0.0529452941	-0.0901995327	-0.0180869219	-0.0388864817	-0.0737509593	0.0180676914	-0.0136068597	-0.0169976116	-0.1240461281	0.0503807682	-0.0194761753	-0.0744157659	-0.0723582192	-0.0148794683	0.0539958877	0.081514268	0.0465985677	-0.0653190203132823	0.0039725040691536	0.0042665744146869	1.578078857944192e-05	0.0128532703600825	-0.0218180467096971	0.0004760271622265	0.0001652065589493	0.1856211068436764	0.0322623376553394	0.0344551953058715	0.0010408584309871	0.000522752408478	-1.4683133050001285e-07	2.1559439616403995e-14	2.732700805695498e-07	0.0014122269878491	-0.0002139859030939	1.994385065209342e-06	4.5789966722912006e-08	-0.0010648690410697	4.005663480630009e-05	1.604533992005292e-09	1.1339460746287025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1982.0867411284	1.9889996821480052	3.9561197355848665	3928667.849357001	2677.495191127232	23.56738106863804	7168980.498509452	555.4214504343988	1906.5983618164064	1.6071563042535215	3635117.313281004	2.5829513863018385	2084.940851182958	1412.3839568716428	1.042048	25.073429	0.0846203995164601	0.0378958384125352	-0.0019655945	-0.0522633457	-0.0218744565	0.1053103603	-0.0264919059	0.0682182807	0.0098220983	-0.0140841938	-0.0635074551	-0.0509855239	0.0424308083	-0.0143680864	-0.0026737667	-0.0645736535	-0.0106928172	-0.0020197956	0.0451747995	0.0041930831	-0.0161831942	-0.0001030421	0.1156951429	-0.021016683	-5.42798e-05	-0.0243202312	-0.0087479886	0.0283885682	0.0462735656	0.0173687512	-0.0203243273	0.0173376826	0.0822381733	0.0445289987	0.0427416872	0.0050829045	-0.029702607	0.050316432	-0.0220625791	-0.1086733927	-0.0545207674	-0.1090172958	-0.0677050018	0.0606057457	-0.1027185628	0.101395288	0.1533468019	-0.0095396173	-0.0814242516	-0.0502385455	0.0123746376	0.0050011922	0.0459478712	0.0417073864	-0.0223821065	0.0561008054	-0.0358083292	0.0230890943	0.0203203858	-0.029275787	0.0496967243	0.0315040897	-0.0604010996	0.0113284307	0.0197697621	0.0084788243	0.0760818017	0.0443882904	0.0169993289	0.013296954	0.0178998411	-0.0689655407	-0.1031550701	0.043158824	0.0217485696	-0.0309329098	-0.0252368321	-0.0394483631	-0.0250824194	-0.056764957	0.0581202022	0.0095370501	0.0310611897	-0.0324107192	-0.0219601855	-0.0263816688	-0.1055837037	-0.0672767717	-0.0509571502	-0.0210040625	0.0251062941	-0.0122081158	-0.0005371035	0.0499140353	0.0793243255	0.1136514939	-0.05254122	0.0352050026	0.0635775566	-0.0155113775	-0.032089443	0.0497051625	-0.0211324865	-0.0754344479	-0.0707106781	-0.010657419	0.0577350269	0.0809511339	0.040824829	-0.0550407546687381	0.0102782656445441	0.0030294846745042	0.0001056427446598	0.029387479618947	0.0165342092588645	0.0002733800758159	0.000863623958354	0.1990407097434428	0.0134196028997664	0.0396172041351734	0.0001800857419874	0.0010340661424046	0.0005113137339265	2.614417345019618e-07	1.0692927868675305e-06	0.0010489433125948	-0.0003632836752543	1.1002820730373522e-06	1.319750287062717e-07	-0.0010780380661545	-1.3169025084800064e-05	1.734232216840933e-10	1.1621660720781342e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1978.0250225106745	-4.061718617725546	16.497558129578323	3912582.9896783545	2679.209245954241	1.714054827009022	7178162.183606693	2.937983949992929	1899.2327544487848	-7.365607367621578	3607085.0555711184	54.25217189396128	2072.9969388320565	1381.7880777450505	1.200551	28.887266	0.2843687396258857	0.1408458575146567	0.0876418634	-0.0285909085	0.0443188668	-0.0622984922	-0.0520209933	-0.0570227923	0.0571124033	-0.0592082981	-0.0920213279	-0.0260687227	-0.0199887897	-0.0765630544	-0.0827053117	0.0300283475	0.0238884452	0.0993867434	0.001905602	-0.0107720086	-0.063027854	0.0001511561	0.1255227498	0.0685527327	-0.0095369691	0.0149654246	0.0263754281	0.037761419	-0.011777791	0.0302743273	-0.0404091904	-0.019813858	0.0209096483	0.0461989239	-0.0848560313	-0.0056232086	0.0383292334	0.0621725393	0.1164732579	0.053125179	-0.0768819918	-0.0193559908	-0.0068669814	0.0651824976	0.0140606694	0.0400832595	-0.0623662952	0.0527424641	0.0259743728	0.0569843569	0.0222954523	0.0570812335	0.0132025712	0.0538730863	0.0148253065	0.0997693057	-0.0471167478	0.0229028018	0.0486299976	-0.0148119904	0.0279645123	-0.0613224625	-0.0183535293	0.0335149783	-0.014463805	0.0063930592	0.0132995801	-0.0693834542	0.0449323651	-0.048578252	0.0002744613	-0.0639394069	0.0930650341	-0.0492922323	0.0278673915	-0.0188455123	-0.0300896714	0.0154028907	-0.0573065051	-0.0668928212	-0.015106241	-0.0336684977	-0.0115948437	-0.0481224941	-0.0017033332	0.0920725026	0.0004764911	-0.0121465251	0.1340336579	0.0074602659	0.0375571906	0.0439747802	-0.0781696918	0.0004324846	0.0254184172	-0.0420953421	0.0101334503	0.0190211054	0.0704063555	0.0306649958	0.1110819153	0.0490241061	-0.0227795284	-0.0763786853	-0.0689390864	-0.0064061583	0.0612463124	0.0799532077	0.0347647336	-0.0276765800188627	0.0273641746498753	0.0007659930815405	0.0007487980542688	0.0301251992209188	0.0007377196019718	5.442302111334311e-07	0.0009075276281	0.3050949907479463	0.1060542810045035	0.0930829533794894	0.0112475105193822	0.0021598906792193	0.0011258245368147	1.2674808876940338e-06	4.665127746178409e-06	0.0006123934531874	-0.0004365498594074	3.750257415067882e-07	1.905757797486207e-07	0.0003638388250141	0.0014418768911686	2.0790089692860267e-06	1.323786905876409e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1978.722547150332	0.6975246396575585	0.4865406229294068	3915342.918601098	2661.563196498326	-17.64604945591509	7083918.648954386	311.38306140060126	1901.4302658420136	2.1975113932287518	3615437.0558600314	4.829056323370168	2073.313850876606	1376.0572650787428	0.963639	23.186768	0.0847280334953475	0.0422471936383899	0.0590924495	-0.0528961592	0.067366241	-0.0231869299	-0.0212524616	0.0058367405	-0.0267189992	0.0935020981	-0.0786605752	-0.0288218458	-0.0423651508	-0.060450441	-0.0198560827	-0.1075998071	-0.0081196439	0.0327966631	-0.0415689366	0.016780847	-0.0588013943	-0.0034830855	0.0626956897	0.0765392309	0.0661367994	0.0590797859	-0.0794542392	0.02069947	-0.0349363756	0.0481098867	0.0733690912	0.0186546657	-0.1340499426	-0.0112620743	0.0222564916	-0.0195832179	0.0648829976	0.0399331208	-0.046266639	-0.0136415135	0.0593814626	0.0627808356	0.1213475231	0.041844151	-0.0619241633	-0.0164031619	0.0813720424	0.0447708731	0.0342687201	-0.0320544587	-0.0062823258	0.0578600367	0.0615090365	0.0399247965	0.0053538412	0.0117129312	-0.0408859426	0.0505268516	0.1075740761	-0.0025503117	-0.0894406112	0.0349814012	0.0631639642	0.0061552406	-0.0365900174	-0.0038925371	0.1039084522	0.0450165743	-0.0694441294	-0.045621994	-0.031415267	0.1536704232	0.0426768992	-0.0632445907	-0.0659781254	-0.0452094223	-0.0237294438	-0.0071722977	-0.0472199438	-0.0910862594	-0.0001117584	-0.0011671309	-0.0155332028	-0.0186288033	-0.0262432436	0.0100210969	-0.0238986361	-0.0318868341	0.1029975423	-0.0160579588	0.0485236052	0.0043984044	-0.0260417799	0.0318348451	-0.0318747583	-0.0455031769	-0.0405924459	-0.0783443464	0.0153943896	0.0545759968	0.0289182194	0.0483376736	-0.0244165784	-0.0772475461	-0.0670465522	-0.0021373389	0.0645158866	0.0785258491	0.0284607885	-0.0541640853533635	-0.0264875053345008	0.0029337481421664	0.0007015879388452	0.0417179251409436	0.0115927259200248	0.0001343912942568	0.0017403852780653	0.2736065349832444	-0.0314884557647019	0.0748605359855373	0.0009915228464455	0.0020958607940705	-6.402988514879991e-05	4.099826192168507e-09	4.392632468121827e-06	0.000821850990919	0.0002094575377316	6.754390512745422e-07	4.3872460112584666e-08	0.0003341393183721	-2.9699506642e-05	8.820606947782021e-10	1.1164908408217163e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
