global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
923.5730769927538	-6.465820902903715	852987.2285458632	41.80683994842661	1151.1773237670209	1.9100917665298311	1325209.2307554004	3.648450556565051	880.9566634564742	-2.273905471366561	776084.6428883636	5.170646092710782	900.6220382828727	810.4531377582704	1.548535	25.961634	0.0635368826802368	0.0459905387141304	0.146328095	0.0083730272	-0.2264876595	-0.1216373979	0.1031795881	-0.1339463062	0.1080677714	-0.1589369642	-0.0557052605	0.1413277859	0.0420750922	0.0566366847	-0.1114055556	-0.0670442578	-0.195513928	0.1059823753	0.0475281734	-0.0143085861	0.0122763904	-0.0484197823	-0.1476787871	-0.0865157759	0.0459525192	0.0271529985	-0.007966163	-0.0310831029	-0.0286362951	0.1805114134	0.1472996452	0.0525138293	-0.0467286196	0.0344095622	0.164361348	-0.0325003135	-0.011472852	0.0163704733	0.1176842372	0.1588334119	0.1070686355	-0.0900749071	-0.0759559864	-0.0407169009	0.1548413059	0.0039033105	0.0951254076	0.1300373992	0.0535794758	0.0589225441	-0.1112411474	-0.0980902802	-0.0492262302	-0.1227229201	-0.0302233859	-0.1099514333	0.1248759909	-0.1444914973	-0.0808998891	0.0503378614	-0.0631559306	-0.0618978188	-0.0798048208	-0.023350626	0.1678456065	0.1765941778	0.2162060291	0.2001790228	-0.1193758156	0.016567365	-0.0231190279	-0.1731105576	0.0030450685	-0.0858120705	-0.0745041258	-0.0096714373	0.120425952	-0.0189023622	-0.0073664436	0.1444194392	-0.0086623342	-0.0126147455	-0.1400123967	-0.1352764226	0.033909108	0.1262773762	0.1324244313	-0.0576965777	-0.1256981169	0.0948644141	-0.2221354035	-0.0563932375	0.0654933511	-0.0912488104	0.1026132851	0.0208814804	-0.0094694916	0.0328189518	0.1524953159	0.0399632705	0.0093586783	0.1448136144	0.1034414224	0.0366662233	-0.0446835199	-0.1082719048	0.0058427868340373	0.0047085072630608	2.217004064629631e-05	3.413815798799962e-05	0.0345177100235929	0.0021344758474129	4.55598714318902e-06	0.0011914723052728	0.0864663750896994	0.0418439102674383	0.0017509128264694	0.0074764340211525	-0.0007369995631801	-0.0002630004197782	5.431683561276582e-07	6.916922080350941e-08	-6.900589050040651e-05	3.399821058679349e-05	1.155878323103957e-09	4.761812923754093e-09	1.597457123936525e-05	-1.1556815010993395e-09	1.3355997319832229e-18	2.5518692628155545e-10	0.0	0.0	1.0	0.0	0.0	0.0
925.9986875759982	2.4256105832444064	857473.5693924712	5.883586701547269	1153.5819012916695	2.40457752464863	1330751.202987703	5.781993072045333	879.8638105202875	-1.0928529361866597	774160.3250632804	1.1943275401318028	899.1031935769626	807.0081565079677	1.062412	17.811642	0.021644302664972	0.0129523255608698	0.125700201	-0.0303134692	-0.1911245475	0.0554833703	0.0601121285	-0.1604703172	0.0565882423	0.1055683907	0.0854721285	-0.062027635	0.1497659132	-0.0329465314	0.0510149222	-0.1168905471	-0.1810187375	-0.030965558	0.0152847021	0.0226839294	-0.0482493247	-0.0134971325	-0.1181006389	0.1555515224	0.0901312287	-0.0280527151	0.0069247636	-0.087430675	-0.0336754738	-0.0208023599	0.0112712064	-0.0141475837	-0.1362594925	-0.0231764757	0.1148063337	-0.0752719762	-0.0654806363	-0.024343452	-0.0648010743	0.0735392551	-0.0125001987	-0.0195085916	0.0715856799	-0.096678116	-0.0225473553	0.200306633	-0.0170022325	0.1357087145	-0.0191398998	-0.0101450033	0.0973624863	-0.1474755232	-0.0242536176	-0.1495769815	-0.0373747415	-0.1032103577	-0.0138964948	0.0319051678	0.0392349244	-0.0694585723	0.1396227093	-0.0732062666	-0.0408878349	0.065671757	-0.0435200232	0.1123722033	0.1022938859	0.0969885226	0.0610790603	-0.1257723135	0.1031124402	-0.0035901334	-0.0721391871	0.0732723042	0.0247968139	-0.0213422544	0.1382953169	0.0056645423	-0.0021280717	0.1103064661	-0.0160023084	-0.0037467094	-0.1163345074	-0.1015907289	-0.0139082873	0.1706255304	0.0311820425	-0.0296454081	-0.1593446401	0.0556631	-0.054042332	0.057886023	0.1363298347	-0.0871933431	0.1039301132	-0.0075651141	-0.0600702104	-0.0402442871	0.111274701	0.0685993503	0.1276947236	0.0674504121	0.1013839798	0.0301376669	-0.0540487397	-0.1150284477	0.0058767313157943	3.3944481756999906e-05	1.1522278417512995e-09	3.453597095803741e-05	0.0261809076773289	-0.0083368023462639	6.95022733606729e-05	0.0006854399268088	0.0866369911510105	0.0001706160613111	2.9109840377315564e-08	0.0075059682357002	-0.0006579974196558	7.900214352429998e-05	4.32960604273691e-07	6.241338681434092e-09	-0.000252005020302	-0.0001829991298015	3.3488681508140475e-08	6.350653025741145e-08	1.591704905245893e-05	-5.7522186906321545e-08	3.308801986485789e-15	2.533524505383837e-10	0.0	0.0	0.0	0.0	0.0	0.0
928.9058010837912	2.9071135077929284	862865.9872871198	8.451308947192105	1146.957650437867	-6.62425085380255	1315511.851897952	43.88069937410382	880.8348456195644	0.9710350992768326	775870.0252576418	0.9429091640275682	899.1014860677575	810.2003760555154	1.153646	19.341198	0.0230960526046732	0.0163535714311742	0.0589373915	-0.1152810472	-0.00052343	0.1936928981	-0.0694203115	-0.0780050409	-0.0525104335	0.1084028212	0.0542929181	0.0002435156	0.1567297229	-0.049661566	0.0473181352	-0.0240924928	0.1286006805	0.0148855926	-0.0225279063	-0.079108698	0.0738281681	-0.2170293145	0.1409505835	0.0943182653	-0.0115744676	0.0934573043	0.0735454686	-0.0897498758	0.0798788639	-0.0466351257	0.1350701871	-0.0934921927	0.0946990271	-0.0333594893	0.1181725582	-0.0125051929	0.1215361666	-0.0197552724	-0.2592172521	-0.1930224412	-0.1054178537	-0.0516218427	0.1150517918	-0.0417963219	0.2245563671	-0.0076014905	-0.0886792289	0.061118425	-0.1157362082	-0.0520682839	0.1169062339	-0.0179572408	0.0152255014	0.1388884914	-0.0818877751	0.078850348	0.0160173685	-0.0901839798	0.129902166	0.0427196541	0.1800207595	0.1145183533	-0.0629626927	-0.0404080223	0.0692361396	0.0050726819	0.0614763898	-0.2075218992	-0.0236038572	-0.120381533	0.1757895198	-0.0149075586	0.088528065	-0.0144666824	0.0385814782	-0.1155212533	-0.0678729428	-0.0985847764	-0.0159409312	0.0475926097	-0.12041819	0.0068955385	-0.0019660735	-0.0352166178	-0.0557736826	0.0649555153	-0.0989051799	-0.1185768791	0.0810271653	-0.1146527729	-0.1500776264	0.0798588649	0.0579730314	-0.0942815382	0.1270103307	0.039944661	-0.0813169002	0.0202476477	-0.0183885897	-0.0473295641	0.1193654905	0.0599531663	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	0.0058717001652865	-5.031150507799759e-06	2.5312475432133768e-11	3.447686283102551e-05	0.0240681569564316	-0.0021127507208973	4.463715608652062e-06	0.0005792761792794	0.0734597379861341	-0.0131772531648764	0.0001736400009712	0.0053963331049914	-0.0005019979676492	0.0001559994520066	2.520019595239273e-07	2.4335829026359492e-08	-0.0002520037735556	1.2467464000206691e-09	1.5543765859644989e-18	6.350590188626212e-08	1.5936701667293364e-05	1.9652614834434444e-08	3.8622526983063283e-16	2.5397846003231107e-10	0.0	0.0	0.0	0.0	0.0	0.0
930.47451271736	1.568711633568796	865782.8188166085	2.460856189294081	1145.4454431048894	-1.5122073329775958	1312045.2631297563	2.2867710179112133	881.927157468804	1.0923118492396495	777795.5110810046	1.1931451759893432	899.8952536407194	816.3535619331749	1.210105	20.28775	0.0221926117573546	0.0139088410743895	-0.1159752446	-0.0570174484	0.0050719806	-0.0509628115	-0.1164829546	0.0531966889	0.038138701	-0.0048783871	0.0324069321	-0.0037826626	-0.0277007434	0.0298630331	0.1009140589	0.0591071804	0.1511221302	0.0894627829	0.0244776396	-0.00119305	0.0802138313	-0.0997124895	-0.1453853833	0.0280582657	-0.1303112943	-0.03402393	-0.0402843367	0.1146817462	-0.0472819686	-0.1324918515	0.0583004724	0.0419880379	0.0920491208	-0.0605539377	0.0578714594	0.0957593343	-0.0770151732	-0.0998276906	0.0395234522	-0.0749409913	0.0601263316	-0.0176552369	0.0717289171	0.1040789179	0.2013728674	-0.1242123363	-0.1917020519	-0.1077769362	-0.0832722507	0.0276302423	0.0049266513	0.0133877277	-0.0101514407	0.1061153383	0.1025235644	0.0077742033	0.1370362388	-0.1332919839	0.1213362646	-0.0350058921	-0.1155078695	-0.0089053251	0.095894112	0.0410920051	-0.0390586607	-0.1710157907	0.0390998778	0.0973749	0.0495973341	-0.0116183204	-0.0092703573	-0.0176664949	-0.010157155	0.0108806768	0.0920106254	-0.1001992105	-0.0688668325	0.0945168905	-0.0063981209	-0.1253677444	-0.0312671137	-0.042764822	-0.0139363517	-0.0324550745	-0.0611643779	0.0198127503	-0.0056928465	-0.0075147229	0.0482902283	0.1243773964	-0.0641802326	0.1786736326	0.0684549976	-0.0522345122	0.0758446463	0.0004274076	-0.1201073796	-0.1435722963	-0.1136880525	-0.0288727342	0.1282854899	-0.1172803012	0.0970621018	0.016850859	-0.0717238087	-0.124700488	0.0058662876839008	-5.412481385700177e-06	2.9294954750550904e-11	3.441333119028621e-05	0.0271894287424458	0.0031212717860142	9.742337562168274e-06	0.0007392650353405	0.0694203464729597	-0.0040393915131744	1.631668379670544e-05	0.0048191845044257	-0.0005539660745713	-5.196810692209997e-05	3.068784117759352e-07	2.700684137066815e-09	-0.0002520733411723	-6.956761670000963e-08	4.8396532933194556e-15	6.354096932976675e-08	0.0002644297466641	0.0002484930449968	6.174879341178497e-08	6.992309092084012e-08	0.0	0.0	0.0	0.0	0.0	0.0
930.0686017382532	-0.4059109791068067	865027.6039393494	0.1647637229594465	1150.132439392435	4.686996287545526	1322804.628142793	21.967934199465542	883.1758056746131	1.2486482058091042	779999.503729002	1.559122341870295	901.7259875893952	820.4328628519585	1.116572	18.719648	0.0291766602304344	0.0141682658707911	-0.1085148999	0.0791803193	-0.0663607442	-0.0004107482	0.0213896155	0.0797526339	0.1226125735	-0.0176816612	-0.0464567017	0.0379322842	-0.1657369076	0.0783548129	-0.0121627537	0.0367934543	0.0132376683	0.009383057	0.0094195841	0.0949232624	0.023350478	0.009460352	-0.0189184255	0.0202516446	-0.0563016009	0.0174340972	-0.0607206268	0.1840529552	-0.0148394081	0.0407560771	-0.1604323753	0.0167787999	0.0508873903	-0.0934278276	0.0565252179	0.0259247495	-0.0155715581	-0.0336196716	-0.0891877652	-0.0506404345	-0.0065529941	-0.0546095781	-0.1072656394	0.039896253	0.0534466705	0.0469580178	-0.0017548812	-0.1227916982	0.0670919998	0.0730367369	-0.0923424321	0.0338900194	-0.0252417003	0.0402964675	0.0172032532	-0.0006973127	0.0115999389	0.1314430328	-0.0069883076	-0.00752888	0.083949921	-0.0251120435	-0.0001631371	0.1216620042	-0.0757978612	-0.1232256384	-0.0002169469	9.73349e-05	-0.1435517121	0.0051903217	-0.0278668227	-0.0491548499	-0.0246799103	0.0573999549	0.1204464479	0.0762696441	0.0218596722	0.0387657731	0.0041381586	-0.0732093688	0.1125916	0.0101160528	-0.0292895078	-0.0655090361	-0.0350084316	0.0816499634	-0.0758283117	-0.0071443516	-0.0062079284	0.0057987097	-0.1681545857	0.1445422843	-0.0247529267	-0.0050397322	0.0869277693	0.0380650893	-0.0567790145	-0.0441308344	-0.2276208674	-0.0597769033	0.018137854	-0.0040829969	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.0001448929531591	-0.0060111806370599	3.6134292651363866e-05	2.0993967875165147e-08	0.0337691812955966	0.0065797525531507	4.329314366069443e-05	0.0011403576053748	0.0764309502924334	0.0070106038194737	4.914856591361925e-05	0.0058416901626044	-0.0003879693844855	0.0001659966900858	1.5052024329805777e-07	2.7554901119441127e-08	-0.000252046389586	2.695158630002187e-08	7.263880040875267e-16	6.352738250333769e-08	0.0002389509239212	-2.5478822742900012e-05	6.49170408364119e-10	5.7097544042795115e-08	0.0	0.0	0.0	0.0	0.0	0.0
930.1748522048254	0.1062504665721917	865225.2556742687	0.0112891616468084	1154.1703842938955	4.037944901460605	1332109.2759811184	16.3049990272317	882.3817136034228	-0.7940920711903345	778597.4885017128	0.6305822175273553	901.3181513391592	812.4985637460253	1.20692	20.234362	0.0406136841146799	0.0205264391942028	0.0690092222	0.1506957191	-0.0211793235	0.0404691781	0.1221125644	0.0012725291	0.0398491594	0.0822638557	-0.0960526154	0.0740368234	-0.1040508077	0.0346603352	-0.094874101	-0.0695086548	-0.1064947983	-0.0490349243	-0.0559425178	0.0254558956	-0.0217128369	-0.0510417688	0.0296191681	-0.1500870325	0.0400288692	0.0392323689	0.1490397046	-0.0093925254	0.0931859279	0.0365566839	-0.0763726023	0.0731528504	-0.0247818971	0.0943841639	-0.1447519121	-0.2028046156	0.1192258466	0.0954176507	0.0069326397	-0.0224539873	-0.0373813005	-0.0007268671	0.1425742599	-0.0181101813	0.0284559107	0.0641374708	-0.0783883332	0.0070093718	0.1394503164	0.0331146731	-0.0668897597	-0.0430636604	0.1004898103	-0.01161778	-0.0599331358	-0.0221935461	0.0129538865	0.0017433546	-0.1127980033	0.0465119752	0.0572181427	-0.0634420611	-0.0289173024	-0.036773724	0.0836891242	0.0015455097	-0.1600479115	-0.1286355594	0.0198310378	-0.0258349539	-0.0202375101	0.0269681318	-0.0374928652	0.0157657014	-0.1303897485	0.1166507373	-0.1130132572	-0.0035747085	-0.002606942	0.0892996997	0.1349543813	0.0796645182	0.0298937695	-0.0737759962	0.001283628	0.035930651	-0.0424664355	-0.1801415149	0.1384700298	0.0922761042	0.0411937981	0.0432486871	0.0450466509	0.1202172769	0.0228271379	-0.1551177348	-0.0796110893	-0.1429436909	-0.0135268559	0.0330062384	-0.0718445303	-0.0621648719	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0108497605411059	-0.0107048675879468	0.0001145941900754	0.0001177173037993	0.0461120752963779	0.0123428940007812	0.0001523470323145	0.0021263234881388	0.0790993941813411	0.0026684438889077	7.120592788248871e-06	0.0062567141598551	-0.0003289945028856	5.897488159990001e-05	1.0823738292894309e-07	3.478036659722225e-09	-5.603200311021794e-05	0.0001960143864757	3.8421639705477243e-08	3.139585372543473e-09	0.000195990619256	-4.2960304665200005e-05	1.845587776926805e-09	3.841232283635036e-08	0.0	0.0	0.0	0.0	0.0	0.0
929.7172243810136	-0.4576278238117766	864374.117310736	0.2094232251267024	1153.226945392156	-0.9434389017394552	1329932.3875785228	0.8900769613153492	881.0148066435792	-1.366906959843618	776187.0895252231	1.8684346368689224	900.0715332953231	824.688419331814	1.157917	19.412815	0.0526163938806439	0.0274185308229897	0.1313881599	0.0024367192	0.0255270728	-0.0758010734	0.0658202544	-0.1181900113	-0.0258673124	-0.0326772967	0.0035664338	0.0159616677	0.0960252866	0.0188747216	-0.055402596	-0.0757788463	0.0679495284	0.1415489767	-0.0558653599	-0.1589336127	0.0294248601	0.01490482	-0.0509066916	-0.0792036758	-0.1359181547	-0.0076059918	0.0118852324	0.1839394064	-0.0966282586	-0.0189284921	0.0139966323	-0.1392459517	-0.0960888725	-0.0394928638	-0.0325892719	-0.0369332314	-0.0307751043	-0.0257701929	-0.0938144804	-0.0990065505	0.01046472	-0.1235388428	0.1351452022	-0.0451206947	0.1180794741	0.1021440368	0.131490209	0.1311180076	-0.0002536807	0.001806363	0.0076664152	-0.0365433672	0.0405663197	0.0283149543	0.1662966097	0.0594216681	0.0216585666	-0.1575717723	-0.0340072533	-0.0129129397	-0.0153424637	0.1063278936	0.0441279884	0.0014067366	0.0719266112	-0.0774508779	-0.0119446502	0.0992218531	-0.0954787649	-0.0797324531	0.0446178659	0.0017080871	-0.0466316634	-0.0555242811	-0.0309597786	0.0534362167	0.1269490022	-0.0459844283	-0.0132835752	0.1255187295	-0.0492052923	0.0003134118	0.0282572783	-0.0459174977	-0.0717223371	0.05907738	-0.1087693475	0.041739419	-0.0150936265	0.1837548837	0.0322240819	-0.0029831451	0.0623007696	0.1302731624	0.1233718845	-0.2210027143	-0.1835433066	-0.17586713	0.0245703781	-0.0084019111	-0.1681982974	-0.1578209692	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.00598761894895	0.0168373794900558	0.0002834973480921	3.5851580677825105e-05	0.0428578706106037	-0.0032542046857741	1.0589848136914747e-05	0.0018367970732752	0.0764773721334464	-0.0026220220478947	6.874999619645936e-06	0.0058487884484376	-0.0002109395296203	0.0001180549732653	4.449548515643342e-08	1.39369767126707e-08	-0.0002520505403769	-0.0001960185372666	3.8423266952169626e-08	6.352947490428729e-08	0.0004799728618624	0.0002839822426064	8.064591411576023e-08	2.303739481243825e-07	0.0	0.0	0.0	0.0	0.0	0.0
928.1882412869588	-1.5289830940547515	861533.4112633778	2.337789301905242	1148.650652826169	-4.5762925659869325	1319398.3222379845	20.94245364950726	879.9984216319144	-1.0163850116647382	774397.2220746606	1.03303849193673	899.6351095608715	817.2533591119598	1.137434	19.06941	0.0620420427738849	0.0285431149399368	0.0368412128	-0.1104502199	-0.0401374609	0.015414592	-0.0422073481	-0.0838253507	0.0463962123	-0.042546418	0.0471880849	-0.0584543713	0.1406940704	-0.0465882259	0.0836268918	-0.0132668542	-0.0416506453	0.0229248846	0.0806667824	0.1165125629	-0.010113485	0.0151350262	-0.1048626818	-0.0766490992	0.0025089599	0.0637887627	-0.02576128	0.1157507811	0.1529426379	-0.0632035974	-0.0428292836	-0.0929175241	-0.0349306037	0.1286453115	0.1084916586	-0.0689445192	0.0610737819	0.0089809495	0.1060537532	-0.0410104623	-0.0896915156	-0.1227262196	-0.0398939798	0.0041326349	-0.095589413	-0.1428550741	0.0018921095	0.0736328108	-0.1045967909	-0.0238716353	0.064451644	-0.088054812	-0.1157772516	0.0152819919	0.079671893	-0.1469053326	0.0048580282	0.1301494317	-0.0488222485	-0.0126766212	-0.0185867329	-0.007267553	0.0238502847	-0.0610676776	0.0132019088	-0.0474901902	0.0261504814	-0.0825810748	-0.1550738736	-0.0797774001	-0.1416321936	0.0350040941	-0.1355995813	-0.150844721	0.0310299494	0.108641678	0.0106398641	-0.0199881855	-0.0043452185	0.0008998694	-0.1192596117	-0.0700203324	-0.0030865404	-0.0434794097	-0.0105447887	0.0727958069	-0.0038015215	-0.0320774572	-0.0015249679	-0.0649831946	-0.1447304558	-0.0809866308	0.0198826828	0.0711436836	-0.0499369505	-0.0483640579	-0.0937620564	0.075605258	-0.0519425886	-0.0994506016	-0.1483528205	-0.0568725673	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-4.4772578334573154e-05	-0.0060323915272845	3.638974753845471e-05	2.004583770725489e-09	0.0514543072596325	0.0085964366490288	7.389872306076553e-05	0.0026475457355686	0.088136574239698	0.0116592021062516	0.0001359369937544	0.0077680557187097	-0.0004429922671809	-0.0002320527375605	1.9624214878207388e-07	5.3848473009368696e-08	-0.0001340255665853	0.0001180249737916	1.3929894438507869e-08	1.7962852498510682e-08	0.0001149703233882	-0.0003650025384742	1.3322685309260985e-07	1.3218175259987288e-08	0.0	0.0	0.0	0.0	0.0	0.0
929.6326396796126	1.4443983926537385	864216.8447576844	2.086286716700703	1146.2486334116445	-2.4020194145246023	1313885.9295980623	5.769697267753114	880.933141235246	0.9347196033315868	776043.1993265979	0.8737007368523589	899.2730767471912	811.5948134925985	0.9586690000000002	16.072357	0.0385556018933712	0.018428515771647	0.0335124871	-0.0937899208	-0.0308005389	0.1311660236	-0.0409785881	-0.018745411	-0.0364276718	0.0982363818	-0.0027887409	-0.0320840166	0.1307004631	-0.0458672845	0.0644169616	-0.0528354201	0.079485014	-0.0314233288	0.0705738724	-0.0479605919	0.0041719287	0.0481694888	0.0327593598	-0.0279210322	-0.002741805	0.0001339928	0.239591615	0.0345789912	-0.1163470222	0.0286884788	-0.0062856244	-0.0905241663	0.1047522617	0.0091837535	0.0097740403	0.0268718134	-0.0935121256	0.0107040173	-0.0450567012	-0.0649642088	0.0507396737	0.1556124669	0.1711031086	0.150444309	-0.1351265318	-0.0834014991	0.0817175218	0.0413782274	-0.0916497808	-0.0484737805	0.1442492833	-0.0004182429	-0.0303519969	0.0614134085	0.0117689323	-0.0075412726	-0.0861178929	0.0136014946	0.0143949972	-0.0413947816	0.005453843	0.0375739504	-0.0214206274	-0.1495889043	0.0896661479	-0.1151726485	-0.1880989832	0.0695407259	-0.0021938767	-0.0181398098	0.0534182875	-0.1209554319	0.0770454943	0.0944533446	0.0082483518	-0.1596579972	-0.1397902993	0.070694113	-0.0224849508	0.0368247307	-0.1176206065	-0.029470538	-0.0092965624	-0.0205249742	-0.0496040552	0.087615743	-0.1072783138	-0.0357607079	0.0062905015	-0.0590355412	-0.0843537396	-0.1253837683	0.1182462434	0.110506007	-0.0539169001	-0.0905454536	-0.0186585829	0.0871770896	-0.0884477961	0.0345167384	0.0677624041	-0.0222223666	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0048519084418359	-0.0048071358635013	2.310855521016065e-05	2.354101552795847e-05	0.0360066268243599	-0.0154476804352726	0.0002386308308303	0.0012964771752687	0.0919877048637403	0.0038511306240422	1.4831207083436422e-05	0.0084617378460985	-0.000278984629524	0.0001640076376568	7.783242351064354e-08	2.6898505209796997e-08	-0.000252016630132	-0.0001179910635467	1.39218910768814e-08	6.351238186308929e-08	0.0001219647215957	6.994398207499995e-06	4.8921606285079146e-11	1.4875393313916611e-08	0.0	0.0	0.0	0.0	0.0	0.0
930.6485968153348	1.0159571357222603	866106.8107543517	1.032168901624979	1150.9051446429753	4.656511231330796	1324582.651965668	21.683096847509848	882.1076516140713	1.174510378825289	778113.9090360918	1.379474629968324	900.4521933564247	821.6824802930489	0.8401729999999998	14.085744	0.0227817722784152	0.0166431781013025	0.0171396043	-0.0945367803	0.0319161091	0.0677076597	-0.0741527366	-0.0167904505	-0.0742974259	0.0393666077	0.0341110329	-0.0395759598	0.0841405271	-0.022160487	-0.0274130069	0.0392737783	0.0875065816	-0.0253535117	-0.0068143172	0.0766768574	0.0348137434	0.008192846	-0.010879918	0.1084148654	0.0656445374	0.0431322143	0.176568304	0.1087915628	0.1129990778	0.0581178291	-0.0928322024	0.0136034858	0.0323573828	0.0706566882	-0.01735173	-0.0417969478	0.0192236034	0.1157068369	-0.2362306069	0.1026400811	-0.0289957602	-0.0220631894	-0.1365135008	0.0237357858	0.06191449	0.0030244693	0.0364206852	0.0358973243	-0.0790719978	-0.0465656931	0.0101808523	0.0807132195	-0.0053491779	0.0473922692	-0.0168327923	0.0188294788	0.0032561993	0.0853613995	0.0832541174	-0.0550718392	0.0285259743	-0.0065202162	-0.1313920642	-0.0800930807	0.0365489422	-0.1665035439	0.0172484668	-0.0411304656	-0.0079053084	-0.0713134942	0.0872464061	-0.1305864495	0.0249608189	0.12191767	0.033280351	-0.0187562956	-0.0546060799	-0.1363598394	-0.0106102667	-0.0028603899	-0.1043654037	0.0104321383	0.0525921054	-0.0110992076	-0.0005601804	0.0325882417	-0.089520572	-0.0381305025	0.0734795276	-0.0672735326	-0.1116258325	-0.0849916533	0.0846317294	0.0870504384	-0.0406072093	-0.0218086838	0.0398699061	0.0464309338	-0.0323883418	-0.032391158	0.1859728951	-0.0737126744	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0057835828676076	-0.0009316744257717	8.680172356370277e-07	3.3449830786484154e-05	0.0399189570791378	0.0039123302547778	1.53063280224505e-05	0.001593523134286	0.0764003674856397	-0.0155873373781006	0.0002429650865387	0.0058370161519407	-0.0002329845040638	4.6000125460200016e-05	5.4281779133854845e-08	2.1160115423541422e-09	-0.0002520139447652	2.6853668000197117e-09	7.211194850648106e-18	6.351102835611727e-08	0.000122970515164	1.0057935683000025e-06	1.0116207020336513e-12	1.5121747599699552e-08	0.0	0.0	0.0	0.0	0.0	0.0
