global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
938.5348798791294	4.174926203888617	17.43000880791582	880847.720749732	1088.6793551237686	-3.5564510327030803	12.648343948014809	1185222.7382727046	865.6321359600937	0.6749495790716082	0.4555569342889411	749318.9948068341	886.6188850202209	778.8966710325959	1.245935	27.622738	0.1810223716514607	0.1223667534837211	-0.0912222167	-0.0908461436	0.0421050093	-0.0100355064	0.0940470989	-0.112989479	-0.1209092183	0.0339992343	-0.101096779	0.0705668547	0.2528664032	0.0457646105	-0.0675196958	-0.0307784488	0.1132400411	-0.1341154007	0.0125431753	0.0676041714	-0.0062531743	-0.0898798524	0.0956668435	-0.0967831897	0.0842515501	-0.0917464596	0.128492081	-0.0570170359	-0.1234352413	-0.022614613	-0.110436647	-0.054080124	-0.1567161932	0.1095306861	0.1195728668	0.0668465313	0.2525922667	-0.1014866468	0.0835099751	0.0864907311	0.1542318037	-0.0033229483	-0.1853805541	-0.1624494997	0.0727657695	-0.1201003362	0.232749415	-0.0178872431	-0.1684820727	-0.1412491334	0.0196081605	0.089167598	0.0732712558	-0.0638546426	-0.0445194086	-0.0639380342	-0.1349179065	-0.0225540621	-0.1393870508	-0.0542984721	-0.0119254255	0.0307096891	0.1582228447	0.0531170167	0.0563678924	-0.1647624192	-0.0564419157	0.1414858153	-0.1076470956	-0.004134519	0.0512759555	-0.005024781	-0.1162423133	-0.116748527	0.0856836811	0.0197309165	-0.2056256376	0.3203864058	-0.0429949096	0.0757958053	-0.0142907043	0.0032019688	0.0812894908	-0.0032698167	0.1120892356	-0.0020477481	0.1587710149	0.0258001557	0.0014673726	-0.1952336323	-0.0261806091	-0.2902139685	-0.1442865199	-0.1333225734	0.0199008579	0.0120306096	0.1227916127	0.1265045122	-0.0266343943	0.1721011888	-0.0311005701	-0.0478983228	0.1465529069	-0.0394426163	0.0842941283	0.0087495604	0.1034414224	0.0366662233	-0.0446835199	-0.1082719048	-0.0234627195016088	-0.0011827307605471	1.3988520519445534e-06	0.0005504992064111	-0.0403126526088044	0.1031904460643887	0.0016251099603581	0.0106482681589675	-0.1786496735960128	-0.0651929119129165	0.0319157058759619	0.0042501157636852	-0.0004899908173678	-6.879532379996859e-08	4.7327965767425225e-15	2.400910011047648e-07	-0.0006030066734488	5.6440011299979664e-08	3.636170482237877e-07	3.1854748755418322e-15	2.885225601143268e-05	-0.000229000422937	5.2441193705355707e-08	8.324526769492532e-10	0.0	0.0	0.0	0.0	0.0
938.8424119222084	0.3075320430789361	0.0945759575203046	881425.0744239097	1079.210114704814	-9.46924041895454	89.66651411196239	1164694.4716811778	865.6261885793585	-0.005947380735165	3.5371337609012934e-05	749308.6983544272	886.0706119437042	788.6368807012385	1.428813	31.677197	0.390519139433864	0.2203872128747858	0.1007336349	-0.0847584428	0.0493859984	0.1995591017	-0.0746283109	-0.1906861207	-0.234156381	-0.0771861778	-0.0272650929	-0.2157134306	-0.0071157918	-0.1303577995	0.3211206124	-0.1704120437	0.2294541041	-0.1358372395	0.0409935309	0.2131425181	0.0937418447	-0.1230883735	-0.0188990443	0.0200204736	-0.2381178992	0.1057665614	0.0378451667	-0.2780013079	-0.0525131769	0.2425149941	0.0435887522	-0.0423854574	0.0698116002	0.093643201	0.1553389253	0.0551071708	-0.0415504433	-0.0528510613	-0.0893355999	0.0930155209	-0.1130528598	0.1067210541	-0.1046333271	0.0037502536	0.1667652485	0.1587100149	-0.0536456528	-0.1925848038	-0.1149719106	0.1436303562	0.0396527908	0.1208331492	0.201052294	-0.0234799864	-0.129083229	0.0244813517	-0.0174563996	0.1106758709	0.0985857607	0.0743020379	-0.0571061184	0.0182128865	0.3327479506	-0.2889841756	-0.1103585234	0.1259473119	0.0253301042	0.1381466683	-0.1553223597	-0.0551204183	-0.3427671161	0.0391342522	-0.038035514	0.154626761	0.0267022851	-0.1007323976	-0.1500791815	-0.0861038516	0.1404413854	-0.1980147507	0.068271803	0.0553393448	0.1972598272	0.1550641441	0.1588790869	-0.1165847058	-0.100227148	-0.034058334	-0.1190964585	0.1732869741	0.1325994352	-0.4057500271	0.2417732376	0.1262089725	-0.2432586534	0.1878236045	-0.0407529927	0.264495013	0.0349714355	0.057435072	0.0331716126	-0.1421284872	-0.1617441161	-0.1742297179	-0.0601244466	-0.1775952825	0.1013839798	0.0301376669	-0.0540487397	-0.1150284477	0.0203309411234329	0.0437936606250417	0.0019178847109413	0.0004133471669644	-0.2386808449822837	-0.1983681923734793	0.0569685457614569	0.0393499397455216	-0.2184054717496693	-0.0397557981536564	0.0477009500901955	0.0015805234868342	-0.001200441084967	-0.0007104502675992	5.047395827317749e-07	1.441058798476748e-06	0.0006471088907664	0.0012501155642152	4.187499165089206e-07	1.5627889238930877e-06	-0.0001826116778079	-0.0002114639338193	4.471699530634711e-08	3.3347024871816286e-08	0.0	0.0	0.0	0.0	0.0
940.0864387389754	1.2440268167670183	1.5476027208354806	883762.5123009294	1093.7730409926262	14.56292628781216	212.0788220642505	1196339.465202257	866.4777366236636	0.8515480443051047	0.7251340717598485	750783.668064467	887.2063342065045	785.9376882974203	1.539636	34.134171	0.4591151691756898	0.2303027576712305	-0.040252206	-0.0534473711	0.1716924139	0.0513302276	0.1360274299	-0.1119594105	0.0033451809	0.014312101	0.0909445957	-0.0398659712	0.0456949525	0.0765406647	-0.0970207896	0.0752887485	-0.0386695559	-0.182789638	0.0236214073	-0.0715126802	-0.0947797807	-0.1544755699	0.097301016	0.1530305964	-0.151818966	-0.0309921337	-0.0563176429	-0.174161301	0.0814454463	-0.0224352237	-0.042174163	0.2245169044	0.0393484841	-0.119440576	-0.1675555308	-0.0490827213	-0.0381466792	-0.1040482805	0.0482010847	0.0888863341	0.045416402	0.1315900413	0.1507645336	-0.0210145012	-0.0196353579	-0.0260449392	-0.0291858163	0.0979670051	-0.0999881071	-0.0065605008	-0.0130402294	0.1079317292	-0.038224576	-0.1710032439	-0.0158763369	-0.0952227911	-0.1459106729	0.0614987061	0.1452049966	0.0978284111	0.2892564537	0.1275712458	-0.0533343339	-0.1919131946	0.0282883054	-0.0246493742	0.0487084991	-0.1238974796	0.024935412	-0.1326641908	-0.1054253164	0.0660259999	0.0973100371	0.1583646638	0.1929933887	-0.0362882398	0.0361577966	0.0130443224	-0.1587796223	0.0515198746	-0.2029233894	-0.0893561147	0.0979483219	-0.1574676648	0.1770603159	0.0070500875	-0.0452185545	-0.1164086602	-0.0430058984	0.4400960434	0.1281741135	-0.008750859	0.0937219405	0.1205005407	0.2728989906	-0.0633446223	0.1858634229	0.169521273	0.0914341778	-0.152272977	0.1409755273	0.1032358083	-0.0782118495	0.0964156882	0.0006664492	0.0086679356	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	-0.0036299445769287	-0.0239608857003616	0.0005741240435457	1.317649763157408e-05	-0.0909393853609685	0.1477414596213151	0.0082699718098307	0.0218275388910367	-0.1081901809842662	0.1102152907654031	0.0117051152614082	0.0121474103185023	-0.0035039870795147	-0.0023035459945477	5.306324148996752e-06	1.2277925453405955e-05	-0.0001529516036715	-0.0008000604944378	2.3394193065683613e-08	6.400967947602169e-07	0.0002577324949787	0.0004403441727866	1.9390299050711505e-07	6.642603896794562e-08	1.0	0.0	0.0	0.0	0.0
935.2922726570422	-4.794166081933213	22.98402842115885	874771.635291975	1077.076803382468	-16.696237610158278	278.7643503348638	1160094.4403845954	863.5787391662598	-2.89899745740388	8.404186258034159	745768.2387399869	883.6325979598208	776.2036421887286	1.472618	32.648361	0.1702256587718593	0.1017654921381651	-0.0279035728	-0.1358394692	0.0148901629	0.0610869582	-0.0074271915	-0.1455669974	-0.1541573889	-0.030310052	-0.0734196521	0.0251803281	-0.0111080813	-0.0091312191	0.1419212471	0.260899418	0.1789614792	0.0086013449	-0.0371749391	0.1010723292	0.0346714517	-0.0250520426	-0.0166174375	-0.0457694893	0.1385488363	-0.2127177785	-0.0567943073	-0.0623044742	-0.0912643145	0.0823851892	-0.0618518855	0.0512454879	0.0061088425	-0.0094000667	0.0942980944	-0.0183870801	-0.0196215657	0.0642808479	-0.0957472948	-0.0408465035	0.2621942167	0.1586218176	0.0480731238	0.1972146749	0.0303792643	0.0014166763	0.0822206679	0.0093751348	0.070735445	0.1328286512	-0.1083270812	0.0363470061	0.1021146332	0.081035385	-0.0147625037	0.0140881074	0.0073421237	-0.0130919134	-0.1057846774	-0.2805915161	-0.1360589205	0.2131764095	0.2054969884	0.0543609393	-0.0434437901	0.1445427618	0.0721712711	-0.1662141126	-0.0829765029	0.12066265	0.0760595437	-0.1469391944	0.1363951633	0.0962395183	0.2994863647	0.1051824739	-0.1144315134	0.0135897768	-0.0449092734	0.0563253698	0.0675980548	-0.1179097636	0.0602157255	0.0195005212	0.071361999	0.0640936577	0.1594359569	-0.0207869772	-0.1364335967	-0.1465537909	0.0310888082	-0.0390661252	0.287173847	-0.0432073181	0.0362460919	-0.1845933132	0.2070703569	-0.1941276395	-0.0841361395	0.0290220157	-0.1138860448	-0.153209072	-0.0772408936	0.5123829998	-0.0079267708	-0.0057816905	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.0033434783181434	0.0002864662587853	8.20629174224465e-08	1.117884726389502e-05	-0.0623939085716074	0.0285454767893611	0.0038929998268421	0.0008148442451319	-0.1085019366341697	-0.0003117556499035	0.0117726702533653	9.719158524675549e-08	-0.001881968744657	0.0016220183348577	2.6309434786145457e-06	3.5418063558658447e-06	0.0006940897214171	0.0008470413250886	4.817605413768675e-07	7.174790064078513e-07	-9.48470465511888e-05	-0.0003525795415298	1.243123331054266e-07	8.995962239483375e-09	0.0	0.0	0.0	0.0	0.0
933.006929298232	-2.2853433588102234	5.222794267657994	870501.930118516	1081.7092804471076	4.632477064639716	21.459843754412997	1170094.9674053993	864.299565499289	0.7208263330292084	0.5195906023883352	747013.7389222597	884.4221763467538	764.9412751631303	1.385293	30.712339	0.2492029477166801	0.1260673863223338	-0.0070534591	-0.018507932	0.0973483604	-0.1334640668	-0.0973933384	-0.1981244764	0.0018077521	0.0260359641	-0.0808170923	-0.1238512518	-0.0764472526	-0.352118046	0.2098029928	-0.1254924945	-0.0996062973	-0.0604710104	-0.1527238565	0.0657830579	0.1350570225	-0.1219052628	0.0770703979	-0.1523400739	-0.1514694822	-0.0684806883	0.0946686355	-0.0481635527	0.0204302959	-0.0963937682	0.0835423062	-0.0604146055	-0.3037426865	-0.0225046499	0.1351226238	0.1375393415	-0.1069337258	-0.1484600999	0.0431589049	0.0263730442	0.0226561629	-0.0695171083	-0.0490138505	-0.0715570108	-0.0239885518	0.0470314008	0.0111481792	0.0176008295	0.1440583791	0.0227973307	-0.0581455745	0.0668208748	-0.0079804168	0.0316189638	-0.1111601473	0.1690453245	-0.0986223849	0.2377580237	-0.0429615336	0.0497264415	-0.0434207361	0.1605723835	0.1575021524	-0.0190000315	0.0002668752	0.1891206523	-0.1120412418	0.1228345673	0.043583179	-0.0222537318	0.0134550043	-0.003084922	0.1489829411	-0.1824263153	-0.2111765897	0.2523096183	0.0189013267	0.1658719343	0.067940361	0.0519861673	-0.1236761709	-0.0060444092	0.1289686291	0.0792472218	-0.0066814184	-0.1799427088	0.0131699658	-0.0207020646	-0.0030674867	-0.1381696154	0.1140502897	-0.0562394734	-0.0742182546	0.3266275401	-0.1406335282	-0.1392999315	0.0171535795	-0.1331155321	-0.0393641345	0.1281908486	-0.3080976744	-0.0148590607	-0.1265415837	0.1576678089	0.0507626656	-0.0982706489	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.0345022688209866	-0.0311587905028432	0.0009708702256	0.0011904065537956	-0.1525647459550043	-0.0901708373833969	0.023276001708315	0.008130779914423	-0.0951389584678352	0.0133629781663345	0.0090514214183444	0.0001785691854739	-0.0003497608358672	0.0015322079087898	2.347661075758012e-06	1.2233264230652244e-07	0.0006171355236581	-7.69541977590001e-05	3.808562545607573e-07	5.921948552731297e-09	-0.0007758917732845	-0.0006810447267333	4.638219198112506e-07	6.02008043850566e-07	0.0	0.0	0.0	0.0	0.0
937.514951936179	4.508022637947079	20.32226810424334	878934.285103896	1078.0438896584626	-3.665390788645027	13.435089633483813	1162178.6280299474	864.7060454519171	0.4064799526281604	0.1652259518885915	747716.545041093	883.8456529349335	783.3232890042392	1.376477	30.516876	0.1978642020410693	0.1225238702953394	0.0144965724	-0.1100161089	0.0331199701	-0.0361649193	0.1275027072	-0.0523428533	-0.0543309332	-0.118529226	0.0587127279	0.071645752	0.3071404649	-0.259764992	-0.2313192666	-0.1129691661	-0.1611380435	-0.0956905275	0.0570131102	-0.1227541418	-0.0783161111	-0.1781605347	0.0197492824	-0.1310025856	0.0219013453	0.1932281353	0.0929785842	-0.0772102665	-0.0195615897	-0.090958573	-0.0735668226	0.0548771909	-0.0488240853	0.0318002797	-0.0439409492	-0.1188959404	-0.0525803575	-0.2217535248	0.0091198045	-0.1259477039	-0.0532942873	-0.0953163221	0.1362266256	-0.0593945304	-0.0979068755	0.2074873365	0.073030308	-0.0841316089	0.0418476735	0.100754715	0.0394129075	0.0346819442	-0.0134008297	-0.1212538681	0.0673546717	-0.1042557642	-0.060616553	0.1915275391	-0.2309956147	0.2351978764	0.1429838393	-0.0264246589	-0.1054765846	0.0152445275	0.0658868383	-0.2375276049	0.0651295673	0.0490596565	0.0622644018	0.0450301335	-0.0785112266	0.0870408492	0.1814798584	0.109191463	-0.0581609897	0.1176631578	0.0001131335	0.0047586896	-0.0249437125	-0.2498617204	0.1167918734	-0.0500328238	0.0210989856	-0.1230356735	0.1579887751	-0.0146642092	-0.0477512812	0.0315292875	0.0137878311	-0.131488926	-0.1439111	0.0201423035	-0.1853036398	0.2949037787	-0.0430169707	-0.1280396641	-0.0737476873	0.0148850311	0.0752300536	0.0051142018	-0.3301907153	0.0813661079	0.2445320756	-0.1242731733	0.0214919994	-0.1281563359	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0403203967764653	-0.0058181279554787	3.3850612906322784e-05	0.0016257343962115	-0.0574669534433951	0.0950977925116092	0.0033024507380653	0.009043590140581	-0.0850197952751088	0.0101191631927263	0.0072283655886214	0.000102397463721	-0.0019247039466633	-0.0015749431107961	2.4804458022440966e-06	3.704485282301284e-06	0.0006918308233141	7.469529965600005e-05	4.786298880874654e-07	5.579387790699641e-09	-0.0008628357304575	-8.694395717299996e-05	7.559251688900451e-09	7.444854977541276e-07	0.0	0.0	0.0	0.0	0.0
937.2021705561066	-0.3127813800724652	0.0978321917200359	878347.9084950775	1091.4421766714197	13.398287012957098	179.51409488157483	1191246.0250172466	864.4067109091241	-0.2993345427930762	0.08960116850914	747198.96186473	884.8666864018257	775.6611119109315	1.28976	28.594349	0.174666380804948	0.0991739051797276	0.1441924193	-0.0136417341	-0.0007633473	0.0519329736	0.1153991649	0.0536748448	-0.0183732257	-0.0823516002	0.1745221249	0.0042160027	0.086534794	0.1973275114	-0.1498730283	0.3029728896	0.0001065311	0.0456550468	0.1424868865	-0.0227779948	-0.1334859819	-0.0545007373	-0.1217023213	-0.1484532668	-0.0184583333	-0.0253477685	-0.0776970848	-0.0140158848	0.1369106765	-0.0529432715	0.1025809712	-0.0171441365	0.1510385279	-0.0517543139	-0.075982063	-0.0320172849	-0.2327070992	0.0964464508	-0.0406350941	0.0780938342	0.0313664059	-0.030461527	0.0725287304	-0.0359434412	-0.1191023949	0.0462384836	0.0945837322	0.0492416226	-0.0670140347	-0.1248491173	0.0603998713	-0.0594000823	0.0565943626	-0.0548896119	0.1075883053	-0.1565618086	0.0959660158	0.0487320228	-0.1221472186	-0.158662492	0.0253789831	-0.132025848	-0.2355082597	0.0186646856	-0.1498924032	0.1004952958	-0.0107364214	-0.2012084306	-0.0147558153	-0.0251103648	-0.0673902755	-0.1223050804	0.1026282683	0.0382569281	0.0288386359	0.044204483	0.0864088774	0.0495995018	0.0262537047	0.131336333	0.0015139573	-0.0750554664	-0.0072694521	0.0266239637	0.0335970456	0.2215678949	0.0127020671	-0.0350560048	-0.0844892754	-0.0382976117	0.0062116854	0.187959025	0.0070450156	-0.0315130927	-0.0735105517	-0.0974545128	-0.0717331825	0.0386300261	0.0757121271	-0.0510933685	-0.0470479918	-0.1072480701	0.0480972802	0.0128389503	0.0774019445	0.0103491108	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.0299345125228143	0.010385884253651	0.0001078665917302	0.0008960750399785	0.0266401987315418	0.0841071521749369	0.000709700188456	0.0070740130469779	-0.0495246059508787	0.0354951893242301	0.0024526865945898	0.0012599084651629	-0.0011862088790692	0.0007384950675941	5.453749648608144e-07	1.407091504782608e-06	0.0006180614268744	-7.376939643969997e-05	3.819999273900194e-07	5.441923851077619e-09	-0.0009441343674663	-8.129863700880003e-05	6.609468379488631e-09	8.913897038309904e-07	0.0	0.0	0.0	0.0	0.0
934.4293604756124	-2.772810080494196	7.68847574249023	873158.229718862	1093.0278266501311	1.5856499787114444	2.514285854987604	1194709.8298315092	865.312756789358	0.9060458802339326	0.8209191370888818	748766.1670623986	886.8711703076209	785.4066018042627	1.207028	26.760151	0.2467398224090072	0.174907514547686	0.1324950544	-0.0261989235	0.0807933932	-0.0206255252	-0.1581114715	-0.1208971624	-0.0737173697	-0.0317749448	0.1289130318	-0.1950241264	0.0102174162	-0.0272358489	-0.0718033882	-0.0287594876	0.0266885483	-0.1200484781	-0.0493831703	0.0747365704	0.0913189741	0.0374845092	-0.1846424666	-0.0724899594	0.0849062955	-0.0415535701	-0.1074815035	-0.0269289707	-0.1247861736	0.0034142073	0.0317186503	0.1152507103	-0.1493740467	0.0716870923	0.0375945215	0.0011075114	0.0880920018	-0.0724309708	-0.0483933145	0.0245231421	0.0624942665	0.0580472374	0.1969224202	0.1031686989	-0.0649211652	-0.0502577407	0.1230598015	-0.0117326418	0.0926317902	-0.1464414322	0.2508732562	0.1401451417	0.0647989725	-0.0204628871	-0.0509252277	0.0745103078	0.1919243953	0.0560541724	-0.0081687881	0.0090181594	-0.089961816	0.0176890764	-3.00559e-05	0.0396345661	0.1342035701	0.0125155799	0.1311725353	-0.0966309925	0.059012193	-0.1018028234	-0.0023013507	0.0032462876	0.2275070078	-0.2383789272	0.0931644242	-0.0291484703	0.0854199187	0.1213024651	-0.0117689668	0.0476937362	0.0209317546	0.0484584358	0.1431670286	0.0612954251	-0.0536651985	-0.0510835365	-0.0916862089	0.1483506378	-0.0502461938	-0.0535279892	0.1003259833	0.0743765144	0.0315522455	0.0742936467	0.0344070237	-0.0496806132	-0.1085805115	0.0711379304	0.0139706972	-0.0589917695	-0.0787263243	0.0491061395	0.0736929831	-0.1084864308	0.1659891951	0.0250980086	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0228401376863018	0.0070943748365124	5.033015432094174e-05	0.0005216718895292	-0.1432227713928711	-0.1698629701244129	0.0205127622454546	0.0288534286194871	-0.0839262279028005	-0.0344016219519217	0.0070436117299928	0.0011834715929229	-0.0006471827355624	0.0005390261435068	2.905491833838134e-07	4.188454932100314e-07	0.0007217877604446	0.0001037263335701	5.209775711276313e-07	1.0759152275916388e-08	-0.0008792697346201	6.486463284620001e-05	4.2074205942723294e-09	7.731152662189011e-07	0.0	0.0	0.0	0.0	0.0
934.9590860094556	0.5297255338432478	0.2806091412055139	874148.4925116367	1094.3193536657066	1.2915270155754115	1.668042031961129	1197534.8478073298	864.4262874000951	-0.8864693892628566	0.7858279781000619	747232.8063483118	885.0725822878636	765.1673070337865	1.242359	27.543453	0.2543518771916646	0.1493755442921512	-0.0084808365	0.1175544563	0.0487525286	-0.0751778444	0.1532875447	0.0141860055	0.0693423983	0.1290432729	0.0360087179	-0.0744220808	-0.0051423305	0.0367778135	-0.0776619366	0.004745391	0.0943538204	0.0040834687	-0.0321884055	-0.0388514978	-0.0644620913	-0.1398565351	-0.0210058402	0.2260121827	-0.0065219213	-0.0210834467	0.0165975356	0.0812578586	0.0203551304	-0.1877325578	-0.0154636537	-0.0120718347	-0.0335205163	0.2536657742	-0.0033691905	-0.0536693704	0.0450966923	0.02378319	0.044363514	-0.0621762743	0.0415540166	-0.015291841	0.0415587619	-0.0082024721	0.030171083	-0.0060620872	-0.0882787659	0.1733651533	0.0130406433	-0.0080776582	0.0038786528	0.0130503247	-0.0900073426	-0.0132161095	-0.0691106343	-0.1347576359	-0.0397331502	0.0140504898	0.1758153577	-0.006215467	0.0472338413	0.0852108176	-0.0248314064	0.1017946886	0.0176053621	-0.036051429	0.1477305175	0.1225452322	0.1066918073	0.0762824797	0.0719147231	-0.0112137696	0.0582419105	0.0277491226	-0.0392794267	-0.0210350699	-0.0051736741	0.0148636158	-0.0731356956	0.1049302996	0.1042168663	0.0533500787	-0.0097694445	-0.1198408356	0.0723382699	0.0530599293	-0.1231564724	0.0014829539	0.1695191151	0.0184607565	-0.0014107997	0.1091552201	-0.0076121975	0.0328599761	-0.0722309272	-0.0603898022	-0.0024373804	-0.017727709	-0.0256608009	-0.0711464762	-0.0456737004	0.0011364019	-0.0790988949	0.012309681	-0.0967822337	0.0572452435	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0228555691363254	-1.5431450023601495e-05	2.3812964983091056e-10	0.0005223770405453	-0.027302689100324	0.115920082292547	0.0007454368321089	0.0134374654787108	-0.0268563751206016	0.0570698527821988	0.0007212648846184	0.0032569680965818	-0.0020605904065542	-0.0014134076709918	1.9977212444184647e-06	4.246032823583204e-06	0.0008714753561391	0.0001496875956945	7.594692963577712e-07	2.2406376304800107e-08	-0.0009431046812717	-6.383494665160002e-05	4.0749004140126205e-09	8.894464398365949e-07	0.0	0.0	0.0	0.0	0.0
934.3249569897876	-0.6341290196680802	0.4021196135852005	872963.1252539684	1081.0525473626917	-13.266806303014846	176.00814948171444	1168674.6101593648	862.826236791778	-1.600050608317133	2.5601619491760275	744469.1148962614	882.5670234800549	788.6687880379814	1.094949	24.275331	0.0611507960898911	0.0321192201442595	0.0193981986	0.136935517	0.000275127	0.0893080837	-0.0138750039	0.0868505732	0.0205587769	0.0218571759	-0.0403292561	-0.0092443522	-0.0725063993	-0.0079915269	-0.1179476194	0.0281801698	0.0607015708	0.1324456765	-0.007148117	0.0155371254	-0.0716847102	-0.0497027314	-0.1196370777	0.053744558	0.0240511619	-0.0582773297	-0.1454313902	0.148970497	0.0163785189	0.071692202	-0.0937971742	-0.1001827745	0.0803012987	0.0956097927	-0.0737345252	0.0012008155	-0.0668294878	-0.0787488277	0.0989467669	0.0703868234	0.0809840712	0.07857471	-0.1205551071	0.0930873107	-0.0778756349	-0.1260392643	-0.0913958862	-0.0092139181	0.0522988535	0.0616511022	0.0867308197	-0.087609804	-0.0337960157	0.0873750522	-0.00390278	-0.093445476	0.0591426473	0.0178473456	0.0587660332	-0.1507667097	-0.0433715316	-0.1226550037	-0.0679990504	-0.0473417672	0.1015418054	-0.0896625952	0.0620665631	0.1044360895	-0.0013495081	-0.0254858046	0.0860598437	0.0059918509	-0.0039583566	0.1162520206	-0.0397376981	0.1537623104	-0.0130043269	-0.0748728292	-0.0186275299	0.1455287443	0.040863976	-0.1229154548	-0.0099046442	0.0437915102	-0.0146539922	0.2046503141	-0.0107282651	-0.0447108729	0.1242609038	-0.025893736	-0.0055303696	0.1420446536	0.1309602198	0.0437152455	-0.1250743848	-0.0780571079	0.0228269188	-0.0878300125	0.0325794639	0.0133160086	0.0419314135	0.0742684912	0.0389734659	-0.104283694	-0.063968073	-0.1071507103	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0107567758234381	0.0120987933128873	0.0001463807996279	0.0001157082261157	-0.017514174534611	0.0097885145657129	0.0003067463096288	9.581501740317554e-05	-0.0149662948826758	0.0118900802379258	0.0002239899825152	0.0001413740080643	-0.0015395821028921	0.0005210083036621	2.714496524848592e-07	2.370313051545661e-06	0.0008972286237032	2.5753267564099995e-05	8.050192031923384e-07	6.632307902281248e-10	-0.0009438112695128	-7.065882410999848e-07	4.992669424607704e-13	8.907797124593632e-07	0.0	0.0	0.0	0.0	0.0
