global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37
931.185534068327	1.471330839280654	2.164814438618313	867106.4988581154	990.7460396426848	-3.0089147282742488	9.053567842025696	981577.7150676644	847.4550344559199	0.1366433446697783	718180.0354246843	0.0186714036425438	861.0390154776005	681.1699111616755	1.005115	28.13843	0.0974462394070701	0.0645597194146799	0.0211313625	0.1050980986	0.0769313924	-0.004813521	0.0215156911	-0.0505972291	-0.0144124994	-0.0199537635	0.0615625823	0.0033519213	-0.0151958938	0.0344924406	-0.0469363799	0.0338450307	-0.0161572765	-0.1154558584	0.0160576697	-0.0314148652	-0.0264874069	0.0088464764	0.0279664022	0.0131745342	-0.0802235478	0.1370830957	-0.0127670121	-0.0153630153	0.1308133483	-0.085485001	0.0796264789	-0.1062090217	0.1013723456	0.035432613	0.0434098355	-0.0309491616	-0.0859289136	0.0556631487	0.0162655399	0.0363141041	0.0045872269	0.0505098486	-0.0187622171	-0.007860619	-0.1198044998	-0.0586564147	-0.0317467777	-0.0507701325	-0.1294231035	0.0851513696	-0.0629011996	-0.1632499156	0.0653552315	0.0751064605	-0.0602587667	0.008400718	-0.0230743094	0.0639374528	0.0706408544	0.0081478071	-0.0164092841	-0.0582811335	-0.0294911843	0.1023183555	0.032791348	0.0166767584	-0.0300225339	0.0120585842	0.094280698	0.1288147433	0.0069423695	0.0368068698	0.1005431216	0.0434807271	0.0366436182	0.0404256146	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	-0.0432716325711055	-0.0035688888169716	1.2736967387904952e-05	0.0018724341853687	-0.0068626623310024	-0.045242573872656	4.70961342693593e-05	0.0020468904906227	-0.0009375185850615	-0.0022307440480275	8.789410973357171e-07	4.976219007810118e-06	-0.0070012733161166	-0.0008294025602442	4.901782804696633e-05	6.879086069397991e-07	0.0028551675263543	6.956757694170012e-05	4.8396477615393665e-09	8.151981603548133e-06	-0.002320042041723	-2.911051620230025e-05	5.382595075362227e-06	8.474221535643852e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
930.3857652189592	-0.7997688493677515	0.6396302124190172	865617.6721220684	990.0661783739068	-0.6798612687779269	0.4622113447843325	980231.0375599128	848.8597676154976	1.404733159577745	720562.9050762366	1.9732752496172743	862.6638021405282	645.4812552452088	1.21325	33.965225	0.3610092867453637	0.2544522447785167	-0.100459212	0.114810985	0.275427248	-0.065966812	-0.1341391261	-0.0745426207	0.0680798579	-0.0205800534	-0.0209285849	0.1397062897	-0.0540525005	0.0271747492	-0.1262664725	0.0074315426	0.0661879831	-0.147877786	0.0893160619	-0.116948398	-0.0137327155	-0.0310759429	0.1685411163	-0.0260506235	-0.1385076147	0.0651696327	-0.0639781516	-0.0318255839	0.2754329631	-0.1133097193	-0.1143296992	0.1196880929	-0.0533400853	0.0107591159	0.0150040719	0.052863905	-0.0907871318	0.1446319982	0.107136709	-0.0034441241	0.0868304261	0.074304184	-0.0838922488	-0.1228269325	-0.1285560833	-0.1446915742	-0.1608683567	0.0658181848	-0.0462905794	0.1553719045	-0.0814360813	0.0881767722	0.0379656286	0.0301023985	-0.1688975859	-0.0745869141	0.0007291271	0.1597478234	0.0326575738	-0.0974817105	-0.0678655277	-0.0231760791	-0.0042565528	0.1745712353	0.0800895228	-0.1034044413	-0.0446026295	-0.1666947924	0.084906089	-0.0126642341	0.0377847316	0.0968645932	-0.1079845948	0.0668266611	0.0103558839	-0.0710329925	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.0331265777435021	0.0101450548276034	0.000102922137455	0.0010973701529962	0.2422707320566388	0.2491333943876412	0.0586951076112596	0.0620674481991079	-0.0053879440902306	-0.0044504255051691	2.9029941519450853e-05	1.980628717705964e-05	-0.0079898809544457	-0.0009886076383291	6.383819766621415e-05	9.77345062562643e-07	0.002030280237077	-0.0008248872892772	6.804390400112518e-07	4.12203784106544e-06	-0.0021879287288304	0.0001321133128925	4.78703212244141e-06	1.745392744345802e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
933.9677482773592	3.581983058399942	12.830602630664202	872295.7548222806	992.664118843517	2.5979404696101938	6.749294683638434	985382.052839376	849.327132797876	0.4673651823783302	721356.5785066608	0.2184302136995299	863.1104584761572	680.4475169492055	1.116829	31.265877	0.3077864254043879	0.2250298654593152	0.0229247436	0.0842944272	0.1252083276	-0.0238677862	-0.0725113394	-0.0754041191	-0.0548091655	0.0055893287	-0.0130918145	0.0421373062	-0.0132043152	-0.0563120156	-0.0765839725	0.0251846568	0.0335693404	-0.1433980339	0.0013343333	-0.0379517678	0.0472527043	-0.0632176414	0.035110851	-0.0608712759	-0.1189879381	-0.0150421293	-0.1193572821	-0.0195787324	0.0439521661	-0.1900420807	-0.0071279488	-0.1020957262	0.0026747661	0.11665753	0.031255492	0.0221955227	-0.113661033	0.0680917465	0.0134854354	-0.0293279143	0.0748854356	0.1230571085	-0.0223750992	-0.0773088421	0.0254823817	-0.033251781	-0.1094779928	-0.0736156036	-0.0380276472	0.1654660014	0.0363373813	-0.0286806415	0.0493395869	0.062413194	-0.0790558173	-0.054030246	0.007045635	0.0568296926	0.0607478638	-0.0835572991	0.0135504489	-0.0268866401	-0.0317914649	0.1249721519	-0.0108852377	0.0591543963	-0.0251456135	-0.0300819409	0.1412222559	0.1099793147	-0.0784405492	0.0606214143	0.1257554531	0.0522040793	-0.0819661304	-0.0284526951	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.0197703198262928	0.0133562579172092	0.000178389625551	0.0003908655460339	0.0210062643159147	-0.221264467740724	0.00044126314051	0.0489579646845859	0.0283252914104039	0.0337132355006345	0.0008023221334843	0.0011365822479212	-0.007738920640442	0.0002509603140037	5.989089267905921e-05	6.298107920483633e-08	0.0020259328873104	-4.347349766600263e-06	1.8899449993159358e-11	4.104404063885853e-06	-0.0016541871076843	0.0005337416211461	2.73633498722895e-06	2.848801181436671e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
929.0622249453294	-4.905523332029816	24.064159161088902	863156.6178203658	989.331710212532	-3.3324086309850145	11.10494728386342	978777.2328320534	846.1331396118774	-3.193993185998579	715941.2899494527	10.201592472205354	859.5817115712198	684.5812713186425	1.000767	28.016693	0.1678218768836763	0.0870131381253108	0.0407614384	0.128323315	0.1051092865	0.0133731141	0.0154338513	-0.0734604927	0.0121846001	-0.0327025582	0.075305812	0.1029195747	-0.0704991615	0.1444935276	0.046049451	0.0439808258	-0.059551552	-0.0993867912	0.0280324993	-0.0512304441	-0.0237361411	0.04131073	0.0068365273	0.0295270758	-0.0773668943	0.0989021744	-0.1088692842	-0.0530849915	0.0070022499	-0.1545322929	0.0488408289	0.0711364454	0.0931603681	-0.0082152137	0.0487315832	-0.065722577	-0.0646521572	0.0571088965	0.052599479	0.0362944559	-0.0209654783	0.0687471578	-0.0279523367	-0.0021344429	-0.1173127024	0.0194832969	-0.0938376688	-0.1263121711	-0.1030958198	0.0765889013	-0.0989956508	-0.0238170607	0.0562935922	0.0636874318	-0.0827039739	-0.0129157216	-0.0611124341	0.0981779679	0.1436759123	-0.0679202541	-0.1093722241	-0.0946192066	0.01567378	0.1577487128	0.009012981	0.041014524	0.1823262707	0.0817868478	-0.0836319449	-0.0550800067	0.0163408527	0.0581466606	0.0667164766	-0.1129526423	-0.1055482426	0.1101965136	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0526713429881482	-0.0329010231618554	0.0010824773250969	0.0027742703721751	0.0294828669528612	0.0084766026369464	0.0008692394437601	7.185279226468833e-05	-0.0004832017200655	-0.0288084931304694	2.3348390227425785e-07	0.0008299292764483	-0.0067069589730189	0.0010319616674231	4.4983298665758736e-05	1.0649448830306647e-06	0.0020301478898805	4.21500257010007e-06	1.7766246665950198e-11	4.121500454786247e-06	-0.0025707255967792	-0.0009165384890949	6.608630093935774e-06	8.400428019923625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
934.0329146897265	4.970689744397077	24.707756535054283	872417.4857237858	987.9161120009148	-1.41559821161718	2.003918296733758	975978.244351004	846.1759010353024	0.0427614234250768	716013.655492906	0.0018285393333387	859.1384894640411	706.5994707038603	1.123639	31.456528	0.2661065084761327	0.1433651688366242	0.1166044494	0.0612175954	0.0142567229	0.0161412192	0.0629464133	-0.0365753914	0.0025980876	0.0263860644	0.0565294544	-0.0427435298	-0.0348094685	-0.1038516879	-0.0398728953	0.0190392277	-0.0686377085	-0.002060552	-0.0640194245	-0.0009531663	-0.0879498634	0.0862393703	-0.0114010033	0.1145421713	-0.034018569	-0.0878756915	-0.0266958177	-0.0092217506	0.1091503099	-0.0300475654	0.0597510617	0.0245232814	0.0098135323	0.2178944204	0.0274205415	-0.0672191221	-0.0208205525	-0.0499362783	0.0177426076	0.0833213148	-0.0148205533	0.0042239088	-0.0910792896	0.1075639909	0.0604893951	-0.0361365837	-0.0392864824	0.0155606333	-0.0555018226	0.0663753167	0.0025874321	-0.071905872	0.0417250574	0.1026354351	-0.0276665943	0.0223417835	-0.0626898399	0.1040599285	0.1000422922	0.0331973101	0.0389560535	-0.029883485	-0.0063386653	0.0611303143	-0.1669024358	0.1292805833	0.0568054394	0.007834185	0.1049129279	-0.0419400991	-0.1477338576	0.067311599	-0.0468578822	0.0045919736	0.1445594051	-0.0194680922	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.0847123037489154	-0.0320409607607672	0.001026623166473	0.0071761744064485	0.0056366244265433	-0.0238462425263179	3.177153492590458e-05	0.0005686432826239	0.0412325739868322	0.0417157757068977	0.0017001251575795	0.0017402059428281	-0.0079638577487139	-0.0012568987756949	6.342303024175042e-05	1.5797945323435891e-06	0.0020501145435429	1.9966653662399983e-05	3.9866725847423054e-10	4.202969641646113e-06	-0.0046639307570648	-0.0020932051602856	2.175225010669504e-05	4.381507843046263e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
935.4171315280944	1.3842168383679336	1.916056255621318	875005.2099562483	991.0192580771172	3.1031460762023926	9.629515570250303	982119.1698797198	847.3529347246777	1.1770336893752074	718006.9959865238	1.3854083059242122	860.6171428471046	714.0825060924851	1.077557	30.166449	0.2612552577526384	0.1189089756245801	0.1124916395	0.0559381461	0.1008460176	0.0399879141	0.0820017518	-0.0442167624	0.0450372593	0.0495323788	0.0401065384	0.1287482769	0.0045001539	-0.0001121894	-0.0156663512	-0.0034813658	-0.0264800594	-0.0953044258	-0.0632263015	-0.0353300171	-0.1139470592	-0.0602328433	0.0200649196	0.1584832319	-0.0136995659	0.0608611801	-0.0158606069	-0.0839179104	0.0770259238	0.0561873444	-0.105824953	-0.1747496947	0.0057329328	0.0040426928	0.0008201218	-0.0313178079	-0.1034745117	-0.0222847178	0.085255752	0.1064453336	0.0921816402	0.0254329889	0.0278662397	0.1275843	-0.0532812083	-0.1164651893	-0.0948947334	0.0060115717	0.1019113902	0.0381947605	0.0589962692	-0.0769035366	0.0430868732	0.1300252713	-0.0830508955	-0.0417655113	-0.0154036573	0.0736915706	0.1026412437	0.1049052012	-0.0510799572	-0.0065657352	0.0293966801	0.0793280691	-0.116645288	-0.018395251	0.0370772443	-0.0812522493	-0.0197058992	0.0683336806	0.0188186427	-0.0361828823	-0.0735926609	-0.1320516253	0.0869394645	-0.0261415499	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0357956055407697	0.0489166982081457	0.0023928433635868	0.0012813253760303	0.0563171058358022	0.0506804814092589	0.0031716164097209	0.0025685111958742	0.059268967798161	0.0180363938113288	0.0035128105438594	0.0003253115017173	-0.008571871707872	-0.0006080139591581	7.347698457621645e-05	3.696809745311091e-07	0.0027548668836432	0.0007047523401003	4.966758608768493e-07	7.589291546593998e-06	-0.0031042633698451	0.0015596673872196	9.636451069362055e-06	2.4325623587567247e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
933.0454480770296	-2.3716834510647686	5.624882392054491	870573.808177265	986.392643720254	-4.626614356863229	21.40556040713295	972970.447585432	846.4405791779326	-0.9123555467450616	716461.6540790739	0.83239264367648	860.0086436648286	707.7998125145234	0.959562	26.863155	0.0549902747027027	0.0249693019577083	0.1087287169	0.0335375695	0.0223950113	0.0147235483	0.0510380648	-0.0279001414	-0.0297888363	-0.0064873726	-0.0193622592	0.0034326421	-0.0113820804	-0.0858923166	0.0357612949	-0.0084437398	-0.0491254675	-0.0400545469	-0.0486650769	-0.0109943461	-0.032385115	-0.0089373622	-0.0154509053	0.1384107793	-0.0519703812	-0.0218620317	-0.0627360915	0.0500205206	0.0689703839	-0.0534572737	-0.1458592028	-0.2540988335	-0.1147492499	0.0965887492	0.0017269755	-0.0526947365	-0.0532519866	-0.0219609268	0.0177628023	0.0400904495	0.0400505976	0.0438725588	-0.0083659904	0.1200036778	0.0010633924	-0.0717834835	-0.050462735	0.0615454011	0.165978881	0.1975455805	0.1365587224	-0.0956001787	0.0340741817	0.1037664919	-0.0350859441	0.0031870867	-0.0379267812	0.0472602111	0.0684563863	0.0277556408	0.0090824019	-0.0264486009	0.0040167337	0.0380360347	-0.1594968643	0.1002224046	0.0260049019	-0.1002871335	0.0772876672	0.053030627	-0.0834214308	0.0561964701	0.0440815485	0.0187355949	0.1055295432	-0.0631541439	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0447091659840452	-0.0089135604432755	7.945155977592574e-05	0.0019989095229889	0.0402004423453092	-0.0161166634904929	0.0016160755647585	0.0002597468420657	0.0758119541122752	0.0165429863141142	0.0057474523863217	0.0002736703961889	-0.0084664447557417	0.0001054269521303	7.168068680202613e-05	1.111484223548466e-08	0.0028032123407017	4.834545705849997e-05	2.337283218195265e-09	7.857999427062305e-06	-0.0029896944899375	0.0001145688799076	8.938273143162649e-06	1.31260282432821e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
933.7217331983544	0.6762851213247814	0.4573615653252742	871836.2750469389	1000.495730328834	14.103086608580044	198.8970518891097	1000991.706406227	847.7790336418469	1.3384544639143314	718729.2898827038	1.7914603519722003	861.4447902286229	707.3712918350495	1.231891	34.487083	0.1731155786770004	0.0856670235860432	0.1092110427	0.0674155808	0.1248267986	0.0899721494	0.1056626144	0.006688206	0.114523682	0.021047443	0.1543327205	0.2167950269	-0.008123065	0.0129314558	-0.036738957	-0.0204677766	-0.009085685	-0.0948255661	-0.1085598855	-0.1070571264	-0.1141758257	-0.0611141936	0.0324841401	0.0663531135	0.0602877927	0.0435597083	-0.124686893	-0.0532421876	0.1167260374	0.1178858752	-0.0924634083	0.0642003586	0.1390462019	-0.1129102773	-0.0157796197	-0.0112491117	-0.1344154885	-0.0524753479	0.1613926067	0.1094744069	0.0370956382	-0.0164080673	0.0538429341	0.0390447304	-0.0348343403	-0.0398154426	-0.1635140401	0.0440333752	0.1431521982	-0.040921414	-0.1693241851	-0.1103722609	0.0350999549	0.1324077549	-0.0874437752	-0.0700978893	-0.0218308808	0.0699937091	0.1299830839	0.1481569463	-0.1154555923	-0.028134648	0.0698718844	0.0742991152	-0.0455692508	-0.0137405753	0.12262121	-0.0529389276	-0.1021026778	0.0431839063	0.0373239468	-0.0141864266	-0.1374014417	-0.1791574585	0.0588952506	-0.0140130716	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0197729230719829	0.0249362429120623	0.0006218162105693	0.0003909684868105	0.0947437239783681	0.0545432816330588	0.0089763732332892	0.0029749695713031	0.1293869413217194	0.0535749872094442	0.01674098058459	0.0028702792544921	-0.0088710342995136	-0.0004045895437718	7.869524954314674e-05	1.636926989295537e-07	0.0024550973177202	-0.0003481150229815	1.2118406922541052e-07	6.02750283947692e-06	-0.0029411777182422	4.851677169529986e-05	8.650526370284396e-06	2.3538771357338493e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
932.4015083921925	-1.3202248061619457	1.742993538805347	869372.5728520358	1000.0881621262124	-0.4075682026216327	0.1661118397882282	1000176.3320249852	850.1849639943356	2.4059303524886677	722814.4730020497	5.788500861026242	863.60030016714	706.0311879008649	2.800317	78.39552299999998	1.227657578994541	0.7504056940677031	-0.0290524708	-0.1784485139	-0.3188158236	-0.2458588472	0.0620935913	0.0413472665	-0.1141586462	0.180221904	-0.1434339181	-0.1571712291	0.0315786503	-0.2019999503	0.1278314045	-0.0366783587	0.149291463	0.0483028469	0.0826725307	0.3203360961	-0.0290492797	0.0772130516	0.1025649659	-0.0358811868	0.1827787411	-0.098170745	-0.0341198985	0.3354155832	-0.0281790607	0.1069381767	-0.0298780592	0.2890534377	0.1244792566	0.2250683703	-0.0419998688	0.1446877644	0.06528511	0.057459329	-0.2570074763	0.0473988163	0.0503806594	-0.2847495628	-0.0393761332	-0.0089691384	0.1272970135	0.1439252516	0.04550314	0.2351230579	0.024075078	0.0830513075	-0.3224686931	0.1817451781	-0.1039511295	-0.1425574847	0.1374942268	0.3560278922	0.0094420716	-0.1594921098	-0.104489815	-0.1393804201	-0.3915724681	-0.0924433122	0.0247429019	-0.2253559675	-0.1247253799	0.3731488264	-0.005692297	-0.2644666548	-0.016063224	-0.1678380726	-0.1664538932	0.0173560739	0.1872320751	-0.1156681532	0.0263230216	0.0783821825	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0798659988819565	-0.0600930758099736	0.0036111777603032	0.0063785777774126	0.1736581734908782	0.0789144495125101	0.0301571612201879	0.0062274903418625	0.1712108134648318	0.0418238721431123	0.0293131426472894	0.0017492362810434	0.00030906559087	0.0091800998903835	9.552153945982223e-08	8.427423399742097e-05	0.013688571048958	0.0112334737312378	0.0001261909320704	0.0001873769773623	-0.0024182277092847	0.0005229500089575	5.847825253952329e-06	2.7347671186864935e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
927.8873779111392	-4.514130481053257	20.377373999974115	860974.9860868092	978.3806732879287	-21.707488838283663	471.21507166421	957228.7418633408	847.0968720853427	-3.088091908992851	717573.1106967715	9.536311638387112	859.5169008145211	698.6192834486444	1.902032	53.247833	0.8358259399783746	0.4476183799577926	-0.0470923518	-0.0354564989	-0.2211665245	-0.20430003	0.0991587027	0.0309113385	-0.0171861697	0.0678125074	0.1185405151	-0.082831367	-0.0086615761	0.2541500205	0.2381684117	0.0285223414	0.0601152938	0.0667607777	0.0943021201	0.3442737651	-0.0717568404	0.0660312915	-0.0121711047	-0.0816995582	0.016808982	0.3497184638	0.011136442	0.2026506792	-0.0054250525	0.3319076	0.1307723986	-0.2157064024	-0.037345612	-0.0497096799	0.0140406352	0.078864599	0.0989489212	0.0201220441	-0.2836005366	0.1700906501	-0.0273887052	-0.1584332169	0.1837548757	-0.054272613	-0.3230547475	0.2533484216	-0.0033719348	0.2600854213	-0.1113634299	-0.1199585501	0.1222750327	-0.1424514847	-0.0357732281	-0.1193161385	0.0587471558	0.3382483025	-0.0456570646	-0.158851317	-0.1628428104	-0.0718899155	-0.1456406927	-0.1995508433	-0.0272657548	-0.0677712041	-0.024956417	-0.2130267052	0.0495832459	0.1582424791	0.0821608546	0.3009245169	-0.007006304	-0.327445041	-0.106069107	-0.0910302417	0.0162180227	-0.1984607273	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.1020854900554013	-0.0222194911734447	0.0004937057880067	0.0104214472798514	-0.1195771025441132	-0.2932352760349914	0.0142986834528453	0.0859869271113176	-0.1177760845965067	-0.2889868980613385	0.0138712061028835	0.0835134272511144	0.0030871585438782	0.0027780929530082	9.530547875040168e-06	7.71780045555382e-06	0.0151614498798258	0.0014728788308678	2.169372050418498e-06	0.0002298695624584	-0.0020415139989887	0.000376713710296	4.1677794080668334e-06	1.4191321952497885e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
930.0362294326702	2.1488515215310144	4.617562861586156	864967.3880573384	996.3495758758194	17.968902587890625	322.8814602131024	992712.4773479252	843.86619468854	-3.2306773968027755	712110.1545381169	10.437276442212358	857.6116506635265	700.8463912435325	2.021244	56.585205	1.4751566443948203	0.8209292173132551	-0.1622957618	-0.0695693219	-0.0416208028	-0.0426961463	0.1476423532	0.1391559613	0.1161024312	0.1117795296	-0.0644564591	-0.1349543652	-0.1405944428	0.0615092195	-0.0596099076	-0.0613494721	-0.038285799	0.1004725778	0.172380304	-0.1127105683	-0.2075829321	0.1146131475	-0.0125370551	-0.0881360352	0.1622757447	-0.2320169857	0.1444328385	-0.0639503662	0.0090937014	0.0284663244	-0.2085116903	-0.0676077159	-0.1609591571	-0.0486502026	-0.0827383184	-0.020518464	0.163820655	0.1235160708	0.1037112974	0.1180313728	-0.180360634	-0.1369854741	-0.1250699099	-0.0790953505	0.2266959322	-0.1375593513	0.070938233	-0.0293291317	0.1787454789	-0.0158770758	0.1310253747	0.1494907118	-0.1315348895	-0.1631826013	-0.102879336	0.0820179724	0.0847796698	0.0472826465	-0.0022756049	0.1083300226	0.1358051941	0.1581803368	0.1095041776	-0.1528667638	0.0781618801	-0.11174746	-0.299536899	0.0303709196	-0.0739970284	-0.0332742715	-0.0948272859	-0.0692373561	-0.3410465959	-0.2272665559	-0.164206151	0.2371206341	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0818442779706885	0.0202412120847128	0.0004097066666583	0.0066984858365433	0.4898884139772121	0.6094655165213253	0.2399906581491083	0.3714482158286058	0.3857603086790959	0.5035363932756026	0.1488110157521913	0.2535488993530023	-0.0001832921325108	-0.0032704506763889	3.3596005840356663e-08	1.0695847626693266e-05	0.0145355826056414	-0.0006258672741843	3.917098448950104e-07	0.0002112831616854	-0.0049834664986789	-0.0029419524996902	2.4834938343454932e-05	8.655084510433417e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
