global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
914.9049094524436	-2.5373989094704257	837050.993340184	6.438393225781706	991.7075122854563	-7.633479624487222	983483.7899234084	58.27001117746158	866.7069079381587	-1.7557298555149146	3.082587325546423	751180.8642677239	870.2303844943917	788.6715904052315	1.414971	18.791842	0.0466093879034371	0.0285115074111628	0.0742702781	-0.1149114202	-0.1612109512	0.0412691794	-0.0558134435	0.1580734277	0.1218882925	0.081092538	0.1105534104	0.0631448722	0.0615784176	0.0195080946	-0.1533721209	0.1691416737	-0.1024643576	-0.0981805151	0.1871258864	-0.0726004365	0.0010544287	0.0199722912	0.1317576411	-0.1495407862	-0.0623930247	-0.0564473289	0.0269850836	-0.075212784	-0.0947585858	-0.1249388964	-0.0203176139	0.0663128978	0.0747498877	-0.0746897239	-0.0301506282	-0.000143726	0.0606889095	-0.2357967897	0.1904794877	-0.1485600228	-0.0606277514	-0.0838413914	-0.1913112529	-0.1221495387	0.0409045121	-0.090495421	-0.0203173028	-0.1616608814	-0.0452715573	0.0241941885	-0.1185619788	-0.05507253	0.0267579305	0.1566002867	-0.127207589	-0.0934649557	0.0038271351	0.005457118	0.0901237011	-0.2562636982	-0.0636755913	-0.1162818859	-0.1237551855	-0.0756171459	0.0757845371	0.0390988036	-0.0283964134	-0.0192025488	0.1494914185	0.1972893731	-0.0731328214	-0.042818605	-0.1066491108	-0.040244332	-0.0323061738	0.052221983	-0.0765309551	-0.0079311479	-0.3312479853	-0.1524874451	-0.1783162529	0.0466434003	0.1592636082	0.0852420104	0.0514296532	0.1437067008	0.1082959623	-0.0022916417675418	-0.0024526146295897	6.015318521277423e-06	5.251621990742106e-06	0.0209367200488941	-3.230817750930065e-05	0.0004383462464057	1.0438183339724803e-09	-0.0023960464808112	0.0142204901504925	0.0002022223401202	5.741038738207737e-06	1.5000012174516046e-05	-0.0003829997361943	1.466887979249677e-07	2.2500036523562958e-10	0.0001940000802664	-0.0002149998171173	4.6224921360472457e-08	3.763603114336965e-08	-1.452579103953747e-09	7.994560522641785e-08	6.391299795018249e-15	2.109986053243071e-18	0.0	0.0	0.0	0.0
916.0967047283632	1.1917952759196169	839233.1724141658	1.4203759797043156	990.929577363936	-0.777934921520341	981941.4272946689	0.6051827421208592	867.8363706333431	1.129462695184429	1.2756859798132751	753139.9661940533	870.9150609155396	785.2141807923202	1.188332	15.781919	0.050870187921303	0.0307020789605419	0.0671179481	0.0301120261	-0.1293099882	-0.0913618879	-0.0345602058	0.0081371096	-0.0414800741	0.1839509609	-0.1475959044	-0.0076804001	0.0551590234	0.0557759855	-0.0298317365	0.0018766628	-0.1984688006	-0.019492834	0.0279335282	-0.0495881074	-0.0708011659	-0.1543165064	-0.0670256743	-0.12190329	0.1209809435	0.072549907	0.1515730263	-0.0905077238	-0.1157473005	0.0954990205	0.0859476459	0.0891348876	-0.0639779524	-0.0722055634	-0.1683468053	0.0878722928	-0.0887813007	0.0384563856	-0.0280886476	0.0369662324	-0.1494083485	0.0961858798	0.0862860171	-0.2110364675	-0.014934325	-0.0743409252	-0.1723587833	0.0947591615	0.0034723952	-0.1213761305	-0.0847764502	-0.0439332419	-0.0088953435	-0.0546054837	-0.1556145207	-0.0848135859	-0.0692054662	-0.0427957881	-0.1110192233	-0.066621632	0.0479937423	-0.0703187334	-0.0624747335	-0.0217683784	0.0387283422	-0.1127766566	0.0467188533	0.0950511011	0.0076731721	-0.000823441	-0.0695253248	0.1868323477	-0.1395445875	0.0047677418	-0.0437170431	-0.0296403144	0.203418811	-0.064652142	-0.3080197213	0.0393886437	-0.0159396782	-0.1118816354	-0.2271141223	-0.0220969852	-0.0178802796	0.1412592515	0.0993643757	7.180662706218754e-05	0.0023634483946039	5.585888313956167e-06	5.156191690048085e-09	0.0209246394963145	-1.208055257960125e-05	0.0004378405380507	1.4593975062851043e-10	-0.0264902053128679	-0.0240941588320567	0.0005805284898243	0.0007017309775178	0.000233999689685	0.0002189996775104	4.796085874969597e-08	5.4755854772676296e-08	-7.499997994986352e-05	-0.0002690000602162	7.236103239635343e-08	5.6249969924799304e-09	8.812535403019198e-09	1.0265114506972944e-08	1.0537257584126642e-16	7.766078022946673e-17	0.0	0.0	0.0	0.0
916.2686711606868	0.1719664323236429	839548.2777505709	0.029572453846122	990.6166653766312	-0.3129119873048012	981321.3777219164	0.09791391179904	868.7860946054534	0.9497239721102916	0.9019756232009496	754789.2781797958	872.035240313915	799.6376187957029	1.170205	15.541178	0.0311882422944095	0.0199817734020978	0.031169992	0.030203301	-0.0822458218	-0.0117612103	0.1176817872	0.1009591723	0.1245335459	0.1074197418	0.138580769	-0.0987826829	0.1120362876	0.0700104264	-0.1022142793	0.0444000409	0.0553742486	0.024845011	0.0079855836	0.0846377799	-0.0150971325	0.0696883168	-0.1867841243	-0.1607467508	-0.04670634	-0.1202349371	0.0371114983	-0.1683289739	-0.0192653303	0.0695938707	0.1583699589	0.1713904992	-0.1392457041	0.0933871759	-0.0130201621	0.0139625192	-0.1288848323	-0.0116242106	0.0290182597	-0.0717557125	0.0421607236	0.0066030652	-0.1022187992	0.1059235404	0.0201947226	0.0470493047	-0.1424301143	0.0163720916	-0.0936129661	-0.0337466725	-0.2276725605	-0.0062036201	-0.0716601642	-0.0229746371	-0.0369273938	-0.1274933214	0.0752832716	0.2103151898	-0.1684426774	0.077970651	0.0393159958	-0.0710027268	-0.0809865981	-0.0924240321	0.0034807213	0.0392908522	0.1005758339	-0.0116098739	0.0480666179	-0.0284443616	-0.0385338132	0.0146046205	-0.2101137135	-0.1257487241	0.099169352	0.1131489959	0.1566224662	-0.2363982821	-0.1566717269	0.1564640769	0.009803213	0.0827512986	-0.0638513544	-0.0056453557	-0.1070627367	0.1386044847	0.0898496795	6.954394073943604e-05	-2.262686322751506e-06	5.119749395166732e-12	4.836359693570192e-09	0.0209397573747764	1.5117878461902434e-05	0.0004384734389145	2.2855024918885349e-10	-0.0187696099479381	0.0077205953649298	5.960759278897554e-05	0.0003522982575977	-6.999999859846982e-05	-0.0003039996882834	9.241581047644683e-08	4.8999998037857765e-09	8.999999850445306e-05	0.0001649999784543	2.7224992889924934e-08	8.099999730801554e-09	3.151979287336237e-09	-5.660556115682961e-09	3.2041895538795767e-17	9.934973427796652e-18	0.0	0.0	0.0	0.0
916.8807003911812	0.612029230494386	840670.218749823	0.3745797789795502	988.7909568914488	-1.8257084851824172	977707.556430307	3.3332114728670774	870.0313988633043	1.2453042578508755	1.5507826946215204	756954.635008038	872.6581876872972	790.3137567657785	1.192753	15.840624	0.029380707906974	0.0167673684410827	0.0344303994	0.0743359056	0.0339920871	-0.2498995398	0.0326363131	-0.0486313195	-0.0523835054	0.1819314652	-0.0226533668	0.0490317147	0.0490302374	-0.0212240743	0.098744323	-0.0777091725	-0.0121162425	-0.1199575231	-0.1509331932	-0.0557247678	0.0354930259	0.0279800336	-0.0981736716	-0.0678440631	0.1684511839	-0.1321249168	-0.0545627271	-0.3222337903	0.2473166389	-0.0072861955	0.1548972149	0.0365290158	0.1680391799	-0.0973425102	-0.1113556203	0.0859398219	-0.0159946579	0.0534668309	0.0139505109	0.0629794754	-0.1006125947	-0.0193051347	0.0883961094	-0.0192037249	0.1498155008	0.0770189036	0.0141627851	0.0768193529	-0.2878360676	-0.0784450253	-0.0995916745	-0.0996406504	0.1297352286	-0.2550543404	-0.0974549916	0.0091547152	0.1121308867	-0.0419648298	0.0078268316	-0.0422059844	0.0930276488	-0.0544766874	-0.0599173525	0.0050484216	-0.0038512413	-0.1363030223	0.0658885395	0.1512925081	-0.0066270326	0.012406584	0.0128763688	0.1118969188	-0.2734110254	-0.018134026	0.057506642	-0.0058594191	0.2086702471	-0.020959794	0.0306943394	-0.0448687828	-0.0266167575	0.0259211113	-0.2425012532	-0.0890786536	-0.1798182724	0.1357462967	0.0798077096	9.864215006416543e-05	2.90982093247294e-05	8.467057859057688e-10	9.730273769281332e-09	0.0209830879690713	4.333059429489916e-05	0.0004402899807177	1.8775404019491475e-09	-0.0293263395642355	-0.0105567296162974	0.0001114445401916	0.0008600341922368	-0.0003199998319978	-0.0002499998333993	6.249991669969283e-08	1.0239989247862021e-07	0.0002149999049723	0.0001249999064678	1.5624976616970486e-08	4.6224959138098044e-08	3.4401853250267626e-08	3.1249873962931395e-08	9.76554622699097e-16	1.1834875070529493e-15	0.0	0.0	0.0	0.0
916.849842475214	-0.0308579159672035	840613.6336468247	0.0009522109778389	995.1134003367504	6.322443445301587	990250.6795297696	39.97329111903701	869.263938763636	-0.7674600996682557	0.588995004582809	755619.7952348704	872.51202712067	804.8629389431878	1.220631	16.210867	0.0312858423355315	0.0187419123648942	0.0057773258	0.0236310184	0.1189830197	-0.1167536913	0.172012552	0.1056618469	0.0138403487	-0.0268325802	0.1281483562	-0.0284102811	0.1438196431	0.1462868073	0.0908816924	0.060608544	0.1068244362	-0.1284488597	-0.0511175452	0.0777596418	0.0796398897	-0.0592420364	-0.0902351173	-0.0362859794	-0.2035816843	-0.1030865837	0.1612952861	0.0505129973	0.030967614	0.0765572835	-0.0866204027	0.1202542619	0.1507315902	-0.0231206475	0.0465570223	-0.001359618	0.1571786638	0.0325385756	0.1240478619	-0.1188699404	0.0467079991	-0.0839298055	0.0258066055	0.0769580955	0.1343155843	0.0980915574	-0.061757781	0.079017088	0.1417210408	0.0645093775	-0.2296670217	0.1163646006	0.0440587925	0.0088948375	-0.0409840939	0.0618157312	-0.1058307069	0.1668716959	-0.0158095953	-0.19280459	0.0976853231	-0.0108942139	-0.0762488025	-0.1124091567	-0.0308716838	0.0914708593	-0.04590193	0.0392306779	-0.1143664404	0.0123491591	0.0583450039	-0.0637295902	-0.2100048826	-0.2208675742	0.0072786485	0.1431135907	-0.0811962468	0.1171055684	0.0457466982	0.1585187574	-0.0081374376	0.0476717124	-0.1691376851	0.1547976847	-0.2786865558	0.1326888823	0.0692973963	2.526551986647973e-05	-7.33766301976857e-05	5.384129859167921e-09	6.383464941234819e-10	0.0277607139140201	0.0067776259449487	0.000770657237016	4.593621344964309e-05	-0.0130925757989501	0.0162337637652854	0.000263535085987	0.0001714155410512	-0.0002789998174757	4.100001452209996e-05	1.6810011908124074e-09	7.784089815147394e-08	9.200001179321404e-05	-0.000122999893179	1.5128973722066557e-08	8.464002169951522e-09	1.2789652442825709e-08	-2.1612200807441922e-08	4.670872237411931e-16	1.6357520960827762e-16	0.0	0.0	0.0	0.0
918.3604190784772	1.510576603263189	843385.8593299963	2.281841674326154	992.6462422802462	-2.4671580565042177	985346.5623130932	6.086868875773669	871.8213010372452	2.5573622736092148	6.540101798479692	760072.3809422749	874.6159482920789	793.5648544154217	1.53525	20.389236	0.1128207080534191	0.0673259638712189	0.0106073309	0.100777502	-0.0504297575	-0.100991856	0.0604069251	-0.0400512368	0.0602618802	0.0118625905	-0.0014448431	0.1685549652	0.0907270394	-0.1558793	0.2462365836	-0.2630388792	0.190791047	-0.009241293	0.1789659114	-0.127869927	-0.0073948703	-0.4914101453	0.2016190715	-0.021896151	-0.1175866	-0.254320078	-0.0127974828	0.0538593044	-0.0544412495	0.2268562501	0.0572076919	-0.0337087287	0.1587013521	0.0451203165	0.2335219193	0.0039774171	-0.0550351931	-0.0393717799	-0.1404691427	0.2538652878	0.1763892691	-0.1470188287	0.1320632017	-0.1049399159	0.2531190627	-0.2292214614	-0.1026813005	-0.1293804207	0.0800405703	0.2366465579	0.1162106857	0.5086215009	0.0279108406	-0.0517709226	-0.1715075898	-0.0167519482	-0.1491244556	-0.067884678	-0.1294615416	-0.1172237042	-0.0976320578	-0.0309322711	-0.1899209224	0.8465872571	0.0103203686	0.1175801315	0.1514057901	0.0537152854	-0.0039815185	0.0302941037	0.1039189233	-0.2020251057	0.1062900513	-0.2309782562	-0.0331546359	0.0997047912	0.0791022931	0.0935700103	-0.0394503026	0.0023893088	0.0342240822	-0.0239804055	0.045704474	0.0411285652	0.0076856625	0.1294367287	0.0583804184	0.0001587718960536	0.0001335063761871	1.782395248261687e-08	2.5208514976455163e-08	-0.0191323182452123	-0.0468930321592324	0.000366045601436	0.0021989564650868	-0.0560859766914774	-0.0429934008925273	0.0018484325203055	0.0031456367814369	-0.0001399998133264	0.0001390000041493	1.9321001153505427e-08	1.9599947731426843e-08	0.0004089995742322	0.0003169995624389	1.0048872258650857e-07	1.672806517221209e-07	2.85955736028528e-08	1.580592116002709e-08	2.498271437169921e-16	8.177068296761717e-16	1.0	0.0	0.0	0.0
923.6042521648678	5.243833086390623	853044.8146170247	27.497785437925007	995.531081300874	2.884839020627851	991082.1338360874	8.322296174937058	872.7313594067191	0.9100583694738588	0.8282062358494187	761660.0256918999	875.7909837911277	817.8849018398429	1.521186	20.202463	0.1029974249374113	0.0700002348593819	-0.1279476495	0.0313109204	0.0377043992	-0.0904893997	-0.0133165325	-0.1871611058	-0.1509715972	-0.0776482873	-0.0691030817	0.0566667521	-0.1847669352	0.2412429684	0.1230514619	-0.2871598423	0.0742717802	-0.1222974989	0.0628397451	0.236730173	0.0710186063	-0.2490059763	0.0044183933	0.070107495	-0.1021199676	0.1389880318	-0.1267106653	-0.12669451	-0.0939508386	0.1080211671	-0.1901282431	-0.112230302	-0.0599902872	0.2356237603	-0.1595591324	0.0547209254	-0.0186275652	-0.1206851677	-0.0299128503	0.2003403798	-0.0039903681	-0.0836358198	0.1862013939	0.2117954258	0.1240522981	-0.3077945502	-0.0156795025	0.0693705413	0.186816702	0.1324858641	0.0347658541	-0.0425005853	-0.2083066775	0.0683353989	0.100395266	-0.1779208672	0.1796859482	-0.1785358229	-0.0041099147	-0.0460504638	0.1120019548	-0.0408616728	0.1042473813	0.2558558626	0.2172818635	0.0016166854	-0.3130279339	0.0078356247	-0.1916402116	0.0917582037	-0.0064865577	0.2760531296	0.0204407272	0.0184056217	-0.0150688698	-0.134143216	-0.2445498039	-0.4153002743	0.204360084	0.2200302753	-0.0938823277	0.0365024779	-0.0545884045	-0.0803298224	0.051545787	0.1259946088	0.0471208409	0.0076397716302523	0.0074809997341987	5.596535702308103e-05	5.8366110562407885e-05	0.0468187582958279	0.0659510765410402	0.0021919961283631	0.0043495444969221	-0.064597025170201	-0.0085110484787235	7.243794620718323e-05	0.0041727756608395	0.0002809998967391	0.0004209997100655	1.772407558752351e-07	7.896094196738488e-08	0.000408999806583	2.3235080000424607e-10	5.398689426261317e-20	1.672808417849314e-07	-5.74656790736474e-08	-8.60612526765002e-08	7.406539212248411e-15	3.3023042713954362e-15	0.0	1.0	0.0	0.0
919.8125019389764	-3.7917502258914055	846055.0387232396	14.377369775547525	1000.2021018939312	4.671020593057165	1000404.2446330378	21.818433380764105	870.2989603678385	-2.4323990388805896	5.916565084347216	757420.2804173406	873.6440833904835	819.3096036550515	1.322049	17.557775	0.1042846809455977	0.0754560546404281	-0.108441399	-0.1269208203	0.1168453252	0.0014767863	0.09010197	0.1173419492	-0.0446304643	-0.241987758	-0.0012050854	-0.0219524241	-0.1554254351	0.2791630287	0.0050031833	0.0194070365	0.2117575038	-0.1959707804	-0.0115575475	0.0691911561	0.0182561989	-0.0867287266	0.046539024	0.1221007929	0.027227867	0.0633701363	0.0461267023	0.1876195726	-0.0197606194	-0.1229636838	-0.0112601163	0.2364918629	-0.1113615152	0.1178670594	-0.024843511	0.1101524778	-0.0365234092	-0.1604647692	0.1373835491	-0.1318741005	0.1160835867	-0.1478278424	0.1642930504	0.1294182363	0.0891846113	-0.0644696261	0.0176315423	0.0146736035	0.1157454806	-0.0393660043	0.0563737353	-0.1339037789	0.0027841973	0.3047351086	0.1608781934	0.0586923962	-0.0082880878	0.0723452147	-0.1382441174	0.044810005	0.0243424519	-0.0957586933	0.009083922	0.0175322793	0.1069672436	0.2257150337	-0.2013868498	-0.0442887475	0.1256457069	0.2295891655	-0.2942327358	0.0959547509	-0.0438447188	0.0646298907	-0.0315896971	0.0413509968	-0.0953769025	0.2018033326	0.157087157	0.0072153006	-0.0160989833	0.3401246442	-0.0168336918	0.0034643228	-0.0642463731	0.1223675745	0.0355847396	0.0058163065788505	-0.0018234650514018	3.32502479368377e-06	3.3829422219179606e-05	-0.0218031672935552	-0.0686219255893831	0.0004753781040307	0.0047089686715948	-0.033608326601481	0.0309886985687199	0.0009602994389829	0.0011295196169518	0.0002239998950386	-5.7000001700500014e-05	3.2490001938570043e-09	5.017595297730381e-08	0.0004089996234875	-1.8309549997029895e-10	3.3523962109373754e-20	1.6728069201291677e-07	-4.581575321630968e-08	1.1649925857337713e-08	1.3572077248146583e-16	2.099083242777791e-15	0.0	0.0	0.0	0.0
914.577801528805	-5.234700410171399	836452.5550492622	27.40208838424861	993.4620793518408	-6.740022542090401	986966.9031100832	45.42790386788675	868.8056185664781	-1.4933418013604296	2.230069735690413	754823.2028526806	872.3577818239554	794.9217055278136	1.491076	19.802582	0.0574912038927961	0.0343702000009869	0.1310645452	0.0588209979	0.0225227984	0.1487158425	0.1097955832	0.1029760271	0.1951699643	-0.0273596061	-0.0914034202	-0.1219567589	-0.024227533	-0.0820655542	0.0985540229	0.0683295812	0.1439761686	0.1419396151	0.0215581467	-0.0775188344	0.0424520043	0.0778389328	0.0613143885	-0.1601329025	0.0202792496	-0.0090320726	-0.102424277	0.0730017769	0.1328414497	0.0432015962	0.1528236075	-0.0536975794	-0.1985912307	0.0033451587	-0.0617805237	0.0385160208	-0.0519808012	0.1338727255	-0.1326099407	-0.0558002277	0.2377495139	0.1154600326	-0.0410328019	0.0316015339	0.109182538	-0.0033476422	0.0705256661	-0.1214106709	-0.1794994199	-0.0082136637	0.0685353364	-0.2054252357	-0.1714104681	-0.0199861991	-0.0991684239	0.1385710497	-0.0299606763	-0.1777972363	-0.007430992	0.0896559024	0.1244014207	-0.0418180789	-0.1096258997	0.0687908368	-0.0604409226	-0.0535177394	0.0408953179	-0.1726137632	0.0722780436	-0.1357790207	-0.1630942863	0.0854117877	-0.1317749371	0.1201723162	0.0184573706	-0.0690513835	0.0694663696	0.1530797039	0.2725173314	0.185792659	-0.2783782325	0.1232737233	0.0439737943	-0.0671281697	0.2414113305	0.1185609488	0.023839813	0.0001587038503458	-0.0056576027285046	3.200846863358382e-05	2.5186912114582082e-08	0.0010404115127897	0.0228435788063449	1.082456115945352e-06	0.0005218290926816	-0.0102694736002035	0.0233388530012775	0.0005447020594152	0.0001054620880252	0.0001110001719172	-0.0001129997231213	1.276893742551306e-08	1.2321038165647956e-08	0.000409000172781	5.492934999538034e-10	3.0172334909149897e-19	1.6728114133488785e-07	-2.2701034734291965e-08	2.3114718482017722e-08	5.342902105029315e-16	5.153369780075303e-16	0.0	0.0	0.0	0.0
913.3994161659022	-1.1783853629028729	834298.4934522109	1.388592063503735	993.6180023534338	0.1559230015930097	987276.7346008284	0.0243119824257737	867.6072520659038	-1.1983665005742523	1.4360822696985795	752742.3438373487	871.1868805493941	771.0982202352936	1.539495	20.445621	0.0753884234290322	0.0425215337023788	0.2105165486	-0.1070601186	0.0429132883	-0.0865825622	-0.1431894412	0.0870025093	-0.0286097838	0.2949584989	0.0568099917	-0.049943312	-0.0754433254	-0.0902969803	0.0377303118	0.1118853779	-0.2072177766	-0.046734257	-0.01281377	-0.0185659867	0.0828612585	-0.051540851	0.2202304214	-0.072141133	0.0536851272	0.1048668425	-0.0390916195	-0.1139459391	0.0326208268	0.0632386766	0.1402745456	-0.0056217011	-0.0132740531	-0.2173626418	0.0545284687	0.0238861319	-0.0044837478	0.0947346112	0.0468241313	-0.0948295537	-0.1954629193	0.095314459	-0.0424370094	-0.0981114529	0.1480837158	-0.0772905045	0.0604772478	-0.1627867653	-0.0176965307	-0.060058536	-0.0311025456	-0.0530764622	-0.0556560053	-0.0964690991	-0.2005365624	0.0940915915	0.0775279183	0.0077019796	0.063132158	0.1850224879	0.0015174607	0.0003485844	-0.1101313583	-0.0265380334	-0.1746640103	-0.2114846319	-0.2075169544	0.1187625358	-0.0365764937	-0.0862798697	-0.0718183185	-0.0956633923	-0.1123768469	-0.0314454444	0.068990399	-0.0935830465	0.133154629	0.068455601	-0.029777258	0.1129602906	-0.1753843653	0.0943859057	0.0580556707	-0.0373239919	0.1607584235	0.1145803187	0.0119549848	7.55224968429502e-05	-8.318135350284978e-05	6.919137570566061e-09	5.703647529393423e-09	0.0330876370294674	0.0320472255166777	0.0010947917241937	0.0010270246633167	0.0059873271051458	0.0162568007053492	0.0002642835691734	3.5848085864013585e-05	-6.200000344874933e-05	-0.0001730001753659	2.992906067664922e-08	3.844000427644929e-09	4.200003536314334e-05	-0.0003670001374178	1.3468910086472565e-07	1.764002970505291e-09	1.3032515083996892e-09	2.400428624269165e-08	5.762057580210759e-16	1.6984644941460653e-18	0.0	0.0	1.0	0.0
915.5270781970136	2.127662031111413	838189.8309119606	4.526945718633143	986.4744739212804	-7.143528432153403	973131.8876982668	51.02999846098405	869.3723264278702	1.7650743619664129	3.115487503271139	755808.2419586073	871.6016386278111	770.0968626749884	1.194908	15.869254	0.0517363892749891	0.0397751819261474	0.2203671961	-0.082087803	-0.0458716662	0.0410712791	0.1980101384	0.1077193032	0.0966371265	0.1216737524	-0.0712394928	0.0614298505	-0.0980941276	0.0542019698	0.0272020199	0.0347681303	0.0783507422	0.05703348	0.2218476625	0.1706551506	-0.061428985	0.0653248847	0.1269430747	-0.098535815	0.0306519614	-0.1323736349	0.1885338526	-0.1125614302	-0.1187279736	-0.0921851072	0.135509526	0.0877339422	0.1243471886	0.0376061973	0.0059776626	-0.0846283579	-0.0608252437	0.1031014303	-0.0361050507	-0.0338500302	0.0515319738	-0.0281994937	-0.0299689759	0.0122542793	-0.1546644398	-0.3192177102	-0.089167897	-0.0887817312	-0.2081435632	0.0048728379	-0.2491293217	0.0417250302	0.0136693784	-0.043700033	0.1766897645	0.0088501228	-0.0292599612	-0.0041695882	0.0290742074	0.1193167039	-0.1749868401	0.0201432929	-0.2453553443	-0.0283474383	-0.2164754977	0.1426553626	-0.1111988363	-0.1157877442	-0.0996786835	-0.0509949514	0.0142269837	0.047081716	-0.0047652315	0.0420069813	-0.0482409193	-0.1261231428	0.1018613305	-0.0501605003	-0.1023097521	0.1163095532	0.0447740611	-0.0148806862	-0.0074509498	-0.2009965063	0.1019838388	0.1104315261	-0.0	8.873696879163617e-05	1.3214471948685969e-05	1.7462226888260834e-10	7.874249630327811e-09	-0.0042859457561519	-0.0373735827856192	1.836933102467648e-05	0.0013967846902335	0.0060364796193113	4.915251416550033e-05	2.41596964878971e-09	3.64390861943607e-05	0.0001749996322084	0.0002369996356571	5.6168827301621536e-08	3.062487127307528e-08	9.0999955544957e-05	4.899992018181366e-05	2.4009921778241103e-09	8.28099190918415e-09	-7.930974642769554e-09	-9.234226151169245e-09	8.527093261093794e-17	6.290035878425364e-17	0.0	0.0	0.0	0.0
917.5353381335746	2.008259936560989	841871.096723893	4.03310797279595	989.3157716037176	2.841297682437244	978745.6959438592	8.072972520223251	870.6118120408746	1.2394856130043763	1.5363245848448346	757964.9272650952	873.1661325834904	791.825643926142	1.322127	17.558813	0.0709524991053934	0.0374602575339191	0.109130935	0.0889980287	0.122066216	-0.016539149	-0.1199994656	-0.1507389429	0.0017777216	0.166020587	0.197559346	0.1384854309	-0.1193784597	-0.04336929	0.2161477913	-0.203418058	-0.0858943979	-0.0447908231	-0.0257041999	-0.0991407085	0.091466653	-0.0040320405	-0.0275842555	-0.0763042098	0.0544056491	0.0669488566	0.0360701183	0.0488413825	0.0472133602	-0.0459001359	0.0591571652	0.2020640605	0.0786354672	0.0717516214	0.0367381345	-0.199633592	0.1779761035	0.1802114367	0.1411368142	0.2158430811	-0.0925729013	-0.0399140355	-0.0575367054	-0.0454868002	0.1158295986	0.0325324387	-0.0604935371	0.037659554	-0.0094603721	-0.1493126226	-0.0603261387	0.0299709732	0.0507516766	-0.0415731417	0.1216939673	0.119427595	-0.0720471722	0.108843068	-0.1103258232	0.0090658906	0.1246675657	0.0978015067	-0.0939740256	-0.0001197904	-0.1414483658	-0.176970055	-0.0815630741	-0.0151424466	0.0153016205	0.2538564584	-0.0357294693	-0.0458778146	0.0493896626	0.0558493386	0.0186213418	-0.0870267211	-0.0152936785	-0.1440481551	0.0912592858	-0.1404718721	0.1145028959	0.1020380574	-0.0105180266	0.0589116051	0.1112641705	0.10612066	-0.0119549848	8.056589574323425e-05	-8.171073048401922e-06	6.676643476232027e-11	6.4908635569096915e-09	0.0141915669106396	0.0184775126667915	0.0002014005713791	0.0003414184743514	-0.0244814680869183	-0.0305179477062296	0.0009313451322001	0.0005993422796907	-0.0001139962171218	-0.0002889958493302	8.351860093008368e-08	1.2995137518080567e-08	6.100685227683478e-05	-2.9993103268122226e-05	8.99586243652244e-10	3.7218360247275404e-09	-0.0001199963315628	-0.0001199884005881	1.4397216275704092e-08	1.439911958852943e-08	0.0	0.0	0.0	0.0
