global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
921.9176008502436	-0.4130755541359576	849932.0627574691	0.1706314134247284	993.5124880758564	-5.324725204639208	987067.0639626788	28.352698504920053	873.9306948235694	0.7979692093869062	0.6367548591295641	763754.8593548068	876.6804070238077	781.4032648325375	1.186073	15.550936	0.019106838042043	0.0094667652481759	0.0835759199	0.05737269	0.1394377708	-0.094279844	-0.0255930488	-0.0552452755	0.1659161854	0.0464603872	-0.0503820908	-0.1037236038	0.0727677141	0.1286528531	0.0067188717	0.0449063931	-0.150546887	0.0952441866	0.0183895374	-0.0277799191	-0.0410165565	0.0821391637	0.0091025361	-0.0786516145	-0.1349828246	0.038915536	0.0106274563	-0.0802779645	0.1474556115	-0.0552512864	0.0523837111	-0.0698628827	0.0814388668	-0.1538524907	0.0269823766	0.1781092433	-0.1977151083	-0.0794603679	0.0261078902	0.1264037684	0.1033101561	-0.0829745306	0.0610774706	0.0320001145	-0.0820591551	0.0468006607	-0.1576605493	-0.0358560904	-0.1060363221	-0.0794169407	-0.0402569771	-0.0247635047	-0.0570826322	0.0319131297	0.0593560436	0.1571985579	-0.15483523	-0.0878547535	-0.1732532897	0.0563357571	0.0020112734	-0.003481626	-0.0201249221	-0.0751694815	-0.1380586454	-0.1586169734	-0.0837469656	-0.0638621756	-0.0055999795	0.0335398678	-0.0529110487	0.0762771549	0.0406186895	0.0113754301	0.0742482918	-0.1358291441	0.0974171823	-0.0383715223	0.2384741393	0.0549070282	0.0914550771	-0.0336628926	0.1389029135	0.1437067008	0.1082959623	0.0078937211431764	7.376764533260048e-05	5.441665497916334e-09	6.231083348623014e-05	-7.728662481554238e-06	-1.4686188748669338e-05	5.973222375378412e-11	2.1568413996154182e-10	-0.0161929745416671	0.0045660463071613	2.084877887914135e-05	0.000262212424507	0.0005610126350954	0.0001110128205658	1.2323846329974521e-08	3.147351767366845e-07	0.0004279833590816	0.0001189833724966	1.4157042930664668e-08	1.8316975565076978e-07	-5.912005925571808e-05	-5.905056495360934e-05	3.4869692213404353e-09	3.4951814063996163e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.8709229430838	0.9533220928401532	851690.7404138192	0.90882301269713	1001.36080564006	7.848317564203626	1002723.46307211	61.596088588587136	873.5119868745195	-0.4187079490499172	0.1753163465975881	763023.1912134708	876.5892551412575	788.609683735293	1.267308	16.616024	0.0728047093535002	0.0423523701744643	0.0476750391	-0.160632041	-0.0338118518	0.0750494812	-0.0523960077	-0.0271145108	-0.137482678	0.0894268474	0.0082050018	0.0373198287	0.076751025	0.0157190259	-0.0909479879	-0.0528937677	0.0802469757	-0.0285248689	0.0850152999	0.0466784794	0.0143675314	0.0604782526	-0.1121626105	-0.0780075063	0.0210466624	0.0582881545	0.0992351636	0.1449326624	0.1063639413	-9.49522e-05	-0.1220341823	-0.0183459148	-0.0095051311	0.0618672053	-0.0151175713	-0.0286092362	0.1180928976	-0.2570657846	-0.1079588542	-0.0965344139	-0.0193832861	-0.0255992003	-0.0550056211	-0.0471876807	-0.0927858246	-0.0619760279	-0.0292773172	-0.1478130692	-0.071229926	0.0893847465	0.0069381706	0.0361134087	-0.0331336264	0.0113034067	0.0996149739	0.0781412188	0.2061258179	-0.0989703978	-0.0010274547	0.0686784922	-0.0073660767	0.0522739806	0.009698584	-0.0300266737	0.1715534746	-0.0311184525	9.63566e-05	-0.0667914566	0.0635656322	-0.1502587051	-0.0632879372	0.1601202089	0.0564951175	-0.0512059785	-0.1210142019	0.0184861646	0.2857365023	0.0478233879	-0.0503302338	0.1845945986	0.1044419731	-0.0586254383	0.0956472658	0.1412592515	0.0993643757	0.0077919968542943	-0.0001017242888821	1.0347830948569061e-08	6.0715214977332265e-05	0.0358954494057144	0.0359031780681959	0.0012884832880382	0.0012890381953965	-0.011823658692549	0.004369315849118	1.9090920989354617e-05	0.0001397989048778	0.0005616527308315	6.400957360999226e-07	4.097225513733017e-13	3.1545379005048133e-07	0.0006968770710038	0.0002688937119222	7.230382831129908e-08	4.856376520908353e-07	-0.0004381960745435	-0.0003790760152877	1.436986253664627e-07	1.9201579974533267e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.0594548618376	-0.8114680812461756	850193.6383001091	0.6584804468813499	995.4213697454902	-5.939435894569783	990863.703345988	35.27689874570396	874.5046814451827	0.9926945706631614	0.9854425106241184	764758.4378695404	876.4250054061164	779.4271769973467	1.262355	16.551088	0.0591048516368839	0.0304129517353632	0.0842823167	0.1250583866	0.1051952649	0.0362566509	0.010679794	0.081357776	0.1351962705	0.0652472533	-0.0294243565	-0.0961384521	-0.0986274977	-0.1047910615	0.1178149662	-0.0599126752	-0.1484583528	-0.1579850943	0.0075250947	0.0437710878	-0.1686276176	0.0185257733	-0.0134872483	0.1190833765	0.0190906277	0.1763968852	0.0219542689	0.0964473186	0.0473459393	-0.0273480716	-0.2022382939	0.1409239145	0.0437078088	0.0898118929	-0.2025590709	-0.0767723324	-0.0253912645	-0.0309769193	0.1518332362	-0.0001075577	0.100382197	0.1583565724	-0.0903286282	0.1501935359	0.1035000431	0.1037941649	0.0062989463	-0.0735866102	0.0893393678	0.0950399778	0.0232821142	0.0622150528	-0.0740291656	0.2049515117	-0.1156707159	-0.0195847654	-0.040044057	-0.1405462816	0.045309399	0.0243844981	0.0886139094	-0.0948062649	-0.0305054271	-0.0308230785	-0.1562482331	-0.0684581423	0.2164388351	-0.003877909	-0.0632899401	-0.0834322758	-0.0431864259	0.1559293876	-0.0704559633	0.0863987052	0.2019875432	0.0967908495	0.135721873	0.0196511596	-0.1596756502	0.0556570371	0.0337584994	-0.185647689	-0.0305039023	0.1386044847	0.0898496795	0.0078804525309408	8.845567664649955e-05	7.824406730990087e-09	6.210153209241125e-05	0.011254205538691	-0.0246412438670234	0.0001266571423071	0.0006071908993141	-0.008830044397925	0.0029936142946239	8.961726544977145e-06	7.796968406932668e-05	0.0003910505722014	-0.00017060215863	2.9105096529249786e-08	1.5292055001904236e-07	0.0004549558691406	-0.0002419212018632	5.8525867910935176e-08	2.069848428654788e-07	-0.000223088679065	0.0002151073954785	4.6271191589543814e-08	4.9768558726966575e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923.0291185333894	0.969663671551757	851982.7536605258	0.9402476359272336	995.5740269007308	0.1526571552406039	991167.6430393372	0.0233042070461538	874.1854811729269	-0.3192002722557845	0.1018888138081669	764200.2554935417	877.2113115121366	796.4080927932242	1.336425	17.522236	0.0283922804214916	0.0173964761420138	0.0062754768	-0.2057161189	0.0315488753	-0.1540324829	0.0103734999	-0.194189462	0.0119500787	0.0468570138	-0.0874853682	0.0795988548	0.0717859257	0.0361749446	-0.0893633359	0.1682638869	0.0057902577	0.071581688	-0.0813333647	-0.0531958133	-0.0981921253	-0.0672678923	-0.1077574845	0.0498773838	-0.1058490887	-0.2008888445	0.0412114864	0.1117634889	-0.0409909549	0.1239494271	-0.0293930185	-0.0561120212	-0.1433131998	0.1111028041	0.0156626049	-0.0395149923	-0.1146889342	0.0045609004	-0.1548925368	0.1266241913	-0.0155030275	-0.0167427752	0.0030393065	0.1314294666	-0.0924508922	-0.1409812106	-0.0480906814	0.1348141892	0.0160227722	0.0316797935	0.0787545866	0.0514924909	-0.0149422422	-0.1242229241	0.0622635868	-0.0583677085	0.028211608	0.0756973141	-0.1308806532	0.016464185	0.0075504052	0.1724480552	-0.0299040264	-0.1088753799	0.0627149393	-0.1622274357	-0.0897201573	0.027143444	-0.0361102901	-0.0749808601	-0.0037723176	-0.0003111807	-0.2149474231	0.0260926634	0.2210053555	0.1648185543	-0.0755152408	-0.1131889305	-0.1328210361	0.0591409249	0.1021767919	-0.1688554918	0.0870340843	0.1357462967	0.0798077096	0.0078932518683245	1.279933738369994e-05	1.6382303746177882e-10	6.230342505680821e-05	0.009945635512679	-0.001308570026012	9.891566575106168e-05	1.7123555129770465e-06	-0.0207473350410509	-0.0119172906431259	0.0001420218162727	0.0004304519113056	0.000561065421213	0.0001700148490116	2.8905048884437156e-08	3.147944068809212e-07	0.0005879373260153	0.0001329814568747	1.7684067872517703e-08	3.456702993220212e-07	-0.0002231647814781	-7.610241310000427e-08	5.791577279643702e-15	4.9802519692168135e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.8073646249472	-0.2217539084421105	851573.4322060404	0.0491747959093519	999.5434325143192	3.9694056135883775	999087.0734825074	15.75618092518693	874.380422267508	0.1949410945811678	0.0380020303565038	764541.1228447057	876.8277325093298	784.7963593419174	1.302606	17.078825	0.0554436900192677	0.0339634860959508	0.0321452799	-0.0120147194	0.0245744579	0.1668785934	0.0054812084	0.0993186132	-0.1234833182	0.0800624872	0.1106733081	-0.1550493772	0.0342217403	0.0997093577	0.0496191588	-0.1332657274	0.1522524559	0.0299757808	-0.0749698601	-0.0521053045	0.0794495695	0.09939884	-0.0642073024	0.1159692651	-0.0729325522	0.1274933376	-0.014538782	0.0553795833	-0.1660703976	0.0205400603	0.0022489024	-0.040536067	-0.0344963605	-0.1501074466	-0.032546819	-0.0686305032	-0.0570433864	-0.201218095	0.0619292089	-0.157940553	-0.0765234181	-0.0271696264	0.1831556898	-0.0251050892	-0.0053297262	0.1126107258	-0.0107638222	0.0548195304	0.1370297382	0.1354274836	-0.1814956076	0.0576071774	0.0085168308	0.0346833824	-0.1408825352	0.0498712242	0.0641642974	-0.0268809819	0.0115766062	-0.0412949789	0.0989448381	-0.107983435	-0.0066204112	0.0831047064	0.1624892499	-0.0815169972	-0.0283981132	0.1190811291	0.0487867198	-0.1328703939	-0.0857953565	0.0530693501	0.0112200276	0.0353534948	0.1754587159	0.0677866741	0.1889199463	-0.0987232608	0.0433794443	-0.0601820169	0.0843326328	0.1024423446	0.0548246354	0.1326888823	0.0692973963	0.0077911070565761	-0.0001021448117483	1.0433562567115993e-08	6.07013491670299e-05	0.0307676389701185	0.0208220034574395	0.0009466476077955	0.0004335558279816	-0.0207599206868707	-1.25856458197994e-05	1.5839848070143416e-10	0.0004309743069251	0.0001160925863132	-0.0004449728348998	1.980008237987647e-07	1.3477488596887792e-08	0.0008329872476871	0.0002450499216718	6.00494641113553e-08	6.938677548093301e-07	-0.0002230484159645	1.1636551360000174e-07	1.3540932755392184e-14	4.975059586427262e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923.4950056547382	0.6876410297909388	852843.0254692449	0.4728501858519428	996.7356353931212	-2.80779712119795	993481.9268625292	7.883724673807497	875.3020572256535	0.9216349581454324	0.8494109960757329	766153.6913834611	877.7668301898107	792.5429960352275	1.194364	15.659644	0.0418977425082058	0.0289053493221841	0.0081706949	0.0763094934	0.0569131695	-0.0862656881	-0.1047002182	-0.0740726793	0.1618041444	-0.0196913993	0.0112066815	0.0202881784	-0.0144819888	0.1099725271	0.0525181977	0.099802303	-0.0039685221	-0.0246871702	-0.0130471173	0.1464900341	-0.0027199253	0.1355501147	-0.179917848	-0.2282239082	0.0770131955	0.1053988093	-0.0857753145	0.1819662148	-0.0584642316	0.0434944088	0.1298625171	0.1378225396	0.2166699224	-0.1443372639	0.1127949812	-0.0362018279	-0.2059273073	0.1357856967	0.0530140559	0.1121384375	-0.0088428598	0.0855391675	-0.0489797294	0.0068135701	-0.2232122755	-0.0203339609	-0.0857411869	-0.2636401428	-0.072643852	0.1176264889	-0.1939551503	-0.1014503262	0.0907614952	0.0783767909	-0.2150787879	-0.1392283222	0.0015989961	-0.0710083217	0.0242941598	-0.05316623	0.1739779169	0.0251716437	-0.0803935536	-0.11220971	-0.0039539403	-0.0366299115	-0.0284413532	-0.1507019554	0.071589792	-0.1655337755	-0.0734856035	0.1098239858	-0.0209709204	-0.1876021747	0.2316686285	0.0175646606	-0.0763291895	0.0009088675	-0.0933901911	-0.0835138092	-0.1492968561	0.0876437228	0.0521014534	0.1294367287	0.0583804184	0.0079522180716793	0.0001611110151032	2.59567591875836e-08	6.323777225954284e-05	0.0324363505754377	0.0016687116053192	0.0010521168386526	2.7845984217269843e-06	-0.0206218369094273	0.0001380837774434	1.9067129593038967e-08	0.000425260157519	0.0005610529416665	0.0004449603553533	1.9798971783613507e-07	3.147804033526331e-07	0.0004794369236371	-0.00035355032405	1.2499783163586e-07	2.2985976374660645e-07	-0.000223134458768	-8.604280350000107e-08	7.403364034139794e-15	4.97889866896883e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923.4945300524728	-0.0004756022653964	852842.1470368375	2.261975148502319e-07	1000.6534882449032	3.917852851781959	1001307.4035366926	15.349570968216026	874.8836745810002	-0.4183826446533203	0.1750440373471065	765421.4440483534	877.7448505468424	791.4839045948271	1.20245	15.765661	0.047564172911609	0.0264018591992262	-0.0118558312	-0.0874957344	-0.0992996534	-0.0442788799	-0.0865885257	-0.0544289093	-0.0616527402	0.0294761814	0.0980927183	0.0772859549	-0.0369473132	-0.0497896939	-0.0462979038	0.1004888706	0.1042426264	-0.1020108237	0.0571087771	0.2042960827	-0.1115124245	0.0187412778	0.074315549	-0.0403489044	-0.0483912239	-0.0709386443	0.044797249	0.083664071	0.0295152805	0.2524799488	-0.0273352031	-0.1407636105	-0.0070635192	-0.135372093	-0.1269660301	0.0250517504	0.0064789116	-0.0483116745	-0.0917675495	0.0234610175	-0.0589051061	0.0755183785	-0.0681666494	0.1630091847	0.0146705748	0.018274659	0.1612725294	-0.03717801	-0.1566233168	0.1233381025	-0.0755015793	-0.0634810268	-0.089111669	-0.069269977	-0.0540961379	-0.0466667935	0.1059602931	-0.1287708542	-0.2890215563	-0.0657384281	0.1293165714	0.1513432724	0.032320146	-0.0840928569	0.0960057986	0.0643408876	0.1007271557	-0.1108082593	0.0659006304	-0.1013637864	-0.1041892548	-0.0987086173	-0.1227833065	0.0080076118	0.1738872654	-0.0781376842	-0.1555981215	0.1084796946	-0.0442255536	-0.0336026455	0.0677069	0.1392984775	-0.0149026696	0.1259946088	0.0471208409	0.007988233231714	3.601516003469939e-05	1.2970917523250079e-09	6.381187016425989e-05	0.0099283032950552	-0.0225080472803824	9.857120631860394e-05	0.0005066121923759	-0.0208389993886441	-0.0002171624792168	4.7159542379587776e-08	0.0004342638955199	0.0003730410838494	-0.0001880118578171	3.5348458679837445e-08	1.3915965023953508e-07	0.0006839774829303	0.0002045405592932	4.1836840395975086e-08	4.678251971556689e-07	-0.0001196279160388	0.0001035065427292	1.0713604387751709e-08	1.4310838295786184e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
924.100330377046	0.605800324573238	853961.4206029656	0.3669940332530405	1001.3020194835876	0.6485312386844271	1002605.7342219108	0.4205927675495573	875.5034996600862	0.6198250790860129	0.3841831286639822	766506.3779170585	877.6177551358616	791.9697401200518	1.117639	14.65367	0.0224212356591957	0.0126515235559906	-0.0700593978	0.0607985871	-0.0254957432	0.1406655531	-0.0397933125	0.0358553644	-0.031118103	-0.0262545749	0.0681426419	-0.0398822594	-0.1115123422	-0.0531002499	0.0946051783	-0.0693957492	0.1071336016	-0.0340399106	-0.0895175641	0.1465827308	0.0870336905	-0.1397731832	0.1827979865	0.1196255777	-0.0878815996	-0.0202218304	0.1404991613	-0.1083958521	0.1338719952	-8.11504e-05	-0.1137611704	-0.0333387614	0.1714413476	-0.0325749829	0.0642406882	-0.2502718415	-0.1427126297	0.1254402363	0.0814852289	-0.091609247	-0.0860872235	0.1178329785	0.0684700177	0.0496002436	0.0248895712	0.1593686016	0.1305225209	0.0478722511	-0.0474386579	-0.0231249168	0.1382948731	0.0634052219	-0.3268883658	0.0281216345	0.014840944	0.1523454099	0.0201626111	-0.0933909832	-0.0896223812	-0.0726232807	0.2180031032	-0.0470853718	-0.026073237	0.0622578858	0.0680370376	-0.0475643568	0.1219102851	0.0709065375	-0.149611254	-0.1326932641	-0.2492562849	-0.0035359748	-0.1122766434	0.0470041954	-0.059414334	-0.0636512107	-0.1230373394	-0.0940458677	-0.0475106504	-0.0450399585	-0.02422414	0.146379657	-0.1520650036	0.1223675745	0.0355847396	0.0079656539494834	-2.2579282230600004e-05	5.09823986049089e-10	6.345164284292048e-05	6.55935777160721e-05	-0.0098627097173391	4.302517437594391e-09	9.727304296849568e-05	-0.0207758377702731	6.316161837099932e-05	3.989390035243758e-09	0.0004316354350567	0.0003210659609399	-5.197512290949997e-05	2.7014134014576282e-09	1.0308335127426141e-07	0.0005899638933659	-9.40135895644e-05	8.838555022783462e-09	3.4805739547545106e-07	-0.00022309490439	-0.0001034669883512	1.0705417678467357e-08	4.9771336364783246e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.8701904743044	-1.2301399027415982	851689.3884660789	1.5132441803171088	995.8281675617346	-5.473851921852997	991673.7393093624	29.963054862373752	875.6510499588986	0.1475502988124617	0.0217710906796467	766764.7612941216	878.103644643852	799.0150679233349	1.219434	15.988337	0.0399097295748155	0.0237195886711391	-0.0709660646	0.1061539303	0.0399715731	-0.1355371719	0.0473685336	-0.0379532599	0.2114936182	0.0250243129	0.1145039182	-0.0231790714	0.0254310802	-0.0080076395	0.0864327898	0.0906295726	-0.1468179965	0.1909636195	-0.0450034639	-0.0172676408	0.0604614095	0.1861064601	0.1219568613	0.1057045163	-0.1739719026	0.0618848466	0.0768641217	-0.0059961408	0.0490972686	-0.1213838789	-0.2123990112	0.0436662707	-0.0791099848	-0.1708650974	0.1091900313	0.0423903659	0.2001170312	0.0886282216	0.0945942001	0.1669368608	0.0904466176	-0.070922813	0.1407550053	0.0795352138	-0.0226533393	0.1208841185	-0.063397165	0.024452971	-0.1538181949	0.1026487565	-0.0079123728	0.0366187907	-0.2639112787	-0.1177903079	0.0772514455	0.1709558923	0.0054827763	0.2052511638	0.0257194321	-0.107886965	0.1956474108	0.0721075335	-0.0430687584	-0.072901376	-0.1152318974	-0.1793922505	-0.1008945827	0.0563098851	-0.1718426901	0.004859587	-0.2144716509	-0.0919468561	0.0986010287	-0.0488503523	0.0475741403	-0.0596621767	-0.1489015507	0.0177022558	0.1953107783	0.0477936324	0.0864596763	0.0957716928	0.0471097787	0.1185609488	0.023839813	0.0079214984469757	-4.415550250769923e-05	1.949708401707433e-09	6.275013764543843e-05	3.680947793327505e-05	-2.8784099782797057e-05	1.3549376657202627e-09	8.285244003060174e-10	-0.0273138586200332	-0.00653802084976	4.274571663189775e-05	0.0007460468727151	0.0006510263804638	0.0003299604195238	1.0887387845238807e-07	4.238353480597964e-07	0.0003059446489668	-0.0002840192443991	8.066693118903572e-08	9.360212823141849e-08	-0.0001710991858577	5.19957185323e-05	2.703554745690166e-09	2.9274931401167764e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.2734158626068	-0.5967746116975832	850588.2536068809	0.3561399371668011	999.7607167276104	3.9325491658757983	999521.4907117052	15.464942942030437	873.8414681211431	-1.8095818377555588	3.2745864275347856	763598.9114081147	876.9704911181885	786.4172292745338	1.510004	19.798088	0.087007446655467	0.0484173122544974	0.0322198505	-0.1173756339	-0.2450833921	0.0514234379	-0.0541444521	-0.0327946016	-0.1178161339	0.1464066474	-0.0142523433	0.0925414294	0.0363926967	0.149604621	-0.1233123785	0.0150758	0.1848452902	0.0343925384	-0.1276876858	0.0339232219	0.0153700892	0.1269881509	-0.1298665711	0.1692015507	-0.0968158	-0.1404682022	0.0285688162	0.1059057745	-0.0302454966	0.0310987704	-0.0693116383	0.0914445948	0.0684722165	-0.0072922045	-0.1615080976	0.0472726941	0.0495477288	-0.0907072661	-0.1566771211	-0.0727020723	-0.0775718954	-0.0066184713	0.0624812692	0.0351264402	-0.1799619229	0.0016093337	-0.1143170412	0.0543740015	0.1087754645	0.2018576089	0.0445715503	0.1147856047	-0.188067248	-0.1717401214	-0.1193103576	-0.0591743941	-0.0671391492	-0.1197695331	0.0889807819	-0.0590397982	0.2184459195	0.1452534054	0.105726374	0.0209872872	0.258889005	-0.1594940572	-0.0466621109	0.0251892899	0.0039439611	-0.0386644873	-0.1567599754	0.0906220011	0.093859397	0.0312233707	-0.106954542	-0.0619338466	-0.1692449957	-0.1324406564	-0.0742012485	0.0643515735	0.0846925361	0.0781078072	-0.1493808717	0.1145803187	0.0119549848	0.0179476520684858	0.01002615362151	0.0001005237564421	0.0003221182147714	4.7714721659986026e-05	1.0905243726710978e-05	2.2766946630899402e-09	1.1892434073896915e-10	0.0015603345843686	0.0288741932044017	0.0008337190332051	2.434644015176732e-06	5.606922319693189e-05	-0.0005949571572668	3.539740189830728e-07	3.143757789907365e-09	0.0006209933381455	0.0003150486891787	9.925567655321712e-08	3.856327260210913e-07	-0.0002230172311287	-5.1918045271e-05	2.695483424761606e-09	4.9736685380312e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0
921.7214927677682	-0.5519230948386848	849570.5102300429	0.3046191026163119	997.6541858201616	-2.106530907448814	995313.8744844896	4.437472464037124	875.1785221911491	1.3370540700060474	1.7877135861197362	765937.4457046837	877.2003963874517	779.8879581274749	1.365881	17.908442	0.0805270064822151	0.0472201128276671	0.0876468842	0.2403254014	-0.0354855958	0.0437210398	-0.0861719445	0.1809267332	0.0349285664	-0.0370898831	0.052358454	0.1190388085	-0.1291888332	0.0866877919	0.1256047009	-0.0402324737	-0.0324108465	-0.1292116352	0.1192497901	-0.0452196796	0.087544393	-0.1208125351	-0.1151974395	-0.0996382532	-0.0732801403	-0.0097316025	0.0315803883	0.0427762043	-0.1128675997	0.0558684458	0.0618483673	-0.0265604004	0.174950126	0.2089741278	-0.0240120252	-0.0558239101	0.0771775761	-0.1748722055	0.1476965799	-0.0130146773	-0.0232280874	0.0154168934	-0.0988143175	-0.1221279968	0.0173324489	-0.1175457667	0.1072785533	0.0480990969	0.0688179368	0.0411886114	-0.2245999351	0.0785203436	-0.0338327799	-0.0600173797	-0.025202129	-0.0135632246	0.0711451101	-0.108881429	0.1518182208	-0.1761441586	0.2499004398	-0.1268046918	0.0466523812	-0.0158564685	-0.0505462677	0.1206327535	0.077539791	0.0155952463	0.1048305129	0.0824052881	0.0717724842	-0.1740457464	-0.0012605251	-0.0945694217	-0.0770296663	-0.2751951749	-0.0509739517	-0.0296198737	-0.0089814116	-0.0288048597	-0.1016556751	-0.091099295	-0.0856501294	0.1104315261	-0.0	-0.0089142991194961	-0.0268619511879818	0.0007215644216255	7.946472879184893e-05	5.67976811112203e-05	9.082959451234274e-06	3.2259765796118713e-09	8.250015239276602e-11	-0.0208413480901725	-0.0224016826745411	0.0005018353866508	0.0004343617902157	5.199999869065896e-05	-4.069224506272932e-06	1.6558588082452182e-11	2.703999863828533e-09	-5.8029745453325185e-09	-0.00062099914112	3.85639933271834e-07	3.3674513573777146e-17	-0.0002229998035502	1.7427578500000922e-08	3.037204923736944e-16	4.9728912383427794e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923.7132327599307	1.991739992162593	853246.136375802	3.9670281963798457	996.5517358672752	-1.102449952886445	993115.3622600794	1.2153958986193254	876.5205143461836	1.341992155034518	1.8009429441741898	768288.2120696983	879.3578428597725	785.0487338633725	1.310636	17.184109	0.0365931177093099	0.0214598339861007	0.0714320944	-0.055957778	-0.0958474563	-0.223337186	-0.1576574993	-0.1089103029	0.1120635605	0.0070902324	0.0029536612	0.2518441394	0.0126092459	0.0409847015	0.0680153311	0.3469382187	-0.0481010327	0.0273159271	0.0024112559	-0.1291638516	0.0005528735	-0.0620787284	-0.0351238976	-0.0237817133	-0.1586586623	-0.0975416474	-0.0585093154	0.0348437745	-0.0973130347	-0.0528268037	-0.0296865963	-0.0305250984	-0.062271203	0.2366646418	0.067545777	-0.0511510904	0.056455898	-0.0376502774	-0.0421714705	0.3179873698	-0.1020846016	-0.0955451098	-0.0463156129	-0.015561243	0.0405008426	-0.0579812034	-0.051019983	0.0580254612	0.0125166984	0.0243953459	0.015895079	0.3528509145	0.0175373889	0.0077899862	-0.0588294674	-0.1899964794	0.128133442	-0.0026165131	0.0477296048	-0.1942260581	0.1007269906	0.1396724864	0.0290810119	-0.1831691795	-0.0103474735	-0.0280287628	-0.0167824483	0.1555546545	0.0441714167	0.3385507798	0.1144431617	0.0458221666	-0.0702320382	-0.0876612209	-0.2158679092	0.232640792	0.0119831279	0.0933324225	-0.0653790275	-0.1227766869	0.0119597337	0.1003686385	0.1430884387	0.10612066	-0.0119549848	-0.0084832672456229	0.0004310318738731	1.857884762946419e-07	7.196582316065834e-05	-6.551788438002859e-05	-0.0001223155654912	4.292593173634794e-09	1.4961097561443995e-08	-0.0375807487566248	-0.0167394006664523	0.000280207534672	0.0014123126771085	5.199373405483696e-05	-6.264635822003954e-09	3.9245661982335146e-17	2.703348380965112e-09	-0.0002200013563904	-0.0002199955534158	4.839804352274816e-08	4.840059681361579e-08	-5.699422953201355e-05	0.0001660055740181	2.7557850605107572e-08	3.2483421999478453e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
