global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
911.313276740887	-3.500703768510675	830491.8883642125	12.254926874864845	981.336174800478	-8.096194475546781	963020.6879720344	65.54836498587422	865.1680545732282	-0.3357675644377877	0.1127398573284839	748515.7626540244	867.4908948571432	767.365028729332	1.402731	18.731594	0.0393592757780146	0.0251459239279464	0.1022580877	-0.1601433634	0.0401277469	-0.0558352462	-0.104233294	-0.1499034518	-0.1745587707	-0.0432597582	0.0489338153	-0.1048789165	0.0277507602	0.2098173819	0.0609890234	0.0552755821	-0.1669722465	0.0108566439	0.1579100559	-0.0390715297	0.0803567411	0.0166612402	-0.081873003	-0.029063226	-0.0135318419	0.0312216023	0.020977375	0.0002916928	0.2500385312	-0.0998539119	-0.1177063104	0.0092644972	-0.0391465733	-0.1517494173	0.2289973209	0.0436822823	0.0674091854	0.059421669	-0.0029561929	0.1018183165	0.103014539	-0.1245566249	0.1476835686	-0.0003057453	-0.1115036028	-0.0012879328	0.0167500104	0.099669668	0.1356501645	0.0655366924	0.162625996	-0.0695080429	0.1493828238	-0.1808506167	-0.2132859086	-0.0730471724	0.0908354868	0.1448970669	-0.0927474872	-0.0159290697	-0.0415268503	-0.1652931955	-0.031790104	-0.0607881382	0.0409524963	-0.0574395019	0.1106834983	0.0928948807	0.0435049878	-0.0047026305	0.2237381065	-0.0620512579	-0.1985676784	0.0182678802	-0.1963342912	-0.010021551	0.0280387404	-0.0452704674	0.0452737759	0.1136536463	-0.1190516072	0.1904587473	0.029216988	0.1437067008	0.1082959623	1.1501860868179392e-05	-5.969626998592048e-05	3.56364465023191e-09	1.3229280343095638e-10	3.3999533769701884e-05	4.213027375499223e-05	1.1559682965570987e-09	1.774959966670587e-09	0.0094510631756321	0.0151057076528501	0.0002281824036933	8.932259514978912e-05	-5.399222296008691e-05	-0.0003129968121781	9.796700443370721e-08	2.915160140171736e-09	-3.70113288570284e-05	-4.359294658583967e-08	1.900344992035871e-15	1.3698384637631034e-09	0.0004189992585356	0.0001699944265037	2.889810504232186e-08	1.755603786533826e-07	0.0	0.0	0.0	0.0	0.0
913.5119579381632	2.198681197276187	834504.0972960164	4.834199007255847	981.7702057937096	0.4340309932315449	963872.7369842228	0.1883829030855614	865.889801423273	0.7217468500447239	0.5209185155494812	749765.148208835	868.91539213463	757.4757046724145	1.424257	19.019043	0.0192388783559379	0.0162828759968406	0.16652986	0.1856821041	0.087632657	-0.0209496815	-0.1240244245	0.0523757814	0.0731686831	-0.1765980375	0.098341739	-0.1470264112	0.1290988724	-0.051612948	0.0148360287	0.1082669995	0.0265717221	-0.1380855759	0.1796321918	-0.0218824053	0.1023400336	0.0267163982	0.0206170321	0.1747962399	-0.0379250071	0.0173524808	0.0211678576	-0.1588041857	-0.0854553946	-0.0633210115	0.0864871313	0.0425394335	0.0156339882	-0.0674011958	0.0688892665	0.2398724565	0.1588400037	0.0287678735	-0.0355972868	-0.1598834825	0.0184314692	0.0552100967	-0.0006359383	-0.0458008336	-0.0931863369	-0.109085495	-0.1226462066	0.0539297845	0.0830180836	-0.059639751	0.0916740476	-0.0986961863	-0.1446829538	-0.1867312795	-0.1420197524	-0.0405985477	-0.0341675001	0.0764584779	0.2322666115	-0.088691257	-0.0960140727	0.0205738778	0.1715040931	0.0370105871	0.0848522077	-0.0076128061	0.0730775259	0.0637648823	0.0014202466	-0.117513702	0.185110156	0.1476479293	0.0489611396	-0.0906580842	-0.0740782546	0.1766813751	0.0903985599	-0.0506365093	-0.3195837507	0.103085873	0.1954375789	-0.0599293598	-0.0306661565	0.1412592515	0.0993643757	1.0243641909823964e-05	-1.2582189583554282e-06	1.583114947165019e-12	1.0493219957670195e-10	2.8863269321277585e-05	-5.136264448424299e-06	8.330883159126038e-10	2.638121248414737e-11	0.0245826111023603	0.0151315479267282	0.0002289637426588	0.0006043047686098	-0.0001359919768461	-8.199975388601308e-05	6.723959637366717e-09	1.8493817766510195e-08	-3.70284430559753e-05	-1.711419894689925e-08	2.928958055940474e-16	1.3711055951496055e-09	0.0004189974077045	-1.850831100034568e-09	3.4255757608551694e-18	1.75558827663091e-07	0.0	0.0	0.0	0.0	0.0
913.5864692153629	0.07451127719969	834640.2367333932	0.005551930429929	986.3893352815476	4.619129487837995	972963.9207571732	21.3363572254145	866.4760947096922	0.5862932864192771	0.3437398177003165	750780.8227033595	869.2120508965161	761.4477341499263	1.249403	16.684103	0.0432613611452487	0.0297367720793517	0.1467244659	-0.0777751462	-0.0314754754	-0.0653886942	-0.1484588809	-0.1384812516	-0.0798881522	-0.0513396663	-0.1049672921	0.0751894005	-0.0161035243	-0.2817182417	0.0257717941	-0.1514109205	-0.1244688302	0.0120844921	0.1278208882	-0.1968486792	-0.0190614247	-0.1276223521	0.0508221432	0.0717011037	-0.0085718972	-0.1465502991	-0.061401485	-0.0190359419	0.0114969855	0.0073405335	0.113923474	0.046156167	0.08466878	-0.0265405147	0.1065704999	-0.1248340242	-0.2792701666	-0.0417555228	-0.0318307536	0.139882859	0.1339700615	0.0152010493	0.0394771078	0.0727306683	0.0540134799	-0.2696573672	-0.0008792935	-0.0163132952	-0.0005763717	-0.025681216	-0.0224668439	-0.1135990886	-0.0778310629	0.0702312053	0.0006008624	0.0201430734	0.007240982	0.0990562891	-0.1935985964	-0.1285786105	0.0906564641	-0.1571838718	0.1154090285	-0.0225764223	-0.0031388715	-0.1772645042	-0.0379330834	0.0466387775	0.0898442234	0.069826743	-0.0810182274	0.0048084504	0.107102683	0.0161722731	-0.0154374123	0.1839753397	-0.1041346824	0.0495806778	-0.2614203454	-0.0553702487	0.0778674035	-0.0553491199	0.0145276093	0.1386044847	0.0898496795	6.251984218863527e-05	5.22762002788113e-05	2.732801115590391e-09	3.908730667291858e-09	-1.8032963765790555e-05	-4.689623308706814e-05	3.251877821783151e-10	2.1992566777566244e-09	0.0203720822651689	-0.0042105288371914	1.7728553088820373e-05	0.0004150217358188	0.0003410017826754	0.0004769937595214	2.275230466224545e-07	1.1628221578780073e-07	-3.698003791474669e-05	4.84051412286135e-08	2.3430576973620186e-15	1.3675232041761024e-09	0.0001170063748734	-0.000301991032831	9.11985839103945e-08	1.3690491761014612e-08	0.0	0.0	0.0	0.0	0.0
913.167435113799	-0.4190341015638523	833874.7645523143	0.1755895782734249	983.911953367036	-2.477381914511625	968082.7319785364	6.137421150349284	866.5076178957306	0.0315231860383846	0.0009937112580106	750835.4518713335	869.332998647071	756.1678468241339	1.11436	14.880785	0.0569629252453695	0.0293245841676646	0.16050281	0.1320420972	0.0953534552	-0.0909040266	-0.0180328297	0.0036633297	0.0393057188	-0.0943338355	0.0546032484	-0.088340056	-0.0473188189	-0.1374859155	0.0490991441	0.0914178082	0.0214067489	-0.0800486268	-0.2303801919	-0.1502575979	0.0819988356	-0.0426557354	0.0337195831	-0.028899235	0.106561306	-0.1523839793	0.0247623096	0.1160911788	-0.0301131956	0.0475657542	0.1641009082	-0.0617072899	0.1549842844	-0.0388279562	0.033622956	0.1089693881	-0.0072277423	-0.0346422671	-0.0528645634	-0.1224028357	0.0108383256	-0.0097186318	-0.0063814675	0.2484683461	0.0274848903	-0.0826750733	0.0847522849	-0.0297951741	0.0054416216	-0.0150618752	-0.1170658561	0.1251143857	-0.1008615459	0.0527488223	-0.0355845727	-0.1761354795	-0.0526271344	0.0895775056	0.0513421328	-0.0737659593	-0.1088212004	-0.0694864439	0.1739163014	0.0962877207	0.0048877891	-0.0099517818	-0.0199520464	-0.0144469023	0.0959901188	-0.0894031136	-0.1020106541	0.0451306056	-0.0646822553	-0.1095062538	-0.038621571	0.2287729704	0.0591354944	-0.0131558202	0.0452011005	-0.0600091671	-0.2383579338	-0.1393975304	0.2873779997	0.1357462967	0.0798077096	0.0218412382228621	0.0217787183806734	0.0004743125743046	0.0004770396871078	-0.0157355575533557	-0.0157175245895899	0.0002476077715149	0.0002470405792243	0.0190067406522018	-0.001365341612967	1.8641577200996016e-06	0.00036125619022	0.0001049998205181	-0.0002360019621572	5.569692614209564e-08	1.1024962308833214e-08	-3.700045642340832e-05	-2.0418508661634863e-08	4.169154959652578e-16	1.3690337755405383e-09	-8.998057703420774e-06	-0.0001260044325768	1.5877117029006575e-08	8.096504243408995e-11	0.0	0.0	0.0	0.0	0.0
913.3818279888392	0.2143928750401755	834266.3637002334	0.0459643048679923	984.5741967387584	0.6622433717224112	969386.3488837712	0.4385662833902677	866.0268252694777	-0.4807926262528781	0.2311615494591397	750002.4620863305	869.2446109943104	757.0362005053207	1.137307	15.187208	0.0350183843794074	0.0164189948744018	0.1793441118	-0.0465226037	-0.0653479271	-0.140164615	-0.1527639772	-0.1021047675	-0.1389088105	-0.0679251335	0.032455528	0.0900035859	0.0002666078	-0.1278238605	0.1124524397	-0.1277088316	-0.2122435642	0.0966414509	-0.1444811133	-0.1574410348	-0.0781361476	0.0387906219	-0.1179230092	-0.097983107	-0.0404392507	0.1443363455	0.0542064048	-0.1037060235	-0.0619372821	0.0777842277	-0.0561844425	-0.0511247987	0.0373583668	0.1033345951	-0.0751509683	-0.0620255984	0.0487006485	0.0652354725	-0.0562236889	0.1738786474	0.1417187487	-0.1076392418	0.0393757849	0.0582802372	0.0325371173	0.0626550752	0.1789355545	-0.0433882614	-0.191625503	0.0098993175	-0.0150660409	0.0034948924	-0.1570189977	-0.0919726849	0.0853840846	0.0386193089	-0.1031394714	-0.1487117098	-0.07039378	-0.1232871471	0.0469081091	-0.1446198978	0.094806883	-0.0902123537	0.0308185215	0.0584992809	-0.0586518768	-0.1088026163	0.1291283045	-0.0258994284	0.1594176222	-0.0545514643	0.0295023215	-0.0675575474	0.129892339	0.0707723163	-0.1383842383	0.0653734667	-0.0497883316	0.0860944227	-0.1435339743	-0.0632128158	0.0372661498	0.1326888823	0.0692973963	0.0118788748034006	-0.0099623634194614	9.92486849014246e-05	0.0001411076665948	-0.0161192909133944	-0.0003837333600387	0.0002598315395506	1.4725129160659129e-07	0.0280295552841067	0.0090228146319049	8.141118388171717e-05	0.0007856559694247	2.80085424337646e-05	-7.69912780843354e-05	5.927656901059464e-09	7.844784492639922e-10	-0.0001509982827783	-0.0001139978263548	1.2995504413640036e-08	2.2800481401995448e-08	0.0001130022972174	0.0001220003549208	1.4884086600806237e-08	1.2769519176409606e-08	0.0	0.0	0.0	0.0	0.0
914.0354065391232	0.6535785502840099	835460.7244071402	0.427164921391348	986.198281912968	1.6240851742096538	972587.05124809	2.637652653087601	866.0655870101908	0.0387617407130846	0.0015024725431084	750069.6010033065	869.3771308480008	757.3337899633201	1.117563	14.923556	0.0400832431427765	0.0178826406695239	0.1386552601	0.0692114799	0.1172548661	-0.1315267325	0.012483171	0.0542463996	0.0105988258	-0.1245663481	0.0449790151	-0.1335398931	-0.0709146861	0.0182112472	0.0181005238	0.1404954899	0.0015062216	0.0333405096	0.0335141156	-0.13198347	0.0839793702	0.1257393075	0.0362266463	-0.135584318	0.0145282142	0.0258251162	0.0465786465	-0.1793677211	0.006936646	0.0032311558	0.081381353	0.2025335618	0.062321229	0.0685815322	0.0309809359	0.2171787355	-0.1011622304	0.2098694931	0.0050781772	-0.1124033751	0.0297520154	-0.0003246544	0.1200069554	0.1231149776	-0.1409493365	0.0126925225	0.0466256846	-0.1464995947	-0.0835641781	0.0130154288	0.0888405462	-0.0689952572	-0.1170738015	-0.0592212887	-0.1124179661	-0.063491485	0.1289053923	0.0920022937	-0.0945206161	-0.0875093828	-0.1711388091	-0.0723406379	0.0997871289	0.0324976054	-0.0098165251	0.0458502062	0.1193464153	-0.1028321937	0.12810663	-0.0124222085	-0.010835077	0.0072304286	-0.1748734781	-0.046352624	-0.0062225155	-0.0157050783	0.0406827977	0.0258961806	0.0328403063	0.0052838069	-0.1319408804	-0.1621231103	0.1229386118	0.1294367287	0.0583804184	0.0136579749079857	0.001779100104585	3.165197182134713e-06	0.0001865402785871	-0.0055728201670177	0.0105464707463766	3.105632461391919e-05	0.0001112280452041	0.0191710404800176	-0.0088585148040891	7.847328453426578e-05	0.0003675287930864	-0.0001359959593429	-0.0001640045017766	2.6897476603011972e-08	1.8494900957595707e-08	-3.701447669435254e-05	0.0001139838060839	1.2992308049382938e-08	1.370071484956767e-09	0.0002129971391113	9.99948418939e-05	9.998968405386056e-09	4.536778126959848e-08	0.0	0.0	0.0	0.0	0.0
914.5315127142792	0.496106175156001	836367.8877474678	0.2461213370279167	986.2873998181574	0.0891179051893686	972762.835040062	0.0079420010253413	866.8142252577641	0.7486382475732398	0.5604592257295316	751366.9011092178	869.2968975708211	761.1591612049307	1.19599	15.97084	0.0811245984353583	0.0417260244028548	0.1245875914	0.0070497273	0.0140566249	0.0490373765	-0.1098528276	-0.0194925564	-0.0321232071	-0.1219108295	7.22548e-05	0.0979875465	-0.0383956371	-0.2621260421	0.0067000333	-0.049932124	-0.1658596176	-0.1215688041	0.2416617042	-0.084650972	-0.1740491219	0.0083022701	-0.0862663458	0.0667888414	-0.0376741113	-0.1075867269	-0.0518695748	0.0410179374	0.0585478328	-0.1945580769	0.0283382966	-0.0230885415	0.0412487588	0.2357787937	-0.170709212	0.03342783	-0.1276280071	0.1619172629	-0.0370952158	0.0341366056	0.1864982891	-0.0142358653	0.0090391326	-0.1556566338	0.0074901846	-0.2368132911	-0.0933997314	0.0553989412	-0.0274001409	-0.130124999	-0.0547238167	-0.1899986454	0.0537863748	-0.0764932084	-0.0332235915	0.2661593087	-0.0766624434	-0.0862105372	-0.1024966909	-0.1161210266	0.0780981018	-0.0887131803	0.1551230499	0.0545614742	0.0656852081	-0.0556328052	-0.2281441149	-0.0005081623	0.0127780011	0.074262587	0.1575792945	0.122194612	0.0932907118	-0.0600436983	0.0981146697	0.0670898028	-0.010323373	-0.0232394558	-0.0938807821	-0.0584685781	0.0066493298	0.1834843622	0.1205542551	0.1259946088	0.0471208409	0.0136126037761243	-4.537113186140092e-05	2.0585396063846292e-09	0.0001853029815657	0.0201626958900789	0.0257355160570966	0.0004065343055558	0.000662316786725	0.0282422527720456	0.009071212292028	8.22868924470399e-05	0.0007976248416401	0.0004745304597686	0.0006105264191115	3.727425084331109e-07	2.251791572481989e-07	-0.0001459007895177	-0.0001088863128233	1.1856229120263881e-08	2.12870403818882e-08	0.0004190343862639	0.0002060372471526	4.2451347214221576e-08	1.7558981687156333e-07	0.0	0.0	0.0	0.0	0.0
916.6813892967544	2.149876582475258	840304.7694830279	4.621969319875496	985.838914717751	-0.4484851004064012	971878.365771873	0.2011388852865397	867.7937301377119	0.9795048799478536	0.9594298098416592	753065.958066324	870.3067133898743	759.9261677622179	1.260258	16.829063	0.1076755780327513	0.0470031901664168	0.0716152228	0.0526761395	0.022880999	0.1390261561	0.0801810257	0.1247510514	0.1231622755	0.0514346022	-0.0295485121	-0.135890262	-0.043718338	0.0261525793	-0.1572990642	-0.0056439068	0.1406407368	0.0197824464	0.2584571041	-0.0338201716	0.0867852261	-0.0843639381	0.1615589479	-0.1273150209	0.1335656026	-0.0259032132	0.2010476267	-0.2249493676	0.0270331662	-0.1376105097	-0.0786809201	-0.0788032297	-0.0397881912	0.0852614248	0.0817581904	-0.0395990824	0.0328861868	0.0570961317	0.143102125	-0.0253396401	-0.1046655558	0.1687408816	0.0210409827	0.0589472303	-0.2717145884	-0.2389810697	-0.0047168218	-0.1549414185	0.0087808352	0.1531159997	0.0117171772	-0.1065941401	0.1796239677	-0.1832850698	0.0318608723	0.0139054159	0.0308821529	-0.1533318003	-0.0864643354	-0.0133223263	-0.0960589715	0.0293630758	0.0154897617	-0.0613986372	0.0701100164	-0.0934094399	0.0243977503	-0.3626295608	-0.1504596419	-0.1485491282	-0.0985426957	0.2297808502	-0.0483725161	0.0884574238	0.164169133	-0.0140761362	-0.2008315797	0.0158924547	0.0818045354	-0.1986357652	-0.1262189434	0.360943338	-0.0556180936	0.1223675745	0.0355847396	-0.0032401209063834	-0.0168527246825077	0.0002840143292244	1.0498383487982789e-05	-0.0029236768517364	-0.0230863727418153	8.54788633337927e-06	0.000532980606374	0.0064293427268751	-0.0218129100451705	0.0004758030446387	4.133644789962175e-05	0.0002760027204757	-0.0001985277392929	3.9413263268749675e-08	7.61775017099874e-08	0.0001079935609473	0.0002538943504649	6.446234119804422e-08	1.16626092060782e-08	-4.701493524335701e-05	-0.0004660493215072	2.1720197007737457e-07	2.210404135937053e-09	0.0	0.0	0.0	0.0	0.0
919.278788692942	2.5973993961875976	845073.4913407628	6.746483623315696	988.2137514311692	2.3748367134181763	976566.4185176644	5.639849415398845	870.024953113541	2.2312229758290414	4.978355967867403	756943.4190402192	872.7549679672063	782.8997613312661	1.452643	19.3981	0.0695561415334858	0.0498052253366311	-0.039251707	-0.0578455253	-0.0035451912	0.0542838072	0.2315337347	0.1733510367	-0.0871924124	0.1360784604	0.1150803052	0.2507216536	-0.0343560867	0.050584585	-0.2474153024	-0.0943719236	-0.0198866422	-0.29550721	-0.1002001643	0.2868003042	-0.2047064291	0.0299371454	-0.0124985735	0.1094437051	0.1101175052	0.0048517364	0.0172585165	-0.0406451932	0.1532249671	-0.0136733889	-0.2403838914	0.1785831985	0.146946246	0.1047528442	0.2410131655	0.033318105	0.0741604996	-0.1741655056	0.1726985608	-0.0036061463	0.1280191911	-0.0110244775	-0.4185392817	-0.0671096909	0.2140038133	0.0869166209	-0.1037507862	-0.3044000397	0.2185911007	0.0303510826	0.1659584177	-0.2965599737	0.2103928928	0.0067245519	-0.0375453206	-0.185404372	0.0606276677	0.0942944498	0.0229125023	0.0382971989	0.0016901766	0.0934386019	-0.1180119316	-0.0330047256	0.0880549339	0.2678364737	-0.0228354461	0.1206632381	0.0114455931	0.3364180032	-0.0453651762	0.2104867365	0.0844984872	0.0205539661	0.0597744489	0.0267063524	-0.145095083	0.0038358739	-0.1934029165	-0.0413260569	-0.0311004272	-0.1854439047	0.0773574924	0.1185609488	0.023839813	-0.0032551149319033	-1.499402551989994e-05	2.2482080129141063e-10	1.0595773219899828e-05	0.0426582376376103	0.0455819144893467	0.0018197252383468	0.0020777109285141	0.0064205916408184	-8.751086056700379e-06	7.658150717177577e-11	4.122399701814712e-05	-5.800084266349909e-05	-0.0003340035631391	1.1155838018968097e-07	3.364097749675976e-09	-3.699864288608801e-05	-0.0001449922038333	2.1022739172462736e-08	1.3688995754122707e-09	-4.700106356469421e-05	1.3871678662798151e-08	1.9242346892392943e-16	2.2090999762124252e-09	0.0	0.0	0.0	0.0	0.0
919.2317018179926	-0.0470868749494002	844986.9216272029	0.0022171737925004	983.7858944596916	-4.427856971477581	967834.6861378554	19.60591735986262	869.7452533030603	-0.2796998104806789	0.0782319839829277	756456.8056432045	871.951155194427	785.7180659151323	1.420225	18.965206	0.0533614053716993	0.0345557089814049	-0.101464384	0.0068575299	0.0527448751	0.1469911764	-0.1031172498	0.1423255846	0.0236167644	-0.1309375184	-0.328823564	-0.1114440739	0.0876181904	0.0697235257	-0.2351329062	-0.1799958593	0.2115269908	0.1168343635	0.025383467	-0.1268484732	-0.1362447205	-0.0335144608	-0.0306480284	-0.0222014828	-0.0078243551	-0.0049430525	-0.2468395445	0.1285991095	-0.0393157452	-0.0769453502	-0.0278441019	0.0758351758	-0.0071239637	-0.1829958705	-0.0300672307	-0.0560196343	0.1230214866	-0.1774961893	0.2349570052	0.1035497526	-0.0334609105	0.3348737527	0.042590033	-0.0087427266	0.2126172339	-0.0013831862	0.0611043439	-0.0405009969	0.1145177215	-0.1687749982	0.1891310908	0.0662868308	-0.0657097063	0.1504281308	-0.0959164434	-0.0471377496	-0.1411027671	0.22432118	0.1146639404	0.0841246604	0.1054937665	0.0308481967	-0.027285633	0.1311127802	-0.0335164585	-0.1975079816	0.1055997892	-0.2339186657	-0.1108167719	0.1383768673	0.0359555823	0.0005294806	0.0637018425	0.0492146276	0.0847838051	0.0318960335	-0.0587684926	-0.2218605639	-0.0270742035	0.0737342244	-0.1536715327	-0.1200022236	0.1126276805	0.1145803187	0.0119549848	-0.0032553180224681	-2.0309056479985227e-07	4.124577751072298e-14	1.059709542740562e-05	0.0155513671655569	-0.0271068704720534	0.0002418450207179	0.0007347824267886	-0.0118334118742069	-0.0182540035150252	0.0003332086443265	0.0001400296365846	0.0001019989733702	0.0001599998160336	2.5599941130817554e-08	1.0403790568574771e-08	-3.7002426261700805e-05	-3.783375612798068e-09	1.4313931027515158e-17	1.3691795492526052e-09	-4.6998097092889446e-05	2.966471804764987e-09	8.799954968465638e-18	2.208821130352664e-09	0.0	0.0	0.0	0.0	0.0
922.1855044525786	2.9538026345859407	850426.1046224568	8.724950004086844	988.1545376832456	4.368643223554045	976449.3903439888	19.08504361470468	868.8828591318143	-0.8623941712460237	0.743723706599116	754957.4228930762	870.5582253936919	799.1813952237521	1.325544	17.700869	0.0301989867699195	0.0169812669488814	-0.1963478345	-0.0018586334	0.0087390614	-0.109510245	0.2673117591	0.1807389023	0.1525055765	0.2513083786	0.0144604086	-0.0956119857	-0.0454971525	-0.2936550146	-0.1968759851	0.018814993	0.0466174481	0.0061150658	-0.13532495	0.1578825305	-0.0375153529	-0.1515942307	-0.0064040217	-0.036954528	-0.0629462405	0.0151542779	0.178491771	-0.1151643594	-0.1002186211	-0.0229282885	-0.0262845418	0.1479577759	0.0081585992	-0.0627442105	-0.2428645823	0.0015569942	0.0145891118	0.0676132187	0.1556048455	-0.0995994303	-0.2070187844	-0.0480858312	-0.226820012	0.0014605973	0.1311392174	-0.130525492	0.0719394435	-0.0221492249	-0.2140605882	0.0622368929	0.0647824623	-0.0938512698	-0.0730717296	-0.0541775179	0.1220060185	0.1002493675	0.0253741781	-0.1656274938	0.1440203319	0.1058854556	0.1280274705	0.0698799161	-0.044718703	0.1813297319	-0.097555239	0.1249713602	0.0190110738	-0.0001080896	0.2366595974	0.1018852361	0.0069149314	0.1397711779	0.0261861184	0.0631076833	-0.0027545182	0.0324571834	0.0731576492	0.0737866352	0.0177479857	0.1039290875	0.0258822469	0.2902066854	0.0313437171	0.1104315261	-0.0	-0.0004345351154739	0.0028207829069941	7.956816208390647e-06	1.8882076657991562e-07	0.0123772265738608	-0.003174140591696	0.0001531957376606	1.007516849585286e-05	-0.0102298947022916	0.0016035171719153	2.571267320627242e-06	0.0001046507456199	-0.000135996308412	-0.0002379952817822	5.664175415058879e-08	1.8494995901691824e-08	0.0001770030629764	0.0002140054892381	4.579834942403888e-08	3.1330084303027424e-08	-4.698794612691143e-05	1.0150965978014974e-08	1.0304211028681751e-16	2.207867081225531e-09	0.0	0.0	0.0	0.0	0.0
921.3241070599368	-0.8613973926418339	848838.1102497898	0.7420054680501498	990.6471945225508	2.492656839305141	981381.8640154004	6.213338118534696	868.0268924320226	-0.8559666997916793	0.7326789911522588	753470.685985194	870.125609069418	804.1900615527995	1.221782	16.315262	0.01746307766651	0.010304125436062	-0.2704521382	0.0282160743	-0.0558869531	0.0845922196	-0.0773466205	0.0884054567	0.0950230801	0.0231664986	-0.2271832494	0.0755985111	0.0697077317	-0.0455924808	-0.0527489646	-0.0644358286	0.1505756398	0.0618340369	-0.0156901891	-0.0132876757	-0.1101501396	0.0609379781	-0.0918387979	0.0339968426	-0.0601267878	-0.0443740449	0.0198195105	0.0763569386	-0.0893772956	0.1651857079	0.0532379976	0.1761089911	-0.2559233915	0.1727327241	0.2302246957	-0.0562386967	-0.1589392057	0.1267434601	0.0277421101	0.0290814549	-0.0488241117	0.1892776819	0.0307531233	-0.1099805647	0.0955146107	0.0867426598	0.1360278677	0.0432278226	-0.0457143927	-0.0714768393	-0.1556684897	-0.0639818111	0.0590353323	0.1443002506	-0.1320760332	0.1719245234	0.3198591895	0.0058792837	-0.0753805671	0.1200497298	0.1368633113	0.1314431667	-0.1191379779	0.0640603024	-0.0984706141	-0.0859865313	-0.1745161632	-0.2263762825	0.0283318786	0.1335289171	0.0877412507	-0.0043370112	-0.0449364963	-0.002624722	-0.1335791776	0.013653028	0.1267594964	0.0904776643	0.0115732014	0.045305018	-0.0323820402	0.0407310619	0.1985951953	0.10612066	-0.0119549848	-0.0063319527505427	-0.0058974176350688	3.477953476242048e-05	4.0093625635105263e-05	0.0124224969791981	4.527040533729848e-05	0.0001543184311981	2.0494095994033027e-09	-0.010010019762646	0.0002198749396455	4.8344989084155926e-08	0.0001002004956485	-4.799910226348567e-05	8.799720614851433e-05	7.743508289944131e-09	2.3039138181005553e-09	3.900110743138008e-05	-0.000138001955545	1.904453973424965e-08	1.5210863808740503e-09	-4.699907816254325e-05	-1.11320356318214e-08	1.239222173081413e-16	2.2089133481288503e-09	0.0	0.0	0.0	0.0	0.0
