global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
915.7257852043076	2.2467136938430485	5.047722422101876	838553.7136880457	1055.6582711356027	-2.363693735550896	5.58704807548255	1114414.3854170097	857.170655988434	1.5103561181232408	2.2811756035523048	734741.5334876422	877.7710272559065	641.4914331742432	1.225198	24.621197	0.0861178846504711	0.0481703463414062	0.0882868465	-0.0296120048	0.0088218195	-0.1229586941	-0.0422693922	-0.0269004019	-0.0296327059	0.0698151875	-0.0451491551	-0.0688634268	0.0578072302	-0.0612698985	0.006533662	0.066884036	0.0491249037	-0.1164660161	-0.1032766498	0.1145115128	-0.0086811825	0.0493313694	0.0656594155	0.0118692293	0.0995786491	-0.0049682435	0.0348182434	0.0482130855	-0.1771397979	0.1394224782	-0.1082267811	-0.1101452707	-0.041088888	0.1757016817	0.15781782	-0.0004093654	0.0614594484	0.0399058586	0.0023775349	-0.144365707	0.208916847	-0.0755640656	-0.071367	-0.0416245406	0.0213826521	-0.0244108712	-0.010267671	0.0937966832	0.137863137	-0.0231348711	0.0299654265	0.0169174119	-0.2121757986	0.016425258	0.0383032811	-0.1057453867	0.2487800359	-0.2277209135	-0.0144207751	-0.0054670184	0.0979047528	-0.0959231451	0.0714394808	-0.0021158875	-0.0133360631	0.0226239276	-0.1258814581	-0.1146475823	0.093661345	0.0100205751	0.0008325624	0.0007471225	0.0990215509	-0.1593374265	0.0184408079	-0.0383145333	0.0048358571	0.052749676	-0.0432089081	-0.009195678	-0.1117077253	0.0377654951	-0.0740385342	-0.0725886839	0.0073168392	-0.1183399378	0.0265651864	-0.0339013562	0.0317041656	-0.025605113	0.0044781728	-0.091692109	0.1034414224	0.0366662233	-0.0446835199	-0.1082719048	0.0117037317294261	-0.0073343257677721	0.0001369773363943	5.379233446780581e-05	-0.0003080564307538	-0.0327096233510104	9.489876452877077e-08	0.0010699194597649	0.0641516743234618	0.0325210627385886	0.0010576195216472	0.0041154373185035	-0.000634018789665	-0.0001350074977783	4.0197982564827154e-07	1.822702445635769e-08	-0.0003419648727565	-0.0001359929094061	1.1693997419936925e-07	1.8494071408735722e-08	-0.0001111084966652	-5.7048677599999093e-08	1.234509803120076e-08	3.2545516159086377e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
916.8599916248434	1.1342064205357474	1.2864242043845129	840632.2442423078	1051.998375592913	-3.65989554268981	13.39483538340074	1106700.5822501276	857.1926437991989	0.0219878107649265	0.0004834638222342	734779.2285834603	877.1154873908273	634.6892643809186	1.084521	21.794197	0.0664909273899752	0.0301164409716996	0.0905377823	0.0773994288	0.055156383	-0.0179115879	-0.0624338359	0.005810713	-0.0603471969	0.1515316291	0.0311956524	-0.0241779645	0.0983383	-0.0575261211	-0.0644987956	0.0707466614	-0.1298714927	-0.0350221679	-0.0525957853	0.0315349373	0.04882109	-0.0465484412	-0.0078446457	0.1307660842	0.0426877426	-0.0394859034	0.0740704898	-0.0141635933	-0.05165016	0.0939133729	-0.1786581916	0.0699538453	-0.0459664439	-0.1432898735	0.0573233151	0.0330572029	-0.046609317	-0.0649946129	-0.154804261	0.1507427692	-0.0291361414	-0.1090456458	-0.1242579709	-0.0450607328	0.0158358127	-0.0195088542	0.1329260121	0.0446523633	0.006549192	0.0263313041	0.0740762313	-0.013769918	-0.0781004848	-0.1162507613	0.0127186953	-0.0934953716	0.0969342084	-0.0317610303	0.0145703968	0.0227136644	0.021716309	-0.0468724312	-0.1262488811	0.0042385091	-0.1423899281	0.0508700351	0.2154868424	0.082012569	0.0915684696	0.0212643461	-0.0003257176	-0.0051804353	0.1300185502	-0.0806448788	0.047293435	-0.1433828257	0.0249562285	0.0051938044	-0.0528739027	0.0347370996	-0.0675946193	0.027301494	-0.0610083906	-0.0181608633	-0.00616435	0.0363369562	0.0859966442	0.0168094282	-0.0027063675	-0.0592556639	0.0629529875	-0.0443659741	0.1013839798	0.0301376669	-0.0540487397	-0.1150284477	-0.0088584419521282	-0.0205621736815543	7.847199381922489e-05	0.0004228029865104	-0.0143466629177595	-0.0140386064870057	0.0002058267368758	0.0001970824720969	0.076244197014887	0.0120925226914251	0.0001462291050426	0.0058131775784449	-0.0004760211436109	0.0001579976460541	2.265961291646291e-07	2.4963256158636674e-08	-0.0002039500137243	0.0001380148590322	4.159560809814215e-08	1.904810131367804e-08	-0.0002110484821787	-9.99399855135e-05	4.4541461829933046e-08	9.988000704438588e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
918.4175472005684	1.5575555757250186	2.425979371472094	843490.7910059083	1062.1292525933711	10.130877000458211	102.6346687984132	1128118.549214553	857.9654046755988	0.7727608763999569	0.5971593720944295	736104.6356201641	879.2420736923519	643.237881961455	0.959034	19.272453	0.113942205650257	0.0597151020519437	0.0876286641	0.0578913734	-0.0244643514	0.0679989326	-0.0217004901	-0.0557122695	-0.0796643095	0.0985906241	0.0542495741	0.0351960496	0.0524440682	-0.0631650296	0.0732212183	-0.004861895	-0.0797580283	0.0115351294	0.002824383	0.0386676212	0.145575633	-0.0878324445	-0.0468423973	0.1052385251	-0.0677629942	-0.067224539	0.0623329635	-0.0861179043	-0.0087724851	0.024517279	-0.1065164875	0.0843285207	-0.126817667	0.0165325477	0.0276344437	-0.1857072499	-0.0878576137	0.041277136	-0.0968099154	-0.0682388259	0.0258840639	0.1088418516	-0.0816987344	-0.0582818294	-0.0238945406	0.0528772208	0.0777472782	-0.1016712688	0.0357595827	-0.0426664683	0.0595172325	-0.1025873963	0.0667002694	-0.1049832419	0.1110784493	-0.0691535845	0.0381656783	0.0378326672	-0.0310174929	0.1277395938	0.0915744182	-0.0402424772	-0.1915698888	-0.0379897712	0.026494356	-0.0580631967	0.0391352548	0.0514855472	0.0910349911	0.0170208017	-0.0267028995	-0.0449238432	0.0727218167	-0.1036772683	0.0828540905	-0.1379846505	0.0626664324	0.0317187915	-0.0148098128	0.0838427705	0.0566964901	0.0857982848	0.0557106963	0.001024098	-0.0392696037	-0.0356238879	-0.0731337114	0.1402787393	-0.0330336951	-0.0407615139	0.042194479	-0.1097471789	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	0.0019624873030181	0.0108209292551463	3.851356414507256e-06	0.0001170925099448	0.0080110256055974	0.0223576885233569	6.417653125353719e-05	0.0004998662361074	0.0245257803643781	-0.0517184166505088	0.0026747946208356	0.0006015139024817	-0.0007160247908216	-0.0002400036472107	5.126915010711161e-07	5.7601750674438174e-08	-0.0004449603727696	-0.0002410103590453	1.979897333352614e-07	5.808599316714443e-08	-0.0001111590640098	9.98894181689e-05	1.2356337511534812e-08	9.977895862121371e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
918.0404957509388	-0.3770514496295618	0.142167795667754	842798.3518386295	1056.1499883534957	-5.97926423987542	35.75160085025298	1115452.797899089	858.3876202582588	0.4222155826599874	0.1782659982409126	736829.3066126368	879.168108001528	643.5068927291752	0.812953	16.336853	0.0863612203490333	0.0482168524228602	0.0719869853	0.0512432943	-0.0515937956	0.0682676517	-0.0086383539	-0.0168518132	-0.0941840722	0.0441374113	-0.015234901	0.1264828357	0.0319943642	-0.0627853702	0.0523738281	-0.0094761821	-0.0553130668	-0.0133258344	-0.0139122075	-0.0281153111	0.0706168818	0.0024099387	-0.1154048339	0.2542094234	0.0213472106	0.0428712063	0.0909273991	-0.1100430707	-0.033457986	-0.1123561848	0.0287977399	-0.1102187648	0.0768527961	0.1699175265	-0.0086627379	-0.0676588956	0.1487716248	0.0509208669	-0.0545604028	-0.0641684492	0.1032968162	-0.0700189349	-0.0594193722	-0.0575750319	-0.0170793865	0.0075452407	-0.001882134	-0.0568232865	-0.0453228148	-0.0462514192	0.0533126216	-0.0216750892	0.007010404	-0.1740976792	0.1212099335	-0.1779578952	0.0597025896	0.0349022797	-0.048917535	0.0084075399	-0.0574730278	-0.0413167879	-0.0160664099	0.0168864682	0.0068809916	0.0788573613	-0.1408444982	0.0810204898	0.0763522852	0.0246636859	-0.0594014932	-0.067961073	0.0696688076	-0.084213213	0.0877481515	-0.093357013	0.0816905094	0.0109815568	0.0094605484	0.1306092518	0.0423974749	0.0040002091	0.0910016127	-0.0400577974	0.0126296382	0.0383734674	0.0027910997	0.1460008672	-0.0892001095	0.0287342988	-0.0543342357	-0.0180569908	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.0087540048356373	-0.0107164921386554	7.663260066236123e-05	0.0001148432037578	-0.0136238305234002	-0.0216348561289975	0.0001856087581303	0.0004680669997224	0.0292731824086018	0.0047474020442236	2.2537826169499357e-05	0.0008569192083272	0.0001309899320004	0.000847014722822	1.7158362285469423e-08	7.174339406772296e-07	-0.0005120024449392	-6.704207216959995e-05	2.621465036237185e-07	4.4946394407938495e-09	-3.996645825826728e-05	7.119260575153271e-05	1.5973177857098206e-09	5.068387113693168e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919.4624723417894	1.4219765908505906	2.022017424927068	845411.2380448759	1058.663397528201	2.5134091747052025	6.317225679492287	1120768.1892659536	859.1005665888457	0.712946330586874	0.5082924702972882	738053.7835132757	879.7880136674572	641.9628391751684	0.985589	19.806101	0.1227321344757729	0.0609857283068986	0.1038406701	0.0767246913	-0.0042959735	0.0560353672	-0.0080567358	-0.077715806	-0.0539940596	0.1378873304	0.0532273949	0.042941572	0.0346526306	-0.1238899968	0.0830685176	0.0337792938	-0.020645713	0.0429070851	-0.0883630022	-0.0301485523	-0.0436067452	-0.0492787687	-0.141961797	0.1938578262	-0.0681236956	0.022490175	0.0012136558	-0.0991020638	0.0546430468	-0.0249984532	-0.0544902269	0.0244736247	0.030995175	0.0967323289	-0.1276891149	-0.0148091354	-0.038232912	0.0337497342	-0.022865248	0.1193172908	-0.093508078	0.065445548	-0.0866204973	-0.1088388696	-0.056316305	-0.0148137012	0.0210177438	-0.0157021627	-0.0041999013	0.01607292	-0.1514684887	0.0282925945	0.0518979775	-0.1755359552	0.1160187266	-0.1277767459	0.0086593093	0.0482294004	-0.0483158492	0.0517258712	-0.008670605	-0.1330059842	-0.0377574725	-0.061034373	0.0789358207	0.0547787042	-0.036823125	-0.0069187387	0.102168527	0.0245979239	0.0197941606	-0.0109185074	0.0816089912	-0.0246722381	0.1370047455	-0.0424606225	0.1585868066	0.0597544709	0.0040389738	0.024871873	0.0166280083	0.0405775449	0.0116831819	0.0298715268	-0.1102789417	0.0822691694	-0.1220904299	0.0695090828	-0.0946052904	0.0381130248	0.0136288641	-0.0263724422	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.008844837609061	-9.083277342370084e-05	7.823115233065992e-05	8.250592727841374e-09	0.0158662192549172	0.0294900497783174	0.0002517369134451	0.0008696630359276	0.0677216652761458	0.038448482867544	0.0014782858348158	0.0045862239477743	-0.0004470017546022	-0.0005779916866026	1.9981056861744544e-07	3.340743897817182e-07	-3.998119656278831e-05	0.0004720212483764	1.598496078592316e-09	2.228040589188261e-07	-8.400890440901225e-05	-4.404244615074497e-05	7.057496020002558e-09	1.93973706294127e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
917.2450930077244	-2.217379334064958	4.916771111138357	841338.5606467491	1050.6883094009088	-7.975088127292111	63.60203063807558	1103945.9235117398	857.603662744289	-1.4969038445567548	2.2407211198487933	735484.0423524202	879.8581596645913	636.3053724937397	1.12049	22.517029	0.2673401906963547	0.1520417546895708	0.0994772184	0.0446041445	0.1345157726	-0.0275742118	-0.0406362787	0.0193922624	0.0642438778	0.0991479326	-0.1004221283	0.1528105717	0.0637008475	-0.0839812955	-0.0617014225	0.0518104013	0.1161449768	0.0085659101	0.1838664454	0.0370051204	-0.0050444294	-0.0236954387	0.0742843645	0.0444058498	-0.055831172	0.04215531	0.2291185389	-0.0711214237	0.0535966864	0.110240006	0.084097484	0.1499251896	0.1218663093	0.1338995541	-0.1036321378	-0.1722270865	-0.0351783541	-0.0878154274	0.023713055	0.1792634459	0.1002101065	-0.0333309977	-0.0356998534	-0.060024178	0.1426614439	-0.1166630588	-0.0262192473	-0.0893948884	-0.0073737177	-0.0782023351	0.0876387303	0.029037727	0.0374933366	0.0830472782	0.1207915963	0.0276230211	-0.0889165538	-0.0156220546	0.1607186594	0.0477258844	0.0797358101	-0.01040305	-0.1667174589	-0.1591140313	0.1613030624	0.0001887342	-0.0729679774	0.032543793	0.096944598	-0.024996859	-0.1660765027	-0.044541492	0.0411025402	0.0989041406	0.077154556	-0.0222147164	0.0684014054	0.0313939386	0.0045660951	0.0218297327	-0.0392426397	-0.1595705514	-0.0256030807	0.0713691927	-0.0991110582	0.1218517628	-0.0123252358	0.0339723002	-0.0541677989	-0.0319998085	0.0398895164	-0.0506601387	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.0078023904057715	0.0166472280148325	6.087729604407515e-05	0.0002771302005778	0.057816200649114	0.0419499813941968	0.0033427130574986	0.0017598009389734	-0.0714302973375708	-0.1391519626137166	0.0193632686992491	0.0051022873777337	-0.0012929626415248	-0.0008459608869226	1.6717523923787886e-06	7.156498222028721e-07	0.000382134241978	0.0004221154385407	1.4602657889210065e-07	1.7818144345448206e-07	-0.0002077529524178	-0.0001237440480087	4.3161289238312675e-08	1.5312589417601164e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
917.415813164228	0.1707201565035347	0.0291453718365914	841651.7742437817	1059.1408890081912	8.45257960728236	71.44610201744561	1121779.4227690615	857.9202546255102	0.3165918812212567	0.1002304192552143	736027.1632967002	880.6745231085615	631.4471495576607	0.990515	19.905085	0.1912828882863068	0.0838529964416534	0.1226339147	0.0034749319	0.1375714355	-0.0670324071	-0.0331824492	-0.0330824707	0.1213368928	0.069861084	-0.1518068268	0.0758293633	0.0506319902	-0.0955121265	-0.0517554112	0.1334711835	0.1699735731	0.0087233035	0.1954858735	0.0026391056	-0.0197455018	-0.0680775988	0.0290617413	-0.0293296595	0.0333558379	0.0228129559	0.0347883156	0.1713785656	0.1804220748	-0.0649381253	0.1801579742	0.1167618967	-0.0978475584	-0.0106445555	0.0194189578	-0.0492330478	0.1084806305	-0.0081320038	0.00853606	0.2024946046	-0.1014971519	0.0029836715	-0.0179100327	-0.0806750183	0.1591382889	-0.1823890021	-0.0689522306	-0.0964582693	0.0226128416	-0.0779054131	0.0644589681	0.0118603303	0.0333964404	0.1017625235	0.0136720139	0.1846446231	-0.1817607036	-0.0466305686	-0.0407546524	-0.1190486158	0.0622265104	0.144310762	-0.0802321095	-0.0533778117	0.0949000683	-0.0971394608	0.0455147215	-0.1167284061	0.1108649996	-0.051490369	-0.219946722	0.0433520404	0.0381734498	0.1270813593	0.008064326	-0.0179822312	0.0116563413	-0.0422957431	-0.0276300078	-0.084234351	-0.052143943	-0.0372593718	-0.2129659028	0.0973326651	0.0544489223	0.0656880033	-0.0825598196	-0.0682572212	0.0420320892	-0.0754908624	-0.0339665631	0.0299062975	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0272429962104325	0.019440605804661	0.0007421808425216	0.0003779371540522	0.0141105296902281	-0.0437056709588858	0.0001991070481388	0.0019101856739664	-0.1236626339210857	-0.0522323365835149	0.0027282169849735	0.0152924470283004	-0.0017791847904213	-0.0004862221488965	3.165498518466485e-06	2.364119780775303e-07	0.0009520964423068	0.0005699622003288	9.064876354532656e-07	3.248569098036472e-07	-0.0006696541019774	-0.0004619011495596	4.484366162951581e-07	2.1335267196448006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
916.7206944683552	-0.6951186958727931	0.4831900013518926	840376.8316665434	1056.8292492924904	-2.3116397157007214	5.343678175204912	1116888.062160129	858.9258072953742	1.0055526698639596	1.0111361718705374	737753.5424380102	879.3003083933954	635.1592721764828	1.285558	25.834185	0.3780126481720921	0.2364535179917718	0.1222368235	-0.0103120994	0.049144652	-0.1779572751	-0.0565355281	-0.0142390586	0.007433	0.1451078623	-0.005981628	-0.2323803366	0.0702679471	-0.1077110997	-0.1074466344	0.088882144	-0.0146180966	-0.0988471147	-0.142739962	0.0864645377	-0.0293434231	0.0871620189	0.114031879	0.1202060615	-0.0214878578	-0.0637076801	-0.0135487162	-0.0458005889	-0.110736537	0.1153165459	-0.0471998052	-0.0974857076	0.0883355443	-0.0865943688	0.0436943501	0.0738494869	-0.2058757209	-0.063394347	-0.0056810496	-0.0777094264	0.0859917541	-0.009077849	-0.0990766774	-0.0847916744	0.0595659323	-0.0406287038	0.0933020154	0.180448922	0.1038533373	0.0632424692	0.0383486487	0.0399919649	-0.0483641543	-0.0035499428	-0.1615735233	-0.1356268458	0.0470094091	0.0299984725	-0.0225056808	-0.0610636607	-0.0153052639	-0.033464445	-0.0055282513	-0.1195041723	-0.095051593	-0.1040412657	-0.0286090066	0.0985971893	0.1223482975	-0.0020292443	-0.006021502	0.1590668438	0.0331970544	-0.0909563555	-0.1839917332	-0.0390381868	-0.1269335753	-0.0262742981	-0.1054261588	-0.1016606964	-0.0609629472	-0.0245857727	-0.0290349728	0.045666945	0.0743582728	-0.0306387888	0.0445583835	-0.0459260315	0.0765436858	0.0721789243	0.1202538501	0.1482691138	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0573573716249171	0.0301143754144846	0.0032898680797188	0.0009068756066045	0.0178875438477632	0.003777014157535	0.0003199642249056	1.4265835946220569e-05	0.0984207799898868	0.2220834139109725	0.0493210427343523	0.0096866499338177	-0.0021748244901749	-0.0003956396997535	4.729861563064513e-06	1.5653077202111866e-07	0.0018979286385827	0.0009458321962759	3.602133117152381e-06	8.945985435120928e-07	-0.0017689390997299	-0.0010992849977525	3.129145538553229e-06	1.208427506283714e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
918.2260966574422	1.5054021890870215	2.266235750907997	843139.1645827624	1061.1101531982422	4.280903905751757	18.326138250280646	1125954.757220397	858.7086978990559	-0.2171093963182784	0.0471364899696872	737380.627847492	880.0947337169421	636.7805183536784	1.007343	20.24325	0.1750095065347781	0.1117033765525004	0.1358059018	-0.0136518757	0.0580320206	-0.127468732	0.0030076241	-0.0331412843	0.0049136064	0.1446563767	-0.0428505667	-0.1429602719	0.0903820432	-0.1326734612	-0.0930397025	0.0465009612	0.0587552503	-0.040904524	-0.1122988141	0.002009897	0.0008841549	0.1329242434	-0.0337127699	-0.0756459953	-0.0489632586	-0.1805632728	-0.1189428417	0.1241875568	0.0518896477	0.2154483024	0.0150115864	0.0303334659	-0.072728585	-0.0986772655	-0.0164601368	-0.0837372875	0.0676533	-0.0026319899	0.0309295953	-0.0468277355	0.0426150382	0.1446471716	-0.0959508745	-0.0988699597	0.1082775001	-0.0017432342	0.0207459372	0.109051914	0.1081170146	0.0330802604	-0.1087426044	-0.0302681265	0.0170032946	0.0871619613	-0.1058954782	-0.0401082342	-0.0108234703	0.0266498291	-0.1724432548	0.0692340312	0.1929693059	0.0897733447	0.0626662473	0.0939235196	0.0164247653	-0.0681532538	0.1311162969	-0.0399226424	0.1338434995	-0.0161977328	0.1115254327	0.1927601746	-0.0061422071	-0.0011418438	-0.1761201779	0.0352263444	-0.0807313113	0.0756930577	-0.1221642018	-0.1953168752	-0.0007583595	0.0515816199	-0.0024849982	-0.00208118	-0.0664466992	-0.0667168494	-0.2035748217	-0.0051721587	-0.0353137649	-0.0020646546	0.1041137805	0.1843852327	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0667855635852845	0.0094281919603673	0.004460311503404	8.889080364153633e-05	0.0398425129041584	0.0219549690563952	0.001587425834518	0.0004820206662672	0.2044842868765073	0.1060635068866205	0.0112494674930881	0.0418138235793937	-0.0020288542921026	0.0001459701980722	4.116249738583142e-06	2.130729872526647e-08	0.0017398435535529	-0.0001580850850298	3.0270555908395827e-06	2.499089410887913e-08	-0.0013217376102041	0.0004472014895258	1.7469903102280456e-06	1.9998917223409425e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915.0117933494762	-3.21430330796602	10.3317457556013	837246.5819686245	1049.4898460543886	-11.620307143853552	135.03153811749388	1101428.9369712644	857.2937729588583	-1.4149249401975794	2.0020125863931235	734952.6131540345	877.0676322058727	633.839324494665	1.119318	22.493464	0.1986562163974104	0.1258440925498662	0.1327317146	0.05803464	0.0655355112	0.0055805239	-0.0540441971	0.0643362103	-0.1093180483	0.2141955158	-0.0597363342	-0.0886562616	0.1646275955	-0.083112575	-0.0349208598	-0.0228662464	-0.0504941436	0.0004982407	-0.0862962601	-0.1193881537	0.0070507892	0.0542223102	-0.1248457556	-0.0642966341	-0.3074481926	-0.0504221896	-0.0341863587	0.0031569591	0.1489820504	-0.0622037005	0.1338246535	0.0248492695	-0.001100933	-0.0156185392	0.0510006506	-0.0875496977	0.1753214233	0.020040717	0.005881378	0.1051287991	-0.0155927541	-0.1126719798	-0.2033421239	-0.031405475	0.0195784635	0.0132323506	0.0147795137	0.1213707063	-0.1288073855	0.0375226031	-0.1481505889	-0.0053714111	0.1857049674	-0.0212681602	-0.0625257607	-0.0825096622	-0.2149937734	0.0562879568	0.0250485046	0.1143103532	0.078088733	0.1665793073	-0.0691493753	0.1239877098	-0.0686422182	0.0175263121	-0.0352535935	-0.0723667667	0.140482906	-0.0158896742	0.2328932535	0.1824954131	-0.0237903814	0.051513595	-0.1422908429	-0.0182382282	-0.0912305792	0.0561829802	-0.0132716721	-0.1275687532	-0.0086482605	-0.0016049194	0.2340204792	0.1136843421	-0.1821022631	0.0581121092	-0.0106797053	0.1775954061	0.0223219876	-0.0060789511	0.0309527802	0.088095733	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0697879255355076	0.0030023619502231	0.0048703545505495	9.014177280147478e-06	0.0616474803289719	0.0218049674248135	0.0038004118309109	0.0004754566043971	0.3043984835618261	0.0999141966853187	0.0099828466992725	0.0926584367947393	-0.0034733896601107	-0.0014445353680081	1.2064435730963924e-05	2.086682429426297e-06	0.0017412463885368	1.4028349839001217e-06	3.0319389855924487e-06	1.9679459920540538e-12	-0.001288982006455	3.275560374909996e-05	1.661474612964758e-06	1.072929576968051e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
