global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
914.2083961217036	-0.1158398145960291	835776.9915394176	0.0134188626456423	1034.7167183128563	-1.8586699202253385	1070638.6871561268	3.454653872350466	867.2146214657738	-0.2165212867373611	752061.1996840254	0.0468814676104025	877.7096181325783	736.8396559654426	0.825905	14.006388	0.0215007946530777	0.0117089473759377	-0.0345202514	-0.0734326688	-0.0684614581	-0.0249344309	-0.0811098537	-0.0135827475	0.009108113	0.1200415139	0.0020290029	0.0260844654	0.0400294043	0.0061719586	0.0266902716	-0.0802791916	0.0499984609	0.0422877009	0.0491931074	0.071656031	0.0562109235	0.2449832625	-0.1070561283	-0.0005324502	0.0814178782	-0.0124813445	0.0108916463	-0.0788382091	0.0250324422	0.0983297676	-0.1217013248	-0.0297875291	-0.0312947598	-0.0481812286	0.1363556775	0.0861867723	-0.004441855	-0.0676893474	0.0844488143	0.0034640289	0.0379743149	0.0687875347	0.020726681	-0.1026045569	0.0657276279	-0.0905862582	-0.0976924085	-0.104619234	-0.0335402349	-0.0708572783	0.0583066047	0.0227873502	0.0646862367	0.0238847831	0.0232104709	-0.0380562139	0.0338562154	0.1629926441	-0.151944448	-0.012919756	-0.0377524383	-0.1001935647	-0.0490510314	-0.0775028035	0.0643284372	0.0020385767	0.0211021616	-0.013452374	-0.0342656025	-0.053252567	0.0241482078	0.0384422502	-0.2221846873	-0.0792652652	0.0916865975	0.0198092733	0.0108419113	-0.0265283086	-0.0039819484	-0.0185948055	-0.0873352349	-0.0656255451	-0.1193003804	-0.0274075412	-0.0567403312	0.0276049778	-0.0015931455	-0.0279655417	-0.0592113386	-0.0227079747	-0.0312328271	-0.0185432313	0.0061143455	0.0066059635	0.0422084461	0.0521110214	-0.0225998674	0.0416755482	-0.0441828425	0.1099901075	0.0829068427	0.0353531618	0.0627854481	0.0114316425	0.0021002563	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.0181467590790163	0.0023375053154666	0.0003293048650718	5.4639310998346135e-06	-0.0327743021258442	-0.0076662728977369	0.0010741548798361	5.877174014257533e-05	-0.0636563885320455	0.0065973870701442	4.352551615330595e-05	0.0040521358009427	-0.0007211781931843	-7.201401937719995e-05	5.200979863245715e-07	5.18601898685973e-09	0.0006113791388715	-2.596404359359993e-05	6.741315597303577e-10	3.737844514472569e-07	-0.0010532797209161	1.4524423799962272e-08	1.1093981704930975e-06	2.1095888672091048e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
914.2557121517292	0.0473160300256267	835863.5072020655	0.002238806697386	1036.9804930403425	2.2637747274861795	1075328.5429461915	5.124676016805126	867.176325218564	-0.0382962472098142	751994.7790195727	0.0014666025503552	877.2994828950585	736.5404162572261	0.890514	15.10207	0.1079291020203022	0.0493482024159111	-0.0398405387	-0.0659975454	-0.0982375184	-0.0517355689	-0.0831085082	-0.0786507421	-0.0216880356	0.098931649	0.0998292277	0.0272636826	-0.0109149071	0.0667543673	0.0572752121	-0.1496490923	0.0300132741	0.032991321	-0.027561666	-0.0890867886	-0.0306447013	0.0346403226	-0.1512864267	-0.1025435199	0.0248067189	0.0518466187	-0.0005608044	-0.0564239719	0.0771618781	-0.0447342787	0.0083803699	-0.0375388861	-0.0428060184	0.1851936491	0.0077032064	-0.0563268599	-0.0911622037	-0.1037169767	-0.0645719582	-0.0772535654	0.0438493641	0.2035513289	-0.0031320081	0.0824386853	0.0663649747	0.0527862684	0.1143917144	0.0072480747	-0.0911344181	-0.0987581292	0.1123170095	-0.0093010114	0.0389207127	-0.0285385385	0.0122479281	0.108013042	0.1188437584	-0.0032771638	-0.0672537818	0.0171768784	-0.1587502086	0.012539295	-0.0330948894	-0.0153917472	0.0665254352	0.0925951946	-0.0230374307	0.0133736547	-0.0712267433	-0.0504059785	0.0167650809	0.0919681736	0.151011031	-0.1105389653	-0.0283671089	-0.1513009514	-0.0123901466	-0.024812528	-0.00645983	-0.1732550584	0.0240998997	-0.0942863968	-0.1917873652	0.0131808828	0.0095820361	0.0242092916	-0.0139043639	-0.069223194	-0.0999661114	0.0339859736	-0.1046494968	-0.0210141774	0.0625145795	0.0338521605	-0.0206668254	0.0893029032	-0.0132389575	0.1167672745	-0.0477680065	0.1697615186	0.011824251	0.0017124514	0.0593846218	-0.0319446906	-0.0138074629	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.011469246677251	0.0066775124017652	0.0001315436193436	4.458917187572936e-05	-0.048192013808233	-0.0154177116823887	0.0023224701948929	0.0002377058335212	-0.0884804560838787	-0.0248240675518331	0.0006162343298179	0.0078287911088111	-0.0014259120045525	-0.0007047338113682	2.033225044726929e-06	4.966497448855497e-07	0.0010058374141093	0.0003944582752377	1.5559733090357988e-07	1.0117089036220832e-06	-0.0011742838419964	-0.0001210041210802	1.3789425415738262e-06	1.4641997318415891e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
914.9532569625436	0.6975448108144064	837139.4624263664	0.486568763094106	1040.160915147936	3.1804221075935857	1081934.729401392	10.115084782470026	869.0505094982329	1.8741842796689523	755248.7880591382	3.5125667141582304	879.2637439342286	738.5870286251073	1.190574	20.190746	0.2082449552847935	0.104431630714655	-0.1080695555	-0.0576104497	-0.1226019978	-0.155023797	-0.0798025351	-0.0869408866	-0.1057199803	0.0383570006	0.1085987181	-0.0717653094	-0.1173628874	0.0866027124	0.1216393501	-0.0191872365	-0.1809132871	0.1124631676	-0.0363352955	0.037844053	-0.1424942975	-0.0457799487	-0.0272851592	0.1011308406	-0.0148629084	0.098815556	-4.84167e-05	-0.0841519222	-0.1054564279	0.1349047259	-0.000756158	-0.1014297242	-0.0055042422	0.069790063	-0.0028437885	0.0349289246	-0.1286262747	-0.0359209272	0.1351592108	-0.0535149606	0.0082827737	-0.1588061053	0.2413565976	0.1412908497	0.0323852108	-0.0578294429	0.0237085127	-0.067467318	-0.1326909451	0.0700813284	0.1606092111	-0.0135380785	-0.0883213735	0.1233218865	0.1676093407	0.1017340523	0.0507651115	-0.088005397	-0.0516172045	-0.0057639183	0.0842564866	0.0578015193	-0.050083493	0.0145964656	-0.0863790691	0.1224359983	-0.0442751793	-0.05774317	0.0460196726	-0.1037326465	-0.0851423415	0.1190072241	-0.0329547767	-0.0501505772	-0.1012674682	-0.0565710458	0.0126834197	0.1629786797	-0.0565974039	-0.0958546334	-0.210124828	-0.2285607402	-0.054192604	0.093256623	0.1426412834	0.0856370511	-0.0787722152	-0.0345990346	-0.1197656795	0.045218185	-0.1333598068	-0.0577651909	0.0057040146	0.0111593183	-0.1472816921	0.0139085393	-0.0439709915	0.0688746717	-0.0442573417	0.1782640662	-0.119834604	0.0492454243	0.0268693839	0.0403508959	0.1562920555	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0154147210993897	-0.0039454744221387	0.0002376136265719	1.5566768415750707e-05	-0.0915517644551044	-0.0433597506468714	0.0083817255748429	0.0018800679761588	-0.1708104736976921	-0.0823300176138134	0.0067782318002908	0.0291762179248299	-0.0023840671551648	-0.0009581551506123	5.683776200335582e-06	9.180612926448794e-07	0.0011229955156506	0.0001171581015413	1.3726020756761592e-08	1.261118928171357e-06	-0.0016711648418822	-0.0004968809998857	2.7927919287431585e-06	2.468907280475123e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915.0917171157796	0.1384601532359965	837392.850733906	0.0191712140341356	1039.0229420017552	-1.1379731461809115	1079568.6740059827	1.2949828814288822	868.361456938244	-0.6890525599889088	754051.6198959098	0.4747934304272687	878.4383245499785	742.4495905348398	0.872071	14.789308	0.0498430096872964	0.023901234813051	-0.0982137506	-0.0508754902	-0.1107346386	-0.1365418398	-0.0619603641	-0.0465071611	-0.0707045107	-0.0018690529	-0.0008728616	-0.0238208434	-0.1023652129	0.0892127979	0.1026844463	0.0690061154	-0.0386044765	0.0304595027	0.0369885326	0.0669468764	-0.0810397567	-0.0725704719	-0.1412336477	-0.0471797354	0.0571320125	0.0678297101	0.0270075214	-0.1934552593	-0.0260298962	0.1006385372	-0.0636071669	-0.1184171429	0.0925129766	-0.000854233	-0.0002913125	-0.0468226674	-0.3259407605	0.0940085304	-0.0421736973	0.0355537948	-0.1613758475	-0.0982016221	0.0436051174	-0.128269621	0.1703564622	-0.0025221104	-0.1049366633	0.1635221492	-0.1130743025	0.0711483243	0.0411562087	0.0720190428	-0.0311565364	0.0444969958	0.1823597922	0.0702826889	0.0788796729	-0.067479606	0.0232944437	-0.0491395518	-0.0306054575	-0.0058521741	-0.0932620929	-0.0114419815	-0.0791324717	0.0770776671	-0.1312086097	-0.0362083298	-0.0889788615	-0.1076397071	-0.2316729429	-0.0349498563	0.0044141047	-0.1965656054	0.0849851838	0.1186600764	0.0015562002	0.0057265335	-0.2129018026	0.0026745769	0.1011257734	-0.228340918	0.0303127408	0.0527252526	0.0499560157	0.0990889563	-0.0338842881	-0.0131980045	-0.1038443331	0.0111676779	-0.0696038262	-0.0512032718	0.0817179848	0.0983942595	-0.1655322671	-0.0072105437	-0.0419735641	-0.1026074906	0.0763897919	0.1134792267	-0.0358194625	0.0430741308	0.0071507453	0.1031332369	-0.069694484	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.023435380721736	-0.0080206596223462	0.0005492170695727	6.433098077753627e-05	-0.0935952010314906	-0.0020434365763861	0.0087600616561251	4.175633041712948e-06	-0.190736806276611	-0.0199263325789189	0.0003970587300456	0.0363805292686014	-0.0026102109479363	-0.0002261437927715	6.813201192726518e-06	5.114101500907922e-08	0.0009521853343243	-0.0001708101813262	2.917611804472348e-08	9.066569109022792e-07	-0.0016712624859773	-9.764409510007281e-08	2.793118297035025e-06	9.534369307912064e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
916.1404114841928	1.0486943684131802	839313.253554426	1.099759878341519	1042.357981336439	3.33503933468387	1086510.1612557762	11.12248736388863	868.8250075567337	0.4635506184896485	754856.8937559583	0.2148791759021356	879.5873908593824	739.4888970987477	0.9392680000000002	15.928886	0.1495900095433955	0.0694168251290793	-0.1035443526	-0.0569359488	-0.105002476	-0.0608818108	-0.0447725534	-0.0825246379	-0.0717190131	-0.0601611595	-0.0815649174	0.0055521691	-0.0134202591	0.0739337453	0.0356637642	0.1175500611	-0.0304778831	0.1275181695	-0.0681618149	0.0039895398	0.0596223131	0.0265355378	-0.0564701322	0.1414044366	0.0630644715	-0.0198213552	0.1324060167	0.0526968308	0.0153814868	-0.0564773176	0.0796653504	-0.0792087726	-0.1383672681	0.006971539	-0.0833828493	-0.10323951	-0.1793551302	0.0614174001	-0.2188092347	0.0082307512	-0.0408155314	-0.0351880064	-0.1252314092	-0.0664305918	-0.0818415688	0.1006574263	-0.0746490439	-0.0458209713	-0.0938396357	0.0828297404	-0.0274351868	0.0674518207	-0.0184312613	0.1556173802	0.002883835	-0.0098083698	0.0876776784	-0.0058601595	-0.0843999662	0.0174924822	0.0286997252	0.0119009732	0.0818468647	0.0620799063	-0.0370933723	-0.1587679567	0.006192865	-0.0689925293	0.0690259773	0.0453026828	-0.2288995423	-0.0626807713	0.0966615371	-0.0991402339	-0.0344457775	0.04614524	0.1327245234	0.0682536903	-0.1104329829	0.0499366128	0.0092773209	-0.1844379363	0.0949708994	-0.0283723778	0.0073730552	0.0814015015	0.0018710611	0.0087686117	-0.0867034272	0.0224189953	-0.0104879615	-0.1337783855	-0.0047372145	0.1385073717	-0.0752492878	-0.1495441413	-0.1338499616	-0.2603797424	0.031126226	-0.0939207662	-0.1230591895	-0.0614483123	0.1496361773	0.0765524555	-0.1773619095	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0386534422193989	-0.0152180614976628	0.0014940885954084	0.0002315893957466	-0.0569632410089298	0.0366319600225608	0.0032448108262414	0.0013419004950944	-0.1812351381955892	0.0095016680810217	9.028169632190832e-05	0.0328461753167743	-0.0017437056778528	0.0008665052700835	3.040509490976093e-06	7.508313830824795e-07	0.0004730957794387	-0.0004790895548856	2.295268016004824e-07	2.2381961652271106e-07	-0.0012520909121034	0.0004191715738739	1.567731652171924e-06	1.757048083439225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915.931029846066	-0.2093816381267288	838929.6514348751	0.0438406703846324	1039.51400686728	-2.843974469159093	1080589.3704732673	8.088190781228745	867.1571203031993	-1.6678872535343316	751961.4712925374	2.781847890502296	877.5784245026417	743.6386073002703	1.006821	17.074509	0.0824286683660128	0.0442427967114385	-0.0876659348	-0.0534869577	-0.0564917194	-0.0697945039	-0.049325376	-0.0495248859	-0.0856692514	-0.1062318706	-0.149642593	0.0241775659	-0.0390992723	0.0295230389	0.0998361369	0.1057421575	0.090776452	0.1188315409	0.0039369049	0.0318184644	-0.050436746	0.0622913925	-0.1546850159	0.0485800614	0.0544961131	0.0142492272	0.1471663316	0.0826445411	-0.1161711184	-0.0934672002	-0.0494545704	-0.0370160772	-0.0069296865	0.0453461222	-0.0704608776	-0.0910170812	0.0464903819	0.1221148604	-0.1517334756	0.0704395763	-0.0799963256	0.0551729709	-0.1399244181	0.0149487225	-0.1995333317	0.0727118897	0.0672194472	0.0886933832	-0.0571275844	0.0608482637	-0.0186054009	0.1726593911	0.0499403886	0.0836053741	0.0631356912	0.0293840837	0.0468375196	0.0118374548	-0.0844576325	0.0402109127	-0.0306838623	-0.0889592636	-0.0034157159	-0.125529507	-0.0758339535	-0.2471416658	0.0064147519	-0.0636216763	-0.0690460595	0.0337746291	-0.1300502184	-0.0108579137	0.022935984	0.0583268921	0.0420101531	-0.1151732579	0.1118722164	0.0599880092	-0.0617967502	0.0691658848	0.101689633	-0.0992357527	0.1097712818	-0.1054815052	-0.0359613705	0.0244559962	-0.0182382788	0.0169342364	-0.0527194888	0.0575762132	-0.0272910612	-0.1575461194	-0.0033656635	-0.0997023475	-0.0116874291	0.0882831408	0.1061529822	-0.1458554773	0.0333680336	-0.0696753515	-0.0595378975	-0.1071731963	0.1130844994	0.1267308448	-0.0354539654	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0257986517056849	0.0128547905137139	0.0006655704298312	0.0001652456391514	-0.0344337185357233	0.0225295224732064	0.0011856809721974	0.0005075793828707	-0.1456742719474419	0.0355608662481473	0.0012645752083186	0.0212209935074172	-0.0015422126723412	0.0002014930055116	2.3784199267297854e-06	4.059943127009773e-08	0.0004579770199366	-1.5118759502099992e-05	2.285768888823388e-10	2.097429507900089e-07	-0.0012651489297086	-1.3058017605200103e-05	1.6006018143428162e-06	1.7051182377771582e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
918.5539105236504	2.6228806775843623	843741.2865382903	6.879503048845403	1045.8657584937844	6.351751626504438	1093835.184789779	40.34474872480177	868.5772467912947	1.4201264880953204	754426.4336435456	2.016759242189948	879.4923047257045	753.825941855633	1.031792	17.497984	0.0458908039463808	0.0272672530187258	-0.0260211497	0.0106209488	-0.0832741165	-0.0641498554	-0.015787894	-0.0965655676	-0.0266905709	-0.1352499429	-0.111539934	0.046524937	-0.1685721121	-0.0081906504	-0.0565281813	0.1366704757	0.043087601	0.0558860117	-0.0368643088	0.0302939653	0.0567727565	0.0961902239	-0.0334734774	0.0908219733	0.0754066706	-0.0376442475	-0.0625607373	0.038079505	0.1753420356	-0.0482744763	-0.0227334692	-0.1407389974	0.0808576609	0.2203406253	-0.0119547521	-0.0565342862	0.126045652	0.0403442921	0.0650763833	-0.1662469304	0.0832757033	-0.0117969827	-0.0321279722	-0.0366835256	-0.0935394387	-0.0661892432	0.0061653122	-0.2813464959	-0.0036345237	0.0464532039	-0.1240124069	0.082047766	-0.00086868	0.1262891256	0.0211637166	-0.0806677595	0.0308449548	0.0383392591	-0.1698676895	0.0117591907	-0.081692663	0.0766486473	-0.0168122222	0.080082167	0.1904151934	-0.0304789826	-0.0618518208	0.0401636518	-0.0473795977	0.0561690211	-0.04237151	0.0606973664	0.0278216744	0.1898622234	0.1768084006	-0.0682812445	0.0414184737	-0.0261657391	0.0346636975	-0.1279645522	0.0189626448	-0.0663386721	0.1074941708	-0.0788769132	-0.0839185983	-0.0282178362	-0.0766202837	-0.0161155554	-0.0121920798	0.1024991135	-0.0261767236	-0.0709922743	-0.0290815061	-0.0798717095	-0.082829154	-0.0796230176	0.0980294941	-0.0339396805	-0.0190769854	0.0654132456	0.1122791536	-0.0424307892	0.0902568487	-0.0390319541	-0.0060620985	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.025124260770255	0.0006743909354299	0.0006312284792517	4.548031337900164e-07	-0.0582148996845433	-0.0237811811488199	0.0033889745452814	0.0005655445768329	-0.1490360861667028	-0.0033618142192609	1.1301794844824811e-05	0.0222117549798888	-0.0017246281957562	-0.000182415523415	2.9743424135972858e-06	3.3275423182768466e-08	0.0005591594936611	0.0001011824737245	1.0237892989009136e-08	3.126593393513377e-07	-0.0013430192854265	-7.787035571789986e-05	1.8037008010275064e-06	6.063792299632261e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
918.9095654664094	0.3556549427589743	844394.7895056653	0.1264904383088893	1049.7175779600402	3.851819466255847	1101906.993478293	14.83651320062748	868.849371454148	0.2721246628533436	754899.2302762681	0.0740518321330459	880.0920682651065	750.636421353741	1.134189	19.234522	0.0688827537140672	0.0358752509507665	0.0639880947	0.0603676268	-0.1284827725	0.0270429608	0.0090391897	-0.0967341251	0.0972232748	-0.0279945965	-0.0332777996	0.0660538924	-0.0450390482	0.0821938943	-0.0464898253	-0.0229859088	0.1220280395	-0.1159177685	-0.0205726102	0.2458727779	0.0046116806	-0.0907979757	-0.0873964898	-0.008369939	-0.0212585092	-0.1297584513	-0.1111332439	0.0110378444	-0.1920587044	0.1144880547	0.0781982938	0.0140568163	-0.058782958	-0.0056266892	-0.0370097052	-0.0808131239	0.1848702468	-0.01504721	-0.0039580849	0.087272671	0.1238280302	-0.1616165544	-0.1014732771	-0.0530235936	-0.0134188671	0.0854593933	-0.1298174129	-0.0370426879	-0.0501740329	-0.0992382782	-0.0837529643	0.0346946627	-0.1221454465	-0.1089618421	0.0889064676	-0.1839613375	-0.0018083771	0.0394810782	0.0933373083	-0.0426281248	-0.0131024271	-0.1601071975	-0.0582613958	-0.03897701	0.0122716077	0.0334354421	0.0223740813	6.72105e-05	0.1236003389	-0.0569717283	-0.0954627604	-0.13836292	-0.0052547361	0.1439811419	0.0376213677	-0.0643711989	0.0667602533	-0.0288278345	0.1869718724	0.0506670418	-0.0684120193	-0.0241319059	-0.0076064532	-0.0695174546	-0.1823689651	-0.087287095	-0.0849687438	-0.0020421894	0.0575709933	0.0952464933	-0.056182606	-0.0153493577	0.0328940574	-0.0606410597	0.0186906557	-0.0337455171	0.1679467218	-0.1170819113	0.0253046597	0.0395860401	0.0149624973	-0.0347055924	-0.0334562826	-0.0894953566	-0.0831288177	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0247623037784023	0.0003619569918527	0.0006131716884138	1.310128639510561e-07	-0.0561502540836755	0.0020646456008677	0.0031528510336613	4.262761457182746e-06	-0.1184083949534411	0.0306276912132617	0.0009380554690549	0.01402054799545	-0.0014077743767835	0.0003168538189726	1.981828695928172e-06	1.0039634259758453e-07	0.0004232605343277	-0.0001358989593334	1.846852714790111e-08	1.791494799193701e-07	-0.0010792028655709	0.0002638164198556	1.1646788250564418e-06	6.959910338542621e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919.1030278502084	0.1934623837989875	844750.3758034209	0.0374276939451867	1048.0763497017526	-1.6412282582875832	1098464.0348041505	2.693630195801694	869.5205002557664	0.6711288016183516	756065.9003650382	0.4504138683616848	880.2955282219934	751.4826234587354	1.105401	18.746307	0.0695643172966713	0.0436181613033518	0.0568195035	0.1167348719	-0.0782951302	-0.0836481285	0.0362906295	-0.0807417491	0.0931978485	0.0044092969	-0.0383697305	-0.083767601	-0.0224249009	-0.0774636618	-0.1793684195	0.0234169585	-0.1223665413	0.0512230113	0.0210596141	0.0775872119	0.0743709512	0.0030796381	-0.0011555252	0.1406643129	0.0524599344	-0.0424277171	-0.0899557638	0.1232945519	0.0607255825	-0.2248244282	-0.0089539723	0.0444001248	-0.0790085407	-0.1249571469	-0.1399720494	-0.0036415476	-0.0886719737	-0.0870713443	-0.0267803432	-0.0032229563	0.1084952834	-0.1004675799	0.0741952038	0.0599004552	0.0326531684	-0.259299841	-0.0614911166	-0.1002448356	0.0855264317	-0.0393021608	-0.0498570902	-0.1306904813	-0.057118598	0.1598206703	0.0745874185	-0.0703263627	-0.0049907924	0.035253584	-0.1102913797	0.0179933512	0.1388404012	-0.0742219423	0.0126778631	0.0398647568	0.0596614116	-0.0481523402	0.1158341164	0.1107845387	0.0846284611	0.2827465194	-0.0514802433	-0.0337570081	0.1270376052	-0.0554874628	-0.1557275596	0.0368770069	0.0689214018	-0.0572965426	-0.0276066619	0.0120400948	-0.1723561858	0.003506747	0.0206272134	0.0265838712	-0.1007337333	-0.0877803816	-0.1196664201	-0.045555104	0.0142860038	-0.019989863	0.0573977809	0.0441796022	-0.1706353759	-0.0208014083	-0.0864818838	-0.3075004407	-0.0682169465	0.0889083928	-0.1135916872	-0.0194017582	0.1463450948	0.0320490592	-0.0294853102	-0.0061861279	0.064746531	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.0217209419052863	0.0030413618731159	0.0004717993172528	9.249882043243658e-06	-0.0590690430601625	-0.002918788976487	0.0034891518480433	8.519329089262034e-06	-0.1341694691828294	-0.0157610742293883	0.0002484114608642	0.0180014464608022	-0.0006941745241136	0.0007135998526699	4.818782699283431e-07	5.09224749730503e-07	0.0005409141240768	0.0001176535897491	1.3842367180849538e-08	2.925880896257718e-07	-0.0012048112675055	-0.0001256084019346	1.4515701903082095e-06	1.5777470636564054e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
918.1797009939174	-0.9233268562909416	843053.9633172796	0.8525324835481131	1039.753113947688	-8.323235754064626	1081086.537963914	69.27625341773975	868.036191813151	-1.4843084426153157	753486.8302974775	2.203171552819103	879.282503292032	765.4837960548771	1.235036	20.944773	0.2079864665104534	0.1130912198673711	-0.0104466572	0.160606324	0.0270774172	-0.1867003302	0.0943366017	0.0129511958	0.0008307286	0.0410594823	-0.0350536916	-0.1088810554	-0.1253323004	-0.2621866788	-0.0853937769	0.0250988571	-0.2374877314	0.1589002484	0.0917028206	-0.0443736976	-0.0347093189	-0.0439065242	-0.1043795663	0.1480507487	0.0697232216	-0.1063421907	-0.1269141616	0.0139113432	-0.1285816245	0.0508099059	-0.0022126286	-0.0333695269	-0.1175350887	-0.0879844088	-0.1088946441	0.0406488029	0.0700075101	0.0507782721	0.2359081121	-0.0591582675	-0.0134031249	0.1799921855	-0.077033917	0.0183489007	0.0799274407	0.0746264589	0.1796352585	0.1719361045	0.218160233	0.0810363236	0.1039832863	-0.160976899	0.0035401737	0.2623246396	0.108710351	0.0253376384	-0.0683742492	-0.1278876372	-0.0857518301	0.0038563256	0.057631843	-0.2719839385	0.0913024903	0.1121380551	-0.0375738247	0.1430924018	0.150691215	0.0141399152	0.0361380869	0.0747964226	0.0404477033	-0.0411066503	-0.0461008659	0.0762036406	0.1051090032	0.057423836	-0.1056997333	0.155553666	0.0693721143	-0.0623144098	0.0395584507	-0.0092980716	0.0948741393	0.1298479495	0.1378169495	-0.0933641012	-0.0979351952	0.0437368041	-0.1363996241	-0.0431788077	0.105966964	-0.0103908888	-0.3945031351	0.0084852503	0.0261185482	-0.3294762361	-0.1531110233	0.1016948397	-0.1822836969	-0.0342471442	0.1093488726	-0.0437940392	0.031979561	0.0780208831	0.1745156305	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0194684179962791	0.0022525239090072	0.0003790192992778	5.073863960649087e-06	-0.1112055445602777	-0.0521365015001152	0.0123666731409479	0.0027182147886715	-0.2090711158185954	-0.0749016466357659	0.0056102566687491	0.0437107314696325	0.000378781608316	0.0010729561324296	1.4347550679845565e-07	1.1512348621182855e-06	0.0003672111221311	-0.0001737030019457	3.017273288494787e-08	1.3484400821678166e-07	-0.0015320680224415	-0.0003272567549359	2.3472324253878085e-06	1.0709698365124112e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
